fold,suite,seed,method,scope,failure,query,count,episodes
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,45,1,49
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,46,0,49
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,47,0,49
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,48,0,49
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,49,0,49
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,50,0,49
libero_long_20260907,libero_long,20260907,euclidean,unseen,True,51,0,49
libero_long_20260907,libero_long,20260907,cosine,seen,False,-1,514,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,0,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,1,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,2,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,3,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,4,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,5,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,6,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,7,1,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,8,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,9,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,10,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,11,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,12,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,13,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,14,1,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,15,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,16,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,17,1,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,18,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,19,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,20,1,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,21,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,22,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,23,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,24,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,25,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,26,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,27,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,28,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,29,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,30,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,31,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,32,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,33,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,34,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,35,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,36,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,37,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,38,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,39,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,40,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,41,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,42,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,43,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,44,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,45,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,46,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,47,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,48,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,49,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,50,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,False,51,0,518
libero_long_20260907,libero_long,20260907,cosine,seen,True,-1,42,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,0,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,1,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,2,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,3,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,4,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,5,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,6,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,7,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,8,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,9,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,10,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,11,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,12,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,13,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,14,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,15,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,16,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,17,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,18,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,19,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,20,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,21,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,22,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,23,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,24,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,25,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,26,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,27,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,28,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,29,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,30,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,31,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,32,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,33,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,34,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,35,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,36,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,37,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,38,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,39,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,40,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,41,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,42,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,43,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,44,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,45,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,46,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,47,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,48,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,49,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,50,0,42
libero_long_20260907,libero_long,20260907,cosine,seen,True,51,0,42
libero_long_20260907,libero_long,20260907,cosine,unseen,False,-1,1142,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,0,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,1,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,2,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,3,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,4,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,5,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,6,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,7,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,8,3,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,9,1,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,10,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,11,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,12,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,13,3,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,14,1,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,15,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,16,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,17,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,18,1,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,19,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,20,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,21,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,22,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,23,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,24,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,25,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,26,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,27,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,28,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,29,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,30,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,31,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,32,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,33,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,34,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,35,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,36,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,37,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,38,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,39,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,40,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,41,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,42,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,43,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,44,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,45,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,46,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,47,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,48,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,49,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,50,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,False,51,0,1151
libero_long_20260907,libero_long,20260907,cosine,unseen,True,-1,49,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,0,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,1,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,2,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,3,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,4,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,5,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,6,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,7,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,8,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,9,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,10,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,11,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,12,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,13,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,14,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,15,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,16,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,17,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,18,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,19,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,20,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,21,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,22,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,23,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,24,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,25,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,26,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,27,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,28,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,29,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,30,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,31,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,32,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,33,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,34,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,35,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,36,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,37,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,38,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,39,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,40,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,41,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,42,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,43,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,44,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,45,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,46,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,47,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,48,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,49,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,50,0,49
libero_long_20260907,libero_long,20260907,cosine,unseen,True,51,0,49
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,-1,514,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,0,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,1,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,2,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,3,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,4,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,5,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,6,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,7,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,8,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,9,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,10,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,11,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,12,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,13,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,14,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,15,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,16,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,17,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,18,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,19,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,20,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,21,1,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,22,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,23,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,24,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,25,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,26,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,27,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,28,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,29,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,30,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,31,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,32,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,33,1,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,34,2,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,35,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,36,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,37,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,38,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,39,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,40,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,41,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,42,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,43,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,44,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,45,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,46,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,47,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,48,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,49,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,50,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,False,51,0,518
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,-1,17,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,0,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,1,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,2,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,3,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,4,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,5,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,6,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,7,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,8,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,9,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,10,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,11,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,12,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,13,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,14,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,15,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,16,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,17,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,18,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,19,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,20,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,21,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,22,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,23,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,24,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,25,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,26,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,27,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,28,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,29,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,30,1,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,31,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,32,3,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,33,1,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,34,4,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,35,7,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,36,3,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,37,4,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,38,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,39,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,40,2,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,41,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,42,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,43,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,44,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,45,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,46,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,47,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,48,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,49,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,50,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,seen,True,51,0,42
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,-1,1141,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,0,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,1,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,2,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,3,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,4,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,5,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,6,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,7,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,8,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,9,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,10,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,11,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,12,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,13,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,14,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,15,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,16,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,17,2,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,18,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,19,1,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,20,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,21,2,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,22,3,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,23,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,24,1,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,25,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,26,1,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,27,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,28,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,29,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,30,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,31,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,32,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,33,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,34,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,35,0,1151
libero_long_20260907,libero_long,20260907,cosine_neighbors_euclidean_score,unseen,False,36,0,1151
