fold,suite,seed,global_row,task,scope,failure,query,cosine_ever_alarms,cosine_at_euclidean_alarm,cosine_ratio_at_euclidean_alarm,euclidean_neighbors_norm,euclidean_neighbors_neighbor_norm_mean,euclidean_neighbors_neighbor_norm_min,euclidean_neighbors_neighbor_norm_max,euclidean_neighbors_norm_ratio,euclidean_neighbors_euclidean,euclidean_neighbors_cosine,euclidean_neighbors_radial_contribution,euclidean_neighbors_angular_contribution,euclidean_neighbors_radial_fraction,cosine_neighbors_norm,cosine_neighbors_neighbor_norm_mean,cosine_neighbors_neighbor_norm_min,cosine_neighbors_neighbor_norm_max,cosine_neighbors_norm_ratio,cosine_neighbors_euclidean,cosine_neighbors_cosine,cosine_neighbors_radial_contribution,cosine_neighbors_angular_contribution,cosine_neighbors_radial_fraction,neighbor_overlap
libero_goal_20260907,libero_goal,20260907,1348,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,29,False,0.1122969314455986,0.3161762139237165,4.382097866642696,3.4671349306444363,2.402149118722285,4.27797004836375,1.2638959701023795,2.369747953429865,0.14980145439192505,0.43764342649795074,1.932104526931914,0.18467931404456986,4.382097866642696,2.277566262233311,0.7753862858456451,5.851055125150474,1.9240265099228098,3.0159253716532928,0.1122969278512876,2.1753220681724112,0.8406033034808807,0.7212784801037456,3
libero_goal_20260907,libero_goal,20260907,1351,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,16,False,0.10676848143339157,0.3006106559763657,4.580847092221515,3.8144814538011085,3.1013578845666623,4.988831371461916,1.2009095201280184,2.1981431163009697,0.11588887342350189,0.3551844396395272,1.8429586766614414,0.16158385548491075,4.580847092221515,3.4517746309463107,1.56162014581221,6.52561752450296,1.327099124940746,2.4416495949215884,0.10676847800825666,1.0065217880076867,1.4351278069139008,0.4122302356985054,11
libero_goal_20260907,libero_goal,20260907,1396,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,True,0.04642298445105553,0.13070565040225401,5.383389713045676,4.750656457173472,3.3709752607764196,6.52561752450296,1.1331885943713693,2.003532055996384,0.05804652385420713,0.5111657499075235,1.4923663060888623,0.25513230416136956,5.383389713045676,3.8730780588335953,1.7905774658928342,6.52561752450296,1.389951256150753,2.33327375799164,0.046422985289916646,1.4214722265198731,0.9118015314717682,0.6092179375228572,11
libero_goal_20260907,libero_goal,20260907,1397,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,28,True,0.027524329721927643,0.0774957806080657,7.347322674234293,5.805731918977331,5.203514562146573,7.039393050592016,1.2655290972388733,2.4470192242413593,0.039623310412201296,1.0439513535326783,1.4030678707086797,0.4266216395812464,7.347322674234293,4.6925799872755904,3.0244457641087474,5.851015224164104,1.5657320054548476,3.021505322288137,0.02752433036479083,2.34834029071396,0.6731650315741777,0.7772087222191619,6
libero_goal_20260907,libero_goal,20260907,1401,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,19,False,0.13653691112995148,0.38442478406295766,4.552916059606286,3.352747032526395,1.9672215686036725,5.211701665684419,1.357965875575029,2.8257917955068885,0.18990347884791758,0.7662838376453596,2.0595079578615305,0.27117491064408167,4.552916059606286,2.20880784617077,1.1417335510497013,5.211701665684419,2.06125492876137,3.0954271338322696,0.13653690902995766,2.115756045558057,0.979671088274214,0.6835102084728002,7
libero_goal_20260907,libero_goal,20260907,1402,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,18,False,0.13895003497600555,0.39121902457828317,3.3401397242871234,2.703060683558312,1.7340821755571802,3.7587006148822284,1.2356880275030155,1.8865792313942584,0.15935349046709799,0.35958242782830135,1.5269968035659576,0.19060022597755163,3.3401397242871234,2.479419285480067,1.1945733792503743,5.465028792269683,1.347145980450984,2.061495366482762,0.13895003255243638,0.9060167333953691,1.1554786330873923,0.43949491622732934,10
libero_goal_20260907,libero_goal,20260907,1404,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.10171733796596527,0.2863889724721282,3.874040166978503,3.211104948905755,2.148718688015123,4.087362997632165,1.2064508101171392,1.9680009257497955,0.12915234480829038,0.33423056861726486,1.63377035713253,0.16983252611526348,3.874040166978503,2.3159882900314654,1.1945733792503743,5.008870007333035,1.6727373724872632,2.2617267419961977,0.10171733857556713,1.3910925092386446,0.8706342327575518,0.6150577270934453,7
libero_goal_20260907,libero_goal,20260907,1406,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.09281858056783676,0.2613341879241733,3.88421199660529,2.935420699908428,2.402149118722285,3.740236769466233,1.3232215732233747,2.050131769219248,0.14074090290752472,0.4800896216406966,1.57004214757855,0.2341750071135814,3.88421199660529,1.6581266607790042,0.9066647646266959,2.8884369357762756,2.342530331657805,2.517747215519158,0.09281858182366771,1.996177522115239,0.5215696934039185,0.7928427086766248,3
libero_goal_20260907,libero_goal,20260907,1408,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,21,False,0.0991564691066742,0.2791787503417217,4.009336202031674,3.7283118517128186,3.064727886552216,4.589805998969981,1.075375762944763,1.931672708813677,0.1162302234510189,0.15099516139341737,1.7806775474202599,0.07816808753598324,4.009336202031674,3.9777210422109235,1.165588951401566,7.039393050592016,1.0079480585705372,2.4908986609317996,0.09915646568115566,1.1692376712335755,1.3216609896982243,0.4694039502980764,6
libero_goal_20260907,libero_goal,20260907,1418,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,23,False,0.07118522375822067,0.20042466205846582,4.73027871142321,4.460097346988806,3.740236769466233,5.568237626685226,1.0605774590585595,1.9544041251372313,0.08361441727755478,0.16794798291689686,1.7864561422203349,0.08593308863646824,4.73027871142321,4.067869437069242,1.0067711652196043,7.039393050592016,1.1628393645866892,2.415081867272478,0.07118522704361416,1.168081918917769,1.2469999483547092,0.4836614173402602,6
libero_goal_20260907,libero_goal,20260907,1419,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.11443610489368439,0.3221991368391976,3.7772980324612853,3.2222354831617848,2.402149118722285,3.936315766861418,1.1722600822317466,1.9270062437078235,0.13397774247120026,0.23290727816293097,1.6940989655448917,0.12086482798041459,3.7772980324612853,2.659599960891889,0.9066647646266959,5.670683236686829,1.4202504466854404,2.3127185252005535,0.11443610778889582,1.198808763057915,1.1139097621426377,0.5183548062572626,9
libero_goal_20260907,libero_goal,20260907,1420,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,24,False,0.03754159063100815,0.1056997536583307,6.678742008359701,5.7379257548987805,5.014208202601846,7.039393050592016,1.1639645219629575,2.0474138022757877,0.041156178009022736,0.5123778714299294,1.5350359308458568,0.2502561381877955,6.678742008359701,5.130299315056295,3.3789198146813746,7.039393050592016,1.301823070782453,2.3435551060634587,0.03754159070027201,1.1740388602423937,1.1695162458210635,0.5009649046462845,13
libero_goal_20260907,libero_goal,20260907,1422,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.07878619432449341,0.22182547920326873,4.917927192760179,4.601601412040052,3.902900412030051,5.568237626685226,1.068742542518451,2.042182808995846,0.08609234030859496,0.14685386002589323,1.8953289489699496,0.07191024201114601,4.917927192760179,4.014703382212001,0.7753862858456451,5.851055125150474,1.2249789647100964,2.427895845856592,0.07878619254194832,0.9446678025848445,1.4832280432717444,0.38908909712786877,12
libero_goal_20260907,libero_goal,20260907,1423,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,23,False,0.04229028522968292,0.11906988105149412,6.837146363980726,5.716995629222406,4.86843567548732,7.039393050592016,1.1959334600559555,2.359004851769392,0.05207168224787392,0.6209764582469569,1.7380283935224405,0.2632366176700265,6.837146363980726,4.6895660484786665,3.2808407720265502,5.851015224164104,1.45794862324175,2.7535469859359947,0.04229028475423914,1.7166083893994357,1.0369385965365643,0.6234171409339219,7
libero_goal_20260907,libero_goal,20260907,1429,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.03252733126282692,0.09158191871614355,6.992540956114288,5.943509137698301,5.31833575352729,7.039393050592016,1.1765004131586543,2.092702722394593,0.03771597814895232,0.5887377449727305,1.5039649774218609,0.2813288952475114,6.992540956114288,5.009332848223306,3.064727886552216,7.039393050592016,1.3959026417249114,2.6137709414336836,0.03252733300216373,1.6266578589782643,0.9871130824554187,0.6223413969420073,11
libero_goal_20260907,libero_goal,20260907,1456,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.1084105595946312,0.3052339885047267,3.2629053793453027,1.9864170796487859,1.3273984021529983,3.274929373122046,1.6426083991999354,1.976973137449032,0.15051444284155868,0.9277879078884939,1.0491852295605377,0.46929717471308485,3.2629053793453027,1.2491648732358693,0.7753862858456451,2.219017849457785,2.6120694307493513,2.239588691089805,0.10841055631772127,1.8268834868375872,0.4127052042522171,0.8157227682501864,8
libero_goal_20260907,libero_goal,20260907,1462,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,True,0.11345779895782471,0.31944467985736047,3.7430753292214454,2.8329228362947716,1.9889413468386843,3.902900412030051,1.3212768386297022,2.215671959871217,0.18016668328678279,0.4847888162651042,1.7308831436061127,0.2187999058729262,3.7430753292214454,1.358893472357098,0.7753862858456451,3.274929373122046,2.7545023987265265,2.6554555812167835,0.11345780076760112,2.1861324852104325,0.4693230960063513,0.8232607996435407,4
libero_goal_20260907,libero_goal,20260907,1471,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,18,False,0.11306388676166534,0.3183356053243633,3.7989529704992275,3.2262379373539893,2.4001859388455595,4.426667945029989,1.1775179153757496,1.961718572593328,0.13272866590480087,0.31007323701714856,1.6516453355761798,0.15806203873945174,3.7989529704992275,2.6140198496645395,1.0434748172581918,5.229922122222347,1.4532992054313405,2.1869900942246083,0.11306388861305705,1.0931213449544521,1.093868749270157,0.49982912489688963,9
libero_goal_20260907,libero_goal,20260907,1473,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,18,True,0.16541136801242828,0.4657218982287868,3.006021598992237,1.9952337086457324,1.4696307474983568,3.3709752607764196,1.5066012497516286,1.8871370037646447,0.19397102023510895,0.6546590631048315,1.2324779406598132,0.34690595425708565,3.006021598992237,2.243054902773942,0.4532661149794361,5.211701665684419,1.3401462421961892,2.1732907802462673,0.16541137336419615,1.1752799124228621,0.9980108678234056,0.5407835541867457,10
libero_goal_20260907,libero_goal,20260907,1492,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,13,False,0.09328822791576385,0.26265649761185017,4.02591353264943,3.228062188895185,2.7412756721748743,4.27797004836375,1.2471610821188401,1.9208600220937722,0.11122508028267067,0.4150539316441996,1.5058060904495707,0.2160771356945538,4.02591353264943,3.3187634227922644,1.0067711652196043,5.670683236686829,1.2130763841136347,2.257664357964779,0.09328822869383908,1.10037112691827,1.157293231046507,0.48739358578093683,7
libero_goal_20260907,libero_goal,20260907,1508,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,18,False,0.15938611328601837,0.44875756801246963,3.2521345761886447,2.2395082211444453,1.5276844155959932,2.941077909455115,1.452164607159478,1.9178290593518312,0.16830443760103792,0.6163569563390543,1.3014721030127783,0.3213826348774611,3.2521345761886447,1.9846771741312572,0.8612816347665936,3.834808029235395,1.638621443616988,2.0249599842610246,0.15938611155716143,0.9728145250629764,1.0521454591980495,0.4804117279473001,14
libero_goal_20260907,libero_goal,20260907,1520,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.09926579147577286,0.27948655156401536,4.4800703603293845,3.9889880890996365,2.993414309192796,5.211701665684419,1.1231094854787074,2.1901578892862323,0.117231063347814,0.2977946113435421,1.8923632779426889,0.13596947179027022,4.4800703603293845,3.3651933717196316,1.4619603603578795,6.52561752450296,1.3312965602449303,2.4514099084489422,0.09926578837137918,1.141674584794517,1.3097353236544242,0.46572161630727765,11
