query,selected_by,rank,reference_global_row,reference_query,reference_task,current_norm,distance,cosine,norm,radial_contribution,angular_contribution
16,cosine,19,13682,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.136234402711269,1.2848861190689567,0.18235004145765543,2.1186701375836496,0.00024010175290620878,1.2846460173160497
16,cosine,20,13718,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.136234402711269,1.438450090546602,0.18262261127159818,2.4907843357575015,0.08738965352306413,1.3510604370235384
17,euclidean,1,13106,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.6507394732745153,0.8598786974654153,0.052658867231787365,2.3737910784888543,0.08919910866548623,0.770679588799928
17,euclidean,2,13665,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.0241249703703819,0.06859594327985119,2.1255054908607436,0.26937214135347143,0.7547528290169077
17,euclidean,3,15296,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2.6507394732745153,1.0656859615732945,0.08413004465918172,2.371584629279066,0.07312419393334008,0.992561767639954
17,euclidean,4,8115,18,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.6507394732745153,1.086169868184465,0.08405993163438641,2.6473118458706404,1.0816567430131529e-05,1.0861590516170327
17,euclidean,5,13827,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.1751643782796222,0.09460406345182382,2.7382608583245203,0.006518230966364935,1.1686461473132568
17,euclidean,6,13674,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.1957684117147462,0.04742308676635831,1.6422902684061123,0.8504738784171155,0.3452945332976296
17,euclidean,7,13627,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.1976246140748605,0.09359562155272105,2.8275805556497047,0.02611232939612389,1.171512284678735
17,euclidean,8,13858,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2058477809112131,0.0960422154384648,2.8075146734389005,0.020382724731648993,1.185465056179564
17,euclidean,9,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2256597100028224,0.0952364805079784,1.921188313078889,0.4342517674351545,0.7914079425676667
17,euclidean,10,13651,14,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2394774687091528,0.08229094556941818,3.0864152719437747,0.15313985638139693,1.0863376123277548
17,euclidean,11,13614,12,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.245222768723781,0.11658791811749147,2.429426440328817,0.03933389252255842,1.20588887620122
17,euclidean,12,13613,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2530947928933935,0.10466280817403872,2.793313312291965,0.01622167747201151,1.23687311542138
17,euclidean,13,15297,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2.6507394732745153,1.2531387272519794,0.11231698240636834,2.636958594215112,0.00015154956392286927,1.252987177688056
17,euclidean,14,13111,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.6507394732745153,1.258010600188357,0.07140515132146386,3.2456639600037267,0.28134512130265216,0.9766654788857055
17,euclidean,15,8124,23,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.6507394732745153,1.2601495834522616,0.10017254723971969,1.8844336204758758,0.4659959958282969,0.7941535876239633
17,euclidean,16,13825,16,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2786745215944115,0.07098011512017399,3.2829168775639777,0.3125488650511553,0.9661256565432551
17,euclidean,17,13686,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2968235822512517,0.11483673726948274,1.9455505889815277,0.3834687842945484,0.913354797956703
17,euclidean,18,13096,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.6507394732745153,1.3174440230771556,0.13204659887228298,2.2502814014166583,0.12172560238388264,1.1957184206932723
17,euclidean,19,13650,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.3339441352974122,0.08283657797294142,1.6165863047091613,0.8017373049998942,0.5322068302975175
17,euclidean,20,8229,24,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.6507394732745153,1.3438965701377283,0.11559559092303795,1.8194436734655153,0.514215693480982,0.8296808766567458
17,cosine,1,13674,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.1957684117147462,0.04742308676635831,1.6422902684061123,0.8504738784171155,0.3452945332976296
17,cosine,2,13106,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.6507394732745153,0.8598786974654153,0.052658867231787365,2.3737910784888543,0.08919910866548623,0.770679588799928
17,cosine,3,13651,24,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.400744917145984,0.05807137978967425,3.578340376214345,0.614275607644495,0.7864693095014886
17,cosine,4,13665,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.0241249703703819,0.06859594327985119,2.1255054908607436,0.26937214135347143,0.7547528290169077
17,cosine,5,13825,16,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2786745215944115,0.07098011512017399,3.2829168775639777,0.3125488650511553,0.9661256565432551
17,cosine,6,13111,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.6507394732745153,1.258010600188357,0.07140515132146386,3.2456639600037267,0.28134512130265216,0.9766654788857055
17,cosine,7,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.5229115289051822,0.07895746247279667,3.5610364380117177,0.544116022685488,0.9787955062196955
17,cosine,8,13651,14,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2394774687091528,0.08229094556941818,3.0864152719437747,0.15313985638139693,1.0863376123277548
17,cosine,9,13650,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.3339441352974122,0.08283657797294142,1.6165863047091613,0.8017373049998942,0.5322068302975175
17,cosine,10,8115,18,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.6507394732745153,1.086169868184465,0.08405993163438641,2.6473118458706404,1.0816567430131529e-05,1.0861590516170327
17,cosine,11,15296,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2.6507394732745153,1.0656859615732945,0.08413004465918172,2.371584629279066,0.07312419393334008,0.992561767639954
17,cosine,12,13627,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.1976246140748605,0.09359562155272105,2.8275805556497047,0.02611232939612389,1.171512284678735
17,cosine,13,13827,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.1751643782796222,0.09460406345182382,2.7382608583245203,0.006518230966364935,1.1686461473132568
17,cosine,14,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2256597100028224,0.0952364805079784,1.921188313078889,0.4342517674351545,0.7914079425676667
17,cosine,15,13858,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2058477809112131,0.0960422154384648,2.8075146734389005,0.020382724731648993,1.185465056179564
17,cosine,16,13831,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.5208887226175667,0.09964208866748636,3.377881301728662,0.3476488653145153,1.1732398573030518
17,cosine,17,8124,23,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.6507394732745153,1.2601495834522616,0.10017254723971969,1.8844336204758758,0.4659959958282969,0.7941535876239633
17,cosine,18,13613,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.2530947928933935,0.10466280817403872,2.793313312291965,0.01622167747201151,1.23687311542138
17,cosine,19,13962,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.65526051052852,0.10868861419369957,3.5008382586039333,0.43658864584874674,1.2186718646797718
17,cosine,20,13934,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.6507394732745153,1.3564005079455652,0.11096622298952474,2.962362271000304,0.07159299004505021,1.2848075179005143
18,euclidean,1,13106,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.8843590681923947,0.720619982187916,0.01888553779899127,2.3737910784888543,0.3617436076619052,0.3588763745260093
18,euclidean,2,13111,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.8843590681923947,1.0269405410524144,0.049353726947567234,3.2456639600037267,0.12711663395138623,0.8998239071010319
18,euclidean,3,13827,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.1226675614850319,0.07843870339878634,2.7382608583245203,0.019012473201206033,1.1036550882838245
18,euclidean,4,15296,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2.8843590681923947,1.1694143830988954,0.08073913535212984,2.371584629279066,0.22484555432446976,0.9445688287744264
18,euclidean,5,8115,18,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.1894726819986443,0.08896607062215922,2.6473118458706404,0.047240585228104696,1.1422320967705384
18,euclidean,6,13825,16,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.2271869805821025,0.07113336978098661,3.2829168775639777,0.1294410142256619,1.0977459663564386
18,euclidean,7,8261,19,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.2396764403794072,0.08913369841815544,2.9733786499381867,0.0063923824605156,1.233284057918892
18,euclidean,8,13613,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.2445100484941658,0.09560205401976818,2.793313312291965,0.0066607173461641,1.237849331147999
18,euclidean,9,13858,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.250857380233279,0.09624364934133944,2.8075146734389005,0.004720810780146326,1.2461365694531337
18,euclidean,10,13651,14,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.2934192422534818,0.09166738646812689,3.0864152719437747,0.031564946724689326,1.2618542955287937
18,euclidean,11,13665,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3125838375481174,0.09354671105000467,2.1255054908607436,0.43872150132881255,0.873862336219303
18,euclidean,12,15297,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2.8843590681923947,1.327735716571225,0.11186494766976551,2.636958594215112,0.04609877836400035,1.281636938207223
18,euclidean,13,8260,19,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.3301160814666602,0.10286427897877692,2.969334010467791,0.00542865462294459,1.3246874268437163
18,euclidean,14,13829,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3395773327004374,0.09967529844167622,3.064428521964333,0.024205402249050486,1.3153719304513842
18,euclidean,15,8124,23,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.3431030431228441,0.07396671528275978,1.8844336204758758,0.744433501294384,0.59866954182846
18,euclidean,16,13627,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.354458904748778,0.11227253256088965,2.8275805556497047,0.002380138279026159,1.3520787664697491
18,euclidean,17,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3614541599641363,0.0835402640750994,1.921188313078889,0.6814022321033258,0.6800519278608094
18,euclidean,18,13934,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3923844549103634,0.1130929980201324,2.962362271000304,0.004369841696260206,1.3880146132141022
18,euclidean,19,13110,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.8843590681923947,1.4202031946964406,0.12956170190941718,2.4815630415636525,0.11424044085647983,1.305962753839961
18,euclidean,20,8002,21,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.421138105379402,0.09784636130283475,1.9156854764352351,0.6602655461956037,0.7608725591837995
18,cosine,1,13106,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.8843590681923947,0.720619982187916,0.01888553779899127,2.3737910784888543,0.3617436076619052,0.3588763745260093
18,cosine,2,13111,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2.8843590681923947,1.0269405410524144,0.049353726947567234,3.2456639600037267,0.12711663395138623,0.8998239071010319
18,cosine,3,13674,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.4704410090356534,0.0653860845318649,1.6422902684061123,1.0491647702441969,0.42127623879145515
18,cosine,4,13825,16,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.2271869805821025,0.07113336978098661,3.2829168775639777,0.1294410142256619,1.0977459663564386
18,cosine,5,8124,23,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.3431030431228441,0.07396671528275978,1.8844336204758758,0.744433501294384,0.59866954182846
18,cosine,6,13650,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.5284473107917547,0.07816129790561399,1.6165863047091613,1.051555894980338,0.4768914158114169
18,cosine,7,13827,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.1226675614850319,0.07843870339878634,2.7382608583245203,0.019012473201206033,1.1036550882838245
18,cosine,8,15296,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2.8843590681923947,1.1694143830988954,0.08073913535212984,2.371584629279066,0.22484555432446976,0.9445688287744264
18,cosine,9,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3614541599641363,0.0835402640750994,1.921188313078889,0.6814022321033258,0.6800519278608094
18,cosine,10,8115,18,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.1894726819986443,0.08896607062215922,2.6473118458706404,0.047240585228104696,1.1422320967705384
18,cosine,11,8261,19,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.2396764403794072,0.08913369841815544,2.9733786499381867,0.0063923824605156,1.233284057918892
18,cosine,12,13651,14,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.2934192422534818,0.09166738646812689,3.0864152719437747,0.031564946724689326,1.2618542955287937
18,cosine,13,13665,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3125838375481174,0.09354671105000467,2.1255054908607436,0.43872150132881255,0.873862336219303
18,cosine,14,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.5431604947173316,0.09363228606902796,3.5610364380117177,0.29672368129762877,1.2464368134197028
18,cosine,15,13613,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.2445100484941658,0.09560205401976818,2.793313312291965,0.0066607173461641,1.237849331147999
18,cosine,16,13858,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.250857380233279,0.09624364934133944,2.8075146734389005,0.004720810780146326,1.2461365694531337
18,cosine,17,13651,24,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.5746312488821752,0.09678380084264304,3.578340376214345,0.3058557717724388,1.2687754771097364
18,cosine,18,8002,21,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,2.8843590681923947,1.421138105379402,0.09784636130283475,1.9156854764352351,0.6602655461956037,0.7608725591837995
18,cosine,19,13829,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.3395773327004374,0.09967529844167622,3.064428521964333,0.024205402249050486,1.3153719304513842
18,cosine,20,13831,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.8843590681923947,1.4850260219654587,0.10067399916453279,3.377881301728662,0.16401341888424573,1.3210126030812135
19,euclidean,1,13106,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3.0139835995736286,0.8290367148240013,0.019390089977554537,2.3737910784888543,0.4943646725463621,0.33467204227764025
19,euclidean,2,13111,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3.0139835995736286,0.9943184570028096,0.04778967904160114,3.2456639600037267,0.05398249326560424,0.9403359637372071
19,euclidean,3,13827,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.0458731145670979,0.06166354656452566,2.7382608583245203,0.07268857855036248,0.9731845360167385
19,euclidean,4,13613,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2030510326774797,0.0830642788054573,2.793313312291965,0.040476566967069305,1.1625744657104073
19,euclidean,5,13829,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2094906028862278,0.0790548461815439,3.064428521964333,0.0021039354823689863,1.2073866674038616
19,euclidean,6,13858,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2147152820188984,0.08466893924432284,2.8075146734389005,0.03509416411422458,1.179621117904676
19,euclidean,7,13651,14,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.265130046258237,0.08574705599666799,3.0864152719437747,0.004146883696148745,1.260983162562087
19,euclidean,8,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2699589692306592,0.03614535021390708,1.921188313078889,0.9403465522264606,0.3296124170042008
19,euclidean,9,13627,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.3024860616027785,0.09749289912859604,2.8275805556497047,0.02667674980056784,1.2758093118022098
19,euclidean,10,13825,16,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.323914262445619,0.08491571560722566,3.2829168775639777,0.0546297521389571,1.2692845103066608
19,euclidean,11,13831,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.3535928123228023,0.08347962832404954,3.377881301728662,0.09782966962307844,1.255763142699726
19,euclidean,12,13108,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3.0139835995736286,1.3775249609575777,0.10492760412227475,2.9997997944043857,0.00014604477942758447,1.3773789161781502
19,euclidean,13,13716,22,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.3965582648252512,0.09354591769629306,2.157313413062115,0.5254945869011065,0.8710636779241452
19,euclidean,14,13934,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.3983341323510798,0.10935045711156033,2.962362271000304,0.0019056686824877437,1.3964284636685904
19,euclidean,15,8115,18,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3.0139835995736286,1.4032846093600184,0.11497493330910968,2.6473118458706404,0.09580962697577168,1.307474982384247
19,euclidean,16,13665,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.4069174009793652,0.09288002532017625,2.1255054908607436,0.5610800954715058,0.8458373055078596
19,euclidean,17,15296,9,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,3.0139835995736286,1.4088953197703078,0.1099837579226488,2.371584629279066,0.2929078060269182,1.1159875137433894
19,euclidean,18,13718,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.4306311190502232,0.1180847660523544,2.4907843357575015,0.19134035742174266,1.2392907616284807
19,euclidean,19,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.441167724516703,0.08281530174296259,3.5610364380117177,0.20765578006788168,1.233511944448821
19,euclidean,20,13932,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.4629824791848156,0.12203581367376604,2.404437455533251,0.25396510689692015,1.2090173722878959
19,cosine,1,13106,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3.0139835995736286,0.8290367148240013,0.019390089977554537,2.3737910784888543,0.4943646725463621,0.33467204227764025
19,cosine,2,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2699589692306592,0.03614535021390708,1.921188313078889,0.9403465522264606,0.3296124170042008
19,cosine,3,13111,9,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3.0139835995736286,0.9943184570028096,0.04778967904160114,3.2456639600037267,0.05398249326560424,0.9403359637372071
19,cosine,4,13674,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.5596693085821471,0.055661012267001264,1.6422902684061123,1.2063727768547916,0.3532965317273551
19,cosine,5,13827,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.0458731145670979,0.06166354656452566,2.7382608583245203,0.07268857855036248,0.9731845360167385
19,cosine,6,13829,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2094906028862278,0.0790548461815439,3.064428521964333,0.0021039354823689863,1.2073866674038616
19,cosine,7,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.441167724516703,0.08281530174296259,3.5610364380117177,0.20765578006788168,1.233511944448821
19,cosine,8,13613,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.0139835995736286,1.2030510326774797,0.0830642788054573,2.793313312291965,0.040476566967069305,1.1625744657104073
