fold,suite,seed,method,population,episodes,points,threshold,chunk_score_p00,chunk_score_p10,chunk_score_p25,chunk_score_p50,chunk_score_p75,chunk_score_p90,chunk_score_p95,chunk_score_p100,episode_peak_p00,episode_peak_p10,episode_peak_p25,episode_peak_p50,episode_peak_p75,episode_peak_p90,episode_peak_p95,episode_peak_p100,peak_ratio_p00,peak_ratio_p10,peak_ratio_p25,peak_ratio_p50,peak_ratio_p75,peak_ratio_p90,peak_ratio_p95,peak_ratio_p100,norm_p00,norm_p10,norm_p25,norm_p50,norm_p75,norm_p90,norm_p95,norm_p100
libero_goal_20260907,libero_goal,20260907,cosine_without_center,test_seen_success,548,2157,0.3883940577507019,0.006462360266596079,0.011734040454030037,0.016085036098957062,0.029844528064131737,0.06385361403226852,0.101923368871212,0.13666678965091705,0.4360322952270508,0.00937536358833313,0.020695853978395462,0.04251549765467644,0.06962406635284424,0.10168647766113281,0.17024128139019012,0.24075256288051605,0.4360322952270508,0.024138793349266052,0.053285714238882065,0.1094648540019989,0.17926141619682312,0.26181265711784363,0.4383210241794586,0.6198667883872986,1.1226544380187988,0.3620145305337266,1.1474583612092872,1.7234653194216134,2.442994332068479,3.337849411670461,4.15755497669106,4.7260238924113285,7.573868681993915
libero_goal_20260907,libero_goal,20260907,norm_only,test_seen_success,548,2157,6.535240173339844,0.3620145320892334,1.1474583148956299,1.7234653234481812,2.4429943561553955,3.3378493785858154,4.157555103302002,4.7260236740112305,7.573868751525879,1.0446703433990479,1.83673095703125,2.2761921882629395,2.7994577884674072,3.841336727142334,4.489434242248535,5.478567123413086,7.573868751525879,0.15985186398029327,0.28105026483535767,0.3482951521873474,0.4283634126186371,0.5877881646156311,0.6869577765464783,0.8383115530014038,1.158927321434021,0.3620145305337266,1.1474583612092872,1.7234653194216134,2.442994332068479,3.337849411670461,4.15755497669106,4.7260238924113285,7.573868681993915
libero_goal_20260907,libero_goal,20260907,euclidean,test_seen_failure,12,276,1.8795933723449707,0.4488617777824402,0.9187155961990356,1.5259655714035034,2.908036708831787,4.554835319519043,9.495126724243164,11.19660472869873,12.391868591308594,4.289302349090576,4.6940107345581055,4.953745365142822,5.12479305267334,8.022120475769043,11.681188583374023,12.030973434448242,12.391868591308594,2.2820374965667725,2.49735426902771,2.6355409622192383,2.726543664932251,4.268008232116699,6.214742660522461,6.400838375091553,6.592845439910889,1.1086791419531257,3.233277466060792,4.802005349902904,6.56133440305357,8.643865499055439,15.298773631821227,16.849280144198353,18.183725551971072
libero_goal_20260907,libero_goal,20260907,cosine,test_seen_failure,12,276,0.35517197847366333,0.004792689345777035,0.016758423298597336,0.021399367600679398,0.032582640647888184,0.048701297491788864,0.09359200298786163,0.10871767997741699,0.24954921007156372,0.07270447909832001,0.1055360808968544,0.11157315969467163,0.12258017063140869,0.15840348601341248,0.22497621178627014,0.23713888227939606,0.24954921007156372,0.20470218360424042,0.29714077711105347,0.31413841247558594,0.3451290726661682,0.44599097967147827,0.6334289312362671,0.6676734089851379,0.7026151418685913,1.1086791419531257,3.233277466060792,4.802005349902904,6.56133440305357,8.643865499055439,15.298773631821227,16.849280144198353,18.183725551971072
libero_goal_20260907,libero_goal,20260907,cosine_neighbors_euclidean_score,test_seen_failure,12,276,3.2541940212249756,0.48474064469337463,1.265873908996582,1.9053038358688354,3.594207763671875,5.929134845733643,10.681978225708008,12.407069206237793,13.594454765319824,4.951726913452148,6.250514507293701,6.344155311584473,6.662716865539551,9.081295013427734,12.680996894836426,13.105033874511719,13.594454765319824,1.5216445922851562,1.9207565784454346,1.9495320320129395,2.047424554824829,2.7906432151794434,3.8968164920806885,4.027121543884277,4.177518367767334,1.1086791419531257,3.233277466060792,4.802005349902904,6.56133440305357,8.643865499055439,15.298773631821227,16.849280144198353,18.183725551971072
libero_goal_20260907,libero_goal,20260907,euclidean_neighbors_cosine_score,test_seen_failure,12,276,0.4953449070453644,0.005817129742354155,0.025862831622362137,0.03514108806848526,0.0567968413233757,0.08956202119588852,0.12170679122209549,0.13887658715248108,0.28202930092811584,0.11454945802688599,0.13753536343574524,0.13958041369915009,0.1662973165512085,0.20467060804367065,0.2614381015300751,0.2708088457584381,0.28202930092811584,0.23125191032886505,0.2776557505130768,0.2817842960357666,0.3357202410697937,0.41318804025650024,0.5277900099754333,0.5467076301574707,0.5693594217300415,1.1086791419531257,3.233277466060792,4.802005349902904,6.56133440305357,8.643865499055439,15.298773631821227,16.849280144198353,18.183725551971072
libero_goal_20260907,libero_goal,20260907,cosine_without_center,test_seen_failure,12,276,0.3883940577507019,0.006129915360361338,0.01264091394841671,0.018779456615447998,0.02795029804110527,0.03872871398925781,0.07353387027978897,0.08733481913805008,0.42425021529197693,0.055733367800712585,0.07906276732683182,0.08205292373895645,0.08753091096878052,0.15101347863674164,0.22592096030712128,0.3166673481464386,0.42425021529197693,0.14349696040153503,0.20356328785419464,0.211262047290802,0.2253662347793579,0.38881510496139526,0.5816797614097595,0.8153249025344849,1.0923190116882324,1.1086791419531257,3.233277466060792,4.802005349902904,6.56133440305357,8.643865499055439,15.298773631821227,16.849280144198353,18.183725551971072
libero_goal_20260907,libero_goal,20260907,norm_only,test_seen_failure,12,276,6.535240173339844,1.108679175376892,3.2332773208618164,4.802005290985107,6.561334609985352,8.643865585327148,15.298773765563965,16.849281311035156,18.183725357055664,8.631488800048828,9.024518966674805,9.089761734008789,9.402207374572754,12.21842098236084,17.390396118164062,17.78267478942871,18.183725357055664,1.320760726928711,1.3809008598327637,1.3908841609954834,1.4386935234069824,1.8696208000183105,2.6610186100006104,2.721043825149536,2.7824110984802246,1.1086791419531257,3.233277466060792,4.802005349902904,6.56133440305357,8.643865499055439,15.298773631821227,16.849280144198353,18.183725551971072
libero_goal_20260907,libero_goal,20260907,euclidean,test_unseen_success,1122,5288,1.8795933723449707,0.41964566707611084,0.6470881700515747,0.7359153628349304,0.8949261903762817,1.1027377843856812,1.3307924270629883,1.4829511642456055,4.509067058563232,0.525492787361145,0.6504629850387573,0.7194713354110718,0.8531733751296997,1.1807446479797363,1.5046638250350952,1.6623404026031494,4.509067058563232,0.27957791090011597,0.34606578946113586,0.3827803134918213,0.4539138078689575,0.6281915903091431,0.8005262613296509,0.8844149112701416,2.398958683013916,0.3649888805498185,0.9274030214892756,1.17825296009982,1.5058134408138169,1.885623249366981,2.3133322751686074,2.6291107844520196,8.637294751165275
libero_goal_20260907,libero_goal,20260907,cosine,test_unseen_success,1122,5288,0.35517197847366333,0.013826970010995865,0.07401099801063538,0.10937394946813583,0.16328123211860657,0.22164833545684814,0.2792746424674988,0.32300394773483276,0.5989295840263367,0.034410759806632996,0.08240718394517899,0.10557258129119873,0.16321857273578644,0.25516608357429504,0.3454817533493042,0.40048378705978394,0.5989295840263367,0.09688477963209152,0.2320205122232437,0.29724356532096863,0.4595479965209961,0.718429684638977,0.9727168083190918,1.1275770664215088,1.6863086223602295,0.3649888805498185,0.9274030214892756,1.17825296009982,1.5058134408138169,1.885623249366981,2.3133322751686074,2.6291107844520196,8.637294751165275
libero_goal_20260907,libero_goal,20260907,cosine_neighbors_euclidean_score,test_unseen_success,1122,5288,3.2541940212249756,0.5710357427597046,0.8375887274742126,0.9676636457443237,1.174649953842163,1.4352961778640747,1.8347558975219727,2.2470433712005615,4.873203277587891,0.6364130973815918,0.7933164834976196,0.8953900337219238,1.0671077966690063,1.7131682634353638,2.5085668563842773,3.026998996734619,4.873203277587891,0.1955670416355133,0.24378278851509094,0.2751495838165283,0.3279176950454712,0.5264493227005005,0.7708719372749329,0.9301838874816895,1.4975147247314453,0.3649888805498185,0.9274030214892756,1.17825296009982,1.5058134408138169,1.885623249366981,2.3133322751686074,2.6291107844520196,8.637294751165275
libero_goal_20260907,libero_goal,20260907,euclidean_neighbors_cosine_score,test_unseen_success,1122,5288,0.4953449070453644,0.017398886382579803,0.09483630955219269,0.13690966367721558,0.1991768181324005,0.2696561813354492,0.3500403165817261,0.4059412181377411,0.8011335134506226,0.054647885262966156,0.09582297503948212,0.12353130429983139,0.2054697573184967,0.33345985412597656,0.4476049840450287,0.5074131488800049,0.8011335134506226,0.11032290011644363,0.19344697892665863,0.24938443303108215,0.41480138897895813,0.6731871366500854,0.9036228656768799,1.0243632793426514,1.6173245906829834,0.3649888805498185,0.9274030214892756,1.17825296009982,1.5058134408138169,1.885623249366981,2.3133322751686074,2.6291107844520196,8.637294751165275
libero_goal_20260907,libero_goal,20260907,cosine_without_center,test_unseen_success,1122,5288,0.3883940577507019,0.01478561945259571,0.056926533579826355,0.07974414527416229,0.12420453131198883,0.19447320699691772,0.2808215916156769,0.3402913510799408,0.5556949973106384,0.0398605614900589,0.06339771300554276,0.08453762531280518,0.12851157784461975,0.25189411640167236,0.37492501735687256,0.4174461364746094,0.5556949973106384,0.1026291772723198,0.16323038935661316,0.21765942871570587,0.3308793604373932,0.6485528945922852,0.9653211832046509,1.0748004913330078,1.4307504892349243,0.3649888805498185,0.9274030214892756,1.17825296009982,1.5058134408138169,1.885623249366981,2.3133322751686074,2.6291107844520196,8.637294751165275
libero_goal_20260907,libero_goal,20260907,norm_only,test_unseen_success,1122,5288,6.535240173339844,0.36498889327049255,0.9274030327796936,1.178252935409546,1.505813479423523,1.8856232166290283,2.3133323192596436,2.629110813140869,8.63729476928711,0.726836085319519,1.2158288955688477,1.409848928451538,1.7305707931518555,2.2638397216796875,2.7420778274536133,3.0212574005126953,8.63729476928711,0.11121796071529388,0.1860419660806656,0.215730220079422,0.26480600237846375,0.3464049696922302,0.4195833206176758,0.46230244636535645,1.321649193763733,0.3649888805498185,0.9274030214892756,1.17825296009982,1.5058134408138169,1.885623249366981,2.3133322751686074,2.6291107844520196,8.637294751165275
libero_goal_20260907,libero_goal,20260907,euclidean,test_unseen_failure,78,1794,1.8795933723449707,0.5057764649391174,0.7732945680618286,0.997263491153717,1.4911599159240723,2.2691001892089844,3.7212047576904297,4.462944030761719,10.814659118652344,1.737964153289795,2.372145175933838,3.0339972972869873,3.848977565765381,5.134900093078613,7.056837558746338,8.660612106323242,10.814659118652344,0.9246490001678467,1.262052297592163,1.6141774654388428,2.047771453857422,2.7319207191467285,3.754448890686035,4.607705116271973,5.753722667694092,0.40781277414279815,1.183893388379823,1.7735521995405499,2.995547016425285,5.518858050047728,7.914437967908847,9.258229557472534,16.437253965914664
libero_goal_20260907,libero_goal,20260907,cosine,test_unseen_failure,78,1794,0.35517197847366333,0.013739872723817825,0.03371407836675644,0.06246103346347809,0.10373866558074951,0.1514970362186432,0.2142873853445053,0.26054075360298157,0.47335657477378845,0.12790675461292267,0.1584431529045105,0.1990053355693817,0.26793408393859863,0.33472195267677307,0.39829951524734497,0.454987108707428,0.47335657477378845,0.360126256942749,0.4461025893688202,0.560306966304779,0.7543784379959106,0.9424221515655518,1.1214271783828735,1.2810332775115967,1.3327531814575195,0.40781277414279815,1.183893388379823,1.7735521995405499,2.995547016425285,5.518858050047728,7.914437967908847,9.258229557472534,16.437253965914664
libero_goal_20260907,libero_goal,20260907,cosine_neighbors_euclidean_score,test_unseen_failure,78,1794,3.2541940212249756,0.6465799808502197,1.0424188375473022,1.2986409664154053,1.8185837268829346,2.7216055393218994,4.3589606285095215,5.241362571716309,11.735441207885742,2.0616278648376465,2.9105470180511475,3.6039304733276367,4.430820465087891,5.882915019989014,7.939111232757568,9.606049537658691,11.735441207885742,0.6335294842720032,0.8943987488746643,1.107472538948059,1.361572265625,1.8077948093414307,2.439655065536499,2.9518983364105225,3.6062512397766113,0.40781277414279815,1.183893388379823,1.7735521995405499,2.995547016425285,5.518858050047728,7.914437967908847,9.258229557472534,16.437253965914664
libero_goal_20260907,libero_goal,20260907,euclidean_neighbors_cosine_score,test_unseen_failure,78,1794,0.4953449070453644,0.01691407710313797,0.04374580457806587,0.07743918150663376,0.12925821542739868,0.18583738803863525,0.2651897668838501,0.33296215534210205,0.6674709320068359,0.16518713533878326,0.19672635197639465,0.22118273377418518,0.34660395979881287,0.4671393632888794,0.5226472616195679,0.5576332807540894,0.6674709320068359,0.33347901701927185,0.3971502482891083,0.44652268290519714,0.6997224688529968,0.9430587291717529,1.0551178455352783,1.125747561454773,1.347487211227417,0.40781277414279815,1.183893388379823,1.7735521995405499,2.995547016425285,5.518858050047728,7.914437967908847,9.258229557472534,16.437253965914664
libero_goal_20260907,libero_goal,20260907,cosine_without_center,test_unseen_failure,78,1794,0.3883940577507019,0.015508503653109074,0.032523173838853836,0.0456397607922554,0.07100719213485718,0.1119307279586792,0.2017524391412735,0.2739667594432831,0.4432344138622284,0.07383483648300171,0.10040722787380219,0.13721516728401184,0.2950935959815979,0.36127379536628723,0.4065245985984802,0.42227107286453247,0.4432344138622284,0.19010290503501892,0.2585189640522003,0.35328853130340576,0.7597788572311401,0.9301733374595642,1.0466808080673218,1.0872232913970947,1.141197681427002,0.40781277414279815,1.183893388379823,1.7735521995405499,2.995547016425285,5.518858050047728,7.914437967908847,9.258229557472534,16.437253965914664
libero_goal_20260907,libero_goal,20260907,norm_only,test_unseen_failure,78,1794,6.535240173339844,0.40781277418136597,1.1838933229446411,1.7735521793365479,2.995546817779541,5.518857955932617,7.914437770843506,9.25822925567627,16.437253952026367,4.3820977210998535,5.21547269821167,6.358781337738037,8.6082124710083,10.244959831237793,12.562663078308105,14.295896530151367,16.437253952026367,0.6705335378646851,0.7980537414550781,0.972998857498169,1.3171989917755127,1.5676485300064087,1.9222955703735352,2.187509059906006,2.515172243118286,0.40781277414279815,1.183893388379823,1.7735521995405499,2.995547016425285,5.518858050047728,7.914437967908847,9.258229557472534,16.437253965914664
libero_goal_20260908,libero_goal,20260908,euclidean,cal_success,550,2538,2.2302961349487305,0.4364277422428131,0.6232928037643433,0.7257050275802612,0.8681634664535522,1.040830373764038,1.2402639389038086,1.4154175519943237,2.2982265949249268,0.4999680817127228,0.6567584276199341,0.7840564250946045,0.9590693712234497,1.1274653673171997,1.3257871866226196,1.49544095993042,2.2982265949249268,0.22417116165161133,0.2944713830947876,0.35154813528060913,0.4300188422203064,0.5055227279663086,0.5944444537162781,0.6705122590065002,1.0304580926895142,0.5000567309220736,1.3150699380572304,1.7258440102314352,2.4024547876976654,3.7526951726860434,4.695047153231698,5.189736798612572,7.280581312393428
libero_goal_20260908,libero_goal,20260908,cosine,cal_success,550,2538,0.34773120284080505,0.005946199409663677,0.01312065776437521,0.01918550208210945,0.05164199322462082,0.10296571254730225,0.15025947988033295,0.18812263011932373,0.3551822900772095,0.011277714744210243,0.0222911573946476,0.04924207925796509,0.07977626472711563,0.12453936785459518,0.1931179165840149,0.23383140563964844,0.3551822900772095,0.032432276755571365,0.06410456448793411,0.14160960912704468,0.22941935062408447,0.35814839601516724,0.5553655028343201,0.6724487543106079,1.0214277505874634,0.5000567309220736,1.3150699380572304,1.7258440102314352,2.4024547876976654,3.7526951726860434,4.695047153231698,5.189736798612572,7.280581312393428
libero_goal_20260908,libero_goal,20260908,cosine_neighbors_euclidean_score,cal_success,550,2538,3.225027322769165,0.4609457850456238,0.7961497902870178,0.9428260326385498,1.1105300188064575,1.3348972797393799,1.7078319787979126,1.9891343116760254,3.5790863037109375,0.5517677664756775,0.7756429314613342,1.0219693183898926,1.2561441659927368,1.5541315078735352,2.054156541824341,2.422279119491577,3.5790863037109375,0.17108933627605438,0.24050739407539368,0.3168870210647583,0.389498770236969,0.48189714550971985,0.6369423866271973,0.7510879635810852,1.1097848415374756,0.5000567309220736,1.3150699380572304,1.7258440102314352,2.4024547876976654,3.7526951726860434,4.695047153231698,5.189736798612572,7.280581312393428
libero_goal_20260908,libero_goal,20260908,euclidean_neighbors_cosine_score,cal_success,550,2538,0.5461122393608093,0.007998541928827763,0.01649889349937439,0.02481236308813095,0.06403800845146179,0.12470100075006485,0.1945732980966568,0.23835740983486176,0.6503131985664368,0.015883173793554306,0.03260056674480438,0.05850213021039963,0.1032305508852005,0.16108062863349915,0.25074392557144165,0.304510235786438,0.6503131985664368,0.029084082692861557,0.05969572812318802,0.10712473839521408,0.1890280842781067,0.29495882987976074,0.45914357900619507,0.5575964450836182,1.1908050775527954,0.5000567309220736,1.3150699380572304,1.7258440102314352,2.4024547876976654,3.7526951726860434,4.695047153231698,5.189736798612572,7.280581312393428
libero_goal_20260908,libero_goal,20260908,cosine_without_center,cal_success,550,2538,0.29143959283828735,0.005324827507138252,0.011855864897370338,0.017984244972467422,0.04612667113542557,0.08528951555490494,0.13851161301136017,0.17248311638832092,0.34841376543045044,0.008854386396706104,0.023777341470122337,0.04027614742517471,0.06567564606666565,0.10342086106538773,0.18263763189315796,0.221073180437088,0.34841376543045044,0.030381549149751663,0.0815858319401741,0.13819724321365356,0.2253490835428238,0.3548620939254761,0.6266740560531616,0.7585557103157043,1.1954922676086426,0.5000567309220736,1.3150699380572304,1.7258440102314352,2.4024547876976654,3.7526951726860434,4.695047153231698,5.189736798612572,7.280581312393428
libero_goal_20260908,libero_goal,20260908,norm_only,cal_success,550,2538,6.71298360824585,0.5000567436218262,1.3150699138641357,1.7258440256118774,2.4024548530578613,3.752695083618164,4.695047378540039,5.189736843109131,7.280581474304199,0.9966702461242676,1.6249701976776123,2.1604325771331787,2.9690706729888916,4.391721248626709,5.3676533699035645,5.785003662109375,7.280581474304199,0.14846904575824738,0.24206377565860748,0.3218289613723755,0.442287802696228,0.654213011264801,0.7995927929878235,0.8617633581161499,1.08455228805542,0.5000567309220736,1.3150699380572304,1.7258440102314352,2.4024547876976654,3.7526951726860434,4.695047153231698,5.189736798612572,7.280581312393428
libero_goal_20260908,libero_goal,20260908,euclidean,test_seen_success,538,2486,2.2302961349487305,0.4344688653945923,0.6205170154571533,0.7258919477462769,0.853843629360199,1.0116229057312012,1.2059967517852783,1.3414901494979858,2.8275911808013916,0.4879761338233948,0.6424294710159302,0.7896121144294739,0.9585192203521729,1.1789307594299316,1.3910837173461914,1.541765809059143,2.8275911808013916,0.2187943160533905,0.2880467176437378,0.35403913259506226,0.42977219820022583,0.5285983085632324,0.6237215399742126,0.6912829875946045,1.2678097486495972,0.2657801606305688,1.1042125511053005,1.5459741324957963,2.2681642693442026,3.45153922837952,4.562994882796415,5.220412044798657,8.060514774406993
libero_goal_20260908,libero_goal,20260908,cosine,test_seen_success,538,2486,0.34773120284080505,0.006224013399332762,0.013383538462221622,0.020780237391591072,0.052254997193813324,0.11847556382417679,0.17341499030590057,0.21068787574768066,0.5384323596954346,0.010340004228055477,0.021801138296723366,0.04140938073396683,0.07239765673875809,0.12838707864284515,0.21928641200065613,0.2690308094024658,0.5384323596954346,0.0297356229275465,0.06269537657499313,0.11908445507287979,0.20820006728172302,0.3692135810852051,0.6306204795837402,0.7736746072769165,1.5484154224395752,0.2657801606305688,1.1042125511053005,1.5459741324957963,2.2681642693442026,3.45153922837952,4.562994882796415,5.220412044798657,8.060514774406993
libero_goal_20260908,libero_goal,20260908,cosine_neighbors_euclidean_score,test_seen_success,538,2486,3.225027322769165,0.48735207319259644,0.8039045333862305,0.9406408667564392,1.1254265308380127,1.3922052383422852,1.7411741018295288,2.0383548736572266,4.363478660583496,0.5343120694160461,0.7637291550636292,0.9577682018280029,1.280376672744751,1.6572167873382568,2.1254899501800537,2.4277901649475098,4.363478660583496,0.1656767576932907,0.2368132472038269,0.2969798743724823,0.3970126807689667,0.5138612985610962,0.659061074256897,0.7527967691421509,1.3530051708221436,0.2657801606305688,1.1042125511053005,1.5459741324957963,2.2681642693442026,3.45153922837952,4.562994882796415,5.220412044798657,8.060514774406993
libero_goal_20260908,libero_goal,20260908,euclidean_neighbors_cosine_score,test_seen_success,538,2486,0.5461122393608093,0.007843850180506706,0.017354100942611694,0.02616322971880436,0.0651460736989975,0.15274165570735931,0.25357574224472046,0.3290240466594696,0.6923849582672119,0.01566673256456852,0.029412392526865005,0.04962948337197304,0.0904628336429596,0.18022620677947998,0.32752689719200134,0.4458828270435333,0.6923849582672119,0.028687752783298492,0.05385777726769447,0.09087780863046646,0.16564878821372986,0.3300167918205261,0.5997428297996521,0.8164673447608948,1.2678437232971191,0.2657801606305688,1.1042125511053005,1.5459741324957963,2.2681642693442026,3.45153922837952,4.562994882796415,5.220412044798657,8.060514774406993
