fold,suite,seed,method,global_row,task,init_state_id,noise_seed,episode,length,query,score,norm,control_progress,threshold_group,threshold_episode,dominant_dimension,mobility_norm_fraction
libero_long_20260907,libero_long,20260907,cosine,12089,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1001,89,27,8,0.16830912232398987,1.6126200724271884,0.3053435114503817,0.4215928316116333,0.35114845633506775,8,0.106364686702606
libero_long_20260907,libero_long,20260907,cosine,12090,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1002,90,27,9,0.19013667106628418,1.5762760910832891,0.3409090909090909,0.4215928316116333,0.35114845633506775,9,0.48055340967750154
libero_long_20260907,libero_long,20260907,cosine,12091,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1003,91,27,13,0.1863483339548111,2.525362400184051,0.48507462686567165,0.4215928316116333,0.35114845633506775,7,0.8790373100839788
libero_long_20260907,libero_long,20260907,cosine,12092,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1004,92,27,13,0.16933900117874146,2.312185671854899,0.4961832061068702,0.4215928316116333,0.35114845633506775,6,0.8714111170959294
libero_long_20260907,libero_long,20260907,cosine,12093,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1005,93,27,14,0.179874449968338,2.5235278578296385,0.5303030303030303,0.4215928316116333,0.35114845633506775,8,0.5899509970811697
libero_long_20260907,libero_long,20260907,cosine,12094,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1006,94,27,13,0.1609801948070526,2.480772221973706,0.4868913857677903,0.4215928316116333,0.35114845633506775,6,0.9060214681770898
libero_long_20260907,libero_long,20260907,cosine,12095,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1007,95,27,13,0.21518802642822266,2.5773139382535093,0.49808429118773945,0.4215928316116333,0.35114845633506775,9,0.6927430137866007
libero_long_20260907,libero_long,20260907,cosine,12104,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1000,104,26,7,0.256100594997406,0.8690322472995083,0.2702702702702703,0.4215928316116333,0.35114845633506775,1,0.8626459282612685
libero_long_20260907,libero_long,20260907,cosine,12105,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1001,105,27,7,0.24043148756027222,1.0291704254999776,0.2661596958174905,0.4215928316116333,0.35114845633506775,8,0.44901146461558133
libero_long_20260907,libero_long,20260907,cosine,12106,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1002,106,27,7,0.3118888735771179,0.9318930668148274,0.2661596958174905,0.4215928316116333,0.35114845633506775,4,0.7174224832913182
libero_long_20260907,libero_long,20260907,cosine,12107,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1003,107,27,20,0.29044342041015625,1.5447599460869075,0.7604562737642585,0.4215928316116333,0.35114845633506775,9,0.6214354478492031
libero_long_20260907,libero_long,20260907,cosine,12108,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1004,108,26,19,0.2866455614566803,1.2877284842841235,0.7392996108949417,0.4215928316116333,0.35114845633506775,1,0.634488678475593
libero_long_20260907,libero_long,20260907,cosine,12109,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1005,109,27,22,0.31067290902137756,1.7757244082771457,0.8396946564885496,0.4215928316116333,0.35114845633506775,9,0.692043145324211
libero_long_20260907,libero_long,20260907,cosine,12110,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1006,110,27,23,0.2756770849227905,1.6710192758153435,0.8518518518518519,0.4215928316116333,0.35114845633506775,9,0.6058089590562259
libero_long_20260907,libero_long,20260907,cosine,12111,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1007,111,28,21,0.35070565342903137,1.5120156854997022,0.7749077490774908,0.4215928316116333,0.35114845633506775,9,0.6463213285091055
libero_long_20260907,libero_long,20260907,cosine,12136,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1000,136,28,14,0.20414508879184723,1.689040115651298,0.5166051660516605,0.4215928316116333,0.35114845633506775,8,0.45774797372635545
libero_long_20260907,libero_long,20260907,cosine,12137,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1001,137,27,7,0.1791921854019165,0.976249728115367,0.2681992337164751,0.4215928316116333,0.35114845633506775,8,0.3675342960403606
libero_long_20260907,libero_long,20260907,cosine,12138,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1002,138,28,22,0.22770661115646362,1.991101716000968,0.7857142857142857,0.4215928316116333,0.35114845633506775,9,0.3179311786169853
libero_long_20260907,libero_long,20260907,cosine,12139,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1003,139,28,15,0.2403460294008255,1.410893404723565,0.5415162454873647,0.4215928316116333,0.35114845633506775,9,0.35271172103534404
libero_long_20260907,libero_long,20260907,cosine,12140,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1004,140,26,13,0.23522797226905823,1.508505127436066,0.5019305019305019,0.4215928316116333,0.35114845633506775,3,0.8104464167551827
libero_long_20260907,libero_long,20260907,cosine,12141,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1005,141,26,15,0.20359371602535248,1.5184273866287243,0.5882352941176471,0.4215928316116333,0.35114845633506775,9,0.5363723007911169
libero_long_20260907,libero_long,20260907,cosine,12142,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1006,142,28,14,0.21748137474060059,1.271556987608591,0.5054151624548736,0.4215928316116333,0.35114845633506775,9,0.5111499183163024
libero_long_20260907,libero_long,20260907,cosine,12143,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1007,143,30,23,0.21613703668117523,1.4054069307687937,0.782312925170068,0.4215928316116333,0.35114845633506775,9,0.2987288791956399
libero_long_20260907,libero_long,20260907,cosine,12144,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1000,144,26,7,0.1798679679632187,1.164501203597534,0.2692307692307692,0.4215928316116333,0.35114845633506775,8,0.31607409056969893
libero_long_20260907,libero_long,20260907,cosine,12145,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1001,145,27,13,0.16470395028591156,1.6244224189811547,0.49808429118773945,0.4215928316116333,0.35114845633506775,7,0.9142191359465772
libero_long_20260907,libero_long,20260907,cosine,12146,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1002,146,26,7,0.12907981872558594,1.7638730830483174,0.2692307692307692,0.4215928316116333,0.35114845633506775,8,0.37075675781337936
libero_long_20260907,libero_long,20260907,cosine,12147,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1003,147,27,7,0.13800494372844696,1.2958726676267858,0.25925925925925924,0.4215928316116333,0.35114845633506775,8,0.1798903972829148
libero_long_20260907,libero_long,20260907,cosine,12148,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1004,148,26,13,0.11919769644737244,2.0670400282213146,0.5,0.4215928316116333,0.35114845633506775,1,0.8315777405897563
libero_long_20260907,libero_long,20260907,cosine,12149,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1005,149,27,13,0.16446250677108765,1.7281850289589795,0.4961832061068702,0.4215928316116333,0.35114845633506775,3,0.909848941481193
libero_long_20260907,libero_long,20260907,cosine,12150,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1006,150,27,13,0.14215758442878723,1.5612499920678706,0.49808429118773945,0.4215928316116333,0.35114845633506775,7,0.9493485087070054
libero_long_20260907,libero_long,20260907,cosine,12151,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,1007,151,27,13,0.16403153538703918,1.885318077819501,0.48872180451127817,0.4215928316116333,0.35114845633506775,4,0.8468092932209903
libero_long_20260907,libero_long,20260907,cosine,12216,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1000,216,25,13,0.21922282874584198,1.5792285668709127,0.5220883534136547,0.4215928316116333,0.35114845633506775,3,0.8065019482834351
libero_long_20260907,libero_long,20260907,cosine,12217,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1001,217,26,13,0.27705496549606323,0.9362440476392361,0.5118110236220472,0.4215928316116333,0.35114845633506775,4,0.86506252888929
libero_long_20260907,libero_long,20260907,cosine,12218,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1002,218,26,7,0.18563386797904968,0.7369935812847305,0.2723735408560311,0.4215928316116333,0.35114845633506775,8,0.38342822316264674
libero_long_20260907,libero_long,20260907,cosine,12219,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1003,219,26,15,0.18282845616340637,1.4150331062976966,0.5836575875486382,0.4215928316116333,0.35114845633506775,8,0.47469274373263826
libero_long_20260907,libero_long,20260907,cosine,12220,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1004,220,25,15,0.154960036277771,1.6369975395935463,0.6024096385542169,0.4215928316116333,0.35114845633506775,4,0.722979239466464
libero_long_20260907,libero_long,20260907,cosine,12221,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1005,221,26,15,0.2329556792974472,1.7907493921386348,0.5952380952380952,0.4215928316116333,0.35114845633506775,1,0.8429165074739247
libero_long_20260907,libero_long,20260907,cosine,12222,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1006,222,25,15,0.1912950724363327,1.4030841028047618,0.6024096385542169,0.4215928316116333,0.35114845633506775,4,0.8563645197296915
libero_long_20260907,libero_long,20260907,cosine,12223,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1007,223,25,12,0.14130210876464844,1.8728299524028909,0.48,0.4215928316116333,0.35114845633506775,7,0.8750315340936009
libero_long_20260907,libero_long,20260907,cosine,12272,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1000,272,27,7,0.16859515011310577,1.530094566873395,0.2681992337164751,0.4215928316116333,0.35114845633506775,8,0.5572787287084003
libero_long_20260907,libero_long,20260907,cosine,12273,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1001,273,27,13,0.18265962600708008,2.009003915479397,0.49056603773584906,0.4215928316116333,0.35114845633506775,7,0.9796626429558182
libero_long_20260907,libero_long,20260907,cosine,12274,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1002,274,27,13,0.16843894124031067,2.029364842593622,0.48507462686567165,0.4215928316116333,0.35114845633506775,7,0.9879858736072029
libero_long_20260907,libero_long,20260907,cosine,12275,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1003,275,27,13,0.17400816082954407,2.1144928089544472,0.483271375464684,0.4215928316116333,0.35114845633506775,7,0.9943362303344313
libero_long_20260907,libero_long,20260907,cosine,12276,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1004,276,27,13,0.14922989904880524,1.8735453048920614,0.483271375464684,0.4215928316116333,0.35114845633506775,7,0.9478036577395658
libero_long_20260907,libero_long,20260907,cosine,12277,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1005,277,28,21,0.26221388578414917,1.3641405658767125,0.7720588235294118,0.4215928316116333,0.35114845633506775,7,0.6466841905050763
libero_long_20260907,libero_long,20260907,cosine,12278,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1006,278,27,12,0.11812951415777206,2.8376016148212546,0.45454545454545453,0.4215928316116333,0.35114845633506775,7,0.6918282894147522
libero_long_20260907,libero_long,20260907,cosine,12279,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,34,1007,279,28,21,0.26333239674568176,1.439723540869119,0.7749077490774908,0.4215928316116333,0.35114845633506775,7,0.8296678969441914
libero_long_20260907,libero_long,20260907,cosine,12312,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1000,312,27,7,0.11757834255695343,1.715902498388454,0.25925925925925924,0.4215928316116333,0.35114845633506775,8,0.23335349738940953
libero_long_20260907,libero_long,20260907,cosine,12313,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1001,313,27,7,0.15843330323696136,1.6340202972121247,0.26217228464419473,0.4215928316116333,0.35114845633506775,8,0.39042391470064597
libero_long_20260907,libero_long,20260907,cosine,12314,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1002,314,39,23,0.18209289014339447,2.283807959959232,0.5912596401028277,0.4215928316116333,0.35114845633506775,8,0.18491839295673607
libero_long_20260907,libero_long,20260907,cosine,12315,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1003,315,35,8,0.14193600416183472,2.375446651249146,0.22922636103151864,0.4215928316116333,0.35114845633506775,8,0.15003625254901257
libero_long_20260907,libero_long,20260907,cosine,12316,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1004,316,31,7,0.15274693071842194,2.0011798663297005,0.2280130293159609,0.4215928316116333,0.35114845633506775,8,0.17216672630787958
libero_long_20260907,libero_long,20260907,cosine,12317,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1005,317,28,7,0.1505577117204666,1.6612372465819794,0.25089605734767023,0.4215928316116333,0.35114845633506775,8,0.12349319536155372
libero_long_20260907,libero_long,20260907,cosine,12318,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1006,318,28,8,0.13659913837909698,3.381040027202715,0.2888086642599278,0.4215928316116333,0.35114845633506775,8,0.10053991382826512
libero_long_20260907,libero_long,20260907,cosine,12319,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,39,1007,319,27,7,0.13622191548347473,1.831965252917938,0.26022304832713755,0.4215928316116333,0.35114845633506775,8,0.3808992967714827
libero_long_20260907,libero_long,20260907,cosine,12336,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1000,336,26,13,0.18333885073661804,2.259491423907937,0.5179282868525896,0.4215928316116333,0.35114845633506775,8,0.5108641569848508
libero_long_20260907,libero_long,20260907,cosine,12337,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1001,337,26,19,0.21301443874835968,2.2429255803550006,0.7307692307692307,0.4215928316116333,0.35114845633506775,8,0.6112283645359561
libero_long_20260907,libero_long,20260907,cosine,12338,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1002,338,25,12,0.10711026936769485,2.362570988173892,0.49382716049382713,0.4215928316116333,0.35114845633506775,4,0.6152392478778754
libero_long_20260907,libero_long,20260907,cosine,12339,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1003,339,26,12,0.16720318794250488,2.226501341840921,0.46153846153846156,0.4215928316116333,0.35114845633506775,3,0.9138772116541798
libero_long_20260907,libero_long,20260907,cosine,12340,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1004,340,25,13,0.2321409434080124,2.214346114613578,0.5306122448979592,0.4215928316116333,0.35114845633506775,3,0.7156253055435946
libero_long_20260907,libero_long,20260907,cosine,12341,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1005,341,26,13,0.2253028303384781,2.1830057154949185,0.5179282868525896,0.4215928316116333,0.35114845633506775,3,0.692507441671016
libero_long_20260907,libero_long,20260907,cosine,12342,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1006,342,24,14,0.1716538667678833,2.103551505848614,0.5982905982905983,0.4215928316116333,0.35114845633506775,8,0.6597289292925451
libero_long_20260907,libero_long,20260907,cosine,12343,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,42,1007,343,25,12,0.17890971899032593,2.5525745795535273,0.48,0.4215928316116333,0.35114845633506775,3,0.8951951315570595
libero_long_20260907,libero_long,20260907,cosine,12352,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1000,352,27,13,0.1968456506729126,1.3645241737276017,0.49056603773584906,0.4215928316116333,0.35114845633506775,3,0.9854606270185016
libero_long_20260907,libero_long,20260907,cosine,12353,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1001,353,27,14,0.17172718048095703,1.3260977325957257,0.5363984674329502,0.4215928316116333,0.35114845633506775,6,0.7453139441672222
libero_long_20260907,libero_long,20260907,cosine,12354,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1002,354,28,21,0.1866338849067688,1.3939576757252594,0.7720588235294118,0.4215928316116333,0.35114845633506775,6,0.6723287639886579
libero_long_20260907,libero_long,20260907,cosine,12355,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1003,355,29,22,0.25596883893013,1.3786552229666058,0.7829181494661922,0.4215928316116333,0.35114845633506775,6,0.7919735449006112
libero_long_20260907,libero_long,20260907,cosine,12356,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1004,356,27,13,0.24825003743171692,1.4438471047977317,0.48872180451127817,0.4215928316116333,0.35114845633506775,3,0.9092470479699383
libero_long_20260907,libero_long,20260907,cosine,12357,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1005,357,27,13,0.23418311774730682,1.3058267498007279,0.48872180451127817,0.4215928316116333,0.35114845633506775,3,0.962604419601877
libero_long_20260907,libero_long,20260907,cosine,12358,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1006,358,29,14,0.23286691308021545,1.4388020041692138,0.49645390070921985,0.4215928316116333,0.35114845633506775,9,0.6493286818718016
libero_long_20260907,libero_long,20260907,cosine,12359,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,44,1007,359,30,21,0.22938716411590576,1.8527067766107943,0.7216494845360825,0.4215928316116333,0.35114845633506775,7,0.7750815695922371
libero_long_20260907,libero_long,20260907,cosine,12384,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1000,384,26,23,0.21922174096107483,2.114179396158495,0.8914728682170543,0.4215928316116333,0.35114845633506775,9,0.3104293399666198
libero_long_20260907,libero_long,20260907,cosine,12385,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1001,385,25,13,0.16767825186252594,1.6248380592551863,0.5371900826446281,0.4215928316116333,0.35114845633506775,3,0.7813788810472467
libero_long_20260907,libero_long,20260907,cosine,12386,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1002,386,24,18,0.17666952311992645,1.7823913733709933,0.75,0.4215928316116333,0.35114845633506775,9,0.3616746997340362
libero_long_20260907,libero_long,20260907,cosine,12387,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1003,387,25,19,0.22679704427719116,1.3898445868985585,0.7661290322580645,0.4215928316116333,0.35114845633506775,9,0.2508082094502344
libero_long_20260907,libero_long,20260907,cosine,12388,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1004,388,25,11,0.1490563452243805,1.9206934435464325,0.45267489711934156,0.4215928316116333,0.35114845633506775,6,0.9612026092670299
libero_long_20260907,libero_long,20260907,cosine,12389,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1005,389,25,12,0.21825814247131348,1.7647524722781271,0.4918032786885246,0.4215928316116333,0.35114845633506775,8,0.6415758321765955
libero_long_20260907,libero_long,20260907,cosine,12390,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1006,390,25,18,0.24993197619915009,1.5236272353687754,0.7468879668049793,0.4215928316116333,0.35114845633506775,9,0.5488806413740193
libero_long_20260907,libero_long,20260907,cosine,12391,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,48,1007,391,25,19,0.2370092272758484,1.8504222393815282,0.7630522088353414,0.4215928316116333,0.35114845633506775,9,0.28500400121182307
libero_long_20260907,libero_long,20260907,cosine,12888,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1000,88,25,14,0.2807587683200836,1.1467357357233765,0.5645161290322581,0.4215928316116333,0.35114845633506775,1,0.6969513715515969
libero_long_20260907,libero_long,20260907,cosine,12889,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1001,89,25,14,0.2312908172607422,1.030499186496624,0.5737704918032787,0.4215928316116333,0.35114845633506775,9,0.45491441557045276
libero_long_20260907,libero_long,20260907,cosine,12890,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1002,90,24,9,0.2080165147781372,1.2830290113467642,0.37815126050420167,0.4215928316116333,0.35114845633506775,8,0.42253954218271517
libero_long_20260907,libero_long,20260907,cosine,12891,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1003,91,25,15,0.39041492342948914,1.182619388822846,0.6024096385542169,0.4215928316116333,0.35114845633506775,4,0.7600574790590447
libero_long_20260907,libero_long,20260907,cosine,12892,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1004,92,25,14,0.35114845633506775,1.1134442213660534,0.5714285714285714,0.4215928316116333,0.35114845633506775,5,0.8452347704163848
libero_long_20260907,libero_long,20260907,cosine,12893,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1005,93,25,14,0.31221500039100647,1.092728292866702,0.5737704918032787,0.4215928316116333,0.35114845633506775,1,0.8499036039408503
libero_long_20260907,libero_long,20260907,cosine,12894,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1006,94,25,18,0.28823035955429077,1.231509080019725,0.72,0.4215928316116333,0.35114845633506775,2,0.9660403620103858
libero_long_20260907,libero_long,20260907,cosine,12895,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1007,95,25,15,0.28830668330192566,1.2868763086180746,0.6024096385542169,0.4215928316116333,0.35114845633506775,9,0.5833218279484604
libero_long_20260907,libero_long,20260907,cosine,12904,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1000,104,23,14,0.23486371338367462,1.2184865458035135,0.611353711790393,0.4215928316116333,0.35114845633506775,9,0.2937546521965072
libero_long_20260907,libero_long,20260907,cosine,12905,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1001,105,24,13,0.2044273316860199,1.5862330711714219,0.5603448275862069,0.4215928316116333,0.35114845633506775,8,0.35019781874802586
libero_long_20260907,libero_long,20260907,cosine,12906,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1002,106,24,15,0.2959062159061432,1.5249008780530384,0.6493506493506493,0.4215928316116333,0.35114845633506775,7,0.8306912533801102
libero_long_20260907,libero_long,20260907,cosine,12907,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1003,107,24,14,0.32599151134490967,1.2767182690763206,0.5907172995780591,0.4215928316116333,0.35114845633506775,5,0.8599772727440071
libero_long_20260907,libero_long,20260907,cosine,12908,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1004,108,23,14,0.35231781005859375,1.2922098129863515,0.6167400881057269,0.4215928316116333,0.35114845633506775,5,0.9872122626336526
libero_long_20260907,libero_long,20260907,cosine,12909,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1005,109,24,15,0.3564378023147583,1.5890197984557508,0.646551724137931,0.4215928316116333,0.35114845633506775,5,0.9055516494489767
libero_long_20260907,libero_long,20260907,cosine,12910,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1006,110,24,15,0.30436787009239197,1.6092949414925137,0.646551724137931,0.4215928316116333,0.35114845633506775,2,0.8365913665528492
libero_long_20260907,libero_long,20260907,cosine,12911,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1007,111,23,14,0.21588824689388275,1.333668283499679,0.6086956521739131,0.4215928316116333,0.35114845633506775,8,0.6577285173439247
libero_long_20260907,libero_long,20260907,cosine,12936,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,17,1000,136,25,8,0.2434694766998291,1.2996506211907346,0.321285140562249,0.4215928316116333,0.35114845633506775,9,0.559862201900478
