relation,role,category,target,preds,cohort,tau_q,tau,mode,persist,rel_resid_dev_main,alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,baseline_tp_at_same_fp,excess_tp
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.975,2.376330028446702,pos,2,0.1468542054517175,249,50,199,0.1026694045174538,0.20080321285140562,13.5,50,199,0.1026694045174538,49,191,0.10061601642710473,42,107,0.08624229979466119,31,58,0.06365503080082136,29,22,0.059548254620123205,222,-180
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.975,2.376330028446702,pos,2,0.1468542054517175,286,34,252,0.06028368794326241,0.11888111888111888,19.5,34,252,0.06028368794326241,33,241,0.05851063829787234,28,141,0.04964539007092199,24,79,0.0425531914893617,22,39,0.03900709219858156,274,-246
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.975,2.376330028446702,neg,1,0.1468542054517175,1718,103,1615,0.21149897330595482,0.059953434225844,14.0,103,1615,0.21149897330595482,102,1480,0.20944558521560575,94,1046,0.19301848049281314,81,205,0.16632443531827515,62,54,0.1273100616016427,361,-267
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.975,2.376330028446702,neg,1,0.1468542054517175,1902,127,1775,0.225177304964539,0.06677181913774974,14.0,127,1775,0.225177304964539,125,1654,0.22163120567375885,118,1216,0.20921985815602837,102,260,0.18085106382978725,82,72,0.1453900709219858,424,-306
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.975,2.376330028446702,neg,2,0.1468542054517175,127,13,114,0.026694045174537988,0.10236220472440945,9.0,13,114,0.026694045174537988,12,107,0.024640657084188913,10,79,0.02053388090349076,10,2,0.02053388090349076,4,0,0.008213552361396304,222,-212
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.975,2.376330028446702,neg,2,0.1468542054517175,169,14,155,0.024822695035460994,0.08284023668639054,11.5,14,155,0.024822695035460994,14,146,0.024822695035460994,12,105,0.02127659574468085,9,6,0.015957446808510637,7,0,0.012411347517730497,274,-262
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.99,2.8658869160942233,abs,1,0.1468542054517175,1611,122,1489,0.25051334702258726,0.07572936064556177,14.0,122,1489,0.25051334702258726,117,1390,0.2402464065708419,113,1020,0.23203285420944558,93,460,0.19096509240246407,74,117,0.15195071868583163,361,-248
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.99,2.8658869160942233,abs,1,0.1468542054517175,1813,149,1664,0.2641843971631206,0.0821842250413679,15.0,149,1664,0.2641843971631206,149,1592,0.2641843971631206,137,1183,0.2429078014184397,122,557,0.21631205673758866,98,226,0.17375886524822695,424,-287
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.99,2.8658869160942233,abs,2,0.1468542054517175,123,28,95,0.057494866529774126,0.22764227642276422,13.0,28,95,0.057494866529774126,27,87,0.055441478439425054,27,58,0.055441478439425054,21,21,0.043121149897330596,16,9,0.03285420944558522,222,-195
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.99,2.8658869160942233,abs,2,0.1468542054517175,123,18,105,0.031914893617021274,0.14634146341463414,13.5,18,105,0.031914893617021274,17,101,0.030141843971631204,14,62,0.024822695035460994,11,30,0.01950354609929078,11,16,0.01950354609929078,274,-260
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.99,2.8658869160942233,pos,1,0.1468542054517175,963,88,875,0.1806981519507187,0.09138110072689512,15.0,88,875,0.1806981519507187,86,825,0.17659137577002054,83,663,0.1704312114989733,67,403,0.1375770020533881,56,106,0.11498973305954825,361,-278
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.99,2.8658869160942233,pos,1,0.1468542054517175,1117,108,1009,0.19148936170212766,0.09668755595344673,17.0,108,1009,0.19148936170212766,105,972,0.18617021276595744,93,757,0.16489361702127658,82,482,0.1453900709219858,70,210,0.12411347517730496,424,-331
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.99,2.8658869160942233,pos,2,0.1468542054517175,89,23,66,0.04722792607802875,0.25842696629213485,21.0,23,66,0.04722792607802875,22,59,0.045174537987679675,22,32,0.045174537987679675,16,17,0.03285420944558522,15,9,0.030800821355236138,222,-200
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.99,2.8658869160942233,pos,2,0.1468542054517175,83,12,71,0.02127659574468085,0.14457831325301204,19.5,12,71,0.02127659574468085,11,68,0.01950354609929078,9,38,0.015957446808510637,8,26,0.014184397163120567,8,16,0.014184397163120567,274,-265
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.99,2.8658869160942233,neg,1,0.1468542054517175,721,46,675,0.0944558521560575,0.0638002773925104,10.0,46,675,0.0944558521560575,42,615,0.08624229979466119,40,391,0.08213552361396304,33,62,0.06776180698151951,20,12,0.04106776180698152,361,-321
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.99,2.8658869160942233,neg,1,0.1468542054517175,790,60,730,0.10638297872340426,0.0759493670886076,11.5,60,730,0.10638297872340426,60,682,0.10638297872340426,55,473,0.0975177304964539,44,81,0.07801418439716312,30,17,0.05319148936170213,380,-325
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.99,2.8658869160942233,neg,2,0.1468542054517175,25,4,21,0.008213552361396304,0.16,9.0,4,21,0.008213552361396304,4,20,0.008213552361396304,4,18,0.008213552361396304,4,0,0.008213552361396304,1,0,0.002053388090349076,222,-218
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.99,2.8658869160942233,neg,2,0.1468542054517175,28,5,23,0.008865248226950355,0.17857142857142858,12.0,5,23,0.008865248226950355,5,23,0.008865248226950355,4,14,0.0070921985815602835,3,1,0.005319148936170213,3,0,0.005319148936170213,0,4
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.995,3.20624007860446,abs,1,0.1468542054517175,855,70,785,0.1437371663244353,0.08187134502923976,14.0,70,785,0.1437371663244353,68,735,0.13963039014373715,66,496,0.13552361396303902,51,213,0.10472279260780287,43,43,0.08829568788501027,361,-295
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.995,3.20624007860446,abs,1,0.1468542054517175,1002,95,907,0.16843971631205673,0.09481037924151696,13.0,95,907,0.16843971631205673,95,872,0.16843971631205673,83,599,0.14716312056737588,69,286,0.12234042553191489,52,93,0.09219858156028368,424,-341
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.995,3.20624007860446,abs,2,0.1468542054517175,53,12,41,0.024640657084188913,0.22641509433962265,22.5,12,41,0.024640657084188913,12,37,0.024640657084188913,12,24,0.024640657084188913,10,11,0.02053388090349076,10,5,0.02053388090349076,222,-210
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.995,3.20624007860446,abs,2,0.1468542054517175,52,11,41,0.01950354609929078,0.21153846153846154,14.0,11,41,0.01950354609929078,10,39,0.01773049645390071,9,27,0.015957446808510637,7,16,0.012411347517730497,7,9,0.012411347517730497,0,9
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.995,3.20624007860446,pos,1,0.1468542054517175,540,54,486,0.11088295687885011,0.1,14.5,54,486,0.11088295687885011,53,460,0.10882956878850103,51,336,0.10472279260780287,39,196,0.08008213552361396,34,41,0.06981519507186858,324,-273
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.995,3.20624007860446,pos,1,0.1468542054517175,645,67,578,0.11879432624113476,0.10387596899224806,15.0,67,578,0.11879432624113476,64,559,0.11347517730496454,55,402,0.0975177304964539,49,249,0.08687943262411348,41,85,0.0726950354609929,380,-325
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.995,3.20624007860446,pos,2,0.1468542054517175,46,12,34,0.024640657084188913,0.2608695652173913,22.5,12,34,0.024640657084188913,12,30,0.024640657084188913,12,17,0.024640657084188913,10,11,0.02053388090349076,10,5,0.02053388090349076,0,12
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.995,3.20624007860446,pos,2,0.1468542054517175,36,7,29,0.012411347517730497,0.19444444444444445,21.0,7,29,0.012411347517730497,6,27,0.010638297872340425,5,17,0.008865248226950355,5,15,0.008865248226950355,5,9,0.008865248226950355,0,5
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.995,3.20624007860446,neg,1,0.1468542054517175,332,17,315,0.03490759753593429,0.05120481927710843,13.0,17,315,0.03490759753593429,16,287,0.03285420944558522,16,170,0.03285420944558522,13,17,0.026694045174537988,9,2,0.018480492813141684,222,-206
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.995,3.20624007860446,neg,1,0.1468542054517175,390,36,354,0.06382978723404255,0.09230769230769231,10.0,36,354,0.06382978723404255,36,336,0.06382978723404255,32,216,0.05673758865248227,21,38,0.03723404255319149,11,8,0.01950354609929078,274,-242
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.995,3.20624007860446,neg,2,0.1468542054517175,6,0,6,0.0,0.0,,0,6,0.0,0,6,0.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.995,3.20624007860446,neg,2,0.1468542054517175,9,3,6,0.005319148936170213,0.3333333333333333,12.0,3,6,0.005319148936170213,3,6,0.005319148936170213,3,4,0.005319148936170213,2,0,0.0035460992907801418,2,0,0.0035460992907801418,0,3
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.999,4.014162033331155,abs,1,0.1468542054517175,181,21,160,0.043121149897330596,0.11602209944751381,16.0,21,160,0.043121149897330596,19,152,0.039014373716632446,18,88,0.03696098562628337,16,40,0.03285420944558522,15,9,0.030800821355236138,222,-204
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.999,4.014162033331155,abs,1,0.1468542054517175,237,21,216,0.03723404255319149,0.08860759493670886,13.0,21,216,0.03723404255319149,21,210,0.03723404255319149,19,131,0.03368794326241135,18,60,0.031914893617021274,12,19,0.02127659574468085,274,-255
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.999,4.014162033331155,abs,2,0.1468542054517175,10,2,8,0.004106776180698152,0.2,28.0,2,8,0.004106776180698152,2,7,0.004106776180698152,2,7,0.004106776180698152,2,5,0.004106776180698152,2,2,0.004106776180698152,0,2
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.999,4.014162033331155,abs,2,0.1468542054517175,4,0,4,0.0,0.0,,0,4,0.0,0,4,0.0,0,4,0.0,0,4,0.0,0,3,0.0,0,0
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.999,4.014162033331155,pos,1,0.1468542054517175,126,19,107,0.039014373716632446,0.15079365079365079,15.0,19,107,0.039014373716632446,17,103,0.03490759753593429,16,61,0.03285420944558522,14,39,0.028747433264887063,13,9,0.026694045174537988,222,-206
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.999,4.014162033331155,pos,1,0.1468542054517175,153,17,136,0.030141843971631204,0.1111111111111111,13.0,17,136,0.030141843971631204,16,133,0.028368794326241134,14,80,0.024822695035460994,13,52,0.02304964539007092,10,17,0.01773049645390071,274,-260
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.999,4.014162033331155,pos,2,0.1468542054517175,9,2,7,0.004106776180698152,0.2222222222222222,28.0,2,7,0.004106776180698152,2,6,0.004106776180698152,2,6,0.004106776180698152,2,5,0.004106776180698152,2,2,0.004106776180698152,0,2
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.999,4.014162033331155,pos,2,0.1468542054517175,4,0,4,0.0,0.0,,0,4,0.0,0,4,0.0,0,4,0.0,0,4,0.0,0,3,0.0,0,0
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.999,4.014162033331155,neg,1,0.1468542054517175,56,2,54,0.004106776180698152,0.03571428571428571,16.5,2,54,0.004106776180698152,2,50,0.004106776180698152,2,28,0.004106776180698152,2,1,0.004106776180698152,2,0,0.004106776180698152,222,-220
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.999,4.014162033331155,neg,1,0.1468542054517175,86,6,80,0.010638297872340425,0.06976744186046512,10.5,6,80,0.010638297872340425,6,77,0.010638297872340425,6,51,0.010638297872340425,5,8,0.008865248226950355,2,2,0.0035460992907801418,274,-268
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],development_main,0.999,4.014162033331155,neg,2,0.1468542054517175,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
C084,empirical_invariant,empirical:cross_metric,lg.flow_path@L12[agg],sp.flow_speed@L14[mean]+lg.flow_endpoint@L12[agg],external_8b,0.999,4.014162033331155,neg,2,0.1468542054517175,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
C168,positive_control_exact_identity,definitional:entropy_identity,sp.load_entropy@L12[s0],sp.token_entropy@L12[s0]+sp.token_differentiation@L12[s0],development_main,,,none,0,0.0,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
C168,positive_control_exact_identity,definitional:entropy_identity,sp.load_entropy@L12[s0],sp.token_entropy@L12[s0]+sp.token_differentiation@L12[s0],external_8b,,,none,0,0.0,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
C160,positive_control_exact_identity,definitional:entropy_identity,sp.load_entropy@L2[s0],sp.token_entropy@L2[s0]+sp.token_differentiation@L2[s0],development_main,,,none,0,2.4547997644529624e-13,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
C160,positive_control_exact_identity,definitional:entropy_identity,sp.load_entropy@L2[s0],sp.token_entropy@L2[s0]+sp.token_differentiation@L2[s0],external_8b,,,none,0,2.4547997644529624e-13,0,0,0,0.0,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.9,1.551471035144475,abs,1,0.012521040281829562,9437,460,8977,0.944558521560575,0.04874430433400445,21.0,460,8977,0.944558521560575,460,8451,0.944558521560575,460,7307,0.944558521560575,452,4670,0.9281314168377823,423,1708,0.8685831622176592,487,-27
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.9,1.551471035144475,abs,1,0.012521040281829562,9906,535,9371,0.9485815602836879,0.054007672117908335,21.0,535,9371,0.9485815602836879,520,9203,0.9219858156028369,513,8412,0.9095744680851063,497,5337,0.8812056737588653,443,2511,0.7854609929078015,564,-51
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.9,1.551471035144475,abs,2,0.012521040281829562,2296,133,2163,0.2731006160164271,0.057926829268292686,15.0,133,2163,0.2731006160164271,126,1945,0.2587268993839836,126,1340,0.2587268993839836,120,443,0.2464065708418891,100,17,0.2053388090349076,361,-235
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.9,1.551471035144475,abs,2,0.012521040281829562,2811,200,2611,0.3546099290780142,0.0711490572749911,18.0,200,2611,0.3546099290780142,188,2450,0.3333333333333333,178,2104,0.31560283687943264,172,798,0.3049645390070922,154,106,0.2730496453900709,424,-246
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.9,1.551471035144475,pos,1,0.012521040281829562,6486,352,6134,0.7227926078028748,0.054270736971939564,20.0,352,6134,0.7227926078028748,352,5602,0.7227926078028748,345,4239,0.7084188911704312,339,1784,0.6960985626283368,305,610,0.6262833675564682,487,-142
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.9,1.551471035144475,pos,1,0.012521040281829562,6307,372,5935,0.6595744680851063,0.05898208339939749,15.0,372,5935,0.6595744680851063,335,5720,0.5939716312056738,325,4974,0.5762411347517731,301,2687,0.5336879432624113,262,1026,0.4645390070921986,564,-239
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.9,1.551471035144475,pos,2,0.012521040281829562,1075,72,1003,0.14784394250513347,0.06697674418604652,10.5,72,1003,0.14784394250513347,72,892,0.14784394250513347,72,625,0.14784394250513347,58,188,0.11909650924024641,36,4,0.07392197125256673,361,-289
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.9,1.551471035144475,pos,2,0.012521040281829562,340,52,288,0.09219858156028368,0.15294117647058825,2.0,52,288,0.09219858156028368,52,238,0.09219858156028368,16,115,0.028368794326241134,14,15,0.024822695035460994,8,0,0.014184397163120567,274,-258
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.9,1.551471035144475,neg,1,0.012521040281829562,6311,359,5952,0.7371663244353183,0.05688480430993503,21.0,359,5952,0.7371663244353183,356,5641,0.731006160164271,350,4774,0.7186858316221766,337,3166,0.6919917864476386,310,1194,0.6365503080082136,487,-137
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.9,1.551471035144475,neg,1,0.012521040281829562,7662,430,7232,0.7624113475177305,0.05612111720177499,21.0,430,7232,0.7624113475177305,429,7076,0.7606382978723404,421,6497,0.7464539007092199,413,4036,0.7322695035460993,376,1894,0.6666666666666666,564,-143
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.9,1.551471035144475,neg,2,0.012521040281829562,510,57,453,0.11704312114989733,0.11176470588235295,16.0,57,453,0.11704312114989733,44,431,0.09034907597535935,39,377,0.08008213552361396,37,236,0.07597535934291581,32,11,0.06570841889117043,324,-285
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.9,1.551471035144475,neg,2,0.012521040281829562,1648,136,1512,0.24113475177304963,0.0825242718446602,18.0,136,1512,0.24113475177304963,122,1385,0.21631205673758866,114,1160,0.20212765957446807,112,436,0.19858156028368795,93,62,0.16489361702127658,424,-310
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.95,2.0945676607280412,abs,1,0.012521040281829562,5877,339,5538,0.6960985626283368,0.05768249106687085,19.0,339,5538,0.6960985626283368,328,5063,0.6735112936344969,319,4135,0.6550308008213552,306,2120,0.6283367556468172,254,510,0.5215605749486653,487,-168
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.95,2.0945676607280412,abs,1,0.012521040281829562,6322,395,5927,0.700354609929078,0.06248022777602025,19.0,395,5927,0.700354609929078,381,5702,0.675531914893617,374,4974,0.6631205673758865,357,2499,0.6329787234042553,316,1048,0.5602836879432624,564,-190
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.95,2.0945676607280412,abs,2,0.012521040281829562,967,68,899,0.13963039014373715,0.0703205791106515,14.0,68,899,0.13963039014373715,68,770,0.13963039014373715,68,437,0.13963039014373715,63,88,0.1293634496919918,39,4,0.08008213552361396,361,-293
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.95,2.0945676607280412,abs,2,0.012521040281829562,1237,96,1141,0.1702127659574468,0.07760711398544867,12.0,96,1141,0.1702127659574468,81,1075,0.14361702127659576,61,959,0.10815602836879433,56,364,0.09929078014184398,51,18,0.09042553191489362,424,-363
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.95,2.0945676607280412,pos,1,0.012521040281829562,4384,231,4153,0.47433264887063653,0.05269160583941606,17.0,231,4153,0.47433264887063653,220,3616,0.4517453798767967,194,2564,0.39835728952772076,190,768,0.39014373716632444,173,234,0.35523613963039014,487,-293
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.95,2.0945676607280412,pos,1,0.012521040281829562,3378,255,3123,0.4521276595744681,0.07548845470692718,14.0,255,3123,0.4521276595744681,235,2973,0.4166666666666667,223,2571,0.3953900709219858,199,1346,0.3528368794326241,158,406,0.2801418439716312,424,-201
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.95,2.0945676607280412,pos,2,0.012521040281829562,496,48,448,0.09856262833675565,0.0967741935483871,8.0,48,448,0.09856262833675565,48,369,0.09856262833675565,48,175,0.09856262833675565,38,69,0.07802874743326489,15,4,0.030800821355236138,222,-174
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.95,2.0945676607280412,pos,2,0.012521040281829562,162,29,133,0.051418439716312055,0.17901234567901234,2.0,29,133,0.051418439716312055,29,117,0.051418439716312055,5,46,0.008865248226950355,5,3,0.008865248226950355,4,0,0.0070921985815602835,274,-269
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.95,2.0945676607280412,neg,1,0.012521040281829562,3148,223,2925,0.45790554414784396,0.07083862770012707,19.0,223,2925,0.45790554414784396,219,2800,0.44969199178644764,214,2409,0.4394250513347023,197,1399,0.40451745379876797,144,282,0.29568788501026694,487,-273
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.95,2.0945676607280412,neg,1,0.012521040281829562,5088,311,4777,0.5514184397163121,0.06112421383647799,19.0,311,4777,0.5514184397163121,311,4604,0.5514184397163121,291,4095,0.5159574468085106,284,1870,0.5035460992907801,270,710,0.4787234042553192,564,-273
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.95,2.0945676607280412,neg,2,0.012521040281829562,54,5,49,0.01026694045174538,0.09259259259259259,8.0,5,49,0.01026694045174538,5,47,0.01026694045174538,3,36,0.006160164271047228,3,19,0.006160164271047228,2,0,0.004106776180698152,222,-219
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.95,2.0945676607280412,neg,2,0.012521040281829562,594,44,550,0.07801418439716312,0.07407407407407407,12.0,44,550,0.07801418439716312,29,497,0.051418439716312055,29,440,0.051418439716312055,29,124,0.051418439716312055,24,4,0.0425531914893617,380,-351
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],development_main,0.975,2.778909843013497,abs,1,0.012521040281829562,3248,193,3055,0.39630390143737165,0.05942118226600985,17.0,193,3055,0.39630390143737165,192,2633,0.3942505133470226,169,2195,0.3470225872689938,153,1039,0.3141683778234086,129,156,0.2648870636550308,487,-318
T_L2,definitional_near_identity_taylor,definitional:smooth_equivalent,sp.token_differentiation@L2[s0],sp.action_consensus@L2[s0],external_8b,0.975,2.778909843013497,abs,1,0.012521040281829562,3613,262,3351,0.4645390070921986,0.07251591475228342,16.0,262,3351,0.4645390070921986,257,3216,0.45567375886524825,241,2851,0.42730496453900707,227,1038,0.4024822695035461,205,222,0.36347517730496454,424,-183
