failure_group,metric,failures,tasks,episode_weighted_mean_percentile,task_macro_mean_percentile,task_cluster_bootstrap_ci_low,task_cluster_bootstrap_ci_high,failure_raw_mean,same_run_init_success_raw_mean,raw_mean_delta
approached_target_without_observed_contact,late_back_query_soft_change,17,6,0.2621381878852844,0.2898892228388124,0.07461144174966547,0.5260003339499235,0.032176315784454346,0.03979446738958359,-0.007618148345500231
approached_target_without_observed_contact,late_front_query_hard_churn,17,6,0.20261439681053162,0.16695602010521626,0.057539683456222214,0.27806713121632737,0.7820636034011841,0.8249458074569702,-0.04288221150636673
approached_target_without_observed_contact,late_back_query_hard_churn,17,6,0.10562558472156525,0.07882771351271205,0.00793650829129749,0.15856482088565826,0.6938562989234924,0.8493185043334961,-0.15546222031116486
approached_target_without_observed_contact,late_d9_front_action_top1,17,6,0.77056485414505,0.819849551965793,0.7380392335665723,0.8962963322798411,0.04040725901722908,0.039352063089609146,0.0010551944142207503
approached_target_without_observed_contact,late_d9_back_action_top1,17,6,0.8066059350967407,0.7671378875772158,0.6126984059810638,0.9003968139489492,0.042286217212677,0.04098708927631378,0.0012991272378712893
approached_target_without_observed_contact,back_cross_chunk_soft_change,17,6,0.3810775578022003,0.37359757804208327,0.2780543582306968,0.4591840902964274,0.03901319205760956,0.04486694559454918,-0.00585375539958477
approached_target_without_observed_contact,back_cross_chunk_hard_churn,17,6,0.2823179066181183,0.2607822970797618,0.18065776179234186,0.3400511760264635,0.7416715621948242,0.8302809596061707,-0.08860936015844345
approached_target_without_observed_contact,back_boundary_T10_T1_soft_change,17,6,0.6061157584190369,0.6017526460604535,0.5366732848601209,0.6644179787900713,0.06136476993560791,0.05744260922074318,0.003922154661267996
approached_target_without_observed_contact,back_boundary_T10_T1_hard_churn,17,6,0.4395308196544647,0.46906003086931175,0.3519841432571411,0.5821552903701862,0.9304364323616028,0.936513364315033,-0.006076914258301258
mechanism_threshold_not_reached,late_front_action_entropy,7,2,0.6556122899055481,0.5339285790920257,0.25,0.8178571581840515,0.9983235597610474,0.9981732964515686,0.00015022924344521016
mechanism_threshold_not_reached,late_back_action_entropy,7,2,0.5994897484779358,0.5321428619325161,0.3749999925494194,0.6892857313156128,0.998285710811615,0.998116672039032,0.00016894510190468282
mechanism_threshold_not_reached,late_front_action_top1,7,2,0.3928571343421936,0.4625000014901161,0.3000000029802322,0.625,0.03805345296859741,0.03833753243088722,-0.00028408371144905686
mechanism_threshold_not_reached,late_back_action_top1,7,2,0.37244895100593567,0.44821428805589675,0.2714285761117935,0.625,0.0382833369076252,0.03867202252149582,-0.0003886850900016725
mechanism_threshold_not_reached,late_front_token_dispersion,7,2,0.37755104899406433,0.500000000745058,0.2142857328057289,0.7857142686843872,0.029939880594611168,0.03113224171102047,-0.0011923613492399454
mechanism_threshold_not_reached,late_back_token_dispersion,7,2,0.26020410656929016,0.3428571529686451,0.1500000074505806,0.5357142984867096,0.02195495367050171,0.025712983682751656,-0.003758031642064452
mechanism_threshold_not_reached,late_front_state_action_gap,7,2,0.5357142686843872,0.6000000029802323,0.45000000596046447,0.75,0.3312520980834961,0.31461286544799805,0.016639219596982002
mechanism_threshold_not_reached,late_back_state_action_gap,7,2,0.5714285969734192,0.5392857253551483,0.4642857313156128,0.6142857193946838,0.11598430573940277,0.11520413309335709,0.0007801768952049315
mechanism_threshold_not_reached,late_front_denoise_soft_change,7,2,0.4744897484779358,0.47142857387661935,0.464285708963871,0.4785714387893677,0.010363706387579441,0.010572941042482853,-0.00020923491683788598
mechanism_threshold_not_reached,late_back_denoise_soft_change,7,2,0.5153061151504517,0.5214285887777805,0.5071428716182709,0.5357143059372902,0.008446631021797657,0.008467843756079674,-2.1211935745668598e-05
mechanism_threshold_not_reached,late_front_query_soft_change,7,2,0.15816327929496765,0.19107142686843873,0.11428571939468384,0.2678571343421936,0.03410499542951584,0.04025372862815857,-0.006148734595626593
mechanism_threshold_not_reached,late_back_query_soft_change,7,2,0.025510204955935478,0.03928571604192257,0.00714285746216774,0.0714285746216774,0.023257527500391006,0.04339677840471268,-0.02013924904167652
mechanism_threshold_not_reached,late_front_query_hard_churn,7,2,0.12244898080825806,0.14464286230504514,0.09285714626312255,0.1964285783469677,0.758661150932312,0.8151636719703674,-0.05650253966450691
mechanism_threshold_not_reached,late_back_query_hard_churn,7,2,0.0,0.0,0.0,0.0,0.5903982520103455,0.8501812815666199,-0.2597830891609192
mechanism_threshold_not_reached,late_d9_front_action_top1,7,2,0.3142857253551483,0.3935714364051819,0.2085714340209961,0.5785714387893677,0.03885556012392044,0.03936195746064186,-0.0005063983844593167
mechanism_threshold_not_reached,late_d9_back_action_top1,7,2,0.281632661819458,0.34071430526673796,0.20285714715719222,0.47857146337628365,0.04102266952395439,0.04163724556565285,-0.0006145701627247036
mechanism_threshold_not_reached,back_cross_chunk_soft_change,7,2,0.26549166440963745,0.2811038941144943,0.24467532336711884,0.3175324648618698,0.03047429956495762,0.042665157467126846,-0.012190855108201504
mechanism_threshold_not_reached,back_cross_chunk_hard_churn,7,2,0.17124304175376892,0.18347403258085251,0.15493507385253907,0.21201299130916595,0.656528115272522,0.8305683135986328,-0.17404015362262726
mechanism_threshold_not_reached,back_boundary_T10_T1_soft_change,7,2,0.44285711646080017,0.44285714328289033,0.4428571403026581,0.44285714626312256,0.058531809598207474,0.05842745304107666,0.00010435496369609609
mechanism_threshold_not_reached,back_boundary_T10_T1_hard_churn,7,2,0.37857142090797424,0.35071429163217543,0.2857142835855484,0.41571429967880247,0.9280632734298706,0.9383906722068787,-0.010327433235943317
no_meaningful_target_progress,late_front_action_entropy,2,2,0.5535714626312256,0.5535714328289032,0.5,0.6071428656578064,0.9987200498580933,0.9986085295677185,0.00011155009269714355
no_meaningful_target_progress,late_back_action_entropy,2,2,0.5535714626312256,0.5535714328289032,0.5,0.6071428656578064,0.9988638162612915,0.9986556172370911,0.00020822882652282715
no_meaningful_target_progress,late_front_action_top1,2,2,0.5535714030265808,0.5535714030265808,0.5,0.6071428060531616,0.03699832782149315,0.03720281273126602,-0.00020448677241802216
no_meaningful_target_progress,late_back_action_top1,2,2,0.375,0.375,0.25,0.5,0.03669086843729019,0.037460602819919586,-0.0007697306573390961
no_meaningful_target_progress,late_front_token_dispersion,2,2,0.5178571939468384,0.517857164144516,0.5,0.535714328289032,0.026804372668266296,0.027468480169773102,-0.0006641065701842308
no_meaningful_target_progress,late_back_token_dispersion,2,2,0.4107142686843872,0.4107142835855484,0.3214285671710968,0.5,0.02159424126148224,0.02288973331451416,-0.0012954911217093468
no_meaningful_target_progress,late_front_state_action_gap,2,2,0.75,0.75,0.5,1.0,0.3562384247779846,0.28768405318260193,0.0685543566942215
no_meaningful_target_progress,late_back_state_action_gap,2,2,0.5892857313156128,0.5892857313156128,0.5,0.6785714626312256,0.10925349593162537,0.1055820882320404,0.003671400249004364
no_meaningful_target_progress,late_front_denoise_soft_change,2,2,0.5,0.5,0.5,0.5,0.008662295527756214,0.008886739611625671,-0.00022444361820816994
no_meaningful_target_progress,late_back_denoise_soft_change,2,2,0.4107142984867096,0.4107142984867096,0.3214285969734192,0.5,0.006390437483787537,0.006759006530046463,-0.0003685695119202137
no_meaningful_target_progress,late_front_query_soft_change,2,2,0.125,0.125,0.0,0.25,0.03124048560857773,0.036049991846084595,-0.004809505306184292
no_meaningful_target_progress,late_back_query_soft_change,2,2,0.25,0.25,0.0,0.5,0.025938156992197037,0.03846345096826553,-0.012525295838713646
no_meaningful_target_progress,late_front_query_hard_churn,2,2,0.125,0.125,0.0,0.25,0.7812237739562988,0.8555408716201782,-0.07431703805923462
no_meaningful_target_progress,late_back_query_hard_churn,2,2,0.125,0.125,0.0,0.25,0.7228109836578369,0.8808472752571106,-0.15803629159927368
no_meaningful_target_progress,late_d9_front_action_top1,2,2,0.41428571939468384,0.41428571939468384,0.30000001192092896,0.5285714268684387,0.03794553875923157,0.03874602168798447,-0.0008004847913980484
no_meaningful_target_progress,late_d9_back_action_top1,2,2,0.11428571492433548,0.11428571678698063,0.02857143059372902,0.20000000298023224,0.03927382081747055,0.04022248089313507,-0.0009486619383096695
no_meaningful_target_progress,back_cross_chunk_soft_change,2,2,0.2454545497894287,0.24545454233884811,0.08181817829608917,0.40909090638160706,0.022853393107652664,0.03473599627614021,-0.011882604099810123
no_meaningful_target_progress,back_cross_chunk_hard_churn,2,2,0.18961039185523987,0.18961038812994957,0.06103896349668503,0.3181818127632141,0.6214218139648438,0.7848300933837891,-0.1634083092212677
no_meaningful_target_progress,back_boundary_T10_T1_soft_change,2,2,0.5642856955528259,0.5642856955528259,0.5,0.6285713911056519,0.05085456371307373,0.049144141376018524,0.0017104223370552063
no_meaningful_target_progress,back_boundary_T10_T1_hard_churn,2,2,0.8107143044471741,0.8107143044471741,0.800000011920929,0.8214285969734192,0.9572012424468994,0.9352211952209473,0.021979987621307373
