failure_group,phase,layer_group,metric,failures,matched_percentile_mean,failure_raw_mean,same_run_init_success_mean
stable_grasp_not_observed,0.1,front_L2_5,state_query_soft_change,365,0.3120221793651581,0.12307754158973694,0.1436021625995636
stable_grasp_not_observed,0.1,back_L12_15,action_entropy,365,0.24551807343959808,0.9986836314201355,0.9988119602203369
stable_grasp_not_observed,0.1,back_L12_15,action_top1_mass,365,0.6276795268058777,0.03722760081291199,0.03696839138865471
stable_grasp_not_observed,0.1,back_L12_15,action_top4_mass,365,0.6592033505439758,0.14272159337997437,0.1420600414276123
stable_grasp_not_observed,0.1,back_L12_15,action_token_dispersion,365,0.6328383088111877,0.020683404058218002,0.019773373380303383
stable_grasp_not_observed,0.1,back_L12_15,state_action_gap,365,0.484679251909256,0.11764037609100342,0.11943365633487701
stable_grasp_not_observed,0.1,back_L12_15,denoise_soft_change,365,0.5119208693504333,0.006850716657936573,0.006727379281073809
stable_grasp_not_observed,0.1,back_L12_15,denoise_hard_churn,365,0.46849432587623596,0.2506934702396393,0.2536800503730774
stable_grasp_not_observed,0.1,back_L12_15,query_soft_change,365,0.5610924959182739,0.0337563194334507,0.03412776440382004
stable_grasp_not_observed,0.1,back_L12_15,query_hard_churn,365,0.3790944516658783,0.8231175541877747,0.8378327488899231
stable_grasp_not_observed,0.1,back_L12_15,state_query_soft_change,365,0.5246820449829102,0.08067737519741058,0.08137936890125275
stable_grasp_not_observed,0.2,front_L2_5,action_entropy,365,0.21736373007297516,0.998226523399353,0.9984021186828613
stable_grasp_not_observed,0.2,front_L2_5,action_top1_mass,365,0.7457927465438843,0.03806823492050171,0.03763166069984436
stable_grasp_not_observed,0.2,front_L2_5,action_top4_mass,365,0.7383375763893127,0.1449827402830124,0.1440507024526596
stable_grasp_not_observed,0.2,front_L2_5,action_token_dispersion,365,0.7267507314682007,0.030830131843686104,0.029304321855306625
stable_grasp_not_observed,0.2,front_L2_5,state_action_gap,365,0.16215363144874573,0.26886221766471863,0.29696300625801086
stable_grasp_not_observed,0.2,front_L2_5,denoise_soft_change,365,0.6816340684890747,0.01025677751749754,0.009936792775988579
stable_grasp_not_observed,0.2,front_L2_5,denoise_hard_churn,365,0.37763527035713196,0.33760499954223633,0.34343627095222473
stable_grasp_not_observed,0.2,front_L2_5,query_soft_change,365,0.7764140367507935,0.03999795764684677,0.03688586503267288
stable_grasp_not_observed,0.2,front_L2_5,query_hard_churn,365,0.7185139060020447,0.8345060348510742,0.81740403175354
stable_grasp_not_observed,0.2,front_L2_5,state_query_soft_change,365,0.63620525598526,0.14420408010482788,0.11673443764448166
stable_grasp_not_observed,0.2,back_L12_15,action_entropy,365,0.105490542948246,0.9984666705131531,0.9988046884536743
stable_grasp_not_observed,0.2,back_L12_15,action_top1_mass,365,0.9008458256721497,0.03786104917526245,0.03677183389663696
stable_grasp_not_observed,0.2,back_L12_15,action_top4_mass,365,0.907180666923523,0.14393512904644012,0.14121073484420776
stable_grasp_not_observed,0.2,back_L12_15,action_token_dispersion,365,0.8121140599250793,0.023022565990686417,0.020136242732405663
stable_grasp_not_observed,0.2,back_L12_15,state_action_gap,365,0.6409623026847839,0.1109885424375534,0.10729318112134933
stable_grasp_not_observed,0.2,back_L12_15,denoise_soft_change,365,0.8757517337799072,0.007409590296447277,0.006613875273615122
stable_grasp_not_observed,0.2,back_L12_15,denoise_hard_churn,365,0.257097065448761,0.2523989677429199,0.26750829815864563
stable_grasp_not_observed,0.2,back_L12_15,query_soft_change,365,0.7809840440750122,0.03756453096866608,0.031241273507475853
stable_grasp_not_observed,0.2,back_L12_15,query_hard_churn,365,0.6528364419937134,0.8457282185554504,0.8254067897796631
stable_grasp_not_observed,0.2,back_L12_15,state_query_soft_change,365,0.5904841423034668,0.0873434990644455,0.08130541443824768
stable_grasp_not_observed,0.3,front_L2_5,action_entropy,365,0.6626963019371033,0.9982978105545044,0.9981390237808228
stable_grasp_not_observed,0.3,front_L2_5,action_top1_mass,365,0.30678731203079224,0.037855494767427444,0.038330696523189545
stable_grasp_not_observed,0.3,front_L2_5,action_top4_mass,365,0.3176060914993286,0.14458498358726501,0.1455235332250595
stable_grasp_not_observed,0.3,front_L2_5,action_token_dispersion,365,0.33256030082702637,0.03010558895766735,0.031501591205596924
stable_grasp_not_observed,0.3,front_L2_5,state_action_gap,365,0.7144650220870972,0.33504539728164673,0.29269546270370483
stable_grasp_not_observed,0.3,front_L2_5,denoise_soft_change,365,0.1750280261039734,0.009669926948845387,0.010488222353160381
stable_grasp_not_observed,0.3,front_L2_5,denoise_hard_churn,365,0.47299429774284363,0.3391476571559906,0.3402274250984192
stable_grasp_not_observed,0.3,front_L2_5,query_soft_change,365,0.14823010563850403,0.036859579384326935,0.042008087038993835
stable_grasp_not_observed,0.3,front_L2_5,query_hard_churn,365,0.172364741563797,0.8108759522438049,0.8434605598449707
stable_grasp_not_observed,0.3,front_L2_5,state_query_soft_change,365,0.19082821905612946,0.10952597856521606,0.18473254144191742
stable_grasp_not_observed,0.3,back_L12_15,action_entropy,365,0.7657636404037476,0.9985570907592773,0.9983455538749695
stable_grasp_not_observed,0.3,back_L12_15,action_top1_mass,365,0.24965861439704895,0.037610284984111786,0.03827099874615669
stable_grasp_not_observed,0.3,back_L12_15,action_top4_mass,365,0.2766261696815491,0.14367644488811493,0.14527317881584167
stable_grasp_not_observed,0.3,back_L12_15,action_token_dispersion,365,0.16697148978710175,0.02178080938756466,0.024596134200692177
stable_grasp_not_observed,0.3,back_L12_15,state_action_gap,365,0.4464414715766907,0.11217346042394638,0.11332616209983826
stable_grasp_not_observed,0.3,back_L12_15,denoise_soft_change,365,0.21049340069293976,0.007292879279702902,0.007909189909696579
stable_grasp_not_observed,0.3,back_L12_15,denoise_hard_churn,365,0.5694408416748047,0.2542383670806885,0.24949273467063904
stable_grasp_not_observed,0.3,back_L12_15,query_soft_change,365,0.16364111006259918,0.03674716502428055,0.04224259778857231
stable_grasp_not_observed,0.3,back_L12_15,query_hard_churn,365,0.21076492965221405,0.8306475281715393,0.8645212650299072
stable_grasp_not_observed,0.3,back_L12_15,state_query_soft_change,365,0.22511915862560272,0.08393339812755585,0.10068201273679733
stable_grasp_not_observed,0.4,front_L2_5,action_entropy,365,0.42738351225852966,0.9982761144638062,0.9983174204826355
stable_grasp_not_observed,0.4,front_L2_5,action_top1_mass,365,0.6757855415344238,0.038053471595048904,0.0378127358853817
stable_grasp_not_observed,0.4,front_L2_5,action_top4_mass,365,0.6875964999198914,0.14510099589824677,0.14445413649082184
stable_grasp_not_observed,0.4,front_L2_5,action_token_dispersion,365,0.5918257236480713,0.030597645789384842,0.0300934836268425
stable_grasp_not_observed,0.4,front_L2_5,state_action_gap,365,0.37490856647491455,0.2936415672302246,0.31924694776535034
stable_grasp_not_observed,0.4,front_L2_5,denoise_soft_change,365,0.5123608708381653,0.009913360700011253,0.009826007299125195
stable_grasp_not_observed,0.4,front_L2_5,denoise_hard_churn,365,0.363492876291275,0.3341328799724579,0.34192022681236267
stable_grasp_not_observed,0.4,front_L2_5,query_soft_change,365,0.6158586740493774,0.04026046022772789,0.03859332948923111
stable_grasp_not_observed,0.4,front_L2_5,query_hard_churn,365,0.5889968276023865,0.8285576701164246,0.8256053328514099
stable_grasp_not_observed,0.4,front_L2_5,state_query_soft_change,365,0.6365318894386292,0.17692363262176514,0.13898789882659912
stable_grasp_not_observed,0.4,back_L12_15,action_entropy,365,0.4841020107269287,0.9984853267669678,0.9985063672065735
stable_grasp_not_observed,0.4,back_L12_15,action_top1_mass,365,0.6410099267959595,0.038002580404281616,0.03760260343551636
stable_grasp_not_observed,0.4,back_L12_15,action_top4_mass,365,0.5819035172462463,0.14434103667736053,0.14382201433181763
stable_grasp_not_observed,0.4,back_L12_15,action_token_dispersion,365,0.4665532410144806,0.022281069308519363,0.02239239029586315
stable_grasp_not_observed,0.4,back_L12_15,state_action_gap,365,0.6890228986740112,0.12020029872655869,0.110360287129879
stable_grasp_not_observed,0.4,back_L12_15,denoise_soft_change,365,0.43526193499565125,0.0071930247358977795,0.007306607905775309
stable_grasp_not_observed,0.4,back_L12_15,denoise_hard_churn,365,0.3341130018234253,0.24473275244235992,0.2527443468570709
stable_grasp_not_observed,0.4,back_L12_15,query_soft_change,365,0.537337601184845,0.038874343037605286,0.03853960335254669
stable_grasp_not_observed,0.4,back_L12_15,query_hard_churn,365,0.5810509324073792,0.8468762636184692,0.8472087979316711
stable_grasp_not_observed,0.4,back_L12_15,state_query_soft_change,365,0.5651119947433472,0.09374390542507172,0.0911831259727478
stable_grasp_not_observed,0.5,front_L2_5,action_entropy,365,0.575617253780365,0.9983010292053223,0.9982323050498962
stable_grasp_not_observed,0.5,front_L2_5,action_top1_mass,365,0.44976046681404114,0.0379323810338974,0.038109853863716125
stable_grasp_not_observed,0.5,front_L2_5,action_top4_mass,365,0.43829280138015747,0.1448141485452652,0.1450873762369156
stable_grasp_not_observed,0.5,front_L2_5,action_token_dispersion,365,0.3428172171115875,0.029829198494553566,0.03114054910838604
stable_grasp_not_observed,0.5,front_L2_5,state_action_gap,365,0.5942668318748474,0.285637229681015,0.2702532112598419
stable_grasp_not_observed,0.5,front_L2_5,denoise_soft_change,365,0.43795716762542725,0.009806251153349876,0.010101612657308578
stable_grasp_not_observed,0.5,front_L2_5,denoise_hard_churn,365,0.4200698733329773,0.3338022232055664,0.33760493993759155
stable_grasp_not_observed,0.5,front_L2_5,query_soft_change,365,0.2499551922082901,0.03662791848182678,0.04062880575656891
stable_grasp_not_observed,0.5,front_L2_5,query_hard_churn,365,0.18296563625335693,0.8045758605003357,0.8372747302055359
stable_grasp_not_observed,0.5,front_L2_5,state_query_soft_change,365,0.21558713912963867,0.11140966415405273,0.16727037727832794
stable_grasp_not_observed,0.5,back_L12_15,action_entropy,365,0.5600882768630981,0.9984561204910278,0.9984676241874695
stable_grasp_not_observed,0.5,back_L12_15,action_top1_mass,365,0.40498054027557373,0.037852466106414795,0.037778884172439575
stable_grasp_not_observed,0.5,back_L12_15,action_top4_mass,365,0.4117377996444702,0.14394456148147583,0.14423120021820068
stable_grasp_not_observed,0.5,back_L12_15,action_token_dispersion,365,0.37375760078430176,0.021182220429182053,0.023184524849057198
stable_grasp_not_observed,0.5,back_L12_15,state_action_gap,365,0.4509466290473938,0.11328430473804474,0.11571832746267319
stable_grasp_not_observed,0.5,back_L12_15,denoise_soft_change,365,0.3493328094482422,0.006930391304194927,0.00737061956897378
stable_grasp_not_observed,0.5,back_L12_15,denoise_hard_churn,365,0.5157037377357483,0.24496643245220184,0.24557805061340332
stable_grasp_not_observed,0.5,back_L12_15,query_soft_change,365,0.1335393488407135,0.03414766490459442,0.04084603115916252
stable_grasp_not_observed,0.5,back_L12_15,query_hard_churn,365,0.20838560163974762,0.8216050863265991,0.8632243871688843
stable_grasp_not_observed,0.5,back_L12_15,state_query_soft_change,365,0.2267630398273468,0.08232168853282928,0.09756239503622055
stable_grasp_not_observed,0.6,front_L2_5,action_entropy,365,0.19267937541007996,0.9981790781021118,0.9984638094902039
stable_grasp_not_observed,0.6,front_L2_5,action_top1_mass,365,0.7304469347000122,0.0381028838455677,0.037543028593063354
stable_grasp_not_observed,0.6,front_L2_5,action_top4_mass,365,0.7567576766014099,0.14517465233802795,0.1437496691942215
stable_grasp_not_observed,0.6,front_L2_5,action_token_dispersion,365,0.6736644506454468,0.030229177325963974,0.02905278094112873
stable_grasp_not_observed,0.6,front_L2_5,state_action_gap,365,0.1675383746623993,0.2642694413661957,0.30597764253616333
stable_grasp_not_observed,0.6,front_L2_5,denoise_soft_change,365,0.9090652465820312,0.010345423594117165,0.009457889012992382
stable_grasp_not_observed,0.6,front_L2_5,denoise_hard_churn,365,0.5146989226341248,0.3419497013092041,0.3408346176147461
stable_grasp_not_observed,0.6,front_L2_5,query_soft_change,365,0.639518141746521,0.038031209260225296,0.036155540496110916
stable_grasp_not_observed,0.6,front_L2_5,query_hard_churn,365,0.44305554032325745,0.8093200922012329,0.8137235641479492
stable_grasp_not_observed,0.6,front_L2_5,state_query_soft_change,365,0.3286259174346924,0.09876623004674911,0.11543870717287064
stable_grasp_not_observed,0.6,back_L12_15,action_entropy,365,0.144900843501091,0.99820876121521,0.9988492131233215
stable_grasp_not_observed,0.6,back_L12_15,action_top1_mass,365,0.8308167457580566,0.03847815468907356,0.036776162683963776
stable_grasp_not_observed,0.6,back_L12_15,action_top4_mass,365,0.8171771168708801,0.1455991566181183,0.14149059355258942
stable_grasp_not_observed,0.6,back_L12_15,action_token_dispersion,365,0.8102384209632874,0.02396462857723236,0.01982290670275688
stable_grasp_not_observed,0.6,back_L12_15,state_action_gap,365,0.20091725885868073,0.11100323498249054,0.11967702209949493
stable_grasp_not_observed,0.6,back_L12_15,denoise_soft_change,365,0.8875311017036438,0.008017140440642834,0.006559253670275211
stable_grasp_not_observed,0.6,back_L12_15,denoise_hard_churn,365,0.45164549350738525,0.25379905104637146,0.256719172000885
stable_grasp_not_observed,0.6,back_L12_15,query_soft_change,365,0.33439216017723083,0.032738130539655685,0.03416729345917702
stable_grasp_not_observed,0.6,back_L12_15,query_hard_churn,365,0.09779397398233414,0.7291672229766846,0.8448604345321655
stable_grasp_not_observed,0.6,back_L12_15,state_query_soft_change,365,0.20835107564926147,0.05646314099431038,0.07941073924303055
stable_grasp_not_observed,0.7,front_L2_5,action_entropy,365,0.16358809173107147,0.9982311725616455,0.9984707832336426
stable_grasp_not_observed,0.7,front_L2_5,action_top1_mass,365,0.7829426527023315,0.03803904727101326,0.03750840574502945
stable_grasp_not_observed,0.7,front_L2_5,action_top4_mass,365,0.7834128141403198,0.1450192779302597,0.1437220722436905
stable_grasp_not_observed,0.7,front_L2_5,action_token_dispersion,365,0.7030191421508789,0.030274393036961555,0.02892286516726017
stable_grasp_not_observed,0.7,front_L2_5,state_action_gap,365,0.32212162017822266,0.2899135947227478,0.30153724551200867
stable_grasp_not_observed,0.7,front_L2_5,denoise_soft_change,365,0.8238468766212463,0.010343242436647415,0.009568066336214542
stable_grasp_not_observed,0.7,front_L2_5,denoise_hard_churn,365,0.4698738753795624,0.342008113861084,0.34135812520980835
stable_grasp_not_observed,0.7,front_L2_5,query_soft_change,365,0.6332205533981323,0.03776591271162033,0.03568095341324806
stable_grasp_not_observed,0.7,front_L2_5,query_hard_churn,365,0.39997294545173645,0.8004910945892334,0.8102602362632751
stable_grasp_not_observed,0.7,front_L2_5,state_query_soft_change,365,0.2767312228679657,0.07289940118789673,0.10242155939340591
stable_grasp_not_observed,0.7,back_L12_15,action_entropy,365,0.15228232741355896,0.9983049631118774,0.9988080859184265
stable_grasp_not_observed,0.7,back_L12_15,action_top1_mass,365,0.8456482887268066,0.038279954344034195,0.03671989589929581
stable_grasp_not_observed,0.7,back_L12_15,action_top4_mass,365,0.8664616942405701,0.14527341723442078,0.14136475324630737
stable_grasp_not_observed,0.7,back_L12_15,action_token_dispersion,365,0.7825890779495239,0.02277660183608532,0.019601644948124886
stable_grasp_not_observed,0.7,back_L12_15,state_action_gap,365,0.4055890738964081,0.1098073273897171,0.11087965965270996
stable_grasp_not_observed,0.7,back_L12_15,denoise_soft_change,365,0.9022671580314636,0.007862262427806854,0.006413276772946119
stable_grasp_not_observed,0.7,back_L12_15,denoise_hard_churn,365,0.5339511632919312,0.25269025564193726,0.2520102262496948
stable_grasp_not_observed,0.7,back_L12_15,query_soft_change,365,0.4551643133163452,0.029729163274168968,0.029884831979870796
stable_grasp_not_observed,0.7,back_L12_15,query_hard_churn,365,0.15010197460651398,0.6855087876319885,0.8001751899719238
stable_grasp_not_observed,0.7,back_L12_15,state_query_soft_change,365,0.18551130592823029,0.04251617565751076,0.07184503972530365
stable_grasp_not_observed,0.8,front_L2_5,action_entropy,365,0.5175678133964539,0.9982321262359619,0.9982457160949707
stable_grasp_not_observed,0.8,front_L2_5,action_top1_mass,365,0.5564489364624023,0.03812062367796898,0.03795310854911804
stable_grasp_not_observed,0.8,front_L2_5,action_top4_mass,365,0.5527368783950806,0.1451462060213089,0.14471326768398285
stable_grasp_not_observed,0.8,front_L2_5,action_token_dispersion,365,0.4459529519081116,0.03033127449452877,0.030422858893871307
stable_grasp_not_observed,0.8,front_L2_5,state_action_gap,365,0.6193859577178955,0.2997952401638031,0.27038252353668213
stable_grasp_not_observed,0.8,front_L2_5,denoise_soft_change,365,0.5514659881591797,0.010463942773640156,0.010100774466991425
stable_grasp_not_observed,0.8,front_L2_5,denoise_hard_churn,365,0.4194308817386627,0.33964478969573975,0.34349390864372253
stable_grasp_not_observed,0.8,front_L2_5,query_soft_change,365,0.20160263776779175,0.03610297292470932,0.04057416692376137
stable_grasp_not_observed,0.8,front_L2_5,query_hard_churn,365,0.08938512951135635,0.7834798097610474,0.8411522507667542
stable_grasp_not_observed,0.8,front_L2_5,state_query_soft_change,365,0.1184692308306694,0.0626140832901001,0.1803440898656845
stable_grasp_not_observed,0.8,back_L12_15,action_entropy,365,0.49784985184669495,0.9983858466148376,0.9984955191612244
stable_grasp_not_observed,0.8,back_L12_15,action_top1_mass,365,0.5146639347076416,0.038104720413684845,0.037851110100746155
stable_grasp_not_observed,0.8,back_L12_15,action_top4_mass,365,0.5121743679046631,0.14481723308563232,0.14429688453674316
stable_grasp_not_observed,0.8,back_L12_15,action_token_dispersion,365,0.2551773190498352,0.021830685436725616,0.02373993769288063
stable_grasp_not_observed,0.8,back_L12_15,state_action_gap,365,0.5018905997276306,0.11002776026725769,0.10924076288938522
stable_grasp_not_observed,0.8,back_L12_15,denoise_soft_change,365,0.5034855604171753,0.007763839326798916,0.007500917185097933
stable_grasp_not_observed,0.8,back_L12_15,denoise_hard_churn,365,0.5627409815788269,0.252154141664505,0.24891018867492676
stable_grasp_not_observed,0.8,back_L12_15,query_soft_change,365,0.1444043070077896,0.0266291294246912,0.039410531520843506
stable_grasp_not_observed,0.8,back_L12_15,query_hard_churn,365,0.048452477902173996,0.656208336353302,0.8557766675949097
stable_grasp_not_observed,0.8,back_L12_15,state_query_soft_change,365,0.0822797641158104,0.03593282774090767,0.0935196727514267
stable_grasp_not_observed,0.9,front_L2_5,action_entropy,365,0.14749793708324432,0.9981812238693237,0.9984344840049744
stable_grasp_not_observed,0.9,front_L2_5,action_top1_mass,365,0.8429847955703735,0.038249608129262924,0.037493038922548294
stable_grasp_not_observed,0.9,front_L2_5,action_top4_mass,365,0.8534833788871765,0.14547774195671082,0.14371339976787567
stable_grasp_not_observed,0.9,front_L2_5,action_token_dispersion,365,0.7947782874107361,0.030964631587266922,0.028699420392513275
stable_grasp_not_observed,0.9,front_L2_5,state_action_gap,365,0.31577691435813904,0.29243627190589905,0.35881665349006653
stable_grasp_not_observed,0.9,front_L2_5,denoise_soft_change,365,0.944805383682251,0.010566952638328075,0.009385485202074051
stable_grasp_not_observed,0.9,front_L2_5,denoise_hard_churn,365,0.3709062933921814,0.33798494935035706,0.343902051448822
stable_grasp_not_observed,0.9,front_L2_5,query_soft_change,365,0.6549153923988342,0.03658505156636238,0.03493456542491913
stable_grasp_not_observed,0.9,front_L2_5,query_hard_churn,365,0.3657030165195465,0.7863242626190186,0.8066783547401428
stable_grasp_not_observed,0.9,front_L2_5,state_query_soft_change,365,0.19025658071041107,0.051195546984672546,0.10797169059515
stable_grasp_not_observed,0.9,back_L12_15,action_entropy,365,0.22375266253948212,0.9983178377151489,0.9986788034439087
stable_grasp_not_observed,0.9,back_L12_15,action_top1_mass,365,0.6610133051872253,0.03830638900399208,0.03732500597834587
stable_grasp_not_observed,0.9,back_L12_15,action_top4_mass,365,0.6251176595687866,0.1453191488981247,0.14315328001976013
stable_grasp_not_observed,0.9,back_L12_15,action_token_dispersion,365,0.4809703230857849,0.022314734756946564,0.021704133599996567
stable_grasp_not_observed,0.9,back_L12_15,state_action_gap,365,0.7640445232391357,0.1145327240228653,0.10746034234762192
stable_grasp_not_observed,0.9,back_L12_15,denoise_soft_change,365,0.6682137250900269,0.007898231036961079,0.007113156374543905
stable_grasp_not_observed,0.9,back_L12_15,denoise_hard_churn,365,0.5369327664375305,0.25068163871765137,0.24803967773914337
stable_grasp_not_observed,0.9,back_L12_15,query_soft_change,365,0.18349643051624298,0.025564225390553474,0.03479330986738205
stable_grasp_not_observed,0.9,back_L12_15,query_hard_churn,365,0.09566127508878708,0.6438858509063721,0.8137298822402954
stable_grasp_not_observed,0.9,back_L12_15,state_query_soft_change,365,0.12731973826885223,0.031212856993079185,0.078513965010643
stable_grasp_not_observed,1.0,front_L2_5,action_entropy,365,0.7398961186408997,0.9982448816299438,0.9980179667472839
stable_grasp_not_observed,1.0,front_L2_5,action_top1_mass,365,0.2864709794521332,0.03808222711086273,0.03879512846469879
stable_grasp_not_observed,1.0,front_L2_5,action_top4_mass,365,0.3032461106777191,0.14515557885169983,0.14620178937911987
stable_grasp_not_observed,1.0,front_L2_5,action_token_dispersion,365,0.28328198194503784,0.03002604842185974,0.032064713537693024
stable_grasp_not_observed,1.0,front_L2_5,state_action_gap,365,0.3762492835521698,0.2919347286224365,0.32352927327156067
stable_grasp_not_observed,1.0,front_L2_5,denoise_soft_change,365,0.38475775718688965,0.010422175750136375,0.010682431980967522
stable_grasp_not_observed,1.0,front_L2_5,denoise_hard_churn,365,0.5600664615631104,0.3398485779762268,0.33703333139419556
stable_grasp_not_observed,1.0,front_L2_5,query_soft_change,365,0.2595588266849518,0.03575641289353371,0.039639636874198914
stable_grasp_not_observed,1.0,front_L2_5,query_hard_churn,365,0.26102131605148315,0.7815130352973938,0.8190145492553711
stable_grasp_not_observed,1.0,front_L2_5,state_query_soft_change,365,0.20743638277053833,0.05338476598262787,0.11432196199893951
stable_grasp_not_observed,1.0,back_L12_15,action_entropy,365,0.6568334102630615,0.9982886910438538,0.998145341873169
stable_grasp_not_observed,1.0,back_L12_15,action_top1_mass,365,0.3349043130874634,0.03829793632030487,0.038869041949510574
stable_grasp_not_observed,1.0,back_L12_15,action_top4_mass,365,0.349541574716568,0.1452690064907074,0.146728515625
stable_grasp_not_observed,1.0,back_L12_15,action_token_dispersion,365,0.1927565038204193,0.022046998143196106,0.02714487351477146
stable_grasp_not_observed,1.0,back_L12_15,state_action_gap,365,0.7023404240608215,0.11495135724544525,0.10902630537748337
stable_grasp_not_observed,1.0,back_L12_15,denoise_soft_change,365,0.28836795687675476,0.007759229280054569,0.008598928339779377
stable_grasp_not_observed,1.0,back_L12_15,denoise_hard_churn,365,0.4844002425670624,0.2487890124320984,0.24885456264019012
stable_grasp_not_observed,1.0,back_L12_15,query_soft_change,365,0.09905076771974564,0.025168411433696747,0.04100513830780983
stable_grasp_not_observed,1.0,back_L12_15,query_hard_churn,365,0.0946020856499672,0.644259512424469,0.8501576781272888
stable_grasp_not_observed,1.0,back_L12_15,state_query_soft_change,365,0.1680191308259964,0.03354281559586525,0.08236243575811386
object_moved_but_goal_unmet,0.0,front_L2_5,action_entropy,190,0.46438300609588623,0.9982001185417175,0.9982165098190308
object_moved_but_goal_unmet,0.0,front_L2_5,action_top1_mass,190,0.5427452325820923,0.03788594901561737,0.037861377000808716
object_moved_but_goal_unmet,0.0,front_L2_5,action_top4_mass,190,0.5256217122077942,0.14506655931472778,0.14498934149742126
object_moved_but_goal_unmet,0.0,front_L2_5,action_token_dispersion,190,0.5281006097793579,0.03072960488498211,0.030522938817739487
object_moved_but_goal_unmet,0.0,front_L2_5,state_action_gap,190,0.4698164165019989,0.2244911640882492,0.2245154082775116
object_moved_but_goal_unmet,0.0,front_L2_5,denoise_soft_change,190,0.5095635056495667,0.009696578606963158,0.009693318046629429
object_moved_but_goal_unmet,0.0,front_L2_5,denoise_hard_churn,190,0.4851207137107849,0.3302975594997406,0.33127284049987793
object_moved_but_goal_unmet,0.0,front_L2_5,query_soft_change,190,0.4961780607700348,0.0420280359685421,0.04205665364861488
object_moved_but_goal_unmet,0.0,front_L2_5,query_hard_churn,190,0.4488457143306732,0.8693771958351135,0.872075617313385
object_moved_but_goal_unmet,0.0,front_L2_5,state_query_soft_change,190,0.5204505920410156,0.21312062442302704,0.21251685917377472
object_moved_but_goal_unmet,0.0,back_L12_15,action_entropy,190,0.4613811671733856,0.9984380006790161,0.9984433650970459
object_moved_but_goal_unmet,0.0,back_L12_15,action_top1_mass,190,0.5147013068199158,0.03797396272420883,0.0379556268453598
object_moved_but_goal_unmet,0.0,back_L12_15,action_top4_mass,190,0.5254131555557251,0.14485730230808258,0.144811749458313
object_moved_but_goal_unmet,0.0,back_L12_15,action_token_dispersion,190,0.521361768245697,0.02348523959517479,0.023384366184473038
object_moved_but_goal_unmet,0.0,back_L12_15,state_action_gap,190,0.5209512114524841,0.11683807522058487,0.11681056022644043
object_moved_but_goal_unmet,0.0,back_L12_15,denoise_soft_change,190,0.4654991626739502,0.007369306404143572,0.007380717899650335
object_moved_but_goal_unmet,0.0,back_L12_15,denoise_hard_churn,190,0.4769703149795532,0.24052491784095764,0.24097362160682678
object_moved_but_goal_unmet,0.0,back_L12_15,query_soft_change,190,0.5032994151115417,0.04210592433810234,0.04205535724759102
object_moved_but_goal_unmet,0.0,back_L12_15,query_hard_churn,190,0.5169922709465027,0.8938255906105042,0.8933629989624023
object_moved_but_goal_unmet,0.0,back_L12_15,state_query_soft_change,190,0.5092211365699768,0.12166962027549744,0.12169929593801498
object_moved_but_goal_unmet,0.1,front_L2_5,action_entropy,190,0.3706108629703522,0.9985111951828003,0.998586893081665
object_moved_but_goal_unmet,0.1,front_L2_5,action_top1_mass,190,0.6529800295829773,0.037383049726486206,0.03718263655900955
object_moved_but_goal_unmet,0.1,front_L2_5,action_top4_mass,190,0.6535946130752563,0.14328421652317047,0.14285790920257568
object_moved_but_goal_unmet,0.1,front_L2_5,action_token_dispersion,190,0.6280738711357117,0.028400305658578873,0.027769535779953003
object_moved_but_goal_unmet,0.1,front_L2_5,state_action_gap,190,0.4578195810317993,0.3155049681663513,0.31108003854751587
object_moved_but_goal_unmet,0.1,front_L2_5,denoise_soft_change,190,0.652505099773407,0.009356332011520863,0.009039679542183876
object_moved_but_goal_unmet,0.1,front_L2_5,denoise_hard_churn,190,0.5217315554618835,0.34558358788490295,0.34393414855003357
object_moved_but_goal_unmet,0.1,front_L2_5,query_soft_change,190,0.40682369470596313,0.035702046006917953,0.036466170102357864
object_moved_but_goal_unmet,0.1,front_L2_5,query_hard_churn,190,0.44972872734069824,0.8257490992546082,0.8296307325363159
object_moved_but_goal_unmet,0.1,front_L2_5,state_query_soft_change,190,0.4341144859790802,0.16154329478740692,0.16951094567775726
object_moved_but_goal_unmet,0.1,back_L12_15,action_entropy,190,0.3165726959705353,0.9985712766647339,0.9987606406211853
object_moved_but_goal_unmet,0.1,back_L12_15,action_top1_mass,190,0.619845449924469,0.0374649316072464,0.0370226614177227
object_moved_but_goal_unmet,0.1,back_L12_15,action_top4_mass,190,0.580706000328064,0.14332889020442963,0.14225253462791443
object_moved_but_goal_unmet,0.1,back_L12_15,action_token_dispersion,190,0.7258153557777405,0.02235051617026329,0.020559774711728096
object_moved_but_goal_unmet,0.1,back_L12_15,state_action_gap,190,0.5459272861480713,0.11775120347738266,0.11686767637729645
object_moved_but_goal_unmet,0.1,back_L12_15,denoise_soft_change,190,0.6184461712837219,0.007027519401162863,0.006635450292378664
object_moved_but_goal_unmet,0.1,back_L12_15,denoise_hard_churn,190,0.5819271802902222,0.250297874212265,0.24662567675113678
object_moved_but_goal_unmet,0.1,back_L12_15,query_soft_change,190,0.5315930247306824,0.037161607295274734,0.03665875643491745
object_moved_but_goal_unmet,0.1,back_L12_15,query_hard_churn,190,0.5279327630996704,0.8522255420684814,0.8580738306045532
object_moved_but_goal_unmet,0.1,back_L12_15,state_query_soft_change,190,0.5822890996932983,0.09545817971229553,0.09609831869602203
