failure_group,transition_phase,layer_group,token,metric,failures,matched_percentile_mean,failure_raw_mean,same_run_init_success_mean
object_released_or_dropped_before_goal,0.4,back_L12_15,T4,lag1_hard_churn,531,0.3061167001724243,0.8626266121864319,0.9040374755859375
object_released_or_dropped_before_goal,0.4,back_L12_15,T4,lag2_soft_change,531,0.5693762898445129,0.04567171260714531,0.045692745596170425
object_released_or_dropped_before_goal,0.4,back_L12_15,T5,lag1_soft_change,531,0.5198187232017517,0.04340524971485138,0.045414190739393234
object_released_or_dropped_before_goal,0.4,back_L12_15,T5,lag1_hard_churn,531,0.34266361594200134,0.8683988451957703,0.904146671295166
object_released_or_dropped_before_goal,0.4,back_L12_15,T5,lag2_soft_change,531,0.5679040551185608,0.04536674544215202,0.04507480189204216
object_released_or_dropped_before_goal,0.4,back_L12_15,T6,lag1_soft_change,531,0.5430241823196411,0.04406634718179703,0.04510727524757385
object_released_or_dropped_before_goal,0.4,back_L12_15,T6,lag1_hard_churn,531,0.34641921520233154,0.8667725324630737,0.9020099639892578
object_released_or_dropped_before_goal,0.4,back_L12_15,T6,lag2_soft_change,531,0.5905700922012329,0.045526035130023956,0.044716812670230865
object_released_or_dropped_before_goal,0.4,back_L12_15,T7,lag1_soft_change,531,0.5253273248672485,0.044148486107587814,0.045722682029008865
object_released_or_dropped_before_goal,0.4,back_L12_15,T7,lag1_hard_churn,531,0.37449735403060913,0.8642985820770264,0.8952869772911072
object_released_or_dropped_before_goal,0.4,back_L12_15,T7,lag2_soft_change,531,0.590557873249054,0.046277932822704315,0.045411694794893265
object_released_or_dropped_before_goal,0.4,back_L12_15,T8,lag1_soft_change,531,0.4914342761039734,0.044614028185606,0.046947408467531204
object_released_or_dropped_before_goal,0.4,back_L12_15,T8,lag1_hard_churn,531,0.36972206830978394,0.8558193445205688,0.8900644183158875
object_released_or_dropped_before_goal,0.4,back_L12_15,T8,lag2_soft_change,531,0.6153854131698608,0.04770005866885185,0.04700960963964462
object_released_or_dropped_before_goal,0.4,back_L12_15,T9,lag1_soft_change,531,0.49268922209739685,0.046299342066049576,0.049421656876802444
object_released_or_dropped_before_goal,0.4,back_L12_15,T9,lag1_hard_churn,531,0.3064229190349579,0.8450325131416321,0.8866640329360962
object_released_or_dropped_before_goal,0.4,back_L12_15,T9,lag2_soft_change,531,0.5801684260368347,0.0503818579018116,0.050501592457294464
object_released_or_dropped_before_goal,0.4,back_L12_15,T10,lag1_soft_change,531,0.5440841317176819,0.05116141960024834,0.05444468930363655
object_released_or_dropped_before_goal,0.4,back_L12_15,T10,lag1_hard_churn,531,0.2961045801639557,0.8174740672111511,0.8658732175827026
object_released_or_dropped_before_goal,0.4,back_L12_15,T10,lag2_soft_change,531,0.5852679014205933,0.056442394852638245,0.05684300884604454
object_released_or_dropped_before_goal,0.5,back_L12_15,state,lag1_soft_change,531,0.15816675126552582,0.0965343788266182,0.12447807192802429
object_released_or_dropped_before_goal,0.5,back_L12_15,state,lag1_hard_churn,531,0.18218731880187988,0.6382048726081848,0.7909444570541382
object_released_or_dropped_before_goal,0.5,back_L12_15,state,lag2_soft_change,531,0.26779744029045105,0.1317654699087143,0.15518540143966675
object_released_or_dropped_before_goal,0.5,back_L12_15,T1,lag1_soft_change,531,0.46748244762420654,0.04825485125184059,0.05169953405857086
object_released_or_dropped_before_goal,0.5,back_L12_15,T1,lag1_hard_churn,531,0.2574044167995453,0.7858331203460693,0.854890763759613
object_released_or_dropped_before_goal,0.5,back_L12_15,T1,lag2_soft_change,531,0.5310479998588562,0.056089259684085846,0.0566113218665123
object_released_or_dropped_before_goal,0.5,back_L12_15,T2,lag1_soft_change,531,0.5085409283638,0.04541655257344246,0.04766300320625305
object_released_or_dropped_before_goal,0.5,back_L12_15,T2,lag1_hard_churn,531,0.26120227575302124,0.8193325400352478,0.8820198178291321
object_released_or_dropped_before_goal,0.5,back_L12_15,T2,lag2_soft_change,531,0.5419355034828186,0.05107852444052696,0.05125349387526512
object_released_or_dropped_before_goal,0.5,back_L12_15,T3,lag1_soft_change,531,0.5094178915023804,0.043865084648132324,0.04596756026148796
object_released_or_dropped_before_goal,0.5,back_L12_15,T3,lag1_hard_churn,531,0.24756330251693726,0.8278399109840393,0.8923264741897583
object_released_or_dropped_before_goal,0.5,back_L12_15,T3,lag2_soft_change,531,0.6013192534446716,0.04870310798287392,0.0481015220284462
object_released_or_dropped_before_goal,0.5,back_L12_15,T4,lag1_soft_change,531,0.5054076313972473,0.04302815720438957,0.04474954679608345
object_released_or_dropped_before_goal,0.5,back_L12_15,T4,lag1_hard_churn,531,0.2515783905982971,0.8330661058425903,0.896234393119812
object_released_or_dropped_before_goal,0.5,back_L12_15,T4,lag2_soft_change,531,0.6071230173110962,0.047331321984529495,0.04658035188913345
object_released_or_dropped_before_goal,0.5,back_L12_15,T5,lag1_soft_change,531,0.5330196619033813,0.04270957410335541,0.04449324682354927
object_released_or_dropped_before_goal,0.5,back_L12_15,T5,lag1_hard_churn,531,0.2259322851896286,0.8330358862876892,0.8967073559761047
object_released_or_dropped_before_goal,0.5,back_L12_15,T5,lag2_soft_change,531,0.6296373009681702,0.046981215476989746,0.04564638063311577
object_released_or_dropped_before_goal,0.5,back_L12_15,T6,lag1_soft_change,531,0.5376479625701904,0.04293934255838394,0.044149432331323624
object_released_or_dropped_before_goal,0.5,back_L12_15,T6,lag1_hard_churn,531,0.25059568881988525,0.8310016989707947,0.8952820897102356
object_released_or_dropped_before_goal,0.5,back_L12_15,T6,lag2_soft_change,531,0.6438525319099426,0.04728025570511818,0.04569213464856148
object_released_or_dropped_before_goal,0.5,back_L12_15,T7,lag1_soft_change,531,0.531821608543396,0.043704405426979065,0.04461995139718056
object_released_or_dropped_before_goal,0.5,back_L12_15,T7,lag1_hard_churn,531,0.18883605301380157,0.8206889629364014,0.8963800072669983
object_released_or_dropped_before_goal,0.5,back_L12_15,T7,lag2_soft_change,531,0.6537342071533203,0.04867639020085335,0.04674605280160904
object_released_or_dropped_before_goal,0.5,back_L12_15,T8,lag1_soft_change,531,0.5322744846343994,0.04443788900971413,0.04601199924945831
object_released_or_dropped_before_goal,0.5,back_L12_15,T8,lag1_hard_churn,531,0.20863085985183716,0.8171865344047546,0.8896514177322388
object_released_or_dropped_before_goal,0.5,back_L12_15,T8,lag2_soft_change,531,0.6273157596588135,0.05031733959913254,0.04868098720908165
object_released_or_dropped_before_goal,0.5,back_L12_15,T9,lag1_soft_change,531,0.49781307578086853,0.04553543031215668,0.04816874489188194
object_released_or_dropped_before_goal,0.5,back_L12_15,T9,lag1_hard_churn,531,0.20442496240139008,0.8068702220916748,0.878800094127655
object_released_or_dropped_before_goal,0.5,back_L12_15,T9,lag2_soft_change,531,0.5887163281440735,0.05268901586532593,0.051977258175611496
object_released_or_dropped_before_goal,0.5,back_L12_15,T10,lag1_soft_change,531,0.45790529251098633,0.049039892852306366,0.053125765174627304
object_released_or_dropped_before_goal,0.5,back_L12_15,T10,lag1_hard_churn,531,0.18549783527851105,0.7747856974601746,0.8626609444618225
object_released_or_dropped_before_goal,0.5,back_L12_15,T10,lag2_soft_change,531,0.5584038496017456,0.057820506393909454,0.058215536177158356
object_released_or_dropped_before_goal,0.6,back_L12_15,state,lag1_soft_change,531,0.3260398209095001,0.08564881980419159,0.11432398855686188
object_released_or_dropped_before_goal,0.6,back_L12_15,state,lag1_hard_churn,531,0.33546993136405945,0.587702214717865,0.7377866506576538
object_released_or_dropped_before_goal,0.6,back_L12_15,state,lag2_soft_change,531,0.28641659021377563,0.11527902632951736,0.1490388959646225
object_released_or_dropped_before_goal,0.6,back_L12_15,T1,lag1_soft_change,531,0.4799107611179352,0.0468851700425148,0.04905064404010773
object_released_or_dropped_before_goal,0.6,back_L12_15,T1,lag1_hard_churn,531,0.2941068112850189,0.7496278285980225,0.8427112102508545
object_released_or_dropped_before_goal,0.6,back_L12_15,T1,lag2_soft_change,531,0.5207685232162476,0.054587215185165405,0.05621325597167015
object_released_or_dropped_before_goal,0.6,back_L12_15,T2,lag1_soft_change,531,0.46186429262161255,0.04385029152035713,0.04612992703914642
object_released_or_dropped_before_goal,0.6,back_L12_15,T2,lag1_hard_churn,531,0.2547385096549988,0.7702850699424744,0.8700992465019226
object_released_or_dropped_before_goal,0.6,back_L12_15,T2,lag2_soft_change,531,0.5339981317520142,0.050619471818208694,0.050793956965208054
object_released_or_dropped_before_goal,0.6,back_L12_15,T3,lag1_soft_change,531,0.45173853635787964,0.041921891272068024,0.04482874274253845
object_released_or_dropped_before_goal,0.6,back_L12_15,T3,lag1_hard_churn,531,0.25358861684799194,0.781867504119873,0.8837104439735413
object_released_or_dropped_before_goal,0.6,back_L12_15,T3,lag2_soft_change,531,0.5536667108535767,0.048422519117593765,0.04814333841204643
object_released_or_dropped_before_goal,0.6,back_L12_15,T4,lag1_soft_change,531,0.4653449058532715,0.04160347208380699,0.043715789914131165
object_released_or_dropped_before_goal,0.6,back_L12_15,T4,lag1_hard_churn,531,0.2364536076784134,0.7872520089149475,0.8892403841018677
object_released_or_dropped_before_goal,0.6,back_L12_15,T4,lag2_soft_change,531,0.5674769878387451,0.046930160373449326,0.04631589725613594
object_released_or_dropped_before_goal,0.6,back_L12_15,T5,lag1_soft_change,531,0.4608982503414154,0.04104362800717354,0.0435987263917923
object_released_or_dropped_before_goal,0.6,back_L12_15,T5,lag1_hard_churn,531,0.24206681549549103,0.7888303995132446,0.893541693687439
object_released_or_dropped_before_goal,0.6,back_L12_15,T5,lag2_soft_change,531,0.5722755193710327,0.04647118225693703,0.045871224254369736
object_released_or_dropped_before_goal,0.6,back_L12_15,T6,lag1_soft_change,531,0.4744539260864258,0.04139544069766998,0.043273184448480606
object_released_or_dropped_before_goal,0.6,back_L12_15,T6,lag1_hard_churn,531,0.18142396211624146,0.7859153151512146,0.8961628675460815
object_released_or_dropped_before_goal,0.6,back_L12_15,T6,lag2_soft_change,531,0.5697898268699646,0.04661150649189949,0.04588794708251953
object_released_or_dropped_before_goal,0.6,back_L12_15,T7,lag1_soft_change,531,0.4916444420814514,0.04236311838030815,0.043116599321365356
object_released_or_dropped_before_goal,0.6,back_L12_15,T7,lag1_hard_churn,531,0.23493288457393646,0.7915009260177612,0.885115921497345
object_released_or_dropped_before_goal,0.6,back_L12_15,T7,lag2_soft_change,531,0.5879141092300415,0.04749865457415581,0.04664081707596779
object_released_or_dropped_before_goal,0.6,back_L12_15,T8,lag1_soft_change,531,0.4849649965763092,0.04253429174423218,0.04356946796178818
object_released_or_dropped_before_goal,0.6,back_L12_15,T8,lag1_hard_churn,531,0.2464672327041626,0.7796774506568909,0.87676602602005
object_released_or_dropped_before_goal,0.6,back_L12_15,T8,lag2_soft_change,531,0.5679977536201477,0.04895873740315437,0.04823250696063042
object_released_or_dropped_before_goal,0.6,back_L12_15,T9,lag1_soft_change,531,0.4760414958000183,0.04381664842367172,0.045457303524017334
object_released_or_dropped_before_goal,0.6,back_L12_15,T9,lag1_hard_churn,531,0.24650757014751434,0.7672917246818542,0.869915783405304
object_released_or_dropped_before_goal,0.6,back_L12_15,T9,lag2_soft_change,531,0.5327795743942261,0.050822846591472626,0.051206205040216446
object_released_or_dropped_before_goal,0.6,back_L12_15,T10,lag1_soft_change,531,0.421040803194046,0.0466533824801445,0.0506979376077652
object_released_or_dropped_before_goal,0.6,back_L12_15,T10,lag1_hard_churn,531,0.23624806106090546,0.7421736121177673,0.8509422540664673
object_released_or_dropped_before_goal,0.6,back_L12_15,T10,lag2_soft_change,531,0.47675615549087524,0.05529100447893143,0.05739784613251686
object_released_or_dropped_before_goal,0.7,back_L12_15,state,lag1_soft_change,531,0.10837265849113464,0.05967958644032478,0.11449502408504486
object_released_or_dropped_before_goal,0.7,back_L12_15,state,lag1_hard_churn,531,0.11516806483268738,0.4513665735721588,0.7353633642196655
object_released_or_dropped_before_goal,0.7,back_L12_15,state,lag2_soft_change,531,0.10816093534231186,0.09181436151266098,0.14779776334762573
object_released_or_dropped_before_goal,0.7,back_L12_15,T1,lag1_soft_change,531,0.21432489156723022,0.036324627697467804,0.04915526881814003
object_released_or_dropped_before_goal,0.7,back_L12_15,T1,lag1_hard_churn,531,0.09869018197059631,0.6666299700737,0.8437362313270569
object_released_or_dropped_before_goal,0.7,back_L12_15,T1,lag2_soft_change,531,0.32410719990730286,0.04692104458808899,0.05486251786351204
object_released_or_dropped_before_goal,0.7,back_L12_15,T2,lag1_soft_change,531,0.23670485615730286,0.03490103781223297,0.045937057584524155
object_released_or_dropped_before_goal,0.7,back_L12_15,T2,lag1_hard_churn,531,0.0891263410449028,0.7025353908538818,0.8720377087593079
object_released_or_dropped_before_goal,0.7,back_L12_15,T2,lag2_soft_change,531,0.3208058178424835,0.0437593013048172,0.04987003281712532
object_released_or_dropped_before_goal,0.7,back_L12_15,T3,lag1_soft_change,531,0.23572349548339844,0.03369349241256714,0.04402315244078636
object_released_or_dropped_before_goal,0.7,back_L12_15,T3,lag1_hard_churn,531,0.07686930149793625,0.717556893825531,0.8851502537727356
object_released_or_dropped_before_goal,0.7,back_L12_15,T3,lag2_soft_change,531,0.30369997024536133,0.04141144081950188,0.047228530049324036
object_released_or_dropped_before_goal,0.7,back_L12_15,T4,lag1_soft_change,531,0.24393846094608307,0.034160856157541275,0.04269740730524063
object_released_or_dropped_before_goal,0.7,back_L12_15,T4,lag1_hard_churn,531,0.07905685156583786,0.7347032427787781,0.8896870613098145
object_released_or_dropped_before_goal,0.7,back_L12_15,T4,lag2_soft_change,531,0.3032957911491394,0.04050939902663231,0.04539928585290909
object_released_or_dropped_before_goal,0.7,back_L12_15,T5,lag1_soft_change,531,0.24147959053516388,0.03318352252244949,0.04230682551860809
object_released_or_dropped_before_goal,0.7,back_L12_15,T5,lag1_hard_churn,531,0.06097695231437683,0.7290245890617371,0.8921185731887817
object_released_or_dropped_before_goal,0.7,back_L12_15,T5,lag2_soft_change,531,0.31905990839004517,0.03972458466887474,0.044489823281764984
object_released_or_dropped_before_goal,0.7,back_L12_15,T6,lag1_soft_change,531,0.24573004245758057,0.03343040496110916,0.04246072098612785
object_released_or_dropped_before_goal,0.7,back_L12_15,T6,lag1_hard_churn,531,0.059400346130132675,0.7249659299850464,0.8919858336448669
object_released_or_dropped_before_goal,0.7,back_L12_15,T6,lag2_soft_change,531,0.3255358338356018,0.0400586873292923,0.044410280883312225
object_released_or_dropped_before_goal,0.7,back_L12_15,T7,lag1_soft_change,531,0.2400280088186264,0.03322729468345642,0.04282546043395996
object_released_or_dropped_before_goal,0.7,back_L12_15,T7,lag1_hard_churn,531,0.0593472421169281,0.7179602980613708,0.8865979313850403
object_released_or_dropped_before_goal,0.7,back_L12_15,T7,lag2_soft_change,531,0.319304496049881,0.040623586624860764,0.045213717967271805
object_released_or_dropped_before_goal,0.7,back_L12_15,T8,lag1_soft_change,531,0.25454965233802795,0.034997981041669846,0.04331247881054878
object_released_or_dropped_before_goal,0.7,back_L12_15,T8,lag1_hard_churn,531,0.08243311941623688,0.7284108996391296,0.879224419593811
object_released_or_dropped_before_goal,0.7,back_L12_15,T8,lag2_soft_change,531,0.303557425737381,0.0416397824883461,0.0467037633061409
object_released_or_dropped_before_goal,0.7,back_L12_15,T9,lag1_soft_change,531,0.24967879056930542,0.03564072400331497,0.04519450291991234
object_released_or_dropped_before_goal,0.7,back_L12_15,T9,lag1_hard_churn,531,0.08722375333309174,0.7145875692367554,0.8675870895385742
object_released_or_dropped_before_goal,0.7,back_L12_15,T9,lag2_soft_change,531,0.27371060848236084,0.04291277006268501,0.04978388175368309
object_released_or_dropped_before_goal,0.7,back_L12_15,T10,lag1_soft_change,531,0.22709830105304718,0.037682466208934784,0.04986526444554329
object_released_or_dropped_before_goal,0.7,back_L12_15,T10,lag1_hard_churn,531,0.09792135655879974,0.679174542427063,0.8389647006988525
object_released_or_dropped_before_goal,0.7,back_L12_15,T10,lag2_soft_change,531,0.24044187366962433,0.04587097465991974,0.056423626840114594
object_released_or_dropped_before_goal,0.8,back_L12_15,state,lag1_soft_change,531,0.0938379094004631,0.05326533690094948,0.10803324729204178
object_released_or_dropped_before_goal,0.8,back_L12_15,state,lag1_hard_churn,531,0.09134584665298462,0.39415624737739563,0.7056266665458679
object_released_or_dropped_before_goal,0.8,back_L12_15,state,lag2_soft_change,531,0.08205050230026245,0.0752936452627182,0.1461341381072998
object_released_or_dropped_before_goal,0.8,back_L12_15,T1,lag1_soft_change,531,0.17629101872444153,0.034772954881191254,0.046830061823129654
object_released_or_dropped_before_goal,0.8,back_L12_15,T1,lag1_hard_churn,531,0.08288075774908066,0.6454288959503174,0.8325839042663574
object_released_or_dropped_before_goal,0.8,back_L12_15,T1,lag2_soft_change,531,0.19103559851646423,0.0408644899725914,0.05443627014756203
object_released_or_dropped_before_goal,0.8,back_L12_15,T2,lag1_soft_change,531,0.17116795480251312,0.03268204256892204,0.04379678890109062
object_released_or_dropped_before_goal,0.8,back_L12_15,T2,lag1_hard_churn,531,0.05397265404462814,0.6641939878463745,0.8647440075874329
object_released_or_dropped_before_goal,0.8,back_L12_15,T2,lag2_soft_change,531,0.2016381472349167,0.03833834081888199,0.049456194043159485
object_released_or_dropped_before_goal,0.8,back_L12_15,T3,lag1_soft_change,531,0.1732119470834732,0.03166084364056587,0.04200485721230507
object_released_or_dropped_before_goal,0.8,back_L12_15,T3,lag1_hard_churn,531,0.05343681946396828,0.6754385232925415,0.8764816522598267
object_released_or_dropped_before_goal,0.8,back_L12_15,T3,lag2_soft_change,531,0.2144068330526352,0.037099700421094894,0.04656391218304634
object_released_or_dropped_before_goal,0.8,back_L12_15,T4,lag1_soft_change,531,0.1876266598701477,0.031362853944301605,0.0411357618868351
object_released_or_dropped_before_goal,0.8,back_L12_15,T4,lag1_hard_churn,531,0.06347791850566864,0.6836249232292175,0.8825400471687317
object_released_or_dropped_before_goal,0.8,back_L12_15,T4,lag2_soft_change,531,0.23578445613384247,0.03673376888036728,0.04493848979473114
object_released_or_dropped_before_goal,0.8,back_L12_15,T5,lag1_soft_change,531,0.1856289952993393,0.03160018473863602,0.040738895535469055
object_released_or_dropped_before_goal,0.8,back_L12_15,T5,lag1_hard_churn,531,0.06035974621772766,0.690700352191925,0.8868191242218018
object_released_or_dropped_before_goal,0.8,back_L12_15,T5,lag2_soft_change,531,0.24536754190921783,0.036567572504282,0.04388023167848587
object_released_or_dropped_before_goal,0.8,back_L12_15,T6,lag1_soft_change,531,0.1768832504749298,0.0320199579000473,0.04105392470955849
object_released_or_dropped_before_goal,0.8,back_L12_15,T6,lag1_hard_churn,531,0.05303480103611946,0.6945806741714478,0.8866084218025208
object_released_or_dropped_before_goal,0.8,back_L12_15,T6,lag2_soft_change,531,0.2452360987663269,0.03687182068824768,0.044241856783628464
object_released_or_dropped_before_goal,0.8,back_L12_15,T7,lag1_soft_change,531,0.19874688982963562,0.032519564032554626,0.041499774903059006
object_released_or_dropped_before_goal,0.8,back_L12_15,T7,lag1_hard_churn,531,0.06351698189973831,0.6885583996772766,0.8798298239707947
object_released_or_dropped_before_goal,0.8,back_L12_15,T7,lag2_soft_change,531,0.20917581021785736,0.037185512483119965,0.04554581642150879
object_released_or_dropped_before_goal,0.8,back_L12_15,T8,lag1_soft_change,531,0.18943320214748383,0.03399721905589104,0.042683206498622894
object_released_or_dropped_before_goal,0.8,back_L12_15,T8,lag1_hard_churn,531,0.06360790133476257,0.6915572881698608,0.8757215142250061
object_released_or_dropped_before_goal,0.8,back_L12_15,T8,lag2_soft_change,531,0.2098960429430008,0.03867315500974655,0.04743753373622894
object_released_or_dropped_before_goal,0.8,back_L12_15,T9,lag1_soft_change,531,0.17641401290893555,0.03402094170451164,0.04459084942936897
object_released_or_dropped_before_goal,0.8,back_L12_15,T9,lag1_hard_churn,531,0.06475678831338882,0.68085116147995,0.8639562129974365
object_released_or_dropped_before_goal,0.8,back_L12_15,T9,lag2_soft_change,531,0.17317377030849457,0.03944208472967148,0.050711870193481445
object_released_or_dropped_before_goal,0.8,back_L12_15,T10,lag1_soft_change,531,0.15539032220840454,0.03626563772559166,0.04923013970255852
object_released_or_dropped_before_goal,0.8,back_L12_15,T10,lag1_hard_churn,531,0.07180821150541306,0.6507476568222046,0.8379403948783875
object_released_or_dropped_before_goal,0.8,back_L12_15,T10,lag2_soft_change,531,0.16611500084400177,0.0427657812833786,0.05747930705547333
object_released_or_dropped_before_goal,0.9,back_L12_15,state,lag1_soft_change,531,0.08199728280305862,0.043843887746334076,0.10681337118148804
object_released_or_dropped_before_goal,0.9,back_L12_15,state,lag1_hard_churn,531,0.0716235339641571,0.3337140679359436,0.7224584221839905
object_released_or_dropped_before_goal,0.9,back_L12_15,state,lag2_soft_change,531,0.06276097893714905,0.0626712366938591,0.14328376948833466
object_released_or_dropped_before_goal,0.9,back_L12_15,T1,lag1_soft_change,531,0.13345575332641602,0.03205012530088425,0.047703441232442856
object_released_or_dropped_before_goal,0.9,back_L12_15,T1,lag1_hard_churn,531,0.07686914503574371,0.6038922667503357,0.8310791850090027
object_released_or_dropped_before_goal,0.9,back_L12_15,T1,lag2_soft_change,531,0.13815034925937653,0.038472987711429596,0.05544581636786461
object_released_or_dropped_before_goal,0.9,back_L12_15,T2,lag1_soft_change,531,0.15336188673973083,0.03133823722600937,0.04427867755293846
object_released_or_dropped_before_goal,0.9,back_L12_15,T2,lag1_hard_churn,531,0.08543206006288528,0.6475194692611694,0.8566349148750305
object_released_or_dropped_before_goal,0.9,back_L12_15,T2,lag2_soft_change,531,0.15621595084667206,0.03636663779616356,0.04983919858932495
object_released_or_dropped_before_goal,0.9,back_L12_15,T3,lag1_soft_change,531,0.14517007768154144,0.03043397143483162,0.0425335168838501
object_released_or_dropped_before_goal,0.9,back_L12_15,T3,lag1_hard_churn,531,0.06773126125335693,0.6612396836280823,0.8716287016868591
object_released_or_dropped_before_goal,0.9,back_L12_15,T3,lag2_soft_change,531,0.153166726231575,0.03501800075173378,0.046631332486867905
object_released_or_dropped_before_goal,0.9,back_L12_15,T4,lag1_soft_change,531,0.14585161209106445,0.02944193221628666,0.04163117706775665
object_released_or_dropped_before_goal,0.9,back_L12_15,T4,lag1_hard_churn,531,0.05708087235689163,0.6591058969497681,0.8805939555168152
object_released_or_dropped_before_goal,0.9,back_L12_15,T4,lag2_soft_change,531,0.16903163492679596,0.03406360372900963,0.04477065056562424
object_released_or_dropped_before_goal,0.9,back_L12_15,T5,lag1_soft_change,531,0.15633025765419006,0.029319770634174347,0.04124211519956589
object_released_or_dropped_before_goal,0.9,back_L12_15,T5,lag1_hard_churn,531,0.05606938898563385,0.661296010017395,0.8847951889038086
object_released_or_dropped_before_goal,0.9,back_L12_15,T5,lag2_soft_change,531,0.1639590561389923,0.03380800411105156,0.04382660239934921
object_released_or_dropped_before_goal,0.9,back_L12_15,T6,lag1_soft_change,531,0.16784822940826416,0.029936496168375015,0.04144305735826492
object_released_or_dropped_before_goal,0.9,back_L12_15,T6,lag1_hard_churn,531,0.053657058626413345,0.6587180495262146,0.885124921798706
object_released_or_dropped_before_goal,0.9,back_L12_15,T6,lag2_soft_change,531,0.1881517916917801,0.03464171662926674,0.04408056661486626
object_released_or_dropped_before_goal,0.9,back_L12_15,T7,lag1_soft_change,531,0.15539970993995667,0.029841696843504906,0.04215826839208603
object_released_or_dropped_before_goal,0.9,back_L12_15,T7,lag1_hard_churn,531,0.057395417243242264,0.6525657773017883,0.879241406917572
object_released_or_dropped_before_goal,0.9,back_L12_15,T7,lag2_soft_change,531,0.1646478772163391,0.034338172525167465,0.04538001865148544
object_released_or_dropped_before_goal,0.9,back_L12_15,T8,lag1_soft_change,531,0.14771248400211334,0.030703619122505188,0.043597422540187836
object_released_or_dropped_before_goal,0.9,back_L12_15,T8,lag1_hard_churn,531,0.05811814218759537,0.6438174247741699,0.876255989074707
object_released_or_dropped_before_goal,0.9,back_L12_15,T8,lag2_soft_change,531,0.1502269059419632,0.035330455750226974,0.047683779150247574
object_released_or_dropped_before_goal,0.9,back_L12_15,T9,lag1_soft_change,531,0.14063669741153717,0.03213024511933327,0.04577189311385155
object_released_or_dropped_before_goal,0.9,back_L12_15,T9,lag1_hard_churn,531,0.05888540670275688,0.6491677165031433,0.8693638443946838
object_released_or_dropped_before_goal,0.9,back_L12_15,T9,lag2_soft_change,531,0.1332700103521347,0.03692958876490593,0.051371049135923386
object_released_or_dropped_before_goal,0.9,back_L12_15,T10,lag1_soft_change,531,0.11127743124961853,0.033483363687992096,0.0509592704474926
object_released_or_dropped_before_goal,0.9,back_L12_15,T10,lag1_hard_churn,531,0.0638696476817131,0.6220447421073914,0.8395622372627258
object_released_or_dropped_before_goal,0.9,back_L12_15,T10,lag2_soft_change,531,0.10841870307922363,0.03898176550865173,0.05833257734775543
object_released_or_dropped_before_goal,1.0,back_L12_15,state,lag1_soft_change,531,0.07507596909999847,0.037969477474689484,0.11156212538480759
object_released_or_dropped_before_goal,1.0,back_L12_15,state,lag1_hard_churn,531,0.07847920060157776,0.30853375792503357,0.7589088082313538
object_released_or_dropped_before_goal,1.0,back_L12_15,state,lag2_soft_change,531,0.06948989629745483,0.05301691219210625,0.14266082644462585
object_released_or_dropped_before_goal,1.0,back_L12_15,T1,lag1_soft_change,531,0.09200634062290192,0.030780145898461342,0.05390788987278938
object_released_or_dropped_before_goal,1.0,back_L12_15,T1,lag1_hard_churn,531,0.04346385970711708,0.5771661400794983,0.8517979383468628
object_released_or_dropped_before_goal,1.0,back_L12_15,T1,lag2_soft_change,531,0.09202045202255249,0.03546570613980293,0.057520002126693726
object_released_or_dropped_before_goal,1.0,back_L12_15,T2,lag1_soft_change,531,0.08972536027431488,0.029319388791918755,0.04975224286317825
object_released_or_dropped_before_goal,1.0,back_L12_15,T2,lag1_hard_churn,531,0.04381503537297249,0.6180118918418884,0.8709779381752014
object_released_or_dropped_before_goal,1.0,back_L12_15,T2,lag2_soft_change,531,0.09909964352846146,0.03349572420120239,0.05225025862455368
object_released_or_dropped_before_goal,1.0,back_L12_15,T3,lag1_soft_change,531,0.10940462350845337,0.02871130220592022,0.0473797507584095
object_released_or_dropped_before_goal,1.0,back_L12_15,T3,lag1_hard_churn,531,0.043814677745103836,0.621678352355957,0.8803892731666565
object_released_or_dropped_before_goal,1.0,back_L12_15,T3,lag2_soft_change,531,0.11282764375209808,0.032729022204875946,0.04896807670593262
object_released_or_dropped_before_goal,1.0,back_L12_15,T4,lag1_soft_change,531,0.10299594700336456,0.028813011944293976,0.04605114832520485
object_released_or_dropped_before_goal,1.0,back_L12_15,T4,lag1_hard_churn,531,0.034912560135126114,0.6336458325386047,0.891369104385376
object_released_or_dropped_before_goal,1.0,back_L12_15,T4,lag2_soft_change,531,0.14016887545585632,0.03242744132876396,0.04734444618225098
object_released_or_dropped_before_goal,1.0,back_L12_15,T5,lag1_soft_change,531,0.1181517019867897,0.028988612815737724,0.04630395025014877
object_released_or_dropped_before_goal,1.0,back_L12_15,T5,lag1_hard_churn,531,0.043848615139722824,0.6402941942214966,0.8964552879333496
object_released_or_dropped_before_goal,1.0,back_L12_15,T5,lag2_soft_change,531,0.14128810167312622,0.03187446668744087,0.04701141640543938
object_released_or_dropped_before_goal,1.0,back_L12_15,T6,lag1_soft_change,531,0.1336454451084137,0.029453860595822334,0.04748908802866936
object_released_or_dropped_before_goal,1.0,back_L12_15,T6,lag1_hard_churn,531,0.039893608540296555,0.6369482278823853,0.9007896184921265
object_released_or_dropped_before_goal,1.0,back_L12_15,T6,lag2_soft_change,531,0.13847695291042328,0.03255902975797653,0.04787366837263107
object_released_or_dropped_before_goal,1.0,back_L12_15,T7,lag1_soft_change,531,0.11130627244710922,0.0294466782361269,0.04876210168004036
