failure_group,suite,checkpoint_sha256,phase_band,layer_group,token,expert,failures,failure_selection_load,same_run_init_success_load,load_delta,absolute_delta_rank
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,16,10,0.01218749862164259,0.021355655044317245,-0.009168156422674656,18
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,17,10,0.03162499889731407,0.042473211884498596,-0.010848212987184525,16
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,18,10,0.018062498420476913,0.021866068243980408,-0.0038035698235034943,22
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,19,10,0.01849999837577343,0.012586310505867004,0.0059136878699064255,20
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,20,10,0.03706250339746475,0.035459816455841064,0.0016026869416236877,27
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,21,10,0.035750001668930054,0.03313988447189331,0.002610117197036743,24
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,22,10,0.02850000001490116,0.012705357745289803,0.01579464226961136,14
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,23,10,0.039374999701976776,0.019392861053347588,0.01998213864862919,10
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,24,10,0.007687499281018972,0.0323452390730381,-0.02465773932635784,7
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,25,10,0.037562500685453415,0.007537201978266239,0.03002529963850975,4
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,26,10,0.05525000020861626,0.05487946420907974,0.0003705359995365143,31
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,27,10,0.03424999862909317,0.034046124666929245,0.00020387396216392517,32
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,28,10,0.0325625017285347,0.06458630412817001,-0.032023802399635315,3
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,29,10,0.009499998763203621,0.05088244006037712,-0.04138243943452835,1
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,30,10,0.02762499824166298,0.042888395488262177,-0.015263397246599197,15
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T3,31,10,0.029187500476837158,0.02182142809033394,0.00736607238650322,19
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,0,10,0.024125000461935997,0.014635416679084301,0.009489583782851696,20
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,1,10,0.03331249952316284,0.024873511865735054,0.008438987657427788,21
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,2,10,0.03293750062584877,0.034708328545093536,-0.0017708279192447662,29
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,3,10,0.02331249788403511,0.030132438987493515,-0.0068199411034584045,25
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,4,10,0.030625004321336746,0.03143303468823433,-0.000808030366897583,30
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,5,10,0.0494375042617321,0.05698363855481148,-0.007546134293079376,23
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,6,10,0.04468750208616257,0.032973214983940125,0.011714287102222443,16
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,7,10,0.011499999091029167,0.018639881163835526,-0.007139882072806358,24
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,8,10,0.06756250560283661,0.02276487834751606,0.0447976291179657,2
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,9,10,0.056062500923871994,0.02675892971456051,0.029303571209311485,3
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,10,10,0.027375001460313797,0.02703571692109108,0.0003392845392227173,32
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,11,10,0.03356250002980232,0.014529759995639324,0.019032739102840424,12
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,12,10,0.011312499642372131,0.039374999701976776,-0.028062500059604645,5
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,13,10,0.030312499031424522,0.0519077368080616,-0.021595237776637077,8
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,14,10,0.043937500566244125,0.04465178772807121,-0.0007142871618270874,31
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,15,10,0.0403750017285347,0.018328871577978134,0.022046130150556564,6
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,16,10,0.006874999962747097,0.016422618180513382,-0.009547618217766285,19
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,17,10,0.03343750163912773,0.0397961251437664,-0.006358623504638672,27
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,18,10,0.015625,0.01919642835855484,-0.00357142835855484,28
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,19,10,0.016625002026557922,0.008220238611102104,0.008404763415455818,22
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,20,10,0.02006249874830246,0.031038692221045494,-0.010976193472743034,17
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,21,10,0.040562503039836884,0.047107137739658356,-0.006544634699821472,26
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,22,10,0.03450000286102295,0.014389880001544952,0.020110122859477997,11
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,23,10,0.037187498062849045,0.02745833434164524,0.009729163721203804,18
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,24,10,0.008624999783933163,0.02609226107597351,-0.017467260360717773,13
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,25,10,0.038999997079372406,0.01827678270637989,0.020723214372992516,10
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,26,10,0.05162499472498894,0.03784523904323578,0.013779755681753159,14
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,27,10,0.03306249901652336,0.045311011373996735,-0.012248512357473373,15
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,28,10,0.0215000007301569,0.07031547278165817,-0.04881547391414642,1
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,29,10,0.011437499895691872,0.04045981913805008,-0.029022319242358208,4
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,30,10,0.037812501192092896,0.05854910612106323,-0.020736604928970337,9
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T4,31,10,0.03162499517202377,0.009788691066205502,0.021836303174495697,7
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,0,10,0.02850000001490116,0.013522321358323097,0.014977678656578064,14
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,1,10,0.04137500002980232,0.0411502942442894,0.0002247057855129242,32
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,2,10,0.029249999672174454,0.03675595670938492,-0.0075059570372104645,28
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,3,10,0.0253750029951334,0.03918750584125519,-0.013812502846121788,17
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,4,10,0.04268750175833702,0.028790179640054703,0.013897322118282318,16
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,5,10,0.0481874980032444,0.05725892633199692,-0.009071428328752518,21
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,6,10,0.048375003039836884,0.039686016738414764,0.00868898630142212,23
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,7,10,0.011374999769032001,0.020441964268684387,-0.009066964499652386,22
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,8,10,0.057249993085861206,0.012157737277448177,0.045092254877090454,1
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,9,10,0.05706249549984932,0.03476487845182419,0.02229761704802513,7
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,10,10,0.028062501922249794,0.020519347861409187,0.007543154060840607,27
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,11,10,0.03268750011920929,0.018299106508493423,0.014388393610715866,15
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,12,10,0.02018750086426735,0.0500371977686882,-0.029849696904420853,4
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,13,10,0.030937498435378075,0.05285267159342766,-0.021915173158049583,8
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,14,10,0.03506249934434891,0.06116815656423569,-0.02610565721988678,6
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,15,10,0.03206250071525574,0.019872024655342102,0.012190476059913635,19
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,16,10,0.011750000528991222,0.014480655081570148,-0.002730654552578926,30
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,17,10,0.034562498331069946,0.02446577325463295,0.010096725076436996,20
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,18,10,0.016374999657273293,0.025058036670088768,-0.008683037012815475,24
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,19,10,0.01268749963492155,0.013383927755057812,-0.000696428120136261,31
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,20,10,0.014374998398125172,0.027392858639359474,-0.013017860241234303,18
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,21,10,0.03825000301003456,0.03341071680188179,0.004839286208152771,29
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,22,10,0.03112499974668026,0.011815475299954414,0.019309524446725845,9
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,23,10,0.03800000250339508,0.030325893312692642,0.007674109190702438,26
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,24,10,0.010937499813735485,0.026904761791229248,-0.01596726104617119,12
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,25,10,0.03725000098347664,0.019860122352838516,0.017389878630638123,10
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,26,10,0.05412500351667404,0.019614584743976593,0.03451041877269745,3
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,27,10,0.03424999862909317,0.05002380535006523,-0.01577380672097206,13
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,28,10,0.013500000350177288,0.053674109280109406,-0.04017410799860954,2
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,29,10,0.00937500037252903,0.03617708384990692,-0.02680208347737789,5
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,30,10,0.042375002056360245,0.05044196918606758,-0.008066967129707336,25
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T5,31,10,0.032625000923871994,0.016505954787135124,0.01611904613673687,11
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,0,10,0.030249997973442078,0.026642855256795883,0.0036071427166461945,26
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,1,10,0.04468750208616257,0.0537053644657135,-0.009017862379550934,21
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,2,10,0.02787500061094761,0.04913542419672012,-0.021260423585772514,7
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,3,10,0.02187499776482582,0.03486606851220131,-0.012991070747375488,15
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,4,10,0.052562497556209564,0.02201637253165245,0.030546125024557114,3
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,5,10,0.03581250086426735,0.03578869253396988,2.3808330297470093e-05,32
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,6,10,0.050062499940395355,0.033613093197345734,0.01644940674304962,13
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,7,10,0.008375000208616257,0.021927081048488617,-0.01355208083987236,14
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,8,10,0.054375000298023224,0.013191966339945793,0.04118303209543228,1
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,9,10,0.06331250816583633,0.05359077453613281,0.009721733629703522,20
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,10,10,0.019874999299645424,0.028824400156736374,-0.00894940085709095,22
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,11,10,0.027125000953674316,0.025639882311224937,0.001485118642449379,28
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,12,10,0.02718750201165676,0.03974255919456482,-0.012555057182908058,17
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,13,10,0.0299375019967556,0.0502128005027771,-0.0202752985060215,8
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,14,10,0.03331249579787254,0.05356398969888687,-0.020251493901014328,9
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,15,10,0.029499998316168785,0.019078869372606277,0.010421128943562508,19
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,16,10,0.013374999165534973,0.00852976180613041,0.004845237359404564,24
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,17,10,0.03374999761581421,0.03290922939777374,0.0008407682180404663,29
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,18,10,0.0188750009983778,0.017290180549025536,0.0015848204493522644,27
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,19,10,0.013062499463558197,0.01340476144105196,-0.00034226197749376297,31
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,20,10,0.013312500901520252,0.02630208432674408,-0.012989583425223827,16
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,21,10,0.03881249576807022,0.02088392712175846,0.01792856864631176,11
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,22,10,0.030187498778104782,0.007264882326126099,0.022922616451978683,5
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,23,10,0.03581250086426735,0.03647618740797043,-0.0006636865437030792,30
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,24,10,0.014812501147389412,0.03668750077486038,-0.02187499962747097,6
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,25,10,0.030937502160668373,0.018477678298950195,0.012459823861718178,18
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,26,10,0.056437503546476364,0.028828870505094528,0.027608633041381836,4
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,27,10,0.0351249985396862,0.04102083668112755,-0.005895838141441345,23
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,28,10,0.010500000789761543,0.04510416463017464,-0.034604161977767944,2
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,29,10,0.015437500551342964,0.034718744456768036,-0.01928124390542507,10
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,30,10,0.0455624982714653,0.04948660731315613,-0.003924109041690826,25
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T6,31,10,0.03787500411272049,0.021074403077363968,0.01680060103535652,12
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,0,10,0.03412500023841858,0.035285718739032745,-0.0011607185006141663,30
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,1,10,0.04150000214576721,0.05073363333940506,-0.009233631193637848,19
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,2,10,0.025750000029802322,0.057598214596509933,-0.03184821456670761,3
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,3,10,0.022499999031424522,0.035151779651641846,-0.012651780620217323,14
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,4,10,0.04962500184774399,0.02063392847776413,0.02899107336997986,5
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,5,10,0.030124997720122337,0.016486607491970062,0.013638390228152275,13
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,6,10,0.050312500447034836,0.0464821383357048,0.0038303621113300323,26
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,7,10,0.007999999448657036,0.013148809783160686,-0.005148810334503651,24
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,8,10,0.0521249994635582,0.015023809857666492,0.03710119053721428,2
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,9,10,0.06031250208616257,0.03407737985253334,0.026235122233629227,7
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,10,10,0.015437501482665539,0.02714136801660061,-0.01170386653393507,18
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,11,10,0.022187499329447746,0.039860114455223083,-0.017672615125775337,12
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,12,10,0.03006250038743019,0.05225594714283943,-0.02219344675540924,10
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,13,10,0.037687499076128006,0.05968749523162842,-0.021999996155500412,11
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,14,10,0.029749998822808266,0.06071429327130318,-0.03096429444849491,4
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,15,10,0.02524999901652336,0.02164136990904808,0.0036086291074752808,27
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,16,10,0.01549999974668026,0.016412202268838882,-0.0009122025221586227,32
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,17,10,0.03487500548362732,0.033821430057287216,0.0010535754263401031,31
stable_grasp_not_observed,goal,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,late_67_100,back_L12_15,T7,18,10,0.02499999850988388,0.01797916553914547,0.007020832970738411,22
