failure_group,phase_band,layer_group,denoise_step,token,metric,failures,matched_percentile_mean,failure_raw_mean,same_run_init_success_mean
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T4,top1_mass,190,0.5853496193885803,0.036812376230955124,0.036666736006736755
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T4,top4_mass,190,0.6106532216072083,0.14183694124221802,0.14142723381519318
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T5,entropy,190,0.4709823727607727,0.9987491965293884,0.9987639784812927
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T5,top1_mass,190,0.49839136004447937,0.036567527800798416,0.03656456619501114
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T5,top4_mass,190,0.49207547307014465,0.1412448287010193,0.14127029478549957
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T6,entropy,190,0.41212502121925354,0.9987524747848511,0.9987832903862
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T6,top1_mass,190,0.5985899567604065,0.03665541484951973,0.03653642162680626
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T6,top4_mass,190,0.6075031757354736,0.1414322555065155,0.14110960066318512
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T7,entropy,190,0.4992930293083191,0.9987630844116211,0.9987618923187256
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T7,top1_mass,190,0.5405336022377014,0.03672061860561371,0.03668536618351936
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T7,top4_mass,190,0.5386306047439575,0.14157624542713165,0.1415269374847412
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T8,entropy,190,0.4358551800251007,0.9987285137176514,0.9987545609474182
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T8,top1_mass,190,0.5220751166343689,0.03681371733546257,0.036771222949028015
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T8,top4_mass,190,0.5525262355804443,0.14188696444034576,0.14173811674118042
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T9,entropy,190,0.44993555545806885,0.9986537098884583,0.9986761212348938
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T9,top1_mass,190,0.48434481024742126,0.037056487053632736,0.03706370294094086
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T9,top4_mass,190,0.5304234623908997,0.14248308539390564,0.14232555031776428
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T10,entropy,190,0.4617202877998352,0.9983844757080078,0.9984040260314941
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T10,top1_mass,190,0.5452306866645813,0.037996597588062286,0.03790317475795746
object_moved_but_goal_unmet,early_0_33,front_L2_5,2,T10,top4_mass,190,0.5543254017829895,0.1450742483139038,0.1449093073606491
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,state,entropy,190,0.39695775508880615,0.8625592589378357,0.8682102560997009
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,state,top1_mass,190,0.5957095623016357,0.2288719117641449,0.2216177135705948
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,state,top4_mass,190,0.5860520601272583,0.40277886390686035,0.3991624414920807
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T1,entropy,190,0.34494829177856445,0.9975842237472534,0.9976999163627625
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T1,top1_mass,190,0.6119270920753479,0.039278823882341385,0.0390385165810585
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T1,top4_mass,190,0.6504306793212891,0.14887024462223053,0.14830432832241058
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T2,entropy,190,0.39176249504089355,0.9982156157493591,0.9982794523239136
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T2,top1_mass,190,0.6027393341064453,0.03774822875857353,0.037579093128442764
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T2,top4_mass,190,0.6016510128974915,0.14473997056484222,0.14432720839977264
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T3,entropy,190,0.3866487741470337,0.9985069036483765,0.9985591173171997
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T3,top1_mass,190,0.5876994132995605,0.03713531419634819,0.03701408952474594
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T3,top4_mass,190,0.5716660618782043,0.14291657507419586,0.14267289638519287
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T4,entropy,190,0.3925033509731293,0.9986690282821655,0.9987224340438843
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T4,top1_mass,190,0.580377459526062,0.036915071308612823,0.036805715411901474
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T4,top4_mass,190,0.6100247502326965,0.14213642477989197,0.1417665183544159
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T5,entropy,190,0.4714171588420868,0.9987322092056274,0.9987517595291138
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T5,top1_mass,190,0.51368647813797,0.036679815500974655,0.03665761277079582
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T5,top4_mass,190,0.5223678350448608,0.14154011011123657,0.1414707452058792
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T6,entropy,190,0.40154048800468445,0.9987415671348572,0.9987757802009583
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T6,top1_mass,190,0.6009451746940613,0.036722585558891296,0.03661588951945305
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T6,top4_mass,190,0.5883845090866089,0.14159926772117615,0.14129023253917694
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T7,entropy,190,0.4566103518009186,0.99874347448349,0.9987555146217346
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T7,top1_mass,190,0.5598675012588501,0.03683113679289818,0.0367620512843132
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T7,top4_mass,190,0.5614961385726929,0.14183080196380615,0.14163747429847717
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T8,entropy,190,0.4295106530189514,0.9987080097198486,0.9987396001815796
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T8,top1_mass,190,0.5207540392875671,0.036937955766916275,0.03689505532383919
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T8,top4_mass,190,0.5769855380058289,0.14217931032180786,0.14195607602596283
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T9,entropy,190,0.42393502593040466,0.9986203908920288,0.9986472725868225
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T9,top1_mass,190,0.5143513083457947,0.03722010552883148,0.037229545414447784
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T9,top4_mass,190,0.5547612309455872,0.14289270341396332,0.1427125781774521
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T10,entropy,190,0.4443594813346863,0.9982801079750061,0.9983052015304565
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T10,top1_mass,190,0.5791915059089661,0.038427554070949554,0.03829897940158844
object_moved_but_goal_unmet,early_0_33,front_L2_5,3,T10,top4_mass,190,0.5620014667510986,0.14608626067638397,0.1458660215139389
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,state,entropy,190,0.39695775508880615,0.8625590801239014,0.8682116270065308
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,state,top1_mass,190,0.5957095623016357,0.22887268662452698,0.2216164469718933
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,state,top4_mass,190,0.5860520601272583,0.40277957916259766,0.3991622030735016
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T1,entropy,190,0.3580764830112457,0.997370183467865,0.9974926710128784
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T1,top1_mass,190,0.6108066439628601,0.03981165215373039,0.03954397141933441
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T1,top4_mass,190,0.6548314690589905,0.1502528190612793,0.1496078073978424
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T2,entropy,190,0.3894745707511902,0.9981273412704468,0.9982026815414429
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T2,top1_mass,190,0.6100149154663086,0.03799666464328766,0.03779705613851547
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T2,top4_mass,190,0.6045953631401062,0.14535370469093323,0.14487913250923157
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T3,entropy,190,0.3594072163105011,0.9984644651412964,0.9985305070877075
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T3,top1_mass,190,0.6020168662071228,0.03731004148721695,0.037131983786821365
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T3,top4_mass,190,0.6268735527992249,0.14328829944133759,0.14288829267024994
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T4,entropy,190,0.3879736661911011,0.9986541867256165,0.998711109161377
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T4,top1_mass,190,0.5817631483078003,0.036980435252189636,0.03685234859585762
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T4,top4_mass,190,0.6245160698890686,0.14231786131858826,0.14186562597751617
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T5,entropy,190,0.46353471279144287,0.9987367391586304,0.9987587332725525
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T5,top1_mass,190,0.5358738899230957,0.036725085228681564,0.03665975108742714
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T5,top4_mass,190,0.5310516357421875,0.1415829062461853,0.14148566126823425
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T6,entropy,190,0.3927466869354248,0.9987344145774841,0.9987736940383911
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T6,top1_mass,190,0.5976165533065796,0.03678407520055771,0.036681167781353
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T6,top4_mass,190,0.5831775665283203,0.1417061686515808,0.14141404628753662
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T7,entropy,190,0.431159645318985,0.9987300634384155,0.9987536072731018
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T7,top1_mass,190,0.6062478423118591,0.03692220151424408,0.036802228540182114
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T7,top4_mass,190,0.6044038534164429,0.1420164406299591,0.14174188673496246
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T8,entropy,190,0.4073953628540039,0.9986829161643982,0.9987213015556335
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T8,top1_mass,190,0.5627170205116272,0.037077486515045166,0.03699115663766861
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T8,top4_mass,190,0.5979216694831848,0.1424701064825058,0.14221544563770294
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T9,entropy,190,0.4352169930934906,0.9985818862915039,0.9986112713813782
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T9,top1_mass,190,0.5233005881309509,0.037384044378995895,0.037359803915023804
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T9,top4_mass,190,0.5658509731292725,0.14336732029914856,0.14315372705459595
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T10,entropy,190,0.4490378797054291,0.998094916343689,0.9981300830841064
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T10,top1_mass,190,0.5796124935150146,0.03905612230300903,0.03893011435866356
object_moved_but_goal_unmet,early_0_33,front_L2_5,4,T10,top4_mass,190,0.5836954116821289,0.1477566659450531,0.1474825143814087
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,state,entropy,190,0.39695775508880615,0.8625608086585999,0.8682109713554382
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,state,top1_mass,190,0.5957095623016357,0.22887182235717773,0.22161747515201569
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,state,top4_mass,190,0.5860520601272583,0.4027779698371887,0.3991633355617523
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T1,entropy,190,0.3481229543685913,0.9971458911895752,0.9972807765007019
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T1,top1_mass,190,0.6191489100456238,0.040287356823682785,0.03998126834630966
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T1,top4_mass,190,0.6728354096412659,0.1514897644519806,0.15073931217193604
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T2,entropy,190,0.36986029148101807,0.9980366230010986,0.9981266856193542
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T2,top1_mass,190,0.6169251799583435,0.038168180733919144,0.037936270236968994
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T2,top4_mass,190,0.6187562346458435,0.14592498540878296,0.14532355964183807
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T3,entropy,190,0.33817729353904724,0.998406171798706,0.9984837770462036
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T3,top1_mass,190,0.6463372707366943,0.037441328167915344,0.037218693643808365
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T3,top4_mass,190,0.6454537510871887,0.14374162256717682,0.14324773848056793
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T4,entropy,190,0.3639798164367676,0.9986167550086975,0.9986810088157654
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T4,top1_mass,190,0.6026567816734314,0.03705446422100067,0.0369083434343338
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T4,top4_mass,190,0.6245861053466797,0.14257030189037323,0.1421061009168625
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T5,entropy,190,0.4178718626499176,0.9987055659294128,0.9987404346466064
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T5,top1_mass,190,0.5793640613555908,0.03684719651937485,0.036720678210258484
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T5,top4_mass,190,0.5667232275009155,0.14189161360263824,0.14164866507053375
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T6,entropy,190,0.37103205919265747,0.9987002611160278,0.9987539052963257
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T6,top1_mass,190,0.5919253826141357,0.036896444857120514,0.03676050156354904
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T6,top4_mass,190,0.6148795485496521,0.14202477037906647,0.14163897931575775
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T7,entropy,190,0.381338894367218,0.9986981749534607,0.9987386465072632
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T7,top1_mass,190,0.6168267726898193,0.03703559562563896,0.03688058257102966
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T7,top4_mass,190,0.6177558302879333,0.14230294525623322,0.14192922413349152
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T8,entropy,190,0.39390307664871216,0.9986470937728882,0.9986997842788696
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T8,top1_mass,190,0.596438467502594,0.03723163157701492,0.03708692267537117
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T8,top4_mass,190,0.6186187863349915,0.14279957115650177,0.14240863919258118
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T9,entropy,190,0.4090973734855652,0.9985335469245911,0.99857497215271
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T9,top1_mass,190,0.5741318464279175,0.037548597902059555,0.0374518483877182
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T9,top4_mass,190,0.5990998148918152,0.14374220371246338,0.14344678819179535
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T10,entropy,190,0.3871481716632843,0.9979177117347717,0.9979798793792725
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T10,top1_mass,190,0.5930669903755188,0.03951052576303482,0.03933512419462204
object_moved_but_goal_unmet,early_0_33,front_L2_5,5,T10,top4_mass,190,0.647205650806427,0.1490163952112198,0.14853528141975403
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,state,entropy,190,0.39695775508880615,0.8625606894493103,0.8682091236114502
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,state,top1_mass,190,0.5957095623016357,0.22887231409549713,0.22161909937858582
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,state,top4_mass,190,0.5860520601272583,0.40277838706970215,0.3991647958755493
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T1,entropy,190,0.35802942514419556,0.9969382286071777,0.997077465057373
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T1,top1_mass,190,0.6407065391540527,0.04083219915628433,0.04047730192542076
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T1,top4_mass,190,0.660854160785675,0.15288105607032776,0.1520494520664215
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T2,entropy,190,0.38190895318984985,0.998015284538269,0.9981030821800232
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T2,top1_mass,190,0.6131058931350708,0.0382867269217968,0.03804834932088852
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T2,top4_mass,190,0.613804042339325,0.146199032664299,0.14563468098640442
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T3,entropy,190,0.32922372221946716,0.9984089136123657,0.9984935522079468
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T3,top1_mass,190,0.6524085402488708,0.037477146834135056,0.037220198661088943
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T3,top4_mass,190,0.6475440859794617,0.14378291368484497,0.14326997101306915
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T4,entropy,190,0.37442049384117126,0.99863600730896,0.9987030029296875
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T4,top1_mass,190,0.6057738661766052,0.037042807787656784,0.036865659058094025
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T4,top4_mass,190,0.6300002932548523,0.14245355129241943,0.1419549286365509
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T5,entropy,190,0.3947770893573761,0.9987339973449707,0.9987760782241821
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T5,top1_mass,190,0.5777285099029541,0.03681803122162819,0.03671407327055931
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T5,top4_mass,190,0.5814350247383118,0.1417393684387207,0.1414674073457718
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T6,entropy,190,0.33189135789871216,0.9987227320671082,0.9987913370132446
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T6,top1_mass,190,0.6153046488761902,0.036928046494722366,0.03673740103840828
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T6,top4_mass,190,0.6090092658996582,0.14194269478321075,0.14147119224071503
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T7,entropy,190,0.3392955958843231,0.9987205862998962,0.9987882971763611
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T7,top1_mass,190,0.6291340589523315,0.03703703731298447,0.03683308884501457
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T7,top4_mass,190,0.6405407786369324,0.14217844605445862,0.1416633278131485
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T8,entropy,190,0.358219176530838,0.9986541867256165,0.9987362623214722
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T8,top1_mass,190,0.618263304233551,0.03731827437877655,0.0370609350502491
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T8,top4_mass,190,0.6709970235824585,0.14281480014324188,0.14227065443992615
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T9,entropy,190,0.3632303774356842,0.998527467250824,0.9985960125923157
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T9,top1_mass,190,0.6194062232971191,0.037681665271520615,0.03748080134391785
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T9,top4_mass,190,0.6334690451622009,0.14396491646766663,0.14349539577960968
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T10,entropy,190,0.3418986201286316,0.9977202415466309,0.99781733751297
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T10,top1_mass,190,0.6145370602607727,0.04008546471595764,0.039902351796627045
object_moved_but_goal_unmet,early_0_33,front_L2_5,6,T10,top4_mass,190,0.672486424446106,0.15054258704185486,0.14991772174835205
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,state,entropy,190,0.39695775508880615,0.8625585436820984,0.8682089447975159
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,state,top1_mass,190,0.5957095623016357,0.22887425124645233,0.22161884605884552
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,state,top4_mass,190,0.5860520601272583,0.40278008580207825,0.3991645872592926
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T1,entropy,190,0.39824768900871277,0.9966777563095093,0.9967970848083496
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T1,top1_mass,190,0.6062119603157043,0.04151100665330887,0.041170384734869
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T1,top4_mass,190,0.6196733117103577,0.1544802039861679,0.15371066331863403
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T2,entropy,190,0.39990323781967163,0.997978925704956,0.9980514645576477
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T2,top1_mass,190,0.5971447825431824,0.038398627191782,0.038188278675079346
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T2,top4_mass,190,0.6023044586181641,0.14653487503528595,0.14600081741809845
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T3,entropy,190,0.3309200406074524,0.9983838796615601,0.9984700083732605
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T3,top1_mass,190,0.6658406257629395,0.03756922483444214,0.037288568913936615
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T3,top4_mass,190,0.6296898126602173,0.14395742118358612,0.14343270659446716
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T4,entropy,190,0.3692801594734192,0.9986072778701782,0.9986902475357056
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T4,top1_mass,190,0.5900154709815979,0.03713395074009895,0.03687010705471039
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T4,top4_mass,190,0.6360287070274353,0.142532080411911,0.14196781814098358
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T5,entropy,190,0.37337228655815125,0.9987159967422485,0.9987598657608032
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T5,top1_mass,190,0.57725989818573,0.036900654435157776,0.03681125491857529
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T5,top4_mass,190,0.5911338925361633,0.1418454796075821,0.14156249165534973
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T6,entropy,190,0.30836960673332214,0.9986935257911682,0.9987832903862
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T6,top1_mass,190,0.6346291303634644,0.037060417234897614,0.036813054233789444
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T6,top4_mass,190,0.6418041586875916,0.14206014573574066,0.14143839478492737
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T7,entropy,190,0.3267393112182617,0.9986909627914429,0.9987894296646118
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T7,top1_mass,190,0.6021996140480042,0.037174832075834274,0.036907292902469635
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T7,top4_mass,190,0.6584193706512451,0.14230021834373474,0.14161692559719086
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T8,entropy,190,0.31483685970306396,0.9986153841018677,0.9987308979034424
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T8,top1_mass,190,0.6510619521141052,0.03749414160847664,0.037119586020708084
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T8,top4_mass,190,0.6849488615989685,0.1428738832473755,0.14218579232692719
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T9,entropy,190,0.3140076994895935,0.9984762668609619,0.9985980987548828
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T9,top1_mass,190,0.6461600065231323,0.03788260743021965,0.03750107064843178
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T9,top4_mass,190,0.6640176773071289,0.14416076242923737,0.14338861405849457
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T10,entropy,190,0.3106297552585602,0.997509777545929,0.9976561069488525
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T10,top1_mass,190,0.6474353075027466,0.040615152567625046,0.04032862186431885
object_moved_but_goal_unmet,early_0_33,front_L2_5,7,T10,top4_mass,190,0.6880500912666321,0.15181948244571686,0.15098178386688232
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,state,entropy,190,0.39695775508880615,0.8625589609146118,0.8682085275650024
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,state,top1_mass,190,0.5957095623016357,0.22887404263019562,0.22161917388439178
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,state,top4_mass,190,0.5860520601272583,0.4027796685695648,0.3991641700267792
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T1,entropy,190,0.4387819468975067,0.9963476657867432,0.9964365363121033
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T1,top1_mass,190,0.5854751467704773,0.04217017441987991,0.041843391954898834
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T1,top4_mass,190,0.6031737327575684,0.15622682869434357,0.15553319454193115
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T2,entropy,190,0.40138283371925354,0.9979119300842285,0.9979707598686218
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T2,top1_mass,190,0.5860004425048828,0.0384361632168293,0.038277767598629
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T2,top4_mass,190,0.5922694802284241,0.14674389362335205,0.14625263214111328
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T3,entropy,190,0.37566322088241577,0.9982839226722717,0.9983744025230408
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T3,top1_mass,190,0.5811356902122498,0.03768588602542877,0.037427227944135666
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T3,top4_mass,190,0.6068663597106934,0.14418181777000427,0.1436866968870163
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T4,entropy,190,0.3587726056575775,0.9984733462333679,0.9985871911048889
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T4,top1_mass,190,0.6151317954063416,0.0372927263379097,0.036981500685214996
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T4,top4_mass,190,0.6319804787635803,0.14287181198596954,0.1422567516565323
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T5,entropy,190,0.3462795913219452,0.9985904693603516,0.9986395835876465
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T5,top1_mass,190,0.5915707349777222,0.03705119714140892,0.036987077444791794
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T5,top4_mass,190,0.6279624700546265,0.1422487199306488,0.1419195830821991
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T6,entropy,190,0.29319241642951965,0.9985480308532715,0.9986599683761597
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T6,top1_mass,190,0.6742523908615112,0.037310682237148285,0.037008270621299744
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T6,top4_mass,190,0.6740207672119141,0.1425475925207138,0.14178086817264557
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T7,entropy,190,0.3356771767139435,0.9985499382019043,0.9986799359321594
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T7,top1_mass,190,0.6138418316841125,0.037446193397045135,0.03709839656949043
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T7,top4_mass,190,0.6341777443885803,0.14278742671012878,0.1420360654592514
object_moved_but_goal_unmet,early_0_33,front_L2_5,8,T8,entropy,190,0.2585218846797943,0.9984391331672668,0.9986021518707275
