feature_row,source_run,episode_index,offset,inference_calls,init_state_id,flow_noise_seed,suite,task_name,run_id,checkpoint_sha256,success,primary_failure_reason,completion_state,confidence,run_regime,matched_success_controls,primary_analysis
4067,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,219,3093,13,27,1003,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4068,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,220,3106,13,27,1004,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4069,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,221,3119,13,27,1005,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4070,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,222,3132,13,27,1006,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4071,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,223,3145,13,27,1007,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4072,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,224,3158,13,28,1000,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4073,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,225,3171,17,28,1001,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4074,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,226,3188,17,28,1002,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4075,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,227,3205,21,28,1003,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4076,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,228,3226,17,28,1004,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4077,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,229,3243,28,28,1005,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4078,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,230,3271,18,28,1006,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4079,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,231,3289,18,28,1007,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4080,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,240,3412,13,30,1000,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4081,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,241,3425,17,30,1001,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4082,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,242,3442,13,30,1002,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4083,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,243,3455,17,30,1003,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4084,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,244,3472,17,30,1004,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4085,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,245,3489,17,30,1005,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4086,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,246,3506,13,30,1006,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4087,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,247,3519,28,30,1007,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_outside_goal,none,medium,observational,7,True
4088,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,264,3756,13,33,1000,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4089,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,265,3769,28,33,1001,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4090,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,266,3797,13,33,1002,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4091,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,267,3810,13,33,1003,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4092,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,268,3823,13,33,1004,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4093,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,269,3836,13,33,1005,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4094,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,270,3849,13,33,1006,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4095,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,271,3862,13,33,1007,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4096,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,288,4088,28,36,1000,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4097,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,289,4116,17,36,1001,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4098,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,290,4133,17,36,1002,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4099,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,291,4150,12,36,1003,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4100,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,292,4162,13,36,1004,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4101,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,293,4175,13,36,1005,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4102,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,294,4188,14,36,1006,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4103,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,295,4202,13,36,1007,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4104,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,304,4319,14,38,1000,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4105,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,305,4333,14,38,1001,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4106,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,306,4347,17,38,1002,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4107,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,307,4364,28,38,1003,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4108,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,308,4392,14,38,1004,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4109,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,309,4406,14,38,1005,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4110,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,310,4420,18,38,1006,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4111,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8-20260903,311,4438,14,38,1007,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4112,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,32,425,17,4,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4113,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,33,442,17,4,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4114,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,34,459,17,4,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4115,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,35,476,28,4,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4116,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,36,504,17,4,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4117,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,37,521,13,4,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4118,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,38,534,17,4,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4119,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,39,551,17,4,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4120,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,104,1450,13,13,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4121,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,105,1463,16,13,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4122,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,106,1479,13,13,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4123,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,107,1492,28,13,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4124,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,108,1520,16,13,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4125,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,109,1536,16,13,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4126,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,110,1552,16,13,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4127,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,111,1568,17,13,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4128,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,112,1585,13,14,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4129,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,113,1598,13,14,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4130,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,114,1611,13,14,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4131,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,115,1624,13,14,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4132,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,116,1637,28,14,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4133,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,117,1665,13,14,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4134,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,118,1678,12,14,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4135,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,119,1690,13,14,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4136,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,160,2219,13,20,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4137,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,161,2232,13,20,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4138,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,162,2245,22,20,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4139,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,163,2267,13,20,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4140,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,164,2280,13,20,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4141,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,165,2293,17,20,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4142,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,166,2310,28,20,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_moved_but_goal_unmet,none,medium,observational,7,True
4143,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,167,2338,13,20,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4144,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,216,3056,13,27,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4145,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,217,3069,14,27,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
