cohort,bundle,detector,suite,n_risk,n_safe,window_tp,window_fp,window_recall,window_precision,window_fpr,any_recall,any_precision,task_lift
external_8b,moe-circuit-analogy-0906,circuit|ground_leak_mean|per_task,libero_goal,106,3894,19,2,0.1792452830188679,0.9047619047619048,0.0005136106831022085,0.2358490566037736,0.9259259259259259,1.0033535388184531
external_8b,moe-circuit-analogy-0906,circuit|ground_leak_mean|per_task,libero_long,274,3726,2,6,0.0072992700729927005,0.25,0.001610305958132045,0.0364963503649635,0.5882352941176471,0.9841761578310918
external_8b,moe-circuit-analogy-0906,circuit|ground_leak_mean|per_task,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.045454545454545456,0.6666666666666666,1.3725073118851367
external_8b,moe-circuit-analogy-0906,circuit|ground_leak_mean|per_task,libero_spatial,140,3860,0,2,0.0,0.0,0.0005181347150259067,0.0,0.0,0.0
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|global,libero_goal,106,3894,14,10,0.1320754716981132,0.5833333333333334,0.0025680534155110425,0.2358490566037736,0.7142857142857143,1.031212651977293
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|global,libero_long,274,3726,7,11,0.025547445255474453,0.3888888888888889,0.0029522275899087494,0.08394160583941605,0.6764705882352942,1.2599940157357468
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|global,libero_object,44,3556,0,0,0.0,,0.0,0.022727272727272728,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.007142857142857143,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|per_task,libero_goal,106,3894,17,2,0.16037735849056603,0.8947368421052632,0.0005136106831022085,0.25471698113207547,0.9310344827586207,1.0296276150299544
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|per_task,libero_long,274,3726,11,3,0.040145985401459854,0.7857142857142857,0.0008051529790660225,0.11678832116788321,0.9142857142857143,1.4942184529213192
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|per_task,libero_object,44,3556,0,0,0.0,,0.0,0.045454545454545456,1.0,1.248
external_8b,moe-circuit-analogy-0906,circuit|kirchhoff_efficiency|per_task,libero_spatial,140,3860,2,2,0.014285714285714285,0.5,0.0005181347150259067,0.37857142857142856,0.9464285714285714,0.9853419405188929
external_8b,moe-circuit-analogy-0906,circuit|lam_max|global,libero_goal,106,3894,1,0,0.009433962264150943,1.0,0.0,0.09433962264150944,1.0,1.021505376344086
external_8b,moe-circuit-analogy-0906,circuit|lam_max|global,libero_long,274,3726,11,9,0.040145985401459854,0.55,0.0024154589371980675,0.08394160583941605,0.696969696969697,1.2088789289948876
external_8b,moe-circuit-analogy-0906,circuit|lam_max|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|lam_max|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|lam_max|per_task,libero_goal,106,3894,19,2,0.1792452830188679,0.9047619047619048,0.0005136106831022085,0.2358490566037736,0.9259259259259259,1.0033535388184531
external_8b,moe-circuit-analogy-0906,circuit|lam_max|per_task,libero_long,274,3726,2,6,0.0072992700729927005,0.25,0.001610305958132045,0.040145985401459854,0.6111111111111112,1.0436254800003013
external_8b,moe-circuit-analogy-0906,circuit|lam_max|per_task,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.045454545454545456,0.6666666666666666,1.3725073118851367
external_8b,moe-circuit-analogy-0906,circuit|lam_max|per_task,libero_spatial,140,3860,0,2,0.0,0.0,0.0005181347150259067,0.0,0.0,0.0
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|global,libero_goal,106,3894,0,0,0.0,,0.0,0.018867924528301886,1.0,1.046728971962617
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|global,libero_long,274,3726,5,4,0.01824817518248175,0.5555555555555556,0.0010735373054213634,0.051094890510948905,0.7777777777777778,1.129853455527516
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|per_task,libero_goal,106,3894,20,1,0.18867924528301888,0.9523809523809523,0.00025680534155110427,0.2358490566037736,0.9615384615384616,1.0783701586422538
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|per_task,libero_long,274,3726,13,0,0.04744525547445255,1.0,0.0,0.08759124087591241,0.8888888888888888,1.4141911976286559
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|per_task,libero_object,44,3556,0,4,0.0,0.0,0.0011248593925759281,0.022727272727272728,0.2,0.9666633561757209
external_8b,moe-circuit-analogy-0906,circuit|log_kirchhoff|per_task,libero_spatial,140,3860,3,7,0.02142857142857143,0.3,0.0018134715025906736,0.1357142857142857,0.7307692307692307,1.012112372376181
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|global,libero_goal,106,3894,0,0,0.0,,0.0,0.018867924528301886,1.0,1.046728971962617
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|global,libero_long,274,3726,5,4,0.01824817518248175,0.5555555555555556,0.0010735373054213634,0.051094890510948905,0.7777777777777778,1.129853455527516
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|per_task,libero_goal,106,3894,20,1,0.18867924528301888,0.9523809523809523,0.00025680534155110427,0.2358490566037736,0.9615384615384616,1.083041838639654
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|per_task,libero_long,274,3726,13,0,0.04744525547445255,1.0,0.0,0.08759124087591241,0.8888888888888888,1.4141911976286559
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|per_task,libero_object,44,3556,0,4,0.0,0.0,0.0011248593925759281,0.022727272727272728,0.2,0.9666633561757209
external_8b,moe-circuit-analogy-0906,circuit|log_spanning_trees|per_task,libero_spatial,140,3860,3,6,0.02142857142857143,0.3333333333333333,0.0015544041450777201,0.1357142857142857,0.76,1.0138676254788237
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|global,libero_goal,106,3894,15,0,0.14150943396226415,1.0,0.0,0.16037735849056603,1.0,1.0315052508751459
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|global,libero_long,274,3726,0,2,0.0,0.0,0.0005367686527106817,0.043795620437956206,0.8571428571428571,1.060738512971767
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.09285714285714286,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|per_task,libero_goal,106,3894,27,4,0.25471698113207547,0.8709677419354839,0.001027221366204417,0.4056603773584906,0.8775510204081632,0.9980182079886656
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|per_task,libero_long,274,3726,17,12,0.06204379562043796,0.5862068965517241,0.00322061191626409,0.1678832116788321,0.7931034482758621,1.5662469996109416
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|per_task,libero_object,44,3556,0,0,0.0,,0.0,0.022727272727272728,0.5,0.5739130434782609
external_8b,moe-circuit-analogy-0906,circuit|norm_fiedler|per_task,libero_spatial,140,3860,3,6,0.02142857142857143,0.3333333333333333,0.0015544041450777201,0.5071428571428571,0.8987341772151899,0.9867106121024131
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|global,libero_goal,106,3894,1,0,0.009433962264150943,1.0,0.0,0.018867924528301886,1.0,1.32
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|global,libero_long,274,3726,12,23,0.043795620437956206,0.34285714285714286,0.006172839506172839,0.06569343065693431,0.43902439024390244,1.2896428563831588
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|per_task,libero_goal,106,3894,17,0,0.16037735849056603,1.0,0.0,0.19811320754716982,1.0,1.0027200748453715
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|per_task,libero_long,274,3726,13,0,0.04744525547445255,1.0,0.0,0.08759124087591241,0.8888888888888888,1.4112416206079563
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|per_task,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.045454545454545456,0.6666666666666666,1.8094313510833866
external_8b,moe-circuit-analogy-0906,circuit|res_adjacent_mean|per_task,libero_spatial,140,3860,3,0,0.02142857142857143,1.0,0.0,0.12142857142857143,1.0,1.0273381294964026
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|global,libero_goal,106,3894,1,0,0.009433962264150943,1.0,0.0,0.018867924528301886,1.0,1.32
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|global,libero_long,274,3726,12,23,0.043795620437956206,0.34285714285714286,0.006172839506172839,0.06569343065693431,0.43902439024390244,1.2896428563831588
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|per_task,libero_goal,106,3894,17,0,0.16037735849056603,1.0,0.0,0.19811320754716982,1.0,1.0027200748453715
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|per_task,libero_long,274,3726,13,0,0.04744525547445255,1.0,0.0,0.08759124087591241,0.8888888888888888,1.4112416206079563
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|per_task,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.045454545454545456,0.6666666666666666,1.8094313510833866
external_8b,moe-circuit-analogy-0906,circuit|res_chain_series|per_task,libero_spatial,140,3860,3,0,0.02142857142857143,1.0,0.0,0.12142857142857143,1.0,1.0273381294964026
external_8b,moe-circuit-analogy-0906,circuit|res_cv|global,libero_goal,106,3894,13,5,0.12264150943396226,0.7222222222222222,0.0012840267077555213,0.2169811320754717,0.8214285714285714,1.0328144725472863
external_8b,moe-circuit-analogy-0906,circuit|res_cv|global,libero_long,274,3726,6,12,0.021897810218978103,0.3333333333333333,0.00322061191626409,0.06569343065693431,0.6,1.269737200074151
external_8b,moe-circuit-analogy-0906,circuit|res_cv|global,libero_object,44,3556,0,1,0.0,0.0,0.00028121484814398203,0.0,0.0,0.0
external_8b,moe-circuit-analogy-0906,circuit|res_cv|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.007142857142857143,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|res_cv|per_task,libero_goal,106,3894,18,2,0.16981132075471697,0.9,0.0005136106831022085,0.32075471698113206,0.9444444444444444,1.030295948392534
external_8b,moe-circuit-analogy-0906,circuit|res_cv|per_task,libero_long,274,3726,11,6,0.040145985401459854,0.6470588235294118,0.001610305958132045,0.12043795620437957,0.8461538461538461,1.4721146836069756
external_8b,moe-circuit-analogy-0906,circuit|res_cv|per_task,libero_object,44,3556,0,0,0.0,,0.0,0.045454545454545456,1.0,1.248
external_8b,moe-circuit-analogy-0906,circuit|res_cv|per_task,libero_spatial,140,3860,2,4,0.014285714285714285,0.3333333333333333,0.0010362694300518134,0.40714285714285714,0.9193548387096774,0.9865265938950747
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|global,libero_goal,106,3894,0,0,0.0,,0.0,0.018867924528301886,1.0,1.046728971962617
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|global,libero_long,274,3726,11,21,0.040145985401459854,0.34375,0.005636070853462158,0.06934306569343066,0.475,1.166489635202593
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|per_task,libero_goal,106,3894,18,0,0.16981132075471697,1.0,0.0,0.22641509433962265,1.0,1.0170836344625036
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|per_task,libero_long,274,3726,14,1,0.051094890510948905,0.9333333333333333,0.00026838432635534085,0.09854014598540146,0.8709677419354839,1.484577640568281
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|per_task,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.045454545454545456,0.6666666666666666,1.9341515682836548
external_8b,moe-circuit-analogy-0906,circuit|res_end2end|per_task,libero_spatial,140,3860,4,3,0.02857142857142857,0.5714285714285714,0.0007772020725388601,0.15,0.84,0.9734078656211544
external_8b,moe-circuit-analogy-0906,circuit|res_mean|global,libero_goal,106,3894,1,0,0.009433962264150943,1.0,0.0,0.018867924528301886,1.0,1.32
external_8b,moe-circuit-analogy-0906,circuit|res_mean|global,libero_long,274,3726,12,23,0.043795620437956206,0.34285714285714286,0.006172839506172839,0.06934306569343066,0.4523809523809524,1.270278275949087
external_8b,moe-circuit-analogy-0906,circuit|res_mean|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_mean|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|res_mean|per_task,libero_goal,106,3894,17,0,0.16037735849056603,1.0,0.0,0.19811320754716982,1.0,1.0027200748453715
external_8b,moe-circuit-analogy-0906,circuit|res_mean|per_task,libero_long,274,3726,13,0,0.04744525547445255,1.0,0.0,0.08759124087591241,0.8888888888888888,1.4397887060811192
external_8b,moe-circuit-analogy-0906,circuit|res_mean|per_task,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.045454545454545456,0.6666666666666666,1.8094313510833866
external_8b,moe-circuit-analogy-0906,circuit|res_mean|per_task,libero_spatial,140,3860,3,0,0.02142857142857143,1.0,0.0,0.12142857142857143,1.0,1.0273381294964026
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|global,libero_goal,106,3894,0,0,0.0,,0.0,0.018867924528301886,1.0,1.0481949789261498
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|global,libero_long,274,3726,9,5,0.032846715328467155,0.6428571428571429,0.0013419216317767043,0.06934306569343066,0.7916666666666666,1.5954300165132043
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|global,libero_object,44,3556,1,1,0.022727272727272728,0.5,0.00028121484814398203,0.06818181818181818,0.75,2.5139664804469275
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.10714285714285714,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|per_task,libero_goal,106,3894,12,0,0.11320754716981132,1.0,0.0,0.24528301886792453,1.0,1.032588091128962
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|per_task,libero_long,274,3726,9,8,0.032846715328467155,0.5294117647058824,0.0021470746108427268,0.06204379562043796,0.68,2.374566714817534
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|per_task,libero_object,44,3556,1,0,0.022727272727272728,1.0,0.0,0.045454545454545456,1.0,2.4427480916030535
external_8b,moe-circuit-analogy-0906,circuit|res_shortcut|per_task,libero_spatial,140,3860,1,0,0.007142857142857143,1.0,0.0,0.4357142857142857,0.9682539682539683,0.9896559470281795
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|global,libero_goal,106,3894,14,9,0.1320754716981132,0.6086956521739131,0.0023112480739599386,0.2358490566037736,0.7352941176470589,1.031333164590067
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|global,libero_long,274,3726,8,10,0.029197080291970802,0.4444444444444444,0.0026838432635534087,0.09124087591240876,0.7142857142857143,1.2816452207093874
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|global,libero_object,44,3556,0,0,0.0,,0.0,0.022727272727272728,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.007142857142857143,1.0,1.0
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|per_task,libero_goal,106,3894,17,2,0.16037735849056603,0.8947368421052632,0.0005136106831022085,0.25471698113207547,0.9310344827586207,1.0296276150299544
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|per_task,libero_long,274,3726,11,3,0.040145985401459854,0.7857142857142857,0.0008051529790660225,0.11678832116788321,0.9142857142857143,1.4946935193332993
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|per_task,libero_object,44,3556,0,0,0.0,,0.0,0.045454545454545456,1.0,1.248
external_8b,moe-circuit-analogy-0906,circuit|spectral_erank|per_task,libero_spatial,140,3860,2,2,0.014285714285714285,0.5,0.0005181347150259067,0.37857142857142856,0.9464285714285714,0.9853419405188929
external_8b,moe-circuit-analogy-0906,circuit|th_cv|global,libero_goal,106,3894,1,0,0.009433962264150943,1.0,0.0,0.05660377358490566,1.0,1.0947368421052632
external_8b,moe-circuit-analogy-0906,circuit|th_cv|global,libero_long,274,3726,1,1,0.0036496350364963502,0.5,0.00026838432635534085,0.0072992700729927005,0.6666666666666666,1.7042319307159715
external_8b,moe-circuit-analogy-0906,circuit|th_cv|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_cv|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_cv|per_task,libero_goal,106,3894,17,2,0.16037735849056603,0.8947368421052632,0.0005136106831022085,0.2358490566037736,0.9259259259259259,1.016634827004502
external_8b,moe-circuit-analogy-0906,circuit|th_cv|per_task,libero_long,274,3726,7,10,0.025547445255474453,0.4117647058823529,0.0026838432635534087,0.06204379562043796,0.6296296296296297,2.123483399017174
external_8b,moe-circuit-analogy-0906,circuit|th_cv|per_task,libero_object,44,3556,0,1,0.0,0.0,0.00028121484814398203,0.045454545454545456,0.6666666666666666,0.9876543209876544
external_8b,moe-circuit-analogy-0906,circuit|th_cv|per_task,libero_spatial,140,3860,0,3,0.0,0.0,0.0007772020725388601,0.25,0.8974358974358975,0.9711821639930782
external_8b,moe-circuit-analogy-0906,circuit|th_first|global,libero_goal,106,3894,2,0,0.018867924528301886,1.0,0.0,0.0660377358490566,1.0,1.0310077519379846
external_8b,moe-circuit-analogy-0906,circuit|th_first|global,libero_long,274,3726,14,4,0.051094890510948905,0.7777777777777778,0.0010735373054213634,0.08394160583941605,0.8214285714285714,1.3626942346321638
external_8b,moe-circuit-analogy-0906,circuit|th_first|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_first|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_first|per_task,libero_goal,106,3894,17,1,0.16037735849056603,0.9444444444444444,0.00025680534155110427,0.22641509433962265,0.96,1.0029982939860456
external_8b,moe-circuit-analogy-0906,circuit|th_first|per_task,libero_long,274,3726,10,2,0.0364963503649635,0.8333333333333334,0.0005367686527106817,0.08029197080291971,0.8148148148148148,1.1982385403693585
external_8b,moe-circuit-analogy-0906,circuit|th_first|per_task,libero_object,44,3556,0,3,0.0,0.0,0.000843644544431946,0.022727272727272728,0.25,0.9779951100244499
external_8b,moe-circuit-analogy-0906,circuit|th_first|per_task,libero_spatial,140,3860,3,5,0.02142857142857143,0.375,0.0012953367875647669,0.1357142857142857,0.7916666666666666,1.015493271402666
external_8b,moe-circuit-analogy-0906,circuit|th_last|global,libero_goal,106,3894,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_last|global,libero_long,274,3726,0,1,0.0,0.0,0.00026838432635534085,0.01824817518248175,0.8333333333333334,1.0261395549794772
external_8b,moe-circuit-analogy-0906,circuit|th_last|global,libero_object,44,3556,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_last|global,libero_spatial,140,3860,0,0,0.0,,0.0,0.0,,
external_8b,moe-circuit-analogy-0906,circuit|th_last|per_task,libero_goal,106,3894,17,1,0.16037735849056603,0.9444444444444444,0.00025680534155110427,0.18867924528301888,0.9523809523809523,1.0007030758949311
external_8b,moe-circuit-analogy-0906,circuit|th_last|per_task,libero_long,274,3726,13,1,0.04744525547445255,0.9285714285714286,0.00026838432635534085,0.08759124087591241,0.8571428571428571,1.5190128515195018
