bundle,cohort,detector,alarms,tp,fp,precision,suite_prior,suite_lift,task_prior,task_lift,lp_suite_tp,lp_suite_fp,lp_suite_precision,lp_suite_lift,lp_task_tp,lp_task_fp,lp_task_precision,lp_task_lift,inflation
moe-combination-rules-0906,development_main,partial_edge_std|global|0.95,30,20,10,0.6666666666666666,0.2084938224908077,3.1975367840745466,0.4457223424723425,1.4956994593737107,16,8,0.6666666666666666,6.008722252644318,0,0,,,2.1378203783087817
moe-combination-rules-0906,development_main,partial_edge_std|global|0.96,18,12,6,0.6666666666666666,0.20115889019800728,3.3141297708018014,0.45583353375020036,1.462522208890415,9,5,0.6428571428571429,6.282821417126302,0,0,,,2.2660372270969904
moe-combination-rules-0906,development_main,partial_edge_std|global|0.975,8,6,2,0.75,0.17381244219796338,4.314996041225799,0.4603125,1.6293279022403258,5,1,0.8333333333333334,9.210423988872357,0,0,,,2.6483288203023343
moe-combination-rules-0906,development_main,partial_edge_std|global|0.98,5,3,2,0.6,0.1535279344939557,3.908083580865355,0.41933333333333334,1.4308426073131955,3,1,0.75,8.241683323194577,0,0,,,2.7313161915158983
moe-combination-rules-0906,development_main,partial_edge_std|global|selected,109,69,40,0.6330275229357798,0.21558892757931186,2.9362710323001107,0.4366644623197278,1.4496886684409735,52,34,0.6046511627906976,5.499517055151831,0,1,0.0,0.0,2.0254493921497225
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.5,607,200,407,0.32948929159802304,0.2793756908492843,1.1793770982593244,0.31367925463478297,1.0504019208463362,37,387,0.08726415094339622,1.9482952808681586,11,385,0.027777777777777776,0.992232510809932,1.1227865018649905
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.6,396,180,216,0.45454545454545453,0.36743322831483594,1.2370831474065167,0.426902947382668,1.064751268015979,34,205,0.14225941422594143,2.869591161792232,7,204,0.03317535545023697,1.166481518874369,1.1618517719275931
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.7,247,150,97,0.6072874493927125,0.4953781466123192,1.2259068219817395,0.589325834328767,1.0304782414373597,27,90,0.23076923076923078,3.8776332049961852,1,89,0.011111111111111112,0.3418366888968915,1.1896484299093855
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.75,193,132,61,0.6839378238341969,0.5482865436513275,1.247409464546579,0.6650574808724186,1.0283890393008002,26,55,0.32098765432098764,4.6188851515898675,1,55,0.017857142857142856,0.4354532984673142,1.2129742897636193
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.8,156,120,36,0.7692307692307693,0.6098971656149279,1.2612466700926435,0.7487462881029451,1.0273583741960506,24,31,0.43636363636363634,5.4086683980724635,0,32,0.0,0.0,1.2276598913982864
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.85,132,111,21,0.8409090909090909,0.6587938030574196,1.2764374634468114,0.8229077769633251,1.0218752507263862,24,16,0.6,6.045385601000692,0,17,0.0,0.0,1.2491128075951277
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.9,103,93,10,0.9029126213592233,0.6800874377704904,1.3276419636851606,0.8784396775079655,1.0278595610807162,24,5,0.8275862068965517,6.6236766808561045,0,7,0.0,0.0,1.2916569675036595
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.925,95,88,7,0.9263157894736842,0.6955290574821944,1.3318146517514806,0.8994362942682276,1.0298848238354952,23,3,0.8846153846153846,6.427459910257833,0,5,0.0,0.0,1.2931685378094404
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.95,88,82,6,0.9318181818181818,0.7050763991045617,1.3215847006105712,0.922316538214648,1.0103019334576027,23,2,0.92,6.1405943889819135,0,4,0.0,0.0,1.308108652319066
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.96,82,76,6,0.926829268292683,0.6970058288055885,1.3297295804267912,0.923346780340704,1.0037715926736583,22,2,0.9166666666666666,5.946427775194025,0,4,0.0,0.0,1.3247332262959417
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.975,59,55,4,0.9322033898305084,0.7327717900096042,1.272160586064988,0.9265161831872285,1.0061382701635235,14,1,0.9333333333333333,4.988870321541756,0,2,0.0,0.0,1.2643993611914084
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.98,54,50,4,0.9259259259259259,0.7333964930511916,1.2625175259207242,0.923920880283689,1.0021701486404564,13,1,0.9285714285714286,4.93942075918144,0,2,0.0,0.0,1.2597836082360414
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.99,25,23,2,0.92,0.7084436770716998,1.2986212309816256,0.9079668470275871,1.0132528550043494,6,1,0.8571428571428571,4.637485285312364,0,1,0.0,0.0,1.2816358962798593
moe-combination-rules-0906,development_main,partial_edge_std|per_task|0.995,13,12,1,0.9230769230769231,0.6656756393314502,1.3866767364417685,0.9645172402109708,0.9570351722018122,5,0,1.0,4.765188539892373,0,0,,,1.448929753805701
moe-combination-rules-0906,development_main,partial_edge_std|per_task|selected,103,93,10,0.9029126213592233,0.6800874377704904,1.3276419636851606,0.8784396775079655,1.0278595610807162,24,5,0.8275862068965517,6.6236766808561045,0,7,0.0,0.0,1.2916569675036595
moe-combination-rules-0906,development_main,partial_query_d1|global|0.5,2548,327,2221,0.1283359497645212,0.09652289525048866,1.3295907611502307,0.1252214310787387,1.0248720898567603,256,2193,0.10453246222948143,1.3693899602176944,77,1928,0.038403990024937655,0.9770529882581312,1.2973236117065683
moe-combination-rules-0906,development_main,partial_query_d1|global|0.6,1906,304,1602,0.15949632738719832,0.11286411393726292,1.4131713068323608,0.1575627745743581,1.0122716347059992,221,1575,0.12305122494432072,1.4742695005328883,52,1315,0.038039502560351136,0.8935448605452553,1.3960396185978259
moe-combination-rules-0906,development_main,partial_query_d1|global|0.7,1262,262,1000,0.2076069730586371,0.13841179777038062,1.4999225239675622,0.2063326055472585,1.0061762778984862,171,971,0.14973730297723292,1.5984963023739989,25,725,0.03333333333333333,0.8455474379610963,1.490715451074161
moe-combination-rules-0906,development_main,partial_query_d1|global|0.75,970,236,734,0.24329896907216494,0.15341447829854013,1.585893142358521,0.23879145585001899,1.0188763588969325,154,705,0.17927823050058206,1.7853709454527957,17,479,0.034274193548387094,0.9505411386972135,1.556511865753229
moe-combination-rules-0906,development_main,partial_query_d1|global|0.8,642,186,456,0.2897196261682243,0.16825553428885023,1.721902506165725,0.27779781625231115,1.0429154198429158,124,432,0.22302158273381295,2.0206866541315027,8,252,0.03076923076923077,0.9056835743800449,1.6510471255905663
moe-combination-rules-0906,development_main,partial_query_d1|global|0.85,357,134,223,0.3753501400560224,0.182264451686942,2.0593710763782123,0.3375871017039216,1.1118616148587948,92,208,0.30666666666666664,2.6150045896284846,4,83,0.04597701149425287,1.5317784538871648,1.8521829055495818
moe-combination-rules-0906,development_main,partial_query_d1|global|0.9,134,65,69,0.48507462686567165,0.19348246012141287,2.5070728714183224,0.3832935533256394,1.265543400500558,46,65,0.4144144144144144,3.658121360306378,0,21,0.0,0.0,1.9810248075464696
moe-combination-rules-0906,development_main,partial_query_d1|global|0.925,61,40,21,0.6557377049180327,0.20330720986407597,3.225353913205714,0.42429600666109163,1.5454722519738588,30,20,0.6,5.079376702454298,0,5,0.0,0.0,2.086969797798912
moe-combination-rules-0906,development_main,partial_query_d1|global|0.95,27,22,5,0.8148148148148148,0.2297413733155984,3.546661200181363,0.48815521377633175,1.6691715909607296,17,4,0.8095238095238095,6.663106287013443,0,0,,,2.124803237359199
moe-combination-rules-0906,development_main,partial_query_d1|global|0.96,17,13,4,0.7647058823529411,0.19362859540144575,3.9493437462968415,0.4602073003114289,1.661655262390348,10,3,0.7692307692307693,6.876062374423525,0,0,,,2.376752769172816
moe-combination-rules-0906,development_main,partial_query_d1|global|0.975,9,8,1,0.8888888888888888,0.21668399111826325,4.102236091838206,0.5048015873015873,1.7608678563006053,6,0,1.0,9.442610867833706,0,0,,,2.32966720197651
moe-combination-rules-0906,development_main,partial_query_d1|global|0.98,5,5,0,1.0,0.17565147976765555,5.69309180499224,0.43790476190476185,2.2836015658982167,4,0,1.0,9.55497535899662,0,0,,,2.4930320113670774
moe-combination-rules-0906,development_main,partial_query_d1|global|0.99,1,1,0,1.0,0.11929070392262224,8.382882882882884,0.345,2.8985507246376816,1,0,1.0,8.382882882882884,0,0,,,2.8920945945945946
moe-combination-rules-0906,development_main,partial_query_d1|global|selected,61,40,21,0.6557377049180327,0.20330720986407597,3.225353913205714,0.42429600666109163,1.5454722519738588,30,20,0.6,5.079376702454298,0,5,0.0,0.0,2.086969797798912
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.5,573,247,326,0.43106457242582896,0.35108645953875467,1.227801758552998,0.3904666576866809,1.1039728077671738,40,310,0.11428571428571428,2.0917291666922937,22,306,0.06707317073170732,2.380836873958961,1.1121666674347468
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.6,424,227,197,0.535377358490566,0.4263733219761883,1.255653979496553,0.4830160391012619,1.1084049289268567,38,183,0.17194570135746606,2.8549822130967124,18,182,0.09,3.1398310900088173,1.1328477045949814
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.7,312,208,104,0.6666666666666666,0.5380838926644338,1.2389641759494576,0.6131877896194152,1.0872145172369527,31,94,0.248,3.3531947628519334,13,94,0.12149532710280374,3.997242651896837,1.1395765567021323
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.75,273,201,72,0.7362637362637363,0.5868942961089129,1.254508249858854,0.6734771847883141,1.0932274364946115,30,64,0.3191489361702128,3.7387922583738913,12,65,0.15584415584415584,4.968646322390131,1.147527228077428
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.8,245,196,49,0.8,0.6414482855494839,1.2471777039901135,0.7376742585772528,1.0844895164743236,28,42,0.4,3.875589398718732,10,42,0.19230769230769232,6.0831007736073435,1.1500136101312344
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.85,204,173,31,0.8480392156862745,0.6707425646989805,1.2643289099549873,0.7816871558092459,1.0848831394809568,26,24,0.52,4.377864429538369,8,25,0.24242424242424243,7.250052467786651,1.1654056219915843
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.9,171,154,17,0.9005847953216374,0.6803070439920205,1.3237916662409284,0.8181656532640365,1.1007364972225286,26,12,0.6842105263157895,4.785565772982388,8,13,0.38095238095238093,9.11236282582842,1.2026417490300645
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.925,151,140,11,0.9271523178807947,0.7004794796022094,1.3235966860975128,0.8491382434843409,1.0918744091378243,22,6,0.7857142857142857,4.744111810393842,6,7,0.46153846153846156,9.33939436734024,1.2122242952306788
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.95,128,122,6,0.953125,0.7043082898009267,1.3532781223821766,0.8719686222433508,1.0930725896395843,21,3,0.875,4.791950530671763,4,3,0.5714285714285714,10.375426621160408,1.2380496366013432
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.96,118,114,4,0.9661016949152542,0.6978930789809524,1.3843119010807987,0.8807944941145854,1.0968525591050877,21,1,0.9545454545454546,4.927020613357828,4,1,0.8,10.795454545454545,1.2620765567709906
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.975,91,89,2,0.978021978021978,0.7693527813862395,1.2712269347486507,0.8831741690619123,1.1073942290010712,6,0,1.0,5.701989573848325,4,0,1.0,10.795454545454545,1.1479443376685874
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.98,81,79,2,0.9753086419753086,0.7682220524771368,1.2695660568847507,0.8735815264054996,1.1164483365260511,2,0,1.0,6.2554945054945055,4,0,1.0,7.639560387897112,1.1371471615382955
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.99,42,41,1,0.9761904761904762,0.720855306908186,1.3542114025315926,0.8885263857457735,1.098662337833809,1,0,1.0,10.256756756756756,1,0,1.0,66.66666666666667,1.232600186515577
moe-combination-rules-0906,development_main,partial_query_d1|per_task|0.995,24,23,1,0.9583333333333334,0.7265549001702901,1.3190102125919445,0.8865295294455628,1.0809942607694938,1,0,1.0,8.382882882882884,1,0,1.0,66.66666666666667,1.2201824380205513
moe-combination-rules-0906,development_main,partial_query_d1|per_task|selected,171,154,17,0.9005847953216374,0.6803070439920205,1.3237916662409284,0.8181656532640365,1.1007364972225286,26,12,0.6842105263157895,4.785565772982388,8,13,0.38095238095238093,9.11236282582842,1.2026417490300645
moe-combination-rules-0906,development_main,state_action_alignment|global|0.5,2686,265,2421,0.09865971705137751,0.0816825566895148,1.2078431558698013,0.09501124346963857,1.0384004402900466,200,2408,0.07668711656441718,1.1784016959849266,66,2162,0.0296229802513465,1.0397706627796577,1.1631766599910396
moe-combination-rules-0906,development_main,state_action_alignment|global|0.6,1693,231,1462,0.1364441819255759,0.10164108188867095,1.3424117432656346,0.13062449699634684,1.0445527834598423,138,1447,0.08706624605678233,1.2653786686462183,23,1241,0.01819620253164557,0.7269518652388068,1.2851545317022686
moe-combination-rules-0906,development_main,state_action_alignment|global|0.7,1057,197,860,0.18637653736991486,0.11984817779790748,1.5551053073513559,0.17188022104412928,1.0843396420933373,105,846,0.11041009463722397,1.5438566937920126,9,681,0.013043478260869565,0.5857618478233123,1.434149640005042
moe-combination-rules-0906,development_main,state_action_alignment|global|0.75,791,175,616,0.22123893805309736,0.13381969613270167,1.6532613990821412,0.19610106517123602,1.1281883546114901,84,601,0.12262773722627737,1.7210005698144482,6,470,0.012605042016806723,0.546902388507919,1.465412572576561
moe-combination-rules-0906,development_main,state_action_alignment|global|0.8,570,154,416,0.27017543859649124,0.1572568603130955,1.718051842435217,0.2374086986746433,1.138018278625726,65,402,0.139186295503212,1.940158036369073,4,294,0.013422818791946308,0.6074902281126262,1.5096873878949826
moe-combination-rules-0906,development_main,state_action_alignment|global|0.85,335,112,223,0.33432835820895523,0.1876054690872832,1.782082152697848,0.28544895183503494,1.1712369446785302,41,210,0.16334661354581673,2.1904460739709064,1,143,0.006944444444444444,0.32167231823069464,1.5215385416201814
moe-combination-rules-0906,development_main,state_action_alignment|global|0.9,148,78,70,0.527027027027027,0.26494635588040305,1.9891839058353658,0.38433199721101735,1.3712806397893094,27,59,0.313953488372093,3.8849351873487703,1,43,0.022727272727272728,1.0525156140098133,1.4506030699456196
moe-combination-rules-0906,development_main,state_action_alignment|global|0.925,91,61,30,0.6703296703296703,0.3497441726983279,1.9166285606933147,0.48297167269885716,1.3879275084268445,16,21,0.43243243243243246,4.966106474392989,1,20,0.047619047619047616,2.3840373153666743,1.3809284339826433
moe-combination-rules-0906,development_main,state_action_alignment|global|0.95,52,40,12,0.7692307692307693,0.5114274395755106,1.5040858383923197,0.6457201780807615,1.1912757187131915,4,4,0.5,4.725330698355412,1,4,0.2,7.044410413476264,1.2625841480400721
moe-combination-rules-0906,development_main,state_action_alignment|global|0.96,43,35,8,0.813953488372093,0.5472177048247442,1.487439973516163,0.6928246064491227,1.1748334005395424,2,2,0.5,3.495901306582251,1,2,0.3333333333333333,7.876712328767123,1.2660858746721502
moe-combination-rules-0906,development_main,state_action_alignment|global|0.975,32,26,6,0.8125,0.5362986483126245,1.5150140738866256,0.744693620121889,1.0910527202677158,2,0,1.0,4.836442378369788,1,0,1.0,11.5,1.388580080268606
moe-combination-rules-0906,development_main,state_action_alignment|global|0.98,29,24,5,0.8275862068965517,0.5388000099440841,1.5359803111036272,0.7688043170045564,1.0764588447175003,2,0,1.0,4.619300106044539,1,0,1.0,9.5,1.4268825219293182
moe-combination-rules-0906,development_main,state_action_alignment|global|0.99,20,16,4,0.8,0.5523450522292097,1.4483699940305061,0.7941210492783831,1.0074030914140346,0,0,,,1,0,1.0,9.5,1.4377263742535387
moe-combination-rules-0906,development_main,state_action_alignment|global|0.995,17,14,3,0.8235294117647058,0.5444862207066975,1.5124889858476742,0.7912497431047921,1.0407958030207394,0,0,,,1,0,1.0,9.5,1.4532043475366856
moe-combination-rules-0906,development_main,state_action_alignment|global|selected,32,26,6,0.8125,0.5362986483126245,1.5150140738866256,0.744693620121889,1.0910527202677158,2,0,1.0,4.836442378369788,1,0,1.0,11.5,1.388580080268606
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.5,1118,118,1000,0.10554561717352415,0.08452655024475807,1.2486682216167881,0.0950776024545937,1.110099691711617,70,967,0.06750241080038573,1.615097101678817,40,979,0.03925417075564279,1.483215029925305,1.1248253025739678
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.6,727,100,627,0.1375515818431912,0.09847476464630946,1.396820620361302,0.12033419306564903,1.1430797709188867,57,602,0.08649468892261002,2.050941649877972,29,611,0.0453125,1.7113252205053153,1.2219800016567879
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.7,468,75,393,0.16025641025641027,0.11712276667999252,1.3682771915239094,0.15363322709028496,1.0431103563438988,38,377,0.09156626506024096,1.9957827681717013,11,380,0.028132992327365727,1.1785341457654204,1.3117281246441843
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.75,341,68,273,0.19941348973607037,0.13541471344469086,1.4726131648723633,0.1873937325867013,1.0641417243973617,34,259,0.11604095563139932,2.345719281533845,10,262,0.03676470588235294,1.517805689198504,1.3838506010149398
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.8,223,60,163,0.26905829596412556,0.16431529421438676,1.6374513233873267,0.2482977780576388,1.0836113720746525,32,151,0.17486338797814208,2.976074115038442,8,153,0.049689440993788817,2.071920588839282,1.5111057022706464
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.85,137,47,90,0.34306569343065696,0.18334833986357787,1.8711142608976898,0.316208494309095,1.0849350969531797,28,82,0.2545454545454545,3.6297091651894524,5,82,0.05747126436781609,2.4537798883456152,1.7246324376014148
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.9,76,37,39,0.4868421052631579,0.24027209173789044,2.0262116242540866,0.4643975973294552,1.0483303704902247,21,33,0.3888888888888889,4.1331305679377435,3,32,0.08571428571428572,2.7279033346774413,1.9327987448332544
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.925,57,31,26,0.543859649122807,0.2301694084573756,2.362866780463238,0.5039618247623001,1.079168346489985,19,23,0.4523809523809524,4.157081228114178,2,22,0.08333333333333333,2.8728406037680196,2.1895256547771305
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.95,31,26,5,0.8387096774193549,0.311901000529468,2.6890252868557716,0.7715388003456417,1.0870609190926255,15,4,0.7894736842105263,5.064407539391129,1,3,0.25,2.4764800956018553,2.4736656792889886
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.96,27,24,3,0.8888888888888888,0.3433774980043754,2.5886637710825258,0.803314435177012,1.1065267222454684,13,2,0.8666666666666667,5.1381531148303585,1,2,0.3333333333333333,2.6666445276502477,2.339449847021647
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.975,20,18,2,0.9,0.3553238187509348,2.53290084285303,0.8148152409136236,1.1045448769353674,8,1,0.8888888888888888,4.801376656934442,0,1,0.0,0.0,2.293162456088458
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.98,14,13,1,0.9285714285714286,0.3769971068799956,2.4630730889587653,0.7684173771293524,1.2084206529013939,4,0,1.0,5.697366985806014,0,1,0.0,0.0,2.038258021364478
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.99,7,6,1,0.8571428571428571,0.3983683329760509,2.1516340185463156,0.6523461136476153,1.3139387806729068,0,0,,,0,1,0.0,0.0,1.6375451049891383
moe-combination-rules-0906,development_main,state_action_alignment|per_task|0.995,3,2,1,0.6666666666666666,0.39094622862064726,1.7052643505958036,0.5871069182389937,1.1355115158007498,0,0,,,0,1,0.0,0.0,1.501758746491682
moe-combination-rules-0906,development_main,state_action_alignment|per_task|selected,31,26,5,0.8387096774193549,0.311901000529468,2.6890252868557716,0.7715388003456417,1.0870609190926255,15,4,0.7894736842105263,5.064407539391129,1,3,0.25,2.4764800956018553,2.4736656792889886
moe-failure-modes-0906,development_main,action_consensus|global,21,15,6,0.7142857142857143,0.208327392940707,3.428669193249158,0.6726190476190477,1.0619469026548671,13,6,0.6842105263157895,4.227402580020124,0,6,0.0,0.0,3.228663490309624
moe-failure-modes-0906,development_main,action_consensus|per_task,145,111,34,0.7655172413793103,0.5349431440144673,1.4310254275519927,0.6433993832433947,1.1898010183353238,34,21,0.6181818181818182,6.550610028019763,17,21,0.4473684210526316,7.595791769360618,1.202743488616417
moe-failure-modes-0906,development_main,conditional_effective_rank|global,62,42,20,0.6774193548387096,0.22657068539306316,2.9898808562259394,0.47216707014049336,1.4347026670816825,27,17,0.6136363636363636,5.439089227595116,0,1,0.0,0.0,2.083972466788281
moe-failure-modes-0906,development_main,conditional_effective_rank|per_task,138,118,20,0.855072463768116,0.6713141051391751,1.2737293276309822,0.7957863998993704,1.0744999711935797,26,16,0.6190476190476191,4.407965125427506,6,16,0.2727272727272727,3.351063829787234,1.1854158788074176
moe-failure-modes-0906,development_main,conditional_energy|global,32,26,6,0.8125,0.5362986483126245,1.5150140738866256,0.744693620121889,1.0910527202677158,2,0,1.0,4.836442378369788,1,0,1.0,11.5,1.388580080268606
moe-failure-modes-0906,development_main,conditional_energy|per_task,31,26,5,0.8387096774193549,0.3155289286093221,2.658107074732975,0.7715388003456417,1.0870609190926255,15,4,0.7894736842105263,4.879139302686475,1,3,0.25,2.4764800956018553,2.4452236558662315
moe-failure-modes-0906,development_main,conditional_query_d1|global,208,178,30,0.8557692307692307,0.5267333464783104,1.6246725909624353,0.5935427122509399,1.4417989019254032,24,11,0.6857142857142857,6.887317169974019,1,1,0.5,4.579295154185021,1.1268371676471798
moe-failure-modes-0906,development_main,conditional_query_d1|per_task,167,147,20,0.8802395209580839,0.6523211714811499,1.3493959102376307,0.8045511194120647,1.094075316931172,22,12,0.6470588235294118,4.426000949048983,5,13,0.2777777777777778,5.2338638347372655,1.2333665601949788
moe-failure-modes-0906,development_main,expert_load_effective_rank|global,229,214,15,0.9344978165938864,0.7719441899794607,1.2105769156948392,0.8507930844472579,1.0983843588726507,12,8,0.6,5.465243368235065,2,5,0.2857142857142857,8.63691472778708,1.1021432578822765
moe-failure-modes-0906,development_main,expert_load_effective_rank|per_task,367,322,45,0.8773841961852861,0.6038428966079253,1.453000774065528,0.7710247413359604,1.1379455796256757,58,32,0.6444444444444445,6.275767267228294,18,31,0.3673469387755102,4.726706128594553,1.2768631471317715
moe-failure-modes-0906,development_main,flow_endpoint|global,60,57,3,0.95,0.8599684336524185,1.1046917105610534,0.9057727819907824,1.048828159653916,5,3,0.625,6.523943311904227,0,2,0.0,0.0,1.0532628251758331
moe-failure-modes-0906,development_main,flow_endpoint|per_task,180,151,29,0.8388888888888889,0.566090674453316,1.4818984426815,0.7390790056650809,1.1350462974306668,36,18,0.6666666666666666,7.765673110466935,13,18,0.41935483870967744,7.313122659082067,1.305584138758023
moe-failure-modes-0906,development_main,flow_path|global,50,49,1,0.98,0.9059632836927315,1.0817215417444874,0.9516780007931477,1.0297600650464214,2,1,0.6666666666666666,6.418686331961548,0,0,,,1.0504597900635462
moe-failure-modes-0906,development_main,flow_path|per_task,171,139,32,0.8128654970760234,0.5744326107680097,1.4150754707140176,0.7719668244161739,1.0529798319905528,38,20,0.6551724137931034,7.647749311587621,9,21,0.3,4.007236352401901,1.343877088356915
moe-failure-modes-0906,development_main,flow_settling_log_ratio|global,5,4,1,0.8,0.4601477594215897,1.7385719774135333,0.8196825396825396,0.9759876065065842,2,0,1.0,4.619300106044539,0,1,0.0,0.0,1.7813463673340248
moe-failure-modes-0906,development_main,flow_settling_log_ratio|per_task,346,284,62,0.8208092485549133,0.5970377339640052,1.3748029678211247,0.734185022245649,1.1179869156746172,70,46,0.603448275862069,7.7666834180993565,29,44,0.3972602739726027,7.388832418471704,1.2297129318293847
moe-failure-modes-0906,development_main,mobility|global,187,172,15,0.9197860962566845,0.5277507755702584,1.7428417708393027,0.6413187537033989,1.4342105091192654,18,5,0.782608695652174,4.361391445451724,7,5,0.5833333333333334,7.02006072547891,1.2151924419446378
moe-failure-modes-0906,development_main,mobility|per_task,274,243,31,0.8868613138686131,0.6758079687243,1.31229780486713,0.8011863674430648,1.1069351026265892,41,18,0.6949152542372882,5.162820964877693,15,18,0.45454545454545453,6.216418994441723,1.18552370572877
moe-failure-modes-0906,development_main,partial_edge_std|global,109,69,40,0.6330275229357798,0.21558892757931186,2.9362710323001107,0.4366644623197278,1.4496886684409735,52,34,0.6046511627906976,5.499517055151831,0,1,0.0,0.0,2.0254493921497225
moe-failure-modes-0906,development_main,partial_edge_std|per_task,103,93,10,0.9029126213592233,0.6800874377704904,1.3276419636851606,0.8784396775079655,1.0278595610807162,24,5,0.8275862068965517,6.6236766808561045,0,7,0.0,0.0,1.2916569675036595
moe-failure-modes-0906,development_main,partial_query_d1|global,61,40,21,0.6557377049180327,0.20330720986407597,3.225353913205714,0.42429600666109163,1.5454722519738588,30,20,0.6,5.079376702454298,0,5,0.0,0.0,2.086969797798912
moe-failure-modes-0906,development_main,partial_query_d1|per_task,171,154,17,0.9005847953216374,0.6803070439920205,1.3237916662409284,0.8181656532640365,1.1007364972225286,26,12,0.6842105263157895,4.785565772982388,8,13,0.38095238095238093,9.11236282582842,1.2026417490300645
moe-failure-modes-0906,development_main,state_action_alignment|global,32,26,6,0.8125,0.5362986483126245,1.5150140738866256,0.744693620121889,1.0910527202677158,2,0,1.0,4.836442378369788,1,0,1.0,11.5,1.388580080268606
moe-failure-modes-0906,development_main,state_action_alignment|per_task,31,26,5,0.8387096774193549,0.311901000529468,2.6890252868557716,0.7715388003456417,1.0870609190926255,15,4,0.7894736842105263,5.064407539391129,1,3,0.25,2.4764800956018553,2.4736656792889886
moe-failure-modes-0906,development_main,v7_acceleration|task_agnostic,383,234,149,0.6109660574412533,0.507433362204758,1.2040321014500386,0.5274244124955992,1.1583954837250754,18,88,0.16981132075471697,1.2872209413244782,10,79,0.11235955056179775,2.550395889995021,1.0393964050845645
moe-failure-modes-0906,development_main,v7_freeze|task_agnostic,361,309,52,0.8559556786703602,0.5993240445383393,1.4282017991280573,0.6670085031349332,1.2832755124520558,30,28,0.5172413793103449,3.9306671257176573,15,26,0.36585365853658536,3.9037409582336426,1.1129346623306786
moe-failure-modes-0906,development_main,v7_guard|task_agnostic,449,382,67,0.8507795100222717,0.6265708335487826,1.3578345247952448,0.6869812085970823,1.238431996938737,31,29,0.5166666666666667,3.9175850460456236,16,28,0.36363636363636365,3.7697638393624633,1.0964142788232678
moe-failure-modes-0906,development_main,v7_periodicity|task_agnostic,2195,305,1890,0.13895216400911162,0.13323739666656476,1.0428916166596112,0.12826163099409815,1.0833494236129384,113,1829,0.05818743563336766,1.0828601545254348,93,1838,0.04816157431382703,1.3350311710962421,0.9626548867138347
moe-failure-modes-0906,development_main,v7_turbulence|task_agnostic,162,138,24,0.8518518518518519,0.7275642456130036,1.170826984679725,0.7939309131381864,1.0729546334009343,1,4,0.2,1.8194051981493562,3,5,0.375,3.0220440365463404,1.091217604390752
moe-two-tier-0906,development_main,action_consensus|global,21,15,6,0.7142857142857143,0.208327392940707,3.428669193249158,0.6726190476190477,1.0619469026548671,13,6,0.6842105263157895,4.227402580020124,0,6,0.0,0.0,3.228663490309624
moe-two-tier-0906,development_main,action_consensus|per_task,145,111,34,0.7655172413793103,0.5349431440144673,1.4310254275519927,0.6433993832433947,1.1898010183353238,34,21,0.6181818181818182,6.550610028019763,17,21,0.4473684210526316,7.595791769360618,1.202743488616417
moe-two-tier-0906,development_main,conditional_effective_rank|global,62,42,20,0.6774193548387096,0.22657068539306316,2.9898808562259394,0.47216707014049336,1.4347026670816825,27,17,0.6136363636363636,5.439089227595116,0,1,0.0,0.0,2.083972466788281
