cohort,suite,chunk,window_end,layer,step,quantity,auc,pairs,tasks,signal
external_8b,libero_spatial,13,14,L2,6,action_consensus,0.2824492099322799,3544,6,0.2175507900677201
external_8b,libero_spatial,13,14,L2,6,state_action_alignment,0.4164785553047404,3544,6,0.08352144469525957
external_8b,libero_spatial,13,14,L2,6,conditional_energy,0.5835214446952596,3544,6,0.08352144469525957
external_8b,libero_spatial,13,14,L2,6,conditional_effective_rank,0.46783295711060946,3544,6,0.03216704288939054
external_8b,libero_spatial,13,14,L2,6,flow_speed,0.7801918735891648,3544,6,0.28019187358916475
external_8b,libero_spatial,13,14,L2,6,mobility,0.5617945823927766,3544,6,0.061794582392776576
external_8b,libero_spatial,13,14,L2,9,token_entropy,0.4023702031602709,3544,6,0.09762979683972911
external_8b,libero_spatial,13,14,L2,9,load_entropy,0.2878103837471783,3544,6,0.21218961625282168
external_8b,libero_spatial,13,14,L2,9,token_differentiation,0.40603837471783294,3544,6,0.09396162528216706
external_8b,libero_spatial,13,14,L2,9,action_consensus,0.6012979683972912,3544,6,0.10129796839729122
external_8b,libero_spatial,13,14,L2,9,state_action_alignment,0.41139954853273136,3544,6,0.08860045146726864
external_8b,libero_spatial,13,14,L2,9,conditional_energy,0.5886004514672686,3544,6,0.08860045146726858
external_8b,libero_spatial,13,14,L2,9,conditional_effective_rank,0.3998306997742664,3544,6,0.10016930022573362
external_8b,libero_spatial,13,14,L2,9,flow_speed,0.43256207674943564,3544,6,0.06743792325056436
external_8b,libero_spatial,13,14,L2,9,mobility,0.4940744920993228,3544,6,0.005925507900677196
external_8b,libero_spatial,13,14,L3,0,token_entropy,0.4255079006772009,3544,6,0.0744920993227991
external_8b,libero_spatial,13,14,L3,0,load_entropy,0.574068848758465,3544,6,0.07406884875846498
external_8b,libero_spatial,13,14,L3,0,token_differentiation,0.6670428893905191,3544,6,0.16704288939051914
external_8b,libero_spatial,13,14,L3,0,action_consensus,0.3322516930022573,3544,6,0.16774830699774268
external_8b,libero_spatial,13,14,L3,0,state_action_alignment,0.6585778781038375,3544,6,0.1585778781038375
external_8b,libero_spatial,13,14,L3,0,conditional_energy,0.34142212189616256,3544,6,0.15857787810383744
external_8b,libero_spatial,13,14,L3,0,conditional_effective_rank,0.6865124153498872,3544,6,0.18651241534988716
external_8b,libero_spatial,13,14,L3,0,mobility,0.7167042889390519,3544,6,0.21670428893905191
external_8b,libero_spatial,13,14,L3,3,token_entropy,0.40914221218961627,3544,6,0.09085778781038373
external_8b,libero_spatial,13,14,L3,3,load_entropy,0.5598194130925508,3544,6,0.05981941309255079
external_8b,libero_spatial,13,14,L3,3,token_differentiation,0.6815744920993227,3544,6,0.18157449209932275
external_8b,libero_spatial,13,14,L3,3,action_consensus,0.3182844243792325,3544,6,0.1817155756207675
external_8b,libero_spatial,13,14,L3,3,state_action_alignment,0.65744920993228,3544,6,0.15744920993227995
external_8b,libero_spatial,13,14,L3,3,conditional_energy,0.3425507900677201,3544,6,0.1574492099322799
external_8b,libero_spatial,13,14,L3,3,conditional_effective_rank,0.7000564334085779,3544,6,0.20005643340857793
external_8b,libero_spatial,13,14,L3,3,flow_speed,0.3843115124153499,3544,6,0.11568848758465011
external_8b,libero_spatial,13,14,L3,3,mobility,0.7889390519187359,3544,6,0.2889390519187359
external_8b,libero_spatial,13,14,L3,6,token_entropy,0.44215575620767494,3544,6,0.057844243792325056
external_8b,libero_spatial,13,14,L3,6,load_entropy,0.5002821670428894,3544,6,0.0002821670428894141
external_8b,libero_spatial,13,14,L3,6,token_differentiation,0.5414785553047404,3544,6,0.04147855530474043
external_8b,libero_spatial,13,14,L3,6,action_consensus,0.45654627539503384,3544,6,0.04345372460496616
external_8b,libero_spatial,13,14,L3,6,state_action_alignment,0.6585778781038375,3544,6,0.1585778781038375
external_8b,libero_spatial,13,14,L3,6,conditional_energy,0.34142212189616256,3544,6,0.15857787810383744
external_8b,libero_spatial,13,14,L3,6,conditional_effective_rank,0.667607223476298,3544,6,0.16760722347629797
external_8b,libero_spatial,13,14,L3,6,flow_speed,0.4040632054176072,3544,6,0.09593679458239279
external_8b,libero_spatial,13,14,L3,6,mobility,0.7260158013544018,3544,6,0.2260158013544018
external_8b,libero_spatial,13,14,L3,9,token_entropy,0.6966704288939052,3544,6,0.19667042889390518
external_8b,libero_spatial,13,14,L3,9,load_entropy,0.3177200902934537,3544,6,0.18227990970654628
external_8b,libero_spatial,13,14,L3,9,token_differentiation,0.27200902934537247,3544,6,0.22799097065462753
external_8b,libero_spatial,13,14,L3,9,action_consensus,0.7260158013544018,3544,6,0.2260158013544018
external_8b,libero_spatial,13,14,L3,9,state_action_alignment,0.6608352144469526,3544,6,0.1608352144469526
external_8b,libero_spatial,13,14,L3,9,conditional_energy,0.3391647855530474,3544,6,0.1608352144469526
external_8b,libero_spatial,13,14,L3,9,conditional_effective_rank,0.4861738148984199,3544,6,0.013826185101580124
external_8b,libero_spatial,13,14,L3,9,flow_speed,0.4932279909706546,3544,6,0.006772009029345383
external_8b,libero_spatial,13,14,L3,9,mobility,0.5674379232505643,3544,6,0.0674379232505643
external_8b,libero_spatial,13,14,L4,0,token_entropy,0.4427200902934537,3544,6,0.057279909706546284
external_8b,libero_spatial,13,14,L4,0,load_entropy,0.7838600451467269,3544,6,0.2838600451467269
external_8b,libero_spatial,13,14,L4,0,token_differentiation,0.7000564334085779,3544,6,0.20005643340857793
external_8b,libero_spatial,13,14,L4,0,action_consensus,0.29853273137697517,3544,6,0.20146726862302483
external_8b,libero_spatial,13,14,L4,0,state_action_alignment,0.46557562076749437,3544,6,0.03442437923250563
external_8b,libero_spatial,13,14,L4,0,conditional_energy,0.5341422121896162,3544,6,0.03414221218961622
external_8b,libero_spatial,13,14,L4,0,conditional_effective_rank,0.5211625282167043,3544,6,0.02116252821670428
external_8b,libero_spatial,13,14,L4,0,mobility,0.7099322799097065,3544,6,0.20993227990970653
external_8b,libero_spatial,13,14,L4,3,token_entropy,0.35863431151241537,3544,6,0.14136568848758463
external_8b,libero_spatial,13,14,L4,3,load_entropy,0.7240406320541761,3544,6,0.22404063205417613
external_8b,libero_spatial,13,14,L4,3,token_differentiation,0.7443566591422122,3544,6,0.24435665914221216
external_8b,libero_spatial,13,14,L4,3,action_consensus,0.2525395033860045,3544,6,0.2474604966139955
external_8b,libero_spatial,13,14,L4,3,state_action_alignment,0.46698645598194133,3544,6,0.03301354401805867
external_8b,libero_spatial,13,14,L4,3,conditional_energy,0.5330135440180587,3544,6,0.03301354401805867
external_8b,libero_spatial,13,14,L4,3,conditional_effective_rank,0.5437358916478555,3544,6,0.04373589164785552
external_8b,libero_spatial,13,14,L4,3,flow_speed,0.738431151241535,3544,6,0.23843115124153502
external_8b,libero_spatial,13,14,L4,3,mobility,0.7412528216704289,3544,6,0.24125282167042894
external_8b,libero_spatial,13,14,L4,6,token_entropy,0.25818284424379234,3544,6,0.24181715575620766
external_8b,libero_spatial,13,14,L4,6,load_entropy,0.3647009029345372,3544,6,0.13529909706546278
external_8b,libero_spatial,13,14,L4,6,token_differentiation,0.6966704288939052,3544,6,0.19667042889390518
external_8b,libero_spatial,13,14,L4,6,action_consensus,0.3036117381489842,3544,6,0.19638826185101582
external_8b,libero_spatial,13,14,L4,6,state_action_alignment,0.4511851015801354,3544,6,0.04881489841986458
external_8b,libero_spatial,13,14,L4,6,conditional_energy,0.5488148984198645,3544,6,0.04881489841986453
external_8b,libero_spatial,13,14,L4,6,conditional_effective_rank,0.5090293453724605,3544,6,0.009029345372460473
external_8b,libero_spatial,13,14,L4,6,flow_speed,0.47799097065462753,3544,6,0.022009029345372466
external_8b,libero_spatial,13,14,L4,6,mobility,0.7217832957110609,3544,6,0.22178329571106092
external_8b,libero_spatial,13,14,L4,9,token_entropy,0.5284988713318285,3544,6,0.02849887133182849
external_8b,libero_spatial,13,14,L4,9,load_entropy,0.20457110609480814,3544,6,0.2954288939051919
external_8b,libero_spatial,13,14,L4,9,token_differentiation,0.32040067720090293,3544,6,0.17959932279909707
external_8b,libero_spatial,13,14,L4,9,action_consensus,0.6794582392776524,3544,6,0.17945823927765236
external_8b,libero_spatial,13,14,L4,9,state_action_alignment,0.44187358916478553,3544,6,0.05812641083521447
external_8b,libero_spatial,13,14,L4,9,conditional_energy,0.5581264108352144,3544,6,0.058126410835214415
external_8b,libero_spatial,13,14,L4,9,conditional_effective_rank,0.35553047404063204,3544,6,0.14446952595936796
external_8b,libero_spatial,13,14,L4,9,flow_speed,0.38572234762979685,3544,6,0.11427765237020315
external_8b,libero_spatial,13,14,L4,9,mobility,0.5747742663656885,3544,6,0.07477426636568851
external_8b,libero_spatial,13,14,L5,0,token_entropy,0.16478555304740405,3544,6,0.33521444695259595
external_8b,libero_spatial,13,14,L5,0,load_entropy,0.13572234762979685,3544,6,0.36427765237020315
external_8b,libero_spatial,13,14,L5,0,token_differentiation,0.7133182844243793,3544,6,0.21331828442437928
external_8b,libero_spatial,13,14,L5,0,action_consensus,0.28555304740406323,3544,6,0.21444695259593677
external_8b,libero_spatial,13,14,L5,0,state_action_alignment,0.5764672686230248,3544,6,0.07646726862302478
external_8b,libero_spatial,13,14,L5,0,conditional_energy,0.42353273137697517,3544,6,0.07646726862302483
external_8b,libero_spatial,13,14,L5,0,conditional_effective_rank,0.6281038374717833,3544,6,0.12810383747178333
external_8b,libero_spatial,13,14,L5,0,mobility,0.6851015801354402,3544,6,0.1851015801354402
external_8b,libero_spatial,13,14,L5,3,token_entropy,0.10200338600451467,3544,6,0.39799661399548536
external_8b,libero_spatial,13,14,L5,3,load_entropy,0.14475169300225735,3544,6,0.3552483069977427
external_8b,libero_spatial,13,14,L5,3,token_differentiation,0.7920428893905191,3544,6,0.29204288939051914
external_8b,libero_spatial,13,14,L5,3,action_consensus,0.20739277652370203,3544,6,0.292607223476298
external_8b,libero_spatial,13,14,L5,3,state_action_alignment,0.5674379232505643,3544,6,0.0674379232505643
external_8b,libero_spatial,13,14,L5,3,conditional_energy,0.43256207674943564,3544,6,0.06743792325056436
external_8b,libero_spatial,13,14,L5,3,conditional_effective_rank,0.641647855530474,3544,6,0.141647855530474
external_8b,libero_spatial,13,14,L5,3,flow_speed,0.5482505643340858,3544,6,0.04825056433408581
external_8b,libero_spatial,13,14,L5,3,mobility,0.7308126410835214,3544,6,0.2308126410835214
external_8b,libero_spatial,13,14,L5,6,token_entropy,0.15688487584650113,3544,6,0.3431151241534989
external_8b,libero_spatial,13,14,L5,6,load_entropy,0.136568848758465,3544,6,0.363431151241535
external_8b,libero_spatial,13,14,L5,6,token_differentiation,0.6684537246049661,3544,6,0.1684537246049661
external_8b,libero_spatial,13,14,L5,6,action_consensus,0.32872460496614,3544,6,0.17127539503386002
external_8b,libero_spatial,13,14,L5,6,state_action_alignment,0.5696952595936795,3544,6,0.0696952595936795
external_8b,libero_spatial,13,14,L5,6,conditional_energy,0.4305869074492099,3544,6,0.06941309255079009
external_8b,libero_spatial,13,14,L5,6,conditional_effective_rank,0.6128668171557562,3544,6,0.1128668171557562
external_8b,libero_spatial,13,14,L5,6,flow_speed,0.5028216704288939,3544,6,0.0028216704288939187
external_8b,libero_spatial,13,14,L5,6,mobility,0.677765237020316,3544,6,0.177765237020316
external_8b,libero_spatial,13,14,L5,9,token_entropy,0.5406320541760722,3544,6,0.040632054176072185
external_8b,libero_spatial,13,14,L5,9,load_entropy,0.1520880361173815,3544,6,0.34791196388261847
external_8b,libero_spatial,13,14,L5,9,token_differentiation,0.3194130925507901,3544,6,0.1805869074492099
external_8b,libero_spatial,13,14,L5,9,action_consensus,0.6769187358916479,3544,6,0.17691873589164786
external_8b,libero_spatial,13,14,L5,9,state_action_alignment,0.6075056433408578,3544,6,0.10750564334085777
external_8b,libero_spatial,13,14,L5,9,conditional_energy,0.39249435665914223,3544,6,0.10750564334085777
external_8b,libero_spatial,13,14,L5,9,conditional_effective_rank,0.4348194130925508,3544,6,0.06518058690744921
external_8b,libero_spatial,13,14,L5,9,flow_speed,0.30191873589164786,3544,6,0.19808126410835214
external_8b,libero_spatial,13,14,L5,9,mobility,0.536117381489842,3544,6,0.036117381489842004
external_8b,libero_spatial,13,14,L12,0,token_entropy,0.2566309255079007,3544,6,0.24336907449209932
external_8b,libero_spatial,13,14,L12,0,load_entropy,0.22234762979683972,3544,6,0.27765237020316025
external_8b,libero_spatial,13,14,L12,0,token_differentiation,0.630079006772009,3544,6,0.130079006772009
external_8b,libero_spatial,13,14,L12,0,action_consensus,0.371755079006772,3544,6,0.12824492099322798
external_8b,libero_spatial,13,14,L12,0,state_action_alignment,0.3332392776523702,3544,6,0.1667607223476298
external_8b,libero_spatial,13,14,L12,0,conditional_energy,0.6667607223476298,3544,6,0.16676072234762984
external_8b,libero_spatial,13,14,L12,0,conditional_effective_rank,0.5189051918735892,3544,6,0.01890519187358919
external_8b,libero_spatial,13,14,L12,0,mobility,0.7443566591422122,3544,6,0.24435665914221216
external_8b,libero_spatial,13,14,L12,3,token_entropy,0.23984198645598195,3544,6,0.260158013544018
external_8b,libero_spatial,13,14,L12,3,load_entropy,0.1876410835214447,3544,6,0.3123589164785553
external_8b,libero_spatial,13,14,L12,3,token_differentiation,0.6303611738148984,3544,6,0.13036117381489842
external_8b,libero_spatial,13,14,L12,3,action_consensus,0.3687923250564334,3544,6,0.1312076749435666
external_8b,libero_spatial,13,14,L12,3,state_action_alignment,0.33098194130925507,3544,6,0.16901805869074493
external_8b,libero_spatial,13,14,L12,3,conditional_energy,0.6693002257336343,3544,6,0.16930022573363435
external_8b,libero_spatial,13,14,L12,3,conditional_effective_rank,0.5270880361173815,3544,6,0.02708803611738153
external_8b,libero_spatial,13,14,L12,3,flow_speed,0.6834085778781038,3544,6,0.18340857787810383
external_8b,libero_spatial,13,14,L12,3,mobility,0.7508465011286681,3544,6,0.25084650112866813
external_8b,libero_spatial,13,14,L12,6,token_entropy,0.2375846501128668,3544,6,0.2624153498871332
external_8b,libero_spatial,13,14,L12,6,load_entropy,0.1879232505643341,3544,6,0.3120767494356659
external_8b,libero_spatial,13,14,L12,6,token_differentiation,0.5979119638826185,3544,6,0.09791196388261847
external_8b,libero_spatial,13,14,L12,6,action_consensus,0.4023702031602709,3544,6,0.09762979683972911
external_8b,libero_spatial,13,14,L12,6,state_action_alignment,0.3397291196388262,3544,6,0.16027088036117382
external_8b,libero_spatial,13,14,L12,6,conditional_energy,0.6602708803611738,3544,6,0.16027088036117376
external_8b,libero_spatial,13,14,L12,6,conditional_effective_rank,0.5095936794582393,3544,6,0.009593679458239301
external_8b,libero_spatial,13,14,L12,6,flow_speed,0.792607223476298,3544,6,0.292607223476298
external_8b,libero_spatial,13,14,L12,6,mobility,0.7034424379232506,3544,6,0.20344243792325056
external_8b,libero_spatial,13,14,L12,9,token_entropy,0.29006772009029347,3544,6,0.20993227990970653
external_8b,libero_spatial,13,14,L12,9,load_entropy,0.13233634311512416,3544,6,0.36766365688487584
external_8b,libero_spatial,13,14,L12,9,token_differentiation,0.43284424379232506,3544,6,0.06715575620767494
external_8b,libero_spatial,13,14,L12,9,action_consensus,0.5674379232505643,3544,6,0.0674379232505643
external_8b,libero_spatial,13,14,L12,9,state_action_alignment,0.29994356659142213,3544,6,0.20005643340857787
external_8b,libero_spatial,13,14,L12,9,conditional_energy,0.7003386004514672,3544,6,0.20033860045146723
external_8b,libero_spatial,13,14,L12,9,conditional_effective_rank,0.3383182844243792,3544,6,0.16168171557562078
external_8b,libero_spatial,13,14,L12,9,flow_speed,0.5454288939051919,3544,6,0.04542889390519189
external_8b,libero_spatial,13,14,L12,9,mobility,0.6408013544018059,3544,6,0.14080135440180586
external_8b,libero_spatial,13,14,L13,0,token_entropy,0.21501128668171557,3544,6,0.28498871331828446
external_8b,libero_spatial,13,14,L13,0,load_entropy,0.22234762979683972,3544,6,0.27765237020316025
external_8b,libero_spatial,13,14,L13,0,token_differentiation,0.7210778781038375,3544,6,0.2210778781038375
external_8b,libero_spatial,13,14,L13,0,action_consensus,0.2801918735891648,3544,6,0.2198081264108352
external_8b,libero_spatial,13,14,L13,0,state_action_alignment,0.6182279909706546,3544,6,0.11822799097065462
external_8b,libero_spatial,13,14,L13,0,conditional_energy,0.38148984198645597,3544,6,0.11851015801354403
external_8b,libero_spatial,13,14,L13,0,conditional_effective_rank,0.7034424379232506,3544,6,0.20344243792325056
external_8b,libero_spatial,13,14,L13,0,mobility,0.7059819413092551,3544,6,0.20598194130925507
external_8b,libero_spatial,13,14,L13,3,token_entropy,0.2119074492099323,3544,6,0.2880925507900677
external_8b,libero_spatial,13,14,L13,3,load_entropy,0.2226297968397291,3544,6,0.2773702031602709
external_8b,libero_spatial,13,14,L13,3,token_differentiation,0.7169864559819413,3544,6,0.21698645598194133
external_8b,libero_spatial,13,14,L13,3,action_consensus,0.2852708803611738,3544,6,0.21472911963882618
external_8b,libero_spatial,13,14,L13,3,state_action_alignment,0.6123024830699775,3544,6,0.11230248306997748
external_8b,libero_spatial,13,14,L13,3,conditional_energy,0.3876975169300226,3544,6,0.11230248306997742
external_8b,libero_spatial,13,14,L13,3,conditional_effective_rank,0.7009029345372461,3544,6,0.20090293453724606
external_8b,libero_spatial,13,14,L13,3,flow_speed,0.6740970654627539,3544,6,0.17409706546275394
external_8b,libero_spatial,13,14,L13,3,mobility,0.7378668171557562,3544,6,0.2378668171557562
external_8b,libero_spatial,13,14,L13,6,token_entropy,0.2020316027088036,3544,6,0.2979683972911964
external_8b,libero_spatial,13,14,L13,6,load_entropy,0.1721218961625282,3544,6,0.3278781038374718
external_8b,libero_spatial,13,14,L13,6,token_differentiation,0.6470090293453724,3544,6,0.1470090293453724
external_8b,libero_spatial,13,14,L13,6,action_consensus,0.3541196388261851,3544,6,0.14588036117381492
external_8b,libero_spatial,13,14,L13,6,state_action_alignment,0.5795711060948081,3544,6,0.07957110609480811
external_8b,libero_spatial,13,14,L13,6,conditional_energy,0.4201467268623025,3544,6,0.07985327313769752
external_8b,libero_spatial,13,14,L13,6,conditional_effective_rank,0.6481376975169301,3544,6,0.14813769751693007
external_8b,libero_spatial,13,14,L13,6,flow_speed,0.6077878103837472,3544,6,0.10778781038374718
external_8b,libero_spatial,13,14,L13,6,mobility,0.7285553047404063,3544,6,0.2285553047404063
external_8b,libero_spatial,13,14,L13,9,token_entropy,0.4077313769751693,3544,6,0.09226862302483069
external_8b,libero_spatial,13,14,L13,9,load_entropy,0.23702031602708803,3544,6,0.26297968397291194
external_8b,libero_spatial,13,14,L13,9,token_differentiation,0.4314334085778781,3544,6,0.0685665914221219
external_8b,libero_spatial,13,14,L13,9,action_consensus,0.5682844243792325,3544,6,0.06828442437923254
external_8b,libero_spatial,13,14,L13,9,state_action_alignment,0.5711060948081265,3544,6,0.07110609480812646
external_8b,libero_spatial,13,14,L13,9,conditional_energy,0.429176072234763,3544,6,0.070823927765237
external_8b,libero_spatial,13,14,L13,9,conditional_effective_rank,0.4452595936794582,3544,6,0.05474040632054178
external_8b,libero_spatial,13,14,L13,9,flow_speed,0.6159706546275395,3544,6,0.11597065462753953
external_8b,libero_spatial,13,14,L13,9,mobility,0.5459932279909706,3544,6,0.04599322799097061
external_8b,libero_spatial,13,14,L14,0,token_entropy,0.38826185101580135,3544,6,0.11173814898419865
external_8b,libero_spatial,13,14,L14,0,load_entropy,0.29232505643340856,3544,6,0.20767494356659144
external_8b,libero_spatial,13,14,L14,0,token_differentiation,0.5321670428893905,3544,6,0.03216704288939054
external_8b,libero_spatial,13,14,L14,0,action_consensus,0.4681151241534989,3544,6,0.031884875846501126
external_8b,libero_spatial,13,14,L14,0,state_action_alignment,0.3662528216704289,3544,6,0.13374717832957111
external_8b,libero_spatial,13,14,L14,0,conditional_energy,0.6337471783295711,3544,6,0.13374717832957106
external_8b,libero_spatial,13,14,L14,0,conditional_effective_rank,0.4548532731376975,3544,6,0.04514672686230248
external_8b,libero_spatial,13,14,L14,0,mobility,0.7260158013544018,3544,6,0.2260158013544018
external_8b,libero_spatial,13,14,L14,3,token_entropy,0.3843115124153499,3544,6,0.11568848758465011
external_8b,libero_spatial,13,14,L14,3,load_entropy,0.2954288939051919,3544,6,0.2045711060948081
external_8b,libero_spatial,13,14,L14,3,token_differentiation,0.5471218961625283,3544,6,0.047121896162528265
external_8b,libero_spatial,13,14,L14,3,action_consensus,0.45400677200902934,3544,6,0.045993227990970664
external_8b,libero_spatial,13,14,L14,3,state_action_alignment,0.36202031602708806,3544,6,0.13797968397291194
external_8b,libero_spatial,13,14,L14,3,conditional_energy,0.6379796839729119,3544,6,0.13797968397291194
external_8b,libero_spatial,13,14,L14,3,conditional_effective_rank,0.46444695259593677,3544,6,0.03555304740406323
external_8b,libero_spatial,13,14,L14,3,flow_speed,0.6927200902934537,3544,6,0.19272009029345372
external_8b,libero_spatial,13,14,L14,3,mobility,0.7466139954853274,3544,6,0.24661399548532736
external_8b,libero_spatial,13,14,L14,6,token_entropy,0.3961625282167043,3544,6,0.10383747178329572
external_8b,libero_spatial,13,14,L14,6,load_entropy,0.3160270880361174,3544,6,0.1839729119638826
external_8b,libero_spatial,13,14,L14,6,token_differentiation,0.532872460496614,3544,6,0.032872460496613964
external_8b,libero_spatial,13,14,L14,6,action_consensus,0.4641647855530474,3544,6,0.03583521444695259
external_8b,libero_spatial,13,14,L14,6,state_action_alignment,0.3456546275395034,3544,6,0.15434537246049662
external_8b,libero_spatial,13,14,L14,6,conditional_energy,0.6543453724604966,3544,6,0.15434537246049662
external_8b,libero_spatial,13,14,L14,6,conditional_effective_rank,0.40970654627539504,3544,6,0.09029345372460496
external_8b,libero_spatial,13,14,L14,6,flow_speed,0.6670428893905191,3544,6,0.16704288939051914
external_8b,libero_spatial,13,14,L14,6,mobility,0.748589164785553,3544,6,0.24858916478555304
external_8b,libero_spatial,13,14,L14,9,token_entropy,0.6027088036117382,3544,6,0.10270880361173818
external_8b,libero_spatial,13,14,L14,9,load_entropy,0.5304740406320542,3544,6,0.030474040632054167
external_8b,libero_spatial,13,14,L14,9,token_differentiation,0.35835214446952596,3544,6,0.14164785553047404
external_8b,libero_spatial,13,14,L14,9,action_consensus,0.6402370203160271,3544,6,0.14023702031602714
external_8b,libero_spatial,13,14,L14,9,state_action_alignment,0.3953160270880361,3544,6,0.10468397291196391
external_8b,libero_spatial,13,14,L14,9,conditional_energy,0.6052483069977427,3544,6,0.10524830699774268
external_8b,libero_spatial,13,14,L14,9,conditional_effective_rank,0.3154627539503386,3544,6,0.18453724604966137
external_8b,libero_spatial,13,14,L14,9,flow_speed,0.4966139954853273,3544,6,0.0033860045146726914
external_8b,libero_spatial,13,14,L14,9,mobility,0.6097629796839729,3544,6,0.10976297968397286
external_8b,libero_spatial,13,14,L15,0,token_entropy,0.4018058690744921,3544,6,0.09819413092550788
external_8b,libero_spatial,13,14,L15,0,load_entropy,0.291196388261851,3544,6,0.208803611738149
external_8b,libero_spatial,13,14,L15,0,token_differentiation,0.41055304740406323,3544,6,0.08944695259593677
external_8b,libero_spatial,13,14,L15,0,action_consensus,0.5854966139954854,3544,6,0.08549661399548536
external_8b,libero_spatial,13,14,L15,0,state_action_alignment,0.3501693002257336,3544,6,0.14983069977426638
external_8b,libero_spatial,13,14,L15,0,conditional_energy,0.6498306997742663,3544,6,0.14983069977426633
external_8b,libero_spatial,13,14,L15,0,conditional_effective_rank,0.3922121896162528,3544,6,0.10778781038374718
external_8b,libero_spatial,13,14,L15,0,mobility,0.5262415349887133,3544,6,0.02624153498871329
external_8b,libero_spatial,13,14,L15,3,token_entropy,0.38318284424379234,3544,6,0.11681715575620766
external_8b,libero_spatial,13,14,L15,3,load_entropy,0.2082392776523702,3544,6,0.2917607223476298
external_8b,libero_spatial,13,14,L15,3,token_differentiation,0.43623024830699775,3544,6,0.06376975169300225
external_8b,libero_spatial,13,14,L15,3,action_consensus,0.5569977426636569,3544,6,0.05699774266365687
external_8b,libero_spatial,13,14,L15,3,state_action_alignment,0.2945823927765237,3544,6,0.2054176072234763
external_8b,libero_spatial,13,14,L15,3,conditional_energy,0.7056997742663657,3544,6,0.20569977426636565
external_8b,libero_spatial,13,14,L15,3,conditional_effective_rank,0.37387133182844245,3544,6,0.12612866817155755
external_8b,libero_spatial,13,14,L15,3,flow_speed,0.8117945823927766,3544,6,0.3117945823927766
external_8b,libero_spatial,13,14,L15,3,mobility,0.600451467268623,3544,6,0.10045146726862297
external_8b,libero_spatial,13,14,L15,6,token_entropy,0.39672686230248305,3544,6,0.10327313769751695
external_8b,libero_spatial,13,14,L15,6,load_entropy,0.19808126410835214,3544,6,0.30191873589164786
external_8b,libero_spatial,13,14,L15,6,token_differentiation,0.4032167042889391,3544,6,0.09678329571106092
external_8b,libero_spatial,13,14,L15,6,action_consensus,0.5877539503386005,3544,6,0.08775395033860045
external_8b,libero_spatial,13,14,L15,6,state_action_alignment,0.21867945823927765,3544,6,0.28132054176072235
external_8b,libero_spatial,13,14,L15,6,conditional_energy,0.7816027088036117,3544,6,0.2816027088036117
external_8b,libero_spatial,13,14,L15,6,conditional_effective_rank,0.29006772009029347,3544,6,0.20993227990970653
external_8b,libero_spatial,13,14,L15,6,flow_speed,0.5956546275395034,3544,6,0.09565462753950338
external_8b,libero_spatial,13,14,L15,6,mobility,0.6247178329571106,3544,6,0.12471783295711059
external_8b,libero_spatial,13,14,L15,9,token_entropy,0.5725169300225733,3544,6,0.07251693002257331
external_8b,libero_spatial,13,14,L15,9,load_entropy,0.5338600451467269,3544,6,0.033860045146726914
external_8b,libero_spatial,13,14,L15,9,token_differentiation,0.3783860045146727,3544,6,0.12161399548532731
external_8b,libero_spatial,13,14,L15,9,action_consensus,0.6159706546275395,3544,6,0.11597065462753953
external_8b,libero_spatial,13,14,L15,9,state_action_alignment,0.16901805869074493,3544,6,0.33098194130925507
external_8b,libero_spatial,13,14,L15,9,conditional_energy,0.8309819413092551,3544,6,0.33098194130925507
external_8b,libero_spatial,13,14,L15,9,conditional_effective_rank,0.20485327313769752,3544,6,0.2951467268623025
external_8b,libero_spatial,13,14,L15,9,flow_speed,0.4827878103837472,3544,6,0.017212189616252815
external_8b,libero_spatial,13,14,L15,9,mobility,0.6357223476297968,3544,6,0.13572234762979685
development_main,libero_goal,4,19,-,-1,_hindsight_length,1.0,35982,6,0.5
development_main,libero_goal,4,19,L2,0,token_entropy,0.5000694791840364,35982,6,6.947918403643616e-05
development_main,libero_goal,4,19,L2,0,load_entropy,0.449030070590851,35982,6,0.05096992940914902
development_main,libero_goal,4,19,L2,0,token_differentiation,0.48094880773720194,35982,6,0.019051192262798056
development_main,libero_goal,4,19,L2,0,action_consensus,0.5196487132455117,35982,6,0.01964871324551165
development_main,libero_goal,4,19,L2,0,state_action_alignment,0.4766549941637485,35982,6,0.023345005836251487
development_main,libero_goal,4,19,L2,0,conditional_energy,0.5232894224890223,35982,6,0.023289422489022327
development_main,libero_goal,4,19,L2,0,conditional_effective_rank,0.45381023845255963,35982,6,0.04618976154744037
development_main,libero_goal,4,19,L2,0,mobility,0.5031960424656773,35982,6,0.0031960424656772846
development_main,libero_goal,4,19,L2,3,token_entropy,0.5016119170696459,35982,6,0.0016119170696459184
development_main,libero_goal,4,19,L2,3,load_entropy,0.4483491745872936,35982,6,0.05165082541270638
development_main,libero_goal,4,19,L2,3,token_differentiation,0.48593741315101996,35982,6,0.014062586848980041
development_main,libero_goal,4,19,L2,3,action_consensus,0.5137846701128342,35982,6,0.01378467011283424
development_main,libero_goal,4,19,L2,3,state_action_alignment,0.4763492857539881,35982,6,0.023650714246011895
development_main,libero_goal,4,19,L2,3,conditional_energy,0.5236785059196265,35982,6,0.023678505919626502
development_main,libero_goal,4,19,L2,3,conditional_effective_rank,0.45153132121616363,35982,6,0.04846867878383637
