level,cohort,suite,task,calibration,threshold_mode,method,k,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,recalibrated,cosine_without_center,6,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,recalibrated,cosine_without_center,7,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,recalibrated,cosine_without_center,8,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,recalibrated,cosine_without_center,9,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,recalibrated,cosine_without_center,10,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,recalibrated,cosine_without_center,20,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,1,400,8,392,1,7,1,391,0.125,0.002551020408163265,0.5
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,2,400,8,392,1,7,2,390,0.125,0.00510204081632653,0.3333333333333333
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,3,400,8,392,2,6,2,390,0.25,0.00510204081632653,0.5
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,4,400,8,392,3,5,5,387,0.375,0.012755102040816327,0.375
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,5,400,8,392,3,5,6,386,0.375,0.015306122448979591,0.3333333333333333
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,6,400,8,392,3,5,6,386,0.375,0.015306122448979591,0.3333333333333333
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,7,400,8,392,3,5,9,383,0.375,0.02295918367346939,0.25
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,8,400,8,392,3,5,12,380,0.375,0.030612244897959183,0.2
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,9,400,8,392,4,4,15,377,0.5,0.03826530612244898,0.21052631578947367
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,10,400,8,392,6,2,20,372,0.75,0.05102040816326531,0.23076923076923078
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean,20,400,8,392,8,0,40,352,1.0,0.10204081632653061,0.16666666666666666
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,1,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,2,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,3,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,4,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,5,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,6,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,7,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,8,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,9,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,10,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine,20,400,8,392,0,8,1,391,0.0,0.002551020408163265,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,1,400,8,392,3,5,44,348,0.375,0.11224489795918367,0.06382978723404255
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,2,400,8,392,1,7,30,362,0.125,0.07653061224489796,0.03225806451612903
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,3,400,8,392,1,7,23,369,0.125,0.058673469387755105,0.041666666666666664
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,4,400,8,392,1,7,23,369,0.125,0.058673469387755105,0.041666666666666664
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,5,400,8,392,2,6,21,371,0.25,0.05357142857142857,0.08695652173913043
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,6,400,8,392,2,6,23,369,0.25,0.058673469387755105,0.08
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,7,400,8,392,2,6,22,370,0.25,0.05612244897959184,0.08333333333333333
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,8,400,8,392,3,5,21,371,0.375,0.05357142857142857,0.125
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,9,400,8,392,6,2,20,372,0.75,0.05102040816326531,0.23076923076923078
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,10,400,8,392,5,3,20,372,0.625,0.05102040816326531,0.2
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_neighbors_euclidean_score,20,400,8,392,6,2,27,365,0.75,0.06887755102040816,0.18181818181818182
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,1,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,2,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,3,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,4,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,5,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,6,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,7,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,8,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,9,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,10,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,euclidean_neighbors_cosine_score,20,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,1,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,2,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,3,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,4,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,5,400,8,392,0,8,0,392,0.0,0.0,
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,6,400,8,392,0,8,1,391,0.0,0.002551020408163265,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,7,400,8,392,0,8,1,391,0.0,0.002551020408163265,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,8,400,8,392,0,8,1,391,0.0,0.002551020408163265,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,9,400,8,392,0,8,1,391,0.0,0.002551020408163265,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,10,400,8,392,0,8,1,391,0.0,0.002551020408163265,0.0
cohort_task,A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,task_init,fixed_k20,cosine_without_center,20,400,8,392,0,8,2,390,0.0,0.00510204081632653,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,1,400,3,397,3,0,68,329,1.0,0.1712846347607053,0.04225352112676056
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,2,400,3,397,3,0,61,336,1.0,0.15365239294710328,0.046875
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,3,400,3,397,3,0,61,336,1.0,0.15365239294710328,0.046875
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,4,400,3,397,3,0,58,339,1.0,0.14609571788413098,0.04918032786885246
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,5,400,3,397,3,0,57,340,1.0,0.14357682619647355,0.05
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,6,400,3,397,3,0,57,340,1.0,0.14357682619647355,0.05
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,7,400,3,397,3,0,55,342,1.0,0.1385390428211587,0.05172413793103448
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,8,400,3,397,3,0,54,343,1.0,0.13602015113350127,0.05263157894736842
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,9,400,3,397,3,0,55,342,1.0,0.1385390428211587,0.05172413793103448
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,10,400,3,397,3,0,56,341,1.0,0.14105793450881612,0.05084745762711865
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean,20,400,3,397,3,0,53,344,1.0,0.13350125944584382,0.05357142857142857
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,1,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,2,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,3,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,4,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,5,400,3,397,0,3,16,381,0.0,0.04030226700251889,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,6,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,7,400,3,397,0,3,16,381,0.0,0.04030226700251889,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,8,400,3,397,0,3,16,381,0.0,0.04030226700251889,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,9,400,3,397,0,3,18,379,0.0,0.04534005037783375,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,10,400,3,397,0,3,17,380,0.0,0.042821158690176324,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine,20,400,3,397,0,3,17,380,0.0,0.042821158690176324,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,1,400,3,397,3,0,54,343,1.0,0.13602015113350127,0.05263157894736842
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,2,400,3,397,3,0,35,362,1.0,0.08816120906801007,0.07894736842105263
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,3,400,3,397,3,0,29,368,1.0,0.07304785894206549,0.09375
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,4,400,3,397,3,0,33,364,1.0,0.08312342569269521,0.08333333333333333
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,5,400,3,397,3,0,32,365,1.0,0.08060453400503778,0.08571428571428572
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,6,400,3,397,3,0,39,358,1.0,0.0982367758186398,0.07142857142857142
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,7,400,3,397,3,0,34,363,1.0,0.08564231738035265,0.08108108108108109
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,8,400,3,397,3,0,38,359,1.0,0.09571788413098237,0.07317073170731707
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,9,400,3,397,3,0,37,360,1.0,0.09319899244332494,0.075
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,10,400,3,397,3,0,40,357,1.0,0.10075566750629723,0.06976744186046512
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_neighbors_euclidean_score,20,400,3,397,3,0,39,358,1.0,0.0982367758186398,0.07142857142857142
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,1,400,3,397,0,3,21,376,0.0,0.05289672544080604,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,2,400,3,397,0,3,23,374,0.0,0.05793450881612091,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,3,400,3,397,0,3,13,384,0.0,0.0327455919395466,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,4,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,5,400,3,397,0,3,24,373,0.0,0.060453400503778336,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,6,400,3,397,0,3,16,381,0.0,0.04030226700251889,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,7,400,3,397,0,3,15,382,0.0,0.037783375314861464,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,8,400,3,397,0,3,13,384,0.0,0.0327455919395466,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,9,400,3,397,0,3,12,385,0.0,0.030226700251889168,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,10,400,3,397,0,3,13,384,0.0,0.0327455919395466,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,20,400,3,397,0,3,14,383,0.0,0.03526448362720403,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,1,400,3,397,2,1,3,394,0.6666666666666666,0.007556675062972292,0.4
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,2,400,3,397,2,1,3,394,0.6666666666666666,0.007556675062972292,0.4
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,3,400,3,397,2,1,3,394,0.6666666666666666,0.007556675062972292,0.4
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,4,400,3,397,2,1,4,393,0.6666666666666666,0.010075566750629723,0.3333333333333333
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,5,400,3,397,2,1,4,393,0.6666666666666666,0.010075566750629723,0.3333333333333333
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,6,400,3,397,2,1,5,392,0.6666666666666666,0.012594458438287154,0.2857142857142857
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,7,400,3,397,2,1,6,391,0.6666666666666666,0.015113350125944584,0.25
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,8,400,3,397,2,1,6,391,0.6666666666666666,0.015113350125944584,0.25
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,9,400,3,397,2,1,6,391,0.6666666666666666,0.015113350125944584,0.25
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,10,400,3,397,2,1,6,391,0.6666666666666666,0.015113350125944584,0.25
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,20,400,3,397,2,1,6,391,0.6666666666666666,0.015113350125944584,0.25
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,1,400,3,397,3,0,20,377,1.0,0.05037783375314862,0.13043478260869565
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,2,400,3,397,3,0,22,375,1.0,0.055415617128463476,0.12
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,3,400,3,397,3,0,19,378,1.0,0.04785894206549118,0.13636363636363635
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,4,400,3,397,3,0,19,378,1.0,0.04785894206549118,0.13636363636363635
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,5,400,3,397,3,0,19,378,1.0,0.04785894206549118,0.13636363636363635
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,6,400,3,397,3,0,18,379,1.0,0.04534005037783375,0.14285714285714285
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,7,400,3,397,3,0,18,379,1.0,0.04534005037783375,0.14285714285714285
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,8,400,3,397,3,0,19,378,1.0,0.04785894206549118,0.13636363636363635
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,9,400,3,397,3,0,19,378,1.0,0.04785894206549118,0.13636363636363635
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,10,400,3,397,3,0,19,378,1.0,0.04785894206549118,0.13636363636363635
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,euclidean,20,400,3,397,3,0,18,379,1.0,0.04534005037783375,0.14285714285714285
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,cosine,1,400,3,397,0,3,2,395,0.0,0.005037783375314861,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,cosine,2,400,3,397,0,3,2,395,0.0,0.005037783375314861,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,cosine,3,400,3,397,0,3,1,396,0.0,0.0025188916876574307,0.0
cohort_task,A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,task_init,recalibrated,cosine,4,400,3,397,0,3,2,395,0.0,0.005037783375314861,0.0
