level,cohort,suite,task,calibration,threshold_mode,method,k,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
suite,all,libero_long,all,episode,recalibrated,cosine,3,8000,541,7459,32,509,762,6697,0.059149722735674676,0.10215846628234347,0.04030226700251889
suite,all,libero_long,all,episode,recalibrated,cosine,4,8000,541,7459,32,509,753,6706,0.059149722735674676,0.1009518702238906,0.04076433121019108
suite,all,libero_long,all,episode,recalibrated,cosine,5,8000,541,7459,32,509,741,6718,0.059149722735674676,0.09934307547928677,0.04139715394566624
suite,all,libero_long,all,episode,recalibrated,cosine,6,8000,541,7459,33,508,741,6718,0.06099815157116451,0.09934307547928677,0.04263565891472868
suite,all,libero_long,all,episode,recalibrated,cosine,7,8000,541,7459,34,507,759,6700,0.06284658040665435,0.10175626759619252,0.04287515762925599
suite,all,libero_long,all,episode,recalibrated,cosine,8,8000,541,7459,35,506,768,6691,0.06469500924214418,0.1029628636546454,0.043586550435865505
suite,all,libero_long,all,episode,recalibrated,cosine,9,8000,541,7459,35,506,773,6686,0.06469500924214418,0.10363319479823033,0.043316831683168314
suite,all,libero_long,all,episode,recalibrated,cosine,10,8000,541,7459,35,506,776,6683,0.06469500924214418,0.10403539348438129,0.04315659679408138
suite,all,libero_long,all,episode,recalibrated,cosine,20,8000,541,7459,35,506,785,6674,0.06469500924214418,0.10524198954283416,0.042682926829268296
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,1,8000,541,7459,366,175,656,6803,0.6765249537892791,0.08794744603834294,0.35812133072407043
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,2,8000,541,7459,391,150,675,6784,0.722735674676525,0.09049470438396567,0.36679174484052535
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,3,8000,541,7459,442,99,778,6681,0.8170055452865065,0.10430352594181526,0.3622950819672131
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,4,8000,541,7459,455,86,860,6599,0.8410351201478743,0.11529695669660812,0.34600760456273766
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,5,8000,541,7459,467,74,851,6608,0.8632162661737524,0.11409036063815525,0.3543247344461305
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,6,8000,541,7459,472,69,916,6543,0.8724584103512015,0.12280466550475935,0.3400576368876081
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,7,8000,541,7459,470,71,895,6564,0.8687615526802218,0.11998927470170265,0.3443223443223443
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,8,8000,541,7459,475,66,879,6580,0.878003696857671,0.11784421504223086,0.35081240768094535
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,9,8000,541,7459,471,70,883,6576,0.8706099815157117,0.11838047995709881,0.3478581979320532
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,10,8000,541,7459,476,65,924,6535,0.8798521256931608,0.12387719533449525,0.34
suite,all,libero_long,all,episode,recalibrated,cosine_neighbors_euclidean_score,20,8000,541,7459,481,60,956,6503,0.88909426987061,0.1281673146534388,0.3347251217814892
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,1,8000,541,7459,20,521,597,6862,0.036968576709796676,0.08003753854404076,0.03241491085899514
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,2,8000,541,7459,21,520,587,6872,0.038817005545286505,0.0786968762568709,0.03453947368421053
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,3,8000,541,7459,20,521,592,6867,0.036968576709796676,0.07936720740045583,0.032679738562091505
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,4,8000,541,7459,20,521,599,6860,0.036968576709796676,0.08030567100147473,0.03231017770597738
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,5,8000,541,7459,21,520,640,6819,0.038817005545286505,0.08580238637887116,0.03177004538577912
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,6,8000,541,7459,20,521,637,6822,0.036968576709796676,0.0854001876927202,0.030441400304414
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,7,8000,541,7459,19,522,597,6862,0.03512014787430684,0.08003753854404076,0.030844155844155844
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,8,8000,541,7459,22,519,598,6861,0.04066543438077634,0.08017160477275774,0.035483870967741936
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,9,8000,541,7459,20,521,577,6882,0.036968576709796676,0.07735621396970103,0.03350083752093802
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,10,8000,541,7459,20,521,573,6886,0.036968576709796676,0.07681994905483308,0.03372681281618887
suite,all,libero_long,all,episode,recalibrated,euclidean_neighbors_cosine_score,20,8000,541,7459,15,526,521,6938,0.027726432532347505,0.0698485051615498,0.027985074626865673
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,1,8000,541,7459,63,478,1006,6453,0.11645101663585952,0.1348706260892881,0.05893358278765201
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,2,8000,541,7459,69,472,1095,6364,0.12754158964879853,0.14680252044509987,0.059278350515463915
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,3,8000,541,7459,66,475,1080,6379,0.12199630314232902,0.14479152701434508,0.05759162303664921
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,4,8000,541,7459,69,472,1092,6367,0.12754158964879853,0.14640032175894893,0.059431524547803614
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,5,8000,541,7459,68,473,1090,6369,0.1256931608133087,0.14613218930151495,0.05872193436960276
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,6,8000,541,7459,69,472,1112,6347,0.12754158964879853,0.14908164633328863,0.05842506350550381
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,7,8000,541,7459,69,472,1142,6317,0.12754158964879853,0.15310363319479822,0.05697770437654831
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,8,8000,541,7459,70,471,1153,6306,0.12939001848428835,0.1545783617106851,0.05723630417007359
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,9,8000,541,7459,71,470,1167,6292,0.13123844731977818,0.1564552889127229,0.05735056542810985
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,10,8000,541,7459,72,469,1174,6285,0.133086876155268,0.1573937525137418,0.05778491171749599
suite,all,libero_long,all,episode,recalibrated,cosine_without_center,20,8000,541,7459,66,475,1152,6307,0.12199630314232902,0.15444429548196809,0.054187192118226604
suite,all,libero_long,all,task_init,recalibrated,euclidean,1,8000,541,7459,436,105,440,7019,0.8059149722735675,0.058989140635473926,0.4977168949771689
suite,all,libero_long,all,task_init,recalibrated,euclidean,2,8000,541,7459,445,96,426,7033,0.822550831792976,0.057112213433436115,0.5109070034443168
suite,all,libero_long,all,task_init,recalibrated,euclidean,3,8000,541,7459,458,83,417,7042,0.8465804066543438,0.055905617374983244,0.5234285714285715
suite,all,libero_long,all,task_init,recalibrated,euclidean,4,8000,541,7459,464,77,418,7041,0.8576709796672828,0.05603968360370023,0.5260770975056689
suite,all,libero_long,all,task_init,recalibrated,euclidean,5,8000,541,7459,469,72,417,7042,0.866913123844732,0.055905617374983244,0.5293453724604966
suite,all,libero_long,all,task_init,recalibrated,euclidean,6,8000,541,7459,469,72,414,7045,0.866913123844732,0.05550341868883228,0.5311438278595696
suite,all,libero_long,all,task_init,recalibrated,euclidean,7,8000,541,7459,470,71,409,7050,0.8687615526802218,0.05483308754524735,0.534698521046644
suite,all,libero_long,all,task_init,recalibrated,euclidean,8,8000,541,7459,469,72,364,7095,0.866913123844732,0.04880010725298297,0.5630252100840336
suite,all,libero_long,all,task_init,recalibrated,euclidean,9,8000,541,7459,465,76,321,7138,0.8595194085027726,0.04303525941815257,0.5916030534351145
suite,all,libero_long,all,task_init,recalibrated,euclidean,10,8000,541,7459,461,80,290,7169,0.8521256931608133,0.038879206327926,0.6138482023968043
suite,all,libero_long,all,task_init,recalibrated,euclidean,20,8000,541,7459,430,111,159,7300,0.7948243992606284,0.021316530366000803,0.7300509337860781
suite,all,libero_long,all,task_init,recalibrated,cosine,1,8000,541,7459,4,537,162,7297,0.0073937153419593345,0.021718729052151765,0.024096385542168676
suite,all,libero_long,all,task_init,recalibrated,cosine,2,8000,541,7459,5,536,170,7289,0.009242144177449169,0.02279125888188765,0.02857142857142857
suite,all,libero_long,all,task_init,recalibrated,cosine,3,8000,541,7459,6,535,193,7266,0.011090573012939002,0.025874782142378334,0.03015075376884422
suite,all,libero_long,all,task_init,recalibrated,cosine,4,8000,541,7459,5,536,190,7269,0.009242144177449169,0.025472583456227375,0.02564102564102564
suite,all,libero_long,all,task_init,recalibrated,cosine,5,8000,541,7459,7,534,186,7273,0.012939001848428836,0.024936318541359432,0.03626943005181347
suite,all,libero_long,all,task_init,recalibrated,cosine,6,8000,541,7459,7,534,190,7269,0.012939001848428836,0.025472583456227375,0.03553299492385787
suite,all,libero_long,all,task_init,recalibrated,cosine,7,8000,541,7459,8,533,196,7263,0.014787430683918669,0.026276980828529292,0.0392156862745098
suite,all,libero_long,all,task_init,recalibrated,cosine,8,8000,541,7459,8,533,198,7261,0.014787430683918669,0.026545113285963266,0.038834951456310676
suite,all,libero_long,all,task_init,recalibrated,cosine,9,8000,541,7459,7,534,201,7258,0.012939001848428836,0.026947311972114224,0.03365384615384615
suite,all,libero_long,all,task_init,recalibrated,cosine,10,8000,541,7459,6,535,199,7260,0.011090573012939002,0.02667917951468025,0.02926829268292683
suite,all,libero_long,all,task_init,recalibrated,cosine,20,8000,541,7459,7,534,203,7256,0.012939001848428836,0.027215444429548197,0.03333333333333333
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,1,8000,541,7459,115,426,105,7354,0.21256931608133087,0.01407695401528355,0.5227272727272727
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,2,8000,541,7459,119,422,78,7381,0.2199630314232902,0.010457165839924922,0.6040609137055838
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,3,8000,541,7459,169,372,56,7403,0.3123844731977819,0.007507708808151227,0.7511111111111111
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,4,8000,541,7459,260,281,72,7387,0.4805914972273567,0.009652768467623005,0.7831325301204819
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,5,8000,541,7459,288,253,95,7364,0.532347504621072,0.012736291728113688,0.7519582245430809
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,6,8000,541,7459,317,224,154,7305,0.5859519408502772,0.020646199222415874,0.673036093418259
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,7,8000,541,7459,320,221,133,7326,0.5914972273567468,0.017830808419359162,0.7064017660044151
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,8,8000,541,7459,337,204,121,7338,0.6229205175600739,0.01622201367475533,0.7358078602620087
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,9,8000,541,7459,342,199,117,7342,0.6321626617375231,0.015685748759887385,0.7450980392156863
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,10,8000,541,7459,358,183,123,7336,0.6617375231053605,0.016490146132189302,0.7442827442827443
suite,all,libero_long,all,task_init,recalibrated,cosine_neighbors_euclidean_score,20,8000,541,7459,381,160,145,7314,0.7042513863216266,0.019439603163963,0.7243346007604563
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,1,8000,541,7459,4,537,69,7390,0.0073937153419593345,0.009250569781472047,0.0547945205479452
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,2,8000,541,7459,3,538,76,7383,0.005545286506469501,0.01018903338249095,0.0379746835443038
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,3,8000,541,7459,1,540,41,7418,0.0018484288354898336,0.005496715377396434,0.023809523809523808
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,4,8000,541,7459,2,539,39,7420,0.0036968576709796672,0.005228582919962461,0.04878048780487805
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,5,8000,541,7459,2,539,74,7385,0.0036968576709796672,0.009920900925056979,0.02631578947368421
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,6,8000,541,7459,3,538,79,7380,0.005545286506469501,0.010591232068641909,0.036585365853658534
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,7,8000,541,7459,3,538,109,7350,0.005545286506469501,0.014613218930151495,0.026785714285714284
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,8,8000,541,7459,2,539,86,7373,0.0036968576709796672,0.011529695669660812,0.022727272727272728
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,9,8000,541,7459,1,540,78,7381,0.0018484288354898336,0.010457165839924922,0.012658227848101266
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,10,8000,541,7459,4,537,103,7356,0.0073937153419593345,0.013808821557849578,0.037383177570093455
suite,all,libero_long,all,task_init,recalibrated,euclidean_neighbors_cosine_score,20,8000,541,7459,2,539,107,7352,0.0036968576709796672,0.014345086472717523,0.01834862385321101
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,1,8000,541,7459,13,528,254,7205,0.024029574861367836,0.03405282209411449,0.04868913857677903
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,2,8000,541,7459,13,528,279,7180,0.024029574861367836,0.03740447781203915,0.04452054794520548
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,3,8000,541,7459,14,527,313,7146,0.025878003696857672,0.04196272958841668,0.04281345565749235
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,4,8000,541,7459,16,525,347,7112,0.029574861367837338,0.04652098136479421,0.0440771349862259
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,5,8000,541,7459,18,523,367,7092,0.033271719038817,0.04920230593913393,0.046753246753246755
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,6,8000,541,7459,17,524,368,7091,0.031423290203327174,0.04933637216785092,0.04415584415584416
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,7,8000,541,7459,17,524,373,7086,0.031423290203327174,0.05000670331143585,0.04358974358974359
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,8,8000,541,7459,17,524,374,7085,0.031423290203327174,0.050140769540152834,0.043478260869565216
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,9,8000,541,7459,19,522,380,7079,0.03512014787430684,0.05094516691245475,0.047619047619047616
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,10,8000,541,7459,19,522,375,7084,0.03512014787430684,0.05027483576886982,0.048223350253807105
suite,all,libero_long,all,task_init,recalibrated,cosine_without_center,20,8000,541,7459,17,524,370,7089,0.031423290203327174,0.049604504625284894,0.04392764857881137
suite,all,libero_long,all,task_init,fixed_k20,euclidean,1,8000,541,7459,213,328,26,7433,0.39371534195933455,0.003485721946641641,0.891213389121339
suite,all,libero_long,all,task_init,fixed_k20,euclidean,2,8000,541,7459,251,290,33,7426,0.46395563770794823,0.004424185547660544,0.8838028169014085
suite,all,libero_long,all,task_init,fixed_k20,euclidean,3,8000,541,7459,293,248,40,7419,0.5415896487985212,0.005362649148679448,0.8798798798798799
suite,all,libero_long,all,task_init,fixed_k20,euclidean,4,8000,541,7459,314,227,49,7410,0.5804066543438078,0.006569245207132323,0.8650137741046832
suite,all,libero_long,all,task_init,fixed_k20,euclidean,5,8000,541,7459,340,201,54,7405,0.6284658040665434,0.007239576350717254,0.8629441624365483
suite,all,libero_long,all,task_init,fixed_k20,euclidean,6,8000,541,7459,353,188,58,7401,0.6524953789279113,0.007775841265585199,0.8588807785888077
suite,all,libero_long,all,task_init,fixed_k20,euclidean,7,8000,541,7459,361,180,67,7392,0.66728280961183,0.008982437324038075,0.8434579439252337
suite,all,libero_long,all,task_init,fixed_k20,euclidean,8,8000,541,7459,370,171,82,7377,0.6839186691312384,0.010993430754792867,0.8185840707964602
suite,all,libero_long,all,task_init,fixed_k20,euclidean,9,8000,541,7459,375,166,89,7370,0.6931608133086876,0.01193189435581177,0.8081896551724138
suite,all,libero_long,all,task_init,fixed_k20,euclidean,10,8000,541,7459,384,157,101,7358,0.7097966728280961,0.013540689100415605,0.7917525773195876
suite,all,libero_long,all,task_init,fixed_k20,euclidean,20,8000,541,7459,430,111,159,7300,0.7948243992606284,0.021316530366000803,0.7300509337860781
suite,all,libero_long,all,task_init,fixed_k20,cosine,1,8000,541,7459,0,541,3,7456,0.0,0.0004021986861509586,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,2,8000,541,7459,0,541,8,7451,0.0,0.0010725298297358896,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,3,8000,541,7459,0,541,15,7444,0.0,0.002010993430754793,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,4,8000,541,7459,0,541,23,7436,0.0,0.0030835232604906823,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,5,8000,541,7459,0,541,29,7430,0.0,0.0038879206327925996,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,6,8000,541,7459,0,541,33,7426,0.0,0.004424185547660544,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,7,8000,541,7459,0,541,42,7417,0.0,0.00563078160611342,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,8,8000,541,7459,0,541,59,7400,0.0,0.007909907494302185,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,9,8000,541,7459,0,541,65,7394,0.0,0.008714304866604102,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,10,8000,541,7459,0,541,73,7386,0.0,0.009786834696339992,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine,20,8000,541,7459,7,534,203,7256,0.012939001848428836,0.027215444429548197,0.03333333333333333
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,1,8000,541,7459,389,152,680,6779,0.7190388170055453,0.0911650355275506,0.3638914873713751
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,2,8000,541,7459,379,162,568,6891,0.7005545286506469,0.07614961791124816,0.40021119324181625
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,3,8000,541,7459,378,163,467,6992,0.6987060998151571,0.06260892881083255,0.44733727810650886
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,4,8000,541,7459,394,147,445,7014,0.7282809611829945,0.05965947177905886,0.4696066746126341
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,5,8000,541,7459,372,169,318,7141,0.6876155268022182,0.042633060732001606,0.5391304347826087
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,6,8000,541,7459,357,184,252,7207,0.6598890942698706,0.03378468963668052,0.5862068965517241
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,7,8000,541,7459,359,182,207,7252,0.6635859519408502,0.02775170934441614,0.6342756183745583
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,8,8000,541,7459,363,178,189,7270,0.6709796672828097,0.02533851722751039,0.657608695652174
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,9,8000,541,7459,372,169,163,7296,0.6876155268022182,0.02185279528086875,0.6953271028037383
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,10,8000,541,7459,373,168,162,7297,0.6894639556377079,0.021718729052151765,0.697196261682243
suite,all,libero_long,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,20,8000,541,7459,381,160,145,7314,0.7042513863216266,0.019439603163963,0.7243346007604563
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,1,8000,541,7459,3,538,19,7440,0.005545286506469501,0.0025472583456227376,0.13636363636363635
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,2,8000,541,7459,2,539,20,7439,0.0036968576709796672,0.002681324574339724,0.09090909090909091
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,3,8000,541,7459,1,540,23,7436,0.0018484288354898336,0.0030835232604906823,0.041666666666666664
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,4,8000,541,7459,2,539,19,7440,0.0036968576709796672,0.0025472583456227376,0.09523809523809523
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,5,8000,541,7459,1,540,24,7435,0.0018484288354898336,0.0032175894892076686,0.04
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,6,8000,541,7459,1,540,28,7431,0.0018484288354898336,0.0037538544040756133,0.034482758620689655
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,7,8000,541,7459,1,540,29,7430,0.0018484288354898336,0.0038879206327925996,0.03333333333333333
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,8,8000,541,7459,1,540,38,7421,0.0018484288354898336,0.005094516691245475,0.02564102564102564
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,9,8000,541,7459,1,540,42,7417,0.0018484288354898336,0.00563078160611342,0.023255813953488372
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,10,8000,541,7459,1,540,47,7412,0.0018484288354898336,0.006301112749698351,0.020833333333333332
suite,all,libero_long,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,20,8000,541,7459,2,539,107,7352,0.0036968576709796672,0.014345086472717523,0.01834862385321101
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,1,8000,541,7459,0,541,22,7437,0.0,0.002949457031773696,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,2,8000,541,7459,0,541,33,7426,0.0,0.004424185547660544,0.0
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,3,8000,541,7459,1,540,40,7419,0.0018484288354898336,0.005362649148679448,0.024390243902439025
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,4,8000,541,7459,1,540,63,7396,0.0018484288354898336,0.00844617240917013,0.015625
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,5,8000,541,7459,1,540,77,7382,0.0018484288354898336,0.010323099611207937,0.01282051282051282
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,6,8000,541,7459,3,538,93,7366,0.005545286506469501,0.012468159270679716,0.03125
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,7,8000,541,7459,3,538,104,7355,0.005545286506469501,0.013942887786566565,0.028037383177570093
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,8,8000,541,7459,4,537,119,7340,0.0073937153419593345,0.01595388121732136,0.032520325203252036
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,9,8000,541,7459,5,536,136,7323,0.009242144177449169,0.01823300710551012,0.03546099290780142
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,10,8000,541,7459,6,535,156,7303,0.011090573012939002,0.020914331679849844,0.037037037037037035
suite,all,libero_long,all,task_init,fixed_k20,cosine_without_center,20,8000,541,7459,17,524,370,7089,0.031423290203327174,0.049604504625284894,0.04392764857881137
suite,all,libero_object,all,episode,recalibrated,euclidean,1,8000,81,7919,81,0,847,7072,1.0,0.10695794923601465,0.08728448275862069
suite,all,libero_object,all,episode,recalibrated,euclidean,2,8000,81,7919,81,0,835,7084,1.0,0.10544260638969567,0.08842794759825327
suite,all,libero_object,all,episode,recalibrated,euclidean,3,8000,81,7919,81,0,812,7107,1.0,0.10253819926758428,0.09070548712206047
suite,all,libero_object,all,episode,recalibrated,euclidean,4,8000,81,7919,81,0,762,7157,1.0,0.09622427074125521,0.09608540925266904
suite,all,libero_object,all,episode,recalibrated,euclidean,5,8000,81,7919,81,0,756,7163,1.0,0.09546659931809572,0.0967741935483871
suite,all,libero_object,all,episode,recalibrated,euclidean,6,8000,81,7919,81,0,750,7169,1.0,0.09470892789493623,0.09747292418772563
suite,all,libero_object,all,episode,recalibrated,euclidean,7,8000,81,7919,81,0,734,7185,1.0,0.09268847076651092,0.09938650306748466
suite,all,libero_object,all,episode,recalibrated,euclidean,8,8000,81,7919,81,0,730,7189,1.0,0.0921833564844046,0.0998766954377312
suite,all,libero_object,all,episode,recalibrated,euclidean,9,8000,81,7919,81,0,727,7192,1.0,0.09180452077282485,0.10024752475247525
suite,all,libero_object,all,episode,recalibrated,euclidean,10,8000,81,7919,81,0,723,7196,1.0,0.09129940649071852,0.10074626865671642
suite,all,libero_object,all,episode,recalibrated,euclidean,20,8000,81,7919,81,0,682,7237,1.0,0.08612198509912868,0.10615989515072084
suite,all,libero_object,all,episode,recalibrated,cosine,1,8000,81,7919,6,75,606,7313,0.07407407407407407,0.07652481373910848,0.00980392156862745
suite,all,libero_object,all,episode,recalibrated,cosine,2,8000,81,7919,6,75,606,7313,0.07407407407407407,0.07652481373910848,0.00980392156862745
suite,all,libero_object,all,episode,recalibrated,cosine,3,8000,81,7919,6,75,602,7317,0.07407407407407407,0.07601969945700214,0.009868421052631578
suite,all,libero_object,all,episode,recalibrated,cosine,4,8000,81,7919,8,73,633,7286,0.09876543209876543,0.07993433514332618,0.0124804992199688
suite,all,libero_object,all,episode,recalibrated,cosine,5,8000,81,7919,8,73,632,7287,0.09876543209876543,0.0798080565727996,0.0125
suite,all,libero_object,all,episode,recalibrated,cosine,6,8000,81,7919,7,74,635,7284,0.08641975308641975,0.08018689228437934,0.010903426791277258
suite,all,libero_object,all,episode,recalibrated,cosine,7,8000,81,7919,7,74,640,7279,0.08641975308641975,0.08081828513701225,0.010819165378670788
suite,all,libero_object,all,episode,recalibrated,cosine,8,8000,81,7919,7,74,638,7281,0.08641975308641975,0.08056572799595908,0.010852713178294573
suite,all,libero_object,all,episode,recalibrated,cosine,9,8000,81,7919,7,74,632,7287,0.08641975308641975,0.0798080565727996,0.010954616588419406
suite,all,libero_object,all,episode,recalibrated,cosine,10,8000,81,7919,7,74,623,7296,0.08641975308641975,0.07867154943806036,0.011111111111111112
suite,all,libero_object,all,episode,recalibrated,cosine,20,8000,81,7919,7,74,605,7314,0.08641975308641975,0.07639853516858189,0.011437908496732025
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,1,8000,81,7919,75,6,564,7355,0.9259259259259259,0.07122111377699204,0.11737089201877934
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,2,8000,81,7919,77,4,549,7370,0.9506172839506173,0.06932693521909332,0.12300319488817892
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,3,8000,81,7919,80,1,590,7329,0.9876543209876543,0.07450435661068316,0.11940298507462686
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,4,8000,81,7919,80,1,574,7345,0.9876543209876543,0.07248389948225786,0.12232415902140673
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,5,8000,81,7919,80,1,571,7348,0.9876543209876543,0.07210506377067812,0.1228878648233487
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,6,8000,81,7919,80,1,618,7301,0.9876543209876543,0.07804015658542746,0.11461318051575932
suite,all,libero_object,all,episode,recalibrated,cosine_neighbors_euclidean_score,7,8000,81,7919,80,1,616,7303,0.9876543209876543,0.07778759944437429,0.11494252873563218
