level,cohort,suite,task,method,k,failure,episodes,scorable,p00,p10,p25,p50,p75,p90,p100
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,2,False,789,789,0.32084676468819073,0.44939299695176527,0.4956893833581613,0.5619517765173839,0.6615231660095459,0.7804472203850672,1.2212589008069397
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,3,False,789,789,0.3262985278385714,0.4456075328449455,0.48901176106118427,0.5572885741729873,0.650472597633932,0.7716486674368351,1.22494770215629
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,4,False,789,789,0.3286780745297353,0.4455443422470971,0.48962646175301794,0.557198656844407,0.6513577665470848,0.7677518992361378,1.2252276688631039
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,5,False,789,789,0.33073433390633683,0.4473010214339965,0.49198947301466145,0.5583710259673544,0.6502199702771277,0.7710574879375486,1.2260997435768894
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,6,False,789,789,0.3308802844226347,0.4461766559703776,0.49329895305108656,0.5565754079101997,0.6496591672030716,0.7679319947431542,1.2182983350781267
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,7,False,789,789,0.3310089480756677,0.44595864312340633,0.49446382477298056,0.556362773576283,0.6491954269986008,0.7632642193708944,1.212000582107827
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,8,False,789,789,0.33308433391319764,0.4455560064869507,0.49509970174991175,0.5566309131412444,0.6472226571078975,0.7612844260651672,1.2051040379711084
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,9,False,789,789,0.33634530165173565,0.4476052001259065,0.49558732662761656,0.5563078379582383,0.6465231259743713,0.7635642014846065,1.2001752765203262
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,10,False,789,789,0.33874630424231594,0.44885266441320004,0.4960418871432886,0.5572641743838367,0.6475515955672378,0.7646648671953018,1.1950059761053324
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,20,False,789,789,0.3546255923555761,0.45220941848314516,0.49525867864311945,0.5555335269128161,0.6455078866734443,0.7661267906298724,1.1682245018787902
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,1,True,11,11,2.4624979273723113,3.218174425623174,3.4372818757239543,4.658324247386965,5.658920960904984,6.333872666041419,7.472898941840015
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,2,True,11,11,2.3762334426025373,2.9949400714093852,3.2163042191965108,4.375391757699486,5.34837775999659,5.943045454839699,7.046222335300295
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,3,True,11,11,2.377253744793786,2.914544129155875,3.1189397599516053,4.228369322714116,5.170784777035964,5.738718478301406,6.82293347569018
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,4,True,11,11,2.376080696466636,2.8881037318296543,3.0763157767080007,4.192781785589083,5.077380391559904,5.631962604703013,6.747543415918759
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,5,True,11,11,2.3844821164151218,2.8762266614271614,3.064632288612647,4.169668331772802,5.055367878490914,5.6046297389357225,6.697907486077848
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,6,True,11,11,2.375625105328769,2.8509456510509152,3.036509312305774,4.129205057477449,5.007895938257576,5.550206475866218,6.619285779656887
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,7,True,11,11,2.3674388145520675,2.8328643840571552,3.015010215678279,4.118775123684826,4.980852212140612,5.517058847855755,6.56116293836724
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,8,True,11,11,2.354615277804072,2.8113773501675983,2.9970240897085403,4.099304440656219,4.9492813315888515,5.481126259634782,6.497745856343595
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,9,True,11,11,2.345071684438824,2.7966993169920125,2.981819537576439,4.084374975618734,4.92852711062463,5.4533406203207955,6.44649698286232
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,10,True,11,11,2.33496781339528,2.7855695122926756,2.9662005973761882,4.073804885021963,4.910764152944468,5.4315380147245715,6.398129397643671
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,euclidean,20,True,11,11,2.240740382551428,2.703085792193762,2.8413264283170143,3.97602790941235,4.7413053169883685,5.23279733360381,6.0804617601894595
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,1,False,774,774,0.4425024443955345,0.5662491517497232,0.6365227244837312,0.7356836874336243,0.8505263196454306,0.9745396782708425,1.9233468697237155
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,2,False,774,774,0.4609220239344002,0.5769693149584916,0.6509525398614768,0.7519474336602503,0.8678108569958572,0.9860985300603727,1.907524462270721
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,3,False,774,774,0.47748042005100555,0.5892019921657747,0.6669348874531882,0.7671616390941761,0.8862322436828793,1.0086055213846803,1.905210515796825
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,4,False,774,774,0.4543836668564938,0.5673438918679243,0.6400702607175466,0.7425984343915984,0.852458204889755,0.9657717643289161,1.812960059300528
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,5,False,774,774,0.42500987883313335,0.5278570506996552,0.5931173705561387,0.6906504013089318,0.7876121680251279,0.8925691780020913,1.668628004920118
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,6,False,774,774,0.41205402564206023,0.5084074541374306,0.5716817907154916,0.6601846328661987,0.7563010710787886,0.8533976462850662,1.5853420074272868
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,7,False,774,774,0.4091807800344194,0.5096196671824943,0.5696634572709763,0.6559807419622812,0.753073472572316,0.8461220010021862,1.564845085967102
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,8,False,774,774,0.40908676074401545,0.5113447217182056,0.5716519410769555,0.6550341971233327,0.755321836231321,0.8467823663854596,1.5573344813863328
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,9,False,774,774,0.410114121598024,0.5134356413594887,0.5744134563315217,0.6580091554113776,0.7557105517963152,0.8493894916349634,1.5535143385563126
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,10,False,774,774,0.4103894670525598,0.5135731199861091,0.5753553154184501,0.6587506065417498,0.7575577439867944,0.8501249103680513,1.5465873129764665
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,20,False,774,774,0.4150598969776335,0.5203075824548733,0.5883022382783779,0.665197213001353,0.7758248614331769,0.8551389746925209,1.5079241950289968
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,1,True,26,26,1.4835560788446152,1.882389545832378,3.1934044973214677,4.359540285744725,5.124694927532029,5.940046906752149,6.793654553718854
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,2,True,26,26,1.50655105617424,1.8732628576873807,3.1973902140371004,4.333507218625035,5.172800071713558,5.981430858751031,6.821127929229565
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,3,True,26,26,1.5155439681481033,1.8954467776452861,3.203216328962605,4.328860504231874,5.227739789345724,6.008048607228057,6.842656330818985
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,4,True,26,26,1.4547361022144336,1.808925880263366,3.0380648520547164,4.102637807302054,4.973884525873607,5.693729019942003,6.491277683240296
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,5,True,26,26,1.3440405991302773,1.6641081136415496,2.7797231178053337,3.7512685462127413,4.561138786543414,5.2137874537502675,5.950604999457009
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,6,True,26,26,1.2801290814909,1.5835226262773867,2.638234315160605,3.5516303547729633,4.330322700092244,4.941576848694446,5.640512676417449
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,7,True,26,26,1.2651804035908063,1.5638999368197384,2.5997751438607546,3.4927424689591464,4.269769736048623,4.86491841404591,5.55095434040793
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,8,True,26,26,1.2625303849715066,1.5559911488968794,2.5814411262014416,3.4734953489044487,4.244316561745811,4.826382370757651,5.5062615196093985
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,9,True,26,26,1.2607658471435748,1.5508621988579216,2.567344526336287,3.458995431150703,4.226471917722257,4.798983798979488,5.473145148218123
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,10,True,26,26,1.2567018606155225,1.5443310296195565,2.549940999636219,3.4393151732357126,4.203621390492127,4.767745220947443,5.436066429987909
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,euclidean,20,True,26,26,1.2392016854250325,1.51052564030054,2.4672889303163323,3.3365864269772416,4.046192892848907,4.5843410788634475,5.210810387508538
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,1,False,794,794,0.25609904541126743,0.44309072103486685,0.5239783239429268,0.6104917340815132,0.7059183448259863,0.810456464727899,2.431468398689688
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,2,False,794,794,0.25654495449541187,0.4615719092266047,0.539891561491175,0.6235045331330576,0.7225202419428649,0.8175062438630105,2.4049486875175847
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,3,False,794,794,0.2593810280904806,0.47680846644255365,0.5542486037847707,0.6388690899917885,0.7357252384663003,0.8288129419664011,2.3930890246741416
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,4,False,794,794,0.25062303773610983,0.4628128586583312,0.5340457809158017,0.6160890901300894,0.7092797188753321,0.7927779592370925,2.275867471894726
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,5,False,794,794,0.23140668097473208,0.43139459132521246,0.498722904333913,0.5728362048043786,0.657958929357336,0.7348211255274251,2.0860871671115806
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,6,False,794,794,0.2229972358201743,0.4152893264951598,0.4806233726531946,0.5514928606662166,0.6300579595668575,0.7043263176503417,1.9769724785204459
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,7,False,794,794,0.22257798995508699,0.41535259564882043,0.4790412374490574,0.5492391632542553,0.6255957980669954,0.7011499116581427,1.9479805546910898
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,8,False,794,794,0.22341523612540104,0.4168279940876681,0.4806232118968755,0.5513972326845329,0.6282521410224676,0.7047289722833585,1.9355719896694035
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,9,False,794,794,0.22433693011596162,0.4189987925009203,0.4822643547250539,0.5540248337882527,0.6311746675036733,0.7081149659850471,1.9262438539846711
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,10,False,794,794,0.22471123532942475,0.4206171550037284,0.48494339116842883,0.5556740097423045,0.6334923637793528,0.7087429060735683,1.914638751642122
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,20,False,794,794,0.23146391389279236,0.42837117636054345,0.49429687126119737,0.570496360717502,0.6462165084858584,0.7211929200401997,1.8501607549172732
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,1,True,6,6,2.1359033548737263,2.2043415456272415,2.28150450370147,2.6105092676398662,3.9443427239434152,4.578931920493574,4.869853452267969
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,2,True,6,6,2.1154371344407004,2.203912155410513,2.29788512798648,2.5972278792485293,3.942937024271499,4.582726900531712,4.868230027265465
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,3,True,6,6,2.1329902023529623,2.2119309127029574,2.306094205323171,2.6155741343315873,3.9464437213542896,4.593173310338168,4.884217097713733
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,4,True,6,6,2.0355837014935982,2.1109912586441153,2.19994349610798,2.482144403442161,3.7553602188342925,4.372564367050637,4.64588553226765
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,5,True,6,6,1.8760985927134188,1.943550616713412,2.0241121236161366,2.2758224798892774,3.4531325871381156,4.015287096904915,4.255798873443751
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,6,True,6,6,1.7888988366889893,1.850489653500311,1.9244027169974462,2.1571129012304615,3.2802334667501745,3.813620634524246,4.037882095183605
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,7,True,6,6,1.7683488634147784,1.8270876727431178,1.8981955600804838,2.1241249141624197,3.237560279400062,3.7609861111556713,3.9762075278503515
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,8,True,6,6,1.7622244490626702,1.818816421765148,1.8883205235159286,2.1095372199299556,3.2199296030073157,3.740203527888826,3.9511734281675883
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,6,6,1.7576872605351148,1.8125929265631502,1.8808114680482948,2.0994588511651924,3.2082610789672,3.725073947956813,3.931855659927613
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,6,6,1.7497240473152784,1.803272202545172,1.8710370729631483,2.0876013688130577,3.1914601346069547,3.7055743885429964,3.9097071039762934
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,6,6,1.703607523069092,1.747061219562068,1.8106567295184315,2.0211905000152273,3.0766924947683956,3.5735949715687854,3.7686995601536633
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,1,False,762,762,0.3611653714160544,0.4827163098229145,0.5538619063578016,0.6509353931949642,0.7647147966581228,0.9048776033708645,8.179804878666557
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,2,False,762,762,0.34644345578714014,0.47326241563421706,0.5405742201049663,0.6268618514463968,0.7317599964447323,0.8660954963238837,7.655419495770228
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,3,False,762,762,0.34908515612811164,0.4659008281754816,0.5334476783416879,0.6210740650883102,0.7202372995889501,0.8538966555219916,7.408769891303452
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,4,False,762,762,0.3475144878011686,0.4686084625744016,0.5333641836152481,0.6209967027821757,0.7226646198805038,0.8528957872420988,7.313349520052194
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,5,False,762,762,0.3477303158742454,0.4723745672152515,0.5369117533502916,0.6201422051309418,0.7232322835186835,0.850211682479515,7.2672293205299665
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,6,False,762,762,0.35279609072625046,0.47250562090311266,0.5353214705277927,0.6186462356301405,0.7199548008281434,0.8485962669661742,7.18863788620245
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,7,False,762,762,0.3566377567071961,0.4729487766051283,0.5355193660128598,0.6193348528162346,0.7201416996763333,0.8450186266652499,7.128588247180153
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,8,False,762,762,0.35837708376557165,0.47199762234737597,0.5369853144186818,0.6192474074908787,0.7177268935333314,0.8438590779155821,7.065775196620914
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,9,False,762,762,0.35980775347915067,0.47327254335005053,0.5375528729732534,0.6186000376286866,0.7170667613736287,0.8414037188448991,7.013893580395122
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,10,False,762,762,0.36068834244923476,0.4737121162075865,0.5385719106518575,0.6204109695845341,0.717171148423706,0.841471523546159,6.9635718837338905
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,20,False,762,762,0.36708363506414776,0.47988320363822495,0.5380144117251612,0.6152923860047224,0.7115810085318074,0.8321084261327584,6.6263285394498785
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,1,True,38,38,1.2342120492977768,1.4974810215316408,1.7257294613638356,2.104181661702914,3.098304662863116,4.98123267582274,8.86453023996045
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,2,True,38,38,1.1881602165978489,1.442309867911767,1.648031841466481,2.070806997040356,2.9429846487060187,4.699436488611618,8.316940770679922
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,3,True,38,38,1.1660650860754695,1.4292478789989151,1.667534467969919,2.0873125717493455,2.8886170113358904,4.555714673412417,8.129051956757152
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,4,True,38,38,1.2406168261755601,1.477594175404828,1.7089685841599493,2.1286760794871427,2.894161555679555,4.482015244448404,8.030927532879087
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,5,True,38,38,1.2999243452100842,1.5364272962050782,1.7110852864235901,2.1545324550154517,2.892721400090667,4.43839907780396,8.016052183747076
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,6,True,38,38,1.3088081458710428,1.5418176702094686,1.7205167088953712,2.187000804590853,2.8866812545838516,4.3793571185879205,7.994646929350349
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,7,True,38,38,1.3144248622859562,1.5362030891499183,1.7233044081057467,2.2234953795191226,2.8835170567539428,4.337641856065467,7.978833156484927
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,8,True,38,38,1.315556657146278,1.5300201872386903,1.723321949918099,2.2448616489568227,2.873990872289918,4.29963664521085,7.945088229598616
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,9,True,38,38,1.3210352416568747,1.5248736874565374,1.7349614114108545,2.2495187377941788,2.8693050958732123,4.281894782159708,7.9149039144705835
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,10,True,38,38,1.3242991147282384,1.5200650768767634,1.7587421797764238,2.2505989247633957,2.862157145063964,4.27144820118628,7.879601064330077
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,euclidean,20,True,38,38,1.337898844891884,1.532528205442713,1.8486891810927413,2.2397291617033424,2.8247900661173793,4.158385490502264,7.53266641977813
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,783,783,0.38194501051848406,0.5655125162559896,0.6785723726856223,0.811261894826352,0.9853825139931662,1.127686937161327,1.7260292956477872
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,783,783,0.37423913267567593,0.5695253631031533,0.6817585262381471,0.811078912586087,0.9810725215582654,1.1109160158240936,1.6827002149813481
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,783,783,0.3909425309569276,0.5693938330143736,0.6744807028837057,0.8067225523815614,0.9718276491782242,1.1079052450034097,1.6478806504691244
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,783,783,0.4013999047096595,0.5701474664462167,0.67833953986349,0.804908053563662,0.9662622883013623,1.1060906045035614,1.6287969976986072
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,783,783,0.4151241790202455,0.573056704082371,0.6790931481112901,0.8067144922171409,0.9686439265319554,1.1052039393283175,1.6126413397694257
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,783,783,0.4176269756109432,0.5754966329955137,0.6776426819598003,0.8055628879628409,0.9636603346139816,1.102073687523845,1.5966771583995456
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,783,783,0.4194163032786648,0.576530697654953,0.6781200129290411,0.808388689300034,0.9608231235057706,1.1024403696673957,1.5849477745177338
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,783,783,0.42139757639266784,0.5801940150912219,0.6793502030106149,0.80998760710917,0.9603989265363386,1.1039520638678928,1.5744671888352475
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,783,783,0.42187074928352214,0.580933086278839,0.6799812293527401,0.8100205364909598,0.9577556772456248,1.1013519878077986,1.562966085208482
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,783,783,0.42247696314686545,0.5833462041097768,0.6814308877747528,0.8114299158191635,0.9547186906162846,1.099131512510901,1.5535713793741286
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,783,783,0.41927676591076174,0.5865225169907005,0.6797968540866512,0.7997204650399703,0.9314968485224313,1.073506232075444,1.468406949513918
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,17,17,2.4615664997272906,3.141425257719243,4.015685571072796,4.958362354982876,5.456511044353033,5.869825459215829,6.5699963160085595
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,17,17,2.570854221571666,3.1826257388910077,3.9938964538958355,4.821405705424013,5.318958674789457,5.7190704605090605,6.391237419811499
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,17,17,2.5580862699517772,3.136716497593726,3.942457965799833,4.71234224358043,5.179199057927844,5.571634174028922,6.2152587604994265
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,17,17,2.544015777545137,3.171452511097172,3.91199603758286,4.648692817599864,5.103435369763676,5.489007516134884,6.12685034826871
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,17,17,2.528742292502795,3.184207865962687,3.903322512932802,4.660938039652822,5.049573371492437,5.449589272616553,6.076829650044557
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,17,17,2.508259629896133,3.198616096593979,3.8836049308706553,4.6645475751038346,5.001366376551569,5.407319389953761,6.0237623188321
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,17,17,2.4957300209860027,3.2130219554174446,3.8879124257507964,4.661766335482821,4.964936556363591,5.378390234362559,5.981136550099113
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,17,17,2.483860321915202,3.233754256897682,3.896721866817342,4.626084019300436,4.9347501419101745,5.351236201456695,5.945354296153248
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,9,True,17,17,2.4716683489761855,3.2437315907241926,3.8945893360608537,4.588475228196868,4.90534328544069,5.317629320601002,5.906702481301045
