task,head,quantile,threshold,reference_episodes,calibration_statistic,outcomes_used
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,0.95,0.035976063,400,trajectory_max_persistent_score,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,0.96,0.036113143,400,trajectory_max_persistent_score,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,0.975,0.036664322,400,trajectory_max_persistent_score,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,0.98,0.036799908,400,trajectory_max_persistent_score,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,0.99,0.038340285,400,trajectory_max_persistent_score,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,0.995,0.0399037,400,trajectory_max_persistent_score,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability,1.0,0.039982334,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.5,0.019700743,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.6,0.019928891,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.7,0.020257689,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.75,0.020417053,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.8,0.02062641,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.85,0.020895272,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.9,0.021538444,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.925,0.022140466,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.95,0.025009882,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.96,0.026323669,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.975,0.027039759,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.98,0.027578324,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.99,0.03041458,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,0.995,0.032047734,400,trajectory_max_persistent_score,False
libero_goal/push_the_plate_to_the_front_of_the_stove,instability,1.0,0.03255926,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.975,0.044653863,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.98,0.045340776,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.99,0.047181264,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,0.995,0.050006457,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_plate,instability,1.0,0.051106334,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.975,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.98,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.99,0.04055409,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,0.995,0.048006967,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_the_stove,instability,1.0,0.049398705,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.975,0.034446165,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.98,0.034857407,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.99,0.035826486,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,0.995,0.0367357,400,trajectory_max_persistent_score,False
libero_goal/put_the_bowl_on_top_of_the_cabinet,instability,1.0,0.037268803,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.975,0.05111593,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.98,0.052234262,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.99,0.054482054,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,0.995,0.055026412,400,trajectory_max_persistent_score,False
libero_goal/put_the_cream_cheese_in_the_bowl,instability,1.0,0.05505567,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.5,0.024682732,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.6,0.025210062,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.7,0.025919516,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.75,0.026498355,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.8,0.027045876,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.85,0.027841114,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.9,0.02857865,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.925,0.029047467,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.95,0.029509597,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.96,0.029746413,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.975,0.03031873,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.98,0.030942418,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.99,0.03362377,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,0.995,0.03460809,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_the_rack,instability,1.0,0.03651724,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.975,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.98,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.99,-inf,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,0.995,0.029935032,400,trajectory_max_persistent_score,False
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability,1.0,0.031418085,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.975,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.98,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.99,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,0.995,-inf,400,trajectory_max_persistent_score,False
libero_goal/turn_on_the_stove,instability,1.0,-inf,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.5,0.050745755,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.6,0.05133357,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.7,0.051813334,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.75,0.052144803,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.8,0.052595034,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.85,0.052967124,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.9,0.05352755,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.925,0.053809218,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.95,0.054150447,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.96,0.05425246,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.975,0.05491401,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.98,0.055038907,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.99,0.055735826,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,0.995,0.056337554,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,instability,1.0,0.05694097,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.5,0.036104843,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.6,0.037036702,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.7,0.037931524,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.75,0.038486347,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.8,0.038966477,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.85,0.03965932,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.9,0.04020013,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.925,0.04052666,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.95,0.041037798,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.96,0.04139696,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.975,0.041719824,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.98,0.04185287,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.99,0.04222165,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,0.995,0.04328111,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,instability,1.0,0.04433295,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.5,0.04132983,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.6,0.041763097,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.7,0.042271435,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.75,0.042625614,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.8,0.04296773,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.85,0.043406293,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.9,0.043934435,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.925,0.044366688,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.95,0.045002267,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.96,0.045462966,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.975,0.04623489,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.98,0.04679817,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.99,0.049687326,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,0.995,0.050971806,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,instability,1.0,0.05128242,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.5,0.030872684,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.6,0.031189851,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.7,0.031818002,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.75,0.032239348,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.8,0.032921553,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.85,0.03349623,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.9,0.034710974,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.925,0.03569302,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.95,0.03707774,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.96,0.037709087,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.975,0.038808107,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.98,0.038912952,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.99,0.040302247,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,0.995,0.04529503,400,trajectory_max_persistent_score,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,instability,1.0,0.04602906,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.5,0.04509291,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.6,0.045864344,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.7,0.047002956,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.75,0.047738165,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.8,0.04844998,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.85,0.04911506,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.9,0.05011274,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.925,0.05055587,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.95,0.051404595,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.96,0.052390113,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.975,0.05387473,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.98,0.054116204,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.99,0.056647137,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,0.995,0.05715075,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,instability,1.0,0.066217154,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.5,0.03842981,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.6,0.03895843,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.7,0.03980179,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.75,0.040334,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.8,0.04103841,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.85,0.041853964,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.9,0.042876765,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.925,0.044047445,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.95,0.047001615,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.96,0.049209952,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.975,0.051354676,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.98,0.052069724,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.99,0.055773765,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,0.995,0.06419417,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,instability,1.0,0.06434478,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.5,0.04720737,400,trajectory_max_persistent_score,False
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,instability,0.6,0.047921956,400,trajectory_max_persistent_score,False
