fold,suite,method,calibration,alpha,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_goal_20260908,libero_goal,knn_and_v8,episode,0.2,unseen,1200,9,1191,9,11,1.0,0.009235936188077247,0.45,0.9953820319059614,0.4888888888888888,13.0,9,1.0,11,9,1.0,11,9,1.0,2,9,1.0,0,9,1.0,0,6,0.6666666666666666,0,1,0.1111111111111111,0,0.0,0.0,0.1111111111111111,0.005037783375314861,0.6666666666666666,0.009235936188077247,1.0,0.009235936188077247,1.0,0.009235936188077247,1.0,0.009235936188077247,1.0,0.009235936188077247
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.03,seen,560,22,538,21,4,0.9545454545454546,0.007434944237918215,0.84,0.9735552551537682,0.7151515151515151,23.0,21,0.9545454545454546,4,21,0.9545454545454546,4,20,0.9090909090909091,2,9,0.4090909090909091,0,9,0.4090909090909091,0,5,0.22727272727272727,0,0,0.0,0,0.0,0.0,0.0,0.0,0.22727272727272727,0.007434944237918215,0.4090909090909091,0.007434944237918215,0.9545454545454546,0.007434944237918215,0.9545454545454546,0.007434944237918215,0.9545454545454546,0.007434944237918215
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.03,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6222222222222222,18.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,6,0.6666666666666666,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.05,seen,560,22,538,22,6,1.0,0.011152416356877323,0.7857142857142857,0.9944237918215614,0.6954545454545454,23.0,22,1.0,6,22,1.0,6,21,0.9545454545454546,2,9,0.4090909090909091,0,9,0.4090909090909091,0,8,0.36363636363636365,0,0,0.0,0,0.0,0.0,0.0,0.0,0.36363636363636365,0.011152416356877323,0.4090909090909091,0.011152416356877323,1.0,0.011152416356877323,1.0,0.011152416356877323,1.0,0.011152416356877323
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.05,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.5888888888888889,16.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,7,0.7777777777777778,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.1,seen,560,22,538,22,25,1.0,0.046468401486988845,0.46808510638297873,0.9767657992565055,0.6227272727272728,17.0,22,1.0,25,22,1.0,18,21,0.9545454545454546,6,19,0.8636363636363636,1,13,0.5909090909090909,0,9,0.4090909090909091,0,0,0.0,0,0.0,0.0,0.0,0.007434944237918215,0.4090909090909091,0.04275092936802974,0.5909090909090909,0.046468401486988845,1.0,0.046468401486988845,1.0,0.046468401486988845,1.0,0.046468401486988845
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.1,unseen,1200,9,1191,9,1,1.0,0.0008396305625524769,0.9,0.9995801847187238,0.5555555555555556,15.0,9,1.0,1,9,1.0,1,9,1.0,0,9,1.0,0,9,1.0,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0008396305625524769,1.0,0.0008396305625524769,1.0,0.0008396305625524769,1.0,0.0008396305625524769,1.0,0.0008396305625524769
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.15,seen,560,22,538,22,43,1.0,0.07992565055762081,0.3384615384615385,0.9600371747211895,0.6075757575757575,17.0,22,1.0,43,22,1.0,27,22,1.0,10,21,0.9545454545454546,3,13,0.5909090909090909,0,9,0.4090909090909091,0,0,0.0,0,0.0,0.0,0.0,0.016728624535315983,0.4090909090909091,0.07806691449814127,0.6363636363636364,0.07992565055762081,1.0,0.07992565055762081,1.0,0.07992565055762081,1.0,0.07992565055762081
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.15,unseen,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.5407407407407407,15.0,9,1.0,3,9,1.0,3,9,1.0,0,9,1.0,0,9,1.0,0,3,0.3333333333333333,0,0,0.0,0,0.0,0.0,0.0,0.0008396305625524769,0.3333333333333333,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.2,seen,560,22,538,22,53,1.0,0.09851301115241635,0.29333333333333333,0.9507434944237918,0.5909090909090909,16.5,22,1.0,53,22,1.0,40,22,1.0,13,21,0.9545454545454546,5,15,0.6818181818181818,0,9,0.4090909090909091,0,0,0.0,0,0.0,0.0,0.0,0.026022304832713755,0.4090909090909091,0.09479553903345725,0.7272727272727273,0.09851301115241635,1.0,0.09851301115241635,1.0,0.09851301115241635,1.0,0.09851301115241635
libero_goal_20260908,libero_goal,knn_and_v8,task_init,0.2,unseen,1200,9,1191,9,5,1.0,0.0041981528127623844,0.6428571428571429,0.9979009235936188,0.5296296296296297,15.0,9,1.0,5,9,1.0,4,9,1.0,1,9,1.0,0,9,1.0,0,4,0.4444444444444444,0,0,0.0,0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0041981528127623844,1.0,0.0041981528127623844,1.0,0.0041981528127623844,1.0,0.0041981528127623844,1.0,0.0041981528127623844
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.01,seen,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6712121212121211,17.0,21,0.9545454545454546,3,21,0.9545454545454546,1,20,0.9090909090909091,1,18,0.8181818181818182,1,11,0.5,0,4,0.18181818181818182,0,0,0.0,0,0.0,0.0,0.0,0.0018587360594795538,0.18181818181818182,0.0037174721189591076,0.5454545454545454,0.0055762081784386614,0.9545454545454546,0.0055762081784386614,0.9545454545454546,0.0055762081784386614,0.9545454545454546,0.0055762081784386614
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.01,unseen,1200,9,1191,9,4,1.0,0.0033585222502099076,0.6923076923076923,0.998320738874895,0.5444444444444445,15.0,9,1.0,4,9,1.0,4,9,1.0,3,9,1.0,0,9,1.0,0,3,0.3333333333333333,0,0,0.0,0,0.0,0.0,0.0,0.0016792611251049538,0.3333333333333333,0.0033585222502099076,1.0,0.0033585222502099076,1.0,0.0033585222502099076,1.0,0.0033585222502099076,1.0,0.0033585222502099076
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.03,seen,560,22,538,22,13,1.0,0.024163568773234202,0.6285714285714286,0.9879182156133829,0.5924242424242424,16.0,22,1.0,13,22,1.0,10,22,1.0,7,22,1.0,5,16,0.7272727272727273,0,7,0.3181818181818182,0,0,0.0,0,0.0,0.0,0.0,0.0055762081784386614,0.3181818181818182,0.020446096654275093,0.8181818181818182,0.024163568773234202,1.0,0.024163568773234202,1.0,0.024163568773234202,1.0,0.024163568773234202
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.03,unseen,1200,9,1191,9,27,1.0,0.022670025188916875,0.25,0.9886649874055415,0.4962962962962963,14.0,9,1.0,27,9,1.0,20,9,1.0,8,9,1.0,0,9,1.0,0,5,0.5555555555555556,0,0,0.0,0,0.0,0.0,0.0,0.0109151973131822,0.5555555555555556,0.022670025188916875,1.0,0.022670025188916875,1.0,0.022670025188916875,1.0,0.022670025188916875,1.0,0.022670025188916875
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.05,seen,560,22,538,22,36,1.0,0.06691449814126393,0.3793103448275862,0.966542750929368,0.5727272727272728,16.0,22,1.0,36,22,1.0,29,22,1.0,14,22,1.0,9,16,0.7272727272727273,0,10,0.45454545454545453,0,0,0.0,0,0.0,0.0,0.0,0.00929368029739777,0.45454545454545453,0.06133828996282528,0.8636363636363636,0.06691449814126393,1.0,0.06691449814126393,1.0,0.06691449814126393,1.0,0.06691449814126393
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.05,unseen,1200,9,1191,9,46,1.0,0.038623005877413935,0.16363636363636364,0.980688497061293,0.4888888888888888,13.0,9,1.0,46,9,1.0,35,9,1.0,12,9,1.0,0,9,1.0,0,6,0.6666666666666666,0,0,0.0,0,0.0,0.0,0.0,0.023509655751469353,0.6666666666666666,0.038623005877413935,1.0,0.038623005877413935,1.0,0.038623005877413935,1.0,0.038623005877413935,1.0,0.038623005877413935
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.1,seen,560,22,538,22,64,1.0,0.11895910780669144,0.2558139534883721,0.9405204460966543,0.5242424242424243,13.0,22,1.0,64,22,1.0,46,22,1.0,30,22,1.0,12,19,0.8636363636363636,0,14,0.6363636363636364,0,0,0.0,0,0.0,0.0,0.0,0.048327137546468404,0.6363636363636364,0.10594795539033457,0.9545454545454546,0.11895910780669144,1.0,0.11895910780669144,1.0,0.11895910780669144,1.0,0.11895910780669144
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.1,unseen,1200,9,1191,9,82,1.0,0.0688497061293031,0.0989010989010989,0.9655751469353484,0.48148148148148145,13.0,9,1.0,82,9,1.0,57,9,1.0,19,9,1.0,0,9,1.0,0,8,0.8888888888888888,0,0,0.0,0,0.0,0.0,0.0,0.04030226700251889,0.8888888888888888,0.0688497061293031,1.0,0.0688497061293031,1.0,0.0688497061293031,1.0,0.0688497061293031,1.0,0.0688497061293031
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.15,seen,560,22,538,22,78,1.0,0.1449814126394052,0.22,0.9275092936802974,0.5090909090909091,13.0,22,1.0,78,22,1.0,55,22,1.0,36,22,1.0,14,21,0.9545454545454546,0,14,0.6363636363636364,0,0,0.0,0,0.0,0.0,0.0,0.07434944237918216,0.6363636363636364,0.13382899628252787,1.0,0.1449814126394052,1.0,0.1449814126394052,1.0,0.1449814126394052,1.0,0.1449814126394052
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.15,unseen,1200,9,1191,9,111,1.0,0.09319899244332494,0.075,0.9534005037783375,0.48148148148148145,13.0,9,1.0,111,9,1.0,71,9,1.0,26,9,1.0,0,9,1.0,0,8,0.8888888888888888,0,0,0.0,0,0.0,0.0,0.0,0.05289672544080604,0.8888888888888888,0.09319899244332494,1.0,0.09319899244332494,1.0,0.09319899244332494,1.0,0.09319899244332494,1.0,0.09319899244332494
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.2,seen,560,22,538,22,109,1.0,0.20260223048327136,0.16793893129770993,0.8986988847583643,0.4863636363636364,13.0,22,1.0,109,22,1.0,76,22,1.0,41,22,1.0,14,22,1.0,1,14,0.6363636363636364,0,3,0.13636363636363635,0,0.0,0.0,0.13636363636363635,0.10223048327137546,0.6363636363636364,0.1895910780669145,1.0,0.20260223048327136,1.0,0.20260223048327136,1.0,0.20260223048327136,1.0,0.20260223048327136
libero_goal_20260908,libero_goal,knn_or_v8,episode,0.2,unseen,1200,9,1191,9,154,1.0,0.12930310663308145,0.05521472392638037,0.9353484466834593,0.4592592592592592,13.0,9,1.0,154,9,1.0,96,9,1.0,44,9,1.0,0,9,1.0,0,8,0.8888888888888888,0,1,0.1111111111111111,0,0.0,0.0016792611251049538,0.1111111111111111,0.07556675062972293,0.8888888888888888,0.12930310663308145,1.0,0.12930310663308145,1.0,0.12930310663308145,1.0,0.12930310663308145,1.0,0.12930310663308145
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.03,seen,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6969696969696969,21.0,21,0.9545454545454546,3,20,0.9090909090909091,1,19,0.8636363636363636,1,13,0.5909090909090909,0,10,0.45454545454545453,0,4,0.18181818181818182,0,0,0.0,0,0.0,0.0,0.0,0.0018587360594795538,0.18181818181818182,0.0037174721189591076,0.5,0.0055762081784386614,0.9545454545454546,0.0055762081784386614,0.9545454545454546,0.0055762081784386614,0.9545454545454546,0.0055762081784386614
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.03,unseen,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.5555555555555556,16.0,9,1.0,2,9,1.0,2,9,1.0,1,9,1.0,0,9,1.0,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0016792611251049538,1.0,0.0016792611251049538,1.0,0.0016792611251049538,1.0,0.0016792611251049538,1.0,0.0016792611251049538
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.05,seen,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6878787878787879,21.0,21,0.9545454545454546,3,21,0.9545454545454546,1,20,0.9090909090909091,1,15,0.6818181818181818,0,10,0.45454545454545453,0,4,0.18181818181818182,0,0,0.0,0,0.0,0.0,0.0,0.0018587360594795538,0.18181818181818182,0.0037174721189591076,0.5,0.0055762081784386614,0.9545454545454546,0.0055762081784386614,0.9545454545454546,0.0055762081784386614,0.9545454545454546,0.0055762081784386614
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.05,unseen,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.5518518518518518,15.0,9,1.0,3,9,1.0,3,9,1.0,1,9,1.0,0,9,1.0,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0008396305625524769,0.2222222222222222,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.1,seen,560,22,538,22,13,1.0,0.024163568773234202,0.6285714285714286,0.9879182156133829,0.5909090909090909,16.0,22,1.0,13,22,1.0,10,22,1.0,7,22,1.0,5,16,0.7272727272727273,0,7,0.3181818181818182,0,0,0.0,0,0.0,0.0,0.0,0.0055762081784386614,0.3181818181818182,0.020446096654275093,0.8181818181818182,0.024163568773234202,1.0,0.024163568773234202,1.0,0.024163568773234202,1.0,0.024163568773234202
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.1,unseen,1200,9,1191,9,29,1.0,0.02434928631402183,0.23684210526315788,0.9878253568429891,0.4962962962962963,14.0,9,1.0,29,9,1.0,21,9,1.0,8,9,1.0,0,9,1.0,0,5,0.5555555555555556,0,0,0.0,0,0.0,0.0,0.0,0.011754827875734676,0.5555555555555556,0.02434928631402183,1.0,0.02434928631402183,1.0,0.02434928631402183,1.0,0.02434928631402183,1.0,0.02434928631402183
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.15,seen,560,22,538,22,30,1.0,0.055762081784386616,0.4230769230769231,0.9721189591078067,0.5848484848484848,16.0,22,1.0,30,22,1.0,23,22,1.0,12,22,1.0,7,16,0.7272727272727273,0,9,0.4090909090909091,0,0,0.0,0,0.0,0.0,0.0,0.00929368029739777,0.4090909090909091,0.048327137546468404,0.8181818181818182,0.055762081784386616,1.0,0.055762081784386616,1.0,0.055762081784386616,1.0,0.055762081784386616
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.15,unseen,1200,9,1191,9,42,1.0,0.03526448362720403,0.17647058823529413,0.982367758186398,0.4888888888888888,13.0,9,1.0,42,9,1.0,33,9,1.0,11,9,1.0,0,9,1.0,0,6,0.6666666666666666,0,0,0.0,0,0.0,0.0,0.0,0.0218303946263644,0.6666666666666666,0.03526448362720403,1.0,0.03526448362720403,1.0,0.03526448362720403,1.0,0.03526448362720403,1.0,0.03526448362720403
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.2,seen,560,22,538,22,51,1.0,0.09479553903345725,0.3013698630136986,0.9526022304832714,0.5439393939393941,13.5,22,1.0,51,22,1.0,40,22,1.0,21,22,1.0,10,18,0.8181818181818182,0,14,0.6363636363636364,0,0,0.0,0,0.0,0.0,0.0,0.02973977695167286,0.6363636363636364,0.08921933085501858,0.8636363636363636,0.09479553903345725,1.0,0.09479553903345725,1.0,0.09479553903345725,1.0,0.09479553903345725
libero_goal_20260908,libero_goal,knn_or_v8,task_init,0.2,unseen,1200,9,1191,9,68,1.0,0.05709487825356843,0.11688311688311688,0.9714525608732157,0.48518518518518516,13.0,9,1.0,68,9,1.0,50,9,1.0,14,9,1.0,0,9,1.0,0,7,0.7777777777777778,0,0,0.0,0,0.0,0.0,0.0,0.03526448362720403,0.7777777777777778,0.05709487825356843,1.0,0.05709487825356843,1.0,0.05709487825356843,1.0,0.05709487825356843,1.0,0.05709487825356843
libero_goal_20260909,libero_goal,knn10,episode,0.01,seen,560,23,537,23,8,1.0,0.0148975791433892,0.7419354838709677,0.9925512104283054,0.5869565217391306,17.0,23,1.0,8,23,1.0,8,23,1.0,7,21,0.9130434782608695,7,15,0.6521739130434783,1,9,0.391304347826087,0,0,0.0,0,0.0,0.0,0.0,0.0111731843575419,0.391304347826087,0.01303538175046555,0.6956521739130435,0.0148975791433892,1.0,0.0148975791433892,1.0,0.0148975791433892,1.0,0.0148975791433892
libero_goal_20260909,libero_goal,knn10,episode,0.01,unseen,1200,2,1198,2,495,1.0,0.41318864774624375,0.004024144869215292,0.7934056761268782,0.5,14.0,2,1.0,495,2,1.0,454,2,1.0,305,2,1.0,21,1,0.5,12,1,0.5,0,1,0.5,0,0.0,0.001669449081803005,0.5,0.3363939899833055,0.5,0.4048414023372287,1.0,0.41318864774624375,1.0,0.41318864774624375,1.0,0.41318864774624375,1.0,0.41318864774624375
libero_goal_20260909,libero_goal,knn10,episode,0.03,seen,560,23,537,23,17,1.0,0.03165735567970205,0.575,0.984171322160149,0.5434782608695652,14.0,23,1.0,17,23,1.0,15,23,1.0,14,22,0.9565217391304348,8,18,0.782608695652174,1,12,0.5217391304347826,0,1,0.043478260869565216,0,0.0,0.0,0.043478260869565216,0.01303538175046555,0.5217391304347826,0.027932960893854747,0.9565217391304348,0.03165735567970205,1.0,0.03165735567970205,1.0,0.03165735567970205,1.0,0.03165735567970205
libero_goal_20260909,libero_goal,knn10,episode,0.03,unseen,1200,2,1198,2,563,1.0,0.4699499165275459,0.0035398230088495575,0.765025041736227,0.35,9.5,2,1.0,563,2,1.0,510,2,1.0,366,2,1.0,27,2,1.0,14,2,1.0,0,2,1.0,0,0.0,0.0025041736227045075,1.0,0.38898163606010017,1.0,0.46243739565943237,1.0,0.4699499165275459,1.0,0.4699499165275459,1.0,0.4699499165275459,1.0,0.4699499165275459
libero_goal_20260909,libero_goal,knn10,episode,0.05,seen,560,23,537,23,23,1.0,0.04283054003724395,0.5,0.978584729981378,0.5260869565217392,14.0,23,1.0,23,23,1.0,17,23,1.0,16,23,1.0,13,19,0.8260869565217391,1,12,0.5217391304347826,0,2,0.08695652173913043,0,0.0,0.0,0.08695652173913043,0.0223463687150838,0.5217391304347826,0.03910614525139665,1.0,0.04283054003724395,1.0,0.04283054003724395,1.0,0.04283054003724395,1.0,0.04283054003724395
libero_goal_20260909,libero_goal,knn10,episode,0.05,unseen,1200,2,1198,2,616,1.0,0.5141903171953256,0.003236245954692557,0.7429048414023371,0.35,9.5,2,1.0,616,2,1.0,563,2,1.0,438,2,1.0,29,2,1.0,16,2,1.0,0,2,1.0,0,0.0,0.01335559265442404,1.0,0.4307178631051753,1.0,0.5091819699499165,1.0,0.5141903171953256,1.0,0.5141903171953256,1.0,0.5141903171953256,1.0,0.5141903171953256
libero_goal_20260909,libero_goal,knn10,episode,0.1,seen,560,23,537,23,46,1.0,0.0856610800744879,0.3333333333333333,0.957169459962756,0.5086956521739131,14.0,23,1.0,46,23,1.0,29,23,1.0,22,23,1.0,20,21,0.9130434782608695,1,12,0.5217391304347826,0,6,0.2608695652173913,0,0.0,0.0037243947858473,0.2608695652173913,0.054003724394785846,0.5217391304347826,0.07635009310986965,1.0,0.0856610800744879,1.0,0.0856610800744879,1.0,0.0856610800744879,1.0,0.0856610800744879
libero_goal_20260909,libero_goal,knn10,episode,0.1,unseen,1200,2,1198,2,673,1.0,0.5617696160267112,0.002962962962962963,0.7191151919866444,0.35,9.5,2,1.0,673,2,1.0,620,2,1.0,502,2,1.0,36,2,1.0,17,2,1.0,0,2,1.0,0,0.0,0.03589315525876461,1.0,0.48747913188647746,1.0,0.5575959933222037,1.0,0.5617696160267112,1.0,0.5617696160267112,1.0,0.5617696160267112,1.0,0.5617696160267112
libero_goal_20260909,libero_goal,knn10,episode,0.15,seen,560,23,537,23,70,1.0,0.1303538175046555,0.24731182795698925,0.9348230912476723,0.4855072463768117,14.0,23,1.0,70,23,1.0,43,23,1.0,25,23,1.0,22,23,1.0,1,12,0.5217391304347826,0,7,0.30434782608695654,0,0.0,0.00931098696461825,0.30434782608695654,0.08007448789571694,0.5217391304347826,0.11173184357541899,1.0,0.1303538175046555,1.0,0.1303538175046555,1.0,0.1303538175046555,1.0,0.1303538175046555
libero_goal_20260909,libero_goal,knn10,episode,0.15,unseen,1200,2,1198,2,712,1.0,0.5943238731218697,0.0028011204481792717,0.7028380634390652,0.3333333333333333,9.0,2,1.0,712,2,1.0,666,2,1.0,551,2,1.0,40,2,1.0,17,2,1.0,0,2,1.0,0,0.0,0.06093489148580968,1.0,0.5258764607679466,1.0,0.5918196994991652,1.0,0.5943238731218697,1.0,0.5943238731218697,1.0,0.5943238731218697,1.0,0.5943238731218697
libero_goal_20260909,libero_goal,knn10,episode,0.2,seen,560,23,537,23,101,1.0,0.18808193668528864,0.18548387096774194,0.9059590316573557,0.46521739130434797,14.0,23,1.0,101,23,1.0,64,23,1.0,31,23,1.0,25,23,1.0,1,12,0.5217391304347826,0,9,0.391304347826087,0,0.0,0.0111731843575419,0.391304347826087,0.12104283054003724,0.5217391304347826,0.15828677839851024,1.0,0.18808193668528864,1.0,0.18808193668528864,1.0,0.18808193668528864,1.0,0.18808193668528864
libero_goal_20260909,libero_goal,knn10,episode,0.2,unseen,1200,2,1198,2,751,1.0,0.6268781302170284,0.0026560424966799467,0.6865609348914858,0.3333333333333333,9.0,2,1.0,751,2,1.0,706,2,1.0,595,2,1.0,45,2,1.0,19,2,1.0,0,2,1.0,0,0.0,0.09599332220367279,1.0,0.5676126878130217,1.0,0.6260434056761269,1.0,0.6268781302170284,1.0,0.6268781302170284,1.0,0.6268781302170284,1.0,0.6268781302170284
libero_goal_20260909,libero_goal,knn10,task_init,0.01,seen,560,23,537,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260909,libero_goal,knn10,task_init,0.01,unseen,1200,2,1198,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_goal_20260909,libero_goal,knn10,task_init,0.03,seen,560,23,537,23,6,1.0,0.0111731843575419,0.7931034482758621,0.994413407821229,0.5942028985507247,17.0,23,1.0,6,23,1.0,6,23,1.0,5,21,0.9130434782608695,3,15,0.6521739130434783,1,9,0.391304347826087,0,0,0.0,0,0.0,0.0,0.0,0.0074487895716946,0.391304347826087,0.00931098696461825,0.6956521739130435,0.0111731843575419,1.0,0.0111731843575419,1.0,0.0111731843575419,1.0,0.0111731843575419
libero_goal_20260909,libero_goal,knn10,task_init,0.03,unseen,1200,2,1198,2,464,1.0,0.38731218697829717,0.004291845493562232,0.8063439065108514,0.5,14.0,2,1.0,464,2,1.0,423,2,1.0,265,2,1.0,19,1,0.5,10,1,0.5,0,1,0.5,0,0.0,0.0,0.5,0.2913188647746244,0.5,0.3814691151919866,1.0,0.38731218697829717,1.0,0.38731218697829717,1.0,0.38731218697829717,1.0,0.38731218697829717
libero_goal_20260909,libero_goal,knn10,task_init,0.05,seen,560,23,537,23,7,1.0,0.01303538175046555,0.7666666666666667,0.9934823091247672,0.5913043478260871,17.0,23,1.0,7,23,1.0,7,23,1.0,6,21,0.9130434782608695,6,15,0.6521739130434783,1,9,0.391304347826087,0,0,0.0,0,0.0,0.0,0.0,0.0111731843575419,0.391304347826087,0.0111731843575419,0.6956521739130435,0.01303538175046555,1.0,0.01303538175046555,1.0,0.01303538175046555,1.0,0.01303538175046555
libero_goal_20260909,libero_goal,knn10,task_init,0.05,unseen,1200,2,1198,2,480,1.0,0.4006677796327212,0.004149377593360996,0.7996661101836394,0.5,14.0,2,1.0,480,2,1.0,438,2,1.0,287,2,1.0,19,1,0.5,11,1,0.5,0,1,0.5,0,0.0,0.0,0.5,0.31552587646076796,0.5,0.39398998330550916,1.0,0.4006677796327212,1.0,0.4006677796327212,1.0,0.4006677796327212,1.0,0.4006677796327212
libero_goal_20260909,libero_goal,knn10,task_init,0.1,seen,560,23,537,23,17,1.0,0.03165735567970205,0.575,0.984171322160149,0.5434782608695652,14.0,23,1.0,17,23,1.0,15,23,1.0,14,22,0.9565217391304348,8,18,0.782608695652174,1,12,0.5217391304347826,0,1,0.043478260869565216,0,0.0,0.0,0.043478260869565216,0.01303538175046555,0.5217391304347826,0.027932960893854747,0.9565217391304348,0.03165735567970205,1.0,0.03165735567970205,1.0,0.03165735567970205,1.0,0.03165735567970205
libero_goal_20260909,libero_goal,knn10,task_init,0.1,unseen,1200,2,1198,2,563,1.0,0.4699499165275459,0.0035398230088495575,0.765025041736227,0.35,9.5,2,1.0,563,2,1.0,510,2,1.0,366,2,1.0,27,2,1.0,14,2,1.0,0,2,1.0,0,0.0,0.0025041736227045075,1.0,0.38898163606010017,1.0,0.46243739565943237,1.0,0.4699499165275459,1.0,0.4699499165275459,1.0,0.4699499165275459,1.0,0.4699499165275459
