scope,suite,method,failure,episodes,unique_episodes,bin,count,fraction
seen,libero_long,v7_guard,False,1571,1357,no_alarm,1553,0.988542329726289
seen,libero_long,v7_guard,True,109,83,0-25%,0,0.0
seen,libero_long,v7_guard,True,109,83,25-50%,0,0.0
seen,libero_long,v7_guard,True,109,83,50-75%,45,0.41284403669724773
seen,libero_long,v7_guard,True,109,83,75-100%,10,0.09174311926605505
seen,libero_long,v7_guard,True,109,83,no_alarm,54,0.4954128440366973
seen,libero_object,v7_guard,False,1656,1414,0-25%,0,0.0
seen,libero_object,v7_guard,False,1656,1414,25-50%,0,0.0
seen,libero_object,v7_guard,False,1656,1414,50-75%,0,0.0
seen,libero_object,v7_guard,False,1656,1414,75-100%,13,0.00785024154589372
seen,libero_object,v7_guard,False,1656,1414,no_alarm,1643,0.9921497584541062
seen,libero_object,v7_guard,True,24,18,0-25%,0,0.0
seen,libero_object,v7_guard,True,24,18,25-50%,0,0.0
seen,libero_object,v7_guard,True,24,18,50-75%,2,0.08333333333333333
seen,libero_object,v7_guard,True,24,18,75-100%,5,0.20833333333333334
seen,libero_object,v7_guard,True,24,18,no_alarm,17,0.7083333333333334
seen,libero_spatial,v7_guard,False,1619,1462,0-25%,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,25-50%,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,50-75%,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,75-100%,33,0.02038295243977764
seen,libero_spatial,v7_guard,False,1619,1462,no_alarm,1586,0.9796170475602224
seen,libero_spatial,v7_guard,True,61,50,0-25%,0,0.0
seen,libero_spatial,v7_guard,True,61,50,25-50%,0,0.0
seen,libero_spatial,v7_guard,True,61,50,50-75%,13,0.21311475409836064
seen,libero_spatial,v7_guard,True,61,50,75-100%,40,0.6557377049180327
seen,libero_spatial,v7_guard,True,61,50,no_alarm,8,0.13114754098360656
seen,all,v82_guard,False,6469,5704,0-25%,0,0.0
seen,all,v82_guard,False,6469,5704,25-50%,3,0.0004637501932292472
seen,all,v82_guard,False,6469,5704,50-75%,36,0.005565002318750966
seen,all,v82_guard,False,6469,5704,75-100%,31,0.004792085330035554
seen,all,v82_guard,False,6469,5704,no_alarm,6399,0.9891791621579842
seen,all,v82_guard,True,251,200,0-25%,0,0.0
seen,all,v82_guard,True,251,200,25-50%,20,0.0796812749003984
seen,all,v82_guard,True,251,200,50-75%,118,0.4701195219123506
seen,all,v82_guard,True,251,200,75-100%,74,0.2948207171314741
seen,all,v82_guard,True,251,200,no_alarm,39,0.1553784860557769
seen,libero_goal,v82_guard,False,1623,1471,0-25%,0,0.0
seen,libero_goal,v82_guard,False,1623,1471,25-50%,1,0.0006161429451632779
seen,libero_goal,v82_guard,False,1623,1471,50-75%,6,0.0036968576709796672
seen,libero_goal,v82_guard,False,1623,1471,75-100%,14,0.00862600123228589
seen,libero_goal,v82_guard,False,1623,1471,no_alarm,1602,0.9870609981515711
seen,libero_goal,v82_guard,True,57,49,0-25%,0,0.0
seen,libero_goal,v82_guard,True,57,49,25-50%,12,0.21052631578947367
seen,libero_goal,v82_guard,True,57,49,50-75%,25,0.43859649122807015
seen,libero_goal,v82_guard,True,57,49,75-100%,20,0.3508771929824561
seen,libero_goal,v82_guard,True,57,49,no_alarm,0,0.0
seen,libero_long,v82_guard,False,1571,1357,0-25%,0,0.0
seen,libero_long,v82_guard,False,1571,1357,25-50%,2,0.001273074474856779
seen,libero_long,v82_guard,False,1571,1357,50-75%,19,0.0120942075111394
seen,libero_long,v82_guard,False,1571,1357,75-100%,9,0.005728835136855506
seen,libero_long,v82_guard,False,1571,1357,no_alarm,1541,0.9809038828771484
seen,libero_long,v82_guard,True,109,83,0-25%,0,0.0
seen,libero_long,v82_guard,True,109,83,25-50%,2,0.01834862385321101
seen,libero_long,v82_guard,True,109,83,50-75%,53,0.48623853211009177
seen,libero_long,v82_guard,True,109,83,75-100%,17,0.1559633027522936
seen,libero_long,v82_guard,True,109,83,no_alarm,37,0.3394495412844037
seen,libero_object,v82_guard,False,1656,1414,0-25%,0,0.0
seen,libero_object,v82_guard,False,1656,1414,25-50%,0,0.0
seen,libero_object,v82_guard,False,1656,1414,50-75%,10,0.006038647342995169
seen,libero_object,v82_guard,False,1656,1414,75-100%,4,0.0024154589371980675
seen,libero_object,v82_guard,False,1656,1414,no_alarm,1642,0.9915458937198067
seen,libero_object,v82_guard,True,24,18,0-25%,0,0.0
seen,libero_object,v82_guard,True,24,18,25-50%,6,0.25
seen,libero_object,v82_guard,True,24,18,50-75%,12,0.5
seen,libero_object,v82_guard,True,24,18,75-100%,6,0.25
seen,libero_object,v82_guard,True,24,18,no_alarm,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,0-25%,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,25-50%,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,50-75%,1,0.0006176652254478073
seen,libero_spatial,v82_guard,False,1619,1462,75-100%,4,0.0024706609017912293
seen,libero_spatial,v82_guard,False,1619,1462,no_alarm,1614,0.9969116738727609
seen,libero_spatial,v82_guard,True,61,50,0-25%,0,0.0
seen,libero_spatial,v82_guard,True,61,50,25-50%,0,0.0
seen,libero_spatial,v82_guard,True,61,50,50-75%,28,0.45901639344262296
seen,libero_spatial,v82_guard,True,61,50,75-100%,31,0.5081967213114754
seen,libero_spatial,v82_guard,True,61,50,no_alarm,2,0.03278688524590164
seen,all,v8_guard,False,6469,5704,0-25%,0,0.0
seen,all,v8_guard,False,6469,5704,25-50%,3,0.0004637501932292472
seen,all,v8_guard,False,6469,5704,50-75%,29,0.00448291853454939
seen,all,v8_guard,False,6469,5704,75-100%,27,0.0041737517390632245
seen,all,v8_guard,False,6469,5704,no_alarm,6410,0.9908795795331581
seen,all,v8_guard,True,251,200,0-25%,0,0.0
seen,all,v8_guard,True,251,200,25-50%,19,0.07569721115537849
seen,all,v8_guard,True,251,200,50-75%,102,0.4063745019920319
seen,all,v8_guard,True,251,200,75-100%,76,0.30278884462151395
seen,all,v8_guard,True,251,200,no_alarm,54,0.2151394422310757
seen,libero_goal,v8_guard,False,1623,1471,0-25%,0,0.0
seen,libero_goal,v8_guard,False,1623,1471,25-50%,1,0.0006161429451632779
seen,libero_goal,v8_guard,False,1623,1471,50-75%,6,0.0036968576709796672
seen,libero_goal,v8_guard,False,1623,1471,75-100%,15,0.009242144177449169
seen,libero_goal,v8_guard,False,1623,1471,no_alarm,1601,0.9864448552064079
seen,libero_goal,v8_guard,True,57,49,0-25%,0,0.0
seen,libero_goal,v8_guard,True,57,49,25-50%,12,0.21052631578947367
seen,libero_goal,v8_guard,True,57,49,50-75%,21,0.3684210526315789
seen,libero_goal,v8_guard,True,57,49,75-100%,23,0.40350877192982454
seen,libero_goal,v8_guard,True,57,49,no_alarm,1,0.017543859649122806
seen,libero_long,v8_guard,False,1571,1357,0-25%,0,0.0
seen,libero_long,v8_guard,False,1571,1357,25-50%,2,0.001273074474856779
seen,libero_long,v8_guard,False,1571,1357,50-75%,18,0.011457670273711012
seen,libero_long,v8_guard,False,1571,1357,75-100%,6,0.0038192234245703373
seen,libero_long,v8_guard,False,1571,1357,no_alarm,1545,0.9834500318268619
seen,libero_long,v8_guard,True,109,83,0-25%,0,0.0
seen,libero_long,v8_guard,True,109,83,25-50%,1,0.009174311926605505
seen,libero_long,v8_guard,True,109,83,50-75%,48,0.44036697247706424
seen,libero_long,v8_guard,True,109,83,75-100%,12,0.11009174311926606
seen,libero_long,v8_guard,True,109,83,no_alarm,48,0.44036697247706424
seen,libero_object,v8_guard,False,1656,1414,0-25%,0,0.0
seen,libero_object,v8_guard,False,1656,1414,25-50%,0,0.0
seen,libero_object,v8_guard,False,1656,1414,50-75%,5,0.0030193236714975845
seen,libero_object,v8_guard,False,1656,1414,75-100%,4,0.0024154589371980675
seen,libero_object,v8_guard,False,1656,1414,no_alarm,1647,0.9945652173913043
seen,libero_object,v8_guard,True,24,18,0-25%,0,0.0
seen,libero_object,v8_guard,True,24,18,25-50%,6,0.25
seen,libero_object,v8_guard,True,24,18,50-75%,8,0.3333333333333333
seen,libero_object,v8_guard,True,24,18,75-100%,8,0.3333333333333333
seen,libero_object,v8_guard,True,24,18,no_alarm,2,0.08333333333333333
seen,libero_spatial,v8_guard,False,1619,1462,0-25%,0,0.0
seen,libero_spatial,v8_guard,False,1619,1462,25-50%,0,0.0
seen,libero_spatial,v8_guard,False,1619,1462,50-75%,0,0.0
seen,libero_spatial,v8_guard,False,1619,1462,75-100%,2,0.0012353304508956147
seen,libero_spatial,v8_guard,False,1619,1462,no_alarm,1617,0.9987646695491044
seen,libero_spatial,v8_guard,True,61,50,0-25%,0,0.0
seen,libero_spatial,v8_guard,True,61,50,25-50%,0,0.0
seen,libero_spatial,v8_guard,True,61,50,50-75%,25,0.4098360655737705
seen,libero_spatial,v8_guard,True,61,50,75-100%,33,0.5409836065573771
seen,libero_spatial,v8_guard,True,61,50,no_alarm,3,0.04918032786885246
unseen,all,knn10,False,13909,10745,0-25%,0,0.0
unseen,all,knn10,False,13909,10745,25-50%,20,0.0014379178948882019
unseen,all,knn10,False,13909,10745,50-75%,272,0.019555683370479547
unseen,all,knn10,False,13909,10745,75-100%,555,0.0399022215831476
unseen,all,knn10,False,13909,10745,no_alarm,13062,0.9391041771514846
unseen,all,knn10,True,491,455,0-25%,8,0.016293279022403257
unseen,all,knn10,True,491,455,25-50%,42,0.0855397148676171
unseen,all,knn10,True,491,455,50-75%,302,0.615071283095723
unseen,all,knn10,True,491,455,75-100%,89,0.18126272912423624
unseen,all,knn10,True,491,455,no_alarm,50,0.10183299389002037
unseen,libero_goal,knn10,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn10,False,3511,2720,25-50%,8,0.0022785531187695814
unseen,libero_goal,knn10,False,3511,2720,50-75%,148,0.04215323269723725
unseen,libero_goal,knn10,False,3511,2720,75-100%,348,0.09911706066647678
unseen,libero_goal,knn10,False,3511,2720,no_alarm,3007,0.8564511535175163
unseen,libero_goal,knn10,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn10,True,89,80,25-50%,15,0.16853932584269662
unseen,libero_goal,knn10,True,89,80,50-75%,50,0.5617977528089888
unseen,libero_goal,knn10,True,89,80,75-100%,23,0.25842696629213485
unseen,libero_goal,knn10,True,89,80,no_alarm,1,0.011235955056179775
unseen,libero_long,knn10,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn10,False,3360,2562,25-50%,12,0.0035714285714285713
unseen,libero_long,knn10,False,3360,2562,50-75%,29,0.008630952380952382
unseen,libero_long,knn10,False,3360,2562,75-100%,6,0.0017857142857142857
unseen,libero_long,knn10,False,3360,2562,no_alarm,3313,0.9860119047619048
unseen,libero_long,knn10,True,240,238,0-25%,8,0.03333333333333333
unseen,libero_long,knn10,True,240,238,25-50%,18,0.075
unseen,libero_long,knn10,True,240,238,50-75%,119,0.49583333333333335
unseen,libero_long,knn10,True,240,238,75-100%,48,0.2
unseen,libero_long,knn10,True,240,238,no_alarm,47,0.19583333333333333
unseen,libero_object,knn10,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn10,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn10,False,3566,2379,50-75%,76,0.02131239484015704
unseen,libero_object,knn10,False,3566,2379,75-100%,73,0.02047111609646663
unseen,libero_object,knn10,False,3566,2379,no_alarm,3417,0.9582164890633763
unseen,libero_object,knn10,True,34,21,0-25%,0,0.0
unseen,libero_object,knn10,True,34,21,25-50%,4,0.11764705882352941
unseen,libero_object,knn10,True,34,21,50-75%,20,0.5882352941176471
unseen,libero_object,knn10,True,34,21,75-100%,8,0.23529411764705882
unseen,libero_object,knn10,True,34,21,no_alarm,2,0.058823529411764705
unseen,libero_spatial,knn10,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,50-75%,19,0.005472350230414746
unseen,libero_spatial,knn10,False,3472,3084,75-100%,128,0.03686635944700461
unseen,libero_spatial,knn10,False,3472,3084,no_alarm,3325,0.9576612903225806
unseen,libero_spatial,knn10,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn10,True,128,116,25-50%,5,0.0390625
unseen,libero_spatial,knn10,True,128,116,50-75%,113,0.8828125
unseen,libero_spatial,knn10,True,128,116,75-100%,10,0.078125
unseen,libero_spatial,knn10,True,128,116,no_alarm,0,0.0
unseen,all,knn10_delta_q7,False,13909,10745,0-25%,0,0.0
unseen,all,knn10_delta_q7,False,13909,10745,25-50%,13,0.0009346466316773312
unseen,all,knn10_delta_q7,False,13909,10745,50-75%,215,0.01545761737004817
unseen,all,knn10_delta_q7,False,13909,10745,75-100%,549,0.039470846214681145
unseen,all,knn10_delta_q7,False,13909,10745,no_alarm,13132,0.9441368897835933
unseen,all,knn10_delta_q7,True,491,455,0-25%,4,0.008146639511201629
unseen,all,knn10_delta_q7,True,491,455,25-50%,29,0.059063136456211814
unseen,all,knn10_delta_q7,True,491,455,50-75%,301,0.6130346232179226
unseen,all,knn10_delta_q7,True,491,455,75-100%,87,0.17718940936863545
unseen,all,knn10_delta_q7,True,491,455,no_alarm,70,0.1425661914460285
unseen,libero_goal,knn10_delta_q7,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn10_delta_q7,False,3511,2720,25-50%,10,0.0028481913984619764
unseen,libero_goal,knn10_delta_q7,False,3511,2720,50-75%,111,0.03161492452292794
unseen,libero_goal,knn10_delta_q7,False,3511,2720,75-100%,348,0.09911706066647678
unseen,libero_goal,knn10_delta_q7,False,3511,2720,no_alarm,3042,0.8664198234121333
unseen,libero_goal,knn10_delta_q7,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn10_delta_q7,True,89,80,25-50%,13,0.14606741573033707
unseen,libero_goal,knn10_delta_q7,True,89,80,50-75%,53,0.5955056179775281
unseen,libero_goal,knn10_delta_q7,True,89,80,75-100%,19,0.21348314606741572
unseen,libero_goal,knn10_delta_q7,True,89,80,no_alarm,4,0.0449438202247191
unseen,libero_long,knn10_delta_q7,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn10_delta_q7,False,3360,2562,25-50%,3,0.0008928571428571428
unseen,libero_long,knn10_delta_q7,False,3360,2562,50-75%,22,0.006547619047619048
unseen,libero_long,knn10_delta_q7,False,3360,2562,75-100%,4,0.0011904761904761906
unseen,libero_long,knn10_delta_q7,False,3360,2562,no_alarm,3331,0.9913690476190476
unseen,libero_long,knn10_delta_q7,True,240,238,0-25%,4,0.016666666666666666
unseen,libero_long,knn10_delta_q7,True,240,238,25-50%,9,0.0375
unseen,libero_long,knn10_delta_q7,True,240,238,50-75%,120,0.5
unseen,libero_long,knn10_delta_q7,True,240,238,75-100%,43,0.17916666666666667
unseen,libero_long,knn10_delta_q7,True,240,238,no_alarm,64,0.26666666666666666
unseen,libero_object,knn10_delta_q7,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn10_delta_q7,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn10_delta_q7,False,3566,2379,50-75%,69,0.019349411104879418
unseen,libero_object,knn10_delta_q7,False,3566,2379,75-100%,87,0.024397083567021874
unseen,libero_object,knn10_delta_q7,False,3566,2379,no_alarm,3410,0.9562535053280987
unseen,libero_object,knn10_delta_q7,True,34,21,0-25%,0,0.0
unseen,libero_object,knn10_delta_q7,True,34,21,25-50%,5,0.14705882352941177
unseen,libero_object,knn10_delta_q7,True,34,21,50-75%,18,0.5294117647058824
unseen,libero_object,knn10_delta_q7,True,34,21,75-100%,9,0.2647058823529412
unseen,libero_object,knn10_delta_q7,True,34,21,no_alarm,2,0.058823529411764705
unseen,libero_spatial,knn10_delta_q7,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn10_delta_q7,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn10_delta_q7,False,3472,3084,50-75%,13,0.0037442396313364054
unseen,libero_spatial,knn10_delta_q7,False,3472,3084,75-100%,110,0.03168202764976959
unseen,libero_spatial,knn10_delta_q7,False,3472,3084,no_alarm,3349,0.964573732718894
unseen,libero_spatial,knn10_delta_q7,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn10_delta_q7,True,128,116,25-50%,2,0.015625
unseen,libero_spatial,knn10_delta_q7,True,128,116,50-75%,110,0.859375
unseen,libero_spatial,knn10_delta_q7,True,128,116,75-100%,16,0.125
unseen,libero_spatial,knn10_delta_q7,True,128,116,no_alarm,0,0.0
unseen,all,knn10_persist3,False,13909,10745,0-25%,0,0.0
unseen,all,knn10_persist3,False,13909,10745,25-50%,59,0.004241857789920195
unseen,all,knn10_persist3,False,13909,10745,50-75%,111,0.007980444316629521
unseen,all,knn10_persist3,False,13909,10745,75-100%,664,0.0477388741102883
unseen,all,knn10_persist3,False,13909,10745,no_alarm,13075,0.940038823783162
unseen,all,knn10_persist3,True,491,455,0-25%,8,0.016293279022403257
unseen,all,knn10_persist3,True,491,455,25-50%,68,0.1384928716904277
unseen,all,knn10_persist3,True,491,455,50-75%,278,0.5661914460285132
unseen,all,knn10_persist3,True,491,455,75-100%,96,0.1955193482688391
unseen,all,knn10_persist3,True,491,455,no_alarm,41,0.0835030549898167
unseen,libero_goal,knn10_persist3,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn10_persist3,False,3511,2720,25-50%,0,0.0
unseen,libero_goal,knn10_persist3,False,3511,2720,50-75%,27,0.007690116775847337
unseen,libero_goal,knn10_persist3,False,3511,2720,75-100%,393,0.11193392195955568
unseen,libero_goal,knn10_persist3,False,3511,2720,no_alarm,3091,0.8803759612645969
unseen,libero_goal,knn10_persist3,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn10_persist3,True,89,80,25-50%,10,0.11235955056179775
unseen,libero_goal,knn10_persist3,True,89,80,50-75%,43,0.48314606741573035
unseen,libero_goal,knn10_persist3,True,89,80,75-100%,32,0.3595505617977528
unseen,libero_goal,knn10_persist3,True,89,80,no_alarm,4,0.0449438202247191
unseen,libero_long,knn10_persist3,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn10_persist3,False,3360,2562,25-50%,59,0.01755952380952381
unseen,libero_long,knn10_persist3,False,3360,2562,50-75%,29,0.008630952380952382
unseen,libero_long,knn10_persist3,False,3360,2562,75-100%,14,0.004166666666666667
unseen,libero_long,knn10_persist3,False,3360,2562,no_alarm,3258,0.9696428571428571
unseen,libero_long,knn10_persist3,True,240,238,0-25%,8,0.03333333333333333
unseen,libero_long,knn10_persist3,True,240,238,25-50%,55,0.22916666666666666
unseen,libero_long,knn10_persist3,True,240,238,50-75%,103,0.42916666666666664
unseen,libero_long,knn10_persist3,True,240,238,75-100%,39,0.1625
unseen,libero_long,knn10_persist3,True,240,238,no_alarm,35,0.14583333333333334
unseen,libero_object,knn10_persist3,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn10_persist3,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn10_persist3,False,3566,2379,50-75%,49,0.013740886146943354
unseen,libero_object,knn10_persist3,False,3566,2379,75-100%,54,0.01514301738642737
unseen,libero_object,knn10_persist3,False,3566,2379,no_alarm,3463,0.9711160964666293
unseen,libero_object,knn10_persist3,True,34,21,0-25%,0,0.0
unseen,libero_object,knn10_persist3,True,34,21,25-50%,1,0.029411764705882353
unseen,libero_object,knn10_persist3,True,34,21,50-75%,18,0.5294117647058824
unseen,libero_object,knn10_persist3,True,34,21,75-100%,13,0.38235294117647056
unseen,libero_object,knn10_persist3,True,34,21,no_alarm,2,0.058823529411764705
unseen,libero_spatial,knn10_persist3,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn10_persist3,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn10_persist3,False,3472,3084,50-75%,6,0.0017281105990783411
unseen,libero_spatial,knn10_persist3,False,3472,3084,75-100%,203,0.05846774193548387
unseen,libero_spatial,knn10_persist3,False,3472,3084,no_alarm,3263,0.9398041474654378
unseen,libero_spatial,knn10_persist3,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn10_persist3,True,128,116,25-50%,2,0.015625
unseen,libero_spatial,knn10_persist3,True,128,116,50-75%,114,0.890625
unseen,libero_spatial,knn10_persist3,True,128,116,75-100%,12,0.09375
unseen,libero_spatial,knn10_persist3,True,128,116,no_alarm,0,0.0
unseen,all,knn12_v8,False,13909,10745,0-25%,0,0.0
unseen,all,knn12_v8,False,13909,10745,25-50%,82,0.005895463369041628
unseen,all,knn12_v8,False,13909,10745,50-75%,433,0.03113092242432957
unseen,all,knn12_v8,False,13909,10745,75-100%,477,0.03429434179308361
unseen,all,knn12_v8,False,13909,10745,no_alarm,12917,0.9286792724135452
unseen,all,knn12_v8,True,491,455,0-25%,44,0.08961303462321792
unseen,all,knn12_v8,True,491,455,25-50%,55,0.1120162932790224
unseen,all,knn12_v8,True,491,455,50-75%,271,0.5519348268839104
unseen,all,knn12_v8,True,491,455,75-100%,77,0.15682281059063136
unseen,all,knn12_v8,True,491,455,no_alarm,44,0.08961303462321792
unseen,libero_goal,knn12_v8,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn12_v8,False,3511,2720,25-50%,18,0.005126744517231558
unseen,libero_goal,knn12_v8,False,3511,2720,50-75%,304,0.08658501851324409
unseen,libero_goal,knn12_v8,False,3511,2720,75-100%,290,0.08259755055539732
unseen,libero_goal,knn12_v8,False,3511,2720,no_alarm,2899,0.825690686414127
unseen,libero_goal,knn12_v8,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn12_v8,True,89,80,25-50%,22,0.24719101123595505
unseen,libero_goal,knn12_v8,True,89,80,50-75%,41,0.4606741573033708
unseen,libero_goal,knn12_v8,True,89,80,75-100%,25,0.2808988764044944
unseen,libero_goal,knn12_v8,True,89,80,no_alarm,1,0.011235955056179775
unseen,libero_long,knn12_v8,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn12_v8,False,3360,2562,25-50%,64,0.01904761904761905
unseen,libero_long,knn12_v8,False,3360,2562,50-75%,58,0.017261904761904763
unseen,libero_long,knn12_v8,False,3360,2562,75-100%,13,0.003869047619047619
unseen,libero_long,knn12_v8,False,3360,2562,no_alarm,3225,0.9598214285714286
unseen,libero_long,knn12_v8,True,240,238,0-25%,44,0.18333333333333332
unseen,libero_long,knn12_v8,True,240,238,25-50%,16,0.06666666666666667
unseen,libero_long,knn12_v8,True,240,238,50-75%,108,0.45
unseen,libero_long,knn12_v8,True,240,238,75-100%,32,0.13333333333333333
unseen,libero_long,knn12_v8,True,240,238,no_alarm,40,0.16666666666666666
unseen,libero_object,knn12_v8,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn12_v8,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn12_v8,False,3566,2379,50-75%,52,0.014582164890633763
unseen,libero_object,knn12_v8,False,3566,2379,75-100%,55,0.015423443634324173
unseen,libero_object,knn12_v8,False,3566,2379,no_alarm,3459,0.9699943914750421
unseen,libero_object,knn12_v8,True,34,21,0-25%,0,0.0
unseen,libero_object,knn12_v8,True,34,21,25-50%,2,0.058823529411764705
unseen,libero_object,knn12_v8,True,34,21,50-75%,23,0.6764705882352942
unseen,libero_object,knn12_v8,True,34,21,75-100%,6,0.17647058823529413
unseen,libero_object,knn12_v8,True,34,21,no_alarm,3,0.08823529411764706
unseen,libero_spatial,knn12_v8,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn12_v8,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn12_v8,False,3472,3084,50-75%,19,0.005472350230414746
unseen,libero_spatial,knn12_v8,False,3472,3084,75-100%,119,0.034274193548387094
unseen,libero_spatial,knn12_v8,False,3472,3084,no_alarm,3334,0.9602534562211982
unseen,libero_spatial,knn12_v8,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn12_v8,True,128,116,25-50%,15,0.1171875
unseen,libero_spatial,knn12_v8,True,128,116,50-75%,99,0.7734375
unseen,libero_spatial,knn12_v8,True,128,116,75-100%,14,0.109375
unseen,libero_spatial,knn12_v8,True,128,116,no_alarm,0,0.0
unseen,all,knn_and_v7,False,13909,10745,0-25%,1,7.189589474441009e-05
unseen,all,knn_and_v7,False,13909,10745,25-50%,21,0.001509813789632612
unseen,all,knn_and_v7,False,13909,10745,50-75%,276,0.019843266949457185
unseen,all,knn_and_v7,False,13909,10745,75-100%,228,0.016392264001725502
unseen,all,knn_and_v7,False,13909,10745,no_alarm,13383,0.9621827593644403
unseen,all,knn_and_v7,True,491,455,0-25%,8,0.016293279022403257
unseen,all,knn_and_v7,True,491,455,25-50%,12,0.024439918533604887
unseen,all,knn_and_v7,True,491,455,50-75%,161,0.32790224032586557
unseen,all,knn_and_v7,True,491,455,75-100%,161,0.32790224032586557
unseen,all,knn_and_v7,True,491,455,no_alarm,149,0.3034623217922607
unseen,libero_goal,knn_and_v7,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn_and_v7,False,3511,2720,25-50%,18,0.005126744517231558
unseen,libero_goal,knn_and_v7,False,3511,2720,50-75%,255,0.07262888066078041
unseen,libero_goal,knn_and_v7,False,3511,2720,75-100%,114,0.032469381942466534
unseen,libero_goal,knn_and_v7,False,3511,2720,no_alarm,3124,0.8897749928795216
unseen,libero_goal,knn_and_v7,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn_and_v7,True,89,80,25-50%,1,0.011235955056179775
unseen,libero_goal,knn_and_v7,True,89,80,50-75%,12,0.1348314606741573
unseen,libero_goal,knn_and_v7,True,89,80,75-100%,44,0.4943820224719101
unseen,libero_goal,knn_and_v7,True,89,80,no_alarm,32,0.3595505617977528
unseen,libero_long,knn_and_v7,False,3360,2562,0-25%,1,0.00029761904761904765
unseen,libero_long,knn_and_v7,False,3360,2562,25-50%,3,0.0008928571428571428
unseen,libero_long,knn_and_v7,False,3360,2562,50-75%,18,0.005357142857142857
unseen,libero_long,knn_and_v7,False,3360,2562,75-100%,6,0.0017857142857142857
unseen,libero_long,knn_and_v7,False,3360,2562,no_alarm,3332,0.9916666666666667
unseen,libero_long,knn_and_v7,True,240,238,0-25%,8,0.03333333333333333
unseen,libero_long,knn_and_v7,True,240,238,25-50%,11,0.04583333333333333
unseen,libero_long,knn_and_v7,True,240,238,50-75%,112,0.4666666666666667
unseen,libero_long,knn_and_v7,True,240,238,75-100%,28,0.11666666666666667
unseen,libero_long,knn_and_v7,True,240,238,no_alarm,81,0.3375
unseen,libero_object,knn_and_v7,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn_and_v7,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn_and_v7,False,3566,2379,50-75%,0,0.0
unseen,libero_object,knn_and_v7,False,3566,2379,75-100%,75,0.021031968592260235
unseen,libero_object,knn_and_v7,False,3566,2379,no_alarm,3491,0.9789680314077398
unseen,libero_object,knn_and_v7,True,34,21,0-25%,0,0.0
unseen,libero_object,knn_and_v7,True,34,21,25-50%,0,0.0
unseen,libero_object,knn_and_v7,True,34,21,50-75%,2,0.058823529411764705
unseen,libero_object,knn_and_v7,True,34,21,75-100%,13,0.38235294117647056
unseen,libero_object,knn_and_v7,True,34,21,no_alarm,19,0.5588235294117647
unseen,libero_spatial,knn_and_v7,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn_and_v7,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn_and_v7,False,3472,3084,50-75%,3,0.0008640552995391706
unseen,libero_spatial,knn_and_v7,False,3472,3084,75-100%,33,0.009504608294930876
unseen,libero_spatial,knn_and_v7,False,3472,3084,no_alarm,3436,0.9896313364055299
unseen,libero_spatial,knn_and_v7,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn_and_v7,True,128,116,25-50%,0,0.0
