fold,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_long_20260907,seen,v83_frozen_or_knn10,560,42,518,33,9,0.7857142857142857,0.017374517374517374,0.7857142857142857,0.8841698841698841,0.7307692307692308,33.0,33,0.7857142857142857,9,33,0.7857142857142857,9,33,0.7857142857142857,9,33,0.7857142857142857,6,31,0.7380952380952381,4,27,0.6428571428571429,3,15,0.35714285714285715,2,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.005791505791505791,0.09523809523809523,0.007722007722007722,0.7142857142857143,0.017374517374517374,0.7857142857142857,0.017374517374517374
libero_long_20260907,seen,v83_frozen_and_knn10,560,42,518,26,6,0.6190476190476191,0.011583011583011582,0.8125,0.8037323037323038,0.798076923076923,33.5,26,0.6190476190476191,6,26,0.6190476190476191,6,26,0.6190476190476191,6,26,0.6190476190476191,6,26,0.6190476190476191,4,23,0.5476190476190477,2,5,0.11904761904761904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019305019305019305,0.0,0.003861003861003861,0.5952380952380952,0.011583011583011582,0.6190476190476191,0.011583011583011582
libero_long_20260907,unseen,v7_frozen_or_knn10,1200,49,1151,49,21,1.0,0.018245004344048653,0.7,0.9908774978279756,0.6287284144427001,31.0,49,1.0,21,49,1.0,18,49,1.0,18,47,0.9591836734693877,18,45,0.9183673469387755,11,43,0.8775510204081632,6,35,0.7142857142857143,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011294526498696786,0.32653061224489793,0.015638575152041704,0.8979591836734694,0.018245004344048653,1.0,0.018245004344048653
libero_long_20260907,unseen,v7_frozen_and_knn10,1200,49,1151,26,12,0.5306122448979592,0.010425716768027803,0.6842105263157895,0.7600932640649658,0.8473312401883831,35.0,26,0.5306122448979592,12,26,0.5306122448979592,12,26,0.5306122448979592,12,25,0.5102040816326531,12,19,0.3877551020408163,9,15,0.30612244897959184,5,7,0.14285714285714285,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006081668114682885,0.02040816326530612,0.010425716768027803,0.3673469387755102,0.010425716768027803,0.5306122448979592,0.010425716768027803
libero_long_20260907,unseen,v8_frozen_or_knn10,1200,49,1151,49,23,1.0,0.01998262380538662,0.6805555555555556,0.9900086880973067,0.6220565149136579,31.0,49,1.0,23,49,1.0,20,49,1.0,20,48,0.9795918367346939,20,46,0.9387755102040817,11,44,0.8979591836734694,6,36,0.7346938775510204,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013032145960034752,0.3469387755102041,0.01737619461337967,0.9183673469387755,0.01998262380538662,1.0,0.01998262380538662
libero_long_20260907,unseen,v8_frozen_and_knn10,1200,49,1151,26,12,0.5306122448979592,0.010425716768027803,0.6842105263157895,0.7600932640649658,0.8473312401883831,35.0,26,0.5306122448979592,12,26,0.5306122448979592,12,26,0.5306122448979592,12,25,0.5102040816326531,12,19,0.3877551020408163,9,15,0.30612244897959184,6,7,0.14285714285714285,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069504778453518675,0.02040816326530612,0.010425716768027803,0.3673469387755102,0.010425716768027803,0.5306122448979592,0.010425716768027803
libero_long_20260907,unseen,v82_frozen_or_knn10,1200,49,1151,49,26,1.0,0.022589052997393572,0.6533333333333333,0.9887054735013032,0.6173469387755102,31.0,49,1.0,26,49,1.0,23,49,1.0,23,49,1.0,23,47,0.9591836734693877,11,44,0.8979591836734694,6,36,0.7346938775510204,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015638575152041704,0.3469387755102041,0.01998262380538662,0.9387755102040817,0.022589052997393572,1.0,0.022589052997393572
libero_long_20260907,unseen,v82_frozen_and_knn10,1200,49,1151,27,14,0.5510204081632653,0.01216333622936577,0.6585365853658537,0.7694285359669497,0.8406593406593407,34.0,27,0.5510204081632653,14,27,0.5510204081632653,14,27,0.5510204081632653,14,26,0.5306122448979592,14,20,0.40816326530612246,11,16,0.32653061224489793,6,7,0.14285714285714285,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008688097306689836,0.02040816326530612,0.01216333622936577,0.3877551020408163,0.01216333622936577,0.5510204081632653,0.01216333622936577
libero_long_20260907,unseen,v83_frozen_or_knn10,1200,49,1151,49,26,1.0,0.022589052997393572,0.6533333333333333,0.9887054735013032,0.6216640502354789,31.0,49,1.0,26,49,1.0,23,49,1.0,23,49,1.0,23,47,0.9591836734693877,11,43,0.8775510204081632,6,35,0.7142857142857143,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015638575152041704,0.32653061224489793,0.01998262380538662,0.9387755102040817,0.022589052997393572,1.0,0.022589052997393572
libero_long_20260907,unseen,v83_frozen_and_knn10,1200,49,1151,27,14,0.5510204081632653,0.01216333622936577,0.6585365853658537,0.7694285359669497,0.8406593406593407,34.0,27,0.5510204081632653,14,27,0.5510204081632653,14,27,0.5510204081632653,14,26,0.5306122448979592,14,20,0.40816326530612246,11,16,0.32653061224489793,6,7,0.14285714285714285,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008688097306689836,0.02040816326530612,0.01216333622936577,0.3877551020408163,0.01216333622936577,0.5510204081632653,0.01216333622936577
libero_long_20260908,seen,v7_frozen_or_knn10,560,18,542,18,16,1.0,0.02952029520295203,0.5294117647058824,0.985239852398524,0.6196581196581197,30.5,18,1.0,16,18,1.0,13,18,1.0,11,18,1.0,9,16,0.8888888888888888,7,15,0.8333333333333334,6,14,0.7777777777777778,3,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0,0.005535055350553505,0.3888888888888889,0.023985239852398525,0.8888888888888888,0.02952029520295203,1.0,0.02952029520295203
libero_long_20260908,seen,v7_frozen_and_knn10,560,18,542,13,6,0.7222222222222222,0.01107011070110701,0.6842105263157895,0.8555760557605576,0.7382478632478633,30.0,13,0.7222222222222222,6,13,0.7222222222222222,6,13,0.7222222222222222,6,13,0.7222222222222222,5,11,0.6111111111111112,5,9,0.5,4,9,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.00922509225092251,0.6111111111111112,0.01107011070110701,0.7222222222222222,0.01107011070110701
libero_long_20260908,seen,v8_frozen_or_knn10,560,18,542,18,16,1.0,0.02952029520295203,0.5294117647058824,0.985239852398524,0.6196581196581197,30.5,18,1.0,16,18,1.0,13,18,1.0,11,18,1.0,9,16,0.8888888888888888,7,15,0.8333333333333334,6,14,0.7777777777777778,3,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0,0.005535055350553505,0.3888888888888889,0.023985239852398525,0.8888888888888888,0.02952029520295203,1.0,0.02952029520295203
libero_long_20260908,seen,v8_frozen_and_knn10,560,18,542,13,6,0.7222222222222222,0.01107011070110701,0.6842105263157895,0.8555760557605576,0.7382478632478633,30.0,13,0.7222222222222222,6,13,0.7222222222222222,6,13,0.7222222222222222,6,13,0.7222222222222222,5,11,0.6111111111111112,5,9,0.5,4,9,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.00922509225092251,0.6111111111111112,0.01107011070110701,0.7222222222222222,0.01107011070110701
libero_long_20260908,seen,v82_frozen_or_knn10,560,18,542,18,17,1.0,0.03136531365313653,0.5142857142857142,0.9843173431734318,0.6196581196581197,30.5,18,1.0,17,18,1.0,14,18,1.0,12,18,1.0,10,16,0.8888888888888888,7,15,0.8333333333333334,6,14,0.7777777777777778,3,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0,0.00922509225092251,0.3888888888888889,0.025830258302583026,0.8888888888888888,0.03136531365313653,1.0,0.03136531365313653
libero_long_20260908,seen,v82_frozen_and_knn10,560,18,542,14,7,0.7777777777777778,0.012915129151291513,0.6666666666666666,0.8824313243132431,0.719017094017094,31.0,14,0.7777777777777778,7,14,0.7777777777777778,7,14,0.7777777777777778,7,14,0.7777777777777778,6,12,0.6666666666666666,5,10,0.5555555555555556,4,9,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.01107011070110701,0.6666666666666666,0.012915129151291513,0.7777777777777778,0.012915129151291513
libero_long_20260908,seen,v83_frozen_or_knn10,560,18,542,18,17,1.0,0.03136531365313653,0.5142857142857142,0.9843173431734318,0.6196581196581197,30.5,18,1.0,17,18,1.0,14,18,1.0,12,18,1.0,10,16,0.8888888888888888,7,15,0.8333333333333334,6,14,0.7777777777777778,3,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0,0.00922509225092251,0.3888888888888889,0.025830258302583026,0.8888888888888888,0.03136531365313653,1.0,0.03136531365313653
libero_long_20260908,seen,v83_frozen_and_knn10,560,18,542,14,7,0.7777777777777778,0.012915129151291513,0.6666666666666666,0.8824313243132431,0.719017094017094,31.0,14,0.7777777777777778,7,14,0.7777777777777778,7,14,0.7777777777777778,7,14,0.7777777777777778,6,12,0.6666666666666666,5,10,0.5555555555555556,4,9,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.01107011070110701,0.6666666666666666,0.012915129151291513,0.7777777777777778,0.012915129151291513
libero_long_20260908,unseen,v7_frozen_or_knn10,1200,182,1018,167,38,0.9175824175824175,0.03732809430255403,0.8146341463414634,0.9401271616399317,0.654480135249366,32.0,167,0.9175824175824175,38,167,0.9175824175824175,38,165,0.9065934065934066,36,156,0.8571428571428571,33,138,0.7582417582417582,25,124,0.6813186813186813,13,95,0.521978021978022,11,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.10989010989010989,0.007858546168958742,0.14285714285714285,0.01768172888015717,0.21428571428571427,0.021611001964636542,0.7362637362637363,0.03732809430255403,0.9175824175824175,0.03732809430255403
libero_long_20260908,unseen,v7_frozen_and_knn10,1200,182,1018,143,15,0.7857142857142857,0.014734774066797643,0.9050632911392406,0.885489755823744,0.7217878275570583,33.0,143,0.7857142857142857,15,143,0.7857142857142857,15,139,0.7637362637362637,15,126,0.6923076923076923,14,116,0.6373626373626373,12,113,0.6208791208791209,4,63,0.34615384615384615,3,0.0,0.0,0.038461538461538464,0.0009823182711198428,0.06043956043956044,0.0009823182711198428,0.1043956043956044,0.003929273084479371,0.1043956043956044,0.003929273084479371,0.6373626373626373,0.014734774066797643,0.7857142857142857,0.014734774066797643
libero_long_20260908,unseen,v8_frozen_or_knn10,1200,182,1018,167,38,0.9175824175824175,0.03732809430255403,0.8146341463414634,0.9401271616399317,0.654480135249366,32.0,167,0.9175824175824175,38,167,0.9175824175824175,38,165,0.9065934065934066,36,156,0.8571428571428571,33,138,0.7582417582417582,25,124,0.6813186813186813,13,95,0.521978021978022,11,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.10989010989010989,0.007858546168958742,0.14285714285714285,0.01768172888015717,0.21428571428571427,0.021611001964636542,0.7362637362637363,0.03732809430255403,0.9175824175824175,0.03732809430255403
libero_long_20260908,unseen,v8_frozen_and_knn10,1200,182,1018,143,15,0.7857142857142857,0.014734774066797643,0.9050632911392406,0.885489755823744,0.7217878275570583,33.0,143,0.7857142857142857,15,143,0.7857142857142857,15,139,0.7637362637362637,15,126,0.6923076923076923,14,116,0.6373626373626373,12,113,0.6208791208791209,4,63,0.34615384615384615,3,0.0,0.0,0.038461538461538464,0.0009823182711198428,0.06043956043956044,0.0009823182711198428,0.1043956043956044,0.003929273084479371,0.1043956043956044,0.003929273084479371,0.6373626373626373,0.014734774066797643,0.7857142857142857,0.014734774066797643
libero_long_20260908,unseen,v82_frozen_or_knn10,1200,182,1018,169,38,0.9285714285714286,0.03732809430255403,0.8164251207729468,0.9456216671344373,0.6463440405748098,32.0,169,0.9285714285714286,38,169,0.9285714285714286,38,167,0.9175824175824175,36,158,0.8681318681318682,33,140,0.7692307692307693,25,126,0.6923076923076923,13,97,0.532967032967033,11,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.12087912087912088,0.007858546168958742,0.15384615384615385,0.01768172888015717,0.22527472527472528,0.021611001964636542,0.7472527472527473,0.03732809430255403,0.9285714285714286,0.03732809430255403
libero_long_20260908,unseen,v82_frozen_and_knn10,1200,182,1018,143,16,0.7857142857142857,0.015717092337917484,0.89937106918239,0.884998596688184,0.7217878275570583,33.0,143,0.7857142857142857,16,143,0.7857142857142857,16,139,0.7637362637362637,16,126,0.6923076923076923,15,116,0.6373626373626373,12,113,0.6208791208791209,4,63,0.34615384615384615,3,0.0,0.0,0.038461538461538464,0.0009823182711198428,0.06043956043956044,0.0009823182711198428,0.1043956043956044,0.004911591355599214,0.1043956043956044,0.004911591355599214,0.6373626373626373,0.015717092337917484,0.7857142857142857,0.015717092337917484
libero_long_20260908,unseen,v83_frozen_or_knn10,1200,182,1018,168,38,0.9230769230769231,0.03732809430255403,0.8155339805825242,0.9428744143871846,0.6525781910397295,32.0,168,0.9230769230769231,38,168,0.9230769230769231,38,166,0.9120879120879121,36,157,0.8626373626373627,33,139,0.7637362637362637,25,125,0.6868131868131868,13,95,0.521978021978022,11,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.10989010989010989,0.007858546168958742,0.14285714285714285,0.01768172888015717,0.21428571428571427,0.021611001964636542,0.7417582417582418,0.03732809430255403,0.9230769230769231,0.03732809430255403
libero_long_20260908,unseen,v83_frozen_and_knn10,1200,182,1018,143,15,0.7857142857142857,0.014734774066797643,0.9050632911392406,0.885489755823744,0.7217878275570583,33.0,143,0.7857142857142857,15,143,0.7857142857142857,15,139,0.7637362637362637,15,126,0.6923076923076923,14,116,0.6373626373626373,12,113,0.6208791208791209,4,63,0.34615384615384615,3,0.0,0.0,0.038461538461538464,0.0009823182711198428,0.06043956043956044,0.0009823182711198428,0.1043956043956044,0.003929273084479371,0.1043956043956044,0.003929273084479371,0.6373626373626373,0.014734774066797643,0.7857142857142857,0.014734774066797643
libero_long_20260909,seen,v7_frozen_or_knn10,560,49,511,40,15,0.8163265306122449,0.029354207436399216,0.7272727272727273,0.8934861615879228,0.675039246467818,30.5,40,0.8163265306122449,15,40,0.8163265306122449,15,39,0.7959183673469388,15,39,0.7959183673469388,13,39,0.7959183673469388,7,37,0.7551020408163265,6,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0136986301369863,0.3673469387755102,0.025440313111545987,0.7959183673469388,0.029354207436399216,0.8163265306122449,0.029354207436399216
libero_long_20260909,seen,v7_frozen_and_knn10,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
libero_long_20260909,seen,v8_frozen_or_knn10,560,49,511,40,16,0.8163265306122449,0.03131115459882583,0.7142857142857143,0.8925076880067095,0.675039246467818,30.5,40,0.8163265306122449,16,40,0.8163265306122449,16,39,0.7959183673469388,16,39,0.7959183673469388,14,39,0.7959183673469388,7,37,0.7551020408163265,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.01761252446183953,0.3673469387755102,0.0273972602739726,0.7959183673469388,0.03131115459882583,0.8163265306122449,0.03131115459882583
libero_long_20260909,seen,v8_frozen_and_knn10,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
libero_long_20260909,seen,v82_frozen_or_knn10,560,49,511,42,19,0.8571428571428571,0.03718199608610567,0.6885245901639344,0.9099804305283757,0.6605180533751963,31.0,42,0.8571428571428571,19,42,0.8571428571428571,19,41,0.8367346938775511,19,41,0.8367346938775511,17,41,0.8367346938775511,9,39,0.7959183673469388,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.023483365949119372,0.3673469387755102,0.033268101761252444,0.8367346938775511,0.03718199608610567,0.8571428571428571,0.03718199608610567
libero_long_20260909,seen,v82_frozen_and_knn10,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
libero_long_20260909,seen,v83_frozen_or_knn10,560,49,511,42,19,0.8571428571428571,0.03718199608610567,0.6885245901639344,0.9099804305283757,0.6609105180533752,31.0,42,0.8571428571428571,19,42,0.8571428571428571,19,41,0.8367346938775511,19,41,0.8367346938775511,17,41,0.8367346938775511,9,39,0.7959183673469388,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.023483365949119372,0.3673469387755102,0.033268101761252444,0.8367346938775511,0.03718199608610567,0.8571428571428571,0.03718199608610567
libero_long_20260909,seen,v83_frozen_and_knn10,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
libero_long_20260909,unseen,v7_frozen_or_knn10,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
libero_long_20260909,unseen,v7_frozen_and_knn10,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8012820512820513,39.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,5,0.5555555555555556,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
libero_long_20260909,unseen,v8_frozen_or_knn10,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
libero_long_20260909,unseen,v8_frozen_and_knn10,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8012820512820513,39.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,5,0.5555555555555556,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
libero_long_20260909,unseen,v82_frozen_or_knn10,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
libero_long_20260909,unseen,v82_frozen_and_knn10,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8012820512820513,39.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,5,0.5555555555555556,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
libero_long_20260909,unseen,v83_frozen_or_knn10,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
libero_long_20260909,unseen,v83_frozen_and_knn10,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8012820512820513,39.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,5,0.5555555555555556,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
libero_object_20260907,seen,v7_frozen_or_knn10,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
libero_object_20260907,seen,v7_frozen_and_knn10,560,7,553,3,2,0.42857142857142855,0.003616636528028933,0.6,0.7124773960216998,0.9132653061224489,20.0,3,0.42857142857142855,2,3,0.42857142857142855,1,2,0.2857142857142857,1,2,0.2857142857142857,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.42857142857142855,0.003616636528028933,0.42857142857142855,0.003616636528028933,0.42857142857142855,0.003616636528028933
libero_object_20260907,seen,v8_frozen_or_knn10,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
libero_object_20260907,seen,v8_frozen_and_knn10,560,7,553,4,2,0.5714285714285714,0.003616636528028933,0.6666666666666666,0.7839059674502712,0.8724489795918366,19.5,4,0.5714285714285714,2,4,0.5714285714285714,1,3,0.42857142857142855,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.42857142857142855,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933
libero_object_20260907,seen,v82_frozen_or_knn10,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
libero_object_20260907,seen,v82_frozen_and_knn10,560,7,553,4,2,0.5714285714285714,0.003616636528028933,0.6666666666666666,0.7839059674502712,0.826530612244898,19.0,4,0.5714285714285714,2,4,0.5714285714285714,1,4,0.5714285714285714,1,4,0.5714285714285714,0,1,0.14285714285714285,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933
libero_object_20260907,seen,v83_frozen_or_knn10,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
libero_object_20260907,seen,v83_frozen_and_knn10,560,7,553,4,2,0.5714285714285714,0.003616636528028933,0.6666666666666666,0.7839059674502712,0.826530612244898,19.0,4,0.5714285714285714,2,4,0.5714285714285714,1,4,0.5714285714285714,1,4,0.5714285714285714,0,1,0.14285714285714285,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933
libero_object_20260907,unseen,v7_frozen_or_knn10,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
