fold,suite,scope,method,view,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_spatial_20260907,libero_spatial,unseen,v8_guard,common_horizon,1200,22,0.7019215928384009,0.04286769787439415,0.5148434844049243,0.4785714285714286,1.0,3
libero_spatial_20260907,libero_spatial,seen,v82_guard,full,560,20,0.9997222222222222,0.9924874686716791,0.9997435897435898,1.0,1.0,4
libero_spatial_20260907,libero_spatial,seen,v82_guard,common_horizon,560,20,0.6535185185185185,0.11416861549455101,0.6833844530996429,0.5925,1.0,4
libero_spatial_20260907,libero_spatial,unseen,v82_guard,full,1200,22,0.9992282759685137,0.9135928101021134,0.999271185317697,0.9952380952380953,1.0,3
libero_spatial_20260907,libero_spatial,unseen,v82_guard,common_horizon,1200,22,0.6969825590368884,0.0415065984961927,0.5096574617251309,0.4575396825396825,1.0,3
libero_spatial_20260907,libero_spatial,seen,knn12_v8,full,560,20,0.999537037037037,0.9867685144233131,0.9992307692307693,1.0,1.0,4
libero_spatial_20260907,libero_spatial,seen,knn12_v8,common_horizon,560,20,0.6934259259259259,0.07799433188299733,0.6454333008763389,0.4012797619047619,1.0,4
libero_spatial_20260907,libero_spatial,unseen,knn12_v8,full,1200,22,0.9992282759685137,0.923144852262851,0.9985020193098529,1.0,0.9883333333333333,3
libero_spatial_20260907,libero_spatial,unseen,knn12_v8,common_horizon,1200,22,0.6686409939805525,0.03222469035366425,0.6015801520369627,0.5493386243386243,0.6666666666666666,3
libero_spatial_20260907,libero_spatial,seen,knn_and_v7,full,560,20,0.9973148148148148,0.9570183759958492,0.9969230769230769,1.0,1.0,4
libero_spatial_20260907,libero_spatial,seen,knn_and_v7,common_horizon,560,20,0.6365740740740741,0.0499340366366264,0.4275803310613437,0.37639880952380955,1.0,4
libero_spatial_20260907,libero_spatial,unseen,knn_and_v7,full,1200,22,0.9308535267788239,0.7954540804348692,0.9364672260146775,0.9476190476190477,0.9883333333333333,3
libero_spatial_20260907,libero_spatial,unseen,knn_and_v7,common_horizon,1200,22,0.6534380305602716,0.02582358014923586,0.4697388309826018,0.5072751322751323,0.6666666666666666,3
libero_spatial_20260907,libero_spatial,seen,knn_and_v8,full,560,20,0.9996296296296296,0.9897096908939014,0.9994871794871795,1.0,1.0,4
libero_spatial_20260907,libero_spatial,seen,knn_and_v8,common_horizon,560,20,0.6912962962962963,0.06540325505816846,0.6621665043816943,0.5091666666666667,1.0,4
libero_spatial_20260907,libero_spatial,unseen,knn_and_v8,full,1200,22,0.9992282759685137,0.9135928101021132,0.999271185317697,0.9952380952380953,0.9883333333333333,3
libero_spatial_20260907,libero_spatial,unseen,knn_and_v8,common_horizon,1200,22,0.7275621237845347,0.04680743000974018,0.6034863396262898,0.6043650793650793,0.6666666666666666,3
libero_spatial_20260907,libero_spatial,seen,knn_or_v8,full,560,20,0.999537037037037,0.9867685144233131,0.9992307692307693,1.0,1.0,4
libero_spatial_20260907,libero_spatial,seen,knn_or_v8,common_horizon,560,20,0.6873148148148148,0.06714232606240703,0.5914419019798767,0.4401785714285714,1.0,4
libero_spatial_20260907,libero_spatial,unseen,knn_or_v8,full,1200,22,0.9992282759685137,0.9303493078862791,0.9985682751900623,1.0,1.0,3
libero_spatial_20260907,libero_spatial,unseen,knn_or_v8,common_horizon,1200,22,0.6769949066213922,0.03332312793762887,0.5519849969928655,0.41785714285714287,1.0,3
libero_spatial_20260908,libero_spatial,seen,knn10,full,560,18,0.999179991799918,0.9752477257959715,0.9974683544303797,1.0,0.9946428571428572,5
libero_spatial_20260908,libero_spatial,seen,knn10,common_horizon,560,18,0.5269065190651907,0.03722405056769307,0.5654204626423804,0.6114285714285714,0.8571428571428571,5
libero_spatial_20260908,libero_spatial,unseen,knn10,full,1200,56,0.9997190309690309,0.9934391236702225,0.9997735353398102,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,knn10,common_horizon,1200,56,0.6859078421578422,0.1014981704579924,0.5260197948614079,0.6778205726735139,1.0,3
libero_spatial_20260908,libero_spatial,seen,knn10_persist3,full,560,18,0.9986674866748667,0.9591548997766749,0.9974683544303797,1.0,0.6910714285714286,5
libero_spatial_20260908,libero_spatial,seen,knn10_persist3,common_horizon,560,18,0.4762710127101271,0.04568165416754616,0.4910769230769231,0.47777777777777775,0.42857142857142855,5
libero_spatial_20260908,libero_spatial,unseen,knn10_persist3,full,1200,56,0.9996878121878122,0.9933487453562174,0.9995923636116584,1.0,0.8483333333333334,3
libero_spatial_20260908,libero_spatial,unseen,knn10_persist3,common_horizon,1200,56,0.7112496878121878,0.0921442575519614,0.5030233032135335,0.5236461251167134,0.3333333333333333,3
libero_spatial_20260908,libero_spatial,seen,knn10_delta_q7,full,560,18,0.9992824928249282,0.9769458709409691,0.9974683544303797,1.0,0.9946428571428572,5
libero_spatial_20260908,libero_spatial,seen,knn10_delta_q7,common_horizon,560,18,0.4609471094710947,0.03486705644776438,0.4843782427618044,0.5803174603174603,0.8571428571428571,5
libero_spatial_20260908,libero_spatial,unseen,knn10_delta_q7,full,1200,56,0.9997346403596403,0.9937416040090007,0.9997961818058293,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,knn10_delta_q7,common_horizon,1200,56,0.5679476773226774,0.0912509788866044,0.5028872869776567,0.4853044921672372,1.0,3
libero_spatial_20260908,libero_spatial,seen,v7_guard,full,560,18,0.9476219762197622,0.8134408879560395,0.9614991236611491,1.0,1.0,5
libero_spatial_20260908,libero_spatial,seen,v7_guard,common_horizon,560,18,0.4485444854448544,0.0509297794029233,0.4043878357813506,0.35063492063492063,1.0,5
libero_spatial_20260908,libero_spatial,unseen,v7_guard,full,1200,56,0.9674075924075924,0.91581883785943,0.9096373871058933,0.9047619047619048,1.0,3
libero_spatial_20260908,libero_spatial,unseen,v7_guard,common_horizon,1200,56,0.6990041208791209,0.08025488474154885,0.5838200369501046,0.5156214337586886,1.0,3
libero_spatial_20260908,libero_spatial,seen,v8_guard,full,560,18,0.998769987699877,0.9708851901834358,1.0,1.0,1.0,5
libero_spatial_20260908,libero_spatial,seen,v8_guard,common_horizon,560,18,0.5244977449774497,0.045502432908963525,0.46439996064279043,0.3811904761904762,1.0,5
libero_spatial_20260908,libero_spatial,unseen,v8_guard,full,1200,56,0.9988292957042957,0.9860464684516286,0.9992817210294987,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,v8_guard,common_horizon,1200,56,0.7683254245754245,0.1577325295842333,0.6662770659453668,0.6143181346612718,1.0,3
libero_spatial_20260908,libero_spatial,seen,v82_guard,full,560,18,0.9992824928249282,0.9789514294996752,1.0,1.0,1.0,5
libero_spatial_20260908,libero_spatial,seen,v82_guard,common_horizon,560,18,0.543870438704387,0.04306403406396188,0.47056380592992353,0.3700793650793651,1.0,5
libero_spatial_20260908,libero_spatial,unseen,v82_guard,full,1200,56,0.9992663586413586,0.9892264815524229,0.999584244349702,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,v82_guard,common_horizon,1200,56,0.7683410339660339,0.1628370167221937,0.6758262767274936,0.6359075111526091,1.0,3
libero_spatial_20260908,libero_spatial,seen,knn12_v8,full,560,18,0.9998974989749897,0.997076023391813,0.9974683544303797,1.0,0.9946428571428572,5
libero_spatial_20260908,libero_spatial,seen,knn12_v8,common_horizon,560,18,0.5542742927429274,0.03918531896488441,0.6094576948165988,0.673888888888889,0.8571428571428571,5
libero_spatial_20260908,libero_spatial,unseen,knn12_v8,full,1200,56,0.9998751248751249,0.9974219730646724,0.9998831148571945,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,knn12_v8,common_horizon,1200,56,0.7169549200799201,0.132895033953749,0.6402654099241594,0.6700020749040357,1.0,3
libero_spatial_20260908,libero_spatial,seen,knn_and_v7,full,560,18,0.9627921279212792,0.8241970267267887,0.9699298928919182,1.0,0.9946428571428572,5
libero_spatial_20260908,libero_spatial,seen,knn_and_v7,common_horizon,560,18,0.5728269782697827,0.07014661075618064,0.5596450289436591,0.5265079365079365,0.8571428571428571,5
libero_spatial_20260908,libero_spatial,unseen,knn_and_v7,full,1200,56,0.967391983016983,0.9163365091125629,0.8904164700312621,0.8333333333333334,1.0,3
libero_spatial_20260908,libero_spatial,unseen,knn_and_v7,common_horizon,1200,56,0.6802728521478522,0.07798929394719233,0.4158995449883582,0.39128540305010895,1.0,3
libero_spatial_20260908,libero_spatial,seen,knn_and_v8,full,560,18,0.9992824928249282,0.9815683117047143,1.0,1.0,0.9946428571428572,5
libero_spatial_20260908,libero_spatial,seen,knn_and_v8,common_horizon,560,18,0.5546842968429684,0.05355039290803398,0.5484322654514435,0.45031746031746034,0.8571428571428571,5
libero_spatial_20260908,libero_spatial,unseen,knn_and_v8,full,1200,56,0.9990946553446554,0.9876835026140894,0.9998641212038861,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,knn_and_v8,common_horizon,1200,56,0.74436500999001,0.12277659308596103,0.5977089236459362,0.5713624338624338,1.0,3
libero_spatial_20260908,libero_spatial,seen,knn_or_v8,full,560,18,0.999179991799918,0.9752477257959715,0.9974683544303797,1.0,1.0,5
libero_spatial_20260908,libero_spatial,seen,knn_or_v8,common_horizon,560,18,0.5226527265272652,0.0360439714059327,0.5147372963664276,0.5057936507936508,1.0,5
libero_spatial_20260908,libero_spatial,unseen,knn_or_v8,full,1200,56,0.9997190309690309,0.9934391236702225,0.9997735353398102,1.0,1.0,3
libero_spatial_20260908,libero_spatial,unseen,knn_or_v8,common_horizon,1200,56,0.7409777722277723,0.11545499254389141,0.6544617137048304,0.7332620085071064,1.0,3
libero_spatial_20260909,libero_spatial,seen,knn10,full,560,23,0.9995951744797992,0.9900774556256597,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,knn10,common_horizon,560,23,0.7342725285401992,0.09287202106730322,0.6098665255415827,0.566626984126984,0.8571428571428571,5
libero_spatial_20260909,libero_spatial,unseen,knn10,full,1200,50,0.9983304347826087,0.933785637029044,0.9980175135133242,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,knn10,common_horizon,1200,50,0.44311304347826086,0.04577538398655975,0.45492909930118913,0.5112153278819945,1.0,3
libero_spatial_20260909,libero_spatial,seen,knn10_persist3,full,560,23,0.9994332442717189,0.9853736671690109,1.0,1.0,0.7303571428571428,5
libero_spatial_20260909,libero_spatial,seen,knn10_persist3,common_horizon,560,23,0.7202250829892316,0.09249752411649362,0.5277827721477607,0.6033333333333333,0.42857142857142855,5
libero_spatial_20260909,libero_spatial,unseen,knn10_persist3,full,1200,50,0.9982260869565217,0.9256847577958958,0.9978697593762084,1.0,0.7941666666666667,3
libero_spatial_20260909,libero_spatial,unseen,knn10_persist3,common_horizon,1200,50,0.47829565217391307,0.04352751075367009,0.5217123118677524,0.4535147392290249,0.3333333333333333,3
libero_spatial_20260909,libero_spatial,seen,knn10_delta_q7,full,560,23,0.9995142093757591,0.9877891261062088,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,knn10_delta_q7,common_horizon,560,23,0.7159744150271233,0.08274929701622011,0.6036884263714928,0.518888888888889,0.8571428571428571,5
libero_spatial_20260909,libero_spatial,unseen,knn10_delta_q7,full,1200,50,0.9984869565217391,0.9366583721378376,0.998190011820331,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,knn10_delta_q7,common_horizon,1200,50,0.41349565217391304,0.03928863914402203,0.4121226440382018,0.49371492704826037,1.0,3
libero_spatial_20260909,libero_spatial,seen,v7_guard,full,560,23,0.9944943729252692,0.945239286288863,0.9763157894736842,0.9583333333333334,1.0,5
libero_spatial_20260909,libero_spatial,seen,v7_guard,common_horizon,560,23,0.617844708930451,0.05571896892869227,0.48889452462106925,0.28099206349206346,1.0,5
libero_spatial_20260909,libero_spatial,unseen,v7_guard,full,1200,50,0.9729217391304348,0.8584582322230607,0.9868864648898548,0.9696969696969697,1.0,3
libero_spatial_20260909,libero_spatial,unseen,v7_guard,common_horizon,1200,50,0.47104347826086956,0.04812029082671876,0.586873942031355,0.5287538079204746,1.0,3
libero_spatial_20260909,libero_spatial,seen,v8_guard,full,560,23,1.0,1.0,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,v8_guard,common_horizon,560,23,0.7187272285644887,0.09383796359928417,0.5765083600609916,0.49158730158730163,1.0,5
libero_spatial_20260909,libero_spatial,unseen,v8_guard,full,1200,50,0.994208695652174,0.8922138148207291,0.9962075253336553,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,v8_guard,common_horizon,1200,50,0.5922086956521739,0.09721474027513977,0.6652062848424746,0.6662394924299686,1.0,3
libero_spatial_20260909,libero_spatial,seen,v82_guard,full,560,23,1.0,1.0,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,v82_guard,common_horizon,560,23,0.7194559145008501,0.10287936615395749,0.5937085511742263,0.526984126984127,1.0,5
libero_spatial_20260909,libero_spatial,unseen,v82_guard,full,1200,50,0.9969391304347827,0.9089090853905688,0.9966260435751121,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,v82_guard,common_horizon,1200,50,0.6012173913043478,0.09821801134551467,0.6728972182029471,0.6872523420142468,1.0,3
libero_spatial_20260909,libero_spatial,seen,knn12_v8,full,560,23,1.0,1.0,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,knn12_v8,common_horizon,560,23,0.7464982592502631,0.14183590997022005,0.5890018257867229,0.47031746031746036,0.8571428571428571,5
libero_spatial_20260909,libero_spatial,unseen,knn12_v8,full,1200,50,0.9984347826086957,0.9366430090579247,0.9984116430260047,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,knn12_v8,common_horizon,1200,50,0.5110086956521739,0.07509481634864407,0.5996852535388698,0.6151532330103758,1.0,3
libero_spatial_20260909,libero_spatial,seen,knn_and_v7,full,560,23,0.9961136750060724,0.9533023091666463,0.9809210526315789,0.9583333333333334,1.0,5
libero_spatial_20260909,libero_spatial,seen,knn_and_v7,common_horizon,560,23,0.6865840822605457,0.06863960341560624,0.5152673699298413,0.29638888888888887,0.8571428571428571,5
libero_spatial_20260909,libero_spatial,unseen,knn_and_v7,full,1200,50,0.9726956521739131,0.8622070646475642,0.9848548455045121,0.9696969696969697,1.0,3
libero_spatial_20260909,libero_spatial,unseen,knn_and_v7,common_horizon,1200,50,0.4407304347826087,0.045535479244518215,0.5045912204730078,0.5128618955999908,1.0,3
libero_spatial_20260909,libero_spatial,seen,knn_and_v8,full,560,23,1.0,1.0,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,knn_and_v8,common_horizon,560,23,0.750546514452271,0.10261607761781999,0.6746856118709665,0.5576190476190477,0.8571428571428571,5
libero_spatial_20260909,libero_spatial,unseen,knn_and_v8,full,1200,50,0.9962260869565217,0.9045195075586893,0.9966016548463358,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,knn_and_v8,common_horizon,1200,50,0.5443304347826087,0.08691468970067492,0.584195915067539,0.6181786687739069,1.0,3
libero_spatial_20260909,libero_spatial,seen,knn_or_v8,full,560,23,0.9995951744797992,0.9900774556256597,1.0,1.0,1.0,5
libero_spatial_20260909,libero_spatial,seen,knn_or_v8,common_horizon,560,23,0.7307100639624322,0.09284309354807996,0.542394600060504,0.49857142857142867,1.0,5
libero_spatial_20260909,libero_spatial,unseen,knn_or_v8,full,1200,50,0.9983304347826087,0.933785637029044,0.9980175135133242,1.0,1.0,3
libero_spatial_20260909,libero_spatial,unseen,knn_or_v8,common_horizon,1200,50,0.5000173913043479,0.04943124675069943,0.5382584658440358,0.5545675004008337,1.0,3
