protocol,family,signal,endpoint_estimator,direction,min_stage,saving,unsafe_rate,unsafe_count,unsafe_query_count,unsafe_query_any_rate,unsafe_rollout_count,mean_relative_error,p95_relative_error,p99_relative_error,early_fraction,mean_completed_rounds,threshold_mean
compute_matched_10,route,dedup_set_jaccard_mean__three_round_max,linear_fit_3,ge,8,0.09834254143646408,0.14917127071823205,27,27,0.14917127071823205,4,0.02816604157766766,0.06680003686601534,0.13748089572054736,0.6795580110497238,9.01657458563536,0.2232125107666077
compute_matched_20,route,dedup_set_jaccard_mean__three_round_max,linear_fit_3,ge,8,0.19889502762430936,0.3867403314917127,70,70,0.3867403314917127,4,0.05089487598021232,0.0940823456331431,0.1645866859555473,1.0,8.011049723756907,0.1449234106077314
compute_matched_30,route,dedup_set_jaccard_mean__three_round_max,linear_fit_3,ge,8,0.19889502762430936,0.3867403314917127,70,70,0.3867403314917127,4,0.05089487598021232,0.0940823456331431,0.1645866859555473,1.0,8.011049723756907,0.1449234106077314
safety_calibrated_loeo,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,4,0.1005524861878453,0.16574585635359115,30,30,0.16574585635359115,4,0.015473792313530391,0.08457932893942118,0.12382043069136434,0.2154696132596685,8.994475138121548,0.1408590225828036
compute_matched_20,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,4,0.1883977900552486,0.30386740331491713,55,55,0.30386740331491713,4,0.030534464478525578,0.10847459576978272,0.24229645436689612,0.39779005524861877,8.116022099447514,0.15201348247670268
compute_matched_30,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,4,0.3005524861878453,0.46408839779005523,84,84,0.46408839779005523,4,0.05162415697975169,0.16591849470749342,0.2789573852624115,0.6132596685082873,6.994475138121547,0.16172723394651803
safety_calibrated_loeo,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,6,0.0972375690607735,0.1878453038674033,34,34,0.1878453038674033,4,0.018857812045829345,0.08287868809888696,0.17703782588949718,0.2596685082872928,9.027624309392266,0.1472278239411259
compute_matched_20,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,6,0.19944751381215467,0.3259668508287293,59,59,0.3259668508287293,4,0.03870450928769808,0.11199965559817482,0.2666011619798887,0.5303867403314917,8.005524861878452,0.16082148408365482
compute_matched_30,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,6,0.29779005524861873,0.5027624309392266,91,91,0.5027624309392266,4,0.05690200303458338,0.13591309151507958,0.2666011619798887,0.7790055248618785,7.0220994475138125,0.1734486053105252
safety_calibrated_loeo,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,8,0.0055248618784530384,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0012105279162754907,0.0,0.04553948797367903,0.027624309392265192,9.94475138121547,0.1385198075763403
compute_matched_10,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,8,0.1016574585635359,0.2154696132596685,39,39,0.2154696132596685,4,0.026796895962871582,0.0683987993446517,0.15862555050932975,0.5082872928176796,8.98342541436464,0.17992695052778468
compute_matched_20,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,8,0.19779005524861873,0.3812154696132597,69,69,0.3812154696132597,4,0.050570886148851454,0.0940823456331431,0.1645866859555473,0.988950276243094,8.022099447513812,0.22440681306919627
compute_matched_30,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,le,8,0.19779005524861873,0.3812154696132597,69,69,0.3812154696132597,4,0.050570886148851454,0.0940823456331431,0.1645866859555473,0.988950276243094,8.022099447513812,0.22440681306919627
safety_calibrated_loeo,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,4,0.00994475138121547,0.011049723756906077,2,2,0.011049723756906077,1,0.0030265905476929973,0.0204481026212881,0.047414029586429145,0.0718232044198895,9.900552486187845,0.23739019930184352
compute_matched_10,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,4,0.1,0.16022099447513813,29,29,0.16022099447513813,4,0.022625437807908554,0.07280899128176854,0.09417440161831564,0.5359116022099447,9.0,0.20290757178082597
compute_matched_20,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,4,0.1966850828729282,0.30386740331491713,55,55,0.30386740331491713,4,0.0396680371640946,0.10363396137135221,0.17185056180155775,0.7348066298342542,8.033149171270718,0.19353098822465187
compute_matched_30,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,4,0.30000000000000004,0.4530386740331492,82,82,0.4530386740331492,4,0.056009514691584605,0.1422857846112526,0.1979953878965524,0.8950276243093923,7.0,0.18363877305898194
safety_calibrated_loeo,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,6,0.006629834254143647,0.0055248618784530384,1,1,0.0055248618784530384,1,0.002103790670891,0.018545850639681175,0.04574154202810038,0.06629834254143646,9.933701657458563,0.23739019930184352
compute_matched_10,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,6,0.10055248618784532,0.15469613259668508,28,28,0.15469613259668508,4,0.02584605944806122,0.06837246304227955,0.0870177899180166,0.6353591160220995,8.994475138121548,0.19682690076317255
compute_matched_20,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,6,0.19889502762430938,0.30386740331491713,55,55,0.30386740331491713,4,0.046099987401916155,0.09383407217255763,0.1720665538924766,0.9005524861878453,8.011049723756907,0.18043727820670513
compute_matched_30,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,6,0.3005524861878453,0.5359116022099447,97,97,0.5359116022099447,4,0.062039372467625954,0.1385078604555543,0.22892020636892077,0.988950276243094,6.994475138121547,0.16452310185055846
safety_calibrated_loeo,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,8,0.006629834254143647,0.0055248618784530384,1,1,0.0055248618784530384,1,0.002103790670891,0.018545850639681175,0.04574154202810038,0.06629834254143646,9.933701657458563,0.23739019930184352
compute_matched_10,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,8,0.09999999999999999,0.13812154696132597,25,25,0.13812154696132597,4,0.028097865009974386,0.06685291874144332,0.0779923901731181,0.7182320441988951,9.0,0.19106495577927762
compute_matched_20,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,8,0.19999999999999993,0.3867403314917127,70,70,0.3867403314917127,4,0.051025268263911606,0.0940823456331431,0.1645866859555473,1.0,8.0,0.13220231788302594
compute_matched_30,route,dedup_set_jaccard_mean__three_round_mean,linear_fit_3,ge,8,0.19999999999999993,0.3867403314917127,70,70,0.3867403314917127,4,0.051025268263911606,0.0940823456331431,0.1645866859555473,1.0,8.0,0.13220231788302594
safety_calibrated_loeo,route,dedup_set_jaccard_max,linear_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max,linear_fit_3,le,4,0.10331491712707182,0.18232044198895028,33,33,0.18232044198895028,4,0.019432512806831805,0.08982264765791957,0.20900116283149106,0.22099447513812154,8.966850828729282,0.20416666666666666
compute_matched_20,route,dedup_set_jaccard_max,linear_fit_3,le,4,0.2005524861878453,0.32044198895027626,58,58,0.32044198895027626,4,0.035198680662537375,0.12710207278217883,0.2789573852624115,0.4143646408839779,7.994475138121547,0.22601010101010102
compute_matched_30,route,dedup_set_jaccard_max,linear_fit_3,le,4,0.2983425414364641,0.4861878453038674,88,88,0.4861878453038674,4,0.05170487827614882,0.14310093915475336,0.2789573852624115,0.6132596685082873,7.016574585635359,0.24
safety_calibrated_loeo,route,dedup_set_jaccard_max,linear_fit_3,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max,linear_fit_3,le,6,0.09613259668508288,0.17679558011049723,32,32,0.17679558011049723,4,0.019312798551568137,0.07983596222485013,0.16177423782807945,0.27071823204419887,9.03867403314917,0.23076923076923073
compute_matched_20,route,dedup_set_jaccard_max,linear_fit_3,le,6,0.2027624309392265,0.39779005524861877,72,72,0.39779005524861877,4,0.04069720735767658,0.11177343986780647,0.24759813734702776,0.569060773480663,7.972375690607735,0.26063649461818805
compute_matched_30,route,dedup_set_jaccard_max,linear_fit_3,le,6,0.3038674033149171,0.580110497237569,105,105,0.580110497237569,4,0.060109279451877946,0.16049904088343178,0.2666011619798887,0.8287292817679558,6.961325966850829,0.28869047619047616
safety_calibrated_loeo,route,dedup_set_jaccard_max,linear_fit_3,le,8,0.0055248618784530384,0.022099447513812154,4,4,0.022099447513812154,1,0.0016918946037426709,0.0,0.05576890699665101,0.027624309392265192,9.94475138121547,-inf
compute_matched_10,route,dedup_set_jaccard_max,linear_fit_3,le,8,0.09999999999999999,0.19889502762430938,36,36,0.19889502762430938,4,0.02886911667704621,0.0705435361720567,0.16386228501776107,0.5580110497237569,9.0,0.31332236842105265
compute_matched_20,route,dedup_set_jaccard_max,linear_fit_3,le,8,0.19999999999999993,0.3867403314917127,70,70,0.3867403314917127,4,0.051025268263911606,0.0940823456331431,0.1645866859555473,1.0,8.0,0.4687040441176471
compute_matched_30,route,dedup_set_jaccard_max,linear_fit_3,le,8,0.19999999999999993,0.3867403314917127,70,70,0.3867403314917127,4,0.051025268263911606,0.0940823456331431,0.1645866859555473,1.0,8.0,0.4687040441176471
safety_calibrated_loeo,route,dedup_set_jaccard_max,linear_fit_3,ge,4,0.0016574585635359118,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0005624209746797615,0.0,0.021256801106410907,0.016574585635359115,9.98342541436464,0.5192062330688855
compute_matched_10,route,dedup_set_jaccard_max,linear_fit_3,ge,4,0.09944751381215469,0.16022099447513813,29,29,0.16022099447513813,4,0.022086184364592094,0.07438020104259774,0.13672531088940776,0.46408839779005523,9.005524861878452,0.39821428571428574
compute_matched_20,route,dedup_set_jaccard_max,linear_fit_3,ge,4,0.1955801104972376,0.2983425414364641,54,54,0.2983425414364641,4,0.03746659688214807,0.0906470598876137,0.1392634452866939,0.7071823204419889,8.044198895027625,0.36984427609427606
compute_matched_30,route,dedup_set_jaccard_max,linear_fit_3,ge,4,0.288950276243094,0.4585635359116022,83,83,0.4585635359116022,4,0.0515036846108948,0.11359539804630901,0.1557741290227484,0.856353591160221,7.110497237569061,0.3471153846153846
safety_calibrated_loeo,route,dedup_set_jaccard_max,linear_fit_3,ge,6,0.0016574585635359118,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0005624209746797615,0.0,0.021256801106410907,0.016574585635359115,9.98342541436464,0.5192062330688855
compute_matched_10,route,dedup_set_jaccard_max,linear_fit_3,ge,6,0.10110497237569063,0.18232044198895028,33,33,0.18232044198895028,4,0.025761739568476747,0.07478489413909833,0.1392634452866939,0.5469613259668509,8.988950276243093,0.3849206349206349
compute_matched_20,route,dedup_set_jaccard_max,linear_fit_3,ge,6,0.1966850828729282,0.3314917127071823,60,60,0.3314917127071823,4,0.043207077038126464,0.08760214152572705,0.14368915454452957,0.8176795580110497,8.033149171270718,0.3475334448160535
compute_matched_30,route,dedup_set_jaccard_max,linear_fit_3,ge,6,0.3,0.5359116022099447,97,97,0.5359116022099447,4,0.06004638908864768,0.12178475633098355,0.2234517789907731,0.988950276243094,7.0,0.2941176470588235
safety_calibrated_loeo,route,dedup_set_jaccard_max,linear_fit_3,ge,8,0.0055248618784530384,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0012819032114237004,0.0,0.035090802005450956,0.03867403314917127,9.94475138121547,0.5095588235294117
compute_matched_10,route,dedup_set_jaccard_max,linear_fit_3,ge,8,0.09834254143646408,0.17679558011049723,32,32,0.17679558011049723,4,0.028504993579419293,0.06943918727014561,0.1392634452866939,0.6574585635359116,9.01657458563536,0.35609243697478987
compute_matched_20,route,dedup_set_jaccard_max,linear_fit_3,ge,8,0.19779005524861873,0.36464088397790057,66,66,0.36464088397790057,4,0.05044576088551638,0.0869823832209765,0.1645866859555473,1.0,8.022099447513812,0.2004273524731073
compute_matched_30,route,dedup_set_jaccard_max,linear_fit_3,ge,8,0.19779005524861873,0.36464088397790057,66,66,0.36464088397790057,4,0.05044576088551638,0.0869823832209765,0.1645866859555473,1.0,8.022099447513812,0.2004273524731073
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,4,0.08232044198895028,0.13259668508287292,24,24,0.13259668508287292,4,0.013056200231590586,0.08254322236050186,0.13735066104301424,0.18232044198895028,9.176795580110497,0.24
compute_matched_20,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,4,0.19613259668508287,0.3259668508287293,59,59,0.3259668508287293,4,0.0372009662730692,0.13591309151507958,0.2736580868171352,0.425414364640884,8.03867403314917,0.2657894736842106
compute_matched_30,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,4,0.3016574585635359,0.5138121546961326,93,93,0.5138121546961326,4,0.0545031005617127,0.16069995899444892,0.2736580868171352,0.6408839779005525,6.983425414364641,0.28
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,6,0.1011049723756906,0.1878453038674033,34,34,0.1878453038674033,4,0.021990709876699245,0.08746822803815779,0.23998559398241362,0.287292817679558,8.988950276243093,0.267948717948718
compute_matched_20,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,6,0.2005524861878453,0.3756906077348066,68,68,0.3756906077348066,4,0.04207986802731455,0.13453442279272287,0.2666011619798887,0.5580110497237569,7.994475138121547,0.29289215686274506
compute_matched_30,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,6,0.29834254143646405,0.5414364640883977,98,98,0.5414364640883977,4,0.057683727718475714,0.13591309151507958,0.2785526180883463,0.8066298342541437,7.016574585635359,0.3195454545454545
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,8,0.004419889502762431,0.011049723756906077,2,2,0.011049723756906077,1,0.0011222564622576869,0.0,0.04751423847784929,0.022099447513812154,9.955801104972375,-inf
compute_matched_10,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,8,0.0972375690607735,0.1878453038674033,34,34,0.1878453038674033,4,0.02707334510595732,0.0705435361720567,0.16386228501776107,0.5138121546961326,9.027624309392266,0.3401616499442587
compute_matched_20,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,8,0.19889502762430936,0.3812154696132597,69,69,0.3812154696132597,4,0.05085003717571716,0.0940823456331431,0.1645866859555473,1.0,8.011049723756907,0.4696078431372549
compute_matched_30,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,le,8,0.19889502762430936,0.3812154696132597,69,69,0.3812154696132597,4,0.05085003717571716,0.0940823456331431,0.1645866859555473,1.0,8.011049723756907,0.4696078431372549
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,4,0.0005524861878453039,0.0,0,0,0.0,0,0.00010241547222164012,0.0,0.0,0.0055248618784530384,9.994475138121548,0.5286377708978329
compute_matched_10,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,4,0.09834254143646408,0.16022099447513813,29,29,0.16022099447513813,4,0.02089623985352575,0.07478489413909833,0.13748089572054736,0.4143646408839779,9.01657458563536,0.40748663101604277
compute_matched_20,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,4,0.19060773480662987,0.3149171270718232,57,57,0.3149171270718232,4,0.03596045802522957,0.0955357194013478,0.14535259506651912,0.6408839779005525,8.0939226519337,0.37905377668308704
compute_matched_30,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,4,0.29779005524861885,0.48066298342541436,87,87,0.48066298342541436,4,0.05201128499840464,0.12469462474512442,0.18267594353385944,0.7955801104972375,7.0220994475138125,0.3599362486471861
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,6,0.0016574585635359118,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0005624209746797615,0.0,0.021256801106410907,0.016574585635359115,9.98342541436464,0.5220588235294118
compute_matched_10,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,6,0.10331491712707185,0.16574585635359115,30,30,0.16574585635359115,4,0.02420612225062823,0.07572083938408684,0.13672531088940776,0.5248618784530387,8.966850828729282,0.3890282422891118
compute_matched_20,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,6,0.20220994475138127,0.3425414364640884,62,62,0.3425414364640884,4,0.042625487095671766,0.08760214152572705,0.14368915454452957,0.8011049723756906,7.9779005524861875,0.3532352941176471
compute_matched_30,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,6,0.2994475138121547,0.5138121546961326,93,93,0.5138121546961326,4,0.05800596690981824,0.11199965559817482,0.24319213381466132,0.9613259668508287,7.005524861878453,0.31414473684210525
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,8,0.0016574585635359118,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0005624209746797615,0.0,0.021256801106410907,0.016574585635359115,9.98342541436464,0.5220588235294118
compute_matched_10,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,8,0.09999999999999999,0.1712707182320442,31,31,0.1712707182320442,4,0.02819354669773746,0.0683987993446517,0.1392634452866939,0.6464088397790055,9.0,0.36988304093567254
compute_matched_20,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,8,0.19944751381215467,0.3812154696132597,69,69,0.3812154696132597,4,0.05093690857180443,0.0940823456331431,0.1645866859555473,1.0,8.005524861878452,0.2406118697478992
compute_matched_30,route,dedup_set_jaccard_max__two_round_max,linear_fit_3,ge,8,0.19944751381215467,0.3812154696132597,69,69,0.3812154696132597,4,0.05093690857180443,0.0940823456331431,0.1645866859555473,1.0,8.005524861878452,0.2406118697478992
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,4,0.09558011049723757,0.16574585635359115,30,30,0.16574585635359115,4,0.01716310797559047,0.09380047576883421,0.15003546033208967,0.20441988950276244,9.044198895027625,0.22863966987888024
compute_matched_20,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,4,0.20165745856353592,0.3259668508287293,59,59,0.3259668508287293,4,0.03608237339624809,0.12710207278217883,0.2789573852624115,0.4198895027624309,7.983425414364641,0.24715096436713688
compute_matched_30,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,4,0.3022099447513812,0.5193370165745856,94,94,0.5193370165745856,4,0.05433205656363992,0.15392896412540363,0.2789573852624115,0.6298342541436464,6.9779005524861875,0.26418223065011887
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,6,0.003867403314917127,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0006372662731943606,0.0,0.00769104835934697,0.011049723756906077,9.96132596685083,-inf
compute_matched_10,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,6,0.0977900552486188,0.19889502762430938,36,36,0.19889502762430938,4,0.020299658982469743,0.08746822803815779,0.16177423782807945,0.27624309392265195,9.022099447513812,0.24899795108894374
compute_matched_20,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,6,0.1933701657458563,0.34806629834254144,63,63,0.34806629834254144,4,0.038444725717612295,0.11336379093751772,0.24759813734702776,0.5359116022099447,8.066298342541437,0.26842771495821444
compute_matched_30,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,6,0.29999999999999993,0.5303867403314917,96,96,0.5303867403314917,4,0.05710977809044988,0.13591309151507958,0.2666011619798887,0.8011049723756906,7.0,0.2977342934294741
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,8,0.006077348066298343,0.016574585635359115,3,3,0.016574585635359115,1,0.0018128785269677895,0.0,0.054587386104598914,0.03314917127071823,9.939226519337016,-inf
compute_matched_10,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,8,0.1005524861878453,0.2154696132596685,39,39,0.2154696132596685,4,0.028147383650092894,0.0705435361720567,0.16386228501776107,0.5248618784530387,8.994475138121548,0.3147753434294273
compute_matched_20,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,8,0.19999999999999993,0.3867403314917127,70,70,0.3867403314917127,4,0.051025268263911606,0.0940823456331431,0.1645866859555473,1.0,8.0,0.44029450589172076
compute_matched_30,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,le,8,0.19999999999999993,0.3867403314917127,70,70,0.3867403314917127,4,0.051025268263911606,0.0940823456331431,0.1645866859555473,1.0,8.0,0.44029450589172076
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,4,0.0071823204419889505,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0018610571210810312,0.0,0.045812170483040204,0.049723756906077346,9.92817679558011,0.4276862237333803
compute_matched_10,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,4,0.09779005524861878,0.1270718232044199,23,23,0.1270718232044199,4,0.019921038193523623,0.07438020104259774,0.10280365160143229,0.4530386740331492,9.022099447513812,0.3630282822951826
compute_matched_20,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,4,0.20552486187845306,0.32044198895027626,58,58,0.32044198895027626,4,0.03897111516265759,0.1038983597545101,0.14535259506651912,0.7016574585635359,7.94475138121547,0.3376545185614367
compute_matched_30,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,4,0.2928176795580111,0.4696132596685083,85,85,0.4696132596685083,4,0.05375263250056747,0.1262349861468899,0.2040610373760292,0.850828729281768,7.071823204419889,0.3216355897697185
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,6,0.0071823204419889505,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0018610571210810312,0.0,0.045812170483040204,0.049723756906077346,9.92817679558011,0.4276862237333803
compute_matched_10,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,6,0.10497237569060773,0.15469613259668508,28,28,0.15469613259668508,4,0.025414296668660942,0.07747836077795514,0.13748089572054736,0.56353591160221,8.950276243093922,0.34765788628524896
compute_matched_20,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,6,0.20055248618784532,0.3259668508287293,59,59,0.3259668508287293,4,0.044355215286492916,0.0891158787731259,0.14368915454452957,0.8784530386740331,7.994475138121547,0.31445506308545684
compute_matched_30,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,6,0.2983425414364641,0.5193370165745856,94,94,0.5193370165745856,4,0.059812095199978946,0.12178475633098355,0.24319213381466132,0.9834254143646409,7.016574585635359,0.2846592584402182
safety_calibrated_loeo,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,8,0.02375690607734807,0.011049723756906077,2,2,0.011049723756906077,1,0.0067338802676386415,0.04436027277329294,0.0477737093668327,0.19889502762430938,9.762430939226519,0.3918932084689208
compute_matched_10,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,8,0.10055248618784528,0.13812154696132597,25,25,0.13812154696132597,4,0.02781777049254236,0.06567137648755665,0.1392634452866939,0.6574585635359116,8.994475138121548,0.33523643447269524
compute_matched_20,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,8,0.19834254143646404,0.3701657458563536,67,67,0.3701657458563536,4,0.05055882205292732,0.0869823832209765,0.1645866859555473,1.0,8.01657458563536,0.22697382756036844
compute_matched_30,route,dedup_set_jaccard_max__two_round_mean,linear_fit_3,ge,8,0.19834254143646404,0.3701657458563536,67,67,0.3701657458563536,4,0.05055882205292732,0.0869823832209765,0.1645866859555473,1.0,8.01657458563536,0.22697382756036844
safety_calibrated_loeo,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,4,0.09944751381215469,0.18232044198895028,33,33,0.18232044198895028,4,0.018746716119545044,0.08967059542592043,0.2061120454357306,0.22099447513812154,9.005524861878452,0.270979020979021
compute_matched_20,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,4,0.19392265193370167,0.3425414364640884,62,62,0.3425414364640884,4,0.03624487785585366,0.13155693422161238,0.2677775242613406,0.425414364640884,8.060773480662984,0.28720238095238093
compute_matched_30,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,4,0.30220994475138124,0.5027624309392266,91,91,0.5027624309392266,4,0.05544299120044239,0.16591849470749342,0.2789573852624115,0.6464088397790055,6.9779005524861875,0.308058110367893
safety_calibrated_loeo,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,6,0.10497237569060773,0.20994475138121546,38,38,0.20994475138121546,4,0.024607559296086937,0.10261326152693206,0.2489804762468302,0.30386740331491713,8.950276243093922,0.2857142857142857
compute_matched_20,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,6,0.2005524861878453,0.3867403314917127,70,70,0.3867403314917127,4,0.04244313222098741,0.1328764724333832,0.2785526180883463,0.569060773480663,7.994475138121547,0.31332236842105265
compute_matched_30,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,6,0.29779005524861873,0.5303867403314917,96,96,0.5303867403314917,4,0.05901068805627844,0.16049904088343178,0.2785526180883463,0.8121546961325967,7.0220994475138125,0.3456070889894419
safety_calibrated_loeo,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,8,0.0022099447513812156,0.0055248618784530384,1,1,0.0055248618784530384,1,0.0011212669444125866,0.0,0.007888097442095326,0.011049723756906077,9.977900552486188,-inf
compute_matched_10,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,8,0.10497237569060773,0.19889502762430938,36,36,0.19889502762430938,4,0.02830951108561208,0.0742050213299998,0.16386228501776107,0.5414364640883977,8.950276243093922,0.3539915966386554
compute_matched_20,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,8,0.19779005524861873,0.3812154696132597,69,69,0.3812154696132597,4,0.05048301143968698,0.0940823456331431,0.1645866859555473,0.988950276243094,8.022099447513812,0.4696078431372549
compute_matched_30,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,le,8,0.19779005524861873,0.3812154696132597,69,69,0.3812154696132597,4,0.05048301143968698,0.0940823456331431,0.1645866859555473,0.988950276243094,8.022099447513812,0.4696078431372549
safety_calibrated_loeo,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,ge,4,0.0005524861878453039,0.0,0,0,0.0,0,0.00010241547222164012,0.0,0.0,0.0055248618784530384,9.994475138121548,0.5286377708978329
compute_matched_10,route,dedup_set_jaccard_max__three_round_max,linear_fit_3,ge,4,0.10386740331491712,0.15469613259668508,28,28,0.15469613259668508,4,0.021204140273006128,0.08858291155357331,0.15137583025305562,0.3812154696132597,8.96132596685083,0.4127497889107796
