episode_row,query,eligible,already_complete,progress,success_h5,goal_advance_h5,grasp_lift_h5,first_event_chunks,stage,goal_fraction,grasp_fraction,lift_fraction,reach_fraction,unfinished_grasp_lift_fraction,min_target_distance,max_target_lift,suite,task,split,success,source_run,episode,moe,moe_unseen_task
11610,13,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.019530363,0.013316959,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,10,0.00989188493365667,0.013394474412588129
11613,44,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.19268347,0.016999751,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,13,0.008876340856278569,0.010570845638559524
11614,37,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.018751554,0.013273686,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,14,0.007259278092920477,0.011817917806483906
11615,31,True,False,False,False,False,False,,0:1:0:1,0.0,0.5,0.0,0.5,0.0,0.023957135,0.006382376,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,15,0.007732857282549465,0.013143588378480741
11624,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.043291744,0.0035476685,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,24,0.03207154115153257,0.016993800471237743
11625,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.038172025,0.006711811,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,25,0.020583525504993004,0.02338256173360088
11626,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.043955024,0.0057435334,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,26,0.01072596151395701,0.011777138813672566
11627,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.03472177,0.007990062,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,27,0.034448577789547595,0.09792471077593144
11628,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.04429507,0.001465261,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,28,0.03224540694884784,0.01229010783261262
11629,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.044133227,0.0031096935,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,29,0.027286632994404404,0.028011137821331022
11631,9,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.04496622,0.00033685565,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,31,0.00460119727831823,0.007736114385718759
11634,36,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.18658863,0.016999751,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,34,0.005929816679288931,0.010370975181082336
11637,40,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.1939182,0.016999751,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,37,0.03321238383508018,0.02964994383759266
11639,36,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.17811497,0.016999751,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,39,0.017383363069402014,0.03136890084443951
11754,39,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.18191409,0.016999751,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,154,0.010175026639997684,0.013209920572077781
11904,17,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.055653937,8.85725e-05,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,304,0.004233573132286053,0.003206306044839074
11905,37,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.17316028,0.016999751,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,305,0.009422188181454407,0.006722301318783309
11906,17,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.05675884,7.271767e-05,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,306,0.0064821484500902325,0.007530266677610417
11907,16,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.05440634,0.00022524595,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,307,0.003668456392465626,0.0024734294536822785
11909,15,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.048569795,0.00025302172,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,309,0.015804930864037732,0.025370786273304736
11910,16,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.056270853,5.4836273e-05,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,310,0.0023545091019878564,0.0028142218658094528
11911,16,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.058268096,0.0,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_unseen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,311,0.0026981390169613984,0.0023650841586999732
11978,16,True,False,False,False,False,False,,0:0:0:0,0.0,0.0,0.0,0.0,0.0,0.16333278,0.0,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket/right-50x8b-20260903,378,0.014380031124940362,0.004493689876507662
12392,13,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09831452,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,392,0.003994773295358263,
12393,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09744746,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,393,0.004964851469778774,
12394,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09597714,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,394,0.004726690187080149,
12395,11,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09440009,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,395,0.004684334370068024,
12396,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.10023111,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,396,0.003581353771308572,
12397,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.10985117,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,397,0.0037622374009934406,
12398,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09299163,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,True,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,398,0.0042189751149889635,
12399,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09724301,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8-20260903,399,0.0035958564443579963,
12792,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09777889,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,392,0.0038029682955701962,0.0031818721320252008
12793,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.100093715,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,393,0.003581353771308572,0.0032246786939060528
12794,13,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.10803685,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,394,0.003718254344524672,0.0033474221173952897
12795,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09109592,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,395,0.003994773295358263,0.0036069417707303444
12796,11,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09272849,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,396,0.004118771146582259,0.004446061104421362
12797,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.101002134,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,397,0.004726690187080149,0.003192461291390912
12798,11,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09387917,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,398,0.0043796345861291585,0.004431332331579827
12799,12,True,False,False,False,False,False,,0:0:0:1,0.0,0.0,0.0,0.5,0.0,0.09125267,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket/right-50x8b-20260903,399,0.003973214859110866,0.0028991934745145067
13015,27,True,False,False,False,False,False,,1:0:0:0,0.5,0.0,0.0,0.0,0.0,0.13141349,0.016999751,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,215,0.01480259707550111,
13064,31,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.17525193,0.016999751,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,264,0.003787963260680477,
13068,21,True,False,False,False,False,False,,0:0:0:2,0.0,0.0,0.0,0.5,0.0,0.07882394,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,268,0.011977506785011065,
13071,21,True,False,False,False,False,False,,0:0:0:2,0.0,0.0,0.0,0.5,0.0,0.081544496,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,271,0.0915276308451879,
13073,41,True,False,False,False,False,False,,1:0:0:1,0.5,0.0,0.0,0.5,0.0,0.061346855,0.016999751,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8-20260903,273,0.0072686797147702995,
13408,24,True,False,False,False,False,False,,1:0:0:1,0.5,0.0,0.0,0.5,0.0,0.11761379,0.016999751,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,208,0.013894172477075412,0.02700696897934312
13465,33,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.17754802,0.016999751,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,265,0.0036519835900973084,0.004193051887728188
13471,21,True,False,False,False,False,False,,0:0:0:2,0.0,0.0,0.0,0.5,0.0,0.06376685,0.0,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,test_new_noise_seen_init,True,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/right-50x8b-20260903,271,0.004084693763888206,0.005620589450215923
13649,43,True,False,False,False,False,False,,1:0:0:2,0.5,0.0,0.0,0.5,0.0,0.11809011,0.008180976,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,49,0.0175173653560946,
13713,30,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.20343338,0.010151356,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,113,0.052794171676529195,
13715,30,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.20184813,0.010020584,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,115,0.028640036997857193,
13779,33,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.14363061,0.0076114535,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,179,0.011953156628125225,
13872,35,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.2130311,0.009966075,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,272,0.016820208715462925,
13873,31,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.21679117,0.0100489855,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,273,0.01054615926762748,
13926,31,True,False,False,False,False,False,,1:0:0:0,0.5,0.0,0.0,0.0,0.0,0.23976567,0.011380494,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,train,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,326,0.03321488915758921,
13954,30,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.14375089,0.011020929,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,calibration,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8-20260903,354,0.02894807186253648,
14147,32,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.19935802,0.010743707,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8b-20260903,147,0.013209507188965445,0.007886421210809456
14162,32,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.13899268,0.009964824,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8b-20260903,162,0.06609999279515043,0.012509950942711004
14202,29,True,False,False,False,False,False,,1:0:0:0,0.5,0.0,0.0,0.0,0.0,0.21622948,0.009706587,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8b-20260903,202,0.015844671185869713,0.01046300066012152
14222,31,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.17014319,0.009944469,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8b-20260903,222,0.05085504453029754,0.012509950942711004
14253,31,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.20802742,0.010222465,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8b-20260903,253,0.0106589141393365,0.00734671224364562
14272,31,True,False,False,False,False,False,,2:0:0:0,0.5,0.0,0.0,0.0,0.0,0.1681368,0.009597868,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,test_new_noise_seen_init,False,cache_new/HiMoE-VLA/libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate/right-50x8b-20260903,272,0.08937263258414183,0.02659766803191197
