split,model,bin,low,high,rows,weight,predicted,observed
test_new_noise_seen_init,physical_unseen_task,8,0.8,0.9,20155,20155.0,0.8596197030816869,0.7820888117092533
test_new_noise_seen_init,physical_unseen_task,9,0.9,1.0,36901,36901.0,0.9561168053474448,0.8546922847619306
test_new_noise_seen_init,physical_moe_unseen_task,0,0.0,0.1,17022,17022.0,0.03613312834149959,0.16936905181529785
test_new_noise_seen_init,physical_moe_unseen_task,1,0.1,0.2,6581,6581.0,0.14561395975969735,0.34341285518918097
test_new_noise_seen_init,physical_moe_unseen_task,2,0.2,0.3,4717,4717.0,0.24833688347953434,0.37460250158999364
test_new_noise_seen_init,physical_moe_unseen_task,3,0.3,0.4,3882,3882.0,0.34926785293298995,0.40365790829469345
test_new_noise_seen_init,physical_moe_unseen_task,4,0.4,0.5,4068,4068.0,0.45159362678273846,0.5071288102261554
test_new_noise_seen_init,physical_moe_unseen_task,5,0.5,0.6,3994,3994.0,0.5499882911654621,0.5663495242864296
test_new_noise_seen_init,physical_moe_unseen_task,6,0.6,0.7,4354,4354.0,0.6507162664541429,0.6361966008268259
test_new_noise_seen_init,physical_moe_unseen_task,7,0.7,0.8,5699,5699.0,0.7519471226085142,0.6969643797157397
test_new_noise_seen_init,physical_moe_unseen_task,8,0.8,0.9,8872,8872.0,0.8570595703604094,0.7697249774571686
test_new_noise_seen_init,physical_moe_unseen_task,9,0.9,1.0,52469,52469.0,0.970498003523393,0.9088604699918047
test_new_noise_seen_init,task_clock_raw,0,0.0,0.1,2264,2264.0,0.08676454795454844,0.03842756183745583
test_new_noise_seen_init,task_clock_raw,1,0.1,0.2,7082,7082.0,0.16354289519881257,0.04786783394521322
test_new_noise_seen_init,task_clock_raw,2,0.2,0.3,5538,5538.0,0.2515402097914055,0.12332972192127122
test_new_noise_seen_init,task_clock_raw,3,0.3,0.4,11148,11148.0,0.3561148739282819,0.2640832436311446
test_new_noise_seen_init,task_clock_raw,4,0.4,0.5,6297,6297.0,0.45177822247099053,0.3182467841829443
test_new_noise_seen_init,task_clock_raw,5,0.5,0.6,2983,2983.0,0.5567454178383674,0.40831377807576263
test_new_noise_seen_init,task_clock_raw,6,0.6,0.7,11077,11077.0,0.6488124214452947,0.6745508711745057
test_new_noise_seen_init,task_clock_raw,7,0.7,0.8,15093,15093.0,0.76134008766703,0.8068641091896905
test_new_noise_seen_init,task_clock_raw,8,0.8,0.9,34108,34108.0,0.8552963252535001,0.9237715491966694
test_new_noise_seen_init,task_clock_raw,9,0.9,1.0,16068,16068.0,0.9341871039291635,0.972554144884242
test_new_noise_seen_init,moe_raw,0,0.0,0.1,2687,2687.0,0.04710525656631743,0.03163379233345739
test_new_noise_seen_init,moe_raw,1,0.1,0.2,4371,4371.0,0.1552768199593211,0.09059711736444749
test_new_noise_seen_init,moe_raw,2,0.2,0.3,6401,6401.0,0.252235101323002,0.1316981721605999
test_new_noise_seen_init,moe_raw,3,0.3,0.4,8036,8036.0,0.3511881235346262,0.23705823792931807
test_new_noise_seen_init,moe_raw,4,0.4,0.5,7711,7711.0,0.4491775221703086,0.361561405783945
test_new_noise_seen_init,moe_raw,5,0.5,0.6,8151,8151.0,0.5514715801270664,0.5093853514906147
test_new_noise_seen_init,moe_raw,6,0.6,0.7,10785,10785.0,0.6534477108704201,0.6513676402410755
test_new_noise_seen_init,moe_raw,7,0.7,0.8,15900,15900.0,0.7535041751042598,0.7797484276729559
test_new_noise_seen_init,moe_raw,8,0.8,0.9,27766,27766.0,0.8522963305021881,0.9071526327162717
test_new_noise_seen_init,moe_raw,9,0.9,1.0,19850,19850.0,0.9303844828865532,0.9712846347607053
test_new_noise_seen_init,physical_raw,0,0.0,0.1,10334,10334.0,0.0497508740390532,0.013450745113218502
test_new_noise_seen_init,physical_raw,1,0.1,0.2,3116,3116.0,0.15281188777775587,0.10750962772785623
test_new_noise_seen_init,physical_raw,2,0.2,0.3,5589,5589.0,0.24684533139340056,0.16890320271962783
test_new_noise_seen_init,physical_raw,3,0.3,0.4,3907,3907.0,0.34437931812702305,0.24366521627847454
test_new_noise_seen_init,physical_raw,4,0.4,0.5,3765,3765.0,0.4483094031199882,0.36175298804780875
test_new_noise_seen_init,physical_raw,5,0.5,0.6,5881,5881.0,0.5519692417798436,0.5339228022445163
test_new_noise_seen_init,physical_raw,6,0.6,0.7,9783,9783.0,0.6516360632973102,0.6490851477052029
test_new_noise_seen_init,physical_raw,7,0.7,0.8,18172,18172.0,0.7494588523752749,0.7426260180497468
test_new_noise_seen_init,physical_raw,8,0.8,0.9,28429,28429.0,0.8502442801409146,0.8889514228428718
test_new_noise_seen_init,physical_raw,9,0.9,1.0,22682,22682.0,0.9476646302680698,0.9730623401816418
test_new_noise_seen_init,physical_moe_raw,0,0.0,0.1,12381,12381.0,0.05082491160401179,0.01251918261852839
test_new_noise_seen_init,physical_moe_raw,1,0.1,0.2,7782,7782.0,0.14689001378332778,0.04356206630686199
test_new_noise_seen_init,physical_moe_raw,2,0.2,0.3,5187,5187.0,0.24609830714920655,0.10198573356468094
test_new_noise_seen_init,physical_moe_raw,3,0.3,0.4,4160,4160.0,0.34940173531913954,0.23365384615384616
test_new_noise_seen_init,physical_moe_raw,4,0.4,0.5,3823,3823.0,0.45017667508162995,0.3693434475542767
test_new_noise_seen_init,physical_moe_raw,5,0.5,0.6,3955,3955.0,0.5518020150670868,0.5400758533501896
test_new_noise_seen_init,physical_moe_raw,6,0.6,0.7,5311,5311.0,0.6517057240491746,0.679344756166447
test_new_noise_seen_init,physical_moe_raw,7,0.7,0.8,8115,8115.0,0.7551661137381059,0.7963031423290203
test_new_noise_seen_init,physical_moe_raw,8,0.8,0.9,17896,17896.0,0.8585670508893318,0.9033303531515422
test_new_noise_seen_init,physical_moe_raw,9,0.9,1.0,43048,43048.0,0.9505424258302189,0.9821826797992939
test_new_noise_seen_init,physical_task_clock_raw,0,0.0,0.1,12996,12996.0,0.05385312687444943,0.006617420744844568
test_new_noise_seen_init,physical_task_clock_raw,1,0.1,0.2,8677,8677.0,0.14277213981381084,0.05451192808574392
test_new_noise_seen_init,physical_task_clock_raw,2,0.2,0.3,4334,4334.0,0.24811137720457216,0.11928934010152284
test_new_noise_seen_init,physical_task_clock_raw,3,0.3,0.4,3957,3957.0,0.3382564195201786,0.1708364922921405
test_new_noise_seen_init,physical_task_clock_raw,4,0.4,0.5,2515,2515.0,0.4537770977481153,0.37733598409542746
test_new_noise_seen_init,physical_task_clock_raw,5,0.5,0.6,3837,3837.0,0.5565018429647602,0.5874381026843889
test_new_noise_seen_init,physical_task_clock_raw,6,0.6,0.7,6022,6022.0,0.6610910218014617,0.6547658585187646
test_new_noise_seen_init,physical_task_clock_raw,7,0.7,0.8,7652,7652.0,0.7546664484445691,0.7769210663878725
test_new_noise_seen_init,physical_task_clock_raw,8,0.8,0.9,16858,16858.0,0.8586927225186091,0.9112587495551073
test_new_noise_seen_init,physical_task_clock_raw,9,0.9,1.0,44810,44810.0,0.9475653559756422,0.9786877929033698
test_new_noise_seen_init,physical_task_clock_moe_raw,0,0.0,0.1,14964,14964.0,0.05386836130414734,0.006682705159048383
test_new_noise_seen_init,physical_task_clock_moe_raw,1,0.1,0.2,8325,8325.0,0.14293106290413035,0.04684684684684685
test_new_noise_seen_init,physical_task_clock_moe_raw,2,0.2,0.3,4155,4155.0,0.24657856719602717,0.11937424789410349
test_new_noise_seen_init,physical_task_clock_moe_raw,3,0.3,0.4,2949,2949.0,0.34853698721974213,0.2444896575110207
test_new_noise_seen_init,physical_task_clock_moe_raw,4,0.4,0.5,3116,3116.0,0.4504255260428452,0.3363286264441592
test_new_noise_seen_init,physical_task_clock_moe_raw,5,0.5,0.6,3695,3695.0,0.551789450752144,0.4987821380243572
test_new_noise_seen_init,physical_task_clock_moe_raw,6,0.6,0.7,4399,4399.0,0.653254509124487,0.6849283928165493
test_new_noise_seen_init,physical_task_clock_moe_raw,7,0.7,0.8,6461,6461.0,0.7546294384642422,0.795852035288655
test_new_noise_seen_init,physical_task_clock_moe_raw,8,0.8,0.9,16835,16835.0,0.8590453827135253,0.9078705078705078
test_new_noise_seen_init,physical_task_clock_moe_raw,9,0.9,1.0,46759,46759.0,0.952697084274381,0.9842597147073291
test_new_noise_seen_init,moe_unseen_task_raw,0,0.0,0.1,2861,2861.0,0.0532550685167331,0.10031457532331353
test_new_noise_seen_init,moe_unseen_task_raw,1,0.1,0.2,3645,3645.0,0.1528411494410799,0.3478737997256516
test_new_noise_seen_init,moe_unseen_task_raw,2,0.2,0.3,4885,4885.0,0.2529402107299591,0.3252814738996929
test_new_noise_seen_init,moe_unseen_task_raw,3,0.3,0.4,7227,7227.0,0.35270804136662254,0.362529403625294
test_new_noise_seen_init,moe_unseen_task_raw,4,0.4,0.5,8148,8148.0,0.4511463542330897,0.46686303387334316
test_new_noise_seen_init,moe_unseen_task_raw,5,0.5,0.6,9567,9567.0,0.5520689073558852,0.5656945751019128
test_new_noise_seen_init,moe_unseen_task_raw,6,0.6,0.7,11727,11727.0,0.6514534581062557,0.6431312356101304
test_new_noise_seen_init,moe_unseen_task_raw,7,0.7,0.8,16960,16960.0,0.7541995486248627,0.7428066037735849
test_new_noise_seen_init,moe_unseen_task_raw,8,0.8,0.9,28319,28319.0,0.8533566742355851,0.8111868356933507
test_new_noise_seen_init,moe_unseen_task_raw,9,0.9,1.0,18319,18319.0,0.9313988584838586,0.8716633003984934
test_new_noise_seen_init,physical_unseen_task_raw,0,0.0,0.1,7837,7837.0,0.045294878456170334,0.17787418655097614
test_new_noise_seen_init,physical_unseen_task_raw,1,0.1,0.2,8260,8260.0,0.14564700282708487,0.4559322033898305
test_new_noise_seen_init,physical_unseen_task_raw,2,0.2,0.3,3966,3966.0,0.25110359670866933,0.42839132627332327
test_new_noise_seen_init,physical_unseen_task_raw,3,0.3,0.4,3072,3072.0,0.34979465199576687,0.3522135416666667
test_new_noise_seen_init,physical_unseen_task_raw,4,0.4,0.5,4544,4544.0,0.44836419302586217,0.4476232394366197
test_new_noise_seen_init,physical_unseen_task_raw,5,0.5,0.6,4916,4916.0,0.5565117066679182,0.48921887713588286
test_new_noise_seen_init,physical_unseen_task_raw,6,0.6,0.7,10489,10489.0,0.6622006251820515,0.5739345981504433
test_new_noise_seen_init,physical_unseen_task_raw,7,0.7,0.8,14591,14591.0,0.74702598805098,0.7112603659790282
test_new_noise_seen_init,physical_unseen_task_raw,8,0.8,0.9,24541,24541.0,0.8550261274796411,0.8102359317061244
test_new_noise_seen_init,physical_unseen_task_raw,9,0.9,1.0,29442,29442.0,0.9466842485724506,0.8626452007336458
test_new_noise_seen_init,physical_moe_unseen_task_raw,0,0.0,0.1,9658,9658.0,0.05787858520000811,0.1693932491199006
test_new_noise_seen_init,physical_moe_unseen_task_raw,1,0.1,0.2,7439,7439.0,0.14607475381736193,0.1756956580185509
test_new_noise_seen_init,physical_moe_unseen_task_raw,2,0.2,0.3,6183,6183.0,0.24842877424347692,0.34756590651787156
test_new_noise_seen_init,physical_moe_unseen_task_raw,3,0.3,0.4,5540,5540.0,0.3495758587413644,0.36823104693140796
test_new_noise_seen_init,physical_moe_unseen_task_raw,4,0.4,0.5,5281,5281.0,0.45098606182917905,0.44120431736413557
test_new_noise_seen_init,physical_moe_unseen_task_raw,5,0.5,0.6,5907,5907.0,0.5494376215142154,0.5437616387337058
test_new_noise_seen_init,physical_moe_unseen_task_raw,6,0.6,0.7,6384,6384.0,0.6517625865425798,0.6389411027568922
test_new_noise_seen_init,physical_moe_unseen_task_raw,7,0.7,0.8,7997,7997.0,0.7515169738275604,0.7331499312242091
test_new_noise_seen_init,physical_moe_unseen_task_raw,8,0.8,0.9,16373,16373.0,0.8589033164129041,0.8304525743602272
test_new_noise_seen_init,physical_moe_unseen_task_raw,9,0.9,1.0,40896,40896.0,0.9540573129440526,0.9254450312989045
