target,split,window,c_value,model,episodes,positives,prevalence,mean_score,brier,log_loss,positive_coverage_at_train_negative_q90,negative_trigger_rate_at_train_negative_q90
active_return,heldout_init,q0_to_q2,0.1,task_init_router,512.0,39.0,0.076171875,0.08323504894478809,0.07273441915244727,0.2844471969159801,0.0,0.0021141649048625794
active_return,heldout_init,q0_to_q2,0.1,task_init_router_hidden,512.0,39.0,0.076171875,0.0939214094849044,0.075802579079076,0.296145442038031,0.02564102564102564,0.05919661733615222
active_return,heldout_init,q0_to_q2,0.1,task_only,512.0,39.0,0.076171875,0.07711581291759467,0.07157171684416247,0.27802662098547426,0.0,0.0
active_return,heldout_init,q0_to_q2,0.1,task_router,512.0,39.0,0.076171875,0.08458718898691564,0.07599027961433935,0.30095926232706616,0.0,0.004228329809725159
active_return,heldout_init,q0_to_q2,0.1,task_router_hidden,512.0,39.0,0.076171875,0.100116324283432,0.08007554292321531,0.31222327085691515,0.02564102564102564,0.08668076109936575
active_return,heldout_init,q0_to_q2,0.3,task_init,512.0,39.0,0.076171875,0.07711581291759467,0.07157171684416247,0.27802662098547426,0.0,0.0
active_return,heldout_init,q0_to_q2,0.3,task_init_router,512.0,39.0,0.076171875,0.0835281185974299,0.07278334756843656,0.2846582352405143,0.0,0.004228329809725159
active_return,heldout_init,q0_to_q2,0.3,task_only,512.0,39.0,0.076171875,0.07711581291759467,0.07157171684416247,0.27802662098547426,0.0,0.0
active_return,heldout_init,q0_to_q2,0.3,task_router,512.0,39.0,0.076171875,0.08464231437751525,0.07603470591614558,0.30114782681917995,0.0,0.004228329809725159
active_return,heldout_seed,q0,0.03,task_init,512.0,39.0,0.076171875,0.0763816389816877,0.0625248928132288,0.21970446290677603,0.28205128205128205,0.0613107822410148
active_return,heldout_seed,q0,0.03,task_init_router,512.0,39.0,0.076171875,0.0856593549672815,0.06259430057232303,0.22151738800239903,0.38461538461538464,0.10782241014799154
active_return,heldout_seed,q0,0.03,task_only,512.0,39.0,0.076171875,0.07711581291759464,0.07049060551534962,0.27017146220201854,0.0,0.0
active_return,heldout_seed,q0,0.03,task_router,512.0,39.0,0.076171875,0.09937519744486119,0.06694984111748156,0.24817730729937507,0.3333333333333333,0.10570824524312897
active_return,heldout_seed,q0,0.1,task_hidden,512.0,39.0,0.076171875,0.10378830278288062,0.0669677576685572,0.2436732371964123,0.358974358974359,0.09725158562367865
active_return,heldout_seed,q0,0.1,task_init,512.0,39.0,0.076171875,0.0763816389816877,0.0625248928132288,0.21970446290677603,0.28205128205128205,0.0613107822410148
active_return,heldout_seed,q0,0.1,task_init_hidden,512.0,39.0,0.076171875,0.08939390551702805,0.06438245452485764,0.22524140459514172,0.38461538461538464,0.10782241014799154
active_return,heldout_seed,q0,0.1,task_init_router,512.0,39.0,0.076171875,0.0865133802040699,0.06265684659748225,0.22192409020001028,0.38461538461538464,0.11205073995771671
active_return,heldout_seed,q0,0.1,task_init_router_hidden,512.0,39.0,0.076171875,0.09413637852596923,0.06599142604268642,0.23266004010801436,0.38461538461538464,0.1226215644820296
active_return,heldout_seed,q0,0.1,task_only,512.0,39.0,0.076171875,0.07711581291759464,0.07049060551534962,0.27017146220201854,0.0,0.0
active_return,heldout_seed,q0,0.1,task_router,512.0,39.0,0.076171875,0.10171726003686499,0.06704067113276897,0.24836173269147127,0.3333333333333333,0.10782241014799154
active_return,heldout_seed,q0,0.1,task_router_hidden,512.0,39.0,0.076171875,0.10993603912495167,0.06683137272448295,0.2408934544756487,0.41025641025641024,0.12684989429175475
active_return,heldout_seed,q0,0.3,task_init,512.0,39.0,0.076171875,0.0763816389816877,0.0625248928132288,0.21970446290677603,0.28205128205128205,0.0613107822410148
active_return,heldout_seed,q0,0.3,task_init_router,512.0,39.0,0.076171875,0.0868063637116191,0.06268199716928637,0.2220740810919372,0.38461538461538464,0.11205073995771671
active_return,heldout_seed,q0,0.3,task_only,512.0,39.0,0.076171875,0.07711581291759464,0.07049060551534962,0.27017146220201854,0.0,0.0
active_return,heldout_seed,q0,0.3,task_router,512.0,39.0,0.076171875,0.10248751138469822,0.06708161830116373,0.24845817783416352,0.3333333333333333,0.10782241014799154
active_return,heldout_seed,q0_to_q2,0.03,task_init,512.0,39.0,0.076171875,0.0763816389816877,0.0625248928132288,0.21970446290677603,0.28205128205128205,0.0613107822410148
active_return,heldout_seed,q0_to_q2,0.03,task_init_router,512.0,39.0,0.076171875,0.0814806885737994,0.06260995813508168,0.22043749195537196,0.41025641025641024,0.11205073995771671
active_return,heldout_seed,q0_to_q2,0.03,task_only,512.0,39.0,0.076171875,0.07711581291759464,0.07049060551534962,0.27017146220201854,0.0,0.0
active_return,heldout_seed,q0_to_q2,0.03,task_router,512.0,39.0,0.076171875,0.0950498980305711,0.06863529933168401,0.25299564253237466,0.15384615384615385,0.08879492600422834
active_return,heldout_seed,q0_to_q2,0.1,task_hidden,512.0,39.0,0.076171875,0.0941266787502171,0.07186316259792043,0.26717405172050807,0.15384615384615385,0.1014799154334038
active_return,heldout_seed,q0_to_q2,0.1,task_init,512.0,39.0,0.076171875,0.0763816389816877,0.0625248928132288,0.21970446290677603,0.28205128205128205,0.0613107822410148
active_return,heldout_seed,q0_to_q2,0.1,task_init_hidden,512.0,39.0,0.076171875,0.087586252568427,0.06623905614658869,0.2325466098430526,0.358974358974359,0.10782241014799154
active_return,heldout_seed,q0_to_q2,0.1,task_init_router,512.0,39.0,0.076171875,0.08179157732612477,0.0626237229719659,0.22062362766306892,0.4358974358974359,0.1014799154334038
active_return,heldout_seed,q0_to_q2,0.1,task_init_router_hidden,512.0,39.0,0.076171875,0.09327732701964966,0.06818892141262294,0.2389615331801307,0.358974358974359,0.1226215644820296
active_return,heldout_seed,q0_to_q2,0.1,task_only,512.0,39.0,0.076171875,0.07711581291759464,0.07049060551534962,0.27017146220201854,0.0,0.0
active_return,heldout_seed,q0_to_q2,0.1,task_router,512.0,39.0,0.076171875,0.09597031588855612,0.06871567514985649,0.2531177065693597,0.1282051282051282,0.0824524312896406
active_return,heldout_seed,q0_to_q2,0.1,task_router_hidden,512.0,39.0,0.076171875,0.10768615458163136,0.07001582546568537,0.2550182562784412,0.3076923076923077,0.12684989429175475
active_return,heldout_seed,q0_to_q2,0.3,task_init,512.0,39.0,0.076171875,0.0763816389816877,0.0625248928132288,0.21970446290677603,0.28205128205128205,0.0613107822410148
active_return,heldout_seed,q0_to_q2,0.3,task_init_router,512.0,39.0,0.076171875,0.08189357523789652,0.06262823331676072,0.22068677558278793,0.4358974358974359,0.1014799154334038
active_return,heldout_seed,q0_to_q2,0.3,task_only,512.0,39.0,0.076171875,0.07711581291759464,0.07049060551534962,0.27017146220201854,0.0,0.0
active_return,heldout_seed,q0_to_q2,0.3,task_router,512.0,39.0,0.076171875,0.0962531020100277,0.06874152176780764,0.2531623780360306,0.1282051282051282,0.08456659619450317
any_failure,heldout_init,q0,0.03,task_init,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.06514657980456026,0.24583572659391154
any_failure,heldout_init,q0,0.03,task_init_router,2048.0,307.0,0.14990234375,0.1479195651390151,0.10795964219571463,0.3608674550929021,0.013029315960912053,0.0430786904078116
any_failure,heldout_init,q0,0.03,task_only,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.0,0.0
any_failure,heldout_init,q0,0.03,task_router,2048.0,307.0,0.14990234375,0.1472368889710612,0.11837574670525566,0.39406675831986254,0.0781758957654723,0.08443423319931075
any_failure,heldout_init,q0,0.1,task_hidden,2048.0,307.0,0.14990234375,0.16637223327940767,0.11484577170282413,0.39786360149001243,0.1758957654723127,0.16484778862722574
any_failure,heldout_init,q0,0.1,task_init,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.06514657980456026,0.24583572659391154
any_failure,heldout_init,q0,0.1,task_init_hidden,2048.0,307.0,0.14990234375,0.15058962487635177,0.10958608994080432,0.3686467525717477,0.02280130293159609,0.0591614014933946
any_failure,heldout_init,q0,0.1,task_init_router,2048.0,307.0,0.14990234375,0.14792302154347672,0.10793267397957387,0.36137753622368873,0.019543973941368076,0.048248133256748996
any_failure,heldout_init,q0,0.1,task_init_router_hidden,2048.0,307.0,0.14990234375,0.16375455148080847,0.11268228503574482,0.37950771016097756,0.1758957654723127,0.21367030442274554
any_failure,heldout_init,q0,0.1,task_only,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.0,0.0
any_failure,heldout_init,q0,0.1,task_router,2048.0,307.0,0.14990234375,0.1477365201574018,0.11915049563859823,0.3962590383647833,0.08469055374592833,0.07869040781160253
any_failure,heldout_init,q0,0.1,task_router_hidden,2048.0,307.0,0.14990234375,0.16080289521540056,0.11323322119887837,0.3874883202479195,0.26384364820846906,0.17920735209649627
any_failure,heldout_init,q0,0.3,task_init,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.06514657980456026,0.24583572659391154
any_failure,heldout_init,q0,0.3,task_init_router,2048.0,307.0,0.14990234375,0.1479477265286015,0.10794488925176837,0.36169971756076946,0.019543973941368076,0.048248133256748996
any_failure,heldout_init,q0,0.3,task_only,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.0,0.0
any_failure,heldout_init,q0,0.3,task_router,2048.0,307.0,0.14990234375,0.1479610898656074,0.11943183401574868,0.39705133052281416,0.08469055374592833,0.07696726019529006
any_failure,heldout_init,q0_to_q2,0.03,task_init,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.06514657980456026,0.24583572659391154
any_failure,heldout_init,q0_to_q2,0.03,task_init_router,2048.0,307.0,0.14990234375,0.14587514057838868,0.11173355958121904,0.36990102766151745,0.003257328990228013,0.022975301550832855
any_failure,heldout_init,q0_to_q2,0.03,task_only,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.0,0.0
any_failure,heldout_init,q0_to_q2,0.03,task_router,2048.0,307.0,0.14990234375,0.1505371629140088,0.11900382892289266,0.40893127540933727,0.11074918566775244,0.0941987363584147
any_failure,heldout_init,q0_to_q2,0.1,task_hidden,2048.0,307.0,0.14990234375,0.16125987806995787,0.1292757507431008,0.4164319860528726,0.14332247557003258,0.14531878230901782
any_failure,heldout_init,q0_to_q2,0.1,task_init,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.06514657980456026,0.24583572659391154
any_failure,heldout_init,q0_to_q2,0.1,task_init_hidden,2048.0,307.0,0.14990234375,0.15223717195428504,0.11349216837231367,0.3725608469919446,0.03257328990228013,0.08845491097070649
any_failure,heldout_init,q0_to_q2,0.1,task_init_router,2048.0,307.0,0.14990234375,0.14617691867490581,0.11178655729451094,0.3702950007395676,0.003257328990228013,0.022975301550832855
any_failure,heldout_init,q0_to_q2,0.1,task_init_router_hidden,2048.0,307.0,0.14990234375,0.15023116098656106,0.11543504436729457,0.3996917940467143,0.09120521172638436,0.15393452039058012
any_failure,heldout_init,q0_to_q2,0.1,task_only,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.0,0.0
any_failure,heldout_init,q0_to_q2,0.1,task_router,2048.0,307.0,0.14990234375,0.15144377927058472,0.11917111748694613,0.41070781539367585,0.11074918566775244,0.09821941412981046
any_failure,heldout_init,q0_to_q2,0.1,task_router_hidden,2048.0,307.0,0.14990234375,0.15661982948186398,0.11905488949234418,0.43743269822212816,0.16938110749185667,0.17863296955772545
any_failure,heldout_init,q0_to_q2,0.3,task_init,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.06514657980456026,0.24583572659391154
any_failure,heldout_init,q0_to_q2,0.3,task_init_router,2048.0,307.0,0.14990234375,0.14632659567254824,0.11180492817266412,0.3704313033979151,0.003257328990228013,0.022975301550832855
any_failure,heldout_init,q0_to_q2,0.3,task_only,2048.0,307.0,0.14990234375,0.15068207126948774,0.10822325293835347,0.3594820749478457,0.0,0.0
any_failure,heldout_init,q0_to_q2,0.3,task_router,2048.0,307.0,0.14990234375,0.151794066895439,0.11924550017518534,0.41137924465076986,0.11400651465798045,0.09707064905226881
any_failure,heldout_seed,q0,0.03,task_init,2048.0,307.0,0.14990234375,0.15007561653210838,0.06321815704867079,0.22982872000700055,0.5407166123778502,0.07466973004020677
any_failure,heldout_seed,q0,0.03,task_init_router,2048.0,307.0,0.14990234375,0.1589914264146224,0.06278257305847866,0.23077438234247538,0.5928338762214984,0.0941987363584147
any_failure,heldout_seed,q0,0.03,task_only,2048.0,307.0,0.14990234375,0.15068207126948768,0.10251479872371663,0.33482911099324775,0.0,0.0
any_failure,heldout_seed,q0,0.03,task_router,2048.0,307.0,0.14990234375,0.17729429244498723,0.07097863749503656,0.25450254477894135,0.48859934853420195,0.10396323951751867
any_failure,heldout_seed,q0,0.1,task_hidden,2048.0,307.0,0.14990234375,0.1738560579368219,0.07554591800814503,0.26882825268533306,0.50814332247557,0.10626076967260195
any_failure,heldout_seed,q0,0.1,task_init,2048.0,307.0,0.14990234375,0.15007561653210838,0.06321815704867079,0.22982872000700055,0.5407166123778502,0.07466973004020677
any_failure,heldout_seed,q0,0.1,task_init_hidden,2048.0,307.0,0.14990234375,0.15801642203777916,0.06419984767563398,0.23443623188285756,0.5798045602605864,0.09994256174612291
any_failure,heldout_seed,q0,0.1,task_init_router,2048.0,307.0,0.14990234375,0.1595631131059352,0.06290124543362965,0.23213956236483152,0.5928338762214984,0.09362435381964389
any_failure,heldout_seed,q0,0.1,task_init_router_hidden,2048.0,307.0,0.14990234375,0.1612798770900043,0.06426639235828716,0.23588010690272865,0.5863192182410424,0.1102814474439977
any_failure,heldout_seed,q0,0.1,task_only,2048.0,307.0,0.14990234375,0.15068207126948768,0.10251479872371663,0.33482911099324775,0.0,0.0
any_failure,heldout_seed,q0,0.1,task_router,2048.0,307.0,0.14990234375,0.1792788910047721,0.07100559072447737,0.2553419003946469,0.498371335504886,0.10166570936243538
any_failure,heldout_seed,q0,0.1,task_router_hidden,2048.0,307.0,0.14990234375,0.17645706360497618,0.0660886360025725,0.24061888982408794,0.6026058631921825,0.1102814474439977
any_failure,heldout_seed,q0,0.3,task_init,2048.0,307.0,0.14990234375,0.15007561653210838,0.06321815704867079,0.22982872000700055,0.5407166123778502,0.07466973004020677
any_failure,heldout_seed,q0,0.3,task_init_router,2048.0,307.0,0.14990234375,0.1597687432295672,0.0629453619734484,0.23284348215386183,0.5928338762214984,0.09477311889718552
any_failure,heldout_seed,q0,0.3,task_only,2048.0,307.0,0.14990234375,0.15068207126948768,0.10251479872371663,0.33482911099324775,0.0,0.0
any_failure,heldout_seed,q0,0.3,task_router,2048.0,307.0,0.14990234375,0.17993090140552265,0.0710402337337045,0.25574771390936357,0.501628664495114,0.10166570936243538
any_failure,heldout_seed,q0_to_q2,0.03,task_init,2048.0,307.0,0.14990234375,0.15007561653210838,0.06321815704867079,0.22982872000700055,0.5407166123778502,0.07466973004020677
any_failure,heldout_seed,q0_to_q2,0.03,task_init_router,2048.0,307.0,0.14990234375,0.1594378054248198,0.06353076570790381,0.23228816619739306,0.5732899022801303,0.10166570936243538
any_failure,heldout_seed,q0_to_q2,0.03,task_only,2048.0,307.0,0.14990234375,0.15068207126948768,0.10251479872371663,0.33482911099324775,0.0,0.0
any_failure,heldout_seed,q0_to_q2,0.03,task_router,2048.0,307.0,0.14990234375,0.17792359742478703,0.076923446564513,0.2715315677929835,0.43322475570032576,0.10338885697874785
any_failure,heldout_seed,q0_to_q2,0.1,task_hidden,2048.0,307.0,0.14990234375,0.17148366299661644,0.0825759353137277,0.28674511537075886,0.4592833876221498,0.09362435381964389
any_failure,heldout_seed,q0_to_q2,0.1,task_init,2048.0,307.0,0.14990234375,0.15007561653210838,0.06321815704867079,0.22982872000700055,0.5407166123778502,0.07466973004020677
any_failure,heldout_seed,q0_to_q2,0.1,task_init_hidden,2048.0,307.0,0.14990234375,0.1552490587375538,0.06409997778087034,0.23315367479513321,0.5765472312703583,0.09707064905226881
any_failure,heldout_seed,q0_to_q2,0.1,task_init_router,2048.0,307.0,0.14990234375,0.15986184304214515,0.06362088664761216,0.23262856768158058,0.5732899022801303,0.10453762205628948
any_failure,heldout_seed,q0_to_q2,0.1,task_init_router_hidden,2048.0,307.0,0.14990234375,0.15922233889067972,0.06701161558078887,0.24213770847511287,0.5635179153094463,0.10396323951751867
any_failure,heldout_seed,q0_to_q2,0.1,task_only,2048.0,307.0,0.14990234375,0.15068207126948768,0.10251479872371663,0.33482911099324775,0.0,0.0
any_failure,heldout_seed,q0_to_q2,0.1,task_router,2048.0,307.0,0.14990234375,0.17898195919318272,0.07700253696968243,0.2719550533741677,0.4201954397394137,0.10396323951751867
any_failure,heldout_seed,q0_to_q2,0.1,task_router_hidden,2048.0,307.0,0.14990234375,0.17582390034927217,0.07398240942518833,0.2650705617548898,0.50814332247557,0.10855829982768524
any_failure,heldout_seed,q0_to_q2,0.3,task_init,2048.0,307.0,0.14990234375,0.15007561653210838,0.06321815704867079,0.22982872000700055,0.5407166123778502,0.07466973004020677
any_failure,heldout_seed,q0_to_q2,0.3,task_init_router,2048.0,307.0,0.14990234375,0.16000301089706745,0.06364985536691656,0.23272798969373498,0.5765472312703583,0.10453762205628948
any_failure,heldout_seed,q0_to_q2,0.3,task_only,2048.0,307.0,0.14990234375,0.15068207126948768,0.10251479872371663,0.33482911099324775,0.0,0.0
any_failure,heldout_seed,q0_to_q2,0.3,task_router,2048.0,307.0,0.14990234375,0.17931514887703048,0.07703070367380002,0.2720945523101313,0.4201954397394137,0.10511200459506032
goal_regression,heldout_init,q0,0.03,task_init,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0,0.03,task_init_router,1024.0,49.0,0.0478515625,0.04967935537971993,0.04711928216323424,0.20591457716949343,0.02040816326530612,0.0010256410256410256
goal_regression,heldout_init,q0,0.03,task_only,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0,0.03,task_router,1024.0,49.0,0.0478515625,0.05868353475539159,0.05166742074848438,0.2206729301834688,0.061224489795918366,0.04205128205128205
goal_regression,heldout_init,q0,0.1,task_hidden,1024.0,49.0,0.0478515625,0.06380951863737663,0.05374164902861343,0.24457921461201992,0.04081632653061224,0.11076923076923077
goal_regression,heldout_init,q0,0.1,task_init,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0,0.1,task_init_hidden,1024.0,49.0,0.0478515625,0.05143752498763114,0.04797587974729125,0.214971647219974,0.02040816326530612,0.06153846153846154
goal_regression,heldout_init,q0,0.1,task_init_router,1024.0,49.0,0.0478515625,0.05012861628981895,0.04724964605615626,0.20696998697338576,0.02040816326530612,0.005128205128205128
goal_regression,heldout_init,q0,0.1,task_init_router_hidden,1024.0,49.0,0.0478515625,0.06607463593482084,0.05203463307291431,0.22064339251690657,0.08163265306122448,0.16512820512820514
goal_regression,heldout_init,q0,0.1,task_only,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0,0.1,task_router,1024.0,49.0,0.0478515625,0.05940034005570453,0.052103473408026416,0.2214766949737289,0.061224489795918366,0.038974358974358976
goal_regression,heldout_init,q0,0.1,task_router_hidden,1024.0,49.0,0.0478515625,0.05885952408536059,0.049753914773466634,0.21563961741367693,0.10204081632653061,0.0882051282051282
goal_regression,heldout_init,q0,0.3,task_init,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0,0.3,task_init_router,1024.0,49.0,0.0478515625,0.050477103121526784,0.04731791279951387,0.20758962610571308,0.02040816326530612,0.008205128205128205
goal_regression,heldout_init,q0,0.3,task_only,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0,0.3,task_router,1024.0,49.0,0.0478515625,0.05965155319258188,0.0522462801114225,0.22179821617512438,0.061224489795918366,0.038974358974358976
goal_regression,heldout_init,q0_to_q2,0.03,task_init,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0_to_q2,0.03,task_init_router,1024.0,49.0,0.0478515625,0.04981023774637496,0.046892371339257305,0.20296351160463957,0.0,0.012307692307692308
goal_regression,heldout_init,q0_to_q2,0.03,task_only,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0_to_q2,0.03,task_router,1024.0,49.0,0.0478515625,0.056041121366397134,0.04888092040268509,0.2097103086209664,0.08163265306122448,0.06564102564102564
goal_regression,heldout_init,q0_to_q2,0.1,task_hidden,1024.0,49.0,0.0478515625,0.0658039830384761,0.05127684359527021,0.2232039489982517,0.10204081632653061,0.10358974358974359
goal_regression,heldout_init,q0_to_q2,0.1,task_init,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0_to_q2,0.1,task_init_hidden,1024.0,49.0,0.0478515625,0.051409862775398656,0.04704050071538035,0.20617554731361726,0.061224489795918366,0.055384615384615386
goal_regression,heldout_init,q0_to_q2,0.1,task_init_router,1024.0,49.0,0.0478515625,0.05073215498384327,0.04690288923951122,0.2031077461015398,0.04081632653061224,0.02564102564102564
goal_regression,heldout_init,q0_to_q2,0.1,task_init_router_hidden,1024.0,49.0,0.0478515625,0.06306338823676749,0.05069325357565012,0.21965377224535548,0.14285714285714285,0.17025641025641025
goal_regression,heldout_init,q0_to_q2,0.1,task_only,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0_to_q2,0.1,task_router,1024.0,49.0,0.0478515625,0.05652926741675597,0.04891755139875321,0.20951590806411677,0.08163265306122448,0.06666666666666667
goal_regression,heldout_init,q0_to_q2,0.1,task_router_hidden,1024.0,49.0,0.0478515625,0.07254829402266708,0.05314928058059444,0.2283939831331537,0.1836734693877551,0.19076923076923077
goal_regression,heldout_init,q0_to_q2,0.3,task_init,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0_to_q2,0.3,task_init_router,1024.0,49.0,0.0478515625,0.05127732710760356,0.046929151557915036,0.20339479051461895,0.04081632653061224,0.036923076923076927
goal_regression,heldout_init,q0_to_q2,0.3,task_only,1024.0,49.0,0.0478515625,0.048858574610244995,0.046877770788587354,0.20477341922017958,0.0,0.0
goal_regression,heldout_init,q0_to_q2,0.3,task_router,1024.0,49.0,0.0478515625,0.056695159710437384,0.048931742561489494,0.20947310391608048,0.08163265306122448,0.06769230769230769
goal_regression,heldout_seed,q0,0.03,task_init,1024.0,49.0,0.0478515625,0.048075342968943335,0.03108289560435324,0.12417465159441077,0.6122448979591837,0.06358974358974359
goal_regression,heldout_seed,q0,0.03,task_init_router,1024.0,49.0,0.0478515625,0.057489351577007575,0.03126532922303854,0.12593388606630548,0.6326530612244898,0.1076923076923077
goal_regression,heldout_seed,q0,0.03,task_only,1024.0,49.0,0.0478515625,0.04885857461024499,0.04497650603791648,0.18583437414295081,0.0,0.0
goal_regression,heldout_seed,q0,0.03,task_router,1024.0,49.0,0.0478515625,0.07265818130746796,0.03360597764582582,0.1425560567267111,0.6326530612244898,0.10666666666666667
goal_regression,heldout_seed,q0,0.1,task_hidden,1024.0,49.0,0.0478515625,0.07662037840110486,0.03327346560306367,0.1425685990821516,0.6122448979591837,0.11282051282051282
goal_regression,heldout_seed,q0,0.1,task_init,1024.0,49.0,0.0478515625,0.048075342968943335,0.03108289560435324,0.12417465159441077,0.6122448979591837,0.06358974358974359
