comparison,target,split,window,baseline,candidate,metric,episodes,clusters,baseline_loss,improvement,relative_improvement,ci_low,ci_high,bootstrap_opposite_tail_2x
hidden_unseen_init,regrasp_or_drop,heldout_init,q0,task_only,task_hidden,brier,2048,64,0.032175375571673756,-0.0035084672223875957,-0.10904199749190638,-0.006642960248017187,-0.0008595211828936089,0.00599880023995201
hidden_unseen_init,regrasp_or_drop,heldout_init,q0,task_only,task_hidden,log_loss,2048,64,0.14780994367574937,-0.02064872169526183,-0.1396977847482232,-0.046286838359418124,-0.0011212421690640574,0.035992801439712056
hidden_unseen_init,regrasp_or_drop,heldout_init,q0_to_q2,task_only,task_hidden,brier,2048,64,0.032175375571673756,-0.002924149739123436,-0.09088160393371665,-0.005053589414179293,-0.0009082182828431618,0.004399120175964807
hidden_unseen_init,regrasp_or_drop,heldout_init,q0_to_q2,task_only,task_hidden,log_loss,2048,64,0.14780994367574937,-0.012270570841116397,-0.08301586845898774,-0.024505095189594005,0.00029641410599523857,0.055188962207558485
hidden_unseen_init,residual_none,heldout_init,q0,task_only,task_hidden,brier,1536,48,0.05149829004237744,-0.007763426740269458,-0.1507511556962573,-0.015860364767067366,-0.0019866499609304637,0.0015996800639872025
hidden_unseen_init,residual_none,heldout_init,q0,task_only,task_hidden,log_loss,1536,48,0.2036898787855587,-0.029664607670490496,-0.1456361398384497,-0.05275602598495263,-0.010098153023929675,0.0027994401119776045
hidden_unseen_init,residual_none,heldout_init,q0_to_q2,task_only,task_hidden,brier,1536,48,0.05149829004237744,-0.006602809012469904,-0.12821414083917188,-0.012611473855518116,-0.0022796366557960327,0.0003999200159968006
hidden_unseen_init,residual_none,heldout_init,q0_to_q2,task_only,task_hidden,log_loss,1536,48,0.2036898787855587,-0.021240601336617565,-0.10427912011759463,-0.039905241491810954,-0.004045042740353847,0.013197360527894421
hidden_unseen_init,stagnation,heldout_init,q0,task_only,task_hidden,brier,1536,48,0.09098436546693717,-0.02009896405139959,-0.22090569020568,-0.04085409219909452,-0.0007830559997487729,0.041191761647670466
hidden_unseen_init,stagnation,heldout_init,q0,task_only,task_hidden,log_loss,1536,48,0.32816147468156953,-0.07091492532648251,-0.21609765556817598,-0.1265099492567019,-0.018820612944131752,0.005198960207958408
hidden_unseen_init,stagnation,heldout_init,q0_to_q2,task_only,task_hidden,brier,1536,48,0.09098436546693717,-0.02098399024193152,-0.2306329239561153,-0.036015118685319335,-0.007463846917071825,0.0015996800639872025
hidden_unseen_init,stagnation,heldout_init,q0_to_q2,task_only,task_hidden,log_loss,1536,48,0.32816147468156953,-0.06850570717700526,-0.20875609254096494,-0.11941695443869701,-0.02386736659903603,0.001999600079984003
router_hidden_unseen_init,active_return,heldout_init,q0,task_only,task_router_hidden,brier,512,16,0.07157171684416247,-0.008370496747106104,-0.11695257730552566,-0.015666849350226643,-0.001569790741214912,0.013597280543891222
router_hidden_unseen_init,active_return,heldout_init,q0,task_only,task_router_hidden,log_loss,512,16,0.27802662098547437,-0.036576543498463794,-0.13155770252797033,-0.07426546901943916,0.0011203414500913279,0.05678864227154569
router_hidden_unseen_init,active_return,heldout_init,q0_to_q2,task_only,task_router_hidden,brier,512,16,0.07157171684416247,-0.008503826079052838,-0.11881545467979684,-0.018319768168255812,-0.0015978867672994303,0.003599280143971206
router_hidden_unseen_init,active_return,heldout_init,q0_to_q2,task_only,task_router_hidden,log_loss,512,16,0.27802662098547437,-0.034196649871440915,-0.1229977537770656,-0.06877674435326459,-0.006309111821568953,0.012397520495900819
router_hidden_unseen_init,any_failure,heldout_init,q0,task_only,task_router_hidden,brier,2048,64,0.10822325293835347,-0.00500996826052489,-0.04629290031947835,-0.017620404255295673,0.007353233294694457,0.4435112977404519
router_hidden_unseen_init,any_failure,heldout_init,q0,task_only,task_router_hidden,log_loss,2048,64,0.3594820749478457,-0.028006245300073854,-0.0779072094321728,-0.06323483650488411,0.003980993670545905,0.08958208358328335
router_hidden_unseen_init,any_failure,heldout_init,q0_to_q2,task_only,task_router_hidden,brier,2048,64,0.10822325293835347,-0.010831636553990696,-0.10008603751876367,-0.03178207834260584,0.006798312117326222,0.29154169166166766
router_hidden_unseen_init,any_failure,heldout_init,q0_to_q2,task_only,task_router_hidden,log_loss,2048,64,0.3594820749478457,-0.0779506232742825,-0.21684147473999008,-0.17063605334204382,-0.0038329447440003835,0.036392721455708855
router_hidden_unseen_init,goal_regression,heldout_init,q0,task_only,task_router_hidden,brier,1024,32,0.04687777078858734,-0.0028761439848792774,-0.06135411169294533,-0.0071710325262688505,3.8335210277332376e-05,0.05398920215956809
router_hidden_unseen_init,goal_regression,heldout_init,q0,task_only,task_router_hidden,log_loss,1024,32,0.2047734192201796,-0.010866198193497325,-0.05306449555258735,-0.03087884956209204,0.005525492096290978,0.22635472905418916
router_hidden_unseen_init,goal_regression,heldout_init,q0_to_q2,task_only,task_router_hidden,brier,1024,32,0.04687777078858734,-0.0062715097920070855,-0.1337843008851846,-0.010848135234209784,-0.002272729893500633,0.0011997600479904018
router_hidden_unseen_init,goal_regression,heldout_init,q0_to_q2,task_only,task_router_hidden,log_loss,1024,32,0.2047734192201796,-0.02362056391297408,-0.1153497558566252,-0.04993438727497152,0.00047677807526669535,0.05878824235152969
router_hidden_unseen_init,regrasp_or_drop,heldout_init,q0,task_only,task_router_hidden,brier,2048,64,0.032175375571673756,-0.0027479092463264573,-0.08540410787762909,-0.006364029612477561,-0.0003447500597316383,0.009998000399920015
router_hidden_unseen_init,regrasp_or_drop,heldout_init,q0,task_only,task_router_hidden,log_loss,2048,64,0.14780994367574937,-0.011364482626240423,-0.0768857787482193,-0.026114512655227868,0.00047922321386564923,0.0619876024795041
router_hidden_unseen_init,regrasp_or_drop,heldout_init,q0_to_q2,task_only,task_router_hidden,brier,2048,64,0.032175375571673756,-0.004845433581636563,-0.15059446845749763,-0.00791183086256334,-0.0021584754010304176,0.0003999200159968006
router_hidden_unseen_init,regrasp_or_drop,heldout_init,q0_to_q2,task_only,task_router_hidden,log_loss,2048,64,0.14780994367574937,-0.01878515761967499,-0.127089945050544,-0.034663527340584345,-0.004604977178924798,0.008798240351929614
router_hidden_unseen_init,residual_none,heldout_init,q0,task_only,task_router_hidden,brier,1536,48,0.05149829004237744,-0.0027227095068167503,-0.05286990120596741,-0.005967936596868802,0.0007827964756374442,0.1339732053589282
router_hidden_unseen_init,residual_none,heldout_init,q0,task_only,task_router_hidden,log_loss,1536,48,0.2036898787855587,-0.013573365427574383,-0.06663740735917564,-0.0285500793022461,0.0023870058171608774,0.09278144371125775
router_hidden_unseen_init,residual_none,heldout_init,q0_to_q2,task_only,task_router_hidden,brier,1536,48,0.05149829004237744,-0.011981610043183967,-0.23266034723336285,-0.02104811019454335,-0.004140421844209,0.0003999200159968006
router_hidden_unseen_init,residual_none,heldout_init,q0_to_q2,task_only,task_router_hidden,log_loss,1536,48,0.2036898787855587,-0.044760757820849865,-0.2197495432160046,-0.07279720218926412,-0.020678650862157325,0.0003999200159968006
router_hidden_unseen_init,stagnation,heldout_init,q0,task_only,task_router_hidden,brier,1536,48,0.09098436546693717,-0.017833103392886147,-0.19600184384828756,-0.038307492897077196,0.0003291541953790682,0.05598880223955209
router_hidden_unseen_init,stagnation,heldout_init,q0,task_only,task_router_hidden,log_loss,1536,48,0.32816147468156953,-0.07594725968431199,-0.23143258896556085,-0.14808350936074077,-0.01281205656671128,0.017196560687862426
router_hidden_unseen_init,stagnation,heldout_init,q0_to_q2,task_only,task_router_hidden,brier,1536,48,0.09098436546693717,-0.021894588727278355,-0.24064122022409043,-0.04145772184073254,-0.004055157771827095,0.013997200559888023
router_hidden_unseen_init,stagnation,heldout_init,q0_to_q2,task_only,task_router_hidden,log_loss,1536,48,0.32816147468156953,-0.11844629566022329,-0.3609390644503816,-0.2474686310862078,-0.01917340129283581,0.008798240351929614
