parent,label,operator,dose,fraction,sign,randomized,normalized_action_rms,gripper_sign_changes,score_screen,instantaneous_screen,request_bias_l2,effective_logit_delta_l2,delta_freeze,instant_delta_freeze,delta_acceleration,instant_delta_acceleration,delta_periodicity,instant_delta_periodicity,delta_inversion,instant_delta_inversion,delta_curvature,instant_delta_curvature
plus-task06-init026,random-mobility_curvature-low,mobility_curvature,low,0.5,1,True,0.002115956340740245,0,False,False,1.209914066216787,1.2583946634129732,-0.015588951717235067,-0.09353552731856325,0.0,16.980535312180425,-0.035815122482023565,-0.21489113234554502,0.21141831452647847,1.2685098871588707,-0.21815319553752877,-1.308919180003437
plus-task06-init026,random-mobility_curvature-high,mobility_curvature,high,1.0,1,True,0.002520244776983015,0,False,False,2.419828132433574,2.4520961280387397,-0.026317128326954747,-0.15790458697688134,0.0,37.30088655033205,-0.05055577499399666,-0.30333484869068117,0.600400889913241,3.6024053394794464,-0.91419657525903,-5.485179395241453
plus-task03-init026,mobility-low-minus,mobility,low,0.5,-1,False,0.002595905138297756,1,False,False,0.8374745715979165,0.8985945854521417,0.1059108281643577,0.6354661370673168,0.0,-0.26362127576646915,0.0,1.4126066337675935,0.000338507816195488,0.002031046897172928,-0.000810812140472128,-0.004864852236039007
plus-task03-init026,mobility-low-plus,mobility,low,0.5,1,False,0.013262647677155232,0,False,False,0.8374745715979165,0.8969076649103853,-0.00503092559790197,-0.030185423800614255,0.0,0.3496123057543855,0.0,-0.37308394669005174,-0.0326798887302478,-0.1960793323814869,-0.059324263927015175,-0.35594569026288275
plus-task03-init026,mobility-high-minus,mobility,high,1.0,-1,False,0.00758841847233966,0,False,False,1.674949143195833,1.7066300747842817,0.28631538399240775,1.717892693314838,0.0,0.38113541979395965,0.0,3.876903593145709,-0.005061272531747818,-0.030367635190486908,-0.017337324888019923,-0.10402406835012452
plus-task03-init026,mobility-high-plus,mobility,high,1.0,1,False,0.015365990913071868,0,True,False,1.674949143195833,1.704392267915367,-0.08665046754395656,-0.5199026754769405,0.0,0.8816159660559971,0.0,-1.8217737852611717,-0.028779509787758173,-0.17267705872654915,-0.046003234376197855,-0.2760193229419697
plus-task03-init026,balance-low-minus,balance,low,0.5,-1,False,0.003198782792107242,0,False,False,0.8374745728432321,0.8722447202768161,-0.032592709304571255,-0.19555612604063052,0.0,4.605117658294045,0.0,0.3153117095893821,0.17026481218636041,1.0215888731181622,0.1541509671024091,0.9249054934077948
plus-task03-init026,balance-low-plus,balance,low,0.5,1,False,0.012825618735948547,0,False,False,0.8374745728432321,0.8693929584548851,0.1086321977161675,0.6517943543781759,0.0,-2.6540471642226304,0.0,0.35534957577015935,-0.19058575543264547,-1.1435145325958729,-0.16466592752724973,-0.9879952025613975
plus-task03-init026,balance-high-minus,balance,high,1.0,-1,False,0.013144076374348054,2,False,False,1.6749491456864642,1.7053544038052986,-0.14073574058422755,-0.844414054144975,0.0,8.207362850267216,0.0,1.1409798228009638,0.29327362465361756,1.7596417479217052,-0.012567903545712078,-0.07540759663571221
plus-task03-init026,balance-high-plus,balance,high,1.0,1,False,0.01603650141162169,0,False,False,1.6749491456864642,1.7053454562052817,0.16435849501307187,0.9861513594388227,0.0,-4.614368208489715,0.0,-0.3811832521720232,-0.35242006493111444,-2.114520389586687,-0.12571832510284886,-0.754309836510598
plus-task03-init026,curvature-low-minus,curvature,low,0.5,-1,False,0.011483429021508194,1,False,False,0.8374745711839383,0.8673634393594764,-0.04315216307866754,-0.2589131082588011,0.0,6.534745837183109,0.0,0.8874331672163579,0.08131431415677076,0.48788588494062424,-0.06718263984454259,-0.40309596592794616
plus-task03-init026,curvature-low-plus,curvature,low,0.5,1,False,0.008653309979059214,0,False,False,0.8374745711839383,0.86801410491312,0.05497418281041355,0.3298460053700585,0.0,-4.493460994806995,0.0,0.41369812030771475,-0.08008551162978009,-0.4805130697786808,-0.18441366561051897,-1.1064821266225928
plus-task03-init026,curvature-high-minus,curvature,high,1.0,-1,False,0.011834583638559985,1,False,False,1.6749491423678766,1.702672495792919,-0.050460068236706235,-0.3027601498466439,0.0,13.651723299604999,0.0,0.7506209613269093,0.21641798006991547,1.2985078804194927,-0.026422247331153004,-0.15853326505510698
plus-task03-init026,curvature-high-plus,curvature,high,1.0,1,False,0.018528802580524598,0,False,False,1.6749491423678766,1.7020092030152003,0.24346679223106582,1.4608006235996005,0.0,-5.063412840384625,0.0,1.2283869806665149,-0.10210554115474221,-0.6126332469284534,-0.05962996102340984,-0.35777980292379263
plus-task03-init026,mobility_balance-low-minus,mobility_balance,low,0.5,-1,False,0.004013274627337335,1,False,False,0.8374745698452412,0.8945845542251459,0.03514613474153716,0.2108769382360209,0.0,3.3984350852273115,0.0,1.713292058062219,0.11810532150169212,0.7086319290101528,0.031376001499639816,0.18825602773489836
plus-task03-init026,mobility_balance-low-plus,mobility_balance,low,0.5,1,False,0.01389459100549254,0,False,False,0.8374745698452412,0.8935605575285333,0.04131580969310056,0.24789472837180906,0.0,-1.4545970410991105,0.0,-0.6083962349715912,-0.14521022948125997,-0.8712613768875599,-0.1218730645578866,-0.7312382855385002
plus-task03-init026,mobility_balance-high-minus,mobility_balance,high,1.0,-1,False,0.006935455594895962,0,False,False,1.6749491396904823,1.7050490404163188,0.1253653498325229,0.7521922287819354,0.0,7.638932203197191,0.0,2.718458077926463,0.2329253250112136,1.3975519500672817,0.11326624059976165,0.6795973112807443
plus-task03-init026,mobility_balance-high-plus,mobility_balance,high,1.0,1,False,0.01670772924024181,0,False,False,1.6749491396904823,1.708085701215051,0.045916492060162906,0.275499860868554,0.0,-2.625441701990351,0.0,-1.8892963492871393,-0.24471804810067013,-1.468308288604021,-0.07739121987480219,-0.46434728313534684
plus-task03-init026,mobility_curvature-low-minus,mobility_curvature,low,0.5,-1,False,0.009729056144532226,1,False,False,0.8374745695063892,0.8925503448904507,0.03351925724573723,0.20111567326122032,0.0,5.056667589781204,0.0,1.3607842741360137,0.0550851660470168,0.3305109962821007,-0.06778491463461134,-0.40670941255310156
plus-task03-init026,mobility_curvature-low-plus,mobility_curvature,low,0.5,1,False,0.010476125091798709,0,False,False,0.8374745695063892,0.8908519790263455,-0.0013465380150718964,-0.008078319582854853,0.0,-3.1099867409704562,0.0,-0.24886306466304575,-0.07150883786380291,-0.42905302718281746,-0.12040930843874098,-0.722455994330394
plus-task03-init026,mobility_curvature-high-minus,mobility_curvature,high,1.0,-1,False,0.012406621833809828,1,False,False,1.6749491390127784,1.7129295979745307,0.09318782849038199,0.5591271007290903,0.0,9.396861077915023,0.0,2.9359588893275888,0.13691731728613382,0.8215039037168026,-0.05679995018020367,-0.3407997660341453
plus-task03-init026,mobility_curvature-high-plus,mobility_curvature,high,1.0,1,False,0.017573703378083182,0,False,False,1.6749491390127784,1.716849090858381,0.06827187841988192,0.4096314003060892,0.0,-2.9083333402636224,0.0,-0.8401775472053421,-0.08079567613701022,-0.48477405682206154,-0.038113242777191136,-0.22867957352070312
plus-task03-init026,random-mobility-low,mobility,low,0.5,1,True,0.010018874482307556,0,False,False,0.8374745715979167,0.8921549188173105,0.06316295095720337,0.3789773163828316,0.0,9.470907061216353,0.0,0.31746113760226374,0.08837151651581127,0.5302290990948677,-0.0771225522839799,-0.4627352655696205
plus-task03-init026,random-mobility-high,mobility,high,1.0,1,True,0.006212284110760785,0,False,False,1.6749491431958334,1.7101714627150009,0.01161059704002998,0.0696631928797925,0.0,23.952051545828752,0.0,-0.019270130875841833,0.33777924564977496,2.026675473898649,-0.06426214455301388,-0.3855727227890876
plus-task03-init026,random-balance-low,balance,low,0.5,1,True,0.004384501644313114,0,False,False,0.8374745728432321,0.8705001656117465,0.021463102132864176,0.12877874258398245,0.0,5.9050029204239225,0.0,0.21777028480954547,0.07295844145119196,0.4377506487071514,0.0933015816229539,0.5598094089182318
plus-task03-init026,random-balance-high,balance,high,1.0,1,True,0.0027626966563369317,1,False,False,1.6749491456864642,1.7061975044866307,-0.02936400316472154,-0.1761840189883275,0.0,16.952919495264254,0.0,-0.07569897546846044,0.23844692545632523,1.4306815527379513,0.19238933228984234,1.1543364169630677
plus-task03-init026,random-curvature-low,curvature,low,0.5,1,True,0.004062246986664355,0,False,False,0.8374745711839384,0.8689891897567326,0.0228812824596778,0.13728743518447376,0.0,9.28284395788269,0.0,0.07320455790025683,0.09003557885686558,0.5402134731411934,-0.1820230417819811,-1.092138248189704
plus-task03-init026,random-curvature-high,curvature,high,1.0,1,True,0.010362271181684117,0,False,False,1.6749491423678768,1.6985765668687487,0.06998662157700286,0.41991934010162824,0.0,23.58209052454805,0.0,0.6877430377888363,0.2709795751919349,1.6258774511516094,-0.7578467020308168,-4.547079943366692
plus-task03-init026,random-mobility_balance-low,mobility_balance,low,0.5,1,True,0.006944748479185441,0,False,False,0.8374745698452412,0.8917464841490476,0.026583061473256286,0.15949953692070962,0.0,8.59088506170591,0.0,0.19965117899385623,0.09575193437437218,0.574511606246233,0.046042997074516645,0.27625819342377417
plus-task03-init026,random-mobility_balance-high,mobility_balance,high,1.0,1,True,0.013210680608752703,0,False,False,1.6749491396904823,1.707671370612556,0.0717062966323958,0.4302381691547661,0.0,21.398095778261787,0.0,0.5422949643210053,0.27661867129306,1.65971202775836,0.07883836659187402,0.4730304158181336
plus-task03-init026,random-mobility_curvature-low,mobility_curvature,low,0.5,1,True,0.00769485111385303,0,False,False,0.8374745695063893,0.890894798772823,0.042713353919249464,0.2562807724494818,0.0,10.06556469522112,0.0,0.3375380988897457,0.09192546829581266,0.5515528097748756,-0.12909873263534316,-0.7745922713237279
plus-task03-init026,random-mobility_curvature-high,mobility_curvature,high,1.0,1,True,0.009150113307296509,0,False,False,1.6749491390127786,1.7176232546095174,0.047123379482056915,0.28274040667914,0.0,24.618448762846327,0.0,0.1306318054456045,0.30717136648794025,1.843028198927641,-0.434154658804827,-2.6049277861157387
plus-task03-init039,mobility-low-minus,mobility,low,0.5,-1,False,0.0027106758872651906,0,False,False,0.916029705756365,0.9816119455868241,0.10544151910773136,0.6326491795397864,0.0,0.014342926794244974,0.0,1.6825822742458698,-0.0032912567257881165,-0.0197475403547287,0.0674911226950828,0.40494652957631366
plus-task03-init039,mobility-low-plus,mobility,low,0.5,1,False,0.00248736062288207,0,True,False,0.916029705756365,0.9790091421696021,-0.11038853754160982,-0.662331452376552,0.0,0.27436183816776455,0.0,-1.5345620313875312,0.0037198513746261597,0.022319108247756958,0.0014538482954401383,0.008722961188232502
plus-task03-init039,mobility-high-minus,mobility,high,1.0,-1,False,0.0046224408687191255,0,False,False,1.83205941151273,1.8542656461321234,0.22215080343218618,1.3329052748469035,0.0,0.022028617659541495,0.0,4.405646389998291,0.0038068369030952454,0.022841021418571472,0.11825118995853569,0.7095069807012501
plus-task03-init039,mobility-high-plus,mobility,high,1.0,1,False,0.0024527282104398265,0,True,False,1.83205941151273,1.8549732068535467,-0.20419940754923083,-1.225196575082181,0.0,0.0680706878423043,-0.2243409844968518,-3.3920358763700516,-0.00611829260985064,-0.036709755659103394,-0.00933222382527481,-0.05599323757926297
plus-task03-init039,balance-low-minus,balance,low,0.5,-1,False,0.002605771241842508,0,False,False,0.9160297069646506,0.953677158198891,-0.07099305329149708,-0.42595831974898196,0.0,5.255257802604846,0.0,-0.24525518138143831,0.18977258043984557,1.1386354826390743,0.16945329858730507,1.0167197044515504
plus-task03-init039,balance-low-plus,balance,low,0.5,1,False,0.0018555372203673255,0,True,False,0.9160297069646506,0.9541250516875723,0.04172003067121599,0.250320248920693,0.0,-3.4799685531191424,0.0,-0.16195510827385906,-0.1809934278329215,-1.085960566997528,-0.13362308645496535,-0.8017383861551365
plus-task03-init039,balance-high-minus,balance,high,1.0,-1,False,0.003109508389052899,0,False,False,1.8320594139293012,1.8678656587508173,-0.16533864490124728,-0.9920320478643323,0.0,10.028319934311945,0.0,-0.9125760696007683,0.3623000284035999,2.1738001704216003,0.24930562712666057,1.4958338982810564
plus-task03-init039,balance-high-plus,balance,high,1.0,1,False,0.0027917019187744265,0,False,False,1.8320594139293012,1.868229148516634,0.05248350928961987,0.31490073127072693,0.0,-7.184983005544508,0.0,-0.6491640243301896,-0.3886048992474874,-2.3316293954849243,-0.18615292230235234,-1.1169174205263837
plus-task03-init039,curvature-low-minus,curvature,low,0.5,-1,False,0.0023359770337766372,0,False,False,0.9160297059670248,0.9470803620380919,-0.0061278836030478345,-0.03676743140508224,0.0,8.262107977788698,0.0,0.11512277613890073,0.15724750778948254,0.943485046736896,0.11054689778208128,0.663281299420446
plus-task03-init039,curvature-low-plus,curvature,low,0.5,1,False,0.002511718785642944,0,True,False,0.9160297059670248,0.9476501313693652,-0.009666650400054877,-0.057999837506930614,0.0,-5.907338427927623,0.0,0.1264084655667435,-0.09271706144015002,-0.5563023686408997,-0.08351171883721907,-0.5010703445499688
plus-task03-init039,curvature-high-minus,curvature,high,1.0,-1,False,0.002228578439485106,0,False,False,1.8320594119340496,1.8650543924944631,-0.007246516003230674,-0.04347916091278535,0.0,16.386416854685415,0.0,0.0006907740174534508,0.3401191656788189,2.040714994072914,0.16323570558064557,0.9794138867521259
plus-task03-init039,curvature-high-plus,curvature,high,1.0,1,False,0.0022057385637039998,0,True,True,1.8320594119340496,1.8618486123009446,-0.013688483654131112,-0.08213070724459516,0.0,-11.972650028982468,0.0,0.004414514966545154,-0.16485740741093968,-0.9891444444656372,-0.2721315233452926,-1.6327894609256515
plus-task03-init039,mobility_balance-low-minus,mobility_balance,low,0.5,-1,False,0.004415164656329001,0,False,False,0.9160297059288797,0.9853917275324839,0.030505932294900617,0.18303559376940312,0.0,4.047205804366802,0.0,1.2384437441668743,0.13618371527021123,0.8171022916212678,0.19031349867972064,1.1418805672801358
plus-task03-init039,mobility_balance-low-plus,mobility_balance,low,0.5,1,False,0.0029316339561420014,0,True,True,0.9160297059288797,0.983438682300886,-0.05192996860197763,-0.31157968182507234,0.0,-2.6995112482753973,0.0,-1.4868084022603651,-0.13165190815925598,-0.7899114489555359,-0.072650878126473,-0.4359051705577223
plus-task03-init039,mobility_balance-high-minus,mobility_balance,high,1.0,-1,False,0.0052897619108465644,0,False,False,1.8320594118577593,1.864731198491341,0.03642057619107941,0.218523392253078,0.0,7.375421812059978,0.0,2.389019657131256,0.2646560966968536,1.5879365801811218,0.2798601990832367,1.6791611922384788
plus-task03-init039,mobility_balance-high-plus,mobility_balance,high,1.0,1,False,0.0031641374841247945,0,True,True,1.8320594118577593,1.8649603038173368,-0.10012837212055015,-0.600770492296894,0.0,-5.10695238309087,-0.1564213645195398,-2.9845185539595858,-0.2722686529159548,-1.6336119174957275,-0.1868128306663889,-1.1208768355688496
plus-task03-init039,mobility_curvature-low-minus,mobility_curvature,low,0.5,-1,False,0.0046037048615860604,0,False,False,0.9160297062006189,0.9746172031248747,0.06543967094374725,0.39263783098228877,0.0,6.190857950414056,0.0,1.1463148398529073,0.11159644151727344,0.6695786491036415,0.17009375923372386,1.0205628491543806
plus-task03-init039,mobility_curvature-low-plus,mobility_curvature,low,0.5,1,False,0.0017279725816909668,0,True,True,0.9160297062006189,0.975454449503738,-0.06801957288722615,-0.4081171128563686,0.0,-3.948571154527987,0.0,-0.8103896068796322,-0.06250326832135533,-0.3750196099281311,-0.07709239518132233,-0.4625542388004241
plus-task03-init039,mobility_curvature-high-minus,mobility_curvature,high,1.0,-1,False,0.0049906091152279695,0,False,False,1.8320594124012377,1.8728503302119472,0.1457373992594886,0.8744245902371257,0.0,11.016113477111887,0.0,2.7482459188888217,0.21580429747700686,1.2948257848620415,0.20497029734319788,1.229821561898373
plus-task03-init039,mobility_curvature-high-plus,mobility_curvature,high,1.0,1,False,0.0024909183646352044,0,True,True,1.8320594124012377,1.8710978275007764,-0.13759801498881696,-0.8255880574862062,0.0,-7.7839970194211645,-0.01453646082528337,-2.133208336887229,-0.11680786808331822,-0.7008472084999084,-0.1740595562068685,-1.0443575063404467
plus-task03-init039,random-mobility-low,mobility,low,0.5,1,True,0.0019732907311852234,0,False,False,0.916029705756365,0.9809219103422316,-0.019487098154120197,-0.11692252403132326,0.0,10.410217685932038,0.0,0.0610736838072157,0.13839425131057692,0.830365507863462,-0.002962465568604477,-0.017774688398116936
plus-task03-init039,random-mobility-high,mobility,high,1.0,1,True,0.0024920262131160565,0,False,False,1.83205941151273,1.8467734165300174,-0.026156452272722674,-0.1569390381033269,0.0,24.828820467528402,0.0,0.12855829103302988,0.40327613552411384,2.419656813144684,-0.0911088908825777,-0.54665334704732
plus-task03-init039,random-balance-low,balance,low,0.5,1,True,0.0025182777844898973,0,False,False,0.9160297069646504,0.9551120744221755,-0.0071008952174080875,-0.0426055659846457,0.0,6.326370055827638,0.0,-0.15562129081578185,0.09203681722283363,0.5522209033370018,0.16963742116788832,1.0178246027361866
plus-task03-init039,random-balance-high,balance,high,1.0,1,True,0.003184121787118755,0,False,False,1.8320594139293007,1.8641388716804754,-0.03535703828606618,-0.21214216482300197,0.0,18.243099580218512,0.0,-0.9700800256532325,0.2990100905299186,1.794060543179512,0.29619586139113385,1.777175114621502
plus-task03-init039,random-curvature-low,curvature,low,0.5,1,True,0.0050182356562189345,0,False,False,0.9160297059670249,0.9507306150495933,-6.372531714671226e-05,-0.0003823519028820975,0.0,9.63341818779587,0.0,0.2224530808242961,0.10802435999115301,0.6481461599469185,-0.008662197391937122,-0.051973595753506734
plus-task03-init039,random-curvature-high,curvature,high,1.0,1,True,0.006212819197633228,0,False,False,1.8320594119340499,1.8612010548178501,0.00794191365959307,0.04765141706416036,0.0,25.180815406753926,0.0,0.2906284620675637,0.36204546689987177,2.172272801399231,-0.41390583976485124,-2.4834349866899044
plus-task03-init039,random-mobility_balance-low,mobility_balance,low,0.5,1,True,0.0018983837852264243,0,False,False,0.9160297059288798,0.9824917656551011,-0.02822051659298186,-0.1693232942380892,0.0,8.64902325888262,0.0,-0.06402974350503506,0.1211828148613372,0.7270968891680241,0.048231469762625684,0.28938867402346813
plus-task03-init039,random-mobility_balance-high,mobility_balance,high,1.0,1,True,0.0029242599686786007,0,False,False,1.8320594118577596,1.8650178314256527,-0.057559795372944755,-0.3453585775574748,0.0,23.125488412140424,0.0,-0.344332167390522,0.37823811173439015,2.2694286704063416,0.11881832745339486,0.7129101029926252
plus-task03-init039,random-mobility_curvature-low,mobility_curvature,low,0.5,1,True,0.002330917768993562,0,False,False,0.9160297062006189,0.973557877789631,-0.008663203781883233,-0.051979287584698865,0.0,10.565730606347644,0.0,-0.15984383578783332,0.12667711824178696,0.7600627094507217,-0.11397127292481195,-0.683827869689162
plus-task03-init039,random-mobility_curvature-high,mobility_curvature,high,1.0,1,True,0.0023720084444923766,0,False,False,1.8320594124012377,1.8696711792728462,-0.008478582063672135,-0.050871427488635865,0.0,25.54300895975525,0.0,-0.2393051051856461,0.39098061621189106,2.345883697271347,-0.40250543001300454,-2.4150327348251808
