snapshot_key,query,branches,route_silhouette,route_null,route_p,noise_silhouette,noise_null,noise_p,motor_separation,motor_null,motor_p
w01_s001,13,16,0.534376859664917,0.054505395288579166,0.0,0.01588568463921547,0.02368025369476527,0.83,0.043093692511320114,0.010505456168903037,0.0025
w01_s001,14,16,0.3870432376861572,0.04472395604941994,0.0,0.02343703992664814,0.024111219425685705,0.39,0.04450548067688942,0.009931403483788017,0.0
w01_s001,15,16,0.2551928758621216,0.04036917855963111,0.0,0.027146093547344208,0.02317025589058176,0.22,0.046468231827020645,0.012345311769313411,0.0025
w01_s001,16,16,0.2373020052909851,0.042339915935881434,0.0,0.02664285898208618,0.023776696062413977,0.2525,0.03621082007884979,0.0131485535367392,0.0
w01_s001,17,16,0.2915995717048645,0.04086491653695703,0.0,0.015210750512778759,0.02457280664239079,0.885,0.04334143176674843,0.014096964096534065,0.0
w01_s001,18,16,0.3269578218460083,0.037710091196931896,0.0,0.019126862287521362,0.022747143452288583,0.5925,0.059098996222019196,0.016646811735554365,0.0
w01_s001,19,16,0.31446337699890137,0.04520402370020747,0.0,0.060687851160764694,0.023914837944321334,0.01,0.061466868966817856,0.016342295281356202,0.0
w01_s001,20,16,0.34440499544143677,0.037692731849383564,0.0,0.02661990001797676,0.023678547232411803,0.26,0.036823734641075134,0.01300045200798195,0.0
w01_s001,21,16,0.43537214398384094,0.04079748723655939,0.0,0.012873692438006401,0.023286410223226993,0.96,0.08209218829870224,0.022382921503740362,0.0025
w01_s001,22,16,0.33333921432495117,0.03913821673486382,0.0,0.024102408438920975,0.023934229712467642,0.34,0.09705370664596558,0.023786761955125257,0.005
w01_s001,23,16,0.24310830235481262,0.04191148788202554,0.0,0.033596184104681015,0.02458026075735688,0.14,0.06491677463054657,0.019721436477266253,0.0
w01_s002,0,16,0.11586236953735352,0.048203213149681685,0.0025,0.02050943672657013,0.024291085312142968,0.575,0.0005007897270843387,0.0008049387341270631,0.7675
w01_s002,1,16,0.7349353432655334,0.1579681505821645,0.0,0.022937845438718796,0.024743309824261813,0.4,0.005059006158262491,0.0012866579199908301,0.0
w01_s002,2,16,0.33102697134017944,0.04561335744801909,0.0,0.030042020604014397,0.023408703298773616,0.155,0.0025350640062242746,0.0009342958053457551,0.0025
w01_s002,3,16,0.2374422550201416,0.09777946308255196,0.0,0.03230348974466324,0.023447221599053592,0.1375,0.0007921329233795404,0.0006435129059536848,0.27
w01_s002,4,16,0.32765281200408936,0.07667000522371381,0.0,0.018001548945903778,0.02413402687991038,0.705,0.0020607607439160347,0.001324965979256376,0.1175
w01_s002,5,16,0.21977700293064117,0.04548220213036984,0.0,0.06895263493061066,0.023900274627376348,0.0075,0.00036212586564943194,0.0009096081392999622,0.9275
w01_s002,6,16,0.40629684925079346,0.09903702172916383,0.0,0.0194783266633749,0.024352876127231866,0.66,0.005968536715954542,0.0017080399399856106,0.005
w01_s002,7,16,0.37303462624549866,0.04883660543709993,0.0,0.026466771960258484,0.023510735505260526,0.255,0.0026839731726795435,0.0013494645482933264,0.03
w01_s002,8,16,0.27525317668914795,0.04395132160745561,0.0,0.02096860483288765,0.024619933946523814,0.55,0.002231342950835824,0.001254114275216125,0.1075
w01_s002,9,16,0.2499963343143463,0.28502090225927534,0.68,0.0308030117303133,0.024468803403433412,0.2,0.0034191138111054897,0.0013989349262192264,0.02
w01_s002,10,16,0.5184347033500671,0.0754594673588872,0.0,0.02148844674229622,0.023853024267591536,0.485,,,
w01_s002,11,16,0.45583945512771606,0.07495912185404449,0.0,0.024822833016514778,0.024358614187221975,0.33,0.014515453018248081,0.004260356026643422,0.0
w01_s002,12,16,0.3324904143810272,0.03935034189140424,0.0,0.022776499390602112,0.0232772170426324,0.4125,0.030142851173877716,0.007211900169495493,0.0
w01_s002,13,16,0.2832399904727936,0.03886379671283066,0.0,0.02184060774743557,0.023498800105880947,0.4925,0.03299025073647499,0.008930894841687404,0.0
w01_s002,14,16,0.252654492855072,0.04102828553877771,0.0,0.017861677333712578,0.025012320766691118,0.7275,0.031225373968482018,0.009789547046239022,0.0
w01_s002,15,16,0.3722562789916992,0.039210082055069505,0.0,0.01870163157582283,0.023264835947193207,0.6825,0.05800558254122734,0.017795317951822653,0.015
w01_s002,16,16,0.2503400444984436,0.03984759397804737,0.0,0.020905442535877228,0.02318536655162461,0.4925,0.032011982053518295,0.014459221959405112,0.005
w01_s002,17,16,0.2954219579696655,0.0406558584747836,0.0,0.03642052039504051,0.023807628018548712,0.0875,0.03555198013782501,0.015751175848417915,0.015
w01_s002,18,16,0.42785584926605225,0.0459219543589279,0.0,0.017531393095850945,0.023360429415479302,0.74,0.057209111750125885,0.022182411694666372,0.005
w01_s002,19,16,0.28821003437042236,0.040155368312262,0.0,0.026295136660337448,0.024401994816726072,0.2925,0.036811769008636475,0.014389386881375685,0.0025
w01_s002,20,16,0.32491910457611084,0.04257104703690857,0.0,0.021636389195919037,0.023657686931546778,0.495,0.06001592427492142,0.019162377899046987,0.0
w01_s002,21,16,0.25222715735435486,0.03833932309877128,0.0,0.052593085914850235,0.024487479648087174,0.03,0.07088585942983627,0.020623296656413003,0.0
w01_s002,22,16,0.23652487993240356,0.03924381516408175,0.0,0.0162988118827343,0.023366629381198437,0.81,0.053404372185468674,0.02074272803030908,0.005
w01_s002,23,16,0.26374033093452454,0.04585372678004205,0.0,0.042744509875774384,0.02474876056192443,0.075,0.0332166887819767,0.02254352128249593,0.1275
w01_s003,0,16,0.15167951583862305,0.09221592688933015,0.0,0.02506955713033676,0.02417929605813697,0.3025,0.0007930615684017539,0.0006507854278970626,0.2825
w01_s003,1,16,0.5964657068252563,0.09979610485024751,0.0,0.01291716005653143,0.025219601991120725,0.975,,,
w01_s003,2,16,0.1677524745464325,0.07513901735190302,0.02,0.01094101369380951,0.02496372616617009,0.995,0.0003691291785798967,0.0006181038381873805,0.83
w01_s003,3,16,0.15706151723861694,0.05080468100029975,0.0025,0.02909236028790474,0.02371702075237408,0.2025,0.001079663634300232,0.0006757034048496279,0.085
w01_s003,4,16,0.3055870532989502,0.07876358777517453,0.0,0.014065036550164223,0.023829351083841176,0.91,0.0016854364657774568,0.000985003914393019,0.04
w01_s003,5,16,0.32814040780067444,0.04698357239598408,0.0,0.03372638300061226,0.02308440884575248,0.1,0.0017525837756693363,0.0007665916666883277,0.005
w01_s003,6,16,0.3013390004634857,0.04307624219916761,0.0,0.037167951464653015,0.02342562668956816,0.0775,0.0034022426698356867,0.0011098728953220416,0.0025
w01_s003,7,16,0.29727405309677124,0.043896330643910915,0.0,0.01674419268965721,0.024067790454719216,0.815,0.002167636062949896,0.001209030618047109,0.0775
w01_s003,8,16,0.3003351092338562,0.2845188449323177,0.3925,0.028739791363477707,0.0249747026944533,0.2275,0.0037875380367040634,0.0010800765509338818,0.0125
w01_s003,9,16,0.4349178969860077,0.05735378938727081,0.0,0.01735004410147667,0.023856630260124804,0.785,0.007032518275082111,0.0017560602071534958,0.0
w01_s003,10,16,0.33090078830718994,0.04171917425002903,0.0,0.028381384909152985,0.024275771281681954,0.205,0.023866474628448486,0.006737429150234675,0.0
w01_s003,11,16,0.2789958119392395,0.04180591553915292,0.0,0.02096765674650669,0.023726968625560403,0.5075,0.025122063234448433,0.0083334839696181,0.0
w01_s003,12,16,0.3041991591453552,0.04074990990571678,0.0,0.03543570637702942,0.02376133785350248,0.085,0.029882632195949554,0.00843888086892548,0.0
w01_s003,13,16,0.2688320577144623,0.040688836076296864,0.0,0.01606852188706398,0.023837597949896008,0.85,0.012963619083166122,0.010374364811868873,0.3
w01_s003,14,16,0.29039207100868225,0.04014563909731805,0.0,0.04214407876133919,0.023802759391255677,0.0525,0.028933949768543243,0.01213507610023953,0.0
w01_s003,15,16,0.326008677482605,0.04925655981525779,0.0,0.04235217720270157,0.023496425381163134,0.0425,0.03324294462800026,0.012852119564777241,0.0025
w01_s003,16,16,0.2570613622665405,0.07042613046709448,0.0,0.02283376269042492,0.024629020974971355,0.4525,0.0372641421854496,0.013496668961597607,0.0025
w01_s003,17,16,0.28795719146728516,0.043149512358941135,0.0,0.02257782407104969,0.02548435847274959,0.4725,0.027486437931656837,0.01013550373041653,0.0
w01_s003,18,16,0.33437952399253845,0.04207691735588014,0.0,0.030015962198376656,0.02286997761344537,0.1325,0.05598260089755058,0.013924763888499002,0.0
w01_s003,19,16,0.3069291412830353,0.03923088155686855,0.0,0.018850069493055344,0.02347239530994557,0.6475,0.06958240270614624,0.015908103767433204,0.0
w01_s003,20,16,0.3122316002845764,0.04325401561334729,0.0,0.04403296113014221,0.024458809408824892,0.0475,0.019696522504091263,0.014152026703814045,0.195
w01_s003,21,16,0.336853951215744,0.05948317676782608,0.0,0.028407152742147446,0.024723195692058653,0.24,0.035129304975271225,0.010841580140258884,0.0
w01_s003,22,16,0.34957319498062134,0.05944328893441707,0.0,0.027736123651266098,0.02400266041746363,0.2275,0.02443234622478485,0.010313925656373613,0.01
w01_s003,23,16,0.3371487855911255,0.04631933622993529,0.0,0.03947176784276962,0.023938627454917878,0.07,0.02326061949133873,0.009834489450440742,0.0
w01_s004,0,16,0.17735645174980164,0.10198523215949536,0.0,0.023863814771175385,0.022548088361509143,0.3125,0.0006426338804885745,0.0007599118774851377,0.57
w01_s004,1,16,0.18688662350177765,0.08012393013574183,0.0,0.01756369322538376,0.024361661942675708,0.7175,0.0017593743978068233,0.0007623123131634202,0.025
w01_s004,2,16,0.22163955867290497,0.11125391321256757,0.0,0.02027152292430401,0.02389658344211057,0.565,0.0013152892934158444,0.000798237293784041,0.0925
w01_s004,3,16,0.23331817984580994,0.045187349142506716,0.0,0.022580038756132126,0.024485519353765993,0.4725,0.002401190111413598,0.0009558232152630808,0.0
w01_s004,4,16,0.23662085831165314,0.043378609577193854,0.0,0.02315754070878029,0.023821579867508262,0.3725,0.001489989343099296,0.0008154720434140472,0.0275
w01_s004,5,16,0.23541566729545593,0.042778268721885976,0.0,0.022503260523080826,0.024801319818943738,0.4575,0.0014897616347298026,0.0007501479629354435,0.0175
w01_s004,6,16,0.29946914315223694,0.04484267258550972,0.0,0.01914830505847931,0.0238826898438856,0.6625,0.002775356639176607,0.001565171782131074,0.1225
w01_s004,7,16,0.5331462621688843,0.515921963006258,0.0,0.0255418810993433,0.02414334920467809,0.265,,,
w01_s004,8,16,0.4083300530910492,0.06994152717292308,0.0,0.019991319626569748,0.02370944983442314,0.575,0.0028596287593245506,0.0011004683932333136,0.0075
w01_s004,9,16,0.40396690368652344,0.04275419424753636,0.0,0.01607942208647728,0.02483251049183309,0.8625,0.01891123689711094,0.006074473220614891,0.0
w01_s004,10,16,0.38310015201568604,0.03973604755476117,0.0,0.021038269624114037,0.02251523177837953,0.475,0.03263568505644798,0.008844265387087944,0.0
w01_s004,11,16,0.39126989245414734,0.044551397319883106,0.0,0.022035762667655945,0.023447995929745957,0.4325,0.03345458209514618,0.009271153585286811,0.0
w01_s004,12,16,0.35835030674934387,0.040075989542528986,0.0,0.03924831002950668,0.023221042485674845,0.065,0.0375019796192646,0.009975819618775859,0.0
w01_s004,13,16,0.31833910942077637,0.04213163760490715,0.0,0.01896023005247116,0.024479329416062682,0.6575,0.0366828590631485,0.011109477482605143,0.0
w01_s004,14,16,0.44837504625320435,0.04871206682641059,0.0,0.02218702621757984,0.024219783615553752,0.4775,0.037757690995931625,0.013233122304081918,0.0
w01_s004,15,16,0.4448358416557312,0.04670263465959579,0.0,0.011582531034946442,0.023869114724220708,0.9725,0.054025884717702866,0.015012316552456469,0.0
w01_s004,16,16,0.3389827013015747,0.1963968196697533,0.0,0.017201529815793037,0.025498403029050678,0.81,0.05385560914874077,0.013622734759701416,0.0
w01_s004,17,16,0.36821311712265015,0.040311897578649225,0.0,0.01849767193198204,0.024774777037091553,0.715,0.03878394141793251,0.013430305148940534,0.0
w01_s004,18,16,0.40787672996520996,0.04230478322133422,0.0,0.027340251952409744,0.023754674263764174,0.2275,0.07034134864807129,0.018800002253847196,0.0
w01_s004,19,16,0.4159933030605316,0.04438651147298515,0.0,0.03073938935995102,0.02530757124070078,0.1975,0.08946104347705841,0.02344034258974716,0.0
w01_s004,20,16,0.397037535905838,0.057448726147413254,0.0,0.01784677430987358,0.022875322429463267,0.705,0.036522604525089264,0.018812596437055618,0.09
w01_s004,21,16,0.43498632311820984,0.05302056313958019,0.0,0.02142539620399475,0.02422831568168476,0.505,0.04526466503739357,0.01800629706849577,0.0125
w01_s004,22,16,0.39487481117248535,0.05093592509161681,0.0,0.03778894990682602,0.02323794529540464,0.0725,0.03961379453539848,0.015673197379801423,0.0
w01_s004,23,16,0.48031118512153625,0.05576912756543607,0.0,0.023013480007648468,0.023749889940954744,0.3975,0.036756373941898346,0.01150124763691565,0.0
w02_s000,0,16,0.13335004448890686,0.04637639775406569,0.0,0.022457297891378403,0.02371275641489774,0.4125,0.0003967852098867297,0.000551635125420944,0.7075
w02_s000,1,16,0.7387259006500244,0.18619094643741846,0.0,0.02611268311738968,0.024019937324337663,0.2625,,,
w02_s000,2,16,0.58364337682724,0.11771926446584985,0.0,0.023179203271865845,0.02340242715086788,0.385,,,
w02_s000,3,16,0.6037997603416443,0.10489102754741907,0.0,0.019941262900829315,0.02396419404540211,0.605,,,
w02_s000,4,16,0.508344292640686,0.07412302722688764,0.0,0.023514706641435623,0.023032123025041075,0.3775,,,
w02_s000,5,16,0.645598292350769,0.12306782070081682,0.0,0.0439639538526535,0.024083027616143227,0.0575,,,
w02_s000,6,16,0.5064326524734497,0.06898344073910266,0.0,0.047245342284440994,0.022333547329762952,0.015,,,
w02_s000,7,16,0.34029221534729004,0.08675181890837848,0.0,0.021346911787986755,0.024722885458031668,0.53,0.005744016729295254,0.002157501853944268,0.0025
w02_s000,8,16,0.23267748951911926,0.039860239271074537,0.0,0.03565303236246109,0.024110626692418008,0.11,0.00311415852047503,0.0010977120449388166,0.0
w02_s000,9,16,0.29466959834098816,0.04039561852347106,0.0,0.01575327478349209,0.02255243348190561,0.8075,0.0016853504348546267,0.0009387327939475654,0.045
w02_s000,10,16,0.14339929819107056,0.19031978646293282,0.985,0.0166342630982399,0.024302675533108414,0.815,0.00856717862188816,0.004678722353783087,0.1375
w02_s000,11,16,0.46581804752349854,0.061510366504080594,0.0,0.02616315893828869,0.023350965599529445,0.2525,0.006587890908122063,0.002259159379391349,0.0025
w02_s000,12,16,0.48370906710624695,0.056425246435683224,0.0,0.00980722438544035,0.023635828350670636,0.9975,0.024849148467183113,0.007404389026924037,0.0
w02_s000,13,16,0.4402596652507782,0.06280953503213822,0.0,0.01922435685992241,0.022946632630191744,0.615,0.025147762149572372,0.009469234977150336,0.025
w02_s000,14,16,0.29357126355171204,0.06061865580268204,0.0,0.06707505881786346,0.023166928013088183,0.0,0.008261080831289291,0.010970727618405363,0.6775
w02_s000,15,16,0.3039271831512451,0.04175909424200654,0.0,0.037614718079566956,0.022329014777205884,0.05,0.026634786278009415,0.010872024160344154,0.005
w02_s000,16,16,0.351174533367157,0.0436677079112269,0.0,0.021572988480329514,0.02367335175164044,0.48,0.027416137978434563,0.013160913886968046,0.05
w02_s000,17,16,0.43826398253440857,0.044293817409779876,0.0,0.014052430167794228,0.024988388690399006,0.925,0.012923880480229855,0.011854758815607056,0.36
w02_s000,18,16,0.3166118860244751,0.04434593361336738,0.0,0.030047675594687462,0.024155307048931717,0.185,0.008938971906900406,0.008795243780041347,0.44
w02_s000,19,16,0.2980974614620209,0.03853383646579459,0.0,0.016246095299720764,0.023862932043266484,0.8225,0.018850402906537056,0.013307797587185633,0.26
w02_s000,20,16,0.33354562520980835,0.07158283222001045,0.0,0.029223499819636345,0.02376701569883153,0.1925,0.07442766427993774,0.017936996000353245,0.0
w02_s000,21,16,0.2417471557855606,0.04123299911152571,0.0,0.018297838047146797,0.024548738597659395,0.7025,0.05746128410100937,0.01557340694766026,0.0
w02_s000,22,16,0.2365780621767044,0.03953077484387904,0.0,0.024810446426272392,0.024607379087246955,0.365,0.06523926556110382,0.021609377384884283,0.0
w02_s000,23,16,0.15563064813613892,0.03750706667546183,0.0,0.023244978860020638,0.024789328709011897,0.415,0.011984837241470814,0.024643992258934305,0.89
w02_s001,0,16,0.10960188508033752,0.05087795237544924,0.01,0.02565890923142433,0.02388653760077432,0.2825,0.0003717792860697955,0.0015729892242961796,0.96
w02_s001,1,16,0.5370265245437622,0.04599244634155184,0.0,0.02380828931927681,0.02474202272249386,0.4125,0.0061130216345191,0.0016959660743668791,0.0
w02_s001,2,16,0.3346588611602783,0.051243460820987824,0.0,0.025501824915409088,0.023814429057529195,0.2825,0.0027396087534725666,0.001310212172829779,0.0325
w02_s001,3,16,0.23980233073234558,0.0803488386142999,0.0,0.01907922700047493,0.02476331008714624,0.685,0.0008143275626935065,0.0009470483975383104,0.5525
w02_s001,4,16,0.3707095980644226,0.04121832283213735,0.0,0.018014520406723022,0.02414951853454113,0.705,0.002962685888633132,0.0009606932540191337,0.0
w02_s001,5,16,0.4271361231803894,0.05720336422324181,0.0,0.03775573521852493,0.023602817391511054,0.0725,0.0037891061510890722,0.0011660035021668592,0.0
w02_s001,6,16,0.34065407514572144,0.04302028466947377,0.0,0.017194993793964386,0.023907162067480385,0.775,0.00775174330919981,0.002323106998082949,0.0
w02_s001,7,16,0.3377591371536255,0.042591599114239216,0.0,0.018714580684900284,0.024327756464481355,0.72,0.004145419225096703,0.001365375865389069,0.0
w02_s001,8,16,0.32067805528640747,0.03903459162916988,0.0,0.017416533082723618,0.023329338058829308,0.765,0.00506814569234848,0.0015304833061418322,0.0
w02_s001,9,16,0.2152126431465149,0.2854332259390503,0.9525,0.012087146751582623,0.02420928359264508,0.9725,0.009597325697541237,0.0054391714108351155,0.1275
w02_s001,10,16,0.46598613262176514,0.045481597273610536,0.0,0.025515040382742882,0.023740535812685266,0.3175,0.006532757543027401,0.002386439356050687,0.0025
w02_s001,11,16,0.3731808662414551,0.040174375330097975,0.0,0.027373699471354485,0.023595892863813788,0.2425,0.023572972044348717,0.006982566176884575,0.0025
w02_s001,12,16,0.34384191036224365,0.04450517831370235,0.0,0.07596032321453094,0.023669048454612495,0.0,0.022152129560709,0.01071536127537911,0.0775
w02_s001,13,16,0.28516900539398193,0.05862092710565776,0.0,0.042274460196495056,0.023935454697348178,0.0525,0.041613224893808365,0.015016324655007338,0.0075
w02_s001,14,16,0.2805975675582886,0.03793142351554707,0.0,0.01644153892993927,0.02408171758754179,0.83,0.025909502059221268,0.013018440591840772,0.02
w02_s001,15,16,0.33327022194862366,0.03867002955405042,0.0,0.029999099671840668,0.024008044870570303,0.1825,0.014341013506054878,0.014786483159696218,0.4975
w02_s001,16,16,0.38584521412849426,0.04084661184344441,0.0,0.008733549155294895,0.024173620785586537,0.9975,0.01823686622083187,0.014872727470647077,0.3325
w02_s001,17,16,0.40966856479644775,0.03810775177553296,0.0,0.04955235496163368,0.02456154568702914,0.045,0.018552694469690323,0.015733640214893967,0.3325
w02_s001,18,16,0.3651639223098755,0.04090487444540486,0.0,0.023381516337394714,0.02379151388304308,0.4125,0.050332993268966675,0.018170755452592856,0.0075
w02_s001,19,16,0.256523996591568,0.04593694749288261,0.0,0.032991886138916016,0.024134097201749683,0.145,0.07740070670843124,0.020359325424651617,0.0
w02_s001,20,16,0.245698481798172,0.03979195190826431,0.0,0.020894095301628113,0.024317979367915542,0.535,0.029864415526390076,0.021835075854323805,0.2225
w02_s001,21,16,0.27847975492477417,0.03798432152252644,0.0,0.019368253648281097,0.02389277720823884,0.64,0.04842723533511162,0.023239785797777586,0.015
w02_s001,22,16,0.27607473731040955,0.040592637441586706,0.0,0.05048670992255211,0.023725569637026638,0.045,0.03217692673206329,0.021689765688206533,0.1825
w02_s001,23,16,0.28059208393096924,0.03875899626407772,0.0,0.01297674048691988,0.024035340652335434,0.9775,0.028149401769042015,0.02349899936176371,0.3275
w02_s002,0,16,0.20278146862983704,0.11950511163100601,0.0,0.05069761723279953,0.02501660375390202,0.045,0.000501597358379513,0.0008350422067269392,0.7925
w02_s002,1,16,0.6481542587280273,0.08130555737763644,0.0,0.017934564501047134,0.022799256413709373,0.7175,0.004686019849032164,0.0013998506046482362,0.0
w02_s002,2,16,0.3265880346298218,0.05362245216034353,0.0,0.03128713741898537,0.02408735588891432,0.1475,0.0022317711263895035,0.0008686411355665768,0.0
w02_s002,3,16,0.35336580872535706,0.04141467477194965,0.0,0.016535932198166847,0.025050649093464016,0.8375,0.0010685373563319445,0.0007379584517821058,0.11
w02_s002,4,16,0.37799492478370667,0.047477201698347925,0.0,0.025495748966932297,0.024157516022678464,0.2925,0.0022442820481956005,0.0009823544249593396,0.005
w02_s002,5,16,0.25284498929977417,0.039797101567965,0.0,0.02552337571978569,0.023414800189202653,0.2775,0.0014906071592122316,0.0016327491044648922,0.49
w02_s002,6,16,0.35438409447669983,0.04795409167651087,0.0,0.0398794561624527,0.02365531415678561,0.0775,0.00524494843557477,0.0014064768529806315,0.0
w02_s002,7,16,0.27761852741241455,0.0377007147949189,0.0,0.02487669326364994,0.025348130161873997,0.3825,0.0022292949724942446,0.0008767925218307937,0.0
w02_s002,8,16,0.3010866641998291,0.0413335504103452,0.0,0.013464873656630516,0.024062328392174096,0.94,0.00653552170842886,0.004427105080903857,0.245
w02_s002,9,16,0.39077961444854736,0.15324125682469458,0.0,0.011910831555724144,0.02414960395777598,0.985,0.007397513370960951,0.002556604274795973,0.0
w02_s002,10,16,0.35866332054138184,0.03859552256762981,0.0,0.03165755420923233,0.0234544397238642,0.1175,0.020722491666674614,0.006875030083901948,0.0
w02_s002,11,16,0.2010715901851654,0.044819907695055006,0.0,0.02839682251214981,0.0231334806792438,0.1825,0.029606441035866737,0.011331701999006327,0.0025
w02_s002,12,16,0.241580069065094,0.045294308103621006,0.0,0.014721721410751343,0.024765338108409196,0.945,0.04263800010085106,0.011883116529497783,0.0025
w02_s002,13,16,0.20930807292461395,0.03671788056846708,0.0,0.01951977238059044,0.024053352635819467,0.65,0.03540582209825516,0.013311698614852503,0.0
w02_s002,14,16,0.2196967601776123,0.03661845498485491,0.0,0.031231097877025604,0.024904633627738804,0.18,0.024781720712780952,0.015825205931614617,0.1475
w02_s002,15,16,0.27946484088897705,0.03700224566273391,0.0,0.043224215507507324,0.024594821324571966,0.0625,0.010156759060919285,0.017091013684112113,0.6475
w02_s002,16,16,0.3560783863067627,0.038340857846196744,0.0,0.022927995771169662,0.024185465916525574,0.4425,0.02118445187807083,0.0125226168660447,0.055
w02_s002,17,16,0.26886752247810364,0.038211889779195186,0.0,0.046281181275844574,0.025094578925054522,0.0575,0.051106344908475876,0.015486779652710538,0.0
w02_s002,18,16,0.22607219219207764,0.03955439471174031,0.0,0.031101878732442856,0.02345630187774077,0.125,0.09037169814109802,0.021172205786569975,0.0
w02_s002,19,16,0.24419164657592773,0.03411429740022868,0.0,0.05332488566637039,0.02404188455780968,0.02,0.0725506916642189,0.019883951284282376,0.0
w02_s002,20,16,0.27088263630867004,0.03697835084516555,0.0,0.02722599357366562,0.024589632016140967,0.245,0.0773986428976059,0.01900821756629739,0.0
w02_s002,21,16,0.30160605907440186,0.04066114214947447,0.0,0.025610294193029404,0.025551959921140222,0.3425,0.06614456325769424,0.019697389425127765,0.0
w02_s002,22,16,0.30288931727409363,0.03733166210586205,0.0,0.013566041365265846,0.02273634836776182,0.915,0.052230361849069595,0.016000430771382527,0.0
w02_s002,23,16,0.33047595620155334,0.03826955577358603,0.0,0.014307851903140545,0.0240502718440257,0.915,0.039195068180561066,0.013810559964040294,0.0
w02_s003,0,16,0.2078033685684204,0.14473618157207965,0.0,0.022771231830120087,0.024434443964855744,0.4575,0.00052245007827878,0.0005340648193941888,0.465
w02_s003,1,16,0.5051925182342529,0.1827608346939087,0.0,0.016637150198221207,0.02452036323491484,0.82,0.0009835156379267573,0.0009190422872779891,0.3775
w02_s003,2,16,0.26190218329429626,0.06226718293502927,0.0,0.02303958311676979,0.0244296513707377,0.4225,0.00167968834284693,0.000834239570376667,0.0175
w02_s003,3,16,0.4383035898208618,0.05058376889675856,0.0,0.020155219361186028,0.023408427275717257,0.545,0.0033275631722062826,0.001157070939498226,0.0
w02_s003,4,16,0.3402051031589508,0.0517992735421285,0.0,0.052494850009679794,0.024128096101339907,0.03,0.005324872210621834,0.001453647950620507,0.0
w02_s003,5,16,0.17456093430519104,0.03748154429253191,0.0,0.019996006041765213,0.02391607393277809,0.5725,0.0008969929767772555,0.0009297374056041008,0.4775
w02_s003,6,16,0.21831122040748596,0.03952782727777958,0.0,0.025312095880508423,0.024001419390551747,0.315,0.002576299011707306,0.0009718282295943936,0.0
w02_s003,7,16,0.3339794874191284,0.043906368161551655,0.0,0.03757796436548233,0.025251704186666758,0.1175,0.008062286302447319,0.004026601367222611,0.105
w02_s003,8,16,0.4094797670841217,0.1693135546380654,0.0,0.028882550075650215,0.024148906311020256,0.2225,0.00502148550003767,0.001807567070645746,0.0
w02_s003,9,16,0.4179063141345978,0.04634035940282047,0.0,0.030130015686154366,0.02365704591618851,0.1425,0.008754594251513481,0.003132556595301139,0.0
w02_s003,10,16,0.3534541428089142,0.042112898831255734,0.0,0.03153764083981514,0.023550993639510125,0.13,0.04209599643945694,0.009949417877214728,0.0
w02_s003,11,16,0.3585686981678009,0.06259195775724948,0.0,0.02892385795712471,0.025112930783070624,0.265,0.03905276581645012,0.011680687595508062,0.0025
w02_s003,12,16,0.34530016779899597,0.04543333633802831,0.0,0.024893619120121002,0.024579702969640495,0.3225,0.05302705988287926,0.014374869361490709,0.0
w02_s003,13,16,0.2929791510105133,0.039619422941468654,0.0,0.020344827324151993,0.022252325178124012,0.4925,0.026332007721066475,0.013072970868379344,0.055
w02_s003,14,16,0.38735565543174744,0.043552868063561616,0.0,0.04123491048812866,0.025067550336243586,0.09,0.026374775916337967,0.021059573176898994,0.355
w02_s003,15,16,0.41424527764320374,0.04283647645264864,0.0,0.030917946249246597,0.023879353371448815,0.17,0.008516491390764713,0.015975398158770984,0.735
w02_s003,16,16,0.32394012808799744,0.037312623667530714,0.0,0.03934132680296898,0.024404608306940644,0.0875,0.03511355444788933,0.0107624634635431,0.005
w02_s003,17,16,0.27163320779800415,0.04583635435439646,0.0,0.015867501497268677,0.023721647895872593,0.8225,0.06723332405090332,0.016766107467701657,0.0025
w02_s003,18,16,0.24109810590744019,0.043452694029547274,0.0,0.0226746816188097,0.024299625705461948,0.4425,0.047200899571180344,0.015266534707479877,0.0025
w02_s003,19,16,0.22967496514320374,0.039701407835818825,0.0,0.010170405730605125,0.02379565141396597,0.99,0.08406314998865128,0.028463462163927034,0.0
w02_s003,20,16,0.2890011668205261,0.04384111519437283,0.0,0.02383439987897873,0.022657200696412475,0.31,0.06269465386867523,0.024277891262900083,0.0075
w02_s003,21,16,0.19306503236293793,0.03661347654182464,0.0,0.018635930493474007,0.023045164695940912,0.6575,0.06534590572118759,0.017551090471388305,0.0
w02_s003,22,16,0.3009549677371979,0.03852655998431146,0.0,0.014404444955289364,0.02373009764123708,0.93,0.017850298434495926,0.0177153127771453,0.4475
w02_s003,23,16,0.3385925889015198,0.037853300273418426,0.0,0.026665974408388138,0.023860801190603523,0.2525,0.019265932962298393,0.018136283820931565,0.39
w02_s004,0,16,0.13840976357460022,0.11103447845205665,0.0,0.014828741550445557,0.023860055041732265,0.89,0.0007707017939537764,0.0005047728070894663,0.1125
w02_s004,1,16,0.6389711499214172,0.18995791371911763,0.0,0.058584555983543396,0.023671575081534682,0.0025,,,
w02_s004,2,16,0.35174068808555603,0.05460794595535844,0.0,0.018422478809952736,0.0237247374933213,0.675,0.0033547349739819765,0.0014140952230809489,0.0025
w02_s004,3,16,0.3088618516921997,0.04870439891004935,0.0,0.020882166922092438,0.02407897264463827,0.5325,0.007262578699737787,0.0020244966312748147,0.0
