sample,fold,suite,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
historical_coverage,libero_long_20260909,libero_long,seen,knn10,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
historical_coverage,libero_long_20260909,libero_long,unseen,knn10,1200,9,1191,7,1,0.7777777777777778,0.0008396305625524769,0.875,0.8884690736076126,0.8012820512820513,39.0,7,0.7777777777777778,1,7,0.7777777777777778,1,7,0.7777777777777778,1,5,0.5555555555555556,1,5,0.5555555555555556,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008396305625524769,0.4444444444444444,0.0008396305625524769,0.7777777777777778,0.0008396305625524769
historical_coverage,libero_long_20260909,libero_long,seen,knn12_v8,560,49,511,15,10,0.30612244897959184,0.019569471624266144,0.6,0.643276488677663,0.9152276295133439,36.0,15,0.30612244897959184,10,15,0.30612244897959184,10,15,0.30612244897959184,10,13,0.2653061224489796,10,12,0.24489795918367346,8,9,0.1836734693877551,2,3,0.061224489795918366,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.04081632653061224,0.015655577299412915,0.24489795918367346,0.019569471624266144,0.30612244897959184,0.019569471624266144
historical_coverage,libero_long_20260909,libero_long,unseen,knn12_v8,1200,9,1191,4,0,0.4444444444444444,0.0,1.0,0.7222222222222222,0.8653846153846154,34.0,4,0.4444444444444444,0,4,0.4444444444444444,0,4,0.4444444444444444,0,4,0.4444444444444444,0,4,0.4444444444444444,0,3,0.3333333333333333,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0
historical_coverage,libero_long_20260909,libero_long,seen,v8_frozen,560,49,511,40,16,0.8163265306122449,0.03131115459882583,0.7142857142857143,0.8925076880067095,0.675039246467818,30.5,40,0.8163265306122449,16,40,0.8163265306122449,16,39,0.7959183673469388,16,39,0.7959183673469388,14,39,0.7959183673469388,7,37,0.7551020408163265,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.01761252446183953,0.3673469387755102,0.0273972602739726,0.7959183673469388,0.03131115459882583,0.8163265306122449,0.03131115459882583
historical_coverage,libero_long_20260909,libero_long,unseen,v8_frozen,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
historical_coverage,libero_long_20260909,libero_long,seen,knn10_cross_task_or_v8_frozen,560,49,511,40,16,0.8163265306122449,0.03131115459882583,0.7142857142857143,0.8925076880067095,0.675039246467818,30.5,40,0.8163265306122449,16,40,0.8163265306122449,16,39,0.7959183673469388,16,39,0.7959183673469388,14,39,0.7959183673469388,7,37,0.7551020408163265,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.01761252446183953,0.3673469387755102,0.0273972602739726,0.7959183673469388,0.03131115459882583,0.8163265306122449,0.03131115459882583
historical_coverage,libero_long_20260909,libero_long,unseen,knn10_cross_task_or_v8_frozen,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
historical_coverage,libero_long_20260909,libero_long,seen,knn12_cross_task_or_v8_frozen,560,49,511,40,17,0.8163265306122449,0.033268101761252444,0.7017543859649122,0.8915292144254963,0.675039246467818,30.5,40,0.8163265306122449,17,40,0.8163265306122449,17,39,0.7959183673469388,17,39,0.7959183673469388,15,39,0.7959183673469388,10,37,0.7551020408163265,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.021526418786692758,0.3673469387755102,0.029354207436399216,0.7959183673469388,0.033268101761252444,0.8163265306122449,0.033268101761252444
historical_coverage,libero_long_20260909,libero_long,unseen,knn12_cross_task_or_v8_frozen,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
historical_coverage,libero_long_20260909,libero_long,seen,v82_frozen,560,49,511,42,19,0.8571428571428571,0.03718199608610567,0.6885245901639344,0.9099804305283757,0.6605180533751963,31.0,42,0.8571428571428571,19,42,0.8571428571428571,19,41,0.8367346938775511,19,41,0.8367346938775511,17,41,0.8367346938775511,9,39,0.7959183673469388,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.023483365949119372,0.3673469387755102,0.033268101761252444,0.8367346938775511,0.03718199608610567,0.8571428571428571,0.03718199608610567
historical_coverage,libero_long_20260909,libero_long,unseen,v82_frozen,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
historical_coverage,libero_long_20260909,libero_long,seen,knn10_cross_task_or_v82_frozen,560,49,511,42,19,0.8571428571428571,0.03718199608610567,0.6885245901639344,0.9099804305283757,0.6605180533751963,31.0,42,0.8571428571428571,19,42,0.8571428571428571,19,41,0.8367346938775511,19,41,0.8367346938775511,17,41,0.8367346938775511,9,39,0.7959183673469388,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.023483365949119372,0.3673469387755102,0.033268101761252444,0.8367346938775511,0.03718199608610567,0.8571428571428571,0.03718199608610567
historical_coverage,libero_long_20260909,libero_long,unseen,knn10_cross_task_or_v82_frozen,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
historical_coverage,libero_long_20260909,libero_long,seen,knn12_cross_task_or_v82_frozen,560,49,511,42,19,0.8571428571428571,0.03718199608610567,0.6885245901639344,0.9099804305283757,0.6605180533751963,31.0,42,0.8571428571428571,19,42,0.8571428571428571,19,41,0.8367346938775511,19,41,0.8367346938775511,17,41,0.8367346938775511,10,39,0.7959183673469388,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.023483365949119372,0.3673469387755102,0.033268101761252444,0.8367346938775511,0.03718199608610567,0.8571428571428571,0.03718199608610567
historical_coverage,libero_long_20260909,libero_long,unseen,knn12_cross_task_or_v82_frozen,1200,9,1191,8,9,0.8888888888888888,0.007556675062972292,0.47058823529411764,0.9406661069129583,0.7029914529914529,33.5,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,9,7,0.7777777777777778,7,6,0.6666666666666666,4,4,0.4444444444444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033585222502099076,0.2222222222222222,0.006717044500419815,0.6666666666666666,0.007556675062972292,0.8888888888888888,0.007556675062972292
all_test_rows,libero_object_20260907,libero_object,seen,knn10_cross_task,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
all_test_rows,libero_object_20260907,libero_object,unseen,knn10_cross_task,1200,4,1196,4,24,1.0,0.020066889632107024,0.14285714285714285,0.9899665551839465,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.015050167224080268,1.0,0.019230769230769232,1.0,0.020066889632107024,1.0,0.020066889632107024,1.0,0.020066889632107024
all_test_rows,libero_object_20260907,libero_object,seen,knn12_cross_task,560,7,553,4,3,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.783001808318264,0.75,14.0,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434
all_test_rows,libero_object_20260907,libero_object,unseen,knn12_cross_task,1200,4,1196,4,21,1.0,0.017558528428093644,0.16,0.9912207357859532,0.5982142857142857,14.5,4,1.0,21,4,1.0,16,4,1.0,2,3,0.75,0,3,0.75,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.00919732441471572,1.0,0.016722408026755852,1.0,0.017558528428093644,1.0,0.017558528428093644,1.0,0.017558528428093644
all_test_rows,libero_object_20260907,libero_object,seen,knn10,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
all_test_rows,libero_object_20260907,libero_object,unseen,knn10,1200,4,1196,4,24,1.0,0.020066889632107024,0.14285714285714285,0.9899665551839465,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.015050167224080268,1.0,0.019230769230769232,1.0,0.020066889632107024,1.0,0.020066889632107024,1.0,0.020066889632107024
all_test_rows,libero_object_20260907,libero_object,seen,knn12_v8,560,7,553,4,3,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.783001808318264,0.75,14.0,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434
all_test_rows,libero_object_20260907,libero_object,unseen,knn12_v8,1200,4,1196,4,22,1.0,0.01839464882943144,0.15384615384615385,0.9908026755852842,0.5982142857142857,14.5,4,1.0,22,4,1.0,16,4,1.0,2,3,0.75,0,3,0.75,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.00919732441471572,1.0,0.017558528428093644,1.0,0.01839464882943144,1.0,0.01839464882943144,1.0,0.01839464882943144
historical_coverage,libero_object_20260907,libero_object,seen,knn10_cross_task,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
historical_coverage,libero_object_20260907,libero_object,unseen,knn10_cross_task,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
historical_coverage,libero_object_20260907,libero_object,seen,knn12_cross_task,560,7,553,4,3,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.783001808318264,0.75,14.0,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434
historical_coverage,libero_object_20260907,libero_object,unseen,knn12_cross_task,800,4,796,4,16,1.0,0.020100502512562814,0.2,0.9899497487437185,0.5982142857142857,14.5,4,1.0,16,4,1.0,11,4,1.0,2,3,0.75,0,3,0.75,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.007537688442211055,1.0,0.018844221105527637,1.0,0.020100502512562814,1.0,0.020100502512562814,1.0,0.020100502512562814
historical_coverage,libero_object_20260907,libero_object,seen,knn10,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
historical_coverage,libero_object_20260907,libero_object,unseen,knn10,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
historical_coverage,libero_object_20260907,libero_object,seen,knn12_v8,560,7,553,4,3,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.783001808318264,0.75,14.0,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434
historical_coverage,libero_object_20260907,libero_object,unseen,knn12_v8,800,4,796,4,17,1.0,0.02135678391959799,0.19047619047619047,0.989321608040201,0.5982142857142857,14.5,4,1.0,17,4,1.0,11,4,1.0,2,3,0.75,0,3,0.75,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.007537688442211055,1.0,0.020100502512562814,1.0,0.02135678391959799,1.0,0.02135678391959799,1.0,0.02135678391959799
historical_coverage,libero_object_20260907,libero_object,seen,v8_frozen,560,7,553,4,2,0.5714285714285714,0.003616636528028933,0.6666666666666666,0.7839059674502712,0.8724489795918366,19.5,4,0.5714285714285714,2,4,0.5714285714285714,1,3,0.42857142857142855,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.42857142857142855,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933
historical_coverage,libero_object_20260907,libero_object,unseen,v8_frozen,800,4,796,3,1,0.75,0.001256281407035176,0.75,0.8743718592964824,0.8482142857142857,21.0,3,0.75,1,3,0.75,1,3,0.75,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176
historical_coverage,libero_object_20260907,libero_object,seen,knn10_cross_task_or_v8_frozen,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
historical_coverage,libero_object_20260907,libero_object,unseen,knn10_cross_task_or_v8_frozen,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
historical_coverage,libero_object_20260907,libero_object,seen,knn12_cross_task_or_v8_frozen,560,7,553,4,3,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.783001808318264,0.75,14.0,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434
historical_coverage,libero_object_20260907,libero_object,unseen,knn12_cross_task_or_v8_frozen,800,4,796,4,16,1.0,0.020100502512562814,0.2,0.9899497487437185,0.5982142857142857,14.5,4,1.0,16,4,1.0,11,4,1.0,2,3,0.75,0,3,0.75,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.007537688442211055,1.0,0.018844221105527637,1.0,0.020100502512562814,1.0,0.020100502512562814,1.0,0.020100502512562814
historical_coverage,libero_object_20260907,libero_object,seen,v82_frozen,560,7,553,4,2,0.5714285714285714,0.003616636528028933,0.6666666666666666,0.7839059674502712,0.826530612244898,19.0,4,0.5714285714285714,2,4,0.5714285714285714,1,4,0.5714285714285714,1,4,0.5714285714285714,0,1,0.14285714285714285,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933,0.5714285714285714,0.003616636528028933
historical_coverage,libero_object_20260907,libero_object,unseen,v82_frozen,800,4,796,3,1,0.75,0.001256281407035176,0.75,0.8743718592964824,0.8482142857142857,21.0,3,0.75,1,3,0.75,1,3,0.75,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176,0.75,0.001256281407035176
historical_coverage,libero_object_20260907,libero_object,seen,knn10_cross_task_or_v82_frozen,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.7346938775510204,16.0,5,0.7142857142857143,5,5,0.7142857142857143,4,5,0.7142857142857143,2,5,0.7142857142857143,0,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.007233273056057866,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333,0.7142857142857143,0.009041591320072333
historical_coverage,libero_object_20260907,libero_object,unseen,knn10_cross_task_or_v82_frozen,800,4,796,4,24,1.0,0.03015075376884422,0.14285714285714285,0.9849246231155779,0.5803571428571429,14.5,4,1.0,24,4,1.0,15,4,1.0,2,4,1.0,1,3,0.75,0,1,0.25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.022613065326633167,1.0,0.028894472361809045,1.0,0.03015075376884422,1.0,0.03015075376884422,1.0,0.03015075376884422
historical_coverage,libero_object_20260907,libero_object,seen,knn12_cross_task_or_v82_frozen,560,7,553,4,3,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.783001808318264,0.75,14.0,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,3,4,0.5714285714285714,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0018083182640144665,0.2857142857142857,0.003616636528028933,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434,0.5714285714285714,0.0054249547920434
historical_coverage,libero_object_20260907,libero_object,unseen,knn12_cross_task_or_v82_frozen,800,4,796,4,16,1.0,0.020100502512562814,0.2,0.9899497487437185,0.5982142857142857,14.5,4,1.0,16,4,1.0,11,4,1.0,2,3,0.75,0,3,0.75,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.007537688442211055,1.0,0.018844221105527637,1.0,0.020100502512562814,1.0,0.020100502512562814,1.0,0.020100502512562814
all_test_rows,libero_object_20260908,libero_object,seen,knn10_cross_task,560,7,553,6,3,0.8571428571428571,0.0054249547920434,0.6666666666666666,0.925858951175407,0.6479591836734694,14.0,6,0.8571428571428571,3,6,0.8571428571428571,1,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0054249547920434,0.7142857142857143,0.0054249547920434,0.8571428571428571,0.0054249547920434,0.8571428571428571,0.0054249547920434,0.8571428571428571,0.0054249547920434
all_test_rows,libero_object_20260908,libero_object,unseen,knn10_cross_task,1200,13,1187,13,89,1.0,0.07497893850042123,0.12745098039215685,0.9625105307497894,0.5714285714285713,14.0,13,1.0,89,13,1.0,76,13,1.0,53,11,0.8461538461538461,22,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.03706823925863521,0.6153846153846154,0.07076663858466722,0.9230769230769231,0.07413647851727043,1.0,0.07497893850042123,1.0,0.07497893850042123,1.0,0.07497893850042123
all_test_rows,libero_object_20260908,libero_object,seen,knn12_cross_task,560,7,553,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.6275510204081632,14.0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,5,0.7142857142857143,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
all_test_rows,libero_object_20260908,libero_object,unseen,knn12_cross_task,1200,13,1187,13,65,1.0,0.05475989890480202,0.16666666666666666,0.972620050547599,0.5686813186813187,13.0,13,1.0,65,13,1.0,60,13,1.0,41,12,0.9230769230769231,9,10,0.7692307692307693,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.0,0.02443133951137321,0.6153846153846154,0.04802021903959562,0.9230769230769231,0.05391743892165122,1.0,0.05475989890480202,1.0,0.05475989890480202,1.0,0.05475989890480202
all_test_rows,libero_object_20260908,libero_object,seen,knn10,560,7,553,6,3,0.8571428571428571,0.0054249547920434,0.6666666666666666,0.925858951175407,0.6377551020408162,14.0,6,0.8571428571428571,3,6,0.8571428571428571,2,6,0.8571428571428571,0,5,0.7142857142857143,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0054249547920434,0.7142857142857143,0.0054249547920434,0.8571428571428571,0.0054249547920434,0.8571428571428571,0.0054249547920434,0.8571428571428571,0.0054249547920434
all_test_rows,libero_object_20260908,libero_object,unseen,knn10,1200,13,1187,13,92,1.0,0.07750631844987363,0.12380952380952381,0.9612468407750632,0.5659340659340658,14.0,13,1.0,92,13,1.0,80,13,1.0,56,11,0.8461538461538461,24,10,0.7692307692307693,1,3,0.23076923076923078,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.037910699241786014,0.6153846153846154,0.07497893850042123,0.9230769230769231,0.07750631844987363,1.0,0.07750631844987363,1.0,0.07750631844987363,1.0,0.07750631844987363
all_test_rows,libero_object_20260908,libero_object,seen,knn12_v8,560,7,553,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.6173469387755102,14.0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,6,0.8571428571428571,0,5,0.7142857142857143,0,1,0.14285714285714285,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
all_test_rows,libero_object_20260908,libero_object,unseen,knn12_v8,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5521978021978021,13.0,13,1.0,76,13,1.0,69,13,1.0,47,12,0.9230769230769231,11,11,0.8461538461538461,0,2,0.15384615384615385,0,0,0.0,0,0.0,0.0,0.0,0.02948609941027801,0.6923076923076923,0.05728727885425442,0.9230769230769231,0.06318449873631002,1.0,0.06402695871946082,1.0,0.06402695871946082,1.0,0.06402695871946082
