scope,suite,method,failure,episodes,unique_episodes,query,executed_action_steps,new_alarms,cumulative_alarms,cumulative_fraction,at_risk,new_alarm_rate,ended_without_alarm
seen,all,knn12_cross_task,False,6469,5704,11,110,2,6,0.0009275003864584944,4417,0.0004527960153950645,2048
seen,all,knn12_cross_task,False,6469,5704,12,120,2,8,0.001236667181944659,3629,0.0005511160099200882,2834
seen,all,knn12_cross_task,False,6469,5704,13,130,1,9,0.0013912505796877415,2643,0.00037835792659856227,3818
seen,all,knn12_cross_task,False,6469,5704,14,140,0,9,0.0013912505796877415,2186,0.0,4274
seen,all,knn12_cross_task,False,6469,5704,15,150,0,9,0.0013912505796877415,1863,0.0,4597
seen,all,knn12_cross_task,False,6469,5704,16,160,1,10,0.001545833977430824,1739,0.0005750431282346176,4721
seen,all,knn12_cross_task,False,6469,5704,17,170,1,11,0.0017004173751739063,1644,0.0006082725060827251,4815
seen,all,knn12_cross_task,False,6469,5704,18,180,0,11,0.0017004173751739063,1498,0.0,4960
seen,all,knn12_cross_task,False,6469,5704,19,190,1,12,0.0018550007729169888,1411,0.0007087172218284905,5047
seen,all,knn12_cross_task,False,6469,5704,20,200,4,16,0.002473334363889318,1376,0.0029069767441860465,5081
seen,all,knn12_cross_task,False,6469,5704,21,210,6,22,0.0034008347503478127,1302,0.004608294930875576,5151
seen,all,knn12_cross_task,False,6469,5704,22,220,1,23,0.003555418148090895,1184,0.0008445945945945946,5263
seen,all,knn12_cross_task,False,6469,5704,23,230,0,23,0.003555418148090895,1022,0.0,5424
seen,all,knn12_cross_task,False,6469,5704,24,240,0,23,0.003555418148090895,767,0.0,5679
seen,all,knn12_cross_task,False,6469,5704,25,250,0,23,0.003555418148090895,507,0.0,5939
seen,all,knn12_cross_task,False,6469,5704,26,260,3,26,0.004019168341320142,342,0.008771929824561403,6104
seen,all,knn12_cross_task,False,6469,5704,27,270,1,27,0.0041737517390632245,234,0.004273504273504274,6209
seen,all,knn12_cross_task,False,6469,5704,28,280,0,27,0.0041737517390632245,171,0.0,6271
seen,all,knn12_cross_task,False,6469,5704,29,290,1,28,0.004328335136806307,153,0.006535947712418301,6289
seen,all,knn12_cross_task,False,6469,5704,30,300,1,29,0.00448291853454939,144,0.006944444444444444,6297
seen,all,knn12_cross_task,False,6469,5704,31,310,1,30,0.004637501932292472,136,0.007352941176470588,6304
seen,all,knn12_cross_task,False,6469,5704,32,320,0,30,0.004637501932292472,131,0.0,6308
seen,all,knn12_cross_task,False,6469,5704,33,330,2,32,0.004946668727778636,129,0.015503875968992248,6310
seen,all,knn12_cross_task,False,6469,5704,34,340,0,32,0.004946668727778636,127,0.0,6310
seen,all,knn12_cross_task,False,6469,5704,35,350,0,32,0.004946668727778636,126,0.0,6311
seen,all,knn12_cross_task,False,6469,5704,36,360,0,32,0.004946668727778636,123,0.0,6314
seen,all,knn12_cross_task,False,6469,5704,37,370,0,32,0.004946668727778636,112,0.0,6325
seen,all,knn12_cross_task,False,6469,5704,38,380,0,32,0.004946668727778636,99,0.0,6338
seen,all,knn12_cross_task,False,6469,5704,39,390,0,32,0.004946668727778636,56,0.0,6381
seen,all,knn12_cross_task,False,6469,5704,40,400,0,32,0.004946668727778636,22,0.0,6415
seen,all,knn12_cross_task,False,6469,5704,41,410,0,32,0.004946668727778636,16,0.0,6421
seen,all,knn12_cross_task,False,6469,5704,42,420,0,32,0.004946668727778636,13,0.0,6424
seen,all,knn12_cross_task,False,6469,5704,43,430,0,32,0.004946668727778636,9,0.0,6428
seen,all,knn12_cross_task,False,6469,5704,44,440,0,32,0.004946668727778636,7,0.0,6430
seen,all,knn12_cross_task,False,6469,5704,45,450,0,32,0.004946668727778636,4,0.0,6433
seen,all,knn12_cross_task,False,6469,5704,46,460,0,32,0.004946668727778636,2,0.0,6435
seen,all,knn12_cross_task,False,6469,5704,47,470,0,32,0.004946668727778636,2,0.0,6435
seen,all,knn12_cross_task,False,6469,5704,48,480,0,32,0.004946668727778636,1,0.0,6436
seen,all,knn12_cross_task,False,6469,5704,49,490,0,32,0.004946668727778636,1,0.0,6436
seen,all,knn12_cross_task,False,6469,5704,50,500,0,32,0.004946668727778636,1,0.0,6436
seen,all,knn12_cross_task,False,6469,5704,51,510,0,32,0.004946668727778636,0,,6437
seen,all,knn12_cross_task,True,251,200,0,0,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,1,10,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,2,20,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,3,30,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,4,40,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,5,50,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,6,60,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,7,70,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,8,80,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,9,90,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,10,100,0,0,0.0,251,0.0,0
seen,all,knn12_cross_task,True,251,200,11,110,5,5,0.0199203187250996,251,0.0199203187250996,0
seen,all,knn12_cross_task,True,251,200,12,120,9,14,0.055776892430278883,246,0.036585365853658534,0
seen,all,knn12_cross_task,True,251,200,13,130,22,36,0.14342629482071714,237,0.09282700421940929,0
seen,all,knn12_cross_task,True,251,200,14,140,15,51,0.20318725099601595,215,0.06976744186046512,0
seen,all,knn12_cross_task,True,251,200,15,150,15,66,0.26294820717131473,200,0.075,0
seen,all,knn12_cross_task,True,251,200,16,160,14,80,0.3187250996015936,185,0.07567567567567568,0
seen,all,knn12_cross_task,True,251,200,17,170,9,89,0.3545816733067729,171,0.05263157894736842,0
seen,all,knn12_cross_task,True,251,200,18,180,7,96,0.38247011952191234,162,0.043209876543209874,0
seen,all,knn12_cross_task,True,251,200,19,190,6,102,0.4063745019920319,155,0.03870967741935484,0
seen,all,knn12_cross_task,True,251,200,20,200,2,104,0.41434262948207173,149,0.013422818791946308,0
seen,all,knn12_cross_task,True,251,200,21,210,2,106,0.42231075697211157,147,0.013605442176870748,0
seen,all,knn12_cross_task,True,251,200,22,220,4,110,0.43824701195219123,144,0.027777777777777776,1
seen,all,knn12_cross_task,True,251,200,23,230,5,115,0.4581673306772908,140,0.03571428571428571,1
seen,all,knn12_cross_task,True,251,200,24,240,3,118,0.4701195219123506,135,0.022222222222222223,1
seen,all,knn12_cross_task,True,251,200,25,250,5,123,0.4900398406374502,132,0.03787878787878788,1
seen,all,knn12_cross_task,True,251,200,26,260,2,125,0.49800796812749004,127,0.015748031496062992,1
seen,all,knn12_cross_task,True,251,200,27,270,0,125,0.49800796812749004,125,0.0,1
seen,all,knn12_cross_task,True,251,200,28,280,2,127,0.5059760956175299,121,0.01652892561983471,5
seen,all,knn12_cross_task,True,251,200,29,290,2,129,0.5139442231075697,119,0.01680672268907563,5
seen,all,knn12_cross_task,True,251,200,30,300,0,129,0.5139442231075697,104,0.0,18
seen,all,knn12_cross_task,True,251,200,31,310,4,133,0.5298804780876494,104,0.038461538461538464,18
seen,all,knn12_cross_task,True,251,200,32,320,3,136,0.5418326693227091,100,0.03,18
seen,all,knn12_cross_task,True,251,200,33,330,1,137,0.545816733067729,97,0.010309278350515464,18
seen,all,knn12_cross_task,True,251,200,34,340,10,147,0.5856573705179283,96,0.10416666666666667,18
seen,all,knn12_cross_task,True,251,200,35,350,4,151,0.601593625498008,86,0.046511627906976744,18
seen,all,knn12_cross_task,True,251,200,36,360,6,157,0.6254980079681275,82,0.07317073170731707,18
seen,all,knn12_cross_task,True,251,200,37,370,5,162,0.6454183266932271,76,0.06578947368421052,18
seen,all,knn12_cross_task,True,251,200,38,380,2,164,0.6533864541832669,71,0.028169014084507043,18
seen,all,knn12_cross_task,True,251,200,39,390,2,166,0.6613545816733067,69,0.028985507246376812,18
seen,all,knn12_cross_task,True,251,200,40,400,2,168,0.6693227091633466,67,0.029850746268656716,18
seen,all,knn12_cross_task,True,251,200,41,410,0,168,0.6693227091633466,65,0.0,18
seen,all,knn12_cross_task,True,251,200,42,420,1,169,0.6733067729083665,65,0.015384615384615385,18
seen,all,knn12_cross_task,True,251,200,43,430,1,170,0.6772908366533864,64,0.015625,18
seen,all,knn12_cross_task,True,251,200,44,440,1,171,0.6812749003984063,63,0.015873015873015872,18
seen,all,knn12_cross_task,True,251,200,45,450,2,173,0.6892430278884463,62,0.03225806451612903,18
seen,all,knn12_cross_task,True,251,200,46,460,0,173,0.6892430278884463,60,0.0,18
seen,all,knn12_cross_task,True,251,200,47,470,1,174,0.6932270916334662,60,0.016666666666666666,18
seen,all,knn12_cross_task,True,251,200,48,480,1,175,0.6972111553784861,59,0.01694915254237288,18
seen,all,knn12_cross_task,True,251,200,49,490,0,175,0.6972111553784861,58,0.0,18
seen,all,knn12_cross_task,True,251,200,50,500,0,175,0.6972111553784861,58,0.0,18
seen,all,knn12_cross_task,True,251,200,51,510,0,175,0.6972111553784861,58,0.0,18
seen,libero_goal,knn12_cross_task,False,1623,1471,0,0,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,1,10,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,2,20,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,3,30,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,4,40,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,5,50,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,6,60,0,0,0.0,1623,0.0,0
seen,libero_goal,knn12_cross_task,False,1623,1471,7,70,0,0,0.0,1594,0.0,29
seen,libero_goal,knn12_cross_task,False,1623,1471,8,80,2,2,0.0012322858903265558,1367,0.001463057790782736,256
seen,libero_goal,knn12_cross_task,False,1623,1471,9,90,1,3,0.0018484288354898336,817,0.0012239902080783353,804
seen,libero_goal,knn12_cross_task,False,1623,1471,10,100,0,3,0.0018484288354898336,620,0.0,1000
seen,libero_goal,knn12_cross_task,False,1623,1471,11,110,1,4,0.0024645717806531116,617,0.0016207455429497568,1003
seen,libero_goal,knn12_cross_task,False,1623,1471,12,120,0,4,0.0024645717806531116,500,0.0,1119
seen,libero_goal,knn12_cross_task,False,1623,1471,13,130,0,4,0.0024645717806531116,293,0.0,1326
seen,libero_goal,knn12_cross_task,False,1623,1471,14,140,0,4,0.0024645717806531116,203,0.0,1416
seen,libero_goal,knn12_cross_task,False,1623,1471,15,150,0,4,0.0024645717806531116,169,0.0,1450
seen,libero_goal,knn12_cross_task,False,1623,1471,16,160,0,4,0.0024645717806531116,163,0.0,1456
seen,libero_goal,knn12_cross_task,False,1623,1471,17,170,0,4,0.0024645717806531116,158,0.0,1461
seen,libero_goal,knn12_cross_task,False,1623,1471,18,180,0,4,0.0024645717806531116,81,0.0,1538
seen,libero_goal,knn12_cross_task,False,1623,1471,19,190,0,4,0.0024645717806531116,34,0.0,1585
seen,libero_goal,knn12_cross_task,False,1623,1471,20,200,0,4,0.0024645717806531116,21,0.0,1598
seen,libero_goal,knn12_cross_task,False,1623,1471,21,210,0,4,0.0024645717806531116,7,0.0,1612
seen,libero_goal,knn12_cross_task,False,1623,1471,22,220,0,4,0.0024645717806531116,1,0.0,1618
seen,libero_goal,knn12_cross_task,False,1623,1471,23,230,0,4,0.0024645717806531116,1,0.0,1618
seen,libero_goal,knn12_cross_task,False,1623,1471,24,240,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,25,250,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,26,260,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,27,270,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,28,280,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,29,290,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,30,300,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,31,310,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,32,320,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,33,330,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,34,340,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,35,350,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,36,360,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,37,370,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,38,380,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,39,390,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,40,400,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,41,410,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,42,420,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,43,430,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,44,440,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,45,450,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,46,460,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,47,470,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,48,480,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,49,490,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,50,500,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,False,1623,1471,51,510,0,4,0.0024645717806531116,0,,1619
seen,libero_goal,knn12_cross_task,True,57,49,0,0,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,1,10,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,2,20,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,3,30,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,4,40,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,5,50,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,6,60,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,7,70,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,8,80,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,9,90,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,10,100,0,0,0.0,57,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,11,110,2,2,0.03508771929824561,57,0.03508771929824561,0
seen,libero_goal,knn12_cross_task,True,57,49,12,120,2,4,0.07017543859649122,55,0.03636363636363636,0
seen,libero_goal,knn12_cross_task,True,57,49,13,130,2,6,0.10526315789473684,53,0.03773584905660377,0
seen,libero_goal,knn12_cross_task,True,57,49,14,140,1,7,0.12280701754385964,51,0.0196078431372549,0
seen,libero_goal,knn12_cross_task,True,57,49,15,150,6,13,0.22807017543859648,50,0.12,0
seen,libero_goal,knn12_cross_task,True,57,49,16,160,8,21,0.3684210526315789,44,0.18181818181818182,0
seen,libero_goal,knn12_cross_task,True,57,49,17,170,2,23,0.40350877192982454,36,0.05555555555555555,0
seen,libero_goal,knn12_cross_task,True,57,49,18,180,1,24,0.42105263157894735,34,0.029411764705882353,0
seen,libero_goal,knn12_cross_task,True,57,49,19,190,2,26,0.45614035087719296,33,0.06060606060606061,0
seen,libero_goal,knn12_cross_task,True,57,49,20,200,1,27,0.47368421052631576,31,0.03225806451612903,0
seen,libero_goal,knn12_cross_task,True,57,49,21,210,0,27,0.47368421052631576,30,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,22,220,2,29,0.5087719298245614,30,0.06666666666666667,0
seen,libero_goal,knn12_cross_task,True,57,49,23,230,5,34,0.5964912280701754,28,0.17857142857142858,0
seen,libero_goal,knn12_cross_task,True,57,49,24,240,3,37,0.6491228070175439,23,0.13043478260869565,0
seen,libero_goal,knn12_cross_task,True,57,49,25,250,4,41,0.7192982456140351,20,0.2,0
seen,libero_goal,knn12_cross_task,True,57,49,26,260,2,43,0.7543859649122807,16,0.125,0
seen,libero_goal,knn12_cross_task,True,57,49,27,270,0,43,0.7543859649122807,14,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,28,280,0,43,0.7543859649122807,14,0.0,0
seen,libero_goal,knn12_cross_task,True,57,49,29,290,1,44,0.7719298245614035,14,0.07142857142857142,0
seen,libero_goal,knn12_cross_task,True,57,49,30,300,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,31,310,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,32,320,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,33,330,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,34,340,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,35,350,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,36,360,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,37,370,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,38,380,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,39,390,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,40,400,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,41,410,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,42,420,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,43,430,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,44,440,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,45,450,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,46,460,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,47,470,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,48,480,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,49,490,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,50,500,0,44,0.7719298245614035,0,,13
seen,libero_goal,knn12_cross_task,True,57,49,51,510,0,44,0.7719298245614035,0,,13
seen,libero_long,knn12_cross_task,False,1571,1357,0,0,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,1,10,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,2,20,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,3,30,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,4,40,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,5,50,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,6,60,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,7,70,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,8,80,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,9,90,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,10,100,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,11,110,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,12,120,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,13,130,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,14,140,0,0,0.0,1571,0.0,0
seen,libero_long,knn12_cross_task,False,1571,1357,15,150,0,0,0.0,1554,0.0,17
seen,libero_long,knn12_cross_task,False,1571,1357,16,160,0,0,0.0,1519,0.0,52
seen,libero_long,knn12_cross_task,False,1571,1357,17,170,0,0,0.0,1461,0.0,110
seen,libero_long,knn12_cross_task,False,1571,1357,18,180,0,0,0.0,1407,0.0,164
seen,libero_long,knn12_cross_task,False,1571,1357,19,190,1,1,0.0006365372374283895,1370,0.00072992700729927,201
seen,libero_long,knn12_cross_task,False,1571,1357,20,200,3,4,0.002546148949713558,1351,0.0022205773501110288,219
seen,libero_long,knn12_cross_task,False,1571,1357,21,210,6,10,0.006365372374283896,1294,0.00463678516228748,273
seen,libero_long,knn12_cross_task,False,1571,1357,22,220,1,11,0.007001909611712286,1183,0.0008453085376162299,378
seen,libero_long,knn12_cross_task,False,1571,1357,23,230,0,11,0.007001909611712286,1021,0.0,539
seen,libero_long,knn12_cross_task,False,1571,1357,24,240,0,11,0.007001909611712286,767,0.0,793
seen,libero_long,knn12_cross_task,False,1571,1357,25,250,0,11,0.007001909611712286,507,0.0,1053
seen,libero_long,knn12_cross_task,False,1571,1357,26,260,3,14,0.008911521323997454,342,0.008771929824561403,1218
seen,libero_long,knn12_cross_task,False,1571,1357,27,270,1,15,0.009548058561425843,234,0.004273504273504274,1323
seen,libero_long,knn12_cross_task,False,1571,1357,28,280,0,15,0.009548058561425843,171,0.0,1385
seen,libero_long,knn12_cross_task,False,1571,1357,29,290,1,16,0.010184595798854232,153,0.006535947712418301,1403
seen,libero_long,knn12_cross_task,False,1571,1357,30,300,1,17,0.010821133036282623,144,0.006944444444444444,1411
seen,libero_long,knn12_cross_task,False,1571,1357,31,310,1,18,0.011457670273711012,136,0.007352941176470588,1418
seen,libero_long,knn12_cross_task,False,1571,1357,32,320,0,18,0.011457670273711012,131,0.0,1422
seen,libero_long,knn12_cross_task,False,1571,1357,33,330,2,20,0.012730744748567792,129,0.015503875968992248,1424
seen,libero_long,knn12_cross_task,False,1571,1357,34,340,0,20,0.012730744748567792,127,0.0,1424
seen,libero_long,knn12_cross_task,False,1571,1357,35,350,0,20,0.012730744748567792,126,0.0,1425
seen,libero_long,knn12_cross_task,False,1571,1357,36,360,0,20,0.012730744748567792,123,0.0,1428
seen,libero_long,knn12_cross_task,False,1571,1357,37,370,0,20,0.012730744748567792,112,0.0,1439
seen,libero_long,knn12_cross_task,False,1571,1357,38,380,0,20,0.012730744748567792,99,0.0,1452
seen,libero_long,knn12_cross_task,False,1571,1357,39,390,0,20,0.012730744748567792,56,0.0,1495
seen,libero_long,knn12_cross_task,False,1571,1357,40,400,0,20,0.012730744748567792,22,0.0,1529
seen,libero_long,knn12_cross_task,False,1571,1357,41,410,0,20,0.012730744748567792,16,0.0,1535
seen,libero_long,knn12_cross_task,False,1571,1357,42,420,0,20,0.012730744748567792,13,0.0,1538
seen,libero_long,knn12_cross_task,False,1571,1357,43,430,0,20,0.012730744748567792,9,0.0,1542
seen,libero_long,knn12_cross_task,False,1571,1357,44,440,0,20,0.012730744748567792,7,0.0,1544
seen,libero_long,knn12_cross_task,False,1571,1357,45,450,0,20,0.012730744748567792,4,0.0,1547
seen,libero_long,knn12_cross_task,False,1571,1357,46,460,0,20,0.012730744748567792,2,0.0,1549
seen,libero_long,knn12_cross_task,False,1571,1357,47,470,0,20,0.012730744748567792,2,0.0,1549
seen,libero_long,knn12_cross_task,False,1571,1357,48,480,0,20,0.012730744748567792,1,0.0,1550
seen,libero_long,knn12_cross_task,False,1571,1357,49,490,0,20,0.012730744748567792,1,0.0,1550
seen,libero_long,knn12_cross_task,False,1571,1357,50,500,0,20,0.012730744748567792,1,0.0,1550
seen,libero_long,knn12_cross_task,False,1571,1357,51,510,0,20,0.012730744748567792,0,,1551
seen,libero_long,knn12_cross_task,True,109,83,0,0,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,1,10,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,2,20,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,3,30,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,4,40,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,5,50,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,6,60,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,7,70,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,8,80,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,9,90,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,10,100,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,11,110,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,12,120,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,13,130,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,14,140,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,15,150,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,16,160,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,17,170,0,0,0.0,109,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,18,180,1,1,0.009174311926605505,109,0.009174311926605505,0
seen,libero_long,knn12_cross_task,True,109,83,19,190,0,1,0.009174311926605505,108,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,20,200,0,1,0.009174311926605505,108,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,21,210,0,1,0.009174311926605505,108,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,22,220,0,1,0.009174311926605505,108,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,23,230,0,1,0.009174311926605505,108,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,24,240,0,1,0.009174311926605505,108,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,25,250,1,2,0.01834862385321101,108,0.009259259259259259,0
seen,libero_long,knn12_cross_task,True,109,83,26,260,0,2,0.01834862385321101,107,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,27,270,0,2,0.01834862385321101,107,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,28,280,2,4,0.03669724770642202,107,0.018691588785046728,0
seen,libero_long,knn12_cross_task,True,109,83,29,290,1,5,0.045871559633027525,105,0.009523809523809525,0
seen,libero_long,knn12_cross_task,True,109,83,30,300,0,5,0.045871559633027525,104,0.0,0
seen,libero_long,knn12_cross_task,True,109,83,31,310,4,9,0.08256880733944955,104,0.038461538461538464,0
seen,libero_long,knn12_cross_task,True,109,83,32,320,3,12,0.11009174311926606,100,0.03,0
seen,libero_long,knn12_cross_task,True,109,83,33,330,1,13,0.11926605504587157,97,0.010309278350515464,0
seen,libero_long,knn12_cross_task,True,109,83,34,340,10,23,0.21100917431192662,96,0.10416666666666667,0
