window,threshold_mode,method,alpha,level,group,episodes,failures,successes,tp,fp,fn,tn,recall,fpr,precision,auc_peak_ratio,ap_peak_ratio,auc_peak_raw,ap_peak_raw,auc_endpoint_ratio,auc_endpoint_raw
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,17,1,6,776,0.7391304347826086,0.001287001287001287,0.9444444444444444,0.8438811482289743,0.7196467971120168,0.8438811482289743,0.7196467971120168,0.8333053550444856,0.8333053550444856
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,17,2,6,775,0.7391304347826086,0.002574002574002574,0.8947368421052632,0.8354317049969223,0.7200480235427333,0.8354317049969223,0.7200480235427333,0.8237367802585194,0.8237367802585194
fixed_q12,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6335443037974684,0.04663198384331428,0.6335443037974684,0.04663198384331428,0.6626582278481012,0.6626582278481012
fixed_q12,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6189873417721519,0.056892537248299103,0.6189873417721519,0.056892537248299103,0.6992405063291138,0.6992405063291138
fixed_q12,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6787341772151898,0.12148165190117939,0.6787341772151898,0.12148165190117939,0.6732911392405063,0.6732911392405063
fixed_q12,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6839240506329115,0.12651017984868018,0.6839240506329115,0.12651017984868018,0.6724050632911392,0.6724050632911392
fixed_q12,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,1,7,9,783,0.1,0.008860759493670886,0.125,0.6335443037974684,0.04663198384331428,0.6335443037974684,0.04663198384331428,0.6626582278481012,0.6626582278481012
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,1,14,9,776,0.1,0.017721518987341773,0.06666666666666667,0.6189873417721519,0.056892537248299103,0.6189873417721519,0.056892537248299103,0.6992405063291138,0.6992405063291138
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,9,10,781,0.0,0.01139240506329114,0.0,0.6787341772151898,0.12148165190117939,0.6787341772151898,0.12148165190117939,0.6732911392405063,0.6732911392405063
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,1,8,9,782,0.1,0.010126582278481013,0.1111111111111111,0.6839240506329115,0.12651017984868018,0.6839240506329115,0.12651017984868018,0.6724050632911392,0.6724050632911392
fixed_q12,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5039849810492012,0.07229114766213449,0.5039849810492012,0.07229114766213449,0.5399737876802098,0.5399737876802098
fixed_q12,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5542842974035634,0.08046245936385299,0.5542842974035634,0.08046245936385299,0.5308703198611455,0.5308703198611455
fixed_q12,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5539654989196274,0.06753928836384615,0.5539654989196274,0.06753928836384615,0.5167014983528746,0.5167014983528746
fixed_q12,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5773086323545039,0.08846244791175983,0.5773086323545039,0.08846244791175983,0.5740498034076016,0.5740498034076016
fixed_q12,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5039849810492012,0.07229114766213449,0.5039849810492012,0.07229114766213449,0.5399737876802098,0.5399737876802098
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,1,0,36,763,0.02702702702702703,0.0,1.0,0.5542842974035634,0.08046245936385299,0.5542842974035634,0.08046245936385299,0.5308703198611455,0.5308703198611455
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5539654989196274,0.06753928836384615,0.5539654989196274,0.06753928836384615,0.5167014983528746,0.5167014983528746
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5773086323545039,0.08846244791175983,0.5773086323545039,0.08846244791175983,0.5740498034076016,0.5740498034076016
fixed_q12,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.6014084507042253,0.15522919753675848,0.6014084507042253,0.15522919753675848,0.6402190923317683,0.6402190923317683
fixed_q12,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.5768701095461658,0.1383787801478816,0.5768701095461658,0.1383787801478816,0.6303129890453834,0.6303129890453834
fixed_q12,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.5563693270735525,0.13205166276993907,0.5563693270735525,0.13205166276993907,0.5791549295774647,0.5791549295774647
fixed_q12,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.5135680751173709,0.11586644785527497,0.5135680751173709,0.11586644785527497,0.46118935837245695,0.46118935837245695
fixed_q12,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,6,34,84,676,0.06666666666666667,0.04788732394366197,0.15,0.6014084507042253,0.15522919753675848,0.6014084507042253,0.15522919753675848,0.6402190923317683,0.6402190923317683
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,5,32,85,678,0.05555555555555555,0.04507042253521127,0.13513513513513514,0.5768701095461658,0.1383787801478816,0.5768701095461658,0.1383787801478816,0.6303129890453834,0.6303129890453834
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.5563693270735525,0.13205166276993907,0.5563693270735525,0.13205166276993907,0.5791549295774647,0.5791549295774647
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.5135680751173709,0.11586644785527497,0.5135680751173709,0.11586644785527497,0.46118935837245695,0.46118935837245695
fixed_q12,frozen_full,knn20,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,0,0,14,786,0.0,0.0,,0.8859505634314795,0.11924873711916772,0.8859505634314795,0.11924873711916772,0.8906761177753545,0.8906761177753545
fixed_q12,frozen_full,c32_centroid_distance,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,0,11,14,775,0.0,0.013994910941475827,0.0,0.8698655034532897,0.11686156541631029,0.8698655034532897,0.11686156541631029,0.8794074881861141,0.8794074881861141
fixed_q12,frozen_full,c4_centroid_distance,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,0,0,14,786,0.0,0.0,,0.9300254452926209,0.19060245037336782,0.9300254452926209,0.19060245037336782,0.9322973464194837,0.9322973464194837
fixed_q12,frozen_full,c4_assigned_radius,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,0,0,14,786,0.0,0.0,,0.8443293347873501,0.08327451000782513,0.8443293347873501,0.08327451000782513,0.8673209741912034,0.8673209741912034
fixed_q12,prefix_calibration,knn20,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,8,55,6,731,0.5714285714285714,0.06997455470737914,0.12698412698412698,0.8859505634314795,0.11924873711916772,0.8859505634314795,0.11924873711916772,0.8906761177753545,0.8906761177753545
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,9,70,5,716,0.6428571428571429,0.089058524173028,0.11392405063291139,0.8698655034532897,0.11686156541631029,0.8698655034532897,0.11686156541631029,0.8794074881861141,0.8794074881861141
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,12,88,2,698,0.8571428571428571,0.11195928753180662,0.12,0.9300254452926209,0.19060245037336782,0.9300254452926209,0.19060245037336782,0.9322973464194837,0.9322973464194837
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,800,14,786,0,7,14,779,0.0,0.008905852417302799,0.0,0.8443293347873501,0.08327451000782513,0.8443293347873501,0.08327451000782513,0.8673209741912034,0.8673209741912034
fixed_q12,frozen_full,knn20,0.05,fold,libero_long_full_0,2400,74,2326,16,1,58,2325,0.21621621621621623,0.0004299226139294927,0.9411764705882353,0.6595070995328949,0.3081298169835313,0.6595070995328949,0.3081298169835313,0.6381794520229601,0.6381794520229601
fixed_q12,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,6,11,68,2315,0.08108108108108109,0.004729148753224419,0.35294117647058826,0.6998965861820549,0.171527158868789,0.6998965861820549,0.171527158868789,0.6645383560688805,0.6645383560688805
fixed_q12,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,15,1,59,2325,0.20270270270270271,0.0004299226139294927,0.9375,0.6518788780181729,0.31997409376422375,0.6518788780181729,0.31997409376422375,0.6108909855685435,0.6108909855685435
fixed_q12,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_0,2400,74,2326,16,1,58,2325,0.21621621621621623,0.0004299226139294927,0.9411764705882353,0.6634461202388975,0.28070053110172877,0.6634461202388975,0.28070053110172877,0.6303711277915921,0.6303711277915921
fixed_q12,prefix_calibration,knn20,0.05,fold,libero_long_full_0,2400,74,2326,25,56,49,2270,0.33783783783783783,0.02407566638005159,0.30864197530864196,0.6595070995328949,0.3081298169835313,0.6595070995328949,0.3081298169835313,0.6381794520229601,0.6381794520229601
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,26,78,48,2248,0.35135135135135137,0.03353396388650043,0.25,0.6998965861820549,0.171527158868789,0.6998965861820549,0.171527158868789,0.6645383560688805,0.6645383560688805
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,29,89,45,2237,0.3918918918918919,0.03826311263972485,0.2457627118644068,0.6518788780181729,0.31997409376422375,0.6518788780181729,0.31997409376422375,0.6108909855685435,0.6108909855685435
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_0,2400,74,2326,17,9,57,2317,0.22972972972972974,0.003869303525365434,0.6538461538461539,0.6634461202388975,0.28070053110172877,0.6634461202388975,0.28070053110172877,0.6303711277915921,0.6303711277915921
fixed_q12,frozen_full,knn20,0.05,fold,libero_long_full_1,2400,355,2045,14,1,341,2044,0.03943661971830986,0.0004889975550122249,0.9333333333333333,0.8281483522159855,0.4475139322839591,0.8281483522159855,0.4475139322839591,0.8246289472777988,0.8246289472777988
fixed_q12,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,35,32,320,2013,0.09859154929577464,0.015647921760391197,0.5223880597014925,0.8264471917077036,0.41754879263142075,0.8264471917077036,0.41754879263142075,0.8253369606391404,0.8253369606391404
fixed_q12,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,13,1,342,2044,0.036619718309859155,0.0004889975550122249,0.9285714285714286,0.8519439374634112,0.42849472196587307,0.8519439374634112,0.42849472196587307,0.8451172561038602,0.8451172561038602
fixed_q12,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_1,2400,355,2045,16,10,339,2035,0.04507042253521127,0.004889975550122249,0.6153846153846154,0.8325892764902374,0.3894754772871509,0.8325892764902374,0.3894754772871509,0.8274169220703191,0.8274169220703191
fixed_q12,prefix_calibration,knn20,0.05,fold,libero_long_full_1,2400,355,2045,202,294,153,1751,0.5690140845070423,0.14376528117359413,0.40725806451612906,0.8281483522159855,0.4475139322839591,0.8281483522159855,0.4475139322839591,0.8246289472777988,0.8246289472777988
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,216,325,139,1720,0.6084507042253521,0.15892420537897312,0.39926062846580407,0.8264471917077036,0.41754879263142075,0.8264471917077036,0.41754879263142075,0.8253369606391404,0.8253369606391404
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,250,362,105,1683,0.704225352112676,0.17701711491442543,0.4084967320261438,0.8519439374634112,0.42849472196587307,0.8519439374634112,0.42849472196587307,0.8451172561038602,0.8451172561038602
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_1,2400,355,2045,204,330,151,1715,0.5746478873239437,0.16136919315403422,0.38202247191011235,0.8325892764902374,0.3894754772871509,0.8325892764902374,0.3894754772871509,0.8274169220703191,0.8274169220703191
fixed_q12,frozen_full,knn20,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.6566739288307916,0.08073064718865777,0.6566739288307916,0.08073064718865777,0.6697790227201993,0.6697790227201993
fixed_q12,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.6480921257391845,0.0748925918079561,0.6480921257391845,0.0748925918079561,0.6818176159352629,0.6818176159352629
fixed_q12,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.594227616972715,0.05441749937602903,0.594227616972715,0.05441749937602903,0.6311069613030398,0.6311069613030398
fixed_q12,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.5338769581906837,0.04484927786285893,0.5338769581906837,0.04484927786285893,0.4693432928727046,0.4693432928727046
fixed_q12,prefix_calibration,knn20,0.05,fold,libero_long_full_2,2400,105,2295,6,53,99,2242,0.05714285714285714,0.02309368191721133,0.1016949152542373,0.6566739288307916,0.08073064718865777,0.6566739288307916,0.08073064718865777,0.6697790227201993,0.6697790227201993
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,5,47,100,2248,0.047619047619047616,0.020479302832244008,0.09615384615384616,0.6480921257391845,0.0748925918079561,0.6480921257391845,0.0748925918079561,0.6818176159352629,0.6818176159352629
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.594227616972715,0.05441749937602903,0.594227616972715,0.05441749937602903,0.6311069613030398,0.6311069613030398
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.5338769581906837,0.04484927786285893,0.5338769581906837,0.04484927786285893,0.4693432928727046,0.4693432928727046
fixed_q12,frozen_full,knn20,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.4527112232030265,0.013416738889710792,0.4527112232030265,0.013416738889710792,0.36984327148261575,0.36984327148261575
fixed_q12,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.39344262295081966,0.010219512227317058,0.39344262295081966,0.010219512227317058,0.3678616465501711,0.3678616465501711
fixed_q12,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.3658800216177265,0.008507439594887136,0.3658800216177265,0.008507439594887136,0.2862547288776797,0.2862547288776797
fixed_q12,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.37362637362637363,0.009153236061687678,0.37362637362637363,0.009153236061687678,0.30444964871194374,0.30444964871194374
fixed_q12,prefix_calibration,knn20,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.4527112232030265,0.013416738889710792,0.4527112232030265,0.013416738889710792,0.36984327148261575,0.36984327148261575
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,2,7,791,0.0,0.0025220680958385876,0.0,0.39344262295081966,0.010219512227317058,0.39344262295081966,0.010219512227317058,0.3678616465501711,0.3678616465501711
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.3658800216177265,0.008507439594887136,0.3658800216177265,0.008507439594887136,0.2862547288776797,0.2862547288776797
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_3,800,7,793,0,5,7,788,0.0,0.006305170239596469,0.0,0.37362637362637363,0.009153236061687678,0.37362637362637363,0.009153236061687678,0.30444964871194374,0.30444964871194374
fixed_q12,frozen_full,knn20,0.05,cohort,A,4000,267,3733,15,1,252,3732,0.056179775280898875,0.0002678810608090008,0.9375,0.807511906661008,0.3478009769028939,0.7906745285243165,0.3251976251485855,0.788935809878691,0.7724666427881302
fixed_q12,frozen_full,c32_centroid_distance,0.05,cohort,A,4000,267,3733,20,21,247,3712,0.0749063670411985,0.005625502276989017,0.4878048780487805,0.798773164939486,0.31705338026855656,0.7980367428472244,0.29799455739934577,0.793286118042241,0.7867114941041086
fixed_q12,frozen_full,c4_centroid_distance,0.05,cohort,A,4000,267,3733,13,1,254,3732,0.04868913857677903,0.0002678810608090008,0.9285714285714286,0.8220115961397035,0.32359392731105874,0.7975611787167994,0.3165706099791301,0.81291066317117,0.7849396665633268
fixed_q12,frozen_full,c4_assigned_radius,0.05,cohort,A,4000,267,3733,15,6,252,3727,0.056179775280898875,0.0016072863648540047,0.7142857142857143,0.7867777118944208,0.3119727161082778,0.7818013446224631,0.30933837258747576,0.7623022119751863,0.7579107685176545
fixed_q12,prefix_calibration,knn20,0.05,cohort,A,4000,267,3733,114,206,153,3527,0.42696629213483145,0.05518349852665416,0.35625,0.8175428985934738,0.3595931099567301,0.7906745285243165,0.3251976251485855,0.8031997238918804,0.7724666427881302
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,cohort,A,4000,267,3733,124,234,143,3499,0.46441947565543074,0.06268416822930618,0.3463687150837989,0.8145841673263364,0.31750640793334406,0.7980367428472244,0.29799455739934577,0.8022877243253058,0.7867114941041086
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,cohort,A,4000,267,3733,138,230,129,3503,0.5168539325842697,0.061612643986070185,0.375,0.795780321477339,0.3389257881281714,0.7975611787167994,0.3165706099791301,0.7878622790357486,0.7849396665633268
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,cohort,A,4000,267,3733,108,174,159,3559,0.4044943820224719,0.04661130458076614,0.3829787234042553,0.7724275140938548,0.3111245699884305,0.7818013446224631,0.30933837258747576,0.7544544005233211,0.7579107685176545
fixed_q12,frozen_full,knn20,0.05,cohort,B,4000,274,3726,15,1,259,3725,0.05474452554744526,0.00026838432635534085,0.9375,0.7957977283323734,0.33886574141896886,0.7756297236620944,0.3098306924632694,0.790073502043247,0.7719791091207573
fixed_q12,frozen_full,c32_centroid_distance,0.05,cohort,B,4000,274,3726,21,22,253,3704,0.07664233576642336,0.005904455179817499,0.4883720930232558,0.7960024448440826,0.30894639548228814,0.7871810242486217,0.28087968295822385,0.7966547950679972,0.7850922301758015
fixed_q12,frozen_full,c4_centroid_distance,0.05,cohort,B,4000,274,3726,15,1,259,3725,0.05474452554744526,0.00026838432635534085,0.9375,0.8215929883125481,0.3500549228160678,0.7973629770678324,0.31541145691079037,0.8156552299681464,0.7825371917988018
fixed_q12,frozen_full,c4_assigned_radius,0.05,cohort,B,4000,274,3726,17,5,257,3721,0.06204379562043796,0.0013419216317767043,0.7727272727272727,0.79733163291293,0.32773005317786236,0.7899216787929365,0.32390605477679424,0.7640862591142925,0.7585736058707602
fixed_q12,prefix_calibration,knn20,0.05,cohort,B,4000,274,3726,119,197,155,3529,0.4343065693430657,0.052871712292002146,0.37658227848101267,0.8112748843204782,0.3649074751128403,0.7756297236620944,0.3098306924632694,0.8064762901058257,0.7719791091207573
fixed_q12,prefix_calibration,c32_centroid_distance,0.05,cohort,B,4000,274,3726,123,218,151,3508,0.4489051094890511,0.05850778314546431,0.36070381231671556,0.8068112807613494,0.310025197345771,0.7871810242486217,0.28087968295822385,0.8041587816526988,0.7850922301758015
fixed_q12,prefix_calibration,c4_centroid_distance,0.05,cohort,B,4000,274,3726,141,221,133,3505,0.5145985401459854,0.05931293612453033,0.38950276243093923,0.8011125215980816,0.3552586290493869,0.7973629770678324,0.31541145691079037,0.7889196453408873,0.7825371917988018
fixed_q12,prefix_calibration,c4_assigned_radius,0.05,cohort,B,4000,274,3726,113,170,161,3556,0.4124087591240876,0.045625335480407946,0.3992932862190813,0.7814401463772033,0.3322756841987612,0.7899216787929365,0.32390605477679424,0.7554480059240453,0.7585736058707602
fixed_q13,frozen_full,knn20,0.05,all,all,8000,541,7459,39,41,502,7418,0.07208872458410351,0.005496715377396434,0.4875,0.7831973135209386,0.2920218168842424,0.7628991660882325,0.26598716364925706,0.7195139962912473,0.6973829082657406
fixed_q13,frozen_full,c32_centroid_distance,0.05,all,all,8000,541,7459,78,131,463,7328,0.14417744916820702,0.017562675961925192,0.37320574162679426,0.7865103105851111,0.2705355077466604,0.7799512256651828,0.24243498806636163,0.7388731844991685,0.7189586498613864
fixed_q13,frozen_full,c4_centroid_distance,0.05,all,all,8000,541,7459,29,2,512,7457,0.053604436229205174,0.0002681324574339724,0.9354838709677419,0.8155387467508766,0.33237682462253537,0.7838478197138813,0.2905952354736948,0.7893668381607502,0.7505570191600714
fixed_q13,frozen_full,c4_assigned_radius,0.05,all,all,8000,541,7459,33,11,508,7448,0.06099815157116451,0.001474728515886848,0.75,0.7924416880053349,0.33608029694859903,0.7864575266540266,0.33286482984938126,0.7564652261692322,0.7513461761015672
fixed_q13,prefix_calibration,knn20,0.05,all,all,8000,541,7459,230,487,311,6972,0.42513863216266173,0.06529025338517228,0.3207810320781032,0.7985046535354453,0.3225407707860552,0.7628991660882325,0.26598716364925706,0.7392145453680365,0.6973829082657406
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,all,all,8000,541,7459,226,464,315,6995,0.4177449168207024,0.06220673012468159,0.32753623188405795,0.800896781642294,0.2829695954004961,0.7799512256651828,0.24243498806636163,0.7452491364375406,0.7189586498613864
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,all,all,8000,541,7459,284,486,257,6973,0.5249537892791127,0.06515618715645528,0.36883116883116884,0.7959212146549008,0.34830379914754034,0.7838478197138813,0.2905952354736948,0.7748795076671758,0.7505570191600714
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,all,all,8000,541,7459,246,373,295,7086,0.45471349353049906,0.05000670331143585,0.3974151857835218,0.7833732599578869,0.3436615685348494,0.7864575266540266,0.33286482984938126,0.7572569851354999,0.7513461761015672
fixed_q13,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.47734177215189877,0.012796894173164831,0.47734177215189877,0.012796894173164831,0.3845569620253165,0.3845569620253165
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.4962025316455696,0.013849556294672948,0.4962025316455696,0.013849556294672948,0.4359493670886076,0.4359493670886076
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.4622784810126582,0.011956380204239241,0.4622784810126582,0.011956380204239241,0.36873417721518986,0.36873417721518986
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.46670886075949364,0.011928008369144826,0.46670886075949364,0.011928008369144826,0.37645569620253166,0.37645569620253166
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,17,10,773,0.0,0.021518987341772152,0.0,0.47734177215189877,0.012796894173164831,0.47734177215189877,0.012796894173164831,0.3845569620253165,0.3845569620253165
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,9,10,781,0.0,0.01139240506329114,0.0,0.4962025316455696,0.013849556294672948,0.4962025316455696,0.013849556294672948,0.4359493670886076,0.4359493670886076
