design,scope,cluster_unit,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,n_clusters,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
wide,both,task,L14,state,5,hellinger_to_pre,196,766,13,13,0.5786564625850342,0.4771917293233084,0.6981379254193126,0.07865646258503423,0.4998165984527466,0.4096086723823571,0.5901192892527866,0.03405757121622468,177,0.04459889136880955,-0.05544451840873498,0.15845523266267095,0.1681,False,False,0.26285309734513274,False
wide,both,task,L14,action,-1,hellinger_to_pre,200,772,13,13,0.5379166666666666,0.4113508632840028,0.7004578317420784,0.0379166666666666,0.4998360185185186,0.4077602462740822,0.5889871567468138,0.03387456143757267,180,0.0040421052290939286,-0.0595777130994946,0.17272644611964014,0.2751,False,False,0.31017986577181206,False
wide,both,task,L14,action,0,hellinger_to_pre,200,772,13,13,0.553416666666666,0.360081569664903,0.6470638865874986,0.053416666666666,0.4996499074074065,0.4140581597222222,0.5890629489942529,0.033919059545687864,180,0.019497607120978137,-0.0608086997820188,0.12682836621213342,0.2443,False,False,0.2963350180505415,False
wide,both,task,L14,action,1,hellinger_to_pre,200,772,13,13,0.6964166666666669,0.6448410186859553,0.7760701754385964,0.1964166666666669,0.5001646759259238,0.4116352923952716,0.5870704640499825,0.03351928911513277,180,0.16289737755153413,0.07298041485780694,0.25204734978352566,0.004,True,True,0.0896,False
wide,both,task,L14,action,2,hellinger_to_pre,200,772,13,13,0.6806666666666665,0.39998687664041993,0.7694512070772065,0.18066666666666653,0.5000711111111112,0.4098595472671827,0.5892870549120549,0.033825938258325146,180,0.1468407284083414,-0.04522296277246764,0.25391343463809485,0.072,False,False,0.26285309734513274,False
wide,both,task,L14,action,3,hellinger_to_pre,200,772,13,13,0.6704999999999999,0.5591500632511069,0.7690496715927753,0.17049999999999987,0.5000303703703713,0.4128765856236787,0.5850881858902575,0.0331480108774434,180,0.13735198912255647,-0.012336313859751175,0.23995744942527658,0.032,False,False,0.26285309734513274,False
wide,both,task,L14,action,4,hellinger_to_pre,200,772,13,13,0.6594999999999998,0.4694672035480858,0.7703205872011248,0.15949999999999975,0.4997393854748616,0.408375872600349,0.5871681718664478,0.03417012648329296,179,0.1253298735167068,-0.05531689833027361,0.24882981462586568,0.1501,False,False,0.26285309734513274,False
wide,both,task,L14,action,5,hellinger_to_pre,196,766,13,13,0.6102891156462587,0.48318837401474707,0.7107632735426009,0.11028911564625865,0.4998212728449742,0.41175704656862744,0.5883521303258145,0.03440308677530101,177,0.07588602887095763,-0.06463640948097904,0.1855927598286224,0.1753,False,False,0.26285309734513274,False
wide,both,task,L15,state,-1,hellinger_to_pre,200,772,13,13,0.3373333333333335,0.2739827493304171,0.4614953580901859,0.16266666666666652,0.5000668981481499,0.4124562937062937,0.5889986410673798,0.03412290912190478,180,0.12854375754476174,-0.014219080323207674,0.2112737340737055,0.041,False,False,0.26285309734513274,False
wide,both,task,L15,state,0,hellinger_to_pre,200,772,13,13,0.34666666666666673,0.28276383552574463,0.49259259259259247,0.15333333333333327,0.5000296759259242,0.4118754719355651,0.5900040983606556,0.03409438672792569,180,0.11923894660540757,-0.0521357819308051,0.19899372457739398,0.0944,False,False,0.26285309734513274,False
wide,both,task,L15,state,1,hellinger_to_pre,200,772,13,13,0.2661666666666668,0.1971393034825871,0.5847140018451492,0.23383333333333323,0.49970134259259275,0.4127883905500185,0.5904382707399102,0.03419625394829535,180,0.19963707938503789,-0.034974264705882385,0.28656630368318414,0.0502,False,False,0.26285309734513274,False
wide,both,task,L15,state,2,hellinger_to_pre,200,772,13,13,0.39458333333333345,0.3512321547853332,0.5511171171171171,0.10541666666666655,0.49996217592592446,0.41333333333333333,0.590034501551877,0.034083447521354594,180,0.07133321914531196,-0.05356156517771133,0.13507719905714152,0.1115,False,False,0.26285309734513274,False
wide,both,task,L15,state,3,hellinger_to_pre,200,772,13,13,0.4718333333333336,0.36666666666666653,0.5460330988455991,0.028166666666666396,0.4999384259259248,0.4092390676567657,0.5900823487289653,0.03419311167476051,180,-0.006026445008094114,-0.07411012054377003,0.1066249740242319,0.4371,False,False,0.44236626506024096,False
wide,both,task,L15,state,4,hellinger_to_pre,200,772,13,13,0.4520833333333335,0.2804239562895138,0.5752987127079748,0.047916666666666496,0.500012243947857,0.41015525495815136,0.5880427764326069,0.03395861872861458,179,0.013958047938051915,-0.05519530343937441,0.19568385822535264,0.2483,False,False,0.2990279569892473,False
wide,both,task,L15,state,5,hellinger_to_pre,196,766,13,13,0.4679421768707482,0.38792531615366277,0.5702818061964402,0.03205782312925182,0.49969029703817996,0.41178802008608323,0.5891308560835862,0.03347441493214642,177,-0.0014165918028945998,-0.07188757845795658,0.09411802125430319,0.3961,False,False,0.40825030674846624,False
wide,both,task,L15,action,-1,hellinger_to_pre,200,772,13,13,0.5092500000000002,0.4154309116809115,0.6835413252485525,0.009250000000000203,0.5001537962962959,0.40853587469441127,0.5887123302207131,0.03399121764792914,180,-0.024741217647928936,-0.0668745839870679,0.13748010299625466,0.4196,False,False,0.42983414634146333,False
wide,both,task,L15,action,0,hellinger_to_pre,200,772,13,13,0.57575,0.30605614973262024,0.7079710144927539,0.07574999999999998,0.4998194444444464,0.41101506231940316,0.5885686387964704,0.033823045762685154,180,0.04192695423731483,-0.04970849754992185,0.19089736380760444,0.1451,False,False,0.26285309734513274,False
wide,both,task,L15,action,1,hellinger_to_pre,200,772,13,13,0.6910000000000003,0.5707391573445811,0.819560688405797,0.19100000000000028,0.49990328703703546,0.4107110923768649,0.5906671568627452,0.03413783231620327,180,0.15686216768379702,0.02396106940470668,0.2758298446960295,0.0121,True,False,0.1848,False
wide,both,task,L15,action,2,hellinger_to_pre,200,772,13,13,0.6796666666666661,0.49462240560140036,0.775266053391053,0.17966666666666609,0.5000809259259281,0.4117647058823529,0.5892857142857143,0.03380483927733317,180,0.14586182738933293,-0.0458606055536968,0.2526464443267537,0.0799,False,False,0.26285309734513274,False
wide,both,task,L15,action,3,hellinger_to_pre,200,772,13,13,0.7415000000000004,0.6649118141097421,0.79503026933531,0.24150000000000038,0.5001971759259268,0.409572175348496,0.5878687384044525,0.034240863124949394,180,0.207259136875051,0.09820997640088783,0.2740860539222609,0.0013,True,True,0.0624,False
wide,both,task,L15,action,4,hellinger_to_pre,200,772,13,13,0.7591666666666669,0.5280191206917549,0.9190059083659563,0.2591666666666669,0.5001763966480444,0.4107486263736263,0.588236019259775,0.03390319802025918,179,0.2252634686464077,-0.03207603560495838,0.39371248545108234,0.0689,False,False,0.26285309734513274,False
wide,both,task,L15,action,5,hellinger_to_pre,196,766,13,13,0.6424319727891152,0.5303506522717049,0.7290428517737204,0.14243197278911524,0.5003122686076892,0.4083306962025317,0.5887537557440793,0.033976766588444396,177,0.10845520620067084,-0.037204651913348236,0.20314319314666218,0.0724,False,False,0.26285309734513274,False
wide,both,task,L2,state,-1,gate_entropy,200,772,13,13,0.4954166666666665,0.3592202696728559,0.6951015406162465,0.004583333333333495,0.49965513888888663,0.41216216216216217,0.5875490084734046,0.03378264718063444,180,-0.029199313847300942,-0.043668884170289184,0.17313702329801603,0.1913,False,False,0.26439344262295084,False
wide,both,task,L2,state,0,gate_entropy,200,772,13,13,0.42325,0.35607835892977885,0.5043490205446728,0.07674999999999998,0.5000604166666671,0.41084745960586533,0.5916675033467202,0.03415889147444663,180,0.04259110852555335,-0.051272028013178685,0.11306561564019547,0.1433,False,False,0.26285309734513274,False
wide,both,task,L2,state,1,gate_entropy,200,772,13,13,0.5322499999999999,0.3646825396825396,0.8557417778230321,0.03224999999999989,0.4997531481481468,0.41163793103448276,0.5898438839591906,0.03425310632808103,180,-0.002003106328081143,-0.04961611609833277,0.3202302257938507,0.1834,False,False,0.26439344262295084,False
wide,both,task,L2,state,2,gate_entropy,200,772,13,13,0.49883333333333346,0.24986413242510797,0.7069395977011491,0.0011666666666665382,0.4996737037037042,0.41058900122549014,0.587647526683087,0.03368537159422281,180,-0.03251870492755627,-0.05063669692297946,0.21843816411453315,0.2392,False,False,0.2928698181818182,False
wide,both,task,L2,state,3,gate_entropy,200,772,13,13,0.6475833333333331,0.43402774121363696,0.7152632900021137,0.14758333333333307,0.5000110185185168,0.411762876792508,0.5872093023255814,0.03369743774932637,180,0.11388589558400669,-0.03749525697648531,0.19591367075553562,0.0586,False,False,0.26285309734513274,False
wide,both,task,L2,state,4,gate_entropy,200,772,13,13,0.6504166666666664,0.49009661835748786,0.7278264797403552,0.15041666666666642,0.4998000000000009,0.4125292341023875,0.5873506220001958,0.033623432629100315,179,0.11679323403756611,-0.04854389840398035,0.20378765953295638,0.0672,False,False,0.26285309734513274,False
wide,both,task,L2,state,5,gate_entropy,196,766,13,13,0.5604591836734695,0.3076291529755384,0.6919499520307001,0.060459183673469474,0.4994836307995214,0.41143009808469755,0.5864259259259259,0.03397882041646377,177,0.0264803632570057,-0.05596574477496905,0.17896835474538508,0.1629,False,False,0.26285309734513274,False
wide,both,task,L2,action,-1,gate_entropy,200,772,13,13,0.5204999999999999,0.43367611125705563,0.659804150632215,0.02049999999999985,0.49961740740740596,0.4110261993921632,0.5890463308205668,0.033873218518340624,180,-0.013373218518340772,-0.05700096369193806,0.13640372586368463,0.3156,False,False,0.34206967741935485,False
wide,both,task,L2,action,0,gate_entropy,200,772,13,13,0.4471666666666667,0.18962037037037036,0.7096140238704176,0.05283333333333329,0.4994889814814801,0.41207562591680963,0.5869628412537917,0.033775833051024474,180,0.019057500282308813,-0.04769483248960223,0.2631078444302414,0.18,False,False,0.2641048034934498,False
wide,both,task,L2,action,1,gate_entropy,200,772,13,13,0.28216666666666657,0.13322361012328113,0.46069211855396064,0.21783333333333343,0.5000375925925924,0.4106454248366013,0.5885852003446788,0.034056512715378774,180,0.18377682061795467,-0.015342448750074279,0.33606387364647367,0.0385,False,False,0.26285309734513274,False
wide,both,task,L2,action,2,gate_entropy,200,772,13,13,0.20699999999999982,0.148691337190614,0.30388042111879315,0.29300000000000015,0.5002625925925915,0.41506249999999995,0.5877816091954023,0.03350400746579219,180,0.25949599253420796,0.12613862781954893,0.32618382176144056,0.0024,True,True,0.08959999999999999,False
wide,both,task,L2,action,3,gate_entropy,200,772,13,13,0.2722500000000002,0.2318955295330682,0.30867629541393676,0.22774999999999979,0.5005241666666645,0.41110945767195767,0.588041681382937,0.034084633448191314,180,0.19366536655180847,0.11273765127754881,0.24397607186577086,0.0005,True,True,0.05039999999999999,False
wide,both,task,L2,action,4,gate_entropy,200,772,13,13,0.3192500000000003,0.14381286797453774,0.5956410804482796,0.1807499999999997,0.4999313314711372,0.41196665285832645,0.5913498711340207,0.03413246759762619,179,0.1466175324023735,-0.05918127609577039,0.33153915563962993,0.1414,False,False,0.26285309734513274,False
wide,both,task,L2,action,5,gate_entropy,196,766,13,13,0.34226190476190466,0.1718040413533834,0.5772316361916775,0.15773809523809534,0.5002042116075999,0.4088498783682634,0.5913066853669939,0.03441698137413949,177,0.12332111386395586,-0.0636480312567056,0.30237371873269137,0.1491,False,False,0.26285309734513274,False
wide,both,task,L3,state,-1,gate_entropy,200,772,13,13,0.5112500000000003,0.2952380952380951,0.6194630129477952,0.011250000000000315,0.49981574074074026,0.4092852696814701,0.5877200243987452,0.03402568636085271,180,-0.022775686360852393,-0.04703505603569581,0.16793612419898055,0.2379,False,False,0.2928698181818182,False
wide,both,task,L3,state,0,gate_entropy,200,772,13,13,0.39616666666666633,0.22607509649848362,0.6368542960662525,0.10383333333333367,0.5000278703703696,0.4111800289919714,0.5896032983470235,0.033874416644970866,180,0.0699589166883628,-0.04278504880212958,0.2327381985990226,0.1243,False,False,0.26285309734513274,False
wide,both,task,L3,state,1,gate_entropy,200,772,13,13,0.4131666666666664,0.16065678241643905,0.7870952164894989,0.0868333333333336,0.5000636574074062,0.41172863561342377,0.5929306784660766,0.03383012276043076,180,0.05300321057290284,-0.040456230356546594,0.3132289836124242,0.0998,False,False,0.26285309734513274,False
wide,both,task,L3,state,2,gate_entropy,200,772,13,13,0.36433333333333323,0.15230245441255677,0.8010689017341035,0.13566666666666677,0.5001274074074081,0.41406115638680424,0.5902821398659966,0.03383363920215584,180,0.10183302746451092,-0.04272147556747578,0.32667262877040415,0.0893,False,False,0.26285309734513274,False
wide,both,task,L3,state,3,gate_entropy,200,772,13,13,0.4333333333333333,0.2625806245622709,0.7870823240239382,0.06666666666666671,0.5003317129629627,0.4102532679738562,0.5861359126984127,0.033244109060791324,180,0.03342255760587538,-0.04541161782776884,0.25070020899385753,0.1163,False,False,0.26285309734513274,False
wide,both,task,L3,state,4,gate_entropy,200,772,13,13,0.3619999999999999,0.22222222222222224,0.6516697658402204,0.13800000000000012,0.5001939944134066,0.4096377033557961,0.5867783063638679,0.03399254298105751,179,0.10400745701894262,-0.043252280109945,0.2578621987719614,0.1016,False,False,0.26285309734513274,False
wide,both,task,L3,state,5,gate_entropy,196,766,13,13,0.34396258503401356,0.23979307326831717,0.5209687584711307,0.15603741496598644,0.5002078860640322,0.4096182224470866,0.5903677818068389,0.034718272542168305,177,0.12131914242381814,-0.03795336177189231,0.2379292299057011,0.0817,False,False,0.26285309734513274,False
wide,both,task,L3,action,-1,gate_entropy,200,772,13,13,0.4388333333333332,0.3454540792540793,0.6343642611683848,0.061166666666666814,0.49966527777777847,0.4146620815138282,0.5873086734693876,0.033622952355706594,180,0.02754371431096022,-0.05961828352302538,0.13755211684392293,0.2097,False,False,0.27072366412213744,False
wide,both,task,L3,action,0,gate_entropy,200,772,13,13,0.33583333333333326,0.2149003117979703,0.5448864519617452,0.16416666666666674,0.4991762962962984,0.4097135416666667,0.5849284213593424,0.03393709032164903,180,0.1302295763450177,-0.041246693121693274,0.2520078265838536,0.0789,False,False,0.26285309734513274,False
wide,both,task,L3,action,1,gate_entropy,200,772,13,13,0.16024999999999998,0.06875,0.4088888888888889,0.33975,0.5001106944444423,0.412491554054054,0.5864635416666666,0.03401331015407975,180,0.30573668984592023,0.03103697498182356,0.4139195037102204,0.0159,True,True,0.20547692307692308,False
wide,both,task,L3,action,2,gate_entropy,200,772,13,13,0.3423333333333333,0.2560379464285715,0.48070548712206024,0.15766666666666668,0.5006697222222202,0.41370583176985615,0.5908485469448586,0.0337788466599635,180,0.12388782000670318,-0.03262368691766445,0.21290475126061234,0.0508,False,False,0.26285309734513274,False
wide,both,task,L3,action,3,gate_entropy,200,772,13,13,0.4586666666666666,0.345545963084131,0.6003228061345748,0.04133333333333339,0.500426388888889,0.41292820535874847,0.588029422084106,0.03375168229730796,180,0.0075816510360254274,-0.06598616716851381,0.12572322435795005,0.2745,False,False,0.31017986577181206,False
wide,both,task,L3,action,4,gate_entropy,200,772,13,13,0.43358333333333327,0.30867721026811923,0.6472995169082125,0.06641666666666673,0.5003427374301703,0.41162840136054424,0.5885837187018289,0.03389038792762427,179,0.032526278739042465,-0.06306413152924899,0.17165425576035526,0.1752,False,False,0.26285309734513274,False
wide,both,task,L3,action,5,gate_entropy,196,766,13,13,0.3439625850340138,0.21388776881720423,0.5285380267214795,0.15603741496598622,0.5003215489107184,0.41345052083333333,0.5890484018264839,0.0335063707421763,177,0.12253104422380992,-0.06468974259552245,0.2638545014344747,0.1626,False,False,0.26285309734513274,False
wide,both,task,L4,state,-1,gate_entropy,200,772,13,13,0.6066666666666662,0.39060474537037043,0.8074126984126986,0.10666666666666624,0.4997758796296309,0.40968070248425054,0.5881183712885946,0.03418409272248303,180,0.07248257394418321,-0.052450291770307314,0.27447610269292,0.1364,False,False,0.26285309734513274,False
wide,both,task,L4,state,0,gate_entropy,200,772,13,13,0.3822500000000003,0.24619798944263294,0.6207039237879647,0.11774999999999969,0.5002387037037063,0.41061856329559265,0.5894859764686387,0.033834439962250745,180,0.08391556003774894,-0.05465949633918572,0.23349246800057694,0.1417,False,False,0.26285309734513274,False
wide,both,task,L4,state,1,gate_entropy,200,772,13,13,0.4205000000000002,0.18801124553088874,0.7484350971122631,0.07949999999999979,0.50021328703704,0.41287427849927855,0.5895539988735568,0.03422332437578324,180,0.045276675624216556,-0.0447751295640206,0.28742241612150177,0.1096,False,False,0.26285309734513274,False
wide,both,task,L4,state,2,gate_entropy,200,772,13,13,0.3257499999999998,0.2700814046427578,0.42723111395646607,0.17425000000000018,0.500088425925927,0.41216216216216217,0.5903653406730369,0.033984356841479664,180,0.14026564315852053,-0.009172772816916355,0.21226590171547424,0.0324,False,False,0.26285309734513274,False
wide,both,task,L4,state,3,gate_entropy,200,772,13,13,0.27800000000000014,0.19164205808940332,0.41875069444444446,0.22199999999999986,0.5000488425925936,0.41102799227799225,0.586044366631785,0.034096820264165245,180,0.18790317973583462,0.011770638002880118,0.28904727020494186,0.0154,True,False,0.20547692307692308,False
wide,both,task,L4,state,4,gate_entropy,200,772,13,13,0.3508333333333333,0.20526887201387092,0.5693864204593608,0.14916666666666673,0.4999629422718801,0.40999728997289964,0.5893398984090473,0.03409228745367786,179,0.11507437921298887,-0.0676516827697264,0.2725084102445058,0.1675,False,False,0.26285309734513274,False
wide,both,task,L4,state,5,gate_entropy,196,766,13,13,0.42899659863945583,0.32240896358543425,0.6033715085620587,0.07100340136054417,0.49992338373138145,0.41025132275132276,0.5886097539911663,0.03389410092705947,177,0.037109300433484704,-0.0619691912785004,0.15430388106575946,0.2059,False,False,0.2704996108949416,False
wide,both,task,L4,action,-1,gate_entropy,200,772,13,13,0.439333333333333,0.30654178466540793,0.6786722222222221,0.06066666666666698,0.4997458333333335,0.41255080131891725,0.5871802325581394,0.03353672387999629,180,0.02712994278667069,-0.043716566617558496,0.1762449581323846,0.1265,False,False,0.26285309734513274,False
wide,both,task,L4,action,0,gate_entropy,200,772,13,13,0.38999999999999985,0.18429175979347506,0.8119803850243441,0.11000000000000015,0.4996556944444443,0.4108437410278496,0.5873586451067426,0.03347103804841383,180,0.07652896195158632,-0.034943232871538596,0.30509148538699227,0.0904,False,False,0.26285309734513274,False
wide,both,task,L4,action,1,gate_entropy,200,772,13,13,0.4104166666666666,0.13495234433258763,0.7931837678253117,0.0895833333333334,0.5000240277777769,0.41288826052832456,0.5876320971322566,0.033451770917991334,180,0.05613156241534207,-0.03898308294812514,0.34282589624209553,0.0968,False,False,0.26285309734513274,False
wide,both,task,L4,action,2,gate_entropy,200,772,13,13,0.33299999999999974,0.19873975104353017,0.5893164385178192,0.16700000000000026,0.4997863425925948,0.41176153651115616,0.5882363326686607,0.033852255714330974,180,0.13314774428566928,-0.05242139355742314,0.28061142548478074,0.1329,False,False,0.26285309734513274,False
wide,both,task,L4,action,3,gate_entropy,200,772,13,13,0.4232499999999999,0.31692394653150474,0.6070388888888886,0.0767500000000001,0.5003144907407435,0.41260079301612695,0.5884619341563786,0.034299440161806756,180,0.04245055983819334,-0.06488953069153361,0.1600965666340364,0.1825,False,False,0.26439344262295084,False
wide,both,task,L4,action,4,gate_entropy,200,772,13,13,0.3187500000000001,0.13726806985665252,0.6146202396234489,0.1812499999999999,0.49995363128491455,0.409572175348496,0.5877404112051323,0.03382655871893598,179,0.14742344128106394,-0.053606669757749005,0.33698641271009694,0.1207,False,False,0.26285309734513274,False
wide,both,task,L4,action,5,gate_entropy,196,766,13,13,0.4034863945578231,0.20268341847725738,0.6942232240437156,0.09651360544217691,0.5000361338490841,0.41086446068947724,0.5911683802308801,0.034108809069135305,177,0.0624047963730416,-0.054207355636348896,0.2705491851958765,0.1161,False,False,0.26285309734513274,False
wide,both,task,L5,state,-1,gate_entropy,200,772,13,13,0.6484999999999995,0.39539224137931034,0.7386543074676685,0.14849999999999952,0.5002902777777771,0.41149492825333994,0.5901395975056688,0.03404007498620993,180,0.1144599250137896,-0.058217742083861906,0.22074106400466853,0.1152,False,False,0.26285309734513274,False
wide,both,task,L5,state,0,gate_entropy,200,772,13,13,0.3580000000000002,0.19509558823529397,0.6894591653865848,0.1419999999999998,0.5002616666666657,0.410569105691057,0.5923927196557971,0.034003753056709524,180,0.10799624694329027,-0.050060750310234006,0.28437542974465985,0.1072,False,False,0.26285309734513274,False
wide,both,task,L5,state,1,gate_entropy,200,772,13,13,0.3418333333333335,0.08318945924764891,0.7604823536380477,0.1581666666666665,0.5001131481481464,0.41477207268537913,0.5886381964809384,0.033498742670796174,180,0.12466792399587034,-0.024353346836419747,0.3909285600349685,0.058,False,False,0.26285309734513274,False
wide,both,task,L5,state,2,gate_entropy,200,772,13,13,0.34733333333333344,0.16577215013703323,0.6316419897504457,0.15266666666666656,0.5003004166666665,0.41128766977928694,0.5868117559523808,0.03404017741479513,180,0.11862648925187144,-0.05310691254215686,0.3106527015655216,0.116,False,False,0.26285309734513274,False
wide,both,task,L5,state,3,gate_entropy,200,772,13,13,0.3555833333333338,0.22267651389066687,0.5651241582491581,0.1444166666666662,0.5002260185185173,0.41121463408406106,0.5876317717808773,0.03391195986046597,180,0.11050470680620023,-0.07106647937396869,0.25347966396280236,0.1883,False,False,0.26439344262295084,False
wide,both,task,L5,state,4,gate_entropy,200,772,13,13,0.288666666666667,0.2171374433038912,0.4804717910815471,0.21133333333333298,0.5000608938547475,0.41243767478657634,0.5880534134502465,0.033622676411979864,179,0.17771065692135313,-0.031752166487384874,0.2651713789218713,0.0508,False,False,0.26285309734513274,False
wide,both,task,L5,state,5,gate_entropy,196,766,13,13,0.24974489795918384,0.16999999999999998,0.44603174603174606,0.25025510204081614,0.4999464127503869,0.4092027057336269,0.5909100522996462,0.03453259380991037,177,0.21572250823090577,-0.008853328687853901,0.3094736388989209,0.0294,False,False,0.26285309734513274,False
wide,both,task,L5,action,-1,gate_entropy,200,772,13,13,0.4259166666666665,0.32180595231555237,0.6514897817460318,0.0740833333333335,0.4995997685185179,0.41122886473429954,0.589288814484127,0.033968566508858766,180,0.040114766824474735,-0.05743128445100787,0.15868074333435717,0.1476,False,False,0.26285309734513274,False
wide,both,task,L5,action,0,gate_entropy,200,772,13,13,0.38583333333333303,0.21007351527964635,0.7137198766603413,0.11416666666666697,0.5000498148148117,0.4112518037518037,0.5879493414309923,0.03376508759527659,180,0.08040157907139038,-0.04296260350437037,0.25925554104370174,0.1151,False,False,0.26285309734513274,False
wide,both,task,L5,action,1,gate_entropy,200,772,13,13,0.23858333333333331,0.12462076118326107,0.5359848484848484,0.2614166666666667,0.4999198611111079,0.41088282050187774,0.5896756549609811,0.033847035251604436,180,0.22756963141506226,-0.028196970162539962,0.35474007827720344,0.0446,False,False,0.26285309734513274,False
wide,both,task,L5,action,2,gate_entropy,200,772,13,13,0.2952500000000002,0.25368777489004385,0.4303453183520597,0.20474999999999982,0.5001306481481462,0.4126669520547945,0.5887096774193549,0.03383119775543558,180,0.17091880224456424,0.004144713941001161,0.2288010439093418,0.0235,True,False,0.26285309734513274,False
wide,both,task,L5,action,3,gate_entropy,200,772,13,13,0.5036666666666668,0.33662257495590825,0.6301659879426679,0.003666666666666818,0.500303750000001,0.4111901865369018,0.5854522054168537,0.03401801727814262,180,-0.0303513506114758,-0.06443786844771135,0.1420686031420766,0.3813,False,False,0.3966464396284829,False
wide,both,task,L5,action,4,gate_entropy,200,772,13,13,0.4465000000000003,0.34510658994102206,0.6330578512396695,0.053499999999999714,0.49993142458100465,0.4111823830409357,0.5882352941176471,0.03366453561663744,179,0.019835464383362277,-0.06739001114607915,0.13468063712418069,0.2063,False,False,0.2704996108949416,False
wide,both,task,L5,action,5,gate_entropy,196,766,13,13,0.3259353741496603,0.13828191915078833,0.5912005851063828,0.17406462585033972,0.500233002696459,0.41289745105767967,0.5921052631578947,0.034123843697043445,177,0.13994078215329628,-0.05979913273911146,0.3348495633085366,0.1432,False,False,0.26285309734513274,False
wide,both,task,L12,state,-1,gate_entropy,200,772,13,13,0.5681666666666665,0.2825928291214305,0.6618219643174149,0.06816666666666649,0.4999342129629651,0.4111985734552333,0.5865067576557765,0.033860416425860004,180,0.03430625024080648,-0.05113340685034995,0.1723506587979568,0.1658,False,False,0.26285309734513274,False
wide,both,task,L12,state,0,gate_entropy,200,772,13,13,0.4339166666666672,0.24990672286711477,0.5609414758269722,0.06608333333333283,0.5002450000000002,0.41396389083889085,0.5869060559006211,0.03332724668833877,180,0.032756086644994055,-0.04587417094769295,0.22628491336683176,0.2094,False,False,0.27072366412213744,False
wide,both,task,L12,state,1,gate_entropy,200,772,13,13,0.5283333333333329,0.2979415766306522,0.7024911347517725,0.028333333333332877,0.4997729166666667,0.41107329338379583,0.5901654751633181,0.03422071739034414,180,-0.005887384057011259,-0.0524410430839005,0.1916949977106228,0.222,False,False,0.2814792452830189,False
wide,both,task,L12,state,2,gate_entropy,200,772,13,13,0.5734166666666668,0.40190746753246753,0.642904653070792,0.0734166666666668,0.4996636111111109,0.41025641025641024,0.5876850763807285,0.034306497582511204,180,0.03911016908415559,-0.06643171498640257,0.12582900295879948,0.19,False,False,0.26439344262295084,False
wide,both,task,L12,state,3,gate_entropy,200,772,13,13,0.6135,0.3612745098039215,0.7838928936605318,0.11350000000000005,0.5003451851851844,0.4109189182465045,0.5869565217391305,0.03341481755624348,180,0.08008518244375656,-0.051651302720536335,0.25505283993283834,0.1339,False,False,0.26285309734513274,False
wide,both,task,L12,state,4,gate_entropy,200,772,13,13,0.6024166666666666,0.3735477053140097,0.7230503273322421,0.1024166666666666,0.500407402234638,0.4137826223666282,0.5896256652152878,0.03365262955904857,179,0.06876403710761803,-0.051243826100420636,0.19479501768608068,0.1236,False,False,0.26285309734513274,False
wide,both,task,L12,state,5,gate_entropy,196,766,13,13,0.6054421768707482,0.5358964646464646,0.6989695928355723,0.1054421768707482,0.5000330874957213,0.4111375418198681,0.5895061728395061,0.03334751476782035,177,0.07209466210292784,-0.028741692837016705,0.1766614628799973,0.0701,False,False,0.26285309734513274,False
wide,both,task,L12,action,-1,gate_entropy,200,772,13,13,0.3348333333333333,0.22072290454643398,0.5805574324324323,0.16516666666666668,0.5002916203703703,0.4122264869439072,0.5904293863706445,0.033996485832787963,180,0.1311701808338787,-0.04476504431103488,0.2537712106448712,0.073,False,False,0.26285309734513274,False
wide,both,task,L12,action,0,gate_entropy,200,772,13,13,0.37708333333333355,0.3065952099655929,0.5536367753623187,0.12291666666666645,0.5003165740740747,0.4142823450134771,0.588462962962963,0.033449542583031726,180,0.08946712408363472,-0.057445568969690955,0.17510900645741082,0.1275,False,False,0.26285309734513274,False
wide,both,task,L12,action,1,gate_entropy,200,772,13,13,0.3108333333333333,0.21583872585192326,0.5393939393939393,0.1891666666666667,0.5000211574074066,0.4123069774983785,0.5873015873015872,0.0337750702836371,180,0.1553915963830296,-0.043764268469966484,0.26419267469360747,0.0692,False,False,0.26285309734513274,False
wide,both,task,L12,action,2,gate_entropy,200,772,13,13,0.23999999999999996,0.18985715960083052,0.4406961580086579,0.26,0.4998856944444421,0.4105685315327729,0.5917354079699202,0.03432032913806187,180,0.22567967086193813,-0.0074794917967185535,0.2955197633474788,0.0297,False,False,0.26285309734513274,False
wide,both,task,L12,action,3,gate_entropy,200,772,13,13,0.40350000000000036,0.321252447824454,0.5314178802588998,0.09649999999999964,0.5000343055555528,0.4107142857142857,0.5887291555644374,0.034161139275699255,180,0.062338860724300386,-0.07351636108989026,0.156977799091687,0.2083,False,False,0.27072366412213744,False
wide,both,task,L12,action,4,gate_entropy,200,772,13,13,0.29916666666666686,0.15977700536125175,0.566666666666667,0.20083333333333314,0.5002402700186215,0.41289576737210465,0.589940076240894,0.03409252548480152,179,0.16674080784853162,-0.04757149700535338,0.318760666564074,0.1084,False,False,0.26285309734513274,False
