snapshot_key,query,layers,same_mode,divergence
w00_s003,8,deep,True,0.905952380952381
w00_s003,8,front,True,0.8164285714285715
w00_s003,8,deep,True,0.8207142857142857
w00_s003,8,front,True,0.7535714285714287
w00_s003,8,deep,True,0.6761904761904763
w00_s003,8,front,True,0.7242857142857144
w00_s003,8,deep,True,0.8392857142857144
w00_s003,8,front,True,0.79
w00_s003,8,deep,False,0.805952380952381
w00_s003,8,front,False,0.8126190476190477
w00_s003,8,deep,False,0.7652380952380953
w00_s003,8,front,False,0.7854761904761904
w00_s003,8,deep,True,0.7054761904761906
w00_s003,8,front,True,0.7733333333333334
w00_s003,8,deep,True,0.8797619047619047
w00_s003,8,front,True,0.8357142857142857
w00_s003,8,deep,True,0.7514285714285716
w00_s003,8,front,True,0.7000000000000001
w00_s003,8,deep,True,0.8533333333333335
w00_s003,8,front,True,0.8028571428571429
w00_s003,8,deep,False,0.850952380952381
w00_s003,8,front,False,0.840952380952381
w00_s003,8,deep,False,0.8671428571428572
w00_s003,8,front,False,0.8176190476190477
w00_s003,8,deep,True,0.7080952380952382
w00_s003,8,front,True,0.7761904761904762
w00_s003,8,deep,True,0.6411904761904763
w00_s003,8,front,True,0.6992857142857143
w00_s003,8,deep,True,0.8690476190476191
w00_s003,8,front,True,0.7392857142857143
w00_s003,8,deep,False,0.8278571428571428
w00_s003,8,front,False,0.7895238095238095
w00_s003,8,deep,False,0.8195238095238095
w00_s003,8,front,False,0.737857142857143
w00_s003,8,deep,True,0.7130952380952382
w00_s003,8,front,True,0.5911904761904763
w00_s003,8,deep,True,0.830952380952381
w00_s003,8,front,True,0.7352380952380952
w00_s003,8,deep,False,0.40666666666666673
w00_s003,8,front,False,0.5852380952380953
w00_s003,8,deep,False,0.5845238095238097
w00_s003,8,front,False,0.607857142857143
w00_s003,8,deep,True,0.8302380952380952
w00_s003,8,front,True,0.762857142857143
w00_s003,8,deep,True,0.8921428571428571
w00_s003,8,front,True,0.8183333333333334
w00_s003,8,deep,True,0.5471428571428572
w00_s003,8,front,True,0.6426190476190478
w00_s003,8,deep,False,0.8385714285714286
w00_s003,8,front,False,0.8040476190476191
w00_s003,8,deep,False,0.8659523809523809
w00_s003,8,front,False,0.8730952380952381
w00_s003,8,deep,False,0.805952380952381
w00_s003,8,front,False,0.7364285714285714
w00_s003,8,deep,False,0.9023809523809524
w00_s003,8,front,False,0.8345238095238096
w00_s003,8,deep,True,0.7383333333333335
w00_s003,8,front,True,0.7709523809523811
w00_s003,9,deep,True,0.8338095238095239
w00_s003,9,front,True,0.7323809523809525
w00_s003,9,deep,True,0.885
w00_s003,9,front,True,0.8319047619047619
w00_s003,9,deep,True,0.8297619047619049
w00_s003,9,front,True,0.6938095238095239
w00_s003,9,deep,True,0.8071428571428573
w00_s003,9,front,True,0.6561904761904762
w00_s003,9,deep,True,0.8135714285714287
w00_s003,9,front,True,0.801904761904762
w00_s003,9,deep,True,0.8014285714285716
w00_s003,9,front,True,0.7621428571428572
w00_s003,9,deep,True,0.7926190476190477
w00_s003,9,front,True,0.7788095238095238
w00_s003,9,deep,True,0.6876190476190478
w00_s003,9,front,True,0.6233333333333334
w00_s003,9,deep,True,0.7390476190476192
w00_s003,9,front,True,0.6495238095238096
w00_s003,9,deep,True,0.6554761904761905
w00_s003,9,front,True,0.5726190476190478
w00_s003,9,deep,True,0.9202380952380953
w00_s003,9,front,True,0.812142857142857
w00_s003,9,deep,False,0.9028571428571429
w00_s003,9,front,False,0.795952380952381
w00_s003,9,deep,False,0.8102380952380952
w00_s003,9,front,False,0.7538095238095239
w00_s003,9,deep,True,0.7807142857142857
w00_s003,9,front,True,0.622857142857143
w00_s003,9,deep,True,0.8321428571428573
w00_s003,9,front,True,0.7314285714285715
w00_s003,9,deep,True,0.925
w00_s003,9,front,True,0.885
w00_s003,9,deep,True,0.4080952380952382
w00_s003,9,front,True,0.5366666666666667
w00_s003,9,deep,True,0.4128571428571429
w00_s003,9,front,True,0.5847619047619048
w00_s003,9,deep,True,0.9059523809523811
w00_s003,9,front,True,0.8600000000000001
w00_s003,9,deep,True,0.9035714285714287
w00_s003,9,front,True,0.839047619047619
w00_s003,9,deep,True,0.9166666666666667
w00_s003,9,front,True,0.8476190476190476
w00_s003,9,deep,True,0.7454761904761906
w00_s003,9,front,True,0.6652380952380953
w00_s003,9,deep,True,0.7038095238095239
w00_s003,9,front,True,0.6307142857142858
w00_s003,9,deep,True,0.6947619047619049
w00_s003,9,front,True,0.6314285714285715
w00_s003,9,deep,True,0.9242857142857144
w00_s003,9,front,True,0.8497619047619048
w00_s003,9,deep,False,0.9361904761904762
w00_s003,9,front,False,0.8795238095238096
w00_s003,9,deep,False,0.9142857142857144
w00_s003,9,front,False,0.8707142857142858
w00_s003,9,deep,True,0.44285714285714295
w00_s003,9,front,True,0.6752380952380954
w00_s003,9,deep,True,0.44000000000000006
w00_s003,9,front,True,0.585952380952381
w00_s003,9,deep,True,0.9147619047619049
w00_s003,9,front,True,0.8635714285714287
w00_s003,9,deep,True,0.9047619047619049
w00_s003,9,front,True,0.8340476190476191
w00_s003,9,deep,True,0.6747619047619048
w00_s003,9,front,True,0.7057142857142857
w00_s003,9,deep,True,0.77
w00_s003,9,front,True,0.7454761904761906
w00_s003,9,deep,True,0.7976190476190478
w00_s003,9,front,True,0.7497619047619049
w00_s003,9,deep,True,0.9142857142857143
w00_s003,9,front,True,0.8457142857142859
w00_s003,9,deep,True,0.925
w00_s003,9,front,True,0.8402380952380952
w00_s003,9,deep,True,0.8833333333333335
w00_s003,9,front,True,0.8419047619047619
w00_s003,9,deep,True,0.622857142857143
w00_s003,9,front,True,0.7666666666666667
w00_s003,9,deep,False,0.6661904761904763
w00_s003,9,front,False,0.7423809523809524
w00_s003,9,deep,False,0.7428571428571431
w00_s003,9,front,False,0.6773809523809524
w00_s003,9,deep,True,0.9261904761904762
w00_s003,9,front,True,0.8407142857142859
w00_s003,9,deep,True,0.9004761904761905
w00_s003,9,front,True,0.8628571428571429
w00_s003,9,deep,True,0.39142857142857146
w00_s003,9,front,True,0.6250000000000001
w00_s003,9,deep,True,0.9095238095238096
w00_s003,9,front,True,0.8497619047619047
w00_s003,9,deep,True,0.925
w00_s003,9,front,True,0.8557142857142859
w00_s003,9,deep,True,0.9226190476190477
w00_s003,9,front,True,0.840952380952381
w00_s003,9,deep,True,0.6957142857142857
w00_s003,9,front,True,0.6888095238095239
w00_s003,9,deep,True,0.7126190476190477
w00_s003,9,front,True,0.6697619047619049
w00_s003,9,deep,True,0.7083333333333335
w00_s003,9,front,True,0.6492857142857144
w00_s003,9,deep,True,0.9214285714285715
w00_s003,9,front,True,0.8473809523809523
w00_s003,9,deep,False,0.9171428571428573
w00_s003,9,front,False,0.8347619047619048
w00_s003,9,deep,False,0.925
w00_s003,9,front,False,0.8504761904761906
w00_s003,9,deep,True,0.470952380952381
w00_s003,9,front,True,0.6526190476190478
w00_s003,9,deep,True,0.4061904761904762
w00_s003,9,front,True,0.5683333333333335
w00_s003,9,deep,True,0.9095238095238096
w00_s003,9,front,True,0.8204761904761905
w00_s003,9,deep,True,0.8880952380952382
w00_s003,9,front,True,0.8285714285714287
w00_s003,9,deep,True,0.8976190476190475
w00_s003,9,front,True,0.830952380952381
w00_s003,9,deep,True,0.6933333333333335
w00_s003,9,front,True,0.5571428571428573
w00_s003,9,deep,True,0.6207142857142859
w00_s003,9,front,True,0.5950000000000001
w00_s003,9,deep,True,0.6854761904761906
w00_s003,9,front,True,0.5897619047619049
w00_s003,9,deep,True,0.9107142857142858
w00_s003,9,front,True,0.8292857142857144
w00_s003,9,deep,False,0.900952380952381
w00_s003,9,front,False,0.8323809523809524
w00_s003,9,deep,False,0.9166666666666666
w00_s003,9,front,False,0.8330952380952381
w00_s003,9,deep,True,0.43666666666666676
w00_s003,9,front,True,0.6250000000000001
w00_s003,9,deep,True,0.490952380952381
w00_s003,9,front,True,0.6147619047619048
w00_s003,9,deep,True,0.6557142857142858
w00_s003,9,front,True,0.698809523809524
w00_s003,9,deep,True,0.7116666666666669
w00_s003,9,front,True,0.7140476190476192
w00_s003,9,deep,True,0.8845238095238096
w00_s003,9,front,True,0.8323809523809524
w00_s003,9,deep,True,0.894047619047619
w00_s003,9,front,True,0.8397619047619048
w00_s003,9,deep,True,0.8500000000000001
w00_s003,9,front,True,0.8164285714285715
w00_s003,9,deep,True,0.7911904761904762
w00_s003,9,front,True,0.7485714285714287
w00_s003,9,deep,False,0.8202380952380952
w00_s003,9,front,False,0.8247619047619048
w00_s003,9,deep,False,0.7016666666666668
w00_s003,9,front,False,0.7380952380952381
w00_s003,9,deep,True,0.8814285714285715
w00_s003,9,front,True,0.8214285714285715
w00_s003,9,deep,True,0.9047619047619048
w00_s003,9,front,True,0.8766666666666667
w00_s003,9,deep,True,0.41952380952380963
w00_s003,9,front,True,0.6173809523809525
w00_s003,9,deep,True,0.8666666666666667
w00_s003,9,front,True,0.8230952380952381
w00_s003,9,deep,True,0.8742857142857144
w00_s003,9,front,True,0.8247619047619048
w00_s003,9,deep,True,0.8361904761904763
w00_s003,9,front,True,0.7614285714285715
w00_s003,9,deep,True,0.8426190476190476
w00_s003,9,front,True,0.7938095238095239
w00_s003,9,deep,False,0.8452380952380953
w00_s003,9,front,False,0.8111904761904762
w00_s003,9,deep,False,0.5528571428571429
w00_s003,9,front,False,0.6423809523809525
w00_s003,9,deep,True,0.8892857142857145
w00_s003,9,front,True,0.7745238095238096
w00_s003,9,deep,True,0.9142857142857143
w00_s003,9,front,True,0.8450000000000001
w00_s003,9,deep,True,0.8440476190476192
w00_s003,9,front,True,0.829047619047619
w00_s003,9,deep,True,0.894047619047619
w00_s003,9,front,True,0.7811904761904763
w00_s003,9,deep,True,0.8654761904761907
w00_s003,9,front,True,0.781904761904762
w00_s003,9,deep,True,0.8564285714285714
w00_s003,9,front,True,0.7404761904761905
w00_s003,9,deep,False,0.861904761904762
w00_s003,9,front,False,0.7921428571428571
w00_s003,9,deep,False,0.5638095238095239
w00_s003,9,front,False,0.5423809523809524
w00_s003,9,deep,True,0.9023809523809525
w00_s003,9,front,True,0.7961904761904761
w00_s003,9,deep,True,0.930952380952381
w00_s003,9,front,True,0.85
w00_s003,9,deep,True,0.6380952380952383
w00_s003,9,front,True,0.6176190476190477
w00_s003,9,deep,True,0.6590476190476191
w00_s003,9,front,True,0.5371428571428573
w00_s003,9,deep,True,0.9321428571428572
w00_s003,9,front,True,0.8233333333333334
w00_s003,9,deep,False,0.895
w00_s003,9,front,False,0.8257142857142857
w00_s003,9,deep,False,0.8754761904761905
w00_s003,9,front,False,0.81
w00_s003,9,deep,True,0.6561904761904763
w00_s003,9,front,True,0.6323809523809525
w00_s003,9,deep,True,0.7114285714285714
w00_s003,9,front,True,0.6859523809523811
w00_s003,9,deep,True,0.6564285714285716
w00_s003,9,front,True,0.6421428571428572
w00_s003,9,deep,True,0.9159523809523811
w00_s003,9,front,True,0.7961904761904762
w00_s003,9,deep,False,0.8835714285714287
w00_s003,9,front,False,0.825952380952381
w00_s003,9,deep,False,0.9095238095238096
w00_s003,9,front,False,0.8164285714285715
w00_s003,9,deep,True,0.6330952380952382
w00_s003,9,front,True,0.5916666666666668
w00_s003,9,deep,True,0.7292857142857143
w00_s003,9,front,True,0.6800000000000002
w00_s003,9,deep,True,0.9428571428571428
w00_s003,9,front,True,0.8247619047619048
w00_s003,9,deep,False,0.9004761904761905
w00_s003,9,front,False,0.8509523809523811
w00_s003,9,deep,False,0.8671428571428572
w00_s003,9,front,False,0.8054761904761906
w00_s003,9,deep,True,0.6626190476190477
w00_s003,9,front,True,0.5921428571428572
w00_s003,9,deep,True,0.7230952380952382
w00_s003,9,front,True,0.6516666666666667
w00_s003,9,deep,False,0.5702380952380954
w00_s003,9,front,False,0.7692857142857144
w00_s003,9,deep,False,0.8288095238095239
w00_s003,9,front,False,0.7423809523809524
w00_s003,9,deep,True,0.9285714285714286
w00_s003,9,front,True,0.8252380952380953
w00_s003,9,deep,True,0.9147619047619049
w00_s003,9,front,True,0.8580952380952381
w00_s003,9,deep,True,0.8107142857142858
w00_s003,9,front,True,0.82
w00_s003,9,deep,False,0.921904761904762
w00_s003,9,front,False,0.8145238095238095
w00_s003,9,deep,False,0.9028571428571429
w00_s003,9,front,False,0.8545238095238097
w00_s003,9,deep,False,0.8869047619047621
w00_s003,9,front,False,0.7792857142857144
w00_s003,9,deep,False,0.9261904761904762
w00_s003,9,front,False,0.8790476190476191
w00_s003,9,deep,True,0.4938095238095239
w00_s003,9,front,True,0.6011904761904764
w00_s003,10,deep,True,0.7509523809523809
w00_s003,10,front,True,0.7285714285714286
w00_s003,10,deep,True,0.8797619047619047
w00_s003,10,front,True,0.7788095238095238
w00_s003,10,deep,True,0.7378571428571429
w00_s003,10,front,True,0.6561904761904763
w00_s003,10,deep,True,0.746904761904762
w00_s003,10,front,True,0.7257142857142858
w00_s003,10,deep,True,0.8595238095238097
w00_s003,10,front,True,0.763095238095238
w00_s003,10,deep,True,0.875
w00_s003,10,front,True,0.7340476190476192
w00_s003,10,deep,True,0.8671428571428572
w00_s003,10,front,True,0.7073809523809524
w00_s003,10,deep,True,0.7385714285714287
w00_s003,10,front,True,0.7002380952380953
w00_s003,10,deep,True,0.7580952380952382
w00_s003,10,front,True,0.6440476190476192
w00_s003,10,deep,True,0.6752380952380953
w00_s003,10,front,True,0.5890476190476192
w00_s003,10,deep,True,0.9500000000000001
w00_s003,10,front,True,0.8738095238095238
w00_s003,10,deep,False,0.9290476190476191
w00_s003,10,front,False,0.8571428571428572
w00_s003,10,deep,False,0.816904761904762
w00_s003,10,front,False,0.7071428571428573
w00_s003,10,deep,True,0.7757142857142858
w00_s003,10,front,True,0.7392857142857143
w00_s003,10,deep,True,0.7840476190476191
w00_s003,10,front,True,0.6642857142857144
w00_s003,10,deep,True,0.9178571428571428
w00_s003,10,front,True,0.7957142857142858
w00_s003,10,deep,True,0.3709523809523809
w00_s003,10,front,True,0.5992857142857144
w00_s003,10,deep,True,0.4347619047619048
w00_s003,10,front,True,0.5485714285714286
w00_s003,10,deep,True,0.8714285714285716
w00_s003,10,front,True,0.7633333333333334
w00_s003,10,deep,True,0.8409523809523811
w00_s003,10,front,True,0.7566666666666667
w00_s003,10,deep,True,0.8535714285714286
w00_s003,10,front,True,0.7280952380952381
w00_s003,10,deep,True,0.7195238095238097
w00_s003,10,front,True,0.5976190476190477
w00_s003,10,deep,True,0.7709523809523811
w00_s003,10,front,True,0.6773809523809525
w00_s003,10,deep,True,0.7895238095238095
w00_s003,10,front,True,0.6800000000000002
w00_s003,10,deep,True,0.9278571428571429
w00_s003,10,front,True,0.875
w00_s003,10,deep,False,0.9333333333333333
w00_s003,10,front,False,0.861904761904762
w00_s003,10,deep,False,0.8290476190476191
w00_s003,10,front,False,0.7054761904761906
w00_s003,10,deep,True,0.44476190476190486
w00_s003,10,front,True,0.5485714285714287
w00_s003,10,deep,True,0.41428571428571437
w00_s003,10,front,True,0.5361904761904762
w00_s003,10,deep,True,0.9238095238095239
w00_s003,10,front,True,0.808809523809524
w00_s003,10,deep,True,0.9011904761904762
w00_s003,10,front,True,0.7723809523809524
w00_s003,10,deep,True,0.8045238095238096
w00_s003,10,front,True,0.6350000000000001
w00_s003,10,deep,True,0.7990476190476191
w00_s003,10,front,True,0.744761904761905
w00_s003,10,deep,True,0.8242857142857143
w00_s003,10,front,True,0.7169047619047619
w00_s003,10,deep,True,0.8773809523809525
w00_s003,10,front,True,0.7595238095238097
w00_s003,10,deep,True,0.8940476190476192
w00_s003,10,front,True,0.7873809523809525
w00_s003,10,deep,True,0.892857142857143
w00_s003,10,front,True,0.7800000000000001
w00_s003,10,deep,True,0.8288095238095238
w00_s003,10,front,True,0.7476190476190477
w00_s003,10,deep,False,0.8880952380952382
w00_s003,10,front,False,0.7290476190476192
w00_s003,10,deep,False,0.8773809523809525
w00_s003,10,front,False,0.7080952380952381
w00_s003,10,deep,True,0.9321428571428572
w00_s003,10,front,True,0.8159523809523811
w00_s003,10,deep,True,0.930952380952381
w00_s003,10,front,True,0.812857142857143
w00_s003,10,deep,True,0.45142857142857157
w00_s003,10,front,True,0.5642857142857144
w00_s003,10,deep,True,0.8761904761904763
w00_s003,10,front,True,0.7323809523809525
w00_s003,10,deep,True,0.8480952380952381
w00_s003,10,front,True,0.6873809523809525
w00_s003,10,deep,True,0.8559523809523811
w00_s003,10,front,True,0.7380952380952381
w00_s003,10,deep,True,0.742857142857143
w00_s003,10,front,True,0.5864285714285715
w00_s003,10,deep,True,0.742857142857143
w00_s003,10,front,True,0.659761904761905
w00_s003,10,deep,True,0.7914285714285716
w00_s003,10,front,True,0.6564285714285715
w00_s003,10,deep,True,0.9171428571428573
w00_s003,10,front,True,0.8904761904761904
w00_s003,10,deep,False,0.9095238095238096
w00_s003,10,front,False,0.8821428571428571
w00_s003,10,deep,False,0.8314285714285714
w00_s003,10,front,False,0.7161904761904764
w00_s003,10,deep,True,0.4495238095238096
w00_s003,10,front,True,0.5800000000000001
w00_s003,10,deep,True,0.42476190476190484
w00_s003,10,front,True,0.6147619047619048
w00_s003,10,deep,True,0.8773809523809525
w00_s003,10,front,True,0.7519047619047621
w00_s003,10,deep,True,0.8380952380952381
w00_s003,10,front,True,0.730952380952381
w00_s003,10,deep,True,0.8404761904761906
w00_s003,10,front,True,0.7304761904761906
w00_s003,10,deep,True,0.7433333333333335
w00_s003,10,front,True,0.5635714285714287
w00_s003,10,deep,True,0.7635714285714286
w00_s003,10,front,True,0.6823809523809525
w00_s003,10,deep,True,0.7892857142857144
w00_s003,10,front,True,0.6157142857142859
w00_s003,10,deep,True,0.9190476190476191
w00_s003,10,front,True,0.86
w00_s003,10,deep,False,0.9345238095238096
w00_s003,10,front,False,0.8647619047619047
w00_s003,10,deep,False,0.8121428571428572
w00_s003,10,front,False,0.6842857142857144
w00_s003,10,deep,True,0.4614285714285715
w00_s003,10,front,True,0.4811904761904762
w00_s003,10,deep,True,0.4776190476190477
w00_s003,10,front,True,0.5816666666666668
w00_s003,10,deep,True,0.4114285714285715
w00_s003,10,front,True,0.5930952380952381
w00_s003,10,deep,True,0.472857142857143
w00_s003,10,front,True,0.573809523809524
w00_s003,10,deep,True,0.7935714285714286
w00_s003,10,front,True,0.6483333333333334
w00_s003,10,deep,True,0.8445238095238097
w00_s003,10,front,True,0.7061904761904763
w00_s003,10,deep,True,0.8642857142857144
w00_s003,10,front,True,0.6902380952380953
w00_s003,10,deep,True,0.9476190476190476
w00_s003,10,front,True,0.8152380952380953
w00_s003,10,deep,False,0.9535714285714285
w00_s003,10,front,False,0.8142857142857143
w00_s003,10,deep,False,0.7195238095238097
w00_s003,10,front,False,0.5921428571428573
w00_s003,10,deep,True,0.8821428571428572
w00_s003,10,front,True,0.7600000000000002
w00_s003,10,deep,True,0.9214285714285715
w00_s003,10,front,True,0.7821428571428573
w00_s003,10,deep,True,0.45285714285714296
w00_s003,10,front,True,0.6073809523809525
w00_s003,10,deep,True,0.7907142857142857
w00_s003,10,front,True,0.6926190476190477
w00_s003,10,deep,True,0.8452380952380953
w00_s003,10,front,True,0.7019047619047619
w00_s003,10,deep,True,0.8630952380952382
w00_s003,10,front,True,0.7400000000000001
w00_s003,10,deep,True,0.9357142857142858
w00_s003,10,front,True,0.8354761904761906
w00_s003,10,deep,False,0.955952380952381
w00_s003,10,front,False,0.8688095238095239
w00_s003,10,deep,False,0.7535714285714287
w00_s003,10,front,False,0.6326190476190477
w00_s003,10,deep,True,0.844047619047619
w00_s003,10,front,True,0.7242857142857143
w00_s003,10,deep,True,0.8778571428571429
w00_s003,10,front,True,0.7297619047619048
w00_s003,10,deep,True,0.7614285714285716
w00_s003,10,front,True,0.697857142857143
w00_s003,10,deep,True,0.8492857142857144
w00_s003,10,front,True,0.7100000000000001
w00_s003,10,deep,True,0.867857142857143
w00_s003,10,front,True,0.7135714285714287
w00_s003,10,deep,True,0.9369047619047619
w00_s003,10,front,True,0.8235714285714286
w00_s003,10,deep,False,0.9500000000000001
w00_s003,10,front,False,0.8323809523809524
w00_s003,10,deep,False,0.7430952380952383
w00_s003,10,front,False,0.605952380952381
w00_s003,10,deep,True,0.8535714285714286
w00_s003,10,front,True,0.6997619047619049
w00_s003,10,deep,True,0.8802380952380954
w00_s003,10,front,True,0.7428571428571429
w00_s003,10,deep,True,0.7485714285714287
w00_s003,10,front,True,0.658809523809524
w00_s003,10,deep,True,0.727857142857143
w00_s003,10,front,True,0.5866666666666668
w00_s003,10,deep,True,0.9416666666666667
w00_s003,10,front,True,0.8409523809523809
w00_s003,10,deep,False,0.9642857142857143
w00_s003,10,front,False,0.8790476190476191
w00_s003,10,deep,False,0.7173809523809526
w00_s003,10,front,False,0.6307142857142858
w00_s003,10,deep,True,0.757857142857143
w00_s003,10,front,True,0.6376190476190478
w00_s003,10,deep,True,0.7511904761904764
w00_s003,10,front,True,0.6197619047619048
w00_s003,10,deep,True,0.6969047619047621
w00_s003,10,front,True,0.6585714285714288
w00_s003,10,deep,True,0.9238095238095239
w00_s003,10,front,True,0.8678571428571429
w00_s003,10,deep,False,0.9083333333333333
w00_s003,10,front,False,0.8511904761904763
w00_s003,10,deep,False,0.8088095238095239
w00_s003,10,front,False,0.6954761904761906
w00_s003,10,deep,True,0.7454761904761905
w00_s003,10,front,True,0.6361904761904762
w00_s003,10,deep,True,0.7473809523809525
w00_s003,10,front,True,0.6311904761904763
w00_s003,10,deep,True,0.9226190476190477
w00_s003,10,front,True,0.8514285714285714
w00_s003,10,deep,False,0.9261904761904762
w00_s003,10,front,False,0.840952380952381
w00_s003,10,deep,False,0.7502380952380954
w00_s003,10,front,False,0.662857142857143
w00_s003,10,deep,True,0.7997619047619048
w00_s003,10,front,True,0.6552380952380954
w00_s003,10,deep,True,0.8028571428571429
w00_s003,10,front,True,0.6623809523809525
w00_s003,10,deep,False,0.6138095238095239
w00_s003,10,front,False,0.7050000000000001
w00_s003,10,deep,False,0.9052380952380952
w00_s003,10,front,False,0.8135714285714286
w00_s003,10,deep,True,0.942857142857143
w00_s003,10,front,True,0.8635714285714287
w00_s003,10,deep,True,0.9297619047619048
w00_s003,10,front,True,0.8730952380952381
w00_s003,10,deep,True,0.9369047619047619
w00_s003,10,front,True,0.8304761904761906
w00_s003,10,deep,False,0.9380952380952382
w00_s003,10,front,False,0.8833333333333333
w00_s003,10,deep,False,0.9273809523809524
w00_s003,10,front,False,0.9190476190476191
w00_s003,10,deep,False,0.8211904761904762
w00_s003,10,front,False,0.7416666666666667
w00_s003,10,deep,False,0.8611904761904762
w00_s003,10,front,False,0.705952380952381
w00_s003,10,deep,True,0.4495238095238096
w00_s003,10,front,True,0.5780952380952382
w00_s003,11,deep,True,0.7300000000000001
w00_s003,11,front,True,0.673809523809524
w00_s003,11,deep,True,0.7928571428571429
w00_s003,11,front,True,0.7840476190476191
w00_s003,11,deep,True,0.6842857142857144
w00_s003,11,front,True,0.6550000000000001
w00_s003,11,deep,True,0.7183333333333334
w00_s003,11,front,True,0.6611904761904763
w00_s003,11,deep,True,0.7847619047619049
w00_s003,11,front,True,0.7242857142857144
w00_s003,11,deep,True,0.7709523809523811
w00_s003,11,front,True,0.7145238095238096
w00_s003,11,deep,True,0.7566666666666668
w00_s003,11,front,True,0.6880952380952383
w00_s003,11,deep,True,0.6066666666666667
w00_s003,11,front,True,0.6366666666666668
w00_s003,11,deep,True,0.6061904761904762
w00_s003,11,front,True,0.6702380952380953
w00_s003,11,deep,True,0.5678571428571431
w00_s003,11,front,True,0.5890476190476192
w00_s003,11,deep,True,0.8726190476190476
w00_s003,11,front,True,0.8271428571428572
w00_s003,11,deep,False,0.8754761904761905
w00_s003,11,front,False,0.8671428571428572
w00_s003,11,deep,False,0.7626190476190478
w00_s003,11,front,False,0.6219047619047621
w00_s003,11,deep,True,0.7195238095238097
w00_s003,11,front,True,0.6697619047619048
w00_s003,11,deep,True,0.7092857142857144
w00_s003,11,front,True,0.721904761904762
w00_s003,11,deep,True,0.8080952380952381
w00_s003,11,front,True,0.7564285714285715
w00_s003,11,deep,True,0.4314285714285715
w00_s003,11,front,True,0.5390476190476191
w00_s003,11,deep,True,0.4676190476190477
w00_s003,11,front,True,0.5685714285714286
w00_s003,11,deep,True,0.8214285714285715
w00_s003,11,front,True,0.7107142857142857
w00_s003,11,deep,True,0.7871428571428571
w00_s003,11,front,True,0.6866666666666668
w00_s003,11,deep,True,0.8492857142857144
w00_s003,11,front,True,0.7192857142857145
w00_s003,11,deep,True,0.6578571428571429
w00_s003,11,front,True,0.6157142857142859
w00_s003,11,deep,True,0.698809523809524
w00_s003,11,front,True,0.6361904761904763
w00_s003,11,deep,True,0.7169047619047619
w00_s003,11,front,True,0.6254761904761905
w00_s003,11,deep,True,0.8940476190476191
w00_s003,11,front,True,0.7821428571428573
w00_s003,11,deep,False,0.9226190476190477
w00_s003,11,front,False,0.8288095238095239
w00_s003,11,deep,False,0.7416666666666668
w00_s003,11,front,False,0.6697619047619048
w00_s003,11,deep,True,0.5057142857142859
w00_s003,11,front,True,0.6178571428571429
w00_s003,11,deep,True,0.4580952380952382
w00_s003,11,front,True,0.5866666666666668
w00_s003,11,deep,True,0.8283333333333334
w00_s003,11,front,True,0.7490476190476192
w00_s003,11,deep,True,0.8295238095238096
w00_s003,11,front,True,0.7640476190476191
w00_s003,11,deep,True,0.6888095238095239
w00_s003,11,front,True,0.6383333333333334
w00_s003,11,deep,True,0.684047619047619
w00_s003,11,front,True,0.6450000000000001
w00_s003,11,deep,True,0.7416666666666667
w00_s003,11,front,True,0.6861904761904762
w00_s003,11,deep,True,0.7564285714285715
w00_s003,11,front,True,0.7659523809523809
w00_s003,11,deep,True,0.7726190476190478
w00_s003,11,front,True,0.7435714285714288
w00_s003,11,deep,True,0.7823809523809525
w00_s003,11,front,True,0.685952380952381
w00_s003,11,deep,True,0.8671428571428572
w00_s003,11,front,True,0.6604761904761907
w00_s003,11,deep,False,0.9202380952380952
w00_s003,11,front,False,0.8161904761904762
w00_s003,11,deep,False,0.7059523809523811
w00_s003,11,front,False,0.603809523809524
w00_s003,11,deep,True,0.8338095238095239
w00_s003,11,front,True,0.7440476190476192
w00_s003,11,deep,True,0.8152380952380953
w00_s003,11,front,True,0.7664285714285716
w00_s003,11,deep,True,0.43000000000000005
w00_s003,11,front,True,0.5271428571428574
w00_s003,11,deep,True,0.8404761904761906
w00_s003,11,front,True,0.6990476190476191
w00_s003,11,deep,True,0.8092857142857144
w00_s003,11,front,True,0.6745238095238096
w00_s003,11,deep,True,0.8576190476190477
w00_s003,11,front,True,0.6804761904761906
w00_s003,11,deep,True,0.6557142857142858
w00_s003,11,front,True,0.6195238095238097
w00_s003,11,deep,True,0.6971428571428572
w00_s003,11,front,True,0.6166666666666668
w00_s003,11,deep,True,0.6816666666666666
w00_s003,11,front,True,0.6657142857142858
w00_s003,11,deep,True,0.8904761904761905
w00_s003,11,front,True,0.7888095238095238
w00_s003,11,deep,False,0.9040476190476191
w00_s003,11,front,False,0.8545238095238096
w00_s003,11,deep,False,0.7885714285714286
w00_s003,11,front,False,0.658809523809524
w00_s003,11,deep,True,0.512857142857143
w00_s003,11,front,True,0.616904761904762
w00_s003,11,deep,True,0.4647619047619048
w00_s003,11,front,True,0.5642857142857145
w00_s003,11,deep,True,0.8404761904761906
w00_s003,11,front,True,0.6771428571428572
w00_s003,11,deep,True,0.8188095238095239
w00_s003,11,front,True,0.6990476190476191
w00_s003,11,deep,True,0.8642857142857143
w00_s003,11,front,True,0.6571428571428571
w00_s003,11,deep,True,0.6776190476190478
w00_s003,11,front,True,0.6635714285714287
w00_s003,11,deep,True,0.7111904761904763
w00_s003,11,front,True,0.6326190476190477
