cohort,quantity,layer,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
development_main,query_hard_churn_d9,L15,14,4808,487,0.10128951747088186,0.38045132719391994,0.4173733813271997,0.37438052997216625
development_main,query_hard_churn_d9,L15,16,3554,487,0.13702870005627463,0.29194465292251287,0.33504709942174965,0.371811877501629
development_main,query_hard_churn_d9,L15,18,3059,487,0.15920235371036287,0.2372497533060187,0.284611773699171,0.4097612832037032
development_main,query_hard_churn_d9,L15,20,2776,487,0.17543227665706052,0.2513121858580857,0.37761768622853814,0.4290145365883769
development_main,query_hard_churn_d9,L15,24,1312,361,0.27515243902439024,0.24236188179231077,0.29125949795502,0.4400739658478678
development_main,query_hard_churn_d9,L15,28,671,324,0.4828614008941878,0.2563151528089088,0.2996014746735208,0.34489358854236374
development_main,query_hard_churn_d9,L15,32,515,222,0.43106796116504853,0.10947637056852073,0.10947637056852073,0.11114463614669337
development_main,query_top1_churn,L2,4,14800,487,0.0329054054054054,0.40963270420437414,0.4636638006514747,0.47626086177550836
development_main,query_top1_churn,L2,6,14800,487,0.0329054054054054,0.37016678021775123,0.4400289904385147,0.4588402161903909
development_main,query_top1_churn,L2,8,13666,487,0.03563588467730133,0.37364075415231096,0.4467731143613915,0.4528902627511592
development_main,query_top1_churn,L2,10,10516,487,0.04631038417649296,0.42278419278138574,0.4596154515259626,0.4689359042614754
development_main,query_top1_churn,L2,12,8342,487,0.058379285543035245,0.4438314052049663,0.5295050992382578,0.4343540042395717
development_main,query_top1_churn,L2,14,4808,487,0.10128951747088186,0.46825730981924385,0.554767523486625,0.4192482632210179
development_main,query_top1_churn,L2,16,3554,487,0.13702870005627463,0.39852399759244095,0.4046128454179657,0.40469375407241925
development_main,query_top1_churn,L2,18,3059,487,0.15920235371036287,0.3186719401164332,0.3068730007941161,0.41522458756089026
development_main,query_top1_churn,L2,20,2776,487,0.17543227665706052,0.36980048316069264,0.4065029466414667,0.4386824480725903
development_main,query_top1_churn,L2,24,1312,361,0.27515243902439024,0.39961725665650094,0.38008504066125787,0.4833006118162725
development_main,query_top1_churn,L2,28,671,324,0.4828614008941878,0.4371286512256733,0.4356452994781525,0.42018471422834963
development_main,query_top1_churn,L2,32,515,222,0.43106796116504853,0.2692402299910832,0.2692402299910832,0.290506624242258
development_main,query_top1_churn,L3,4,14800,487,0.0329054054054054,0.4306070887151741,0.5123050452212203,0.5200453880378632
development_main,query_top1_churn,L3,6,14800,487,0.0329054054054054,0.39577430721285384,0.46440601071748844,0.4964883991758488
development_main,query_top1_churn,L3,8,13666,487,0.03563588467730133,0.3792104076970191,0.4263991093124516,0.47894281298299846
development_main,query_top1_churn,L3,10,10516,487,0.04631038417649296,0.4598351638564385,0.45464801021323065,0.4843059188444712
development_main,query_top1_churn,L3,12,8342,487,0.058379285543035245,0.5198785220311158,0.5280325742384234,0.46699960478568603
development_main,query_top1_churn,L3,14,4808,487,0.10128951747088186,0.45276803462579723,0.5103124579929204,0.45200380167907495
development_main,query_top1_churn,L3,16,3554,487,0.13702870005627463,0.33677271932990055,0.36322930823140676,0.4577631946383692
development_main,query_top1_churn,L3,18,3059,487,0.15920235371036287,0.3223352259844607,0.3778545505822281,0.48424926662540035
development_main,query_top1_churn,L3,20,2776,487,0.17543227665706052,0.33391149350119265,0.48031751158321173,0.46387457177247615
development_main,query_top1_churn,L3,24,1312,361,0.27515243902439024,0.38576829754945224,0.4704931786330572,0.477159620126016
development_main,query_top1_churn,L3,28,671,324,0.4828614008941878,0.36999679795068846,0.43275696445725265,0.45864007495649844
development_main,query_top1_churn,L3,32,515,222,0.43106796116504853,0.33526273713987026,0.33526273713987026,0.4025427215623886
development_main,query_top1_churn,L4,4,14800,487,0.0329054054054054,0.4377335490445282,0.4644234598206357,0.4844754994177192
development_main,query_top1_churn,L4,6,14800,487,0.0329054054054054,0.3741933604966465,0.4307579080270237,0.47037833318403055
development_main,query_top1_churn,L4,8,13666,487,0.03563588467730133,0.33968171316042745,0.3881397850115758,0.4423307573415765
development_main,query_top1_churn,L4,10,10516,487,0.04631038417649296,0.4935051799473519,0.4398705860206852,0.4884300517734929
development_main,query_top1_churn,L4,12,8342,487,0.058379285543035245,0.6122960172636218,0.5579413769597819,0.5174792512485179
development_main,query_top1_churn,L4,14,4808,487,0.10128951747088186,0.5207531909251747,0.5337117082132242,0.4943483967323663
development_main,query_top1_churn,L4,16,3554,487,0.13702870005627463,0.35824391465350497,0.3672847216670664,0.5060155450060505
development_main,query_top1_churn,L4,18,3059,487,0.15920235371036287,0.25410837290549626,0.2772764043609592,0.5005046155502328
development_main,query_top1_churn,L4,20,2776,487,0.17543227665706052,0.28099167252003376,0.3588363357975071,0.4230039196321101
development_main,query_top1_churn,L4,24,1312,361,0.27515243902439024,0.3384948341299871,0.3598759664794882,0.4285225093598758
development_main,query_top1_churn,L4,28,671,324,0.4828614008941878,0.43978368377984134,0.42254718695640886,0.41899344130638466
development_main,query_top1_churn,L4,32,515,222,0.43106796116504853,0.273275835562525,0.273275835562525,0.2698932989549332
development_main,query_top1_churn,L5,4,14800,487,0.0329054054054054,0.3961590753857258,0.46569693275925783,0.49754247663411866
development_main,query_top1_churn,L5,6,14800,487,0.0329054054054054,0.37321996301233024,0.43205225757119703,0.4882767475887605
development_main,query_top1_churn,L5,8,13666,487,0.03563588467730133,0.3689210309538244,0.42055616658665873,0.45654095826893354
development_main,query_top1_churn,L5,10,10516,487,0.04631038417649296,0.42618818158346955,0.45103528507028734,0.46084195581892395
