quantity,representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
query_top1_churn,L4,low,0.8,per_task,238,134,0.4887063655030801,0.009362118353943967,0.6397849462365591,57,116,0.32947976878612717,0.23949579831932774,0.4796680867922035,1.3338076137504633
query_top1_churn,L4,low,0.8,global,290,384,0.5954825462012321,0.02682875707398868,0.43026706231454004,40,280,0.125,0.13793103448275862,0.36611484347086426,1.175224304580213
query_top1_churn,L4,low,0.85,per_task,209,86,0.42915811088295686,0.006008523719695381,0.7084745762711865,45,71,0.3879310344827586,0.215311004784689,0.541058478810052,1.3094232952957916
query_top1_churn,L4,low,0.85,global,244,216,0.5010266940451745,0.015091175854118634,0.5304347826086957,21,140,0.13043478260869565,0.0860655737704918,0.4465727482453989,1.1877903089536785
query_top1_churn,L4,low,0.9,per_task,177,53,0.36344969199178645,0.0037029274086494797,0.7695652173913043,33,40,0.4520547945205479,0.1864406779661017,0.5938578539369996,1.295874445861829
query_top1_churn,L4,low,0.9,global,189,96,0.38809034907597534,0.00670718926849717,0.6631578947368421,12,62,0.16216216216216217,0.06349206349206349,0.5644675527977948,1.1748379361220793
query_top1_churn,L4,low,0.925,per_task,160,36,0.32854209445585214,0.0025151959756864388,0.8163265306122449,29,26,0.5272727272727272,0.18125,0.6182431399049403,1.3203972319656656
query_top1_churn,L4,low,0.925,global,147,50,0.30184804928131415,0.003493327744008943,0.7461928934010152,6,35,0.14634146341463414,0.04081632653061224,0.6260526166359458,1.1919012453148676
query_top1_churn,L4,low,0.95,per_task,120,24,0.2464065708418891,0.0016767973171242926,0.8333333333333334,22,16,0.5789473684210527,0.18333333333333332,0.6245936395167988,1.3342007997039815
query_top1_churn,L4,low,0.95,global,105,24,0.21560574948665298,0.0016767973171242926,0.813953488372093,6,14,0.3,0.05714285714285714,0.6799948136309301,1.1969995536081686
query_top1_churn,L4,low,0.96,per_task,106,15,0.21765913757700206,0.0010479983232026828,0.8760330578512396,18,9,0.6666666666666666,0.16981132075471697,0.6473926894646301,1.35317106928669
query_top1_churn,L4,low,0.96,global,93,20,0.19096509240246407,0.0013973310976035773,0.8230088495575221,4,12,0.25,0.043010752688172046,0.683047185452605,1.2049077532062076
query_top1_churn,L4,low,0.975,per_task,65,9,0.13347022587268995,0.0006287989939216097,0.8783783783783784,6,5,0.5454545454545454,0.09230769230769231,0.7218678087446514,1.2168133385888247
query_top1_churn,L4,low,0.975,global,66,12,0.13552361396303902,0.0008383986585621463,0.8461538461538461,2,7,0.2222222222222222,0.030303030303030304,0.6947261807238722,1.217967408788587
query_top1_churn,L4,low,0.98,per_task,50,5,0.1026694045174538,0.0003493327744008943,0.9090909090909091,3,2,0.6,0.06,0.740460897197028,1.2277365523719352
query_top1_churn,L4,low,0.98,global,59,9,0.12114989733059549,0.0006287989939216097,0.8676470588235294,0,5,0.0,0.0,0.7229712232040627,1.2001128550847329
query_top1_churn,L4,low,0.99,per_task,33,4,0.06776180698151951,0.00027946621952071543,0.8918918918918919,1,1,0.5,0.030303030303030304,0.7271456049868592,1.2265657466333857
query_top1_churn,L4,low,0.99,global,30,2,0.061601642710472276,0.00013973310976035772,0.9375,0,0,0.0,0.0,0.84020904019543,1.1157937550659303
query_top1_churn,L4,low,0.995,per_task,15,4,0.030800821355236138,0.00027946621952071543,0.7894736842105263,0,1,0.0,0.0,0.7992134854033814,0.9878132672048956
query_top1_churn,L4,low,0.995,global,15,2,0.030800821355236138,0.00013973310976035772,0.8823529411764706,0,0,0.0,0.0,0.8152646425217065,1.0822902100197211
query_top1_churn,L4,high,0.5,per_task,25,732,0.0513347022587269,0.051142318172290924,0.03302509907529723,18,731,0.02403204272363151,0.72,0.042902875153044535,0.7697642397505766
query_top1_churn,L4,high,0.5,global,34,979,0.06981519507186858,0.0683993572276951,0.03356367226061204,29,978,0.028798411122144985,0.8529411764705882,0.04330138325150454,0.7751177847060081
query_top1_churn,L4,high,0.6,per_task,17,410,0.03490759753593429,0.02864528750087333,0.03981264637002342,10,410,0.023809523809523808,0.5882352941176471,0.04706647539465495,0.8458811932738158
query_top1_churn,L4,high,0.6,global,21,579,0.043121149897330596,0.04045273527562356,0.035,17,579,0.028523489932885907,0.8095238095238095,0.04485893878681712,0.7802235395342343
query_top1_churn,L4,high,0.7,per_task,9,198,0.018480492813141684,0.013833577866275414,0.043478260869565216,6,198,0.029411764705882353,0.6666666666666666,0.0412682083825174,1.0535533907012078
query_top1_churn,L4,high,0.7,global,12,290,0.024640657084188913,0.02026130091525187,0.039735099337748346,9,290,0.030100334448160536,0.75,0.044726966530767444,0.8883924491148931
query_top1_churn,L4,high,0.75,per_task,8,120,0.01642710472279261,0.008383986585621462,0.0625,5,120,0.04,0.625,0.04289075370746037,1.4571905270372718
query_top1_churn,L4,high,0.75,global,8,211,0.01642710472279261,0.014741843079717739,0.0365296803652968,5,211,0.023148148148148147,0.625,0.044195948630328316,0.8265391172128674
query_top1_churn,L4,high,0.8,per_task,5,77,0.01026694045174538,0.0053797247257737725,0.06097560975609756,4,77,0.04938271604938271,0.8,0.04133956327164431,1.4749940476009342
query_top1_churn,L4,high,0.8,global,5,126,0.01026694045174538,0.008803185914902536,0.03816793893129771,4,126,0.03076923076923077,0.8,0.037883131447418165,1.0075180554774057
query_top1_churn,L4,high,0.85,per_task,2,42,0.004106776180698152,0.002934395304967512,0.045454545454545456,2,42,0.045454545454545456,1.0,0.03430527641441197,1.32500158009074
query_top1_churn,L4,high,0.85,global,3,64,0.006160164271047228,0.004471459512331447,0.04477611940298507,3,64,0.04477611940298507,1.0,0.03242988414926944,1.3807054998065342
query_top1_churn,L4,high,0.9,per_task,2,19,0.004106776180698152,0.0013274645427233983,0.09523809523809523,2,19,0.09523809523809523,1.0,0.03761747500097755,2.531751406377497
query_top1_churn,L4,high,0.9,global,3,31,0.006160164271047228,0.0021658632012855447,0.08823529411764706,3,31,0.08823529411764706,1.0,0.0369031852916793,2.390993986569008
query_top1_churn,L4,high,0.925,per_task,2,10,0.004106776180698152,0.0006986655488017886,0.16666666666666666,2,10,0.16666666666666666,1.0,0.04224112995835371,3.945601522283763
query_top1_churn,L4,high,0.925,global,2,19,0.004106776180698152,0.0013274645427233983,0.09523809523809523,2,19,0.09523809523809523,1.0,0.038252787904288085,2.4897033773430977
query_top1_churn,L4,high,0.95,per_task,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,1,6,0.14285714285714285,1.0,0.018463573674944674,7.737242278887861
query_top1_churn,L4,high,0.95,global,1,13,0.002053388090349076,0.0009082652134423251,0.07142857142857142,1,13,0.07142857142857142,1.0,0.03775413367114445,1.891940417723435
query_top1_churn,L4,high,0.96,per_task,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,1,6,0.14285714285714285,1.0,0.018463573674944674,7.737242278887861
query_top1_churn,L4,high,0.96,global,0,10,0.0,0.0006986655488017886,0.0,0,10,0.0,0.0,0.03743428571362355,0.0
query_top1_churn,L4,high,0.975,per_task,1,3,0.002053388090349076,0.00020959966464053657,0.25,1,3,0.25,1.0,0.014844126506024095,16.841678080454525
query_top1_churn,L4,high,0.975,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.026084991008115992,0.0
query_top1_churn,L4,high,0.98,per_task,1,3,0.002053388090349076,0.00020959966464053657,0.25,1,3,0.25,1.0,0.014844126506024095,16.841678080454525
query_top1_churn,L4,high,0.98,global,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.026032379518072288,0.0
query_top1_churn,L4,high,0.99,per_task,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.021786536366112778,0.0
query_top1_churn,L4,high,0.99,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
query_top1_churn,L4,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L4,high,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
query_top1_churn,L5,low,0.5,per_task,368,959,0.75564681724846,0.06700202613009153,0.2773172569706104,121,910,0.11736178467507274,0.328804347826087,0.20790709708666233,1.3338518061988798
query_top1_churn,L5,low,0.5,global,446,2443,0.9158110882956879,0.17068399357227695,0.15437867774316372,232,2380,0.0888208269525268,0.5201793721973094,0.13210098616782262,1.168641372192629
query_top1_churn,L5,low,0.6,per_task,347,575,0.7125256673511293,0.04017326905610284,0.37635574837310193,93,536,0.1478537360890302,0.2680115273775216,0.28256959108066504,1.331904636071274
query_top1_churn,L5,low,0.6,global,431,1663,0.8850102669404517,0.11618808076573744,0.20582617000955108,192,1571,0.10890527509926262,0.44547563805104406,0.17255633523824532,1.1928056406933465
query_top1_churn,L5,low,0.7,per_task,309,356,0.6344969199178645,0.024872493537343672,0.46466165413533833,76,322,0.19095477386934673,0.2459546925566343,0.3532524799139979,1.3153811524506889
query_top1_churn,L5,low,0.7,global,403,1009,0.8275154004106776,0.07049535387410047,0.28541076487252126,137,935,0.12779850746268656,0.3399503722084367,0.22909946821964677,1.2457940958592126
query_top1_churn,L5,low,0.75,per_task,292,269,0.5995893223819302,0.018794103262768112,0.5204991087344029,60,234,0.20408163265306123,0.2054794520547945,0.40508925162573417,1.2848998255211594
query_top1_churn,L5,low,0.75,global,377,740,0.7741273100616016,0.05170125061133236,0.3375111906893465,111,679,0.14050632911392405,0.29442970822281167,0.26670347284096074,1.2654922978472405
query_top1_churn,L5,low,0.8,per_task,276,185,0.5667351129363449,0.01292531265283309,0.5986984815618221,53,155,0.2548076923076923,0.19202898550724637,0.4661256784260925,1.284414288402586
query_top1_churn,L5,low,0.8,global,343,479,0.704312114989733,0.03346607978760567,0.4172749391727494,80,426,0.15810276679841898,0.23323615160349853,0.33372065530495304,1.2503719279570653
query_top1_churn,L5,low,0.85,per_task,251,116,0.5154004106776181,0.008104520366100747,0.6839237057220708,39,92,0.29770992366412213,0.1553784860557769,0.5375132752833159,1.2723847710767402
query_top1_churn,L5,low,0.85,global,295,304,0.6057494866529775,0.021239432683574373,0.49248747913188645,58,267,0.17846153846153845,0.19661016949152543,0.3841486109568518,1.2820233240078107
query_top1_churn,L5,low,0.9,per_task,213,61,0.43737166324435317,0.00426185984769091,0.7773722627737226,31,40,0.43661971830985913,0.14553990610328638,0.6172951785196086,1.2593201596649586
query_top1_churn,L5,low,0.9,global,232,151,0.47638603696098564,0.010549849786907008,0.6057441253263708,43,125,0.25595238095238093,0.1853448275862069,0.4640220349140293,1.3054210355303466
query_top1_churn,L5,low,0.925,per_task,189,38,0.38809034907597534,0.0026549290854467967,0.8325991189427313,21,22,0.4883720930232558,0.1111111111111111,0.6708152550358056,1.2411749922089805
query_top1_churn,L5,low,0.925,global,195,89,0.4004106776180698,0.006218123384335918,0.6866197183098591,25,65,0.2777777777777778,0.1282051282051282,0.5541929896492636,1.2389541750508348
query_top1_churn,L5,low,0.95,per_task,147,25,0.30184804928131415,0.0017466638720044715,0.8546511627906976,14,13,0.5185185185185185,0.09523809523809523,0.7069560496080329,1.2089169662874422
query_top1_churn,L5,low,0.95,global,148,43,0.30390143737166325,0.0030042618598476907,0.774869109947644,15,29,0.3409090909090909,0.10135135135135136,0.6363486943448006,1.2176800500006797
query_top1_churn,L5,low,0.96,per_task,131,18,0.26899383983572894,0.0012575979878432194,0.8791946308724832,12,9,0.5714285714285714,0.0916030534351145,0.7156430326051316,1.2285379593118935
query_top1_churn,L5,low,0.96,global,126,28,0.2587268993839836,0.001956263536645008,0.8181818181818182,14,21,0.4,0.1111111111111111,0.6513710935487682,1.2560916907200164
query_top1_churn,L5,low,0.975,per_task,99,10,0.2032854209445585,0.0006986655488017886,0.908256880733945,8,3,0.7272727272727273,0.08080808080808081,0.7691507133698344,1.1808568398183665
query_top1_churn,L5,low,0.975,global,76,14,0.15605749486652978,0.000978131768322504,0.8444444444444444,3,9,0.25,0.039473684210526314,0.7206827844420828,1.1717283424470475
query_top1_churn,L5,low,0.98,per_task,82,6,0.16837782340862423,0.00041919932928107315,0.9318181818181818,7,2,0.7777777777777778,0.08536585365853659,0.7739840726473939,1.2039242340361347
query_top1_churn,L5,low,0.98,global,60,9,0.12320328542094455,0.0006287989939216097,0.8695652173913043,3,4,0.42857142857142855,0.05,0.7352633977800614,1.1826581059477905
query_top1_churn,L5,low,0.99,per_task,42,3,0.08624229979466119,0.00020959966464053657,0.9333333333333333,3,1,0.75,0.07142857142857142,0.7994505368537217,1.1674685178228965
query_top1_churn,L5,low,0.99,global,28,5,0.057494866529774126,0.0003493327744008943,0.8484848484848485,1,1,0.5,0.03571428571428571,0.7475238414965258,1.135060584537613
query_top1_churn,L5,low,0.995,per_task,13,2,0.026694045174537988,0.00013973310976035772,0.8666666666666667,0,1,0.0,0.0,0.8040908224957592,1.0778218609393935
query_top1_churn,L5,low,0.995,global,15,3,0.030800821355236138,0.00020959966464053657,0.8333333333333334,0,1,0.0,0.0,0.7236859985272187,1.1515123064827275
query_top1_churn,L5,high,0.5,per_task,27,757,0.055441478439425054,0.052888982044295395,0.03443877551020408,24,755,0.03080872913992298,0.8888888888888888,0.03782563502176664,0.9104612649698121
query_top1_churn,L5,high,0.5,global,46,1168,0.0944558521560575,0.08160413610004891,0.03789126853377265,44,1164,0.03642384105960265,0.9565217391304348,0.036153689978371685,1.0480608910581586
query_top1_churn,L5,high,0.6,per_task,13,444,0.026694045174537988,0.031020750366799413,0.028446389496717725,12,444,0.02631578947368421,0.9230769230769231,0.03318080486526683,0.8573146315234498
query_top1_churn,L5,high,0.6,global,29,695,0.059548254620123205,0.048557255641724306,0.04005524861878453,27,692,0.037552155771905425,0.9310344827586207,0.036075578102398136,1.1103148092343902
query_top1_churn,L5,high,0.7,per_task,5,216,0.01026694045174538,0.015091175854118634,0.02262443438914027,4,216,0.01818181818181818,0.8,0.03164875315595737,0.7148602119537713
query_top1_churn,L5,high,0.7,global,9,298,0.018480492813141684,0.0208202333542933,0.029315960912052116,9,298,0.029315960912052116,1.0,0.032192302273849525,0.9106512688241648
query_top1_churn,L5,high,0.75,per_task,3,149,0.006160164271047228,0.01041011667714665,0.019736842105263157,3,149,0.019736842105263157,1.0,0.029618108483004134,0.666377534425901
query_top1_churn,L5,high,0.75,global,4,196,0.008213552361396304,0.013693844756515056,0.02,4,196,0.02,1.0,0.030484873187740305,0.6560630866604075
query_top1_churn,L5,high,0.8,per_task,2,93,0.004106776180698152,0.006497589603856634,0.021052631578947368,2,93,0.021052631578947368,1.0,0.02610342224793095,0.8065084868562042
query_top1_churn,L5,high,0.8,global,4,134,0.008213552361396304,0.009362118353943967,0.028985507246376812,4,134,0.028985507246376812,1.0,0.031735610097810486,0.913343312356128
query_top1_churn,L5,high,0.85,per_task,1,48,0.002053388090349076,0.003353594634248585,0.02040816326530612,1,48,0.02040816326530612,1.0,0.02336030947238469,0.8736255523254759
query_top1_churn,L5,high,0.85,global,2,52,0.004106776180698152,0.0036330608537693005,0.037037037037037035,2,52,0.037037037037037035,1.0,0.025032227612837816,1.4795741557592155
query_top1_churn,L5,high,0.9,per_task,0,20,0.0,0.0013973310976035773,0.0,0,20,0.0,0.0,0.022273006579697708,0.0
query_top1_churn,L5,high,0.9,global,0,24,0.0,0.0016767973171242926,0.0,0,24,0.0,0.0,0.02365158749832198,0.0
query_top1_churn,L5,high,0.925,per_task,0,8,0.0,0.0005589324390414309,0.0,0,8,0.0,0.0,0.025895908797394,0.0
query_top1_churn,L5,high,0.925,global,0,12,0.0,0.0008383986585621463,0.0,0,12,0.0,0.0,0.022640226273557457,0.0
query_top1_churn,L5,high,0.95,per_task,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.02087951209431209,0.0
query_top1_churn,L5,high,0.95,global,0,9,0.0,0.0006287989939216097,0.0,0,9,0.0,0.0,0.020203987740132705,0.0
query_top1_churn,L5,high,0.96,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.023786890117890112,0.0
query_top1_churn,L5,high,0.96,global,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.019779627425129086,0.0
query_top1_churn,L5,high,0.975,per_task,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.021786536366112778,0.0
query_top1_churn,L5,high,0.975,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.00925,0.0
query_top1_churn,L5,high,0.98,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.034323072732225554,0.0
query_top1_churn,L5,high,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L5,high,0.99,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L5,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L5,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L5,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L12,low,0.5,per_task,443,1508,0.9096509240246407,0.10535876475930972,0.22706304459251667,126,1447,0.08010171646535283,0.28442437923250563,0.17084430975113232,1.3290641340251705
query_top1_churn,L12,low,0.5,global,478,2486,0.9815195071868583,0.17368825543212466,0.1612685560053981,272,2407,0.1015304217991788,0.5690376569037657,0.1289928829430082,1.250212820475142
query_top1_churn,L12,low,0.6,per_task,430,1010,0.8829568788501027,0.07056522042898064,0.2986111111111111,103,952,0.0976303317535545,0.23953488372093024,0.22775548987039093,1.3111039004198848
query_top1_churn,L12,low,0.6,global,470,1705,0.9650924024640657,0.11912247607070495,0.2160919540229885,226,1597,0.12397147558968732,0.4808510638297872,0.16935535454743353,1.275967651571742
query_top1_churn,L12,low,0.7,per_task,399,606,0.8193018480492813,0.04233913225738839,0.3970149253731343,86,554,0.134375,0.21553884711779447,0.30455115163885266,1.3036067118338415
query_top1_churn,L12,low,0.7,global,464,1139,0.9527720739219713,0.07957800600852372,0.2894572676232065,173,1001,0.14735945485519591,0.3728448275862069,0.23234512714136035,1.2458073521253525
query_top1_churn,L12,low,0.75,per_task,381,439,0.7823408624229979,0.03067141759239852,0.46463414634146344,80,397,0.16771488469601678,0.2099737532808399,0.35234524738415973,1.3186899774892546
query_top1_churn,L12,low,0.75,global,455,846,0.9342915811088296,0.05910710542863131,0.34973097617217525,139,702,0.16527942925089179,0.3054945054945055,0.2810490925348755,1.2443768204972125
query_top1_churn,L12,low,0.8,per_task,362,323,0.7433264887063655,0.02256689722629777,0.5284671532846715,75,288,0.2066115702479339,0.20718232044198895,0.3984352399556665,1.3263564571835402
query_top1_churn,L12,low,0.8,global,448,593,0.919917864476386,0.041430867043946065,0.4303554274735831,107,463,0.18771929824561404,0.23883928571428573,0.34169239009943353,1.2594820368939101
query_top1_churn,L12,low,0.85,per_task,338,200,0.6940451745379876,0.013973310976035772,0.6282527881040892,66,171,0.27848101265822783,0.1952662721893491,0.4752653556883023,1.3218989782964996
query_top1_churn,L12,low,0.85,global,437,399,0.8973305954825462,0.027876755397191366,0.5227272727272727,85,293,0.22486772486772486,0.1945080091533181,0.4073427638079335,1.2832614671749618
query_top1_churn,L12,low,0.9,per_task,284,114,0.5831622176591376,0.007964787256340389,0.7135678391959799,59,90,0.3959731543624161,0.20774647887323944,0.5344134287798085,1.335235607430792
query_top1_churn,L12,low,0.9,global,416,244,0.8542094455852156,0.01704743939076364,0.6303030303030303,57,161,0.26146788990825687,0.13701923076923078,0.4864968295221967,1.2955953503788915
query_top1_churn,L12,low,0.925,per_task,252,79,0.5174537987679672,0.00551945783553413,0.7613293051359517,52,59,0.46846846846846846,0.20634920634920634,0.5806120307816355,1.31125306534043
query_top1_churn,L12,low,0.925,global,387,147,0.7946611909650924,0.010270383567386292,0.7247191011235955,42,102,0.2916666666666667,0.10852713178294573,0.5354101530183715,1.3535774341184903
query_top1_churn,L12,low,0.95,per_task,197,50,0.40451745379876797,0.003493327744008943,0.7975708502024291,46,36,0.5609756097560976,0.233502538071066,0.5955654289417498,1.3391825842202079
query_top1_churn,L12,low,0.95,global,328,77,0.6735112936344969,0.0053797247257737725,0.8098765432098766,17,49,0.25757575757575757,0.051829268292682924,0.6142265660130833,1.318530633519726
query_top1_churn,L12,low,0.96,per_task,177,36,0.36344969199178645,0.0025151959756864388,0.8309859154929577,43,22,0.6615384615384615,0.24293785310734464,0.6012209577665444,1.3821639195346076
query_top1_churn,L12,low,0.96,global,289,58,0.5934291581108829,0.004052260183050374,0.8328530259365994,14,32,0.30434782608695654,0.04844290657439446,0.649179444048283,1.282931912851288
query_top1_churn,L12,low,0.975,per_task,137,16,0.2813141683778234,0.0011178648780828617,0.8954248366013072,21,7,0.75,0.15328467153284672,0.6891025424529306,1.2994072455660248
query_top1_churn,L12,low,0.975,global,161,22,0.33059548254620125,0.001537064207363935,0.8797814207650273,6,9,0.4,0.037267080745341616,0.7366343445389735,1.1943258243214865
query_top1_churn,L12,low,0.98,per_task,114,10,0.23408624229979466,0.0006986655488017886,0.9193548387096774,16,5,0.7619047619047619,0.14035087719298245,0.7075487226167059,1.2993519871107326
query_top1_churn,L12,low,0.98,global,108,10,0.22176591375770022,0.0006986655488017886,0.9152542372881356,3,4,0.42857142857142855,0.027777777777777776,0.7497972900628153,1.2206689053403474
query_top1_churn,L12,low,0.99,per_task,59,7,0.12114989733059549,0.000489065884161252,0.8939393939393939,6,3,0.6666666666666666,0.1016949152542373,0.7001936190912155,1.2767031426245243
query_top1_churn,L12,low,0.99,global,42,3,0.08624229979466119,0.00020959966464053657,0.9333333333333333,1,1,0.5,0.023809523809523808,0.7870001748956901,1.1859378982438453
query_top1_churn,L12,low,0.995,per_task,26,3,0.053388090349075976,0.00020959966464053657,0.896551724137931,3,1,0.75,0.11538461538461539,0.704588567169528,1.272447164079822
query_top1_churn,L12,low,0.995,global,9,0,0.018480492813141684,0.0,1.0,0,0,0.0,0.0,0.8747959933480296,1.143123662664238
query_top1_churn,L12,high,0.5,per_task,14,814,0.028747433264887063,0.05687137567246559,0.016908212560386472,14,811,0.01696969696969697,1.0,0.037256604608647124,0.45383128006415635
query_top1_churn,L12,high,0.5,global,17,1096,0.03490759753593429,0.07657374414867603,0.015274034141958671,17,1093,0.015315315315315315,1.0,0.03729863299701524,0.4095065399094103
query_top1_churn,L12,high,0.6,per_task,11,465,0.022587268993839837,0.03248794801928317,0.023109243697478993,11,462,0.023255813953488372,1.0,0.03856101076395659,0.5992904034320454
query_top1_churn,L12,high,0.6,global,9,607,0.018480492813141684,0.04240899881226857,0.01461038961038961,9,606,0.014634146341463415,1.0,0.035609576905821505,0.4102938276697436
query_top1_churn,L12,high,0.7,per_task,6,255,0.012320328542094456,0.01781597149444561,0.022988505747126436,6,252,0.023255813953488372,1.0,0.04293005667904026,0.5354874306129233
query_top1_churn,L12,high,0.7,global,5,344,0.01026694045174538,0.024034094878781526,0.014326647564469915,5,343,0.014367816091954023,1.0,0.03555508544384505,0.40294229041010515
query_top1_churn,L12,high,0.75,per_task,5,186,0.01026694045174538,0.012995179207713268,0.02617801047120419,5,182,0.026737967914438502,1.0,0.044183623913448995,0.5924821948168878
query_top1_churn,L12,high,0.75,global,5,254,0.01026694045174538,0.01774610493956543,0.019305019305019305,5,253,0.01937984496124031,1.0,0.037598866461231895,0.5134468435351546
query_top1_churn,L12,high,0.8,per_task,4,118,0.008213552361396304,0.008244253475861106,0.03278688524590164,4,114,0.03389830508474576,1.0,0.0519998724735566,0.6305185702633155
query_top1_churn,L12,high,0.8,global,3,165,0.006160164271047228,0.011527981555229511,0.017857142857142856,3,165,0.017857142857142856,1.0,0.035992525439237096,0.4961347568480418
query_top1_churn,L12,high,0.85,per_task,4,68,0.008213552361396304,0.004750925731852163,0.05555555555555555,4,67,0.056338028169014086,1.0,0.04004179979902778,1.387439022081731
query_top1_churn,L12,high,0.85,global,2,103,0.004106776180698152,0.007196255152658423,0.01904761904761905,2,102,0.019230769230769232,1.0,0.038721140325915816,0.491917822855816
query_top1_churn,L12,high,0.9,per_task,1,36,0.002053388090349076,0.0025151959756864388,0.02702702702702703,1,36,0.02702702702702703,1.0,0.030947616229556083,0.8733153088933308
query_top1_churn,L12,high,0.9,global,2,47,0.004106776180698152,0.0032837280793684065,0.04081632653061224,2,46,0.041666666666666664,1.0,0.03703088444543942,1.102223917734134
query_top1_churn,L12,high,0.925,per_task,1,18,0.002053388090349076,0.0012575979878432194,0.05263157894736842,1,18,0.05263157894736842,1.0,0.030142877657058482,1.7460701511703152
query_top1_churn,L12,high,0.925,global,2,29,0.004106776180698152,0.002026130091525187,0.06451612903225806,2,29,0.06451612903225806,1.0,0.03097729764970418,2.082690677599315
query_top1_churn,L12,high,0.95,per_task,1,9,0.002053388090349076,0.0006287989939216097,0.1,1,9,0.1,1.0,0.023272119598827672,4.296987198580635
query_top1_churn,L12,high,0.95,global,0,13,0.0,0.0009082652134423251,0.0,0,13,0.0,0.0,0.021303662040702113,0.0
query_top1_churn,L12,high,0.96,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.03131167654808959,0.0
query_top1_churn,L12,high,0.96,global,0,9,0.0,0.0006287989939216097,0.0,0,9,0.0,0.0,0.021388669752533944,0.0
query_top1_churn,L12,high,0.975,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.00925,0.0
query_top1_churn,L12,high,0.975,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L12,high,0.98,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.00925,0.0
query_top1_churn,L12,high,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L12,high,0.99,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L12,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L12,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L12,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
query_top1_churn,L13,low,0.5,per_task,454,1553,0.9322381930184805,0.10850275972891776,0.22620827105132038,142,1493,0.08685015290519878,0.31277533039647576,0.15998711115870806,1.4139155924061944
query_top1_churn,L13,low,0.5,global,479,2543,0.9835728952772074,0.17767064906029484,0.1585043017868961,278,2470,0.10116448326055313,0.5803757828810021,0.11754786893208158,1.3484234399730282
query_top1_churn,L13,low,0.6,per_task,442,1086,0.9075975359342916,0.07587507859987425,0.2892670157068063,126,1035,0.10852713178294573,0.2850678733031674,0.20128386858833994,1.4371097780240254
query_top1_churn,L13,low,0.6,global,477,1728,0.9794661190965093,0.12072940683294907,0.2163265306122449,238,1642,0.12659574468085105,0.4989517819706499,0.15437614239128536,1.401295091724333
query_top1_churn,L13,low,0.7,per_task,406,680,0.8336755646817249,0.047509257318521625,0.3738489871086556,107,635,0.14420485175202155,0.26354679802955666,0.2614504681979416,1.4299036818921211
query_top1_churn,L13,low,0.7,global,473,1151,0.971252566735113,0.08041640466708587,0.29125615763546797,206,1046,0.1645367412140575,0.4355179704016913,0.20511829805346982,1.4199423474133153
query_top1_churn,L13,low,0.75,per_task,384,513,0.7885010266940452,0.035841542653531754,0.4280936454849498,96,470,0.1696113074204947,0.25,0.29843293706923874,1.4344718437885722
query_top1_churn,L13,low,0.75,global,471,921,0.9671457905544147,0.06434709704464472,0.33836206896551724,183,812,0.18391959798994975,0.3885350318471338,0.2388688842884549,1.4165179779418893
