corpus,suite,task,scene,K,loop_valid,n_fail,n_loop,n_static,r1_commitment_mean,r1_commitment_std,r2_flow_instability_mean,r2_flow_instability_std,r3_loop_graph_evidence_mean,r3_loop_graph_evidence_std,r3_static_authority_loss_mean,r3_static_authority_loss_std,r4_healthy_energy_mean,r4_healthy_energy_std,n_success_disjoint,p_success,n_loop_disjoint,p_loop,n_static_disjoint,p_static,n_other_failure_disjoint,p_other_failure
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,0,32,1,0,0,0,0.001755783800035715,2.5064641968708914e-05,0.1374396423343569,0.016894500882537817,0.4244311014190316,0.01568797501289534,0.3962501706555486,0.02514097912878766,10.256498597562313,3.190430918852096,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,3,32,1,1,0,0,0.0017910734750330448,3.0454634697022258e-05,0.12571655469946563,0.012189583583169086,0.432989539578557,0.016191840309652025,0.47243587858974934,0.028914748568705705,9.78697669506073,2.689743011569457,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,32,1,4,4,0,0.0021670651622116566,3.004264749231266e-05,0.17878350988030434,0.023199267154415382,0.5346062947064638,0.015384895681654734,0.493535247631371,0.031045636172861338,11.395992048084736,4.298874103002139,28,0.8382352941176471,4,0.1323529411764706,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,10,32,1,0,0,0,0.001830012071877718,2.7218626876545833e-05,0.17850517109036446,0.020904597469020122,0.5230734385550022,0.012931081490662723,0.31723528262227774,0.017482851529823876,7.393639922142029,2.011075734858138,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,13,32,1,1,0,0,0.0016777156852185726,2.8927430365990823e-05,0.15300830453634262,0.018617675332591416,0.3910287022590637,0.018553209393879593,0.42247400619089603,0.033877064952524044,9.231267362833023,2.069861681444967,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,32,1,27,14,12,0.0018584257923066616,3.165437763850649e-05,0.17328648502007127,0.023299389132473154,0.5484391488134861,0.014794392733194786,0.32838257029652596,0.024891828714279262,5.907873846590519,1.9375529622111325,5,0.16176470588235295,14,0.4264705882352941,10,0.3088235294117647,3,0.10294117647058823
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,20,32,1,0,0,0,0.0020229225046932697,2.3780479392789804e-05,0.19750707782804966,0.023812954001458737,0.5450061149895191,0.012574143940859202,0.34353342186659575,0.028589189729044933,12.61558610200882,3.154122346629478,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,23,32,1,0,0,0,0.0017821798101067543,2.446583203466256e-05,0.15855009574443102,0.020653396607402737,0.47359239496290684,0.014163719017429365,0.3850156683474779,0.02595116431359705,7.365812286734581,2.073505878704646,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,26,32,1,3,2,0,0.0020292135886847973,2.6966923795460696e-05,0.19506628951057792,0.021890148508352948,0.5422237440943718,0.012836507652349916,0.40129423793405294,0.036339206041284745,4.881355546414852,1.9016301341319664,29,0.8676470588235294,2,0.07352941176470588,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,29,32,1,5,5,0,0.001895624678581953,2.650612550301635e-05,0.15299186133779585,0.022223674587989288,0.4624834321439266,0.015793666825897872,0.48115657549351454,0.046716985273501425,10.889732874929905,4.528142268950913,27,0.8088235294117647,5,0.16176470588235295,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,33,32,1,0,0,0,0.0019213338382542133,2.379421302207296e-05,0.2020786446519196,0.021497222740671357,0.5489927809685469,0.011758935652692756,0.296900762245059,0.01347762416675074,6.113774858415127,1.4859267875959281,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,36,32,1,1,1,0,0.001981088425964117,2.824243970022037e-05,0.17627085326239467,0.022418801560426523,0.5577114094048738,0.014880070086552677,0.342804504558444,0.034142209634456376,5.666854448616505,2.0525634712405143,31,0.9264705882352942,1,0.04411764705882353,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,39,32,1,0,0,0,0.0016746846958994865,1.991008590630226e-05,0.14254839555360377,0.019473085455383263,0.43471600767225027,0.01255552220187821,0.42548699770122766,0.046232780036401404,9.992936164140701,2.4463142405905165,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,42,32,1,0,0,0,0.0018538823351264,2.705237534098892e-05,0.12998328753747046,0.015373112050210783,0.46472110133618116,0.015588421898832534,0.36081779189407825,0.029023170087614278,12.32349243760109,3.168908029822891,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,46,32,1,0,0,0,0.0018650367856025696,2.1108418572409174e-05,0.14599229441955686,0.01684090561459967,0.5067730965092778,0.013074678427487276,0.4017481077462435,0.02889129639962584,11.922933176159859,2.879746145536557,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,49,32,1,0,0,0,0.0024135420098900795,2.2981035029848507e-05,0.197804294526577,0.02164798881903492,0.6887059286236763,0.0066873344540315065,0.2414227998815477,0.0148129325021922,8.44436103105545,2.8095777001503284,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,32,1,18,4,13,0.0028357617557048798,5.696651328370737e-05,0.6633762530982494,0.01934528254038318,0.5401283949613571,0.02719977976170759,0.6283429767936468,0.03856385669984289,8.036800429224968,3.6132512186137,14,0.4264705882352941,4,0.1323529411764706,13,0.39705882352941174,1,0.04411764705882353
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,32,1,27,9,18,0.0030201845802366734,4.883935543791638e-05,0.7079225219786167,0.014041926934024337,0.6217212565243244,0.03112212767785847,0.5696755247190595,0.04170215509982722,6.026944145560265,2.608023625227934,5,0.16176470588235295,7,0.22058823529411764,17,0.5147058823529411,3,0.10294117647058823
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,32,1,3,3,1,0.002725263126194477,4.7960152441740005e-05,0.6853655707091093,0.01626127949352285,0.6559381633996964,0.024752816463000954,0.5108839338645339,0.04416805630052978,4.091635413467884,1.431776306626613,29,0.8676470588235294,2,0.07352941176470588,1,0.04411764705882353,0,0.014705882352941176
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,10,32,1,23,16,6,0.0028450284153223038,5.06869138909701e-05,0.6407666057348251,0.022226775679263972,0.6250556278973818,0.022910940721210058,0.5478236051276326,0.043593503194309755,3.8719272166490555,1.7158585399417632,9,0.27941176470588236,14,0.4264705882352941,6,0.19117647058823528,3,0.10294117647058823
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,13,32,1,23,0,23,0.0020483913831412792,3.697517265268127e-05,0.5916493739932775,0.02528239043989242,0.36401224322617054,0.038648112015370946,0.6901647318154573,0.04403607266410465,10.846717670559883,3.119817551838973,9,0.27941176470588236,0,0.014705882352941176,23,0.6911764705882353,0,0.014705882352941176
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,32,1,4,1,3,0.0023268726654350758,3.9350529332682356e-05,0.6486002691090107,0.020144024922351463,0.4997628750279546,0.033633771665688796,0.520408091135323,0.05376428923529254,4.086373291909695,1.3107432065117222,28,0.8382352941176471,0,0.014705882352941176,3,0.10294117647058823,1,0.04411764705882353
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,32,1,9,2,0,0.0021544783376157284,4.091081526681108e-05,0.6741163246333599,0.018560087548538492,0.3163319700397551,0.04616543109662329,0.6644140183925629,0.06838454880537921,11.158852353692055,2.4366639415668163,23,0.6911764705882353,2,0.07352941176470588,0,0.014705882352941176,7,0.22058823529411764
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,23,32,1,3,1,1,0.0023238020949065685,4.2455263855942384e-05,0.6616727262735367,0.01983514326035337,0.43859102111309767,0.03858693056576457,0.6357169300317764,0.052723696720159426,6.424993231892586,1.7346400172760472,29,0.8676470588235294,0,0.014705882352941176,1,0.04411764705882353,2,0.07352941176470588
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,26,32,1,23,6,17,0.0021419841796159744,5.13250276246481e-05,0.6955815516412258,0.01943291669692451,0.22277077799662948,0.045766822741545664,0.7571298349648714,0.06713400360102369,26.158931851387024,5.321143983894139,9,0.27941176470588236,4,0.1323529411764706,17,0.5147058823529411,2,0.07352941176470588
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,29,32,1,4,0,2,0.0025263293646275997,4.033181586474686e-05,0.6862435191869736,0.018197974706397262,0.5445064883679152,0.03438369564416331,0.5469041736796498,0.0554619642263244,3.7601051330566406,1.860222583649414,28,0.8382352941176471,0,0.014705882352941176,2,0.07352941176470588,2,0.07352941176470588
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,33,32,1,0,0,0,0.0023315618745982647,4.778542404239042e-05,0.6826595366001129,0.018162484949405058,0.4703487688675523,0.04682654249779883,0.598383448086679,0.0653520685567977,5.252737686038017,1.864572226064613,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,36,32,1,0,0,0,0.002040375489741564,3.7673328353991746e-05,0.6411192454397678,0.022548331458360136,0.40931699704378843,0.029863965298478824,0.5336410300806165,0.05368267614572959,4.891987159848213,1.3964763667689264,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,39,32,1,28,5,19,0.0022897333838045597,3.673111805580384e-05,0.6751849092543125,0.018813403517746796,0.45292655378580093,0.03919288228369647,0.6191120222210884,0.06730122373919571,6.698181413114071,2.458290503544284,4,0.1323529411764706,5,0.16176470588235295,19,0.5735294117647058,4,0.1323529411764706
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,32,1,18,8,8,0.002255481667816639,5.083029371257858e-05,0.6081696785986423,0.027487597493772213,0.39144814014434814,0.034661263841214186,0.6760211363434792,0.04072033330900597,7.648548103868961,1.7775219507695745,14,0.4264705882352941,8,0.25,8,0.25,2,0.07352941176470588
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,32,1,1,0,0,0.0019672648049890995,3.1161798244340137e-05,0.6848219856619835,0.017438647667178293,0.27648597164079547,0.047278388936777785,0.7515917047858238,0.055263361208584896,9.497327759861946,2.3663369994958026,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,32,1,32,0,32,0.002747044898569584,5.431389281374027e-05,0.6631749551743269,0.01801260819207951,0.5126553485170007,0.029837855472213782,0.6448977068066597,0.027363132480972878,7.382186710834503,1.7252873202706887,0,0.014705882352941176,0,0.014705882352941176,32,0.9558823529411765,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,32,1,0,0,0,0.004850476048886776,0.00010209100222133786,0.9576265215873718,0.009336686479136698,0.9089531935751438,0.009203895435915647,0.17015837808139622,0.04274881407729959,9.079403519630432,2.1255997800908264,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,32,1,0,0,0,0.004502457100898027,9.091113438339663e-05,0.868898181244731,0.01341826033533973,0.882325304672122,0.008847052546809201,0.22188127366825938,0.04584368112728927,5.47372979670763,2.3274895743536366,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,32,1,0,0,0,0.005276035517454147,6.855183442590737e-05,0.9260735176503658,0.014001336010379615,0.9268417451530695,0.005018531129570637,0.19288538536056876,0.03495070242739235,9.207553796470165,3.5320574772000413,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,32,1,1,1,0,0.00477946363389492,6.934560446294513e-05,0.9042589925229549,0.013630733636131834,0.8867793250828981,0.007012111468804285,0.15380379208363593,0.033125839437492255,4.190289922058582,1.236527616674046,31,0.9264705882352942,1,0.04411764705882353,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,13,32,1,1,1,0,0.005110596772283316,5.803200079989313e-05,0.9255944974720478,0.0155118839421382,0.9082911461591721,0.005438140067937334,0.25770040322095156,0.04901268992138458,9.580224499106407,2.2925179242453564,31,0.9264705882352942,1,0.04411764705882353,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,16,32,1,2,2,0,0.00541540514677763,5.4469705376725254e-05,0.914711294695735,0.015104542513580356,0.9282186087220907,0.0041889023204524055,0.20116987288929522,0.034868588372538596,9.447327196598053,3.3416320819981733,30,0.8970588235294118,2,0.07352941176470588,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,20,32,1,1,1,0,0.005685416981577873,8.935351583472197e-05,0.9555493462830782,0.009142265612837992,0.9392400737851858,0.005107585254308565,0.14212808618322015,0.037573205703972094,10.694972544908524,3.152532779016554,31,0.9264705882352942,1,0.04411764705882353,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,23,32,1,0,0,0,0.004275953862816095,7.208831759760863e-05,0.8998101502656937,0.013080010039509034,0.8552349507808685,0.007554521600214352,0.334710041526705,0.06789341647403829,6.2271454855799675,2.4677540982469113,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,32,1,1,0,0,0.0048116897232830524,9.486827276445145e-05,0.9508242905139923,0.009573215541931435,0.9048589207231998,0.00894882732465135,0.18111089174635708,0.036639599628980814,8.305176123976707,2.111197758638761,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,29,32,1,0,0,0,0.003800449427217245,7.884954946794783e-05,0.8725854009389877,0.013984064455292029,0.8526434153318405,0.00925941704160738,0.17279168916866183,0.03089969042026216,5.222847625613213,1.413113939538307,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,33,32,1,0,0,0,0.0047459714114665985,7.121366484808334e-05,0.8903920371085405,0.015417238029932967,0.8919325340539217,0.006382684124571856,0.17151510948315263,0.0394774195556124,6.687955625355244,2.720219836515142,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,36,32,1,0,0,0,0.004609283525496721,7.807191771345076e-05,0.930479422211647,0.013860030487291324,0.8914113901555538,0.007498100188707744,0.11917536333203316,0.023952259797494695,7.37651489675045,2.1575661869945213,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,39,32,1,1,0,0,0.004996894393116236,8.130404618964421e-05,0.9147094655781984,0.012493174226796227,0.8728421200066805,0.008199363322470479,0.3562604747712612,0.0401100529033919,4.929297640919685,1.8875123389973516,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,42,32,1,1,1,0,0.005424060393124819,9.65107116846178e-05,0.9314472135156393,0.01297443707761445,0.9333293959498405,0.007500954581781929,0.1623914665542543,0.036074714278595946,4.629927255213261,1.241750686737374,31,0.9264705882352942,1,0.04411764705882353,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,32,1,4,1,0,0.004717600531876087,7.259853336357198e-05,0.8914423529058695,0.01429613146743149,0.8469085581600666,0.00782459116374103,0.39754185546189547,0.03732033680034312,6.288531795144081,2.3100980982841346,28,0.8382352941176471,1,0.04411764705882353,0,0.014705882352941176,3,0.10294117647058823
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,49,32,1,0,0,0,0.004699780605733395,6.637722420405717e-05,0.9414953999221325,0.01140296894215703,0.8576366547495127,0.008236068331602887,0.2337839133106172,0.03839728201317879,7.6402503699064255,1.8199933528278887,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,32,1,1,0,0,0.004750444553792477,7.137163225155427e-05,0.9603392574936152,0.007581897046644194,0.880982544273138,0.00772629897714627,0.17535130074247718,0.03833290643648619,8.489243403077126,1.8607601243527554,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,32,1,1,1,0,0.004294338170439005,6.113877162630503e-05,0.8830054234713316,0.012877989818667933,0.8716144692152739,0.006520923804879256,0.22286976920440793,0.046691082633451376,5.030898243188858,1.2891285711087404,31,0.9264705882352942,1,0.04411764705882353,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,32,1,1,0,0,0.004346826579421759,4.90832473554912e-05,0.8929202277213335,0.01535790151954066,0.817968500778079,0.007331916953503344,0.44453275483101606,0.03662262724451436,7.159556582570076,2.0028989372716506,31,0.9264705882352942,0,0.014705882352941176,0,0.014705882352941176,1,0.04411764705882353
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,10,32,1,2,2,0,0.005458584055304527,7.227278971396061e-05,0.9325502086430788,0.012702337927457931,0.8809265103191137,0.0071790032250990225,0.4165435144677758,0.025130289497381098,11.984899908304214,2.1176111824493544,30,0.8970588235294118,2,0.07352941176470588,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,13,32,1,2,0,0,0.0048998938873410225,6.504191124523387e-05,0.9357504919171333,0.014075902052115109,0.8702700771391392,0.007222715809259199,0.2702403571456671,0.038329603521762436,5.3598296865820885,1.4225518657748892,30,0.8970588235294118,0,0.014705882352941176,0,0.014705882352941176,2,0.07352941176470588
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,16,32,1,0,0,0,0.004279262851923704,6.303560807771648e-05,0.8833562359213829,0.01471861196642388,0.8208194933831692,0.009821190084397207,0.356628954410553,0.04794642243558107,5.956125035881996,1.3558804041650465,32,0.9558823529411765,0,0.014705882352941176,0,0.014705882352941176,0,0.014705882352941176
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,20,32,1,7,1,0,0.004128795582801104,7.941027843958874e-05,0.8684450443834066,0.01936367019405298,0.8530691526830196,0.009114028183039847,0.20621577138081193,0.035457022197051984,11.899714320898056,1.4858207449193541,25,0.75,1,0.04411764705882353,0,0.014705882352941176,6,0.19117647058823528
main16x32,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,23,32,1,2,2,0,0.004262241534888744,7.264764530425449e-05,0.9176253248006105,0.01236326292454334,0.8535389322787523,0.007934221319891265,0.29698347207158804,0.04215617392238363,8.933106020092964,2.1146899267310366,30,0.8970588235294118,2,0.07352941176470588,0,0.014705882352941176,0,0.014705882352941176
