fold,suite,seed,reference_cap,method,calibration,alpha,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,episode,0.15,seen,560,42,518,40,73,0.9523809523809523,0.14092664092664092,0.35398230088495575,0.9057271557271557,0.2573260073260073,7.5
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,episode,0.15,unseen,1200,49,1151,30,186,0.6122448979591837,0.16159860990443092,0.1388888888888889,0.7253231440273764,0.7947409733124019,36.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,episode,0.2,seen,560,42,518,41,93,0.9761904761904762,0.17953667953667954,0.30597014925373134,0.8983268983268984,0.2307692307692307,7.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,episode,0.2,unseen,1200,49,1151,38,311,0.7755102040816326,0.2701998262380539,0.10888252148997135,0.7526551889217894,0.7248822605965463,35.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.03,seen,560,42,518,13,0,0.30952380952380953,0.0,1.0,0.6547619047619048,0.8978937728937728,34.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.03,unseen,1200,49,1151,0,1,0.0,0.0008688097306689834,0.0,0.49956559513466553,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.05,seen,560,42,518,14,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.879120879120879,34.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.05,unseen,1200,49,1151,0,2,0.0,0.0017376194613379669,0.0,0.499131190269331,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.1,seen,560,42,518,31,21,0.7380952380952381,0.04054054054054054,0.5961538461538461,0.8487773487773488,0.641941391941392,31.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.1,unseen,1200,49,1151,2,10,0.04081632653061224,0.008688097306689836,0.16666666666666666,0.5160641146119612,0.979984301412873,25.5
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.15,seen,560,42,518,31,28,0.7380952380952381,0.05405405405405406,0.5254237288135594,0.8420205920205921,0.6158424908424908,30.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.15,unseen,1200,49,1151,2,16,0.04081632653061224,0.013900955690703735,0.1111111111111111,0.5134576854199543,0.979984301412873,25.5
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.2,seen,560,42,518,33,41,0.7857142857142857,0.07915057915057915,0.44594594594594594,0.8532818532818532,0.5114468864468865,14.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,task_init,0.2,unseen,1200,49,1151,5,32,0.10204081632653061,0.02780191138140747,0.13513513513513514,0.5371194524725615,0.9635007849293564,30.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.01,seen,560,42,518,11,4,0.2619047619047619,0.007722007722007722,0.7333333333333333,0.6270913770913771,0.847985347985348,22.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.01,unseen,1200,49,1151,0,3,0.0,0.0026064291920069507,0.0,0.49869678540399653,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.03,seen,560,42,518,21,12,0.5,0.023166023166023165,0.6363636363636364,0.7384169884169884,0.6863553113553112,20.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.03,unseen,1200,49,1151,0,3,0.0,0.0026064291920069507,0.0,0.49869678540399653,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.05,seen,560,42,518,25,23,0.5952380952380952,0.0444015444015444,0.5208333333333334,0.7754182754182755,0.6199633699633699,16.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.05,unseen,1200,49,1151,0,5,0.0,0.004344048653344918,0.0,0.49782797567332754,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.1,seen,560,42,518,34,53,0.8095238095238095,0.10231660231660232,0.39080459770114945,0.8536036036036037,0.364010989010989,9.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.1,unseen,1200,49,1151,4,83,0.08163265306122448,0.07211120764552563,0.04597701149425287,0.5047607227078494,0.9478021978021979,18.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.15,seen,560,42,518,39,77,0.9285714285714286,0.14864864864864866,0.33620689655172414,0.88996138996139,0.24908424908424903,7.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.15,unseen,1200,49,1151,8,302,0.16326530612244897,0.26238053866203304,0.025806451612903226,0.45044238373020795,0.8987441130298274,21.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.2,seen,560,42,518,39,97,0.9285714285714286,0.18725868725868725,0.2867647058823529,0.8706563706563707,0.23901098901098897,7.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,episode,0.2,unseen,1200,49,1151,14,417,0.2857142857142857,0.3622936576889661,0.03248259860788863,0.4617103140126597,0.8198587127158555,18.5
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.03,seen,560,42,518,1,0,0.023809523809523808,0.0,1.0,0.5119047619047619,0.9853479853479854,19.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.03,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.05,seen,560,42,518,10,3,0.23809523809523808,0.005791505791505791,0.7692307692307693,0.6161518661518661,0.8621794871794873,22.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.05,unseen,1200,49,1151,0,2,0.0,0.0017376194613379669,0.0,0.499131190269331,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.1,seen,560,42,518,20,11,0.47619047619047616,0.021235521235521235,0.6451612903225806,0.7274774774774775,0.7010073260073261,19.5
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.1,unseen,1200,49,1151,0,3,0.0,0.0026064291920069507,0.0,0.49869678540399653,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.15,seen,560,42,518,25,23,0.5952380952380952,0.0444015444015444,0.5208333333333334,0.7754182754182755,0.6199633699633699,16.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.15,unseen,1200,49,1151,0,5,0.0,0.004344048653344918,0.0,0.49782797567332754,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.2,seen,560,42,518,34,53,0.8095238095238095,0.10231660231660232,0.39080459770114945,0.8536036036036037,0.3626373626373626,9.0
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,task_init,0.2,unseen,1200,49,1151,4,85,0.08163265306122448,0.0738488271068636,0.0449438202247191,0.5038919129771805,0.9478021978021979,18.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.01,seen,560,42,518,2,1,0.047619047619047616,0.0019305019305019305,0.6666666666666666,0.5228442728442728,0.9775641025641025,26.5
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.03,seen,560,42,518,22,12,0.5238095238095238,0.023166023166023165,0.6470588235294118,0.7503217503217503,0.8108974358974359,38.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.03,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.05,seen,560,42,518,29,25,0.6904761904761905,0.04826254826254826,0.5370370370370371,0.8211068211068211,0.6469780219780219,23.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.05,unseen,1200,49,1151,0,3,0.0,0.0026064291920069507,0.0,0.49869678540399653,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.1,seen,560,42,518,34,52,0.8095238095238095,0.10038610038610038,0.3953488372093023,0.8545688545688546,0.4313186813186813,14.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.1,unseen,1200,49,1151,2,30,0.04081632653061224,0.026064291920069503,0.0625,0.5073760173052714,0.9764521193092621,21.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.15,seen,560,42,518,37,83,0.8809523809523809,0.16023166023166024,0.30833333333333335,0.8603603603603603,0.3388278388278388,8.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.15,unseen,1200,49,1151,19,207,0.3877551020408163,0.17984361424847958,0.084070796460177,0.6039557438961684,0.8610675039246468,41.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.2,seen,560,42,518,39,97,0.9285714285714286,0.18725868725868725,0.2867647058823529,0.8706563706563707,0.2898351648351648,7.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,episode,0.2,unseen,1200,49,1151,27,312,0.5510204081632653,0.2710686359687228,0.07964601769911504,0.6399758860972712,0.8096546310832025,41.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.03,seen,560,42,518,1,1,0.023809523809523808,0.0019305019305019305,0.5,0.5109395109395108,0.9940476190476191,38.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.03,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.05,seen,560,42,518,1,1,0.023809523809523808,0.0019305019305019305,0.5,0.5109395109395108,0.9940476190476191,38.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.05,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.1,seen,560,42,518,28,18,0.6666666666666666,0.03474903474903475,0.6086956521739131,0.8159588159588159,0.7239010989010989,33.5
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.1,unseen,1200,49,1151,0,1,0.0,0.0008688097306689834,0.0,0.49956559513466553,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.15,seen,560,42,518,32,34,0.7619047619047619,0.06563706563706563,0.48484848484848486,0.8481338481338481,0.5444139194139194,15.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.15,unseen,1200,49,1151,0,6,0.0,0.005212858384013901,0.0,0.49739357080799307,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.2,seen,560,42,518,32,46,0.7619047619047619,0.0888030888030888,0.41025641025641024,0.8365508365508365,0.47435897435897445,14.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,task_init,0.2,unseen,1200,49,1151,0,19,0.0,0.016507384882710686,0.0,0.4917463075586447,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.01,seen,560,42,518,42,7,1.0,0.013513513513513514,0.8571428571428571,0.9932432432432432,0.7733516483516484,42.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.01,unseen,1200,49,1151,49,2,1.0,0.0017376194613379669,0.9607843137254902,0.9991311902693311,0.8940345368916798,45.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.03,seen,560,42,518,42,26,1.0,0.05019305019305019,0.6176470588235294,0.974903474903475,0.6387362637362637,24.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.03,unseen,1200,49,1151,49,8,1.0,0.0069504778453518675,0.8596491228070176,0.996524761077324,0.8822605965463108,45.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,560,42,518,42,35,1.0,0.06756756756756757,0.5454545454545454,0.9662162162162162,0.5837912087912087,23.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.05,unseen,1200,49,1151,49,19,1.0,0.016507384882710686,0.7205882352941176,0.9917463075586447,0.8693092621664051,44.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.1,seen,560,42,518,42,58,1.0,0.11196911196911197,0.42,0.944015444015444,0.39056776556776557,14.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.1,unseen,1200,49,1151,49,670,1.0,0.5821025195482189,0.06815020862308763,0.7089487402258905,0.6899529042386187,43.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.15,seen,560,42,518,42,79,1.0,0.1525096525096525,0.34710743801652894,0.9237451737451737,0.35119047619047616,12.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.15,unseen,1200,49,1151,49,1090,1.0,0.947002606429192,0.04302019315188762,0.526498696785404,0.42346938775510207,18.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.2,seen,560,42,518,42,106,1.0,0.20463320463320464,0.28378378378378377,0.8976833976833977,0.3315018315018315,10.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,episode,0.2,unseen,1200,49,1151,49,1136,1.0,0.9869678540399652,0.04135021097046414,0.5065160729800173,0.3339874411302982,14.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.03,seen,560,42,518,42,4,1.0,0.007722007722007722,0.9130434782608695,0.9961389961389961,0.8484432234432232,43.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.03,unseen,1200,49,1151,49,1,1.0,0.0008688097306689834,0.98,0.9995655951346655,0.9116954474097331,46.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,560,42,518,42,7,1.0,0.013513513513513514,0.8571428571428571,0.9932432432432432,0.7733516483516484,42.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.05,unseen,1200,49,1151,49,2,1.0,0.0017376194613379669,0.9607843137254902,0.9991311902693311,0.8940345368916798,45.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.1,seen,560,42,518,42,26,1.0,0.05019305019305019,0.6176470588235294,0.974903474903475,0.6391941391941391,24.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.1,unseen,1200,49,1151,49,8,1.0,0.0069504778453518675,0.8596491228070176,0.996524761077324,0.8834379905808479,45.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.15,seen,560,42,518,42,35,1.0,0.06756756756756757,0.5454545454545454,0.9662162162162162,0.5837912087912087,23.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.15,unseen,1200,49,1151,49,19,1.0,0.016507384882710686,0.7205882352941176,0.9917463075586447,0.8693092621664051,44.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.2,seen,560,42,518,42,58,1.0,0.11196911196911197,0.42,0.944015444015444,0.38598901098901106,14.0
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,task_init,0.2,unseen,1200,49,1151,49,774,1.0,0.6724587315377932,0.05953827460510328,0.6637706342311034,0.6381475667189954,42.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.01,seen,560,42,518,6,5,0.14285714285714285,0.009652509652509652,0.5454545454545454,0.5666023166023165,0.9413919413919416,31.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.01,unseen,1200,49,1151,13,365,0.2653061224489796,0.317115551694179,0.03439153439153439,0.4740952853774003,0.8991365777080063,29.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.03,seen,560,42,518,9,11,0.21428571428571427,0.021235521235521235,0.45,0.5965250965250964,0.8960622710622713,17.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.03,unseen,1200,49,1151,25,446,0.5102040816326531,0.38748913987836664,0.05307855626326964,0.5613574708771432,0.7896389324960754,28.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.05,seen,560,42,518,12,23,0.2857142857142857,0.0444015444015444,0.34285714285714286,0.6206563706563706,0.8337912087912089,12.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.05,unseen,1200,49,1151,29,479,0.5918367346938775,0.4161598609904431,0.05708661417322835,0.5878384368517172,0.7413657770800627,28.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.1,seen,560,42,518,15,49,0.35714285714285715,0.0945945945945946,0.234375,0.6312741312741313,0.7825091575091576,11.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.1,unseen,1200,49,1151,32,547,0.6530612244897959,0.475238922675934,0.055267702936096716,0.5889111509069309,0.6923076923076923,24.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.15,seen,560,42,518,16,72,0.38095238095238093,0.138996138996139,0.18181818181818182,0.620978120978121,0.7353479853479853,9.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.15,unseen,1200,49,1151,38,617,0.7755102040816326,0.5360556038227628,0.05801526717557252,0.6197273001294349,0.6134222919937207,22.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.2,seen,560,42,518,18,94,0.42857142857142855,0.18146718146718147,0.16071428571428573,0.6235521235521235,0.6845238095238095,5.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,episode,0.2,unseen,1200,49,1151,41,660,0.8367346938775511,0.573414422241529,0.05848787446504993,0.631660135818011,0.5863422291993721,22.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.03,seen,560,42,518,2,0,0.047619047619047616,0.0,1.0,0.5238095238095238,0.983974358974359,33.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.03,unseen,1200,49,1151,4,70,0.08163265306122448,0.060816681146828845,0.05405405405405406,0.5104079859571978,0.9768445839874411,35.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.05,seen,560,42,518,4,1,0.09523809523809523,0.0019305019305019305,0.8,0.5466537966537967,0.9688644688644689,34.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.05,unseen,1200,49,1151,6,256,0.12244897959183673,0.22241529105125976,0.022900763358778626,0.45001684427028843,0.945839874411303,27.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.1,seen,560,42,518,7,6,0.16666666666666666,0.011583011583011582,0.5384615384615384,0.5775418275418276,0.940934065934066,43.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.1,unseen,1200,49,1151,17,383,0.3469387755102041,0.3327541268462207,0.0425,0.5070923243319917,0.8842229199372057,34.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.15,seen,560,42,518,8,8,0.19047619047619047,0.015444015444015444,0.5,0.5875160875160875,0.9194139194139195,28.5
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.15,unseen,1200,49,1151,24,421,0.4897959183673469,0.365768896611642,0.05393258426966292,0.5620135108778526,0.8147566718995292,29.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.2,seen,560,42,518,11,17,0.2619047619047619,0.032818532818532815,0.39285714285714285,0.6145431145431145,0.8585164835164837,17.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.2,unseen,1200,49,1151,28,462,0.5714285714285714,0.40139009556907035,0.05714285714285714,0.5850192379297505,0.7472527472527473,27.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.01,seen,560,42,518,33,5,0.7857142857142857,0.009652509652509652,0.868421052631579,0.8880308880308879,0.8415750915750916,44.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.01,unseen,1200,49,1151,49,204,1.0,0.17723718505647262,0.19367588932806323,0.9113814074717637,0.6562009419152276,34.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.03,seen,560,42,518,42,22,1.0,0.04247104247104247,0.65625,0.9787644787644788,0.73992673992674,42.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.03,unseen,1200,49,1151,49,441,1.0,0.3831450912250217,0.1,0.8084274543874892,0.5392464678178963,28.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,560,42,518,42,28,1.0,0.05405405405405406,0.6,0.972972972972973,0.7257326007326008,42.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,unseen,1200,49,1151,49,452,1.0,0.39270199826238056,0.09780439121756487,0.8036490008688097,0.5321821036106751,27.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.1,seen,560,42,518,42,65,1.0,0.12548262548262548,0.3925233644859813,0.9372586872586872,0.6863553113553115,41.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.1,unseen,1200,49,1151,49,526,1.0,0.4569939183318853,0.08521739130434783,0.7715030408340573,0.4854788069073784,26.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.15,seen,560,42,518,42,106,1.0,0.20463320463320464,0.28378378378378377,0.8976833976833977,0.663919413919414,40.5
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.15,unseen,1200,49,1151,49,628,1.0,0.5456125108601216,0.0723781388478582,0.7271937445699392,0.4485871271585557,25.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.2,seen,560,42,518,42,126,1.0,0.24324324324324326,0.25,0.8783783783783784,0.6446886446886447,40.5
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.2,unseen,1200,49,1151,49,703,1.0,0.6107732406602954,0.06515957446808511,0.6946133796698524,0.4332810047095762,25.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.03,seen,560,42,518,30,4,0.7142857142857143,0.007722007722007722,0.8823529411764706,0.8532818532818534,0.8571428571428573,44.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.03,unseen,1200,49,1151,49,139,1.0,0.12076455256298871,0.26063829787234044,0.9396177237185056,0.6821036106750392,35.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,560,42,518,32,4,0.7619047619047619,0.007722007722007722,0.8888888888888888,0.8770913770913771,0.8456959706959706,43.5
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,unseen,1200,49,1151,49,194,1.0,0.1685490877497828,0.20164609053497942,0.9157254561251086,0.6656200941915227,34.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.1,seen,560,42,518,38,7,0.9047619047619048,0.013513513513513514,0.8444444444444444,0.9456241956241955,0.7994505494505494,43.5
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.1,unseen,1200,49,1151,49,391,1.0,0.33970460469157254,0.11136363636363636,0.8301476976542137,0.5800627943485086,28.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.15,seen,560,42,518,42,22,1.0,0.04247104247104247,0.65625,0.9787644787644788,0.739010989010989,42.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.15,unseen,1200,49,1151,49,442,1.0,0.3840139009556907,0.09979633401221996,0.8079930495221547,0.5384615384615383,28.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.2,seen,560,42,518,42,30,1.0,0.05791505791505792,0.5833333333333334,0.971042471042471,0.7193223443223443,41.5
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.2,unseen,1200,49,1151,49,464,1.0,0.40312771503040834,0.09551656920077972,0.7984361424847959,0.5235478806907379,27.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.01,seen,560,18,542,10,8,0.5555555555555556,0.014760147601476014,0.5555555555555556,0.7703977039770398,0.8023504273504273,30.5
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.01,unseen,1200,182,1018,3,11,0.016483516483516484,0.010805500982318271,0.21428571428571427,0.5028390077505991,0.9958791208791209,40.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.03,seen,560,18,542,11,30,0.6111111111111112,0.055350553505535055,0.2682926829268293,0.7778802788027881,0.7638888888888888,28.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.03,unseen,1200,182,1018,16,33,0.08791208791208792,0.03241650294695481,0.32653061224489793,0.5277477924825665,0.9687235841081996,34.5
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,560,18,542,13,45,0.7222222222222222,0.08302583025830258,0.22413793103448276,0.8195981959819598,0.7136752136752137,27.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,unseen,1200,182,1018,22,64,0.12087912087912088,0.06286836935166994,0.2558139534883721,0.5290053757637255,0.9591081994928149,38.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.1,seen,560,18,542,16,77,0.8888888888888888,0.14206642066420663,0.17204301075268819,0.8734112341123411,0.6057692307692308,26.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.1,unseen,1200,182,1018,54,126,0.2967032967032967,0.1237721021611002,0.3,0.5864655972710983,0.8387573964497044,19.5
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.15,seen,560,18,542,16,96,0.8888888888888888,0.17712177121771217,0.14285714285714285,0.8558835588355883,0.576923076923077,25.5
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.15,unseen,1200,182,1018,64,169,0.3516483516483517,0.16601178781925344,0.27467811158798283,0.5928182819145491,0.7984995773457313,13.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.2,seen,560,18,542,17,127,0.9444444444444444,0.23431734317343172,0.11805555555555555,0.8550635506355063,0.5202991452991452,25.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.2,unseen,1200,182,1018,94,234,0.5164835164835165,0.22986247544204322,0.2865853658536585,0.6433105205207366,0.6816356720202873,12.0
