fold,suite,seed,reference_cap,method,view,scope,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q4,seen,560,42,0.44272844272844275,0.07038355811065795,0.5035996275173491,0.39017857142857143,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q4,unseen,1200,49,0.4720651075373677,0.04347789126182396,0.43899106454582,0.5111111111111111,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q9,seen,560,42,0.8221180364037507,0.3089499677940896,0.6871357074272423,0.5279761904761904,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q9,unseen,1200,49,0.38919129771804467,0.03660188098133359,0.4352288714070149,0.6303791887125221,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q14,seen,560,42,0.8260479867622724,0.3748716190377378,0.6904165712759462,0.7547619047619047,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q14,unseen,1200,49,0.33124700792567247,0.03396471066451172,0.7699443191387143,0.7558201058201058,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q19,seen,491,42,0.8186711210096511,0.40143791307900073,0.7001368856837606,0.7211904761904762,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q19,unseen,1200,49,0.3155463749357258,0.03265939096635643,0.7186941748117909,0.7264495149911817,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q29,seen,99,42,0.46574770258980785,0.4719759478973098,0.7599587912087913,0.7999999999999999,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q29,unseen,104,49,0.29981447124304267,0.3692924931498601,0.613888354032284,0.5555555555555555,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q39,seen,69,42,0.7107583774250441,0.8275219981032869,0.8835403726708074,0.8524999999999999,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__current,q39,unseen,53,49,0.23469387755102042,0.8792246526199767,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,full,seen,560,42,0.979821658393087,0.870511043228907,0.9962940705128205,0.9888888888888889,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,full,unseen,1200,49,0.8417170517207752,0.346974284318139,0.9284280457839996,0.9227733686067019,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,common_horizon,seen,560,42,0.861969111969112,0.7317618012561647,0.8347522702991453,0.8295238095238094,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,common_horizon,unseen,1200,49,0.3107058635791415,0.03293358180824156,0.7592766145770469,0.7810240299823633,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q0,seen,560,42,0.49512778084206654,0.07835497835497834,0.4588209706959707,0.4875,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q0,unseen,1200,49,0.48740225890529976,0.04083333333333333,0.48734205674715586,0.4973544973544974,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q4,seen,560,42,0.44272844272844275,0.07038355811065795,0.5035996275173491,0.39017857142857143,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q4,unseen,1200,49,0.47197645348321776,0.04336561802421317,0.438970973331708,0.5111111111111111,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q9,seen,560,42,0.8335171906600478,0.3464638096374307,0.7029324107239455,0.532142857142857,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q9,unseen,1200,49,0.3886416425823153,0.036634436148116546,0.43419253737784075,0.6291446208112875,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q14,seen,560,42,0.8441579334436478,0.4329580164996454,0.7426143734737485,0.7889285714285714,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q14,unseen,1200,49,0.3265660738665579,0.03428625311423653,0.7929226256125114,0.8022045855379188,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q19,seen,491,42,0.8405186127903277,0.5098858370012438,0.7573140834859585,0.7345238095238095,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q19,unseen,1200,49,0.3124966754729694,0.03327977593901936,0.7642891459053679,0.7810240299823633,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q29,seen,99,42,0.6428571428571429,0.6480271724452294,0.8489010989010989,0.8216666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q29,unseen,104,49,0.2623376623376623,0.3480744294542237,0.5923911299380635,0.7222222222222222,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q39,seen,69,42,0.7689594356261023,0.8862469741928961,0.9277950310559007,0.9541666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_positive__cumsum,q39,unseen,53,49,0.0663265306122449,0.8159766159345264,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,full,seen,560,42,0.9554145982717411,0.7300317832280447,0.9622109661172161,0.9638888888888889,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,full,unseen,1200,49,0.7626730970407277,0.11740769066716798,0.835155666878002,0.8164462081128748,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,common_horizon,seen,560,42,0.8669332597904027,0.5968723439820472,0.8234651633089134,0.8096428571428571,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,common_horizon,unseen,1200,49,0.3044380219507438,0.028368656330810475,0.689239724791657,0.7399691358024691,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q0,seen,560,42,0.5546056260341975,0.09402945486405362,0.520586291653143,0.48563492063492064,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q0,unseen,1200,49,0.4812496675472969,0.03910691482908527,0.39854740018430546,0.3133928571428572,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q4,seen,560,42,0.5311638168781025,0.07785156575208099,0.5694016345381061,0.4746230158730159,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q4,unseen,1200,49,0.3533218674089966,0.03355627090240779,0.3359986670310276,0.23283730158730154,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q9,seen,560,42,0.8424802353373781,0.32086163204692697,0.7091031982697331,0.5507738095238095,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q9,unseen,1200,49,0.3344917463075586,0.02864350292541905,0.3512647671053148,0.46568562610229275,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q14,seen,560,42,0.8407795550652694,0.278559506454044,0.7152825473137974,0.7701190476190476,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q14,unseen,1200,49,0.3127360414191741,0.02834744530604695,0.7311593632585672,0.7500551146384481,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q19,seen,491,42,0.8320076360165447,0.29483646852363676,0.7276547237484738,0.7379761904761905,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q19,unseen,1200,49,0.3055727938438625,0.028463661589940792,0.6925814123438707,0.7399691358024691,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q29,seen,99,42,0.41729323308270677,0.3875178607649586,0.7762706043956045,0.8016666666666666,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q29,unseen,104,49,0.3510204081632653,0.3979137125286959,0.6166161227174994,0.662037037037037,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q39,seen,69,42,0.6869488536155203,0.8279322417820619,0.906055900621118,0.8791666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__current,q39,unseen,53,49,0.2857142857142857,0.891360544415919,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,full,seen,560,42,0.9996322853465711,0.9951614952003578,1.0,1.0,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,full,unseen,1200,49,1.0,1.0,1.0,1.0,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,common_horizon,seen,560,42,0.8218882147453576,0.6784105813392101,0.828647294381076,0.8370238095238095,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,common_horizon,unseen,1200,49,0.2366708629585631,0.026139655132442072,0.7698326844978962,0.7493276014109348,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q0,seen,560,42,0.5546056260341975,0.09402945486405362,0.520586291653143,0.48563492063492064,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q0,unseen,1200,49,0.4812496675472969,0.03910691482908527,0.39854740018430546,0.3133928571428572,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q4,seen,560,42,0.43440889869461297,0.06604280194092871,0.5988201756928022,0.534484126984127,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q4,unseen,1200,49,0.2751644532704481,0.026217502942292414,0.48938501599265677,0.48120590828924165,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q9,seen,560,42,0.8675307961022247,0.28279891023681425,0.7625716256317523,0.5681746031746032,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q9,unseen,1200,49,0.32326814305218177,0.02790269334017568,0.5951957727682676,0.6485780423280422,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q14,seen,560,42,0.8300239014524728,0.3299942382904737,0.6721373244810745,0.7866666666666666,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q14,unseen,1200,49,0.28800156031135304,0.028723920532866532,0.7870835346860713,0.7656305114638449,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q19,seen,491,42,0.8468024180719058,0.42242561710686527,0.7421827304639804,0.7919047619047619,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q19,unseen,1200,49,0.24167095161261726,0.026095369151866752,0.7706681063859496,0.7493276014109348,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q29,seen,99,42,0.5730994152046783,0.5978767508816328,0.6383814102564103,0.635,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q29,unseen,104,49,0.19814471243042672,0.32482397340089286,0.6274951060620647,0.638888888888889,1.0,3
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q39,seen,69,42,0.7574955908289241,0.8833827442111662,0.9332298136645962,0.9125,1.0,4
libero_long_20260907,libero_long,20260907,4096,stats_ratio__cumsum,q39,unseen,53,49,0.03571428571428571,0.8074481044224818,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,success_only__current,full,seen,560,42,0.6418459275602133,0.2604938387322091,0.8207694215506716,0.8117460317460318,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,full,unseen,1200,49,0.6810049823578432,0.09874084096776321,0.8415011671786905,0.918044532627866,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,common_horizon,seen,560,42,0.5401728258871116,0.14731598530363263,0.7748890415140415,0.7706349206349207,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,common_horizon,unseen,1200,49,0.2638521959609213,0.028048092778296885,0.6894204953647454,0.7672619047619048,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q0,seen,560,42,0.5620058834344549,0.10950346908073821,0.49476590682524224,0.4149603174603174,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q0,unseen,1200,49,0.23535878295714463,0.025176345961039372,0.42618077550777267,0.40113536155202817,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q4,seen,560,42,0.5666482809339952,0.13381018078612825,0.5170541114124975,0.5395634920634921,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q4,unseen,1200,49,0.42287983829500525,0.03333479571406869,0.6631761832806152,0.5201168430335096,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q9,seen,560,42,0.3947416804559662,0.07088394228662895,0.6766610779779293,0.5454563492063492,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q9,unseen,1200,49,0.2545080586535222,0.025901964303005884,0.48352915721082984,0.45433201058201056,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q14,seen,560,42,0.5269350983636698,0.11035849685791926,0.7808980082417583,0.7681349206349206,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q14,unseen,1200,49,0.2972747743754322,0.02722526382842899,0.5314939851990693,0.48467813051146386,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q19,seen,491,42,0.46383497719800615,0.15858704423407122,0.7740103785103785,0.7781349206349207,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q19,unseen,1200,49,0.2645436975832905,0.02808432856711335,0.6902559172527988,0.7672619047619048,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q29,seen,99,42,0.5576441102756893,0.5191812979370266,0.48265796703296704,0.4583333333333333,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q29,unseen,104,49,0.3432282003710575,0.4182374443498845,0.7487323898462822,0.6944444444444443,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__current,q39,seen,69,42,0.5714285714285714,0.6977621064044907,0.5296972049689441,0.5025,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__current,q39,unseen,53,49,0.33163265306122447,0.9165733289950366,1.0,,1.0,1
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,full,seen,560,42,0.9942084942084942,0.9051015214966073,0.9951923076923077,0.9958333333333333,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,full,unseen,1200,49,0.9988829589177113,0.9675762107157151,1.0,1.0,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,common_horizon,seen,560,42,0.8314947600661886,0.3172593102714113,0.7985639880952381,0.6976190476190476,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,common_horizon,unseen,1200,49,0.2621145764995833,0.0260586589312851,0.7808594376866966,0.6989087301587302,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q0,seen,560,42,0.5620058834344549,0.10950346908073821,0.49476590682524224,0.4149603174603174,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q0,unseen,1200,49,0.23535878295714463,0.025176345961039372,0.42618077550777267,0.40113536155202817,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q4,seen,560,42,0.56715388858246,0.10034403173758855,0.6065313277615493,0.5477777777777778,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q4,unseen,1200,49,0.3354669409032075,0.0288338116886788,0.6605825535651154,0.6612433862433863,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q9,seen,560,42,0.36104982533553964,0.06990427949472808,0.7585366537031886,0.5333333333333333,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q9,unseen,1200,49,0.27223886948350146,0.026491992850727702,0.5139987170828242,0.39755291005291005,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q14,seen,560,42,0.5122724765581909,0.15394817648764503,0.8217847985347985,0.7488492063492064,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q14,unseen,1200,49,0.3314420468448022,0.028642626519040572,0.6188301404667919,0.3544091710758377,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q19,seen,491,42,0.4115494750238626,0.17777252405036897,0.8061390796703296,0.7051190476190476,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q19,unseen,1200,49,0.26278834731112255,0.026246795703188552,0.7892136565672313,0.7465277777777778,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q29,seen,99,42,0.565998329156224,0.5337555689230242,0.5097870879120879,0.5091666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q29,unseen,104,49,0.21966604823747682,0.33170569677121176,0.4486537659253554,0.736111111111111,1.0,3
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q39,seen,69,42,0.517636684303351,0.6638274102052791,0.6341614906832298,0.65,1.0,4
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,q39,unseen,53,49,0.04591836734693878,0.8132922602666377,0.75,,1.0,1
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,full,seen,560,18,0.9398318983189832,0.43623780775995247,0.9451453660522615,0.834563492063492,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,full,unseen,1200,182,0.69836891988169,0.2555665854114628,0.5917952309576316,0.6022404100529101,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,common_horizon,seen,560,18,0.5447416974169742,0.036372190131489485,0.4265805069748274,0.42400793650793656,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,common_horizon,unseen,1200,182,0.6239016386364127,0.1940617397830795,0.5399372347512625,0.527786044973545,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q0,seen,560,18,0.5138888888888888,0.03652998236331569,0.5169402356902356,0.49087301587301585,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q0,unseen,1200,182,0.4960707269155206,0.15166666666666667,0.4951157743484947,0.5,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q4,seen,560,18,0.5171176711767118,0.03531162464985994,0.49983006584074624,0.4607142857142857,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q4,unseen,1200,182,0.5543783328655627,0.17301797620920417,0.5180809470827402,0.5285856009070296,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q9,seen,560,18,0.5275727757277573,0.0363109509316695,0.44391926145756927,0.41269841269841273,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q9,unseen,1200,182,0.5513639111379779,0.1619153111105944,0.50830881403664,0.5484079743008314,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q14,seen,560,18,0.5525830258302583,0.039553732449638654,0.4540227688415355,0.43849206349206354,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q14,unseen,1200,182,0.6132850450139252,0.18747988752212252,0.5509969330181445,0.5409308862433863,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q19,seen,495,18,0.5349988353133007,0.04029846465951943,0.4221857095670387,0.38234126984126987,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q19,unseen,1200,182,0.6141837043114057,0.18738191473690885,0.5489280168043601,0.540666335978836,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q29,seen,41,18,0.5990338164251208,0.5969434077665785,0.40875000000000006,0.2881944444444444,1.0,5
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q29,unseen,448,182,0.5228249194414608,0.3978988021978822,0.49493111026396486,0.6438297193877551,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q39,seen,27,18,0.5802469135802469,0.7451831342372914,0.4166666666666667,0.125,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,q39,unseen,276,182,0.486088379705401,0.646326918308715,0.4766965748059532,0.6758597883597883,1.0,2
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,full,seen,560,18,0.9617671176711767,0.6390596174841924,0.9787687837737805,0.8720238095238096,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,full,unseen,1200,182,0.7109339579870032,0.32942907685768424,0.6074257956961514,0.616724537037037,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,common_horizon,seen,560,18,0.5452542025420254,0.037135154744352895,0.4248443958637163,0.40273809523809523,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,common_horizon,unseen,1200,182,0.6277175673049936,0.20862847158874032,0.5464594922676954,0.5383680555555556,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q0,seen,560,18,0.5138888888888888,0.03652998236331569,0.5169402356902356,0.49087301587301585,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q0,unseen,1200,182,0.4960707269155206,0.15166666666666667,0.4951157743484947,0.5,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q4,seen,560,18,0.5170151701517015,0.035107376283846865,0.49983006584074624,0.4607142857142857,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q4,unseen,1200,182,0.5546697899350159,0.17529452518466104,0.5185777232812638,0.5277919501133788,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q9,seen,560,18,0.526650266502665,0.035851682938950365,0.44247250219831,0.4082539682539683,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q9,unseen,1200,182,0.5520817591053347,0.16340620050049198,0.5090172356953528,0.5542942176870748,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q14,seen,560,18,0.552480524805248,0.039742332514071645,0.45257600958227623,0.4245238095238095,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q14,unseen,1200,182,0.6157084565728966,0.19477330859951258,0.5548673733140216,0.5478091931216932,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q19,seen,495,18,0.5353482413230841,0.041151830164643244,0.42044959845592755,0.36107142857142854,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q19,unseen,1200,182,0.617341155897148,0.19767772158746016,0.554630288932069,0.55224041005291,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q29,seen,41,18,0.6570048309178744,0.745655729395567,0.45875000000000005,0.30902777777777773,1.0,5
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q29,unseen,448,182,0.5290217301495497,0.42688128805330344,0.5024271725114833,0.6667463860544218,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q39,seen,27,18,0.6049382716049383,0.7648667386732179,0.4166666666666667,0.125,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,q39,unseen,276,182,0.49175824175824173,0.6676682765665463,0.5096382539343445,0.6806216931216931,1.0,2
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,full,seen,560,18,0.9250717507175071,0.40707386424401587,0.9205028437831569,0.7979761904761905,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,full,unseen,1200,182,0.723409939765539,0.25883053877428314,0.5076430583259293,0.5737811791383219,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,common_horizon,seen,560,18,0.6137761377613776,0.04613733665361493,0.5122609958760858,0.38799603174603176,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,common_horizon,unseen,1200,182,0.6663707118029318,0.21349054447507973,0.4786085146872037,0.6306642101284958,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q0,seen,560,18,0.5593480934809348,0.05717685644776919,0.41947920562177726,0.3506547619047619,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q0,unseen,1200,182,0.5392333599602754,0.166276036193383,0.3138948050095883,0.6008101851851851,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q4,seen,560,18,0.6250512505125051,0.05329412250503893,0.5862707013866658,0.37916666666666665,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q4,unseen,1200,182,0.6406982016019344,0.22756669168675495,0.5815045929629744,0.6494449168556312,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q9,seen,560,18,0.6292537925379253,0.049210545966557676,0.5451534795305615,0.42430555555555555,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q9,unseen,1200,182,0.5654051253265399,0.17945087060725454,0.43981148458939723,0.5864961262282691,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q14,seen,560,18,0.6490364903649036,0.05243154810259837,0.5676252833408479,0.43283730158730155,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q14,unseen,1200,182,0.6559754096591032,0.21503886282243556,0.4664703926874534,0.5080853174603174,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q19,seen,495,18,0.6374330305147915,0.052861129973751836,0.5093696153822737,0.34632936507936507,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q19,unseen,1200,182,0.6495687514842721,0.21054795782551855,0.49590725921486395,0.6510912698412699,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q29,seen,41,18,0.606280193236715,0.5850269118052249,0.35750000000000004,0.2569444444444444,1.0,5
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q29,unseen,448,182,0.5112368834173345,0.3937113817014422,0.34850244736611397,0.5803784013605442,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q39,seen,27,18,0.5802469135802469,0.7449294532627866,0.4166666666666667,0.125,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,q39,unseen,276,182,0.46796820201075523,0.6335517964554014,0.3869899594103824,0.6771164021164021,1.0,2
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,full,seen,560,18,1.0,1.0,1.0,1.0,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,full,unseen,1200,182,0.9995898011615104,0.9973518018558969,0.9993350886991675,1.0,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,common_horizon,seen,560,18,0.30924559245592453,0.02266439024647485,0.6209859587555707,0.4860912698412698,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,common_horizon,unseen,1200,182,0.8403624862367495,0.3593372055431462,0.5713466906938037,0.7251795162509449,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q0,seen,560,18,0.5593480934809348,0.05717685644776919,0.41947920562177726,0.3506547619047619,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q0,unseen,1200,182,0.5392333599602754,0.166276036193383,0.3138948050095883,0.6008101851851851,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q4,seen,560,18,0.5564780647806478,0.04277223538953143,0.5090933195009644,0.4280753968253968,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q4,unseen,1200,182,0.6579265528184978,0.2368319281236974,0.6038229421816751,0.6077546296296297,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q9,seen,560,18,0.6365313653136532,0.0910063252173589,0.569413335433905,0.5202380952380953,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q9,unseen,1200,182,0.5678555236512014,0.2594002098512969,0.5526503643873367,0.5851072373393801,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q14,seen,560,18,0.6316113161131611,0.06537716573010488,0.647649900767614,0.6188690476190476,1.0,6
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q14,unseen,1200,182,0.6742697381204258,0.3806933785183317,0.623284337220766,0.638640873015873,1.0,3
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,q19,seen,495,18,0.6115769857908223,0.05872907423461234,0.6485957088211836,0.5203174603174603,1.0,6
