run_role,episode_index,init_state_id,failure_family,query,raw_reject,alarm,consecutive_raw_rejects,matched_reference_queries,mean_local_match_distance,front_route_acceleration,back_route_acceleration,back_front_acceleration_ratio,matched_healthy_ratio_max,normalized_acceleration_excess,normalized_excess_threshold
heldout_gpu4,2,20,other_failure,51,False,False,0,"[36,36,34,40,36]",0.04216358512639999,0.012653734857074623,0.007567683348317278,0.5980592634344819,0.6923305871581706,0.8638348132058603,1.0457019658379743
heldout_gpu4,3,0,other_failure,1,False,False,0,"[1,1,1,1,1]",0.03248652219772339,0.011337132781266097,0.006598618609309758,0.5820359288914356,0.6245312705468044,0.9319564229055141,1.0457019658379743
heldout_gpu4,3,0,other_failure,2,False,False,0,"[2,2,2,3,2]",0.03021828755736351,0.011019072792880313,0.006377821504154428,0.5787983820449295,0.591124159946111,0.9791485803890926,1.0457019658379743
heldout_gpu4,3,0,other_failure,3,False,False,0,"[3,3,4,3,3]",0.031025050207972527,0.011117962034091294,0.006669549426781371,0.5998895666607207,0.5989438330880729,1.00157900210404,1.0457019658379743
heldout_gpu4,3,0,other_failure,4,False,False,0,"[4,4,5,4,3]",0.03131976425647735,0.01103800084376488,0.006735887449898781,0.610245237814394,0.6149633754617149,0.992327774570675,1.0457019658379743
heldout_gpu4,3,0,other_failure,5,False,False,0,"[4,5,5,5,5]",0.03185359239578247,0.011162109590208278,0.006722097519669817,0.6022246480689128,0.6149633754617149,0.9792853885270195,1.0457019658379743
heldout_gpu4,3,0,other_failure,6,False,False,0,"[5,6,6,6,6]",0.03294555246829987,0.011195253598169683,0.006395263855991517,0.5712477881731131,0.589576262242136,0.968912462656959,1.0457019658379743
heldout_gpu4,3,0,other_failure,7,False,False,0,"[6,8,6,7,7]",0.0334523543715477,0.011710487101181073,0.006711817238599649,0.5731458632427614,0.5763305151092508,0.9944742612389945,1.0457019658379743
heldout_gpu4,3,0,other_failure,8,False,False,0,"[8,9,7,8,8]",0.03472483158111572,0.011990929312997209,0.006809406112680286,0.5678797643564986,0.5787599046395695,0.9812009432653309,1.0457019658379743
heldout_gpu4,3,0,other_failure,9,False,False,0,"[9,9,9,9,9]",0.03491824492812157,0.011863986662262368,0.006667556209090084,0.5619996379714939,0.5857311328802768,0.9594839789510836,1.0457019658379743
heldout_gpu4,3,0,other_failure,10,False,False,0,"[10,9,9,9,10]",0.03555608540773392,0.012430762133862908,0.007655744697830427,0.6158709027964784,0.6063149242483645,1.0157607509990954,1.0457019658379743
heldout_gpu4,3,0,other_failure,11,False,False,0,"[11,9,11,11,11]",0.03777108266949654,0.012666424688703003,0.007454176534603313,0.5884988635547316,0.6052103784524164,0.9723872631853772,1.0457019658379743
heldout_gpu4,3,0,other_failure,12,False,False,0,"[12,12,12,15,12]",0.03507474809885025,0.011482038632863246,0.006901203374897464,0.6010433857229175,0.6199205487700584,0.9695490606262467,1.0457019658379743
heldout_gpu4,3,0,other_failure,13,False,False,0,"[14,14,13,15,13]",0.032777348160743715,0.011679581290496899,0.006903304174065936,0.5910575047482922,0.6113863161608575,0.9667496460499507,1.0457019658379743
heldout_gpu4,3,0,other_failure,14,False,False,0,"[15,15,14,16,14]",0.03164103701710701,0.011371739784953067,0.006806377765920029,0.598534427856513,0.6093120342941075,0.9823118437992441,1.0457019658379743
heldout_gpu4,3,0,other_failure,15,False,False,0,"[14,15,15,17,14]",0.03217565938830376,0.011565729232766673,0.0068129700578047885,0.5890653257300091,0.6047151751852469,0.974120296467765,1.0457019658379743
heldout_gpu4,3,0,other_failure,16,False,False,0,"[15,16,16,20,15]",0.033798396587371826,0.011625079455544515,0.006562204463798136,0.5644868483602776,0.5968401262168652,0.9457923882201716,1.0457019658379743
heldout_gpu4,3,0,other_failure,17,False,False,0,"[17,17,17,21,16]",0.03671958595514298,0.012753837233993032,0.007783490839748436,0.6102861983374664,0.6368630951886709,0.9582690580566126,1.0457019658379743
heldout_gpu4,3,0,other_failure,18,False,False,0,"[18,18,18,22,17]",0.039050330966711046,0.012661984989483293,0.006989090308897673,0.551974300609472,0.5990913656793194,0.9213524551193946,1.0457019658379743
heldout_gpu4,3,0,other_failure,19,False,False,0,"[19,19,19,23,19]",0.03631197288632393,0.011905417677008989,0.006406063159654872,0.5380796653632629,0.5522966029278397,0.974258509849219,1.0457019658379743
heldout_gpu4,3,0,other_failure,20,False,False,0,"[20,20,20,24,20]",0.03346530869603157,0.011366009824174286,0.0063074461458233425,0.5549393536866456,0.5773574148890036,0.9611712595625573,1.0457019658379743
heldout_gpu4,3,0,other_failure,21,False,False,0,"[21,21,21,25,21]",0.033109582215547564,0.01139749112867218,0.006577125955620528,0.5770678723385653,0.5759517303787919,1.0019379088574651,1.0457019658379743
heldout_gpu4,3,0,other_failure,22,False,False,0,"[22,22,22,26,21]",0.03440548330545425,0.011716917578390463,0.006526216793767832,0.5569909278703256,0.5866710298078602,0.9494092934037408,1.0457019658379743
heldout_gpu4,3,0,other_failure,23,False,False,0,"[23,23,22,27,22]",0.03533921912312508,0.011744960181610536,0.006513381021473652,0.5545681654733801,0.6143565687072214,0.90268126641886,1.0457019658379743
heldout_gpu4,3,0,other_failure,24,False,False,0,"[24,23,23,28,23]",0.03536286652088165,0.01182423484443226,0.006571321202707206,0.5557502273224452,0.5743294032310137,0.9676506621391011,1.0457019658379743
heldout_gpu4,3,0,other_failure,25,False,False,0,"[25,25,26,30,24]",0.034571995586156846,0.012163751127647598,0.00661460625176335,0.5437965790609347,0.564757404171065,0.9628852584218953,1.0457019658379743
heldout_gpu4,3,0,other_failure,26,False,False,0,"[26,25,26,30,25]",0.03477736040949821,0.011711293139079326,0.006485437574476964,0.5537763846791399,0.564757404171065,0.9805562186333038,1.0457019658379743
heldout_gpu4,3,0,other_failure,27,False,False,0,"[27,26,26,30,28]",0.03654066249728203,0.012114519533842733,0.007117618017611608,0.5875278831924006,0.6130370129172205,0.9583889240171141,1.0457019658379743
heldout_gpu4,3,0,other_failure,28,False,False,0,"[27,27,26,30,27]",0.037105579674243924,0.012117869307945528,0.006933309946826172,0.5721558609548703,0.5654340077298512,1.011887953559791,1.0457019658379743
heldout_gpu4,3,0,other_failure,29,False,False,0,"[27,28,26,30,26]",0.03706999644637108,0.011989584801776343,0.006923327870143851,0.577445173007001,0.5981817740541773,0.9653339470598813,1.0457019658379743
heldout_gpu4,3,0,other_failure,30,False,False,0,"[27,27,26,30,27]",0.03757265657186508,0.011954087637304076,0.0069250036055857915,0.5793000533119348,0.5654340077298512,1.024522836250607,1.0457019658379743
heldout_gpu4,3,0,other_failure,31,False,False,0,"[27,27,26,30,27]",0.037565571069717404,0.011976135686851823,0.006879283226011902,0.5744159389881015,0.5654340077298512,1.015885021303037,1.0457019658379743
heldout_gpu4,3,0,other_failure,32,False,False,0,"[27,28,26,30,27]",0.03718513324856758,0.012294705847609989,0.007161926475702435,0.5825211732979091,0.5981817740541773,0.973819662457904,1.0457019658379743
heldout_gpu4,3,0,other_failure,33,False,False,0,"[27,29,26,31,28]",0.03813159465789795,0.012020488015325612,0.007025242576982867,0.5844390484001964,0.6130370129172205,0.9533503460403856,1.0457019658379743
heldout_gpu4,3,0,other_failure,34,False,False,0,"[27,27,26,30,27]",0.03688273802399635,0.012121618394626645,0.007098192335511634,0.5855812404272824,0.5654340077298512,1.0356314484484581,1.0457019658379743
heldout_gpu4,3,0,other_failure,35,False,False,0,"[27,27,26,31,28]",0.03777046352624893,0.01222807123353877,0.0071709532306783435,0.5864337141748143,0.6130370129172205,0.9566040904841768,1.0457019658379743
heldout_gpu4,3,0,other_failure,36,False,False,0,"[27,27,26,30,28]",0.039060333371162416,0.011885340509174976,0.007008604532306747,0.5896847908477173,0.6130370129172205,0.9619073211283306,1.0457019658379743
heldout_gpu4,3,0,other_failure,37,False,False,0,"[27,27,26,30,28]",0.03811745867133141,0.012221712757881571,0.0071883413102161705,0.5881615328899408,0.6130370129172205,0.9594225478998302,1.0457019658379743
heldout_gpu4,3,0,other_failure,38,False,False,0,"[27,27,26,30,28]",0.03892738148570061,0.012061141867292702,0.006993387719286676,0.5798279960748395,0.6130370129172205,0.9458286919996048,1.0457019658379743
heldout_gpu4,3,0,other_failure,39,False,False,0,"[27,27,27,31,27]",0.04046611785888672,0.012406385589267153,0.007084742052699591,0.5710560905690896,0.611469487564466,0.9339077454929986,1.0457019658379743
heldout_gpu4,3,0,other_failure,40,False,False,0,"[28,27,26,30,28]",0.03958447054028511,0.012113848125079376,0.007142673639927312,0.5896287922860606,0.6130370129172205,0.9618159749934695,1.0457019658379743
heldout_gpu4,3,0,other_failure,41,False,False,0,"[27,29,27,30,29]",0.03819717019796372,0.012192016341548841,0.007165121455831702,0.5876896204128171,0.6344791163193378,0.9262552624616707,1.0457019658379743
heldout_gpu4,3,0,other_failure,42,False,False,0,"[27,27,26,30,26]",0.03895864114165306,0.012004569539595899,0.00690554166134987,0.5752427555667545,0.5654340077298512,1.0173472902280574,1.0457019658379743
heldout_gpu4,3,0,other_failure,43,False,False,0,"[27,26,26,30,27]",0.038430788367986676,0.012088125782014033,0.006953671518424689,0.5752481107345097,0.564757404171065,1.0185755980992275,1.0457019658379743
heldout_gpu4,3,0,other_failure,44,False,False,0,"[27,27,27,30,26]",0.03789062723517418,0.011970163626590345,0.007110903566749598,0.5940523278189399,0.611469487564466,0.9715158971956229,1.0457019658379743
heldout_gpu4,3,0,other_failure,45,True,False,1,"[27,27,26,30,27]",0.03717859536409378,0.012254074978846228,0.0073999726056358005,0.603878515384483,0.5654340077298512,1.0679911486204763,1.0457019658379743
heldout_gpu4,3,0,other_failure,46,False,False,0,"[27,28,26,30,28]",0.037336190789937974,0.012351253195890425,0.007726707797359618,0.6255808762733881,0.6130370129172205,1.020461836874214,1.0457019658379743
heldout_gpu4,3,0,other_failure,47,False,False,0,"[27,29,27,30,29]",0.03818492442369461,0.012121235625921137,0.007157033567181306,0.5904541243201364,0.6344791163193378,0.9306123860236822,1.0457019658379743
heldout_gpu4,3,0,other_failure,48,False,False,0,"[27,27,27,30,26]",0.0388602577149868,0.0122020595651177,0.007073606357298727,0.5797059356700899,0.611469487564466,0.9480537417804886,1.0457019658379743
heldout_gpu4,3,0,other_failure,49,False,False,0,"[27,27,27,31,27]",0.0394806444644928,0.012265882128285381,0.00732084870011557,0.5968464904153562,0.611469487564466,0.9760854835008131,1.0457019658379743
heldout_gpu4,3,0,other_failure,50,True,False,1,"[27,27,26,32,29]",0.041100791096687316,0.012660334928016381,0.00863059997959556,0.6817039224212531,0.6344791163193378,1.0744308281978925,1.0457019658379743
heldout_gpu4,3,0,other_failure,51,True,True,2,"[27,27,26,30,27]",0.042101689428091046,0.01243457240550267,0.009068658959380216,0.7293100770692416,0.5654340077298512,1.2898235109652014,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,1,False,False,0,"[1,1,1,1,1]",0.03523336350917816,0.011790772153406754,0.007080499204781027,0.6005119183594122,0.6245312705468044,0.9615401929092163,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,2,False,False,0,"[2,2,2,2,2]",0.03333340808749199,0.011187785337133778,0.0061728919538037086,0.5517528060996167,0.591124159946111,0.9333957964937798,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,3,False,False,0,"[2,2,3,3,2]",0.030910798534750938,0.01139198582212049,0.0065083931590662805,0.5713133127701537,0.5923419152163591,0.9644992158987694,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,4,False,False,0,"[3,3,4,4,2]",0.03038536012172699,0.011119480145876274,0.00666920076039162,0.5997763090448912,0.5989438330880729,1.0013899065502123,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,5,False,False,0,"[4,5,4,5,3]",0.03018003925681114,0.01131031623974737,0.0068044913569451065,0.601618134516201,0.6149633754617149,0.9782991288944741,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,6,False,False,0,"[5,6,5,4,5]",0.03186943307518959,0.011442719901683933,0.006577677737716059,0.5748351610658647,0.6030236513260925,0.9532547517858724,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,7,False,False,0,"[6,6,6,6,7]",0.033577822148799896,0.011231313416895714,0.0063137861477636295,0.5621591984304836,0.5881966610424881,0.9557334062967016,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,8,False,False,0,"[7,7,7,8,7]",0.03272400870919227,0.011289333879849667,0.006529358643760965,0.5783652705511012,0.5783888106107508,0.9999593006309636,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,9,False,False,0,"[9,7,7,9,8]",0.033732189983129504,0.01163062408955104,0.006439693353533932,0.5536842480636406,0.5857311328802768,0.945287380134553,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,10,False,False,0,"[8,7,8,10,8]",0.03467867150902748,0.012375980918605842,0.007065058542192933,0.5708685710375848,0.60794908589749,0.9390072035305971,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,11,False,False,0,"[9,8,9,11,9]",0.03536417186260223,0.01233010612783742,0.007249754140696925,0.5879717551116052,0.6052103784524164,0.9715163124186796,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,12,False,False,0,"[9,8,9,12,10]",0.03627419099211693,0.012367420331852497,0.007592759136500584,0.6139323264484919,0.6065479901365993,1.012174364488834,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,13,True,False,1,"[10,9,9,12,10]",0.03748583048582077,0.012677660159770681,0.008268843531906905,0.6522373551348197,0.6065479901365993,1.0753268755996221,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,14,True,True,2,"[11,9,10,11,11]",0.0380273312330246,0.013367937155532297,0.010406482289309547,0.7784658297112687,0.6052103784524164,1.28627310011088,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,15,False,False,0,"[12,8,12,15,12]",0.036762910336256026,0.011860605906727398,0.007250868735508492,0.6113404991726233,0.6199205487700584,0.9861594366980444,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,16,False,False,0,"[13,14,13,15,14]",0.034317851066589355,0.012082106711964443,0.007199189474795089,0.5958554783882193,0.6113863161608575,0.9745973415464013,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,17,False,False,0,"[14,14,14,16,15]",0.033924924582242964,0.011398983503714604,0.007167605446614732,0.6287933870839459,0.6093120342941075,1.0319727031362638,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,18,False,False,0,"[14,16,15,17,16]",0.033090902119874956,0.011715635542463885,0.007085712870781452,0.6048082364033044,0.6047151751852469,1.0001538926454574,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,19,False,False,0,"[14,16,15,18,15]",0.034962790459394454,0.01231164499324082,0.007085406430471347,0.5755044459421373,0.5967143857419506,0.9644554575746638,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,20,False,False,0,"[14,16,16,19,16]",0.03475574180483818,0.012363735927618753,0.0074466583919078535,0.6022984019962059,0.5968401262168652,1.0091452895668034,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,21,False,False,0,"[16,17,16,19,16]",0.036093740910291675,0.012714042136412062,0.007728612945012719,0.6078800795286459,0.6088507722692504,0.998405696790058,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,22,False,False,0,"[17,18,17,20,16]",0.041659514605998996,0.013659841676129839,0.008088846830596085,0.5921625610588958,0.6368630951886709,0.9298113920127016,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,23,False,False,0,"[18,18,19,22,18]",0.043252501636743546,0.01307386139105447,0.0076316738279867844,0.5837352561507655,0.5724006434963108,1.0198018866387382,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,24,False,False,0,"[19,19,20,23,20]",0.03941517099738121,0.012356109844333557,0.006718327365738302,0.5437251246855247,0.5715074557006514,0.9513876315383035,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,25,False,False,0,"[21,20,21,24,20]",0.037117882072925566,0.012062798742637318,0.006955824542230596,0.5766343856541727,0.5773574148890036,0.998747692129372,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,26,False,False,0,"[22,21,22,25,21]",0.03755781576037407,0.011960763881265895,0.006820536865910412,0.5702425809603513,0.5759517303787919,0.9900874515739613,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,27,False,False,0,"[22,22,22,27,21]",0.037799049913883206,0.01217256056396485,0.00678021489979583,0.5570081055803248,0.6143565687072214,0.9066528038471633,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,28,False,False,0,"[22,23,23,28,22]",0.036406902223825456,0.012000323682952114,0.006611606216243082,0.5509523235307107,0.5743294032310137,0.9592967388248099,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,29,False,False,0,"[22,24,22,26,22]",0.036548484861850736,0.011842709537842893,0.0066193815308586675,0.5589414744747986,0.5866710298078602,0.9527340640253817,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,30,False,False,0,"[23,25,22,27,25]",0.037027820199728015,0.011553718008616301,0.00651676710092938,0.5640406920152833,0.6143565687072214,0.9180998800129754,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,31,False,False,0,"[23,26,23,28,26]",0.03744514212012291,0.01187840940643062,0.006871029402667058,0.5784469256420213,0.5743294032310137,1.007169269739358,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,32,False,False,0,"[24,23,25,30,26]",0.03749402537941933,0.01186226630116923,0.006965278393160232,0.5871793986342799,0.570161932103102,1.0298467252424364,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,33,True,False,1,"[25,24,26,31,26]",0.03825507462024689,0.012249028887727666,0.007607539034050934,0.6210728298365715,0.5792815357038219,1.072143321609541,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,34,True,True,2,"[26,24,26,32,27]",0.04205519258975983,0.013111557044628089,0.008852341111390011,0.6751555960332635,0.5950488994180784,1.1346220397912248,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,35,False,False,0,"[29,25,28,33,26]",0.044082092493772505,0.012412641875280326,0.007372359838531989,0.5939396232170351,0.6055413008266937,0.9808408153270144,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,36,False,False,0,"[31,30,30,35,31]",0.04073009490966797,0.012608164468215255,0.00794628346605979,0.6302490331635581,0.6236971533462238,1.0105049057578386,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,37,False,False,0,"[32,32,32,37,31]",0.039187682420015336,0.012057212013231072,0.0074680043692135906,0.6193806960529947,0.6367385673114861,0.9727394064854876,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,38,False,False,0,"[32,32,33,35,32]",0.036179234832525255,0.011991723095793763,0.007168984200092064,0.5978276968892543,0.6487480281903093,0.9215098480636652,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,39,False,False,0,"[33,35,33,35,33]",0.03660264238715172,0.012011037920157624,0.00716487997579243,0.5965246320443224,0.6487480281903093,0.9195012641631224,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,40,False,False,0,"[36,36,34,38,34]",0.03672526106238365,0.011872825296796743,0.007420832085244217,0.6250266385412356,0.6923305871581706,0.9027864002178505,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,41,False,False,0,"[36,37,35,38,36]",0.03998095616698265,0.012566699799786326,0.00783966754374514,0.6238445788192092,0.6566381725231291,0.950058350129249,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,42,False,False,0,"[37,35,35,38,37]",0.04279067069292068,0.012776350685176375,0.007857471041390406,0.6150012030044661,0.6613541327510589,0.9299120887719008,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,43,False,False,0,"[37,35,36,38,38]",0.04587162882089615,0.013246294304303621,0.00802546021154498,0.6058645555638582,0.6613541327510589,0.9160970281437893,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,44,False,False,0,"[36,35,36,38,38]",0.0477436438202858,0.012575775639994523,0.007435365436078485,0.5912450769582689,0.6310458762961684,0.9369288338091923,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,45,False,False,0,"[35,35,36,38,38]",0.04616538658738136,0.012105279076029101,0.006814172566250219,0.5629091674345333,0.6454422996851391,0.8721293409327724,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,46,False,False,0,"[36,35,34,38,38]",0.04304643124341965,0.012188287812775107,0.007086335516381942,0.5814053315146059,0.6484105797145207,0.8966623150575127,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,47,False,False,0,"[36,36,34,39,38]",0.042692752182483674,0.011846208242815145,0.0066697716001478235,0.5630300821524992,0.6923305871581706,0.8132387801376579,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,48,False,False,0,"[35,23,34,40,22]",0.03792449906468391,0.012015002069982458,0.006692550849669858,0.5570162044657583,0.6666748564919046,0.835514042627648,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,49,False,False,0,"[36,24,34,40,23]",0.03899735137820244,0.012099379585314452,0.006805921098230969,0.5625016597125041,0.6666748564919046,0.8437421244179388,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,50,False,False,0,"[24,24,34,40,23]",0.039613441377878186,0.011890018988401474,0.006744420176103537,0.5672337599025378,0.6666748564919046,0.850840187505145,1.0457019658379743
heldout_gpu4,4,20,target_missed_grasp_proxy,51,False,False,0,"[25,24,26,40,25]",0.03908364400267601,0.011989579346146684,0.006986461376584338,0.5827111339673237,0.6666748564919046,0.8740559634026028,1.0457019658379743
heldout_gpu4,5,7,success,1,False,False,0,"[1,1,1,1,1]",0.032998614758253095,0.011548705900452302,0.006743254986552193,0.5838970222878475,0.6245312705468044,0.9349364072300498,1.0457019658379743
heldout_gpu4,5,7,success,2,False,False,0,"[3,2,2,3,2]",0.031636699289083484,0.011079429090566615,0.006439019066725282,0.5811688503162741,0.5989438330880729,0.9703227885657435,1.0457019658379743
heldout_gpu4,5,7,success,3,False,False,0,"[3,3,2,4,2]",0.0313900001347065,0.011292256788489318,0.006736980945561699,0.5966018194369255,0.5989438330880729,0.996089760805997,1.0457019658379743
heldout_gpu4,5,7,success,4,False,False,0,"[4,4,4,5,3]",0.030191278830170632,0.01097400459154117,0.006653806768029627,0.6063244016827205,0.6149633754617149,0.9859520515794811,1.0457019658379743
heldout_gpu4,5,7,success,5,False,False,0,"[5,6,6,5,5]",0.03190180584788323,0.011250130256076494,0.006134254301702261,0.5452607358380572,0.6030236513260925,0.9042111941032323,1.0457019658379743
heldout_gpu4,5,7,success,6,False,False,0,"[6,7,6,6,6]",0.03428646922111511,0.011264241864718092,0.006134560627796052,0.5446048390536384,0.5881966610424881,0.9258890352903569,1.0457019658379743
heldout_gpu4,5,7,success,7,False,False,0,"[6,6,7,7,7]",0.03408854603767395,0.011691750954282034,0.0062286065458004285,0.5327351369487765,0.5763305151092508,0.9243569843734367,1.0457019658379743
heldout_gpu4,5,7,success,8,False,False,0,"[8,7,8,9,8]",0.034189707785844806,0.011762034456458504,0.006408218753842313,0.5448223075323143,0.5857311328802768,0.9301576729466347,1.0457019658379743
heldout_gpu4,5,7,success,9,False,False,0,"[7,8,9,10,9]",0.03450856730341911,0.011695001896288821,0.006786809101459662,0.5803170586584789,0.60794908589749,0.9545487806791929,1.0457019658379743
heldout_gpu4,5,7,success,10,False,False,0,"[8,10,10,11,8]",0.03752301409840584,0.013226053193872298,0.008007131803507036,0.6054059881761842,0.6052103784524164,1.0003232094668766,1.0457019658379743
heldout_gpu4,5,7,success,11,False,False,0,"[11,11,11,11,11]",0.040053009241819384,0.012203787723789402,0.007343774035903479,0.6017618629655385,0.6052103784524164,0.99430195579974,1.0457019658379743
heldout_gpu4,5,7,success,12,False,False,0,"[12,12,12,15,12]",0.036707401275634766,0.012047367449902802,0.007460285690454668,0.6192461316945104,0.6199205487700584,0.9989120911108914,1.0457019658379743
heldout_gpu4,5,7,success,13,False,False,0,"[14,12,12,15,13]",0.03566742688417435,0.011229728897070959,0.006843628645735786,0.6094206466124756,0.6199205487700584,0.9830625034475549,1.0457019658379743
heldout_gpu4,5,7,success,14,False,False,0,"[15,14,13,16,14]",0.03519878014922142,0.011430649231544007,0.006794533904682508,0.5944136476458677,0.6113863161608575,0.9722390441749367,1.0457019658379743
heldout_gpu4,5,7,success,15,False,False,0,"[14,15,14,18,14]",0.03404281362891197,0.01120232454078236,0.006759234027797126,0.6033778081673992,0.6084281319038412,0.9916993914784332,1.0457019658379743
heldout_gpu4,5,7,success,16,False,False,0,"[16,15,15,19,15]",0.031639789789915086,0.01129854714594897,0.006512562359071386,0.5764070614518282,0.5838028618543795,0.9873316818299599,1.0457019658379743
heldout_gpu4,5,7,success,17,False,False,0,"[16,16,16,20,16]",0.03232380226254463,0.01171132631737482,0.0068656651213638035,0.5862414670469871,0.5968401262168652,0.9822420465643641,1.0457019658379743
heldout_gpu4,5,7,success,18,False,False,0,"[17,17,17,20,17]",0.03762044683098793,0.012754301917403527,0.00791916743393347,0.6209016757810626,0.6368630951886709,0.9749374401999542,1.0457019658379743
heldout_gpu4,5,7,success,19,False,False,0,"[18,18,18,21,18]",0.04045669883489609,0.012954108286798192,0.007300719363208816,0.5635833205631865,0.5904796680133102,0.954450002418174,1.0457019658379743
heldout_gpu4,5,7,success,20,False,False,0,"[19,19,19,23,19]",0.037755311280488965,0.011889365374745494,0.006516244426501103,0.5480733597726271,0.5522966029278397,0.9923533059359332,1.0457019658379743
heldout_gpu4,5,7,success,21,False,False,0,"[20,20,20,24,20]",0.03419103547930717,0.011736086598942305,0.006347386474591302,0.540843527446649,0.5773574148890036,0.9367568745100912,1.0457019658379743
heldout_gpu4,5,7,success,22,False,False,0,"[22,22,21,25,21]",0.03322346657514572,0.011548665134489306,0.006412202279281342,0.5552331983487627,0.5759517303787919,0.9640273117741951,1.0457019658379743
heldout_gpu4,5,7,success,23,False,False,0,"[22,23,22,25,22]",0.033112036809325215,0.011334442139216461,0.006505911649143889,0.5739948706106887,0.5759517303787919,0.9966023892890881,1.0457019658379743
heldout_gpu4,5,7,success,24,False,False,0,"[22,24,24,26,22]",0.033200886100530624,0.011626537141754984,0.006653829611292248,0.5722967664547345,0.5866710298078602,0.9754985969601508,1.0457019658379743
heldout_gpu4,5,7,success,25,False,False,0,"[24,24,25,28,23]",0.03498699367046356,0.011495957718075888,0.006658780281369554,0.5792279725332926,0.5790210179686611,1.0003574215066622,1.0457019658379743
heldout_gpu4,5,7,success,26,False,False,0,"[24,24,26,30,25]",0.03591087907552719,0.011619757067961724,0.0064325714220837505,0.5535891485907044,0.5790210179686611,0.9560778130866863,1.0457019658379743
heldout_gpu4,5,7,success,27,False,False,0,"[25,25,26,30,25]",0.035700342059135436,0.011865664028630941,0.006497398022787817,0.5475798073424372,0.564757404171065,0.9695841139898986,1.0457019658379743
heldout_gpu4,5,7,success,28,False,False,0,"[26,26,27,29,26]",0.03565912917256355,0.011777517041578384,0.006853496870362433,0.5819135600625673,0.611469487564466,0.9516641008210853,1.0457019658379743
heldout_gpu4,5,7,success,29,False,False,0,"[28,28,27,30,26]",0.03806997761130333,0.012813470809951094,0.007921732151983421,0.6182346898415151,0.611469487564466,1.011063842783056,1.0457019658379743
heldout_gpu4,5,7,success,30,False,False,0,"[29,29,28,32,27]",0.03972576633095741,0.012153196797396336,0.0070856749067195425,0.5830297184225269,0.6055413008266937,0.9628240346720635,1.0457019658379743
