suite,metric,layer_group,query,denoise_step,token_position,previous_token_position,task_mean,task_sd,tasks
spatial,top1,back_12_15,1,1,6,,0.03786192089319229,0.0007600766839459538,10
spatial,top1,back_12_15,1,1,7,,0.03770146518945694,0.000828608579467982,10
spatial,top1,back_12_15,1,1,8,,0.038308531045913696,0.0009793235221877694,10
spatial,top1,back_12_15,1,1,9,,0.03866368532180786,0.0009467591298744082,10
spatial,top1,back_12_15,1,1,10,,0.03943067416548729,0.001037472509779036,10
spatial,top1,back_12_15,1,2,1,,0.039357855916023254,0.0007363693439401686,10
spatial,top1,back_12_15,1,2,2,,0.03883551433682442,0.0009333615307696164,10
spatial,top1,back_12_15,1,2,3,,0.0383710078895092,0.0009043758036568761,10
spatial,top1,back_12_15,1,2,4,,0.037813372910022736,0.0007983563700690866,10
spatial,top1,back_12_15,1,2,5,,0.03839299827814102,0.0009513803524896502,10
spatial,top1,back_12_15,1,2,6,,0.03799126297235489,0.0008097063982859254,10
spatial,top1,back_12_15,1,2,7,,0.03793775290250778,0.0010027941316366196,10
spatial,top1,back_12_15,1,2,8,,0.038555845618247986,0.001044203294441104,10
spatial,top1,back_12_15,1,2,9,,0.038997240364551544,0.0010099307401105762,10
spatial,top1,back_12_15,1,2,10,,0.039933741092681885,0.0012417359976097941,10
spatial,top1,back_12_15,1,3,1,,0.03964778780937195,0.0007921622600406408,10
spatial,top1,back_12_15,1,3,2,,0.03913065046072006,0.0008996101096272469,10
spatial,top1,back_12_15,1,3,3,,0.03877541795372963,0.0009563577477820218,10
spatial,top1,back_12_15,1,3,4,,0.038074880838394165,0.0008516893140040338,10
spatial,top1,back_12_15,1,3,5,,0.03868178650736809,0.0010116971097886562,10
spatial,top1,back_12_15,1,3,6,,0.038245413452386856,0.0008316960302181542,10
spatial,top1,back_12_15,1,3,7,,0.03826487064361572,0.0010854557622224092,10
spatial,top1,back_12_15,1,3,8,,0.038797102868556976,0.0010551270097494125,10
spatial,top1,back_12_15,1,3,9,,0.0392635278403759,0.00111034803558141,10
spatial,top1,back_12_15,1,3,10,,0.04039543867111206,0.0013591315364465117,10
spatial,top1,back_12_15,1,4,1,,0.0399991050362587,0.0007948970305733383,10
spatial,top1,back_12_15,1,4,2,,0.03941848874092102,0.0009092198451980948,10
spatial,top1,back_12_15,1,4,3,,0.03904788941144943,0.0009569718386046588,10
spatial,top1,back_12_15,1,4,4,,0.038414329290390015,0.0009240946383215487,10
spatial,top1,back_12_15,1,4,5,,0.03893569856882095,0.0010701180435717106,10
spatial,top1,back_12_15,1,4,6,,0.03854108974337578,0.0008936765370890498,10
spatial,top1,back_12_15,1,4,7,,0.03853960335254669,0.00111730070784688,10
spatial,top1,back_12_15,1,4,8,,0.039009056985378265,0.0011056807124987245,10
spatial,top1,back_12_15,1,4,9,,0.03955179080367088,0.0012838580878451467,10
spatial,top1,back_12_15,1,4,10,,0.040814559906721115,0.0014491186011582613,10
spatial,top1,back_12_15,1,5,1,,0.040337350219488144,0.0009310201276093721,10
spatial,top1,back_12_15,1,5,2,,0.03972867876291275,0.000950884073972702,10
spatial,top1,back_12_15,1,5,3,,0.03932812437415123,0.0009314398630522192,10
spatial,top1,back_12_15,1,5,4,,0.038852762430906296,0.0009850038914009929,10
spatial,top1,back_12_15,1,5,5,,0.03946233168244362,0.0011590305948629975,10
spatial,top1,back_12_15,1,5,6,,0.038964949548244476,0.0009540995815768838,10
spatial,top1,back_12_15,1,5,7,,0.039055220782756805,0.0011198981665074825,10
spatial,top1,back_12_15,1,5,8,,0.039453182369470596,0.001169343013316393,10
spatial,top1,back_12_15,1,5,9,,0.040019553154706955,0.0014303369680419564,10
spatial,top1,back_12_15,1,5,10,,0.04143182560801506,0.0015107590006664395,10
spatial,top1,back_12_15,1,6,1,,0.04091157391667366,0.0011560198618099093,10
spatial,top1,back_12_15,1,6,2,,0.040139131247997284,0.0010723989689722657,10
spatial,top1,back_12_15,1,6,3,,0.03975755721330643,0.0010155095951631665,10
spatial,top1,back_12_15,1,6,4,,0.03932257369160652,0.0010953476885333657,10
spatial,top1,back_12_15,1,6,5,,0.039955105632543564,0.0012608618708327413,10
spatial,top1,back_12_15,1,6,6,,0.03940969705581665,0.0010312233353033662,10
spatial,top1,back_12_15,1,6,7,,0.03964003175497055,0.0011981144780293107,10
spatial,top1,back_12_15,1,6,8,,0.039991505444049835,0.0012508067302405834,10
spatial,top1,back_12_15,1,6,9,,0.040496401488780975,0.001578973256982863,10
spatial,top1,back_12_15,1,6,10,,0.0422695055603981,0.0016101449728012085,10
spatial,top1,back_12_15,1,7,1,,0.04188946634531021,0.0014663342153653502,10
spatial,top1,back_12_15,1,7,2,,0.04083489999175072,0.0012061360757797956,10
spatial,top1,back_12_15,1,7,3,,0.04038951173424721,0.0011375073809176683,10
spatial,top1,back_12_15,1,7,4,,0.04008476436138153,0.0012056464329361916,10
spatial,top1,back_12_15,1,7,5,,0.040693506598472595,0.0013855077559128404,10
spatial,top1,back_12_15,1,7,6,,0.040167056024074554,0.0011373705929145217,10
spatial,top1,back_12_15,1,7,7,,0.04048905894160271,0.0013080916833132505,10
spatial,top1,back_12_15,1,7,8,,0.04074427857995033,0.0012878089910373092,10
spatial,top1,back_12_15,1,7,9,,0.04132567346096039,0.0016859207535162568,10
spatial,top1,back_12_15,1,7,10,,0.0432606041431427,0.0017902432009577751,10
spatial,top1,back_12_15,1,8,1,,0.043290797621011734,0.0018173780990764499,10
spatial,top1,back_12_15,1,8,2,,0.041773777455091476,0.0014545051380991936,10
spatial,top1,back_12_15,1,8,3,,0.04147997871041298,0.0013217984233051538,10
spatial,top1,back_12_15,1,8,4,,0.0412396565079689,0.0014034392079338431,10
spatial,top1,back_12_15,1,8,5,,0.041676539927721024,0.0015348783927038312,10
spatial,top1,back_12_15,1,8,6,,0.04126206785440445,0.0012665563262999058,10
spatial,top1,back_12_15,1,8,7,,0.04172544553875923,0.0013732145307585597,10
spatial,top1,back_12_15,1,8,8,,0.04195207729935646,0.001215958851389587,10
spatial,top1,back_12_15,1,8,9,,0.042436085641384125,0.001604204997420311,10
spatial,top1,back_12_15,1,8,10,,0.044822752475738525,0.002053507836535573,10
spatial,top1,back_12_15,1,9,1,,0.04566122591495514,0.002183463890105486,10
spatial,top1,back_12_15,1,9,2,,0.04319845885038376,0.0018131631659343839,10
spatial,top1,back_12_15,1,9,3,,0.04279617592692375,0.0013454746222123504,10
spatial,top1,back_12_15,1,9,4,,0.04271730035543442,0.0014855561312288046,10
spatial,top1,back_12_15,1,9,5,,0.04325388744473457,0.0015409886837005615,10
spatial,top1,back_12_15,1,9,6,,0.04244682937860489,0.001278919749893248,10
spatial,top1,back_12_15,1,9,7,,0.04276222735643387,0.0010894250590354204,10
spatial,top1,back_12_15,1,9,8,,0.04291083663702011,0.0011336500756442547,10
spatial,top1,back_12_15,1,9,9,,0.043328575789928436,0.0014100568369030952,10
spatial,top1,back_12_15,1,9,10,,0.04566143825650215,0.0014929574681445956,10
spatial,top1,back_12_15,2,0,1,,0.03854073956608772,0.0008672405383549631,10
spatial,top1,back_12_15,2,0,2,,0.03830047696828842,0.0007358030998148024,10
spatial,top1,back_12_15,2,0,3,,0.03776560723781586,0.0006745291757397354,10
spatial,top1,back_12_15,2,0,4,,0.03820301592350006,0.0007448603864759207,10
spatial,top1,back_12_15,2,0,5,,0.038065314292907715,0.0004715796385426074,10
spatial,top1,back_12_15,2,0,6,,0.037952326238155365,0.0005751932039856911,10
spatial,top1,back_12_15,2,0,7,,0.03920590877532959,0.0007973086321726441,10
spatial,top1,back_12_15,2,0,8,,0.03845734894275665,0.0005889702588319778,10
spatial,top1,back_12_15,2,0,9,,0.03961178660392761,0.0011641259770840406,10
spatial,top1,back_12_15,2,0,10,,0.04146328195929527,0.0012705388944596052,10
spatial,top1,back_12_15,2,1,1,,0.03872714564204216,0.0010330829536542296,10
spatial,top1,back_12_15,2,1,2,,0.03834597021341324,0.0008513880893588066,10
spatial,top1,back_12_15,2,1,3,,0.03785359114408493,0.000750702281948179,10
spatial,top1,back_12_15,2,1,4,,0.03822539001703262,0.0008161506848409772,10
spatial,top1,back_12_15,2,1,5,,0.03811412304639816,0.0005783624364994466,10
spatial,top1,back_12_15,2,1,6,,0.03803188353776932,0.0006753515335731208,10
spatial,top1,back_12_15,2,1,7,,0.03912494331598282,0.0008591998484916985,10
spatial,top1,back_12_15,2,1,8,,0.038652412593364716,0.0006231197621673346,10
spatial,top1,back_12_15,2,1,9,,0.03972921893000603,0.0011802972294390202,10
spatial,top1,back_12_15,2,1,10,,0.041791051626205444,0.0013315692776814103,10
spatial,top1,back_12_15,2,2,1,,0.039110615849494934,0.00119002815335989,10
spatial,top1,back_12_15,2,2,2,,0.038605961948633194,0.0009398699621669948,10
spatial,top1,back_12_15,2,2,3,,0.03820746764540672,0.0007839263416826725,10
spatial,top1,back_12_15,2,2,4,,0.03844756633043289,0.0008482594857923687,10
spatial,top1,back_12_15,2,2,5,,0.03835073858499527,0.0006929790833964944,10
spatial,top1,back_12_15,2,2,6,,0.038351982831954956,0.000709093757905066,10
spatial,top1,back_12_15,2,2,7,,0.039187945425510406,0.0008303628419525921,10
spatial,top1,back_12_15,2,2,8,,0.03895106911659241,0.0007118930225260556,10
spatial,top1,back_12_15,2,2,9,,0.04005963355302811,0.0012365756556391716,10
spatial,top1,back_12_15,2,2,10,,0.042097412049770355,0.0014301552437245846,10
spatial,top1,back_12_15,2,3,1,,0.03962557762861252,0.0013055250747129321,10
spatial,top1,back_12_15,2,3,2,,0.038976170122623444,0.0010915359016507864,10
spatial,top1,back_12_15,2,3,3,,0.03851201385259628,0.0008589212666265666,10
spatial,top1,back_12_15,2,3,4,,0.038654476404190063,0.000914094562176615,10
spatial,top1,back_12_15,2,3,5,,0.038663797080516815,0.0007156990468502045,10
spatial,top1,back_12_15,2,3,6,,0.03869455307722092,0.0007832883275114,10
spatial,top1,back_12_15,2,3,7,,0.03926429897546768,0.0008138493867591023,10
spatial,top1,back_12_15,2,3,8,,0.039295271039009094,0.0008547347388230264,10
spatial,top1,back_12_15,2,3,9,,0.04027555510401726,0.0011884195264428854,10
spatial,top1,back_12_15,2,3,10,,0.04246553033590317,0.0013937038602307439,10
spatial,top1,back_12_15,2,4,1,,0.04025053232908249,0.001456856494769454,10
spatial,top1,back_12_15,2,4,2,,0.039417412132024765,0.0012398946564644575,10
spatial,top1,back_12_15,2,4,3,,0.03886420652270317,0.0009554550051689148,10
spatial,top1,back_12_15,2,4,4,,0.03895411640405655,0.0010115588083863258,10
spatial,top1,back_12_15,2,4,5,,0.03894311562180519,0.0007840612670406699,10
spatial,top1,back_12_15,2,4,6,,0.03910313919186592,0.000904712185729295,10
spatial,top1,back_12_15,2,4,7,,0.0394744873046875,0.0007754439720883965,10
spatial,top1,back_12_15,2,4,8,,0.039588622748851776,0.0009218784980475903,10
spatial,top1,back_12_15,2,4,9,,0.040617503225803375,0.0011780314380303025,10
spatial,top1,back_12_15,2,4,10,,0.04281861335039139,0.0013747167540714145,10
spatial,top1,back_12_15,2,5,1,,0.04087100923061371,0.0016538340132683516,10
spatial,top1,back_12_15,2,5,2,,0.039889849722385406,0.0013721977593377233,10
spatial,top1,back_12_15,2,5,3,,0.03932787477970123,0.0010224179131910205,10
spatial,top1,back_12_15,2,5,4,,0.03936401754617691,0.0010556064080446959,10
spatial,top1,back_12_15,2,5,5,,0.03934309259057045,0.0008935914374887943,10
spatial,top1,back_12_15,2,5,6,,0.03961493819952011,0.000974730122834444,10
spatial,top1,back_12_15,2,5,7,,0.0398564375936985,0.0007631091866642237,10
spatial,top1,back_12_15,2,5,8,,0.04010247811675072,0.0010635494254529476,10
spatial,top1,back_12_15,2,5,9,,0.041018180549144745,0.0011671367101371288,10
spatial,top1,back_12_15,2,5,10,,0.04321509972214699,0.0013385000638663769,10
spatial,top1,back_12_15,2,6,1,,0.04157434403896332,0.0017311975825577974,10
spatial,top1,back_12_15,2,6,2,,0.04041246324777603,0.001448749448172748,10
spatial,top1,back_12_15,2,6,3,,0.03990806266665459,0.0011281997431069613,10
spatial,top1,back_12_15,2,6,4,,0.03986787050962448,0.0011532728094607592,10
spatial,top1,back_12_15,2,6,5,,0.03988514095544815,0.0010440628975629807,10
spatial,top1,back_12_15,2,6,6,,0.04014283046126366,0.0010800042655318975,10
spatial,top1,back_12_15,2,6,7,,0.04027055576443672,0.0009227776899933815,10
spatial,top1,back_12_15,2,6,8,,0.040604282170534134,0.0012060723965987563,10
spatial,top1,back_12_15,2,6,9,,0.04158175736665726,0.0013066644314676523,10
spatial,top1,back_12_15,2,6,10,,0.04364806413650513,0.0013536032056435943,10
spatial,top1,back_12_15,2,7,1,,0.042558442801237106,0.0018494145479053259,10
spatial,top1,back_12_15,2,7,2,,0.041245896369218826,0.001483480678871274,10
spatial,top1,back_12_15,2,7,3,,0.040769193321466446,0.0012768934248015285,10
spatial,top1,back_12_15,2,7,4,,0.04067321866750717,0.0012769391760230064,10
spatial,top1,back_12_15,2,7,5,,0.040726836770772934,0.0011951207416132092,10
spatial,top1,back_12_15,2,7,6,,0.04096764326095581,0.0011532751377671957,10
spatial,top1,back_12_15,2,7,7,,0.04108733683824539,0.0010356476996093988,10
spatial,top1,back_12_15,2,7,8,,0.041450537741184235,0.0012005196185782552,10
spatial,top1,back_12_15,2,7,9,,0.042289793491363525,0.0012784266145899892,10
spatial,top1,back_12_15,2,7,10,,0.04450387880206108,0.0014839022187516093,10
spatial,top1,back_12_15,2,8,1,,0.043972812592983246,0.0018816384254023433,10
spatial,top1,back_12_15,2,8,2,,0.04236302152276039,0.0014372512232512236,10
spatial,top1,back_12_15,2,8,3,,0.0418328121304512,0.001351657323539257,10
spatial,top1,back_12_15,2,8,4,,0.041644372045993805,0.0013684253208339214,10
spatial,top1,back_12_15,2,8,5,,0.041783854365348816,0.0013789080549031496,10
spatial,top1,back_12_15,2,8,6,,0.041923582553863525,0.001349810278043151,10
spatial,top1,back_12_15,2,8,7,,0.04213012009859085,0.0012373594800010324,10
spatial,top1,back_12_15,2,8,8,,0.042472027242183685,0.0011780807981267571,10
spatial,top1,back_12_15,2,8,9,,0.04335647448897362,0.0012842216528952122,10
spatial,top1,back_12_15,2,8,10,,0.045703280717134476,0.0014921328984200954,10
spatial,top1,back_12_15,2,9,1,,0.045695073902606964,0.0018638215260580182,10
spatial,top1,back_12_15,2,9,2,,0.04385474696755409,0.0013358332216739655,10
spatial,top1,back_12_15,2,9,3,,0.04336034879088402,0.0014119440456852317,10
spatial,top1,back_12_15,2,9,4,,0.04321411997079849,0.0013763674069195986,10
spatial,top1,back_12_15,2,9,5,,0.04340503737330437,0.001503592124208808,10
spatial,top1,back_12_15,2,9,6,,0.043329574167728424,0.0014192414237186313,10
spatial,top1,back_12_15,2,9,7,,0.043587155640125275,0.0014860533410683274,10
spatial,top1,back_12_15,2,9,8,,0.04394908994436264,0.0013166273711249232,10
spatial,top1,back_12_15,2,9,9,,0.04450612515211105,0.0012159851612523198,10
spatial,top1,back_12_15,2,9,10,,0.04707574099302292,0.0012169497786089778,10
spatial,top1,back_12_15,3,0,1,,0.04057351499795914,0.0010778323048725724,10
spatial,top1,back_12_15,3,0,2,,0.04003901779651642,0.0010573997860774398,10
spatial,top1,back_12_15,3,0,3,,0.03921853005886078,0.0007944063981994987,10
spatial,top1,back_12_15,3,0,4,,0.03864413499832153,0.0009014698443934321,10
spatial,top1,back_12_15,3,0,5,,0.039115335792303085,0.0010195105569437146,10
spatial,top1,back_12_15,3,0,6,,0.03919566422700882,0.0008323294459842145,10
spatial,top1,back_12_15,3,0,7,,0.0390336811542511,0.0008275059517472982,10
spatial,top1,back_12_15,3,0,8,,0.03891140595078468,0.0007253345102071762,10
spatial,top1,back_12_15,3,0,9,,0.03963072597980499,0.0009444489842280746,10
spatial,top1,back_12_15,3,0,10,,0.04114844650030136,0.0008993344381451607,10
spatial,top1,back_12_15,3,1,1,,0.04061388224363327,0.001116874860599637,10
spatial,top1,back_12_15,3,1,2,,0.040271587669849396,0.0010550962761044502,10
spatial,top1,back_12_15,3,1,3,,0.03942618891596794,0.0007878735777921975,10
spatial,top1,back_12_15,3,1,4,,0.03876262158155441,0.0009153175633400679,10
spatial,top1,back_12_15,3,1,5,,0.039290621876716614,0.0009637749171815813,10
spatial,top1,back_12_15,3,1,6,,0.03926199674606323,0.0009007651824504137,10
spatial,top1,back_12_15,3,1,7,,0.0392853245139122,0.000889438611920923,10
spatial,top1,back_12_15,3,1,8,,0.03902607411146164,0.0007797445869073272,10
spatial,top1,back_12_15,3,1,9,,0.03984437510371208,0.0009153038263320923,10
spatial,top1,back_12_15,3,1,10,,0.041469357907772064,0.0009255831246264279,10
spatial,top1,back_12_15,3,2,1,,0.040836893022060394,0.0010650194017216563,10
spatial,top1,back_12_15,3,2,2,,0.04063501954078674,0.0010248114122077823,10
spatial,top1,back_12_15,3,2,3,,0.03973611071705818,0.0007769092917442322,10
spatial,top1,back_12_15,3,2,4,,0.03906499221920967,0.0009240117506124079,10
spatial,top1,back_12_15,3,2,5,,0.039474137127399445,0.0009237027843482792,10
spatial,top1,back_12_15,3,2,6,,0.039515718817710876,0.0009506538626737893,10
spatial,top1,back_12_15,3,2,7,,0.03952387720346451,0.0008673554402776062,10
spatial,top1,back_12_15,3,2,8,,0.03935595229268074,0.0008569121710024774,10
spatial,top1,back_12_15,3,2,9,,0.040180180221796036,0.0009080942254513502,10
spatial,top1,back_12_15,3,2,10,,0.042002324014902115,0.0009798916289582849,10
spatial,top1,back_12_15,3,3,1,,0.041298262774944305,0.0010728809284046292,10
spatial,top1,back_12_15,3,3,2,,0.04104297608137131,0.0010636254446581006,10
spatial,top1,back_12_15,3,3,3,,0.040172360837459564,0.0008484079735353589,10
spatial,top1,back_12_15,3,3,4,,0.03941973298788071,0.0009123445488512516,10
spatial,top1,back_12_15,3,3,5,,0.03981783613562584,0.0008863474940881133,10
spatial,top1,back_12_15,3,3,6,,0.039874959737062454,0.001019796822220087,10
spatial,top1,back_12_15,3,3,7,,0.03989006578922272,0.0008720301557332277,10
spatial,top1,back_12_15,3,3,8,,0.03972917050123215,0.0009302052785642445,10
spatial,top1,back_12_15,3,3,9,,0.040505535900592804,0.0009061839082278311,10
spatial,top1,back_12_15,3,3,10,,0.04250582307577133,0.0009294328046962619,10
spatial,top1,back_12_15,3,4,1,,0.04185905680060387,0.0010303803719580173,10
spatial,top1,back_12_15,3,4,2,,0.041404325515031815,0.0010542604140937328,10
spatial,top1,back_12_15,3,4,3,,0.04055235534906387,0.0008399075595661998,10
spatial,top1,back_12_15,3,4,4,,0.039765506982803345,0.0009284430998377502,10
spatial,top1,back_12_15,3,4,5,,0.040093548595905304,0.0008985275635495782,10
spatial,top1,back_12_15,3,4,6,,0.04021545499563217,0.0010379999876022339,10
spatial,top1,back_12_15,3,4,7,,0.04017823189496994,0.0008994369418360293,10
spatial,top1,back_12_15,3,4,8,,0.040040843188762665,0.0009498792933300138,10
spatial,top1,back_12_15,3,4,9,,0.04077940434217453,0.0009598443284630775,10
spatial,top1,back_12_15,3,4,10,,0.04295448213815689,0.0009341008262708783,10
spatial,top1,back_12_15,3,5,1,,0.04254574328660965,0.00103725993540138,10
spatial,top1,back_12_15,3,5,2,,0.041914381086826324,0.0010670836782082915,10
spatial,top1,back_12_15,3,5,3,,0.04102771729230881,0.0008627893985249102,10
spatial,top1,back_12_15,3,5,4,,0.04027315229177475,0.0009310861933045089,10
spatial,top1,back_12_15,3,5,5,,0.04045312851667404,0.0009289669105783105,10
spatial,top1,back_12_15,3,5,6,,0.040659938007593155,0.0010375849669799209,10
spatial,top1,back_12_15,3,5,7,,0.04059547185897827,0.0008521178970113397,10
spatial,top1,back_12_15,3,5,8,,0.040495339781045914,0.0009453793754801154,10
spatial,top1,back_12_15,3,5,9,,0.04123905673623085,0.0009235196630470455,10
spatial,top1,back_12_15,3,5,10,,0.04358167573809624,0.0009616842144168913,10
spatial,top1,back_12_15,3,6,1,,0.04341049864888191,0.0011355874594300985,10
spatial,top1,back_12_15,3,6,2,,0.04249170050024986,0.001168520306237042,10
spatial,top1,back_12_15,3,6,3,,0.04172433167695999,0.0009543719934299588,10
spatial,top1,back_12_15,3,6,4,,0.04079887643456459,0.0009267956484109163,10
spatial,top1,back_12_15,3,6,5,,0.040881820023059845,0.0009372095228172839,10
spatial,top1,back_12_15,3,6,6,,0.041058726608753204,0.001093934872187674,10
spatial,top1,back_12_15,3,6,7,,0.04105217754840851,0.0008799118804745376,10
spatial,top1,back_12_15,3,6,8,,0.04095935449004173,0.0009091752581298351,10
spatial,top1,back_12_15,3,6,9,,0.041689030826091766,0.0009351526969112456,10
spatial,top1,back_12_15,3,6,10,,0.04419025406241417,0.0009151787962764502,10
spatial,top1,back_12_15,3,7,1,,0.04452751204371452,0.001225809333845973,10
spatial,top1,back_12_15,3,7,2,,0.04330432415008545,0.001264522667042911,10
spatial,top1,back_12_15,3,7,3,,0.04261103644967079,0.0009715237538330257,10
spatial,top1,back_12_15,3,7,4,,0.04161541908979416,0.0009045336046256125,10
spatial,top1,back_12_15,3,7,5,,0.04152822121977806,0.0009236273472197354,10
spatial,top1,back_12_15,3,7,6,,0.04171676188707352,0.0010127954883500934,10
spatial,top1,back_12_15,3,7,7,,0.04175352677702904,0.0007965877884998918,10
spatial,top1,back_12_15,3,7,8,,0.04175505042076111,0.0008777087787166238,10
spatial,top1,back_12_15,3,7,9,,0.04239656403660774,0.0008561901049688458,10
spatial,top1,back_12_15,3,7,10,,0.04504554718732834,0.0009107067016884685,10
spatial,top1,back_12_15,3,8,1,,0.045834980905056,0.0013707346515730023,10
spatial,top1,back_12_15,3,8,2,,0.044638022780418396,0.0013545658439397812,10
spatial,top1,back_12_15,3,8,3,,0.04373147338628769,0.0010365946218371391,10
spatial,top1,back_12_15,3,8,4,,0.04284194856882095,0.0010228650644421577,10
spatial,top1,back_12_15,3,8,5,,0.042569637298583984,0.0009779741521924734,10
spatial,top1,back_12_15,3,8,6,,0.042602185159921646,0.0011012727627530694,10
spatial,top1,back_12_15,3,8,7,,0.042734235525131226,0.0008757173782214522,10
spatial,top1,back_12_15,3,8,8,,0.042899902909994125,0.0009386177989654243,10
spatial,top1,back_12_15,3,8,9,,0.04337549954652786,0.0009482346358709037,10
spatial,top1,back_12_15,3,8,10,,0.04614943265914917,0.0010681879939511418,10
spatial,top1,back_12_15,3,9,1,,0.047376979142427444,0.0010511605069041252,10
spatial,top1,back_12_15,3,9,2,,0.045625124126672745,0.001178933191113174,10
spatial,top1,back_12_15,3,9,3,,0.04491287097334862,0.001040392555296421,10
spatial,top1,back_12_15,3,9,4,,0.04436676949262619,0.001275037182494998,10
spatial,top1,back_12_15,3,9,5,,0.04417666047811508,0.0009636996546760201,10
spatial,top1,back_12_15,3,9,6,,0.044085707515478134,0.0009838520782068372,10
spatial,top1,back_12_15,3,9,7,,0.04415048286318779,0.0008028989541344345,10
spatial,top1,back_12_15,3,9,8,,0.0443851575255394,0.0007064903620630503,10
spatial,top1,back_12_15,3,9,9,,0.04467892274260521,0.0008367476984858513,10
spatial,top1,back_12_15,3,9,10,,0.04741724207997322,0.0011727919336408377,10
spatial,top1_centered,back_12_15,0,0,1,,0.0020876224152743816,0.0007760034059174359,10
spatial,top1_centered,back_12_15,0,0,2,,-0.00038031526491977274,0.0002917152887675911,10
spatial,top1_centered,back_12_15,0,0,3,,-0.00019228830933570862,0.0003308866289444268,10
spatial,top1_centered,back_12_15,0,0,4,,-0.0006779447430744767,0.00041373565909452736,10
spatial,top1_centered,back_12_15,0,0,5,,-0.0008405495318584144,0.00023601533030159771,10
spatial,top1_centered,back_12_15,0,0,6,,-0.0005573380622081459,0.0001626532175578177,10
spatial,top1_centered,back_12_15,0,0,7,,-4.161670949542895e-05,0.0002557137340772897,10
spatial,top1_centered,back_12_15,0,0,8,,0.00019563175737857819,0.00033417026861570776,10
spatial,top1_centered,back_12_15,0,0,9,,-0.0001462060899939388,0.00035572590422816575,10
spatial,top1_centered,back_12_15,0,0,10,,0.0005530141061171889,0.000353115436155349,10
spatial,top1_centered,back_12_15,0,1,1,,0.0019007704686373472,0.0007101150113157928,10
spatial,top1_centered,back_12_15,0,1,2,,-0.00033180080936290324,0.0002896650112234056,10
spatial,top1_centered,back_12_15,0,1,3,,-0.00021044575260020792,0.0003409774217288941,10
spatial,top1_centered,back_12_15,0,1,4,,-0.0006580211338587105,0.0004912761505693197,10
spatial,top1_centered,back_12_15,0,1,5,,-0.0007862023776397109,0.000287503789877519,10
spatial,top1_centered,back_12_15,0,1,6,,-0.0004896484315395355,0.00019286785391159356,10
spatial,top1_centered,back_12_15,0,1,7,,-0.0001480363280279562,0.00024890422355383635,10
spatial,top1_centered,back_12_15,0,1,8,,0.00023109317407943308,0.00032079979428090155,10
spatial,top1_centered,back_12_15,0,1,9,,-0.00018292665481567383,0.0004274689999874681,10
spatial,top1_centered,back_12_15,0,1,10,,0.0006752196932211518,0.0004274546226952225,10
spatial,top1_centered,back_12_15,0,2,1,,0.0018032335210591555,0.0006829494959674776,10
spatial,top1_centered,back_12_15,0,2,2,,-0.0003702118992805481,0.0002954558003693819,10
spatial,top1_centered,back_12_15,0,2,3,,-1.255534607480513e-05,0.0004126251442357898,10
spatial,top1_centered,back_12_15,0,2,4,,-0.0006799012189731002,0.00047763853217475116,10
spatial,top1_centered,back_12_15,0,2,5,,-0.0007337738061323762,0.00030465784948319197,10
spatial,top1_centered,back_12_15,0,2,6,,-0.0004526279808487743,0.0002546055184211582,10
spatial,top1_centered,back_12_15,0,2,7,,-0.00027035624952986836,0.00023966233129613101,10
spatial,top1_centered,back_12_15,0,2,8,,9.987391240429133e-05,0.0003405050665605813,10
spatial,top1_centered,back_12_15,0,2,9,,-0.0002313807635800913,0.0004959555808454752,10
spatial,top1_centered,back_12_15,0,2,10,,0.0008477084338665009,0.000502627866808325,10
spatial,top1_centered,back_12_15,0,3,1,,0.0017642922466620803,0.0006545384530909359,10
spatial,top1_centered,back_12_15,0,3,2,,-0.00029280781745910645,0.00029623814043588936,10
spatial,top1_centered,back_12_15,0,3,3,,0.0001003485158435069,0.0005038250819779932,10
spatial,top1_centered,back_12_15,0,3,4,,-0.000673525792080909,0.0005108769983053207,10
spatial,top1_centered,back_12_15,0,3,5,,-0.0007466558599844575,0.00039306224789470434,10
spatial,top1_centered,back_12_15,0,3,6,,-0.0004742428718600422,0.0002832994214259088,10
spatial,top1_centered,back_12_15,0,3,7,,-0.0003283199039287865,0.0002606681955512613,10
spatial,top1_centered,back_12_15,0,3,8,,4.409216489875689e-05,0.000376335927285254,10
spatial,top1_centered,back_12_15,0,3,9,,-0.0002940356789622456,0.0005482638371177018,10
spatial,top1_centered,back_12_15,0,3,10,,0.000900843006093055,0.0005018708761781454,10
spatial,top1_centered,back_12_15,0,4,1,,0.0017884187400341034,0.0007320313598029315,10
spatial,top1_centered,back_12_15,0,4,2,,-0.0002063352585537359,0.0003239085781387985,10
spatial,top1_centered,back_12_15,0,4,3,,0.00016442127525806427,0.0005812676972709596,10
spatial,top1_centered,back_12_15,0,4,4,,-0.0006629138952121139,0.0005638633738271892,10
spatial,top1_centered,back_12_15,0,4,5,,-0.0006338875973597169,0.0003834831004496664,10
spatial,top1_centered,back_12_15,0,4,6,,-0.0004699871060438454,0.0003430454817134887,10
spatial,top1_centered,back_12_15,0,4,7,,-0.00040828995406627655,0.0003241061931475997,10
spatial,top1_centered,back_12_15,0,4,8,,-0.0001491174043621868,0.00044395512668415904,10
spatial,top1_centered,back_12_15,0,4,9,,-0.0004291705845389515,0.0005604610778391361,10
spatial,top1_centered,back_12_15,0,4,10,,0.00100685132201761,0.0004920849460177124,10
