setting,method,budget,checkpoint,available_episodes,retained,coverage,retained_failures,selective_risk,detected_failures,false_alarms
reference_256,frontback_inversion__mean,0.05,q0,15600,15066,0.9657692307692308,539,0.03577591928846409,25,509
reference_256,frontback_inversion__mean,0.05,q3,15600,15060,0.9653846153846154,538,0.03572377158034529,26,514
reference_256,frontback_inversion__mean,0.05,q7,15600,15016,0.9625641025641025,533,0.03549547149706979,31,553
reference_256,frontback_inversion__mean,0.05,q11,15600,15003,0.9617307692307693,530,0.035326268079717386,34,563
reference_256,frontback_inversion__mean,0.05,q15,15600,14996,0.9612820512820512,524,0.03494265137369965,40,564
reference_256,frontback_inversion__mean,0.05,q19,15600,14976,0.96,504,0.03365384615384615,60,564
reference_256,frontback_inversion__mean,0.05,full_rollout,15600,14961,0.9590384615384615,489,0.032684980950471225,75,564
reference_256,entropy_front_low__current,0.05,q0,15600,15501,0.9936538461538461,564,0.03638474937100832,0,99
reference_256,entropy_front_low__current,0.05,q3,15600,15500,0.9935897435897436,564,0.03638709677419355,0,100
reference_256,entropy_front_low__current,0.05,q7,15600,15401,0.9872435897435897,559,0.03629634439322122,5,194
reference_256,entropy_front_low__current,0.05,q11,15600,14922,0.9565384615384616,523,0.03504892105615869,41,637
reference_256,entropy_front_low__current,0.05,q15,15600,14845,0.951602564102564,494,0.033277197709666556,70,685
reference_256,entropy_front_low__current,0.05,q19,15600,14829,0.9505769230769231,480,0.03236900667610763,84,687
reference_256,entropy_front_low__current,0.05,full_rollout,15600,14827,0.950448717948718,478,0.032238483847035815,86,687
reference_256,entropy_front_low__mean,0.05,q0,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_front_low__mean,0.05,q3,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_front_low__mean,0.05,q7,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_front_low__mean,0.05,q11,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_front_low__mean,0.05,q15,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_front_low__mean,0.05,q19,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_front_low__mean,0.05,full_rollout,15600,14689,0.9416025641025642,551,0.03751106269997958,13,898
reference_256,entropy_first_flow_low__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,entropy_first_flow_low__current,0.05,q3,15600,15577,0.998525641025641,563,0.03614303139243757,1,22
reference_256,entropy_first_flow_low__current,0.05,q7,15600,15247,0.9773717948717948,550,0.0360726700334492,14,339
reference_256,entropy_first_flow_low__current,0.05,q11,15600,15128,0.9697435897435898,526,0.03476996298254892,38,434
reference_256,entropy_first_flow_low__current,0.05,q15,15600,15052,0.9648717948717949,473,0.031424395429178846,91,457
reference_256,entropy_first_flow_low__current,0.05,q19,15600,15039,0.9640384615384615,461,0.03065363388523173,103,458
reference_256,entropy_first_flow_low__current,0.05,full_rollout,15600,15035,0.9637820512820513,457,0.030395743265713336,107,458
reference_256,entropy_first_flow_low__mean,0.05,q0,15600,15319,0.9819871794871795,549,0.03583784842352634,15,266
reference_256,entropy_first_flow_low__mean,0.05,q3,15600,15243,0.9771153846153846,542,0.03555730499245555,22,335
reference_256,entropy_first_flow_low__mean,0.05,q7,15600,14973,0.9598076923076924,536,0.035797769318105924,28,599
reference_256,entropy_first_flow_low__mean,0.05,q11,15600,14904,0.9553846153846154,526,0.03529253891572732,38,658
reference_256,entropy_first_flow_low__mean,0.05,q15,15600,14866,0.9529487179487179,495,0.033297457285080045,69,665
reference_256,entropy_first_flow_low__mean,0.05,q19,15600,14844,0.9515384615384616,473,0.03186472648881703,91,665
reference_256,entropy_first_flow_low__mean,0.05,full_rollout,15600,14839,0.9512179487179487,468,0.03153851337691219,96,665
reference_256,token_front_collapse__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,token_front_collapse__current,0.05,q3,15600,15482,0.9924358974358974,564,0.03642940188606123,0,118
reference_256,token_front_collapse__current,0.05,q7,15600,15126,0.9696153846153847,561,0.03708845696152321,3,471
reference_256,token_front_collapse__current,0.05,q11,15600,14838,0.9511538461538461,561,0.03780832996360695,3,759
reference_256,token_front_collapse__current,0.05,q15,15600,14781,0.9475,561,0.03795413030241526,3,816
reference_256,token_front_collapse__current,0.05,q19,15600,14781,0.9475,561,0.03795413030241526,3,816
reference_256,token_front_collapse__current,0.05,full_rollout,15600,14781,0.9475,561,0.03795413030241526,3,816
reference_256,token_front_collapse__mean,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,token_front_collapse__mean,0.05,q3,15600,15449,0.9903205128205128,564,0.03650721729561784,0,151
reference_256,token_front_collapse__mean,0.05,q7,15600,15186,0.9734615384615385,563,0.037073620439878836,1,413
reference_256,token_front_collapse__mean,0.05,q11,15600,14841,0.9513461538461538,562,0.0378680681894751,2,757
reference_256,token_front_collapse__mean,0.05,q15,15600,14840,0.9512820512820512,562,0.037870619946091644,2,758
reference_256,token_front_collapse__mean,0.05,q19,15600,14840,0.9512820512820512,562,0.037870619946091644,2,758
reference_256,token_front_collapse__mean,0.05,full_rollout,15600,14840,0.9512820512820512,562,0.037870619946091644,2,758
reference_256,freeze__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__current,0.05,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__current,0.05,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
reference_256,freeze__current,0.05,q11,15600,15551,0.9968589743589743,539,0.034660150472638415,25,24
reference_256,freeze__current,0.05,q15,15600,15456,0.9907692307692307,498,0.032220496894409936,66,78
reference_256,freeze__current,0.05,q19,15600,15368,0.9851282051282051,435,0.028305570015616868,129,103
reference_256,freeze__current,0.05,full_rollout,15600,15054,0.965,177,0.011757672379434038,387,159
reference_256,freeze__mean,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__mean,0.05,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__mean,0.05,q7,15600,15588,0.9992307692307693,556,0.03566846292019502,8,4
reference_256,freeze__mean,0.05,q11,15600,15277,0.9792948717948718,481,0.03148523924854356,83,240
reference_256,freeze__mean,0.05,q15,15600,15113,0.9687820512820513,460,0.030437371799113346,104,383
reference_256,freeze__mean,0.05,q19,15600,15060,0.9653846153846154,418,0.027755644090305447,146,394
reference_256,freeze__mean,0.05,full_rollout,15600,14894,0.9547435897435897,282,0.01893379884517255,282,424
reference_256,deviation_global__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,deviation_global__current,0.05,q3,15600,15596,0.9997435897435898,564,0.036163118748397026,0,4
reference_256,deviation_global__current,0.05,q7,15600,15271,0.9789102564102564,548,0.0358850108047934,16,313
reference_256,deviation_global__current,0.05,q11,15600,15106,0.9683333333333334,527,0.034886799947040914,37,457
reference_256,deviation_global__current,0.05,q15,15600,15053,0.9649358974358975,510,0.03388028964326048,54,493
reference_256,deviation_global__current,0.05,q19,15600,15038,0.963974358974359,505,0.03358159329698098,59,503
reference_256,deviation_global__current,0.05,full_rollout,15600,15020,0.9628205128205128,495,0.0329560585885486,69,511
reference_256,deviation_global__mean,0.05,q0,15600,14911,0.9558333333333333,538,0.03608074575816511,26,663
reference_256,deviation_global__mean,0.05,q3,15600,14823,0.9501923076923077,532,0.03589017068069891,32,745
reference_256,deviation_global__mean,0.05,q7,15600,14643,0.9386538461538462,524,0.035785016731544085,40,917
reference_256,deviation_global__mean,0.05,q11,15600,14591,0.9353205128205129,520,0.035638407237338084,44,965
reference_256,deviation_global__mean,0.05,q15,15600,14584,0.9348717948717948,515,0.035312671420735055,49,967
reference_256,deviation_global__mean,0.05,q19,15600,14576,0.9343589743589743,507,0.03478320526893523,57,967
reference_256,deviation_global__mean,0.05,full_rollout,15600,14572,0.9341025641025641,503,0.03451825418611035,61,967
reference_256,deviation_step__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,deviation_step__current,0.05,q3,15600,15574,0.9983333333333333,561,0.0360215744189033,3,23
reference_256,deviation_step__current,0.05,q7,15600,15403,0.9873717948717948,555,0.03603194182951373,9,188
reference_256,deviation_step__current,0.05,q11,15600,15145,0.9708333333333333,533,0.0351931330472103,31,424
reference_256,deviation_step__current,0.05,q15,15600,15033,0.9636538461538462,494,0.03286103904742899,70,497
reference_256,deviation_step__current,0.05,q19,15600,14993,0.9610897435897436,475,0.03168145134396051,89,518
reference_256,deviation_step__current,0.05,full_rollout,15600,14969,0.959551282051282,460,0.030730175696439307,104,527
reference_256,deviation_step__mean,0.05,q0,15600,15512,0.9943589743589744,562,0.03623001547189273,2,86
reference_256,deviation_step__mean,0.05,q3,15600,15083,0.9668589743589744,547,0.036265994828615,17,500
reference_256,deviation_step__mean,0.05,q7,15600,14845,0.951602564102564,537,0.03617379589087235,27,728
reference_256,deviation_step__mean,0.05,q11,15600,14759,0.9460897435897436,525,0.035571515685344536,39,802
reference_256,deviation_step__mean,0.05,q15,15600,14733,0.9444230769230769,502,0.034073169076223445,62,805
reference_256,deviation_step__mean,0.05,q19,15600,14712,0.943076923076923,481,0.032694399129961936,83,805
reference_256,deviation_step__mean,0.05,full_rollout,15600,14704,0.9425641025641026,473,0.03216811751904244,91,805
reference_256,clock,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.05,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.05,q7,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.05,q11,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.05,q15,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.05,q19,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.05,full_rollout,15600,14677,0.9408333333333333,140,0.009538734073720788,424,499
reference_256,random,0.05,q0,15600,15520,0.9948717948717949,561,0.03614690721649485,3,77
reference_256,random,0.05,q3,15600,15276,0.9792307692307692,552,0.03613511390416339,12,312
reference_256,random,0.05,q7,15600,15000,0.9615384615384616,548,0.036533333333333334,16,584
reference_256,random,0.05,q11,15600,14760,0.9461538461538461,531,0.03597560975609756,33,807
reference_256,random,0.05,q15,15600,14645,0.9387820512820513,521,0.03557528166609764,43,912
reference_256,random,0.05,q19,15600,14566,0.9337179487179487,512,0.03515035013044075,52,982
reference_256,random,0.05,full_rollout,15600,14454,0.9265384615384615,475,0.032862875328628756,89,1057
reference_256,v7_unlabeled_budget,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,v7_unlabeled_budget,0.05,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,v7_unlabeled_budget,0.05,q7,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,v7_unlabeled_budget,0.05,q11,15600,15586,0.9991025641025642,551,0.03535223918901578,13,1
reference_256,v7_unlabeled_budget,0.05,q15,15600,15543,0.9963461538461539,517,0.03326256192498231,47,10
reference_256,v7_unlabeled_budget,0.05,q19,15600,15423,0.9886538461538461,432,0.028010114763664655,132,45
reference_256,v7_unlabeled_budget,0.05,full_rollout,15600,14986,0.9606410256410256,114,0.007607099959962632,450,164
reference_256,entropy_high__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,entropy_high__current,0.1,q3,15600,15435,0.989423076923077,564,0.03654033041788144,0,165
reference_256,entropy_high__current,0.1,q7,15600,15103,0.9681410256410257,556,0.036813878037475996,8,489
reference_256,entropy_high__current,0.1,q11,15600,14228,0.912051282051282,555,0.03900759066629182,9,1363
reference_256,entropy_high__current,0.1,q15,15600,14218,0.9114102564102564,555,0.03903502602335068,9,1373
reference_256,entropy_high__current,0.1,q19,15600,14216,0.9112820512820513,555,0.039040517726505346,9,1375
reference_256,entropy_high__current,0.1,full_rollout,15600,14216,0.9112820512820513,555,0.039040517726505346,9,1375
reference_256,entropy_high__mean,0.1,q0,15600,15010,0.9621794871794872,525,0.03497668221185876,39,551
reference_256,entropy_high__mean,0.1,q3,15600,13943,0.8937820512820512,513,0.03679265581295273,51,1606
reference_256,entropy_high__mean,0.1,q7,15600,13859,0.8883974358974359,511,0.03687134713904322,53,1688
reference_256,entropy_high__mean,0.1,q11,15600,13844,0.8874358974358975,510,0.036839063854377345,54,1702
reference_256,entropy_high__mean,0.1,q15,15600,13844,0.8874358974358975,510,0.036839063854377345,54,1702
reference_256,entropy_high__mean,0.1,q19,15600,13844,0.8874358974358975,510,0.036839063854377345,54,1702
reference_256,entropy_high__mean,0.1,full_rollout,15600,13844,0.8874358974358975,510,0.036839063854377345,54,1702
reference_256,entropy_low__current,0.1,q0,15600,15561,0.9975,564,0.036244457297088875,0,39
reference_256,entropy_low__current,0.1,q3,15600,15462,0.9911538461538462,560,0.03621782434355193,4,134
reference_256,entropy_low__current,0.1,q7,15600,14503,0.9296794871794872,522,0.035992553264841756,42,1055
reference_256,entropy_low__current,0.1,q11,15600,14172,0.9084615384615384,477,0.03365791701947502,87,1341
reference_256,entropy_low__current,0.1,q15,15600,14122,0.9052564102564102,455,0.032219232403342304,109,1369
reference_256,entropy_low__current,0.1,q19,15600,14111,0.9045512820512821,449,0.03181914818226915,115,1374
reference_256,entropy_low__current,0.1,full_rollout,15600,14098,0.9037179487179487,441,0.03128103277060576,123,1379
reference_256,entropy_low__mean,0.1,q0,15600,14573,0.9341666666666667,525,0.03602552665888973,39,988
reference_256,entropy_low__mean,0.1,q3,15600,14404,0.9233333333333333,518,0.03596223271313524,46,1150
reference_256,entropy_low__mean,0.1,q7,15600,14109,0.9044230769230769,511,0.03621801686866539,53,1438
reference_256,entropy_low__mean,0.1,q11,15600,14000,0.8974358974358975,491,0.03507142857142857,73,1527
reference_256,entropy_low__mean,0.1,q15,15600,13978,0.896025641025641,474,0.03391043067677779,90,1532
reference_256,entropy_low__mean,0.1,q19,15600,13971,0.895576923076923,467,0.033426383222389236,97,1532
reference_256,entropy_low__mean,0.1,full_rollout,15600,13968,0.8953846153846153,464,0.033218785796105384,100,1532
reference_256,margin_low__current,0.1,q0,15600,15584,0.9989743589743589,564,0.036190965092402466,0,16
reference_256,margin_low__current,0.1,q3,15600,15393,0.9867307692307692,561,0.036445137400116935,3,204
reference_256,margin_low__current,0.1,q7,15600,15148,0.971025641025641,554,0.03657248481647742,10,442
reference_256,margin_low__current,0.1,q11,15600,14648,0.938974358974359,545,0.037206444565811035,19,933
reference_256,margin_low__current,0.1,q15,15600,14603,0.9360897435897436,543,0.0371841402451551,21,976
reference_256,margin_low__current,0.1,q19,15600,14590,0.9352564102564103,539,0.03694311172035641,25,985
reference_256,margin_low__current,0.1,full_rollout,15600,14559,0.9332692307692307,524,0.03599148293152002,40,1001
reference_256,margin_low__mean,0.1,q0,15600,14818,0.9498717948717949,533,0.035969766500202456,31,751
reference_256,margin_low__mean,0.1,q3,15600,14226,0.911923076923077,520,0.036552790664979615,44,1330
reference_256,margin_low__mean,0.1,q7,15600,14184,0.9092307692307692,519,0.036590524534686975,45,1371
reference_256,margin_low__mean,0.1,q11,15600,14142,0.9065384615384615,519,0.03669919389053882,45,1413
reference_256,margin_low__mean,0.1,q15,15600,14142,0.9065384615384615,519,0.03669919389053882,45,1413
reference_256,margin_low__mean,0.1,q19,15600,14142,0.9065384615384615,519,0.03669919389053882,45,1413
reference_256,margin_low__mean,0.1,full_rollout,15600,14142,0.9065384615384615,519,0.03669919389053882,45,1413
reference_256,token_collapse__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,token_collapse__current,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,token_collapse__current,0.1,q7,15600,15454,0.9906410256410256,557,0.036042448557007896,7,139
reference_256,token_collapse__current,0.1,q11,15600,14618,0.9370512820512821,525,0.03591462580380353,39,943
reference_256,token_collapse__current,0.1,q15,15600,14579,0.934551282051282,524,0.03594210851224364,40,981
reference_256,token_collapse__current,0.1,q19,15600,14545,0.9323717948717949,492,0.03382605706428326,72,983
reference_256,token_collapse__current,0.1,full_rollout,15600,14540,0.9320512820512821,487,0.03349381017881706,77,983
reference_256,token_collapse__mean,0.1,q0,15600,14648,0.938974358974359,483,0.03297378481703987,81,871
reference_256,token_collapse__mean,0.1,q3,15600,14392,0.9225641025641026,482,0.03349082823790995,82,1126
reference_256,token_collapse__mean,0.1,q7,15600,14205,0.9105769230769231,482,0.033931714185146074,82,1313
reference_256,token_collapse__mean,0.1,q11,15600,14058,0.9011538461538462,470,0.033432920756864416,94,1448
reference_256,token_collapse__mean,0.1,q15,15600,14058,0.9011538461538462,470,0.033432920756864416,94,1448
reference_256,token_collapse__mean,0.1,q19,15600,14058,0.9011538461538462,470,0.033432920756864416,94,1448
reference_256,token_collapse__mean,0.1,full_rollout,15600,14058,0.9011538461538462,470,0.033432920756864416,94,1448
reference_256,flow_path_high__current,0.1,q0,15600,15573,0.9982692307692308,564,0.03621652860720478,0,27
reference_256,flow_path_high__current,0.1,q3,15600,15529,0.9954487179487179,561,0.03612595788524696,3,68
reference_256,flow_path_high__current,0.1,q7,15600,14931,0.9571153846153846,528,0.03536266827406068,36,633
reference_256,flow_path_high__current,0.1,q11,15600,14436,0.9253846153846154,478,0.03311166528124134,86,1078
reference_256,flow_path_high__current,0.1,q15,15600,14283,0.9155769230769231,424,0.029685640271651614,140,1177
reference_256,flow_path_high__current,0.1,q19,15600,14243,0.9130128205128205,416,0.029207329916450187,148,1209
reference_256,flow_path_high__current,0.1,full_rollout,15600,14206,0.9106410256410257,394,0.027734759960580037,170,1224
reference_256,flow_path_high__mean,0.1,q0,15600,14299,0.9166025641025641,510,0.035666829848241134,54,1247
reference_256,flow_path_high__mean,0.1,q3,15600,14197,0.9100641025641025,503,0.03543002042685074,61,1342
reference_256,flow_path_high__mean,0.1,q7,15600,14036,0.8997435897435897,497,0.035408948418352806,67,1497
reference_256,flow_path_high__mean,0.1,q11,15600,13988,0.8966666666666666,483,0.03452959679725479,81,1531
reference_256,flow_path_high__mean,0.1,q15,15600,13951,0.8942948717948718,453,0.032470790624328005,111,1538
reference_256,flow_path_high__mean,0.1,q19,15600,13945,0.8939102564102565,447,0.03205449982072427,117,1538
reference_256,flow_path_high__mean,0.1,full_rollout,15600,13942,0.8937179487179487,444,0.03184622005451155,120,1538
reference_256,frontback_inversion__current,0.1,q0,15600,15581,0.9987820512820513,562,0.03606957191451127,2,17
reference_256,frontback_inversion__current,0.1,q3,15600,15547,0.9966025641025641,560,0.03601981089599279,4,49
reference_256,frontback_inversion__current,0.1,q7,15600,14713,0.9431410256410256,508,0.03452728879222456,56,831
reference_256,frontback_inversion__current,0.1,q11,15600,14462,0.9270512820512821,463,0.0320149356935417,101,1037
reference_256,frontback_inversion__current,0.1,q15,15600,14262,0.9142307692307692,380,0.02664422942083859,184,1154
reference_256,frontback_inversion__current,0.1,q19,15600,14155,0.9073717948717949,347,0.024514305898975627,217,1228
reference_256,frontback_inversion__current,0.1,full_rollout,15600,14057,0.9010897435897436,283,0.0201323184178701,281,1262
reference_256,frontback_inversion__mean,0.1,q0,15600,14592,0.9353846153846154,522,0.03577302631578947,42,966
reference_256,frontback_inversion__mean,0.1,q3,15600,14516,0.9305128205128205,517,0.0356158721410857,47,1037
reference_256,frontback_inversion__mean,0.1,q7,15600,14295,0.9163461538461538,503,0.03518712836656174,61,1244
reference_256,frontback_inversion__mean,0.1,q11,15600,14258,0.913974358974359,497,0.0348576237901529,67,1275
reference_256,frontback_inversion__mean,0.1,q15,15600,14231,0.9122435897435898,472,0.03316702972384231,92,1277
reference_256,frontback_inversion__mean,0.1,q19,15600,14215,0.9112179487179487,456,0.032078790010552236,108,1277
reference_256,frontback_inversion__mean,0.1,full_rollout,15600,14193,0.9098076923076923,435,0.030648911435214542,129,1278
reference_256,entropy_front_low__current,0.1,q0,15600,15216,0.9753846153846154,561,0.03686908517350158,3,381
reference_256,entropy_front_low__current,0.1,q3,15600,15210,0.975,561,0.0368836291913215,3,387
reference_256,entropy_front_low__current,0.1,q7,15600,14969,0.959551282051282,546,0.03647538245707796,18,613
reference_256,entropy_front_low__current,0.1,q11,15600,14282,0.9155128205128205,502,0.03514913877608178,62,1256
reference_256,entropy_front_low__current,0.1,q15,15600,14084,0.9028205128205128,452,0.03209315535359273,112,1404
reference_256,entropy_front_low__current,0.1,q19,15600,14065,0.9016025641025641,443,0.031496622822609316,121,1414
reference_256,entropy_front_low__current,0.1,full_rollout,15600,14062,0.9014102564102564,442,0.03143222870146494,122,1416
reference_256,entropy_front_low__mean,0.1,q0,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_front_low__mean,0.1,q3,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_front_low__mean,0.1,q7,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_front_low__mean,0.1,q11,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_front_low__mean,0.1,q15,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_front_low__mean,0.1,q19,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_front_low__mean,0.1,full_rollout,15600,14196,0.91,540,0.03803888419273035,24,1380
reference_256,entropy_first_flow_low__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,entropy_first_flow_low__current,0.1,q3,15600,15501,0.9936538461538461,561,0.0361912134700987,3,96
reference_256,entropy_first_flow_low__current,0.1,q7,15600,14592,0.9353846153846154,529,0.03625274122807018,35,973
reference_256,entropy_first_flow_low__current,0.1,q11,15600,14339,0.9191666666666667,490,0.034172536439082225,74,1187
reference_256,entropy_first_flow_low__current,0.1,q15,15600,14257,0.9139102564102564,434,0.030441186785438733,130,1213
reference_256,entropy_first_flow_low__current,0.1,q19,15600,14252,0.9135897435897435,429,0.030101038450743755,135,1213
reference_256,entropy_first_flow_low__current,0.1,full_rollout,15600,14247,0.9132692307692307,425,0.029830841580683654,139,1214
reference_256,entropy_first_flow_low__mean,0.1,q0,15600,14790,0.948076923076923,529,0.03576741041244084,35,775
reference_256,entropy_first_flow_low__mean,0.1,q3,15600,14540,0.9320512820512821,515,0.035419532324621736,49,1011
reference_256,entropy_first_flow_low__mean,0.1,q7,15600,14070,0.9019230769230769,505,0.035891968727789623,59,1471
reference_256,entropy_first_flow_low__mean,0.1,q11,15600,13946,0.893974358974359,483,0.03463358669152445,81,1573
reference_256,entropy_first_flow_low__mean,0.1,q15,15600,13902,0.8911538461538462,442,0.031793986476765936,122,1576
reference_256,entropy_first_flow_low__mean,0.1,q19,15600,13900,0.8910256410256411,440,0.031654676258992806,124,1576
reference_256,entropy_first_flow_low__mean,0.1,full_rollout,15600,13897,0.8908333333333334,437,0.03144563574872274,127,1576
reference_256,token_front_collapse__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,token_front_collapse__current,0.1,q3,15600,15039,0.9640384615384615,563,0.037435999734024866,1,560
reference_256,token_front_collapse__current,0.1,q7,15600,14157,0.9075,546,0.03856749311294766,18,1425
reference_256,token_front_collapse__current,0.1,q11,15600,13924,0.8925641025641026,545,0.03914105142200517,19,1657
reference_256,token_front_collapse__current,0.1,q15,15600,13894,0.8906410256410257,544,0.03915359147833597,20,1686
reference_256,token_front_collapse__current,0.1,q19,15600,13894,0.8906410256410257,544,0.03915359147833597,20,1686
reference_256,token_front_collapse__current,0.1,full_rollout,15600,13893,0.890576923076923,544,0.03915640970272799,20,1687
reference_256,token_front_collapse__mean,0.1,q0,15600,15595,0.9996794871794872,564,0.03616543764026932,0,5
reference_256,token_front_collapse__mean,0.1,q3,15600,14635,0.9381410256410256,556,0.037991117184830885,8,957
reference_256,token_front_collapse__mean,0.1,q7,15600,14180,0.908974358974359,536,0.03779971791255289,28,1392
reference_256,token_front_collapse__mean,0.1,q11,15600,14163,0.9078846153846154,536,0.03784508931723505,28,1409
reference_256,token_front_collapse__mean,0.1,q15,15600,14163,0.9078846153846154,536,0.03784508931723505,28,1409
reference_256,token_front_collapse__mean,0.1,q19,15600,14163,0.9078846153846154,536,0.03784508931723505,28,1409
reference_256,token_front_collapse__mean,0.1,full_rollout,15600,14163,0.9078846153846154,536,0.03784508931723505,28,1409
reference_256,freeze__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__current,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__current,0.1,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
reference_256,freeze__current,0.1,q11,15600,15307,0.9812179487179488,517,0.033775396877245706,47,246
reference_256,freeze__current,0.1,q15,15600,14958,0.9588461538461538,466,0.03115389757989036,98,544
reference_256,freeze__current,0.1,q19,15600,14841,0.9513461538461538,390,0.026278552658176673,174,585
reference_256,freeze__current,0.1,full_rollout,15600,14524,0.931025641025641,143,0.009845772514458827,421,655
reference_256,freeze__mean,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__mean,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,freeze__mean,0.1,q7,15600,15519,0.9948076923076923,541,0.03486049358850441,23,58
reference_256,freeze__mean,0.1,q11,15600,14851,0.9519871794871795,438,0.029492963436805603,126,623
reference_256,freeze__mean,0.1,q15,15600,14450,0.9262820512820513,411,0.028442906574394463,153,997
reference_256,freeze__mean,0.1,q19,15600,14371,0.9212179487179487,358,0.02491127966042725,206,1023
reference_256,freeze__mean,0.1,full_rollout,15600,14194,0.9098717948717949,220,0.015499506833873468,344,1062
reference_256,deviation_global__current,0.1,q0,15600,15589,0.9992948717948718,564,0.036179357239078835,0,11
reference_256,deviation_global__current,0.1,q3,15600,15554,0.997051282051282,564,0.036260768934036264,0,46
reference_256,deviation_global__current,0.1,q7,15600,14870,0.9532051282051283,528,0.03550773369199731,36,694
reference_256,deviation_global__current,0.1,q11,15600,14485,0.9285256410256411,491,0.033897134967207455,73,1042
reference_256,deviation_global__current,0.1,q15,15600,14388,0.9223076923076923,467,0.03245760355852099,97,1115
reference_256,deviation_global__current,0.1,q19,15600,14365,0.9208333333333333,458,0.03188304907761921,106,1129
reference_256,deviation_global__current,0.1,full_rollout,15600,14334,0.9188461538461539,441,0.030766010883214734,123,1143
reference_256,deviation_global__mean,0.1,q0,15600,14658,0.9396153846153846,528,0.036021285304952924,36,906
reference_256,deviation_global__mean,0.1,q3,15600,14523,0.9309615384615385,520,0.03580527439234318,44,1033
reference_256,deviation_global__mean,0.1,q7,15600,14278,0.9152564102564102,512,0.035859364056590556,52,1270
reference_256,deviation_global__mean,0.1,q11,15600,14170,0.9083333333333333,494,0.03486238532110092,70,1360
reference_256,deviation_global__mean,0.1,q15,15600,14154,0.9073076923076923,481,0.03398332626819274,83,1363
reference_256,deviation_global__mean,0.1,q19,15600,14150,0.907051282051282,477,0.03371024734982332,87,1363
reference_256,deviation_global__mean,0.1,full_rollout,15600,14149,0.9069871794871794,476,0.03364195349494664,88,1363
reference_256,deviation_step__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,deviation_step__current,0.1,q3,15600,15446,0.9901282051282051,557,0.036061116146575166,7,147
reference_256,deviation_step__current,0.1,q7,15600,15006,0.9619230769230769,546,0.03638544582167133,18,576
reference_256,deviation_step__current,0.1,q11,15600,14380,0.9217948717948717,504,0.035048678720445064,60,1160
reference_256,deviation_step__current,0.1,q15,15600,14094,0.9034615384615384,455,0.03228324109550163,109,1397
reference_256,deviation_step__current,0.1,q19,15600,14027,0.8991666666666667,427,0.03044129179439652,137,1436
reference_256,deviation_step__current,0.1,full_rollout,15600,13990,0.8967948717948718,411,0.029378127233738383,153,1457
