setting,method,reason,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8
task_heldout,margin_low__current,stable_grasp_not_observed,143,143,0,5,0,0.03496503496503497,,1.0,,0.03496503496503497,0.9799808035102154,27.0,5,0.03496503496503497,5,0.03496503496503497,5,0.03496503496503497,5,0.03496503496503497
task_heldout,margin_low__current,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,approached_target_without_observed_contact,14,14,0,1,0,0.07142857142857142,,1.0,,0.07142857142857142,0.9285714285714286,51.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142
task_heldout,margin_low__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,object_moved_but_goal_unmet,89,89,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,object_released_or_dropped_before_goal,241,241,0,9,0,0.03734439834024896,,1.0,,0.03734439834024896,0.9630848476176849,29.0,9,0.03734439834024896,9,0.03734439834024896,9,0.03734439834024896,9,0.03734439834024896
task_heldout,margin_low__mean,object_released_outside_goal,25,25,0,1,0,0.04,,1.0,,0.04,0.9613793103448276,28.0,1,0.04,1,0.04,1,0.04,1,0.04
task_heldout,margin_low__mean,stable_grasp_not_observed,143,143,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,timeout_while_holding_target,23,23,0,1,0,0.043478260869565216,,1.0,,0.043478260869565216,0.9580209895052474,28.0,1,0.043478260869565216,1,0.043478260869565216,1,0.043478260869565216,1,0.043478260869565216
task_heldout,token_collapse__current,approached_target_without_observed_contact,14,14,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__current,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__current,object_moved_but_goal_unmet,89,89,0,4,0,0.0449438202247191,,1.0,,0.0449438202247191,0.9758035721068745,14.0,4,0.0449438202247191,4,0.0449438202247191,4,0.0449438202247191,4,0.0449438202247191
task_heldout,token_collapse__current,object_released_or_dropped_before_goal,241,241,0,33,0,0.13692946058091288,,1.0,,0.13692946058091288,0.9372135048197433,10.0,33,0.13692946058091288,33,0.13692946058091288,32,0.13278008298755187,32,0.13278008298755187
task_heldout,token_collapse__current,object_released_outside_goal,25,25,0,1,0,0.04,,1.0,,0.04,0.9862068965517241,10.0,1,0.04,1,0.04,1,0.04,1,0.04
task_heldout,token_collapse__current,stable_grasp_not_observed,143,143,0,2,0,0.013986013986013986,,1.0,,0.013986013986013986,0.9882078705608117,43.0,2,0.013986013986013986,2,0.013986013986013986,2,0.013986013986013986,2,0.013986013986013986
task_heldout,token_collapse__current,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,approached_target_without_observed_contact,14,14,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,goal_predicate_regressed,26,26,0,14,0,0.5384615384615384,,1.0,,0.5384615384615384,0.46153846153846156,51.0,14,0.5384615384615384,14,0.5384615384615384,14,0.5384615384615384,14,0.5384615384615384
task_heldout,token_collapse__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,object_moved_but_goal_unmet,89,89,0,11,0,0.12359550561797752,,1.0,,0.12359550561797752,0.8764044943820225,51.0,11,0.12359550561797752,11,0.12359550561797752,11,0.12359550561797752,11,0.12359550561797752
task_heldout,token_collapse__mean,object_released_or_dropped_before_goal,241,241,0,20,0,0.08298755186721991,,1.0,,0.08298755186721991,0.91701244813278,51.0,20,0.08298755186721991,20,0.08298755186721991,20,0.08298755186721991,20,0.08298755186721991
task_heldout,token_collapse__mean,object_released_outside_goal,25,25,0,5,0,0.2,,1.0,,0.2,0.8,51.0,5,0.2,5,0.2,5,0.2,5,0.2
task_heldout,token_collapse__mean,stable_grasp_not_observed,143,143,0,9,0,0.06293706293706294,,1.0,,0.06293706293706294,0.9370629370629371,51.0,9,0.06293706293706294,9,0.06293706293706294,9,0.06293706293706294,9,0.06293706293706294
task_heldout,token_collapse__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__current,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8333333333333331,16.0,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427
task_heldout,flow_path_high__current,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__current,object_moved_but_goal_unmet,89,89,0,15,0,0.16853932584269662,,1.0,,0.16853932584269662,0.9117524662798953,13.0,15,0.16853932584269662,15,0.16853932584269662,14,0.15730337078651685,10,0.11235955056179775
task_heldout,flow_path_high__current,object_released_or_dropped_before_goal,241,241,0,75,0,0.3112033195020747,,1.0,,0.3112033195020747,0.8598316228289379,10.0,75,0.3112033195020747,71,0.2946058091286307,70,0.29045643153526973,60,0.24896265560165975
task_heldout,flow_path_high__current,object_released_outside_goal,25,25,0,8,0,0.32,,1.0,,0.32,0.8205291005291006,12.0,8,0.32,8,0.32,8,0.32,7,0.28
task_heldout,flow_path_high__current,stable_grasp_not_observed,143,143,0,21,0,0.14685314685314685,,1.0,,0.14685314685314685,0.9420579420579421,8.0,21,0.14685314685314685,21,0.14685314685314685,21,0.14685314685314685,15,0.1048951048951049
task_heldout,flow_path_high__current,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8163265306122448,17.0,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427
task_heldout,flow_path_high__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,object_moved_but_goal_unmet,89,89,0,8,0,0.0898876404494382,,1.0,,0.0898876404494382,0.9422150882825041,16.0,8,0.0898876404494382,8,0.0898876404494382,8,0.0898876404494382,5,0.056179775280898875
task_heldout,flow_path_high__mean,object_released_or_dropped_before_goal,241,241,0,53,0,0.21991701244813278,,1.0,,0.21991701244813278,0.9108871764473424,7.0,53,0.21991701244813278,46,0.1908713692946058,36,0.14937759336099585,23,0.0954356846473029
task_heldout,flow_path_high__mean,object_released_outside_goal,25,25,0,4,0,0.16,,1.0,,0.16,0.8723809523809524,16.0,4,0.16,4,0.16,4,0.16,4,0.16
task_heldout,flow_path_high__mean,stable_grasp_not_observed,143,143,0,2,0,0.013986013986013986,,1.0,,0.013986013986013986,0.9923409923409923,11.5,2,0.013986013986013986,2,0.013986013986013986,1,0.006993006993006993,1,0.006993006993006993
task_heldout,flow_path_high__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__current,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8605442176870748,15.0,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427
task_heldout,frontback_inversion__current,goal_predicate_regressed,26,26,0,5,0,0.19230769230769232,,1.0,,0.19230769230769232,0.9524886877828055,13.0,5,0.19230769230769232,5,0.19230769230769232,5,0.19230769230769232,3,0.11538461538461539
task_heldout,frontback_inversion__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__current,object_moved_but_goal_unmet,89,89,0,39,0,0.43820224719101125,,1.0,,0.43820224719101125,0.8092453736412987,13.0,39,0.43820224719101125,38,0.42696629213483145,36,0.4044943820224719,26,0.29213483146067415
task_heldout,frontback_inversion__current,object_released_or_dropped_before_goal,241,241,0,98,0,0.4066390041493776,,1.0,,0.4066390041493776,0.8311159633405515,10.0,98,0.4066390041493776,96,0.3983402489626556,91,0.3775933609958506,71,0.2946058091286307
task_heldout,frontback_inversion__current,object_released_outside_goal,25,25,0,17,0,0.68,,1.0,,0.68,0.6761947690953777,14.0,17,0.68,17,0.68,17,0.68,14,0.56
task_heldout,frontback_inversion__current,stable_grasp_not_observed,143,143,0,31,0,0.21678321678321677,,1.0,,0.21678321678321677,0.9162500785218838,9.0,31,0.21678321678321677,30,0.2097902097902098,29,0.20279720279720279,24,0.16783216783216784
task_heldout,frontback_inversion__current,timeout_while_holding_target,23,23,0,4,0,0.17391304347826086,,1.0,,0.17391304347826086,0.9446714551221121,10.5,4,0.17391304347826086,4,0.17391304347826086,3,0.13043478260869565,3,0.13043478260869565
task_heldout,frontback_inversion__mean,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8299319727891158,15.0,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427
task_heldout,frontback_inversion__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__mean,object_moved_but_goal_unmet,89,89,0,9,0,0.10112359550561797,,1.0,,0.10112359550561797,0.9199809761607514,21.0,9,0.10112359550561797,8,0.0898876404494382,8,0.0898876404494382,8,0.0898876404494382
task_heldout,frontback_inversion__mean,object_released_or_dropped_before_goal,241,241,0,37,0,0.15352697095435686,,1.0,,0.15352697095435686,0.9102944082197194,11.0,37,0.15352697095435686,33,0.13692946058091288,28,0.11618257261410789,22,0.0912863070539419
task_heldout,frontback_inversion__mean,object_released_outside_goal,25,25,0,8,0,0.32,,1.0,,0.32,0.8414522897281518,11.5,8,0.32,8,0.32,7,0.28,5,0.2
task_heldout,frontback_inversion__mean,stable_grasp_not_observed,143,143,0,6,0,0.04195804195804196,,1.0,,0.04195804195804196,0.9896655069068861,4.0,6,0.04195804195804196,6,0.04195804195804196,3,0.02097902097902098,1,0.006993006993006993
task_heldout,frontback_inversion__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__current,approached_target_without_observed_contact,14,14,0,1,0,0.07142857142857142,,1.0,,0.07142857142857142,0.9659863945578231,10.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142
task_heldout,entropy_front_low__current,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__current,object_moved_but_goal_unmet,89,89,0,4,0,0.0449438202247191,,1.0,,0.0449438202247191,0.9844836811128946,8.5,4,0.0449438202247191,4,0.0449438202247191,3,0.033707865168539325,3,0.033707865168539325
task_heldout,entropy_front_low__current,object_released_or_dropped_before_goal,241,241,0,42,0,0.17427385892116182,,1.0,,0.17427385892116182,0.918197984588026,11.0,42,0.17427385892116182,41,0.17012448132780084,39,0.16182572614107885,36,0.14937759336099585
task_heldout,entropy_front_low__current,object_released_outside_goal,25,25,0,4,0,0.16,,1.0,,0.16,0.9504761904761905,6.5,4,0.16,4,0.16,4,0.16,2,0.08
task_heldout,entropy_front_low__current,stable_grasp_not_observed,143,143,0,6,0,0.04195804195804196,,1.0,,0.04195804195804196,0.9900099900099899,6.0,6,0.04195804195804196,5,0.03496503496503497,4,0.027972027972027972,1,0.006993006993006993
task_heldout,entropy_front_low__current,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,approached_target_without_observed_contact,14,14,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,object_moved_but_goal_unmet,89,89,0,1,0,0.011235955056179775,,1.0,,0.011235955056179775,0.9887640449438202,21.0,1,0.011235955056179775,1,0.011235955056179775,1,0.011235955056179775,1,0.011235955056179775
task_heldout,entropy_front_low__mean,object_released_or_dropped_before_goal,241,241,0,11,0,0.04564315352697095,,1.0,,0.04564315352697095,0.9543568464730291,21.0,11,0.04564315352697095,11,0.04564315352697095,11,0.04564315352697095,11,0.04564315352697095
task_heldout,entropy_front_low__mean,object_released_outside_goal,25,25,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,stable_grasp_not_observed,143,143,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__current,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8809523809523808,16.0,3,0.21428571428571427,3,0.21428571428571427,2,0.14285714285714285,2,0.14285714285714285
task_heldout,entropy_first_flow_low__current,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__current,object_moved_but_goal_unmet,89,89,0,13,0,0.14606741573033707,,1.0,,0.14606741573033707,0.9510136139349622,8.0,13,0.14606741573033707,11,0.12359550561797752,10,0.11235955056179775,7,0.07865168539325842
task_heldout,entropy_first_flow_low__current,object_released_or_dropped_before_goal,241,241,0,68,0,0.2821576763485477,,1.0,,0.2821576763485477,0.8658587455267953,9.0,68,0.2821576763485477,67,0.27800829875518673,65,0.2697095435684647,54,0.22406639004149378
task_heldout,entropy_first_flow_low__current,object_released_outside_goal,25,25,0,6,0,0.24,,1.0,,0.24,0.8495238095238097,13.0,6,0.24,6,0.24,6,0.24,6,0.24
task_heldout,entropy_first_flow_low__current,stable_grasp_not_observed,143,143,0,17,0,0.11888111888111888,,1.0,,0.11888111888111888,0.9537129537129537,8.0,17,0.11888111888111888,17,0.11888111888111888,16,0.11188811188811189,11,0.07692307692307693
task_heldout,entropy_first_flow_low__current,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__mean,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.8775510204081634,15.0,3,0.21428571428571427,2,0.14285714285714285,2,0.14285714285714285,2,0.14285714285714285
task_heldout,entropy_first_flow_low__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__mean,object_moved_but_goal_unmet,89,89,0,8,0,0.0898876404494382,,1.0,,0.0898876404494382,0.947565543071161,10.5,8,0.0898876404494382,8,0.0898876404494382,8,0.0898876404494382,4,0.0449438202247191
task_heldout,entropy_first_flow_low__mean,object_released_or_dropped_before_goal,241,241,0,64,0,0.26556016597510373,,1.0,,0.26556016597510373,0.8705789369689784,8.5,64,0.26556016597510373,60,0.24896265560165975,55,0.22821576763485477,35,0.14522821576763487
task_heldout,entropy_first_flow_low__mean,object_released_outside_goal,25,25,0,5,0,0.2,,1.0,,0.2,0.8990476190476191,14.0,5,0.2,4,0.16,4,0.16,3,0.12
task_heldout,entropy_first_flow_low__mean,stable_grasp_not_observed,143,143,0,5,0,0.03496503496503497,,1.0,,0.03496503496503497,0.988011988011988,6.0,5,0.03496503496503497,5,0.03496503496503497,4,0.027972027972027972,1,0.006993006993006993
task_heldout,entropy_first_flow_low__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,approached_target_without_observed_contact,14,14,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,object_moved_but_goal_unmet,89,89,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,object_released_or_dropped_before_goal,241,241,0,1,0,0.004149377593360996,,1.0,,0.004149377593360996,0.9964229503505508,25.0,1,0.004149377593360996,1,0.004149377593360996,1,0.004149377593360996,1,0.004149377593360996
task_heldout,token_front_collapse__current,object_released_outside_goal,25,25,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,stable_grasp_not_observed,143,143,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,approached_target_without_observed_contact,14,14,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,goal_predicate_regressed,26,26,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,object_moved_but_goal_unmet,89,89,0,1,0,0.011235955056179775,,1.0,,0.011235955056179775,0.9922510654784967,20.0,1,0.011235955056179775,1,0.011235955056179775,1,0.011235955056179775,1,0.011235955056179775
task_heldout,token_front_collapse__mean,object_released_or_dropped_before_goal,241,241,0,1,0,0.004149377593360996,,1.0,,0.004149377593360996,0.9964229503505508,25.0,1,0.004149377593360996,1,0.004149377593360996,1,0.004149377593360996,1,0.004149377593360996
task_heldout,token_front_collapse__mean,object_released_outside_goal,25,25,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,stable_grasp_not_observed,143,143,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,timeout_while_holding_target,23,23,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,freeze__current,approached_target_without_observed_contact,14,14,0,5,0,0.35714285714285715,,1.0,,0.35714285714285715,0.8617446978791516,20.0,5,0.35714285714285715,5,0.35714285714285715,3,0.21428571428571427,3,0.21428571428571427
task_heldout,freeze__current,goal_predicate_regressed,26,26,0,24,0,0.9230769230769231,,1.0,,0.9230769230769231,0.7269984917043743,17.5,24,0.9230769230769231,24,0.9230769230769231,22,0.8461538461538461,17,0.6538461538461539
task_heldout,freeze__current,mechanism_threshold_not_reached,1,1,0,1,0,1.0,,1.0,,1.0,0.5686274509803921,22.0,1,1.0,1,1.0,1,1.0,1,1.0
task_heldout,freeze__current,no_meaningful_target_progress,2,2,0,2,0,1.0,,1.0,,1.0,0.19607843137254902,41.0,2,1.0,2,1.0,2,1.0,2,1.0
task_heldout,freeze__current,object_moved_but_goal_unmet,89,89,0,53,0,0.5955056179775281,,1.0,,0.5955056179775281,0.7522681550987953,20.0,53,0.5955056179775281,49,0.550561797752809,41,0.4606741573033708,39,0.43820224719101125
task_heldout,freeze__current,object_released_or_dropped_before_goal,241,241,0,156,0,0.6473029045643154,,1.0,,0.6473029045643154,0.8411374470139084,5.0,156,0.6473029045643154,133,0.5518672199170125,114,0.4730290456431535,55,0.22821576763485477
task_heldout,freeze__current,object_released_outside_goal,25,25,0,11,0,0.44,,1.0,,0.44,0.9177127402685212,5.0,11,0.44,9,0.36,7,0.28,5,0.2
task_heldout,freeze__current,stable_grasp_not_observed,143,143,0,106,0,0.7412587412587412,,1.0,,0.7412587412587412,0.7430804489628017,19.5,106,0.7412587412587412,100,0.6993006993006993,85,0.5944055944055944,83,0.5804195804195804
task_heldout,freeze__current,timeout_while_holding_target,23,23,0,17,0,0.7391304347826086,,1.0,,0.7391304347826086,0.6116320924505068,18.0,17,0.7391304347826086,17,0.7391304347826086,17,0.7391304347826086,17,0.7391304347826086
task_heldout,freeze__mean,approached_target_without_observed_contact,14,14,0,5,0,0.35714285714285715,,1.0,,0.35714285714285715,0.7408963585434174,41.0,5,0.35714285714285715,5,0.35714285714285715,5,0.35714285714285715,5,0.35714285714285715
task_heldout,freeze__mean,goal_predicate_regressed,26,26,0,11,0,0.4230769230769231,,1.0,,0.4230769230769231,0.8589743589743589,13.0,11,0.4230769230769231,11,0.4230769230769231,10,0.38461538461538464,10,0.38461538461538464
task_heldout,freeze__mean,mechanism_threshold_not_reached,1,1,0,1,0,1.0,,1.0,,1.0,0.6862745098039216,16.0,1,1.0,1,1.0,1,1.0,1,1.0
task_heldout,freeze__mean,no_meaningful_target_progress,2,2,0,2,0,1.0,,1.0,,1.0,0.17647058823529413,42.0,2,1.0,2,1.0,2,1.0,2,1.0
task_heldout,freeze__mean,object_moved_but_goal_unmet,89,89,0,39,0,0.43820224719101125,,1.0,,0.43820224719101125,0.7424874465693118,40.0,39,0.43820224719101125,36,0.4044943820224719,35,0.39325842696629215,33,0.3707865168539326
task_heldout,freeze__mean,object_released_or_dropped_before_goal,241,241,0,90,0,0.37344398340248963,,1.0,,0.37344398340248963,0.903986153689469,5.5,90,0.37344398340248963,73,0.3029045643153527,50,0.2074688796680498,41,0.17012448132780084
task_heldout,freeze__mean,object_released_outside_goal,25,25,0,4,0,0.16,,1.0,,0.16,0.9836414565826331,2.5,4,0.16,3,0.12,1,0.04,1,0.04
task_heldout,freeze__mean,stable_grasp_not_observed,143,143,0,101,0,0.7062937062937062,,1.0,,0.7062937062937062,0.6656676656676657,16.0,101,0.7062937062937062,90,0.6293706293706294,88,0.6153846153846154,85,0.5944055944055944
task_heldout,freeze__mean,timeout_while_holding_target,23,23,0,15,0,0.6521739130434783,,1.0,,0.6521739130434783,0.6682769726247986,13.0,15,0.6521739130434783,15,0.6521739130434783,15,0.6521739130434783,13,0.5652173913043478
task_heldout,deviation_global__current,approached_target_without_observed_contact,14,14,0,3,0,0.21428571428571427,,1.0,,0.21428571428571427,0.857142857142857,16.0,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427,3,0.21428571428571427
task_heldout,deviation_global__current,goal_predicate_regressed,26,26,0,1,0,0.038461538461538464,,1.0,,0.038461538461538464,0.9811463046757164,25.0,1,0.038461538461538464,1,0.038461538461538464,1,0.038461538461538464,1,0.038461538461538464
task_heldout,deviation_global__current,mechanism_threshold_not_reached,1,1,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_global__current,no_meaningful_target_progress,2,2,0,0,0,0.0,,,,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_global__current,object_moved_but_goal_unmet,89,89,0,8,0,0.0898876404494382,,1.0,,0.0898876404494382,0.9548901311783916,9.0,8,0.0898876404494382,8,0.0898876404494382,8,0.0898876404494382,8,0.0898876404494382
task_heldout,deviation_global__current,object_released_or_dropped_before_goal,241,241,0,45,0,0.18672199170124482,,1.0,,0.18672199170124482,0.906117821446952,11.0,45,0.18672199170124482,44,0.1825726141078838,42,0.17427385892116182,38,0.15767634854771784
