setting,method,budget,available_episodes,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8,recall_lo,recall_hi,fpr_lo,fpr_hi,recall_lead4_lo,recall_lead4_hi
suite_heldout,entropy_first_flow_low__current,0.1,15600,15600,564,15036,147,3313,0.26063829787234044,0.22033785581271614,0.042485549132947976,0.5201502210298121,0.22179487179487178,0.7983976884686105,17.0,147,0.26063829787234044,147,0.26063829787234044,145,0.2570921985815603,143,0.25354609929078015,,,,,,
suite_heldout,entropy_first_flow_low__mean,0.1,15600,15600,564,15036,140,3859,0.24822695035460993,0.2566507049747273,0.03500875218804701,0.4957881226899413,0.25634615384615383,0.7547281323877068,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,,,,,,
suite_heldout,token_front_collapse__current,0.1,15600,15600,564,15036,96,3463,0.1702127659574468,0.23031391327480713,0.026973869064343917,0.46994942634131986,0.22814102564102565,0.8451944240645635,28.0,96,0.1702127659574468,96,0.1702127659574468,96,0.1702127659574468,96,0.1702127659574468,,,,,,
suite_heldout,token_front_collapse__mean,0.1,15600,15600,564,15036,94,3718,0.16666666666666666,0.2472732109603618,0.02465897166841553,0.45969672785315246,0.24435897435897436,0.8421374419173392,28.0,94,0.16666666666666666,94,0.16666666666666666,94,0.16666666666666666,94,0.16666666666666666,,,,,,
suite_heldout,freeze__current,0.1,15600,15600,564,15036,431,1737,0.7641843971631206,0.11552274541101357,0.19880073800738007,0.8243308258760536,0.13897435897435897,0.7137553236016834,16.0,431,0.7641843971631206,411,0.7287234042553191,361,0.6400709219858156,267,0.4734042553191489,,,,,,
suite_heldout,freeze__mean,0.1,15600,15600,564,15036,347,1389,0.6152482269503546,0.09237829209896249,0.19988479262672812,0.7614349674256962,0.11128205128205128,0.7091048669134783,16.0,347,0.6152482269503546,295,0.5230496453900709,265,0.4698581560283688,243,0.4308510638297872,,,,,,
suite_heldout,deviation_global__current,0.1,15600,15600,564,15036,178,2988,0.31560283687943264,0.19872306464485234,0.05622236260265319,0.5584398861172901,0.20294871794871794,0.7980782894935643,16.0,178,0.31560283687943264,176,0.3120567375886525,172,0.3049645390070922,168,0.2978723404255319,,,,,,
suite_heldout,deviation_global__mean,0.1,15600,15600,564,15036,140,3792,0.24822695035460993,0.25219473264166004,0.03560528992878942,0.49801610885647496,0.2520512820512821,0.7650287065180682,21.0,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,140,0.24822695035460993,,,,,,
suite_heldout,deviation_step__current,0.1,15600,15600,564,15036,218,4092,0.38652482269503546,0.27214684756584195,0.050580046403712296,0.5571889875645968,0.2762820512820513,0.7319772777456952,18.0,218,0.38652482269503546,215,0.38120567375886527,212,0.375886524822695,202,0.35815602836879434,,,,,,
suite_heldout,deviation_step__mean,0.1,15600,15600,564,15036,175,4455,0.3102836879432624,0.2962889066241022,0.03779697624190065,0.5069973906595802,0.2967948717948718,0.6961942027972842,21.0,175,0.3102836879432624,175,0.3102836879432624,175,0.3102836879432624,175,0.3102836879432624,,,,,,
suite_heldout,clock,0.1,15600,15600,564,15036,424,3696,0.75177304964539,0.24581005586592178,0.1029126213592233,0.7529814968897341,0.2641025641025641,0.6347395184806891,36.0,424,0.75177304964539,380,0.6737588652482269,274,0.4858156028368794,274,0.4858156028368794,,,,,,
suite_heldout,random,0.1,15600,15600,564,15036,124,1569,0.2198581560283688,0.10434956105347166,0.07324276432368576,0.5577542974874485,0.10852564102564102,0.8808783397601316,21.0,124,0.2198581560283688,117,0.2074468085106383,115,0.20390070921985815,104,0.18439716312056736,,,,,,
suite_heldout,v7_unlabeled_budget,0.1,15600,15600,564,15036,530,3183,0.9397163120567376,0.21169193934557062,0.1427417182870994,0.8640121863555834,0.23801282051282052,0.5655365594513667,20.5,530,0.9397163120567376,507,0.898936170212766,443,0.7854609929078015,359,0.6365248226950354,,,,,,
reference_64,entropy_high__current,0.01,15600,15600,564,15036,0,54,0.0,0.003591380686352753,0.0,0.4982043096568236,0.0034615384615384616,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,entropy_high__mean,0.01,15600,15600,564,15036,0,65,0.0,0.004322958233572758,0.0,0.4978385208832136,0.004166666666666667,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,entropy_low__current,0.01,15600,15600,564,15036,14,77,0.024822695035460994,0.005121042830540037,0.15384615384615385,0.5098508261024606,0.005833333333333334,0.9884038477215293,10.0,14,0.024822695035460994,14,0.024822695035460994,11,0.01950354609929078,10,0.01773049645390071,,,,,,
reference_64,entropy_low__mean,0.01,15600,15600,564,15036,0,16,0.0,0.0010641127959563714,0.0,0.4994679436020218,0.0010256410256410256,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,margin_low__current,0.01,15600,15600,564,15036,2,48,0.0035460992907801418,0.0031923383878691143,0.04,0.5001768804514555,0.003205128205128205,0.9968207385668868,26.0,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
reference_64,margin_low__mean,0.01,15600,15600,564,15036,3,60,0.005319148936170213,0.0039904229848363925,0.047619047619047616,0.5006643629756669,0.0040384615384615385,0.9946808510638298,29.0,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,,,,,,
reference_64,token_collapse__current,0.01,15600,15600,564,15036,23,192,0.040780141843971635,0.012769353551476457,0.10697674418604651,0.5140053941462477,0.013782051282051282,0.9831979203463674,10.0,23,0.040780141843971635,23,0.040780141843971635,22,0.03900709219858156,22,0.03900709219858156,,,,,,
reference_64,token_collapse__mean,0.01,15600,15600,564,15036,8,69,0.014184397163120567,0.0045889864325618515,0.1038961038961039,0.5047977053652793,0.004935897435897436,0.9858156028368794,51.0,8,0.014184397163120567,8,0.014184397163120567,8,0.014184397163120567,8,0.014184397163120567,,,,,,
reference_64,flow_path_high__current,0.01,15600,15600,564,15036,96,198,0.1702127659574468,0.013168395849960097,0.32653061224489793,0.5785221850537434,0.018846153846153846,0.9363716329715495,8.0,96,0.1702127659574468,88,0.15602836879432624,82,0.1453900709219858,57,0.10106382978723404,,,,,,
reference_64,flow_path_high__mean,0.01,15600,15600,564,15036,47,281,0.08333333333333333,0.018688480978983773,0.14329268292682926,0.5323224261771747,0.021025641025641025,0.9731509625126648,3.0,47,0.08333333333333333,36,0.06382978723404255,20,0.03546099290780142,15,0.026595744680851064,,,,,,
reference_64,frontback_inversion__current,0.01,15600,15600,564,15036,172,305,0.3049645390070922,0.02028465017291833,0.36058700209643607,0.642339944417087,0.030576923076923078,0.8773897456050435,10.0,172,0.3049645390070922,166,0.29432624113475175,155,0.274822695035461,121,0.21453900709219859,,,,,,
reference_64,frontback_inversion__mean,0.01,15600,15600,564,15036,28,188,0.04964539007092199,0.012503325352487363,0.12962962962962962,0.5185710323592173,0.013846153846153847,0.9817512722868554,3.5,28,0.04964539007092199,20,0.03546099290780142,14,0.024822695035460994,11,0.01950354609929078,,,,,,
reference_64,entropy_front_low__current,0.01,15600,15600,564,15036,4,46,0.0070921985815602835,0.0030593242883745677,0.08,0.5020164371465928,0.003205128205128205,0.997467071935157,9.5,4,0.0070921985815602835,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,,,,,,
reference_64,entropy_front_low__mean,0.01,15600,15600,564,15036,6,615,0.010638297872340425,0.04090183559457303,0.00966183574879227,0.4848682311388837,0.03980769230769231,0.9893617021276596,21.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,,,,,,
reference_64,entropy_first_flow_low__current,0.01,15600,15600,564,15036,35,84,0.06205673758865248,0.00558659217877095,0.29411764705882354,0.5282350727049407,0.007628205128205128,0.9799898682877407,7.0,35,0.06205673758865248,31,0.0549645390070922,25,0.044326241134751775,16,0.028368794326241134,,,,,,
reference_64,entropy_first_flow_low__mean,0.01,15600,15600,564,15036,58,104,0.10283687943262411,0.006916733173716414,0.35802469135802467,0.5479600731294539,0.010384615384615384,0.9739108409321174,3.0,58,0.10283687943262411,44,0.07801418439716312,28,0.04964539007092199,14,0.024822695035460994,,,,,,
reference_64,token_front_collapse__current,0.01,15600,15600,564,15036,0,256,0.0,0.017025804735301943,0.0,0.49148709763234905,0.01641025641025641,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,token_front_collapse__mean,0.01,15600,15600,564,15036,0,10,0.0,0.0006650704974727321,0.0,0.4996674647512636,0.000641025641025641,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,freeze__current,0.01,15600,15600,564,15036,3,0,0.005319148936170213,0.0,1.0,0.5026595744680851,0.0001923076923076923,0.9991440449987772,5.0,3,0.005319148936170213,3,0.005319148936170213,2,0.0035460992907801418,0,0.0,,,,,,
reference_64,freeze__mean,0.01,15600,15600,564,15036,5,0,0.008865248226950355,0.0,1.0,0.5044326241134752,0.0003205128205128205,0.9995468473522937,2.0,5,0.008865248226950355,4,0.0070921985815602835,1,0.0017730496453900709,0,0.0,,,,,,
reference_64,deviation_global__current,0.01,15600,15600,564,15036,15,96,0.026595744680851064,0.006384676775738229,0.13513513513513514,0.5101055339525564,0.007115384615384615,0.988703209334602,10.0,15,0.026595744680851064,14,0.024822695035460994,14,0.024822695035460994,11,0.01950354609929078,,,,,,
reference_64,deviation_global__mean,0.01,15600,15600,564,15036,0,28,0.0,0.00186219739292365,0.0,0.49906890130353815,0.0017948717948717949,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,deviation_step__current,0.01,15600,15600,564,15036,10,137,0.01773049645390071,0.00911146581537643,0.06802721088435375,0.5043095153192622,0.009423076923076923,0.9898583546893934,10.5,10,0.01773049645390071,10,0.01773049645390071,10,0.01773049645390071,10,0.01773049645390071,,,,,,
reference_64,deviation_step__mean,0.01,15600,15600,564,15036,13,192,0.02304964539007092,0.012769353551476457,0.06341463414634146,0.5051401459192972,0.013141025641025641,0.9830293819655522,14.0,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,,,,,,
reference_64,clock,0.01,15600,15600,564,15036,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,random,0.01,15600,15600,564,15036,4,67,0.0070921985815602835,0.004455972333067305,0.056338028169014086,0.5013181131242465,0.004551282051282051,0.9968015575024337,27.5,4,0.0070921985815602835,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,,,,,,
reference_64,v7_unlabeled_budget,0.01,15600,15600,564,15036,41,5,0.0726950354609929,0.00033253524873636604,0.8913043478260869,0.5361812501061283,0.002948717948717949,0.9847811193171055,5.0,41,0.0726950354609929,33,0.05851063829787234,27,0.047872340425531915,19,0.03368794326241135,,,,,,
reference_64,entropy_high__current,0.03,15600,15600,564,15036,0,64,0.0,0.004256451183825486,0.0,0.4978717744080873,0.0041025641025641026,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,entropy_high__mean,0.03,15600,15600,564,15036,0,82,0.0,0.005453578079276403,0.0,0.4972732109603618,0.005256410256410256,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,entropy_low__current,0.03,15600,15600,564,15036,49,323,0.08687943262411348,0.02148177706836925,0.13172043010752688,0.5326988277778721,0.023846153846153847,0.9577206524576083,11.0,49,0.08687943262411348,45,0.0797872340425532,43,0.07624113475177305,37,0.06560283687943262,,,,,,
reference_64,entropy_low__mean,0.03,15600,15600,564,15036,17,301,0.030141843971631204,0.020018621973929236,0.05345911949685535,0.5050616109988509,0.020384615384615383,0.9813407632556569,16.0,17,0.030141843971631204,14,0.024822695035460994,14,0.024822695035460994,13,0.02304964539007092,,,,,,
reference_64,margin_low__current,0.03,15600,15600,564,15036,6,172,0.010638297872340425,0.011439212556530992,0.033707865168539325,0.49959954265790474,0.011410256410256411,0.9914536369695836,26.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,,,,,,
reference_64,margin_low__mean,0.03,15600,15600,564,15036,14,581,0.024822695035460994,0.038640595903165736,0.023529411764705882,0.4930910495661477,0.038141025641025644,0.9753607238933725,29.0,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,14,0.024822695035460994,,,,,,
reference_64,token_collapse__current,0.03,15600,15600,564,15036,42,434,0.07446808510638298,0.028864059590316574,0.08823529411764706,0.5228020127580332,0.03051282051282051,0.9661183812673462,10.0,42,0.07446808510638298,42,0.07446808510638298,41,0.0726950354609929,41,0.0726950354609929,,,,,,
reference_64,token_collapse__mean,0.03,15600,15600,564,15036,37,199,0.06560283687943262,0.01323490289970737,0.15677966101694915,0.5261839669898626,0.015128205128205128,0.9343971631205674,51.0,37,0.06560283687943262,37,0.06560283687943262,37,0.06560283687943262,37,0.06560283687943262,,,,,,
reference_64,flow_path_high__current,0.03,15600,15600,564,15036,111,278,0.19680851063829788,0.01848895982974195,0.2853470437017995,0.589159775404278,0.024935897435897435,0.9205079983135886,9.0,111,0.19680851063829788,105,0.18617021276595744,98,0.17375886524822695,73,0.12943262411347517,,,,,,
reference_64,flow_path_high__mean,0.03,15600,15600,564,15036,60,394,0.10638297872340426,0.026203777600425644,0.13215859030837004,0.5400896005614894,0.029102564102564104,0.962934819317798,4.0,60,0.10638297872340426,48,0.0851063829787234,33,0.05851063829787234,19,0.03368794326241135,,,,,,
reference_64,frontback_inversion__current,0.03,15600,15600,564,15036,211,482,0.374113475177305,0.032056397978185686,0.30447330447330445,0.6710285385995597,0.044423076923076926,0.8385478236836976,11.0,211,0.374113475177305,206,0.36524822695035464,197,0.34929078014184395,163,0.28900709219858156,,,,,,
reference_64,frontback_inversion__mean,0.03,15600,15600,564,15036,45,290,0.0797872340425532,0.01928704442670923,0.13432835820895522,0.530250094807922,0.021474358974358974,0.9625789801260577,6.0,45,0.0797872340425532,38,0.0673758865248227,27,0.047872340425531915,22,0.03900709219858156,,,,,,
reference_64,entropy_front_low__current,0.03,15600,15600,564,15036,7,60,0.012411347517730497,0.0039904229848363925,0.1044776119402985,0.5042104622664471,0.004294871794871795,0.9951874366767982,9.0,7,0.012411347517730497,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,,,,,,
reference_64,entropy_front_low__mean,0.03,15600,15600,564,15036,6,621,0.010638297872340425,0.04130087789305666,0.009569377990430622,0.4846687099896419,0.040192307692307694,0.9893617021276596,21.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,,,,,,
reference_64,entropy_first_flow_low__current,0.03,15600,15600,564,15036,91,321,0.16134751773049646,0.0213487629688747,0.220873786407767,0.5699993773808109,0.02641025641025641,0.9325303013246276,9.0,91,0.16134751773049646,90,0.1595744680851064,82,0.1453900709219858,62,0.1099290780141844,,,,,,
reference_64,entropy_first_flow_low__mean,0.03,15600,15600,564,15036,76,287,0.1347517730496454,0.019087523277467412,0.209366391184573,0.557832124886089,0.023269230769230768,0.9516210739614996,5.0,76,0.1347517730496454,70,0.12411347517730496,54,0.09574468085106383,28,0.04964539007092199,,,,,,
reference_64,token_front_collapse__current,0.03,15600,15600,564,15036,1,530,0.0017730496453900709,0.0352487363660548,0.0018832391713747645,0.48326215663966765,0.03403846153846154,0.9984715089263879,25.0,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,,,,,,
reference_64,token_front_collapse__mean,0.03,15600,15600,564,15036,0,22,0.0,0.0014631550944400106,0.0,0.49926842245277997,0.0014102564102564104,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,freeze__current,0.03,15600,15600,564,15036,355,75,0.6294326241134752,0.004988028731045491,0.8255813953488372,0.8122222976912148,0.027564102564102563,0.8117655583741065,15.0,355,0.6294326241134752,314,0.5567375886524822,270,0.4787234042553192,209,0.37056737588652483,,,,,,
reference_64,freeze__mean,0.03,15600,15600,564,15036,230,148,0.4078014184397163,0.009843043362596435,0.6084656084656085,0.6989791875385599,0.02423076923076923,0.8493139382325579,13.0,230,0.4078014184397163,202,0.35815602836879434,184,0.3262411347517731,167,0.29609929078014185,,,,,,
reference_64,deviation_global__current,0.03,15600,15600,564,15036,61,432,0.10815602836879433,0.028731045490822026,0.12373225152129817,0.5397124914389861,0.0316025641025641,0.9474200402695792,11.0,61,0.10815602836879433,60,0.10638297872340426,57,0.10106382978723404,52,0.09219858156028368,,,,,,
reference_64,deviation_global__mean,0.03,15600,15600,564,15036,7,150,0.012411347517730497,0.009976057462090982,0.044585987261146494,0.5012176450278197,0.010064102564102563,0.991725768321513,11.0,7,0.012411347517730497,7,0.012411347517730497,7,0.012411347517730497,6,0.010638297872340425,,,,,,
reference_64,deviation_step__current,0.03,15600,15600,564,15036,20,304,0.03546099290780142,0.020218143123171058,0.06172839506172839,0.5076214248923151,0.02076923076923077,0.9800381634678815,11.0,20,0.03546099290780142,20,0.03546099290780142,20,0.03546099290780142,20,0.03546099290780142,,,,,,
reference_64,deviation_step__mean,0.03,15600,15600,564,15036,16,356,0.028368794326241134,0.023676509710029263,0.043010752688172046,0.5023461423081059,0.023846153846153847,0.9780479567713611,17.5,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,,,,,,
reference_64,clock,0.03,15600,15600,564,15036,274,295,0.4858156028368794,0.019619579675445597,0.48154657293497366,0.7330980115807169,0.036474358974358974,0.8190098734529272,19.0,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,,,,,,
reference_64,random,0.03,15600,15600,564,15036,61,638,0.10815602836879433,0.04243149773876031,0.08726752503576538,0.532862265315017,0.044807692307692305,0.9432502328938965,21.0,61,0.10815602836879433,55,0.0975177304964539,54,0.09574468085106383,47,0.08333333333333333,,,,,,
reference_64,v7_unlabeled_budget,0.03,15600,15600,564,15036,41,5,0.0726950354609929,0.00033253524873636604,0.8913043478260869,0.5361812501061283,0.002948717948717949,0.9847811193171055,5.0,41,0.0726950354609929,33,0.05851063829787234,27,0.047872340425531915,19,0.03368794326241135,,,,,,
reference_64,entropy_high__current,0.05,15600,15600,564,15036,2,619,0.0035460992907801418,0.04116786379356212,0.00322061191626409,0.481189117748609,0.03980769230769231,0.9969430178527758,25.0,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
reference_64,entropy_high__mean,0.05,15600,15600,564,15036,0,250,0.0,0.016626762436818304,0.0,0.49168661878159087,0.016025641025641024,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
reference_64,entropy_low__current,0.05,15600,15600,564,15036,63,463,0.11170212765957446,0.0307927640329875,0.11977186311787072,0.5404546818132935,0.03371794871794872,0.946824095253166,10.0,63,0.11170212765957446,58,0.10283687943262411,56,0.09929078014184398,46,0.08156028368794327,,,,,,
reference_64,entropy_low__mean,0.05,15600,15600,564,15036,73,894,0.12943262411347517,0.05945730247406225,0.07549120992761117,0.5349876608197064,0.06198717948717949,0.9300911854103343,9.0,73,0.12943262411347517,67,0.11879432624113476,55,0.0975177304964539,46,0.08156028368794327,,,,,,
reference_64,margin_low__current,0.05,15600,15600,564,15036,12,270,0.02127659574468085,0.017956903431763767,0.0425531914893617,0.5016598461564585,0.018076923076923077,0.9843962040673446,27.5,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,,,,,,
reference_64,margin_low__mean,0.05,15600,15600,564,15036,25,923,0.044326241134751775,0.061386006916733175,0.026371308016877638,0.49147011710900934,0.06076923076923077,0.9563462949376376,29.0,25,0.044326241134751775,25,0.044326241134751775,25,0.044326241134751775,25,0.044326241134751775,,,,,,
reference_64,token_collapse__current,0.05,15600,15600,564,15036,63,670,0.11170212765957446,0.044559723330673054,0.08594815825375171,0.5335712021644506,0.04698717948717949,0.9421666930406304,11.0,63,0.11170212765957446,63,0.11170212765957446,62,0.1099290780141844,62,0.1099290780141844,,,,,,
reference_64,token_collapse__mean,0.05,15600,15600,564,15036,52,361,0.09219858156028368,0.02400904495876563,0.12590799031476999,0.5340947683007591,0.026474358974358975,0.9078014184397163,51.0,52,0.09219858156028368,52,0.09219858156028368,52,0.09219858156028368,52,0.09219858156028368,,,,,,
reference_64,flow_path_high__current,0.05,15600,15600,564,15036,170,1224,0.30141843971631205,0.08140462889066241,0.12195121951219512,0.6100069054128248,0.08935897435897436,0.8499894047453498,11.0,170,0.30141843971631205,167,0.29609929078014185,160,0.28368794326241137,150,0.26595744680851063,,,,,,
reference_64,flow_path_high__mean,0.05,15600,15600,564,15036,114,1297,0.20212765957446807,0.08625964352221335,0.08079376328844791,0.5579340080261274,0.09044871794871795,0.8682033096926713,15.5,114,0.20212765957446807,109,0.19326241134751773,108,0.19148936170212766,79,0.1400709219858156,,,,,,
reference_64,frontback_inversion__current,0.05,15600,15600,564,15036,255,852,0.4521276595744681,0.05666400638467677,0.23035230352303523,0.6977318265948956,0.07096153846153846,0.787018445866431,12.0,255,0.4521276595744681,250,0.4432624113475177,241,0.42730496453900707,218,0.38652482269503546,,,,,,
reference_64,frontback_inversion__mean,0.05,15600,15600,564,15036,75,553,0.13297872340425532,0.03677839851024209,0.11942675159235669,0.5481001624470065,0.040256410256410254,0.9311959043556012,7.0,75,0.13297872340425532,70,0.12411347517730496,59,0.10460992907801418,37,0.06560283687943262,,,,,,
reference_64,entropy_front_low__current,0.05,15600,15600,564,15036,86,687,0.1524822695035461,0.0456903431763767,0.111254851228978,0.5533959631635847,0.04955128205128205,0.9334535232532729,9.0,86,0.1524822695035461,84,0.14893617021276595,80,0.14184397163120568,68,0.12056737588652482,,,,,,
reference_64,entropy_front_low__mean,0.05,15600,15600,564,15036,13,898,0.02304964539007092,0.05972333067305134,0.014270032930845226,0.48166315735850973,0.058397435897435894,0.9769503546099291,21.0,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,,,,,,
reference_64,entropy_first_flow_low__current,0.05,15600,15600,564,15036,130,865,0.23049645390070922,0.05752859803139133,0.1306532663316583,0.586483927934659,0.06378205128205128,0.8851926901572292,9.5,130,0.23049645390070922,128,0.22695035460992907,123,0.21808510638297873,111,0.19680851063829788,,,,,,
reference_64,entropy_first_flow_low__mean,0.05,15600,15600,564,15036,95,626,0.16843971631205673,0.04163341314179303,0.1317614424410541,0.5634031515851319,0.046217948717948716,0.9204660587639311,8.0,95,0.16843971631205673,90,0.1595744680851064,84,0.14893617021276595,49,0.08687943262411348,,,,,,
reference_64,token_front_collapse__current,0.05,15600,15600,564,15036,6,1232,0.010638297872340425,0.08193668528864059,0.004846526655896607,0.46435080629184994,0.07935897435897436,0.9909513328442161,25.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,,,,,,
reference_64,token_front_collapse__mean,0.05,15600,15600,564,15036,53,1748,0.09397163120567376,0.11625432295823357,0.029428095502498614,0.4888586541237201,0.11544871794871794,0.9160456797049953,25.0,53,0.09397163120567376,53,0.09397163120567376,53,0.09397163120567376,53,0.09397163120567376,,,,,,
reference_64,freeze__current,0.05,15600,15600,564,15036,413,482,0.7322695035460993,0.032056397978185686,0.46145251396648046,0.8501065527839569,0.05737179487179487,0.7418860862461341,15.0,413,0.7322695035460993,393,0.6968085106382979,337,0.5975177304964538,248,0.4397163120567376,,,,,,
reference_64,freeze__mean,0.05,15600,15600,564,15036,301,540,0.5336879432624113,0.035913806863527534,0.3579072532699168,0.7488870681994418,0.05391025641025641,0.7749505687984821,14.0,301,0.5336879432624113,258,0.4574468085106383,227,0.4024822695035461,208,0.36879432624113473,,,,,,
reference_64,deviation_global__current,0.05,15600,15600,564,15036,80,725,0.14184397163120568,0.04821761106677308,0.09937888198757763,0.5468131802822163,0.0516025641025641,0.927397615930696,11.0,80,0.14184397163120568,78,0.13829787234042554,76,0.1347517730496454,68,0.12056737588652482,,,,,,
reference_64,deviation_global__mean,0.05,15600,15600,564,15036,65,985,0.11524822695035461,0.06550944400106411,0.06190476190476191,0.5248693914746452,0.0673076923076923,0.9202971968929415,17.0,65,0.11524822695035461,62,0.1099290780141844,59,0.10460992907801418,48,0.0851063829787234,,,,,,
reference_64,deviation_step__current,0.05,15600,15600,564,15036,40,575,0.07092198581560284,0.038241553604682094,0.06504065040650407,0.5163402161054604,0.03942307692307692,0.9611504665451409,11.0,40,0.07092198581560284,40,0.07092198581560284,40,0.07092198581560284,40,0.07092198581560284,,,,,,
reference_64,deviation_step__mean,0.05,15600,15600,564,15036,54,824,0.09574468085106383,0.054801808991753125,0.06150341685649203,0.5204714359296554,0.056282051282051285,0.9339750084430937,14.0,54,0.09574468085106383,54,0.09574468085106383,54,0.09574468085106383,54,0.09574468085106383,,,,,,
reference_64,clock,0.05,15600,15600,564,15036,380,389,0.6737588652482269,0.025871242351689278,0.494148244473342,0.8239438114482688,0.0492948717948718,0.774425886764586,23.0,380,0.6737588652482269,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,,,,,,
reference_64,random,0.05,15600,15600,564,15036,89,1055,0.15780141843971632,0.07016493748337324,0.0777972027972028,0.5438182404781715,0.07333333333333333,0.9177860187851123,19.0,89,0.15780141843971632,83,0.14716312056737588,81,0.14361702127659576,72,0.1276595744680851,,,,,,
reference_64,v7_unlabeled_budget,0.05,15600,15600,564,15036,528,740,0.9361702127659575,0.049215216812982174,0.416403785488959,0.9434774979764876,0.08128205128205128,0.6501836815267397,15.0,528,0.9361702127659575,505,0.8953900709219859,446,0.7907801418439716,361,0.6400709219858156,,,,,,
reference_64,entropy_high__current,0.1,15600,15600,564,15036,4,857,0.0070921985815602835,0.05699654163341314,0.004645760743321719,0.4750478284740735,0.05519230769230769,0.9938860357055515,25.0,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,,,,,,
reference_64,entropy_high__mean,0.1,15600,15600,564,15036,17,967,0.030141843971631204,0.06431231710561319,0.017276422764227643,0.482914763433009,0.06307692307692307,0.9703472731719248,29.0,17,0.030141843971631204,17,0.030141843971631204,17,0.030141843971631204,17,0.030141843971631204,,,,,,
reference_64,entropy_low__current,0.1,15600,15600,564,15036,105,880,0.18617021276595744,0.05852620377760043,0.1065989847715736,0.5638220044941785,0.06314102564102564,0.9047206692790972,12.0,105,0.18617021276595744,104,0.18439716312056736,99,0.17553191489361702,82,0.1453900709219858,,,,,,
reference_64,entropy_low__mean,0.1,15600,15600,564,15036,100,1535,0.1773049645390071,0.10208832136206437,0.06116207951070336,0.5376083215884713,0.10480769230769231,0.8776595744680851,15.0,100,0.1773049645390071,97,0.17198581560283688,94,0.16666666666666666,79,0.1400709219858156,,,,,,
reference_64,margin_low__current,0.1,15600,15600,564,15036,16,461,0.028368794326241134,0.03065974993349295,0.033542976939203356,0.4988545221963741,0.030576923076923078,0.9806451071502214,26.5,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,,,,,,
reference_64,margin_low__mean,0.1,15600,15600,564,15036,36,1169,0.06382978723404255,0.07774674115456238,0.02987551867219917,0.4930415230397401,0.07724358974358975,0.9373930056248471,29.0,36,0.06382978723404255,36,0.06382978723404255,36,0.06382978723404255,36,0.06382978723404255,,,,,,
reference_64,token_collapse__current,0.1,15600,15600,564,15036,79,1044,0.1400709219858156,0.06943335993615324,0.07034728406055209,0.5353187810248312,0.07198717948717949,0.9248042332609249,15.0,79,0.1400709219858156,79,0.1400709219858156,78,0.13829787234042554,78,0.13829787234042554,,,,,,
