setting,method,suite,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8
state_heldout,margin_low__mean,libero_long,4000,274,3726,2,48,0.0072992700729927005,0.01288244766505636,0.04,0.49720841120396825,0.0125,0.9927007299270073,51.0,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
state_heldout,margin_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,margin_low__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_collapse__current,libero_goal,4000,106,3894,37,73,0.3490566037735849,0.01874678993323061,0.33636363636363636,0.6651549069201772,0.0275,0.8503578399479506,10.0,37,0.3490566037735849,37,0.3490566037735849,36,0.33962264150943394,36,0.33962264150943394
state_heldout,token_collapse__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_collapse__current,libero_object,3600,44,3556,1,316,0.022727272727272728,0.08886389201349831,0.0031545741324921135,0.4669316903568872,0.08805555555555555,0.9907407407407408,11.0,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728
state_heldout,token_collapse__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_collapse__mean,libero_goal,4000,106,3894,0,39,0.0,0.010015408320493066,0.0,0.49499229583975346,0.00975,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_collapse__mean,libero_long,4000,274,3726,50,320,0.18248175182481752,0.08588298443370908,0.13513513513513514,0.5482993836955543,0.0925,0.8175182481751825,51.0,50,0.18248175182481752,50,0.18248175182481752,50,0.18248175182481752,50,0.18248175182481752
state_heldout,token_collapse__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_collapse__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,flow_path_high__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,flow_path_high__current,libero_long,4000,274,3726,1,13,0.0036496350364963502,0.003488996242619431,0.07142857142857142,0.5000803193969384,0.0035,0.9984256476313152,22.0,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
state_heldout,flow_path_high__current,libero_object,3600,44,3556,3,13,0.06818181818181818,0.003655793025871766,0.1875,0.5322630125779731,0.0044444444444444444,0.9638047138047138,12.0,3,0.06818181818181818,3,0.06818181818181818,3,0.06818181818181818,3,0.06818181818181818
state_heldout,flow_path_high__current,libero_spatial,4000,140,3860,116,370,0.8285714285714286,0.09585492227979274,0.23868312757201646,0.866358253145818,0.1215,0.6357142857142856,9.0,116,0.8285714285714286,113,0.8071428571428572,110,0.7857142857142857,85,0.6071428571428571
state_heldout,flow_path_high__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,flow_path_high__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,flow_path_high__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,flow_path_high__mean,libero_spatial,4000,140,3860,70,454,0.5,0.11761658031088083,0.13358778625954199,0.6911917098445596,0.131,0.8047619047619047,5.0,70,0.5,56,0.4,44,0.3142857142857143,25,0.17857142857142858
state_heldout,frontback_inversion__current,libero_goal,4000,106,3894,41,20,0.3867924528301887,0.005136106831022085,0.6721311475409836,0.6908281729995833,0.01525,0.8344176968119714,12.0,41,0.3867924528301887,41,0.3867924528301887,40,0.37735849056603776,37,0.3490566037735849
state_heldout,frontback_inversion__current,libero_long,4000,274,3726,32,33,0.11678832116788321,0.008856682769726247,0.49230769230769234,0.5539658191990785,0.01625,0.9572778016316016,19.0,32,0.11678832116788321,30,0.10948905109489052,28,0.10218978102189781,24,0.08759124087591241
state_heldout,frontback_inversion__current,libero_object,3600,44,3556,28,82,0.6363636363636364,0.023059617547806523,0.2545454545454545,0.8066520094079148,0.030555555555555555,0.702020202020202,13.0,28,0.6363636363636364,28,0.6363636363636364,27,0.6136363636363636,23,0.5227272727272727
state_heldout,frontback_inversion__current,libero_spatial,4000,140,3860,91,219,0.65,0.05673575129533679,0.29354838709677417,0.7966321243523315,0.0775,0.7319727891156462,9.0,91,0.65,89,0.6357142857142857,85,0.6071428571428571,57,0.40714285714285714
state_heldout,frontback_inversion__mean,libero_goal,4000,106,3894,7,0,0.0660377358490566,0.0,1.0,0.5330188679245284,0.00175,0.9879635653871177,6.0,7,0.0660377358490566,7,0.0660377358490566,7,0.0660377358490566,0,0.0
state_heldout,frontback_inversion__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,frontback_inversion__mean,libero_object,3600,44,3556,4,5,0.09090909090909091,0.00140607424071991,0.4444444444444444,0.5447515083341855,0.0025,0.9907407407407406,3.0,4,0.09090909090909091,3,0.06818181818181818,2,0.045454545454545456,0,0.0
state_heldout,frontback_inversion__mean,libero_spatial,4000,140,3860,46,374,0.32857142857142857,0.09689119170984456,0.10952380952380952,0.615840118430792,0.105,0.8170068027210884,13.5,46,0.32857142857142857,39,0.2785714285714286,33,0.2357142857142857,26,0.18571428571428572
state_heldout,entropy_front_low__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__current,libero_long,4000,274,3726,0,2,0.0,0.0005367686527106817,0.0,0.49973161567364466,0.0005,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__current,libero_object,3600,44,3556,0,1,0.0,0.00028121484814398203,0.0,0.499859392575928,0.0002777777777777778,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__current,libero_spatial,4000,140,3860,58,429,0.4142857142857143,0.11113989637305699,0.11909650924024641,0.6515729089563287,0.12175,0.8231292517006802,10.0,58,0.4142857142857143,56,0.4,52,0.37142857142857144,44,0.3142857142857143
state_heldout,entropy_front_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__mean,libero_spatial,4000,140,3860,5,591,0.03571428571428571,0.15310880829015544,0.008389261744966443,0.44130273871206516,0.149,0.9642857142857143,21.0,5,0.03571428571428571,5,0.03571428571428571,5,0.03571428571428571,5,0.03571428571428571
state_heldout,entropy_first_flow_low__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__current,libero_object,3600,44,3556,2,26,0.045454545454545456,0.007311586051743532,0.07142857142857142,0.519071479701401,0.0077777777777777776,0.9966329966329965,2.0,2,0.045454545454545456,2,0.045454545454545456,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__current,libero_spatial,4000,140,3860,105,444,0.75,0.11502590673575129,0.1912568306010929,0.8174870466321243,0.13725,0.6710884353741497,9.0,105,0.75,103,0.7357142857142858,98,0.7,75,0.5357142857142857
state_heldout,entropy_first_flow_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__mean,libero_spatial,4000,140,3860,84,456,0.6,0.11813471502590674,0.15555555555555556,0.7409326424870467,0.135,0.7442176870748298,7.0,84,0.6,79,0.5642857142857143,66,0.4714285714285714,38,0.2714285714285714
state_heldout,token_front_collapse__current,libero_goal,4000,106,3894,2,652,0.018867924528301886,0.16743708269132,0.0030581039755351682,0.42571542091849096,0.1635,0.9840598568640209,24.5,2,0.018867924528301886,2,0.018867924528301886,2,0.018867924528301886,2,0.018867924528301886
state_heldout,token_front_collapse__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__current,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__mean,libero_goal,4000,106,3894,1,452,0.009433962264150943,0.11607601438109913,0.002207505518763797,0.44667897394152595,0.11325,0.9941444372153546,18.0,1,0.009433962264150943,1,0.009433962264150943,1,0.009433962264150943,1,0.009433962264150943
state_heldout,token_front_collapse__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,freeze__current,libero_goal,4000,106,3894,66,1,0.6226415094339622,0.00025680534155110427,0.9850746268656716,0.8111923520462057,0.01675,0.8513337670787248,5.0,66,0.6226415094339622,54,0.5094339622641509,52,0.49056603773584906,20,0.18867924528301888
state_heldout,freeze__current,libero_long,4000,274,3726,204,67,0.7445255474452555,0.017981749865807837,0.7527675276752768,0.8632718987897238,0.06775,0.7036639473307571,19.0,204,0.7445255474452555,199,0.7262773722627737,193,0.7043795620437956,184,0.6715328467153284
state_heldout,freeze__current,libero_object,3600,44,3556,18,24,0.4090909090909091,0.006749156355455568,0.42857142857142855,0.7011708763677268,0.011666666666666667,0.8737373737373737,8.0,18,0.4090909090909091,18,0.4090909090909091,16,0.36363636363636365,9,0.20454545454545456
state_heldout,freeze__current,libero_spatial,4000,140,3860,81,4,0.5785714285714286,0.0010362694300518134,0.9529411764705882,0.7887675795706884,0.02125,0.9326530612244897,2.0,81,0.5785714285714286,57,0.40714285714285714,20,0.14285714285714285,0,0.0
state_heldout,freeze__mean,libero_goal,4000,106,3894,24,79,0.22641509433962265,0.020287621982537238,0.23300970873786409,0.6030637361785427,0.02575,0.9235523747560183,13.0,24,0.22641509433962265,20,0.18867924528301888,18,0.16981132075471697,17,0.16037735849056603
state_heldout,freeze__mean,libero_long,4000,274,3726,179,105,0.6532846715328468,0.02818035426731079,0.6302816901408451,0.8125521586327681,0.071,0.6863460712752254,16.0,179,0.6532846715328468,175,0.6386861313868614,170,0.6204379562043796,160,0.583941605839416
state_heldout,freeze__mean,libero_object,3600,44,3556,14,55,0.3181818181818182,0.01546681664791901,0.2028985507246377,0.6513575007669495,0.019166666666666665,0.93013468013468,5.5,14,0.3181818181818182,13,0.29545454545454547,9,0.20454545454545456,5,0.11363636363636363
state_heldout,freeze__mean,libero_spatial,4000,140,3860,41,4,0.29285714285714287,0.0010362694300518134,0.9111111111111111,0.6459104367135455,0.01125,0.980952380952381,1.0,41,0.29285714285714287,20,0.14285714285714285,2,0.014285714285714285,0,0.0
state_heldout,deviation_global__current,libero_goal,4000,106,3894,6,3,0.05660377358490566,0.0007704160246533128,0.6666666666666666,0.5279166787801262,0.00225,0.9824333116460637,7.0,6,0.05660377358490566,6,0.05660377358490566,6,0.05660377358490566,2,0.018867924528301886
state_heldout,deviation_global__current,libero_long,4000,274,3726,7,27,0.025547445255474453,0.007246376811594203,0.20588235294117646,0.5091505342219401,0.0085,0.9892657793044225,22.0,7,0.025547445255474453,6,0.021897810218978103,5,0.01824817518248175,5,0.01824817518248175
state_heldout,deviation_global__current,libero_object,3600,44,3556,4,22,0.09090909090909091,0.006186726659167604,0.15384615384615385,0.5423611821249616,0.007222222222222222,0.9654882154882153,8.5,4,0.09090909090909091,4,0.09090909090909091,3,0.06818181818181818,3,0.06818181818181818
state_heldout,deviation_global__current,libero_spatial,4000,140,3860,47,423,0.3357142857142857,0.10958549222797928,0.1,0.6130643967431532,0.1175,0.8166666666666665,11.0,47,0.3357142857142857,47,0.3357142857142857,47,0.3357142857142857,46,0.32857142857142857
state_heldout,deviation_global__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_global__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_global__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_global__mean,libero_spatial,4000,140,3860,26,461,0.18571428571428572,0.11943005181347151,0.053388090349075976,0.5331421169504071,0.12175,0.8812925170068027,14.5,26,0.18571428571428572,23,0.16428571428571428,21,0.15,19,0.1357142857142857
state_heldout,deviation_step__current,libero_goal,4000,106,3894,12,6,0.11320754716981132,0.0015408320493066256,0.6666666666666666,0.5558333575602523,0.0045,0.9593363695510735,11.0,12,0.11320754716981132,11,0.10377358490566038,11,0.10377358490566038,9,0.08490566037735849
state_heldout,deviation_step__current,libero_long,4000,274,3726,28,52,0.10218978102189781,0.013955984970477724,0.35,0.5441168980257101,0.02,0.9654358093602403,17.5,28,0.10218978102189781,26,0.0948905109489051,24,0.08759124087591241,23,0.08394160583941605
state_heldout,deviation_step__current,libero_object,3600,44,3556,15,26,0.3409090909090909,0.007311586051743532,0.36585365853658536,0.6667987524286737,0.01138888888888889,0.8914141414141412,9.0,15,0.3409090909090909,14,0.3181818181818182,13,0.29545454545454547,9,0.20454545454545456
state_heldout,deviation_step__current,libero_spatial,4000,140,3860,73,321,0.5214285714285715,0.08316062176165803,0.18527918781725888,0.7191339748334566,0.0985,0.8180272108843538,6.0,73,0.5214285714285715,59,0.42142857142857143,56,0.4,32,0.22857142857142856
state_heldout,deviation_step__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_step__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_step__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_step__mean,libero_spatial,4000,140,3860,66,422,0.4714285714285714,0.10932642487046632,0.13524590163934427,0.6810510732790526,0.122,0.8292517006802722,5.0,66,0.4714285714285714,54,0.38571428571428573,43,0.30714285714285716,21,0.15
state_heldout,clock,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,clock,libero_long,4000,274,3726,274,185,1.0,0.049651100375738055,0.5969498910675382,0.975174449812131,0.11475,0.7450980392156863,13.0,274,1.0,274,1.0,274,1.0,274,1.0
state_heldout,clock,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,clock,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,random,libero_goal,4000,106,3894,6,97,0.05660377358490566,0.024910118130457112,0.05825242718446602,0.5158468277272242,0.02575,0.9710474951203644,19.5,6,0.05660377358490566,4,0.03773584905660377,4,0.03773584905660377,4,0.03773584905660377
state_heldout,random,libero_long,4000,274,3726,31,181,0.11313868613138686,0.048577563070316694,0.14622641509433962,0.532280561530535,0.053,0.9377415199656505,32.0,31,0.11313868613138686,29,0.10583941605839416,29,0.10583941605839416,26,0.0948905109489051
state_heldout,random,libero_object,3600,44,3556,1,122,0.022727272727272728,0.0343082114735658,0.008130081300813009,0.49420953062685347,0.034166666666666665,0.9865319865319865,16.0,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728
state_heldout,random,libero_spatial,4000,140,3860,6,88,0.04285714285714286,0.022797927461139896,0.06382978723404255,0.5100296076980015,0.0235,0.9829931972789115,8.5,6,0.04285714285714286,6,0.04285714285714286,5,0.03571428571428571,3,0.02142857142857143
state_heldout,v7_unlabeled_budget,libero_goal,4000,106,3894,62,1,0.5849056603773585,0.00025680534155110427,0.9841269841269841,0.7923244275179038,0.01575,0.8461288223812621,8.0,62,0.5849056603773585,54,0.5094339622641509,48,0.4528301886792453,32,0.3018867924528302
state_heldout,v7_unlabeled_budget,libero_long,4000,274,3726,231,85,0.843065693430657,0.022812667740203973,0.7310126582278481,0.9101265128452265,0.079,0.6801917847430943,18.0,231,0.843065693430657,228,0.8321167883211679,226,0.8248175182481752,217,0.791970802919708
state_heldout,v7_unlabeled_budget,libero_object,3600,44,3556,22,3,0.5,0.000843644544431946,0.88,0.749578177727784,0.006944444444444444,0.898989898989899,5.0,22,0.5,22,0.5,17,0.38636363636363635,5,0.11363636363636363
state_heldout,v7_unlabeled_budget,libero_spatial,4000,140,3860,98,3,0.7,0.0007772020725388601,0.9702970297029703,0.8496113989637305,0.02525,0.9289115646258502,2.0,98,0.7,55,0.39285714285714285,24,0.17142857142857143,0,0.0
task_heldout,entropy_high__current,libero_goal,4000,106,3894,0,148,0.0,0.03800719054956343,0.0,0.48099640472521826,0.037,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__current,libero_object,3600,44,3556,0,277,0.0,0.07789651293588301,0.0,0.46105174353205847,0.07694444444444444,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__mean,libero_goal,4000,106,3894,3,531,0.02830188679245283,0.13636363636363635,0.0056179775280898875,0.4459691252144083,0.1335,0.9733246584255043,27.0,3,0.02830188679245283,3,0.02830188679245283,3,0.02830188679245283,3,0.02830188679245283
task_heldout,entropy_high__mean,libero_long,4000,274,3726,0,13,0.0,0.003488996242619431,0.0,0.4982555018786903,0.00325,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_low__current,libero_goal,4000,106,3894,1,0,0.009433962264150943,0.0,1.0,0.5047169811320755,0.00025,0.9980481457384515,6.0,1,0.009433962264150943,1,0.009433962264150943,1,0.009433962264150943,0,0.0
task_heldout,entropy_low__current,libero_long,4000,274,3726,2,6,0.0072992700729927005,0.001610305958132045,0.25,0.5028444820574304,0.002,0.9974953485043653,17.5,2,0.0072992700729927005,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
task_heldout,entropy_low__current,libero_object,3600,44,3556,0,14,0.0,0.003937007874015748,0.0,0.49803149606299213,0.0038888888888888888,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_low__current,libero_spatial,4000,140,3860,68,497,0.4857142857142857,0.12875647668393783,0.12035398230088495,0.678478904515174,0.14125,0.7496598639455782,11.0,68,0.4857142857142857,66,0.4714285714285714,65,0.4642857142857143,52,0.37142857142857144
task_heldout,entropy_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_low__mean,libero_spatial,4000,140,3860,44,496,0.3142857142857143,0.12849740932642487,0.08148148148148149,0.5928941524796447,0.135,0.8414965986394558,10.5,44,0.3142857142857143,36,0.2571428571428571,31,0.22142857142857142,25,0.17857142857142858
task_heldout,margin_low__current,libero_goal,4000,106,3894,6,274,0.05660377358490566,0.07036466358500257,0.02142857142857143,0.4931195549999515,0.07,0.9564085881587508,24.5,6,0.05660377358490566,6,0.05660377358490566,6,0.05660377358490566,6,0.05660377358490566
task_heldout,margin_low__current,libero_long,4000,274,3726,9,20,0.032846715328467155,0.005367686527106817,0.3103448275862069,0.5137395144006801,0.00725,0.9780306283097179,35.0,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155
task_heldout,margin_low__current,libero_object,3600,44,3556,0,170,0.0,0.047806524184476944,0.0,0.4760967379077615,0.04722222222222222,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,libero_goal,4000,106,3894,10,425,0.09433962264150944,0.10914227015921932,0.022988505747126436,0.49259867624114506,0.10875,0.9072869225764476,29.0,10,0.09433962264150944,10,0.09433962264150944,10,0.09433962264150944,10,0.09433962264150944
task_heldout,margin_low__mean,libero_long,4000,274,3726,2,49,0.0072992700729927005,0.013150831991411701,0.0392156862745098,0.4970742190407906,0.01275,0.9927007299270073,51.0,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
task_heldout,margin_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__current,libero_goal,4000,106,3894,36,89,0.33962264150943394,0.02285567539804828,0.288,0.6583834830556928,0.03125,0.8454782042940794,10.0,36,0.33962264150943394,36,0.33962264150943394,35,0.330188679245283,35,0.330188679245283
task_heldout,token_collapse__current,libero_long,4000,274,3726,3,0,0.010948905109489052,0.0,1.0,0.5054744525547445,0.00075,0.9907685702018034,43.0,3,0.010948905109489052,3,0.010948905109489052,3,0.010948905109489052,3,0.010948905109489052
task_heldout,token_collapse__current,libero_object,3600,44,3556,1,420,0.022727272727272728,0.11811023622047244,0.0023752969121140144,0.4523085182534001,0.11694444444444445,0.9907407407407408,11.0,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728
task_heldout,token_collapse__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,libero_goal,4000,106,3894,0,45,0.0,0.011556240369799691,0.0,0.49422187981510013,0.01125,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,libero_long,4000,274,3726,59,357,0.21532846715328466,0.09581320450885668,0.14182692307692307,0.559757631322214,0.104,0.7846715328467153,51.0,59,0.21532846715328466,59,0.21532846715328466,59,0.21532846715328466,59,0.21532846715328466
task_heldout,token_collapse__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__current,libero_long,4000,274,3726,2,14,0.0072992700729927005,0.003757380568974772,0.125,0.501770944752009,0.004,0.9970659796765421,20.5,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
task_heldout,flow_path_high__current,libero_object,3600,44,3556,5,17,0.11363636363636363,0.004780652418447694,0.22727272727272727,0.5544278556089579,0.006111111111111111,0.957070707070707,9.0,5,0.11363636363636363,4,0.09090909090909091,4,0.09090909090909091,4,0.09090909090909091
task_heldout,flow_path_high__current,libero_spatial,4000,140,3860,115,428,0.8214285714285714,0.11088082901554404,0.21178637200736647,0.8552738712065137,0.13575,0.6139455782312925,9.0,115,0.8214285714285714,112,0.8,110,0.7857142857142857,89,0.6357142857142857
task_heldout,flow_path_high__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,flow_path_high__mean,libero_spatial,4000,140,3860,70,562,0.5,0.1455958549222798,0.11075949367088607,0.6772020725388601,0.158,0.7608843537414965,8.0,70,0.5,63,0.45,52,0.37142857142857144,36,0.2571428571428571
task_heldout,frontback_inversion__current,libero_goal,4000,106,3894,41,21,0.3867924528301887,0.00539291217257319,0.6612903225806451,0.6906997703288078,0.0155,0.8366948601171112,12.0,41,0.3867924528301887,41,0.3867924528301887,40,0.37735849056603776,37,0.3490566037735849
task_heldout,frontback_inversion__current,libero_long,4000,274,3726,33,39,0.12043795620437957,0.010466988727858293,0.4583333333333333,0.5549854837382606,0.018,0.9549878345498785,19.0,33,0.12043795620437957,31,0.11313868613138686,28,0.10218978102189781,24,0.08759124087591241
task_heldout,frontback_inversion__current,libero_object,3600,44,3556,29,87,0.6590909090909091,0.024465691788526433,0.25,0.8173126086511914,0.03222222222222222,0.6927609427609428,13.0,29,0.6590909090909091,29,0.6590909090909091,28,0.6363636363636364,23,0.5227272727272727
