setting,fold,method,budget,episodes,alarms,actual_rate
suite_heldout,libero_long,entropy_front_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_long,entropy_first_flow_low__current,0.01,12000,120,0.01
suite_heldout,libero_long,entropy_first_flow_low__current,0.03,12000,360,0.03
suite_heldout,libero_long,entropy_first_flow_low__current,0.05,12000,600,0.05
suite_heldout,libero_long,entropy_first_flow_low__current,0.1,12000,1200,0.1
suite_heldout,libero_long,entropy_first_flow_low__mean,0.01,12000,120,0.01
suite_heldout,libero_long,entropy_first_flow_low__mean,0.03,12000,360,0.03
suite_heldout,libero_long,entropy_first_flow_low__mean,0.05,12000,600,0.05
suite_heldout,libero_long,entropy_first_flow_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_long,token_front_collapse__current,0.01,12000,119,0.009916666666666667
suite_heldout,libero_long,token_front_collapse__current,0.03,12000,360,0.03
suite_heldout,libero_long,token_front_collapse__current,0.05,12000,600,0.05
suite_heldout,libero_long,token_front_collapse__current,0.1,12000,1200,0.1
suite_heldout,libero_long,token_front_collapse__mean,0.01,12000,120,0.01
suite_heldout,libero_long,token_front_collapse__mean,0.03,12000,360,0.03
suite_heldout,libero_long,token_front_collapse__mean,0.05,12000,600,0.05
suite_heldout,libero_long,token_front_collapse__mean,0.1,12000,1200,0.1
suite_heldout,libero_long,freeze__current,0.01,12000,120,0.01
suite_heldout,libero_long,freeze__current,0.03,12000,360,0.03
suite_heldout,libero_long,freeze__current,0.05,12000,600,0.05
suite_heldout,libero_long,freeze__current,0.1,12000,1200,0.1
suite_heldout,libero_long,freeze__mean,0.01,12000,120,0.01
suite_heldout,libero_long,freeze__mean,0.03,12000,360,0.03
suite_heldout,libero_long,freeze__mean,0.05,12000,600,0.05
suite_heldout,libero_long,freeze__mean,0.1,12000,1200,0.1
suite_heldout,libero_long,deviation_global__current,0.01,12000,120,0.01
suite_heldout,libero_long,deviation_global__current,0.03,12000,360,0.03
suite_heldout,libero_long,deviation_global__current,0.05,12000,600,0.05
suite_heldout,libero_long,deviation_global__current,0.1,12000,1200,0.1
suite_heldout,libero_long,deviation_global__mean,0.01,12000,120,0.01
suite_heldout,libero_long,deviation_global__mean,0.03,12000,360,0.03
suite_heldout,libero_long,deviation_global__mean,0.05,12000,600,0.05
suite_heldout,libero_long,deviation_global__mean,0.1,12000,1200,0.1
suite_heldout,libero_long,deviation_step__current,0.01,12000,120,0.01
suite_heldout,libero_long,deviation_step__current,0.03,12000,360,0.03
suite_heldout,libero_long,deviation_step__current,0.05,12000,600,0.05
suite_heldout,libero_long,deviation_step__current,0.1,12000,1200,0.1
suite_heldout,libero_long,deviation_step__mean,0.01,12000,120,0.01
suite_heldout,libero_long,deviation_step__mean,0.03,12000,360,0.03
suite_heldout,libero_long,deviation_step__mean,0.05,12000,600,0.05
suite_heldout,libero_long,deviation_step__mean,0.1,12000,1200,0.1
suite_heldout,libero_long,clock,0.01,12000,102,0.0085
suite_heldout,libero_long,clock,0.03,12000,360,0.03
suite_heldout,libero_long,clock,0.05,12000,508,0.042333333333333334
suite_heldout,libero_long,clock,0.1,12000,1134,0.0945
suite_heldout,libero_long,random,0.01,12000,120,0.01
suite_heldout,libero_long,random,0.03,12000,360,0.03
suite_heldout,libero_long,random,0.05,12000,600,0.05
suite_heldout,libero_long,random,0.1,12000,1200,0.1
suite_heldout,libero_long,v7_unlabeled_budget,0.01,12000,120,0.01
suite_heldout,libero_long,v7_unlabeled_budget,0.03,12000,359,0.029916666666666668
suite_heldout,libero_long,v7_unlabeled_budget,0.05,12000,600,0.05
suite_heldout,libero_long,v7_unlabeled_budget,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_high__current,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_high__current,0.03,12000,359,0.029916666666666668
suite_heldout,libero_object,entropy_high__current,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_high__current,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_high__mean,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_high__mean,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_high__mean,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_high__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_low__current,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_low__current,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_low__current,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_low__current,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_low__mean,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_low__mean,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_low__mean,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,margin_low__current,0.01,12000,120,0.01
suite_heldout,libero_object,margin_low__current,0.03,12000,360,0.03
suite_heldout,libero_object,margin_low__current,0.05,12000,600,0.05
suite_heldout,libero_object,margin_low__current,0.1,12000,1200,0.1
suite_heldout,libero_object,margin_low__mean,0.01,12000,120,0.01
suite_heldout,libero_object,margin_low__mean,0.03,12000,360,0.03
suite_heldout,libero_object,margin_low__mean,0.05,12000,600,0.05
suite_heldout,libero_object,margin_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,token_collapse__current,0.01,12000,120,0.01
suite_heldout,libero_object,token_collapse__current,0.03,12000,360,0.03
suite_heldout,libero_object,token_collapse__current,0.05,12000,600,0.05
suite_heldout,libero_object,token_collapse__current,0.1,12000,1200,0.1
suite_heldout,libero_object,token_collapse__mean,0.01,12000,120,0.01
suite_heldout,libero_object,token_collapse__mean,0.03,12000,360,0.03
suite_heldout,libero_object,token_collapse__mean,0.05,12000,600,0.05
suite_heldout,libero_object,token_collapse__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,flow_path_high__current,0.01,12000,120,0.01
suite_heldout,libero_object,flow_path_high__current,0.03,12000,360,0.03
suite_heldout,libero_object,flow_path_high__current,0.05,12000,600,0.05
suite_heldout,libero_object,flow_path_high__current,0.1,12000,1200,0.1
suite_heldout,libero_object,flow_path_high__mean,0.01,12000,120,0.01
suite_heldout,libero_object,flow_path_high__mean,0.03,12000,360,0.03
suite_heldout,libero_object,flow_path_high__mean,0.05,12000,600,0.05
suite_heldout,libero_object,flow_path_high__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,frontback_inversion__current,0.01,12000,120,0.01
suite_heldout,libero_object,frontback_inversion__current,0.03,12000,360,0.03
suite_heldout,libero_object,frontback_inversion__current,0.05,12000,600,0.05
suite_heldout,libero_object,frontback_inversion__current,0.1,12000,1200,0.1
suite_heldout,libero_object,frontback_inversion__mean,0.01,12000,120,0.01
suite_heldout,libero_object,frontback_inversion__mean,0.03,12000,360,0.03
suite_heldout,libero_object,frontback_inversion__mean,0.05,12000,600,0.05
suite_heldout,libero_object,frontback_inversion__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_front_low__current,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_front_low__current,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_front_low__current,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_front_low__current,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_front_low__mean,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_front_low__mean,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_front_low__mean,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_front_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_first_flow_low__current,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_first_flow_low__current,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_first_flow_low__current,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_first_flow_low__current,0.1,12000,1200,0.1
suite_heldout,libero_object,entropy_first_flow_low__mean,0.01,12000,120,0.01
suite_heldout,libero_object,entropy_first_flow_low__mean,0.03,12000,360,0.03
suite_heldout,libero_object,entropy_first_flow_low__mean,0.05,12000,600,0.05
suite_heldout,libero_object,entropy_first_flow_low__mean,0.1,12000,1199,0.09991666666666667
suite_heldout,libero_object,token_front_collapse__current,0.01,12000,119,0.009916666666666667
suite_heldout,libero_object,token_front_collapse__current,0.03,12000,360,0.03
suite_heldout,libero_object,token_front_collapse__current,0.05,12000,600,0.05
suite_heldout,libero_object,token_front_collapse__current,0.1,12000,1200,0.1
suite_heldout,libero_object,token_front_collapse__mean,0.01,12000,120,0.01
suite_heldout,libero_object,token_front_collapse__mean,0.03,12000,360,0.03
suite_heldout,libero_object,token_front_collapse__mean,0.05,12000,600,0.05
suite_heldout,libero_object,token_front_collapse__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,freeze__current,0.01,12000,120,0.01
suite_heldout,libero_object,freeze__current,0.03,12000,360,0.03
suite_heldout,libero_object,freeze__current,0.05,12000,600,0.05
suite_heldout,libero_object,freeze__current,0.1,12000,1200,0.1
suite_heldout,libero_object,freeze__mean,0.01,12000,120,0.01
suite_heldout,libero_object,freeze__mean,0.03,12000,360,0.03
suite_heldout,libero_object,freeze__mean,0.05,12000,600,0.05
suite_heldout,libero_object,freeze__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,deviation_global__current,0.01,12000,120,0.01
suite_heldout,libero_object,deviation_global__current,0.03,12000,360,0.03
suite_heldout,libero_object,deviation_global__current,0.05,12000,600,0.05
suite_heldout,libero_object,deviation_global__current,0.1,12000,1200,0.1
suite_heldout,libero_object,deviation_global__mean,0.01,12000,120,0.01
suite_heldout,libero_object,deviation_global__mean,0.03,12000,360,0.03
suite_heldout,libero_object,deviation_global__mean,0.05,12000,600,0.05
suite_heldout,libero_object,deviation_global__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,deviation_step__current,0.01,12000,120,0.01
suite_heldout,libero_object,deviation_step__current,0.03,12000,360,0.03
suite_heldout,libero_object,deviation_step__current,0.05,12000,600,0.05
suite_heldout,libero_object,deviation_step__current,0.1,12000,1200,0.1
suite_heldout,libero_object,deviation_step__mean,0.01,12000,120,0.01
suite_heldout,libero_object,deviation_step__mean,0.03,12000,360,0.03
suite_heldout,libero_object,deviation_step__mean,0.05,12000,600,0.05
suite_heldout,libero_object,deviation_step__mean,0.1,12000,1200,0.1
suite_heldout,libero_object,clock,0.01,12000,0,0.0
suite_heldout,libero_object,clock,0.03,12000,324,0.027
suite_heldout,libero_object,clock,0.05,12000,585,0.04875
suite_heldout,libero_object,clock,0.1,12000,1106,0.09216666666666666
suite_heldout,libero_object,random,0.01,12000,120,0.01
suite_heldout,libero_object,random,0.03,12000,360,0.03
suite_heldout,libero_object,random,0.05,12000,600,0.05
suite_heldout,libero_object,random,0.1,12000,1200,0.1
suite_heldout,libero_object,v7_unlabeled_budget,0.01,12000,119,0.009916666666666667
suite_heldout,libero_object,v7_unlabeled_budget,0.03,12000,360,0.03
suite_heldout,libero_object,v7_unlabeled_budget,0.05,12000,599,0.049916666666666665
suite_heldout,libero_object,v7_unlabeled_budget,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_high__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_high__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_high__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_high__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_high__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_high__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_high__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_high__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_low__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_low__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_low__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_low__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_low__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_low__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_low__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,margin_low__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,margin_low__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,margin_low__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,margin_low__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,margin_low__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,margin_low__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,margin_low__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,margin_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,token_collapse__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,token_collapse__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,token_collapse__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,token_collapse__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,token_collapse__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,token_collapse__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,token_collapse__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,token_collapse__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,flow_path_high__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,flow_path_high__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,flow_path_high__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,flow_path_high__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,flow_path_high__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,flow_path_high__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,flow_path_high__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,flow_path_high__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,frontback_inversion__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,frontback_inversion__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,frontback_inversion__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,frontback_inversion__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,frontback_inversion__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,frontback_inversion__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,frontback_inversion__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,frontback_inversion__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_front_low__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_front_low__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_front_low__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_front_low__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_front_low__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_front_low__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_front_low__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_front_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_first_flow_low__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_first_flow_low__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_first_flow_low__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_first_flow_low__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,entropy_first_flow_low__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,entropy_first_flow_low__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,entropy_first_flow_low__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,entropy_first_flow_low__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,token_front_collapse__current,0.01,12000,119,0.009916666666666667
suite_heldout,libero_spatial,token_front_collapse__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,token_front_collapse__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,token_front_collapse__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,token_front_collapse__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,token_front_collapse__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,token_front_collapse__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,token_front_collapse__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,freeze__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,freeze__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,freeze__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,freeze__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,freeze__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,freeze__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,freeze__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,freeze__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,deviation_global__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,deviation_global__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,deviation_global__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,deviation_global__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,deviation_global__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,deviation_global__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,deviation_global__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,deviation_global__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,deviation_step__current,0.01,12000,120,0.01
suite_heldout,libero_spatial,deviation_step__current,0.03,12000,360,0.03
suite_heldout,libero_spatial,deviation_step__current,0.05,12000,600,0.05
suite_heldout,libero_spatial,deviation_step__current,0.1,12000,1200,0.1
suite_heldout,libero_spatial,deviation_step__mean,0.01,12000,120,0.01
suite_heldout,libero_spatial,deviation_step__mean,0.03,12000,360,0.03
suite_heldout,libero_spatial,deviation_step__mean,0.05,12000,600,0.05
suite_heldout,libero_spatial,deviation_step__mean,0.1,12000,1200,0.1
suite_heldout,libero_spatial,clock,0.01,12000,0,0.0
suite_heldout,libero_spatial,clock,0.03,12000,324,0.027
suite_heldout,libero_spatial,clock,0.05,12000,585,0.04875
suite_heldout,libero_spatial,clock,0.1,12000,1144,0.09533333333333334
suite_heldout,libero_spatial,random,0.01,12000,120,0.01
suite_heldout,libero_spatial,random,0.03,12000,360,0.03
suite_heldout,libero_spatial,random,0.05,12000,600,0.05
suite_heldout,libero_spatial,random,0.1,12000,1200,0.1
suite_heldout,libero_spatial,v7_unlabeled_budget,0.01,12000,119,0.009916666666666667
suite_heldout,libero_spatial,v7_unlabeled_budget,0.03,12000,360,0.03
suite_heldout,libero_spatial,v7_unlabeled_budget,0.05,12000,600,0.05
suite_heldout,libero_spatial,v7_unlabeled_budget,0.1,12000,1199,0.09991666666666667
reference_64,64,entropy_high__current,0.01,64,0,0.0
reference_64,64,entropy_high__current,0.03,64,1,0.015625
reference_64,64,entropy_high__current,0.05,64,3,0.046875
reference_64,64,entropy_high__current,0.1,64,6,0.09375
reference_64,64,entropy_high__mean,0.01,64,0,0.0
reference_64,64,entropy_high__mean,0.03,64,1,0.015625
reference_64,64,entropy_high__mean,0.05,64,3,0.046875
reference_64,64,entropy_high__mean,0.1,64,6,0.09375
reference_64,64,entropy_low__current,0.01,64,0,0.0
reference_64,64,entropy_low__current,0.03,64,1,0.015625
reference_64,64,entropy_low__current,0.05,64,3,0.046875
reference_64,64,entropy_low__current,0.1,64,6,0.09375
reference_64,64,entropy_low__mean,0.01,64,0,0.0
reference_64,64,entropy_low__mean,0.03,64,1,0.015625
reference_64,64,entropy_low__mean,0.05,64,3,0.046875
reference_64,64,entropy_low__mean,0.1,64,6,0.09375
reference_64,64,margin_low__current,0.01,64,0,0.0
reference_64,64,margin_low__current,0.03,64,1,0.015625
reference_64,64,margin_low__current,0.05,64,3,0.046875
reference_64,64,margin_low__current,0.1,64,6,0.09375
reference_64,64,margin_low__mean,0.01,64,0,0.0
reference_64,64,margin_low__mean,0.03,64,1,0.015625
reference_64,64,margin_low__mean,0.05,64,3,0.046875
reference_64,64,margin_low__mean,0.1,64,6,0.09375
reference_64,64,token_collapse__current,0.01,64,0,0.0
reference_64,64,token_collapse__current,0.03,64,1,0.015625
reference_64,64,token_collapse__current,0.05,64,3,0.046875
reference_64,64,token_collapse__current,0.1,64,6,0.09375
reference_64,64,token_collapse__mean,0.01,64,0,0.0
reference_64,64,token_collapse__mean,0.03,64,1,0.015625
reference_64,64,token_collapse__mean,0.05,64,3,0.046875
reference_64,64,token_collapse__mean,0.1,64,6,0.09375
reference_64,64,flow_path_high__current,0.01,64,0,0.0
reference_64,64,flow_path_high__current,0.03,64,1,0.015625
reference_64,64,flow_path_high__current,0.05,64,3,0.046875
reference_64,64,flow_path_high__current,0.1,64,6,0.09375
reference_64,64,flow_path_high__mean,0.01,64,0,0.0
reference_64,64,flow_path_high__mean,0.03,64,1,0.015625
reference_64,64,flow_path_high__mean,0.05,64,3,0.046875
reference_64,64,flow_path_high__mean,0.1,64,6,0.09375
reference_64,64,frontback_inversion__current,0.01,64,0,0.0
reference_64,64,frontback_inversion__current,0.03,64,1,0.015625
reference_64,64,frontback_inversion__current,0.05,64,3,0.046875
reference_64,64,frontback_inversion__current,0.1,64,6,0.09375
reference_64,64,frontback_inversion__mean,0.01,64,0,0.0
reference_64,64,frontback_inversion__mean,0.03,64,1,0.015625
reference_64,64,frontback_inversion__mean,0.05,64,3,0.046875
reference_64,64,frontback_inversion__mean,0.1,64,6,0.09375
reference_64,64,entropy_front_low__current,0.01,64,0,0.0
reference_64,64,entropy_front_low__current,0.03,64,1,0.015625
reference_64,64,entropy_front_low__current,0.05,64,3,0.046875
reference_64,64,entropy_front_low__current,0.1,64,6,0.09375
reference_64,64,entropy_front_low__mean,0.01,64,0,0.0
reference_64,64,entropy_front_low__mean,0.03,64,1,0.015625
reference_64,64,entropy_front_low__mean,0.05,64,3,0.046875
reference_64,64,entropy_front_low__mean,0.1,64,6,0.09375
reference_64,64,entropy_first_flow_low__current,0.01,64,0,0.0
reference_64,64,entropy_first_flow_low__current,0.03,64,1,0.015625
reference_64,64,entropy_first_flow_low__current,0.05,64,3,0.046875
reference_64,64,entropy_first_flow_low__current,0.1,64,6,0.09375
reference_64,64,entropy_first_flow_low__mean,0.01,64,0,0.0
reference_64,64,entropy_first_flow_low__mean,0.03,64,1,0.015625
reference_64,64,entropy_first_flow_low__mean,0.05,64,3,0.046875
reference_64,64,entropy_first_flow_low__mean,0.1,64,6,0.09375
reference_64,64,token_front_collapse__current,0.01,64,0,0.0
reference_64,64,token_front_collapse__current,0.03,64,1,0.015625
reference_64,64,token_front_collapse__current,0.05,64,3,0.046875
reference_64,64,token_front_collapse__current,0.1,64,6,0.09375
reference_64,64,token_front_collapse__mean,0.01,64,0,0.0
reference_64,64,token_front_collapse__mean,0.03,64,1,0.015625
reference_64,64,token_front_collapse__mean,0.05,64,3,0.046875
reference_64,64,token_front_collapse__mean,0.1,64,6,0.09375
reference_64,64,freeze__current,0.01,64,0,0.0
reference_64,64,freeze__current,0.03,64,1,0.015625
reference_64,64,freeze__current,0.05,64,3,0.046875
reference_64,64,freeze__current,0.1,64,6,0.09375
reference_64,64,freeze__mean,0.01,64,0,0.0
reference_64,64,freeze__mean,0.03,64,1,0.015625
reference_64,64,freeze__mean,0.05,64,3,0.046875
reference_64,64,freeze__mean,0.1,64,6,0.09375
reference_64,64,deviation_global__current,0.01,64,0,0.0
reference_64,64,deviation_global__current,0.03,64,1,0.015625
reference_64,64,deviation_global__current,0.05,64,3,0.046875
reference_64,64,deviation_global__current,0.1,64,6,0.09375
reference_64,64,deviation_global__mean,0.01,64,0,0.0
reference_64,64,deviation_global__mean,0.03,64,1,0.015625
reference_64,64,deviation_global__mean,0.05,64,3,0.046875
reference_64,64,deviation_global__mean,0.1,64,6,0.09375
reference_64,64,deviation_step__current,0.01,64,0,0.0
reference_64,64,deviation_step__current,0.03,64,1,0.015625
reference_64,64,deviation_step__current,0.05,64,3,0.046875
reference_64,64,deviation_step__current,0.1,64,6,0.09375
reference_64,64,deviation_step__mean,0.01,64,0,0.0
reference_64,64,deviation_step__mean,0.03,64,1,0.015625
reference_64,64,deviation_step__mean,0.05,64,3,0.046875
reference_64,64,deviation_step__mean,0.1,64,6,0.09375
reference_64,64,clock,0.01,64,0,0.0
reference_64,64,clock,0.03,64,1,0.015625
reference_64,64,clock,0.05,64,3,0.046875
reference_64,64,clock,0.1,64,6,0.09375
reference_64,64,random,0.01,64,0,0.0
reference_64,64,random,0.03,64,1,0.015625
reference_64,64,random,0.05,64,3,0.046875
reference_64,64,random,0.1,64,6,0.09375
reference_64,64,v7_unlabeled_budget,0.01,64,0,0.0
reference_64,64,v7_unlabeled_budget,0.03,64,0,0.0
reference_64,64,v7_unlabeled_budget,0.05,64,3,0.046875
reference_64,64,v7_unlabeled_budget,0.1,64,5,0.078125
reference_256,256,entropy_high__current,0.01,256,2,0.0078125
reference_256,256,entropy_high__current,0.03,256,7,0.02734375
reference_256,256,entropy_high__current,0.05,256,12,0.046875
reference_256,256,entropy_high__current,0.1,256,25,0.09765625
reference_256,256,entropy_high__mean,0.01,256,2,0.0078125
reference_256,256,entropy_high__mean,0.03,256,7,0.02734375
reference_256,256,entropy_high__mean,0.05,256,12,0.046875
reference_256,256,entropy_high__mean,0.1,256,25,0.09765625
reference_256,256,entropy_low__current,0.01,256,2,0.0078125
reference_256,256,entropy_low__current,0.03,256,7,0.02734375
reference_256,256,entropy_low__current,0.05,256,12,0.046875
reference_256,256,entropy_low__current,0.1,256,25,0.09765625
reference_256,256,entropy_low__mean,0.01,256,2,0.0078125
reference_256,256,entropy_low__mean,0.03,256,7,0.02734375
reference_256,256,entropy_low__mean,0.05,256,12,0.046875
reference_256,256,entropy_low__mean,0.1,256,25,0.09765625
reference_256,256,margin_low__current,0.01,256,2,0.0078125
reference_256,256,margin_low__current,0.03,256,7,0.02734375
reference_256,256,margin_low__current,0.05,256,12,0.046875
reference_256,256,margin_low__current,0.1,256,25,0.09765625
reference_256,256,margin_low__mean,0.01,256,2,0.0078125
reference_256,256,margin_low__mean,0.03,256,7,0.02734375
reference_256,256,margin_low__mean,0.05,256,12,0.046875
reference_256,256,margin_low__mean,0.1,256,25,0.09765625
reference_256,256,token_collapse__current,0.01,256,2,0.0078125
reference_256,256,token_collapse__current,0.03,256,7,0.02734375
reference_256,256,token_collapse__current,0.05,256,12,0.046875
reference_256,256,token_collapse__current,0.1,256,25,0.09765625
reference_256,256,token_collapse__mean,0.01,256,2,0.0078125
reference_256,256,token_collapse__mean,0.03,256,7,0.02734375
reference_256,256,token_collapse__mean,0.05,256,12,0.046875
reference_256,256,token_collapse__mean,0.1,256,25,0.09765625
reference_256,256,flow_path_high__current,0.01,256,2,0.0078125
reference_256,256,flow_path_high__current,0.03,256,7,0.02734375
reference_256,256,flow_path_high__current,0.05,256,12,0.046875
reference_256,256,flow_path_high__current,0.1,256,25,0.09765625
reference_256,256,flow_path_high__mean,0.01,256,2,0.0078125
reference_256,256,flow_path_high__mean,0.03,256,7,0.02734375
reference_256,256,flow_path_high__mean,0.05,256,12,0.046875
reference_256,256,flow_path_high__mean,0.1,256,25,0.09765625
reference_256,256,frontback_inversion__current,0.01,256,2,0.0078125
reference_256,256,frontback_inversion__current,0.03,256,7,0.02734375
reference_256,256,frontback_inversion__current,0.05,256,12,0.046875
reference_256,256,frontback_inversion__current,0.1,256,25,0.09765625
reference_256,256,frontback_inversion__mean,0.01,256,2,0.0078125
reference_256,256,frontback_inversion__mean,0.03,256,7,0.02734375
reference_256,256,frontback_inversion__mean,0.05,256,12,0.046875
reference_256,256,frontback_inversion__mean,0.1,256,25,0.09765625
