setting,method,checkpoint,scope,eligible_episodes,scored_episodes,overall_coverage,eligible_score_coverage,scored_failures,scored_successes,failure_coverage,auc,ap,task_macro_auc,task_macro_ap,macro_tasks
cohort_transfer,entropy_front_low__current,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.4136404864612841,0.05391130268204932,0.5782259557373459,0.1199220989523025,10
cohort_transfer,entropy_front_low__current,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5410416476112077,0.03004883391379634,0.4571330111627656,0.06540809035144633,26
cohort_transfer,entropy_front_low__current,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.3875557828006786,0.05454197415577117,0.47857242245735004,0.06656683563940109,10
cohort_transfer,entropy_front_low__current,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.651677185280039,0.06805338879130336,0.7729329835804308,0.2038253902106328,26
cohort_transfer,entropy_front_low__current,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.5214942542246044,0.07446070447302588,0.6089989820267303,0.10864080408327843,10
cohort_transfer,entropy_front_low__mean,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5203115948656971,0.026168463652096713,0.47337407681261545,0.04051245506344879,26
cohort_transfer,entropy_front_low__mean,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.4983382700377305,0.0637135051194069,0.49079665838977177,0.09742201643327209,10
cohort_transfer,entropy_front_low__mean,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5511902801914692,0.02849718256551106,0.47766960035373124,0.0343090468409042,26
cohort_transfer,entropy_front_low__mean,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.3464998374021964,0.050514693522571576,0.5387081492125343,0.10138165649910488,10
cohort_transfer,entropy_front_low__mean,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5707456707518432,0.03644442872353508,0.6502183509361709,0.11787698982852154,26
cohort_transfer,entropy_front_low__mean,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.2594928711637693,0.04416795487589568,0.5123248755278544,0.09710426396584373,10
cohort_transfer,entropy_front_low__mean,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6467026029266205,0.26521411578191484,0.6890590907592348,0.3962139014075634,22
cohort_transfer,entropy_front_low__mean,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.3593195967574472,0.05002565352421342,0.5298206230779148,0.09579344623363059,10
cohort_transfer,entropy_front_low__mean,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.7673195571331981,0.6940253568348759,0.5920137289216469,0.6478360382563014,19
cohort_transfer,entropy_front_low__mean,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.3448455574041946,0.06614978824477898,0.5246454035226744,0.1418682982742165,10
cohort_transfer,entropy_front_low__mean,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.8666347381864623,0.9183557019449546,0.6103192559074913,0.8638361917926834,15
cohort_transfer,entropy_front_low__mean,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.31958950407210085,0.08364596190052427,0.6301714479363711,0.20490058862938754,10
cohort_transfer,entropy_front_low__mean,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5542557699929876,0.027334690389495687,0.5351280511985202,0.2300335689748999,26
cohort_transfer,entropy_front_low__mean,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.395893328004827,0.08006577720861721,0.679296649238381,0.304668757299616,10
cohort_transfer,entropy_front_low__mean,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5240931125948962,0.026371456594414682,0.49033069537090707,0.05055333254099382,26
cohort_transfer,entropy_front_low__mean,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.39712554509444387,0.05364936556534984,0.6252247698917234,0.17758686848115954,10
cohort_transfer,entropy_front_low__mean,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5437466081282966,0.027234644019281745,0.5408504880856273,0.12744147227021174,26
cohort_transfer,entropy_front_low__mean,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.5179337541286129,0.127749878767358,0.7869018520649282,0.3141900240070007,10
cohort_transfer,entropy_front_low__max,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5203115948656971,0.026168463652096713,0.47337407681261545,0.04051245506344879,26
cohort_transfer,entropy_front_low__max,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.4983382700377305,0.0637135051194069,0.49079665838977177,0.09742201643327209,10
cohort_transfer,entropy_front_low__max,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5245804750144821,0.026901235810611355,0.4528451028842787,0.03702077621329271,26
cohort_transfer,entropy_front_low__max,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.4928809588176985,0.06216463823526709,0.48661753779050737,0.08495706261835696,10
cohort_transfer,entropy_front_low__max,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5326121777561054,0.029134894186839608,0.4850582594991234,0.06871429561685768,26
cohort_transfer,entropy_front_low__max,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.2160141205417837,0.04106825139937668,0.4546633419303623,0.07527216316349955,10
cohort_transfer,entropy_front_low__max,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.5909395147267328,0.1100426972223063,0.42433253961794937,0.2165303376698349,22
cohort_transfer,entropy_front_low__max,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.36956766615340614,0.051123821047383146,0.3621616528488529,0.06562464955506882,10
cohort_transfer,entropy_front_low__max,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.7231385226504395,0.6349759653708006,0.4835606365227562,0.5094798550380207,19
cohort_transfer,entropy_front_low__max,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.31219989803943266,0.04834296270404695,0.3065542109302476,0.060595325225891374,10
cohort_transfer,entropy_front_low__max,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.8518518518518519,0.9201781495980338,0.5479301934448995,0.7803443783728695,15
cohort_transfer,entropy_front_low__max,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.3542749057453214,0.05624433980439174,0.4872917273818131,0.07415458901339782,10
cohort_transfer,entropy_front_low__max,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6140531723528156,0.08333886132136664,0.7313515101710768,0.30963891765598955,26
cohort_transfer,entropy_front_low__max,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.5804178371749513,0.09509230650219032,0.6396225044934687,0.12865261234155767,10
cohort_transfer,entropy_first_flow_low__current,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5243368700265252,0.031154796147908687,0.5336856595123314,0.0430416235294324,26
cohort_transfer,entropy_first_flow_low__current,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.4875509832269591,0.06706942007904039,0.5625337229204443,0.18135533091311656,10
cohort_transfer,entropy_first_flow_low__current,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5638341107960608,0.03136899136804178,0.5319493358591271,0.056571101103269336,26
cohort_transfer,entropy_first_flow_low__current,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.39086699891470866,0.051167158721567366,0.5057450621372053,0.11583150501320287,10
cohort_transfer,entropy_first_flow_low__current,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.6261515599490151,0.04089295511820107,0.7270579214940138,0.1625610273801698,26
cohort_transfer,entropy_first_flow_low__current,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.20339466992645877,0.0401851736670314,0.5241593815724827,0.08508463972970128,10
cohort_transfer,entropy_first_flow_low__current,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6782956582220915,0.12656225820048947,0.6400543921795695,0.3613725762822042,22
cohort_transfer,entropy_first_flow_low__current,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.4966525422068636,0.061109958425941864,0.5277303322304581,0.06827160314772707,10
cohort_transfer,entropy_first_flow_low__current,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.7653566599053414,0.62823367945702,0.598366677770004,0.6188952613889932,19
cohort_transfer,entropy_first_flow_low__current,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.334622824940029,0.047324638165237624,0.5008328508868234,0.1100310221844352,10
cohort_transfer,entropy_first_flow_low__current,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.6894316730523627,0.8835665672951976,0.5730761749144102,0.7594774275807753,15
cohort_transfer,entropy_first_flow_low__current,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.45848473468934897,0.06310940006065173,0.5446627253995802,0.09956641962884613,10
cohort_transfer,entropy_first_flow_low__current,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5686034635202293,0.043702380421976675,0.5653207304702259,0.19407360025898773,26
cohort_transfer,entropy_first_flow_low__current,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.3648302909912981,0.05295255195709393,0.5564352241110714,0.13965443114732196,10
cohort_transfer,entropy_first_flow_low__current,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5628063355590109,0.034486013519198874,0.6160260739268494,0.1044064886346144,26
cohort_transfer,entropy_first_flow_low__current,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.1849050468007413,0.039249894174823566,0.3705530034081814,0.06820173647071873,10
cohort_transfer,entropy_first_flow_low__current,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6764968444159883,0.1328592675421214,0.8792522279455045,0.33977119069347944,26
cohort_transfer,entropy_first_flow_low__current,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.29391707903820463,0.04434121131969664,0.5920610010032993,0.1696804232381448,10
cohort_transfer,entropy_first_flow_low__mean,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5243368700265252,0.031154796147908687,0.5336856595123314,0.0430416235294324,26
cohort_transfer,entropy_first_flow_low__mean,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.4875509832269591,0.06706942007904039,0.5625337229204443,0.18135533091311656,10
cohort_transfer,entropy_first_flow_low__mean,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5560904295862679,0.03306526517302203,0.5939150278780538,0.0550362383044365,26
cohort_transfer,entropy_first_flow_low__mean,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.4207409170516121,0.05407582932349894,0.5483809840640993,0.09573788460431434,10
cohort_transfer,entropy_first_flow_low__mean,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5634159627426956,0.04004181456267263,0.7087422395101994,0.13858293261323354,26
cohort_transfer,entropy_first_flow_low__mean,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.22196020467733152,0.04095941018779769,0.4682320347908687,0.08194246424205492,10
cohort_transfer,entropy_first_flow_low__mean,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.6398766753163372,0.1922499596309126,0.7617990139245603,0.4760303335573204,22
cohort_transfer,entropy_first_flow_low__mean,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.2143337799875407,0.0406758396877133,0.5576783298702408,0.16840866023923132,10
cohort_transfer,entropy_first_flow_low__mean,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.7668124577417174,0.6911032780269658,0.705954072183983,0.7309304448190412,19
cohort_transfer,entropy_first_flow_low__mean,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.2331211789486996,0.04161047559884137,0.5745151885238149,0.09933024642724073,10
cohort_transfer,entropy_first_flow_low__mean,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.8340038314176246,0.9160193071459902,0.6078609135962078,0.8182819263261867,15
cohort_transfer,entropy_first_flow_low__mean,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.20566669582676342,0.043375467929278023,0.5913365938427777,0.1940745810049705,10
cohort_transfer,entropy_first_flow_low__mean,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6124343729991768,0.052287630481648535,0.7251731139923799,0.3816596764914877,26
cohort_transfer,entropy_first_flow_low__mean,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.31888171891345485,0.04846560239821991,0.7205663417205577,0.3600347793110853,10
cohort_transfer,entropy_first_flow_low__mean,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5471679014604104,0.03696317362246715,0.6421783820998802,0.10065148975605985,26
cohort_transfer,entropy_first_flow_low__mean,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.33312959632646505,0.050600607882918716,0.5907922950539124,0.18506061962548104,10
cohort_transfer,entropy_first_flow_low__mean,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6366326717277966,0.1533346164623539,0.8753504727727393,0.37880681308972947,26
cohort_transfer,entropy_first_flow_low__mean,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.4575076107526123,0.06420389754370173,0.789091615355378,0.4309644842164757,10
cohort_transfer,entropy_first_flow_low__max,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5243368700265252,0.031154796147908687,0.5336856595123314,0.0430416235294324,26
cohort_transfer,entropy_first_flow_low__max,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.4875509832269591,0.06706942007904039,0.5625337229204443,0.18135533091311656,10
cohort_transfer,entropy_first_flow_low__max,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5456506295923657,0.03151394190441453,0.5727230467679588,0.05020721403231827,26
cohort_transfer,entropy_first_flow_low__max,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.4813742257014234,0.06551681219856764,0.5351804983168954,0.1780472054509524,10
cohort_transfer,entropy_first_flow_low__max,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5558032448914717,0.03243822572403607,0.5994064975621949,0.09127137041171204,26
cohort_transfer,entropy_first_flow_low__max,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.21709255537140865,0.040371916251761314,0.4857904830358996,0.172109808909372,10
cohort_transfer,entropy_first_flow_low__max,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.5963147053315856,0.07847083673601954,0.6079153606570084,0.3061388597756091,22
cohort_transfer,entropy_first_flow_low__max,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.18867026340844176,0.039265799924204,0.492151408687392,0.0857140825926429,10
cohort_transfer,entropy_first_flow_low__max,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.6982969912102772,0.5806906475600421,0.6343665999951529,0.5891712270962846,19
cohort_transfer,entropy_first_flow_low__max,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.17694851386545157,0.03923533873676842,0.42511773780345263,0.07578918677621602,10
cohort_transfer,entropy_first_flow_low__max,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.7945561941251597,0.9109545995131059,0.6460711293064233,0.7942553379023555,15
cohort_transfer,entropy_first_flow_low__max,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.1616529080795516,0.041683077359493274,0.36277026841671645,0.07000095406044224,10
cohort_transfer,entropy_first_flow_low__max,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.6409933229671636,0.054422994297906264,0.8314633226204171,0.2442544374984861,26
cohort_transfer,entropy_first_flow_low__max,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.3671076397459556,0.050264436181619535,0.6844415415463372,0.2499897524792908,10
cohort_transfer,token_front_collapse__current,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5003062593371749,0.026671453919153508,0.5146256603012358,0.03692615899504725,26
cohort_transfer,token_front_collapse__current,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.6549625633249879,0.09499153190516754,0.4909112712078868,0.07271560697881102,10
cohort_transfer,token_front_collapse__current,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.44376993201012227,0.021216036659004494,0.5285972218331791,0.03748601895638469,26
cohort_transfer,token_front_collapse__current,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.6525603277031395,0.10437673648065715,0.5613730000827547,0.10345831722757104,10
cohort_transfer,token_front_collapse__current,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.4025373668665533,0.02179600282027579,0.33436778368069453,0.029159716917864086,26
cohort_transfer,token_front_collapse__current,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.5997615885217705,0.08532645978752984,0.45645666828190273,0.07725927813303347,10
cohort_transfer,token_front_collapse__current,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.36353174072389716,0.030860390601810957,0.5133882611717382,0.2270204161417043,22
cohort_transfer,token_front_collapse__current,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.31193556033553915,0.04597984100498024,0.39371293087919523,0.07852141895101139,10
cohort_transfer,token_front_collapse__current,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.3216996281271129,0.1859979930538887,0.4277730160643331,0.5003320856705876,19
cohort_transfer,token_front_collapse__current,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.6710986251131249,0.16261647882832547,0.42685717833815107,0.07311632737686985,10
cohort_transfer,token_front_collapse__current,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.34837164750957855,0.6304262939331372,0.3792176314970432,0.7051491357323573,15
cohort_transfer,token_front_collapse__current,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.4289291985738579,0.06342450910007943,0.38367041593317797,0.08584330555649147,10
cohort_transfer,token_front_collapse__current,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.48206332510137506,0.026429873806651256,0.5121922997075399,0.1723114194758401,26
cohort_transfer,token_front_collapse__current,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.6003997359254949,0.08198817582841907,0.4991873229692043,0.13520955978015484,10
cohort_transfer,token_front_collapse__current,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.41589850300314035,0.020604004915012034,0.3526253149827535,0.03096244814298727,26
cohort_transfer,token_front_collapse__current,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.589941562741203,0.08813865339606383,0.46493858354359385,0.0663313129770162,10
cohort_transfer,token_front_collapse__current,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.42324522089088085,0.020629942750461032,0.4113999707338574,0.08505112254397564,26
cohort_transfer,token_front_collapse__current,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.6112967272784262,0.09019423567266177,0.511678113420042,0.0717971974353104,10
cohort_transfer,token_front_collapse__mean,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5003062593371749,0.026671453919153508,0.5146256603012358,0.03692615899504725,26
cohort_transfer,token_front_collapse__mean,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.6549625633249879,0.09499153190516754,0.4909112712078868,0.07271560697881102,10
cohort_transfer,token_front_collapse__mean,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.45956705997134056,0.022205849098696006,0.5001589145080003,0.03862805969079644,26
cohort_transfer,token_front_collapse__mean,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.6728159980566624,0.21572687884639372,0.5124429038942364,0.07684161436123921,10
cohort_transfer,token_front_collapse__mean,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.44627642994040434,0.023078456471692217,0.3713432790532336,0.03455965709647386,26
cohort_transfer,token_front_collapse__mean,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7579256634186287,0.267147130475332,0.49930311616028283,0.19324266030119772,10
cohort_transfer,token_front_collapse__mean,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.3536141355233942,0.033598125700660446,0.3375987773565503,0.19155284822435706,22
cohort_transfer,token_front_collapse__mean,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.6921602391559019,0.2575895269444728,0.5151350561212569,0.09543962170571642,10
cohort_transfer,token_front_collapse__mean,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.2401580459770115,0.17281268832795546,0.4042206459532269,0.5270331042799111,19
cohort_transfer,token_front_collapse__mean,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.6883202786922175,0.13756870024811307,0.5401071522940876,0.10114297223802568,10
cohort_transfer,token_front_collapse__mean,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.14888250319284801,0.550017883630287,0.4510149273384567,0.7526189953031162,15
cohort_transfer,token_front_collapse__mean,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.6969736086899934,0.1824691593849989,0.4063394893082658,0.09747356242135116,10
cohort_transfer,token_front_collapse__mean,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.4475359004847709,0.02152234736180565,0.46497278493191624,0.17637690187788133,26
cohort_transfer,token_front_collapse__mean,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.6316317375240469,0.20377219476079583,0.3639966766214505,0.12028244710215368,10
cohort_transfer,token_front_collapse__mean,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.44920592091222294,0.022247540741929313,0.4159628589719293,0.03143020214113266,26
cohort_transfer,token_front_collapse__mean,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.7372439084593956,0.20784668717832552,0.4762327745870887,0.07144634935710323,10
cohort_transfer,token_front_collapse__mean,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.45020640873197354,0.022380620045043882,0.4607949041183864,0.0328847661018474,26
cohort_transfer,token_front_collapse__mean,full_rollout_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.7376719520747872,0.20787874356067054,0.47716340064461826,0.07146067159147863,10
cohort_transfer,token_front_collapse__max,q0,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.5003062593371749,0.026671453919153508,0.5146256603012358,0.03692615899504725,26
cohort_transfer,token_front_collapse__max,q0,long,4000,4000,1.0,1.0,274,3726,1.0,0.6549625633249879,0.09499153190516754,0.4909112712078868,0.07271560697881102,10
cohort_transfer,token_front_collapse__max,q3,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.4700050306411781,0.023664131635836624,0.4725269673619615,0.03436353851951006,26
cohort_transfer,token_front_collapse__max,q3,long,4000,4000,1.0,1.0,274,3726,1.0,0.6456224949163699,0.10031358049060851,0.5024029282341418,0.06832317688300998,10
cohort_transfer,token_front_collapse__max,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.44081792004740494,0.02185251085251595,0.3945795662802104,0.03197431593281669,26
cohort_transfer,token_front_collapse__max,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.6698245902731251,0.10985468994300299,0.530341029518726,0.07226089391685596,10
cohort_transfer,token_front_collapse__max,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.3546844653701078,0.032554494126375476,0.309339508486278,0.19379240022167254,22
cohort_transfer,token_front_collapse__max,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.6112590163420588,0.09699302183659844,0.46741824828500195,0.06729805541520352,10
cohort_transfer,token_front_collapse__max,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.2371788370520622,0.17486350611638124,0.3220372897067405,0.4803541057494069,19
cohort_transfer,token_front_collapse__max,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.5990054892724046,0.09066124019569374,0.47358706904293646,0.06693646240720388,10
cohort_transfer,token_front_collapse__max,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.1560823754789272,0.555250855949626,0.30286429529076586,0.6517901229302889,15
cohort_transfer,token_front_collapse__max,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.5998139443582681,0.0964323084643396,0.46087100602255626,0.06986965069478221,10
cohort_transfer,token_front_collapse__max,retrospective_half,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.4952140309155767,0.02615222710402138,0.6481911999691381,0.18448441117775644,26
cohort_transfer,token_front_collapse__max,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.6669105633720042,0.10697796973572266,0.604716640156447,0.13684821722930796,10
cohort_transfer,freeze__current,q0,standard_3_suites,11600,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__current,q0,long,4000,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__current,q3,standard_3_suites,11600,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__current,q3,long,4000,0,0.0,0.0,0,0,0.0,,,,,0
cohort_transfer,freeze__current,q7,standard_3_suites,11463,11463,0.9881896551724138,1.0,290,11173,1.0,0.5375020446458056,0.0292281790272202,0.4430711905047659,0.03347692560688247,26
cohort_transfer,freeze__current,q7,long,4000,4000,1.0,1.0,274,3726,1.0,0.7478343147971838,0.21486524807266089,0.5528282388579392,0.21908643417984344,10
cohort_transfer,freeze__current,q11,standard_3_suites,6735,6735,0.5806034482758621,1.0,290,6445,1.0,0.3080886011610176,0.028293202492731713,0.3971145292495835,0.2603293428972058,22
cohort_transfer,freeze__current,q11,long,4000,4000,1.0,1.0,274,3726,1.0,0.8307200144183112,0.403291052626455,0.6752702534661823,0.22231709049941814,10
cohort_transfer,freeze__current,q15,standard_3_suites,1106,1106,0.0953448275862069,1.0,290,816,1.0,0.560171568627451,0.3948788830490204,0.48961781115453445,0.590450120901326,19
cohort_transfer,freeze__current,q15,long,3968,3968,0.992,1.0,274,3694,1.0,0.6481925711056399,0.1907393174429715,0.6841731523055364,0.24287518482367337,10
cohort_transfer,freeze__current,q19,standard_3_suites,398,398,0.03431034482758621,1.0,290,108,1.0,0.7224457215836526,0.8826439856538466,0.5094548887931241,0.7602993416520035,15
cohort_transfer,freeze__current,q19,long,3695,3695,0.92375,1.0,274,3421,1.0,0.7413069128632299,0.21406033786172696,0.7179126201510531,0.26452633552667487,10
cohort_transfer,freeze__current,retrospective_half,standard_3_suites,11600,5146,0.44362068965517243,0.44362068965517243,290,4856,1.0,0.6159354939498949,0.3307382623368856,0.5610056710518878,0.5422962743608474,22
cohort_transfer,freeze__current,retrospective_half,long,4000,4000,1.0,1.0,274,3726,1.0,0.7389511853967582,0.2619510965228894,0.6384688801891821,0.3537299042066898,10
cohort_transfer,freeze__current,safe_task_min_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.4263648281959816,0.01986349975759556,0.3693136296967481,0.030041572518479363,26
cohort_transfer,freeze__current,safe_task_min_prefixmax,long,4000,4000,1.0,1.0,274,3726,1.0,0.8401007322778189,0.553946026096233,0.7522606630269373,0.34332977268124454,10
cohort_transfer,freeze__current,full_rollout_prefixmax,standard_3_suites,11600,11600,1.0,1.0,290,11310,1.0,0.8663602548858197,0.6296438597614604,0.856367099537498,0.7869386168079017,26
