setting,method,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8
state_heldout,frontback_inversion__mean,all,15600,564,15036,57,379,0.10106382978723404,0.025206171854216548,0.13073394495412843,0.5379288289665087,0.02794871794871795,0.9515916363556373,6.0,57,0.10106382978723404,49,0.08687943262411348,42,0.07446808510638298,26,0.04609929078014184
state_heldout,frontback_inversion__mean,standard_3_suites,11600,290,11310,57,379,0.19655172413793104,0.033510167992926616,0.13073394495412843,0.5815207780725022,0.037586206896551726,0.9058540789813084,6.0,57,0.19655172413793104,49,0.16896551724137931,42,0.14482758620689656,26,0.0896551724137931
state_heldout,frontback_inversion__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__current,all,15600,564,15036,58,432,0.10283687943262411,0.028731045490822026,0.11836734693877551,0.5370529169709011,0.03141025641025641,0.9560959135427219,10.0,58,0.10283687943262411,56,0.09929078014184398,52,0.09219858156028368,44,0.07801418439716312
state_heldout,entropy_front_low__current,standard_3_suites,11600,290,11310,58,430,0.2,0.03801945181255526,0.11885245901639344,0.5809902740937224,0.04206896551724138,0.9146141215106732,10.0,58,0.2,56,0.19310344827586207,52,0.1793103448275862,44,0.15172413793103448
state_heldout,entropy_front_low__current,long,4000,274,3726,0,2,0.0,0.0005367686527106817,0.0,0.49973161567364466,0.0005,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_front_low__mean,all,15600,564,15036,5,591,0.008865248226950355,0.03930566640063847,0.008389261744966443,0.484779790913156,0.038205128205128204,0.9911347517730497,21.0,5,0.008865248226950355,5,0.008865248226950355,5,0.008865248226950355,5,0.008865248226950355
state_heldout,entropy_front_low__mean,standard_3_suites,11600,290,11310,5,591,0.017241379310344827,0.052254641909814326,0.008389261744966443,0.4824933687002652,0.05137931034482759,0.9827586206896551,21.0,5,0.017241379310344827,5,0.017241379310344827,5,0.017241379310344827,5,0.017241379310344827
state_heldout,entropy_front_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__current,all,15600,564,15036,107,470,0.18971631205673758,0.03125831338121841,0.1854419410745234,0.5792289993377596,0.036987179487179486,0.9180926113550227,9.0,107,0.18971631205673758,105,0.18617021276595744,98,0.17375886524822695,75,0.13297872340425532
state_heldout,entropy_first_flow_low__current,standard_3_suites,11600,290,11310,107,470,0.3689655172413793,0.04155614500442087,0.1854419410745234,0.6637046861184792,0.04974137931034483,0.8407042510490785,9.0,107,0.3689655172413793,105,0.3620689655172414,98,0.33793103448275863,75,0.25862068965517243
state_heldout,entropy_first_flow_low__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_first_flow_low__mean,all,15600,564,15036,84,456,0.14893617021276595,0.030327214684756583,0.15555555555555556,0.5593044777640047,0.03461538461538462,0.9365079365079364,7.0,84,0.14893617021276595,79,0.1400709219858156,66,0.11702127659574468,38,0.0673758865248227
state_heldout,entropy_first_flow_low__mean,standard_3_suites,11600,290,11310,84,456,0.2896551724137931,0.040318302387267906,0.15555555555555556,0.6246684350132626,0.04655172413793104,0.876518883415435,7.0,84,0.2896551724137931,79,0.27241379310344827,66,0.22758620689655173,38,0.1310344827586207
state_heldout,entropy_first_flow_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__current,all,15600,564,15036,2,652,0.0035460992907801418,0.04336259643522213,0.0030581039755351682,0.480091751427779,0.041923076923076924,0.9970041574957204,24.5,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418
state_heldout,token_front_collapse__current,standard_3_suites,11600,290,11310,2,652,0.006896551724137931,0.057648099027409375,0.0030581039755351682,0.47462422634836426,0.056379310344827585,0.9941736028537456,24.5,2,0.006896551724137931,2,0.006896551724137931,2,0.006896551724137931,2,0.006896551724137931
state_heldout,token_front_collapse__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,token_front_collapse__mean,all,15600,564,15036,1,452,0.0017730496453900709,0.030061186485767492,0.002207505518763797,0.4858559315798113,0.029038461538461537,0.9988994864269992,18.0,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709
state_heldout,token_front_collapse__mean,standard_3_suites,11600,290,11310,1,452,0.0034482758620689655,0.039964633068081346,0.002207505518763797,0.48174182139699373,0.03905172413793104,0.997859690844233,18.0,1,0.0034482758620689655,1,0.0034482758620689655,1,0.0034482758620689655,1,0.0034482758620689655
state_heldout,token_front_collapse__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,freeze__current,all,15600,564,15036,369,96,0.6542553191489362,0.006384676775738229,0.7935483870967742,0.823935321186599,0.02980769230769231,0.8015269040688746,14.0,369,0.6542553191489362,328,0.5815602836879432,281,0.49822695035460995,213,0.3776595744680851
state_heldout,freeze__current,standard_3_suites,11600,290,11310,165,29,0.5689655172413793,0.002564102564102564,0.8505154639175257,0.7832007073386384,0.016724137931034482,0.8939905252628201,4.0,165,0.5689655172413793,129,0.44482758620689655,88,0.30344827586206896,29,0.1
state_heldout,freeze__current,long,4000,274,3726,204,67,0.7445255474452555,0.017981749865807837,0.7527675276752768,0.8632718987897238,0.06775,0.7036639473307571,19.0,204,0.7445255474452555,199,0.7262773722627737,193,0.7043795620437956,184,0.6715328467153284
state_heldout,freeze__mean,all,15600,564,15036,258,243,0.4574468085106383,0.01616121308858739,0.5149700598802395,0.7206427977110255,0.032115384615384615,0.8230755931078173,13.0,258,0.4574468085106383,228,0.40425531914893614,199,0.3528368794326241,182,0.32269503546099293
state_heldout,freeze__mean,standard_3_suites,11600,290,11310,79,138,0.27241379310344827,0.01220159151193634,0.3640552995391705,0.6301061007957559,0.01870689655172414,0.9522614171841283,2.0,79,0.27241379310344827,53,0.18275862068965518,29,0.1,22,0.07586206896551724
state_heldout,freeze__mean,long,4000,274,3726,179,105,0.6532846715328468,0.02818035426731079,0.6302816901408451,0.8125521586327681,0.071,0.6863460712752254,16.0,179,0.6532846715328468,175,0.6386861313868614,170,0.6204379562043796,160,0.583941605839416
state_heldout,deviation_global__current,all,15600,564,15036,64,475,0.11347517730496454,0.031590848629954774,0.11873840445269017,0.5409421643375049,0.03455128205128205,0.9432829244303356,11.0,64,0.11347517730496454,63,0.11170212765957446,61,0.10815602836879433,56,0.09929078014184398
state_heldout,deviation_global__current,standard_3_suites,11600,290,11310,57,448,0.19655172413793104,0.039610963748894785,0.11287128712871287,0.5784703801945181,0.043534482758620686,0.8998370546527502,10.0,57,0.19655172413793104,57,0.19655172413793104,56,0.19310344827586207,51,0.17586206896551723
state_heldout,deviation_global__current,long,4000,274,3726,7,27,0.025547445255474453,0.007246376811594203,0.20588235294117646,0.5091505342219401,0.0085,0.9892657793044225,22.0,7,0.025547445255474453,6,0.021897810218978103,5,0.01824817518248175,5,0.01824817518248175
state_heldout,deviation_global__mean,all,15600,564,15036,26,461,0.04609929078014184,0.03065974993349295,0.053388090349075976,0.5077197704233245,0.031217948717948717,0.970533603512327,14.5,26,0.04609929078014184,23,0.040780141843971635,21,0.03723404255319149,19,0.03368794326241135
state_heldout,deviation_global__mean,standard_3_suites,11600,290,11310,26,461,0.0896551724137931,0.04076038903625111,0.053388090349075976,0.524447391688771,0.041982758620689654,0.9426929392446635,14.5,26,0.0896551724137931,23,0.07931034482758621,21,0.07241379310344828,19,0.06551724137931035
state_heldout,deviation_global__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,deviation_step__current,all,15600,564,15036,128,405,0.22695035460992907,0.02693535514764565,0.2401500938086304,0.6000074997311416,0.034166666666666665,0.9219239338353747,9.0,128,0.22695035460992907,110,0.1950354609929078,104,0.18439716312056736,73,0.12943262411347517
state_heldout,deviation_step__current,standard_3_suites,11600,290,11310,100,353,0.3448275862068966,0.03121131741821397,0.22075055187637968,0.6568081343943413,0.03905172413793104,0.8808127135118812,7.5,100,0.3448275862068966,84,0.2896551724137931,80,0.27586206896551724,50,0.1724137931034483
state_heldout,deviation_step__current,long,4000,274,3726,28,52,0.10218978102189781,0.013955984970477724,0.35,0.5441168980257101,0.02,0.9654358093602403,17.5,28,0.10218978102189781,26,0.0948905109489051,24,0.08759124087591241,23,0.08394160583941605
state_heldout,deviation_step__mean,all,15600,564,15036,66,422,0.11702127659574468,0.028065974993349296,0.13524590163934427,0.5444776508011977,0.03128205128205128,0.9576156703816278,5.0,66,0.11702127659574468,54,0.09574468085106383,43,0.07624113475177305,21,0.03723404255319149
state_heldout,deviation_step__mean,standard_3_suites,11600,290,11310,66,422,0.22758620689655173,0.03731211317418214,0.13524590163934427,0.5951370468611848,0.04206896551724138,0.9175697865353037,5.0,66,0.22758620689655173,54,0.18620689655172415,43,0.1482758620689655,21,0.07241379310344828
state_heldout,deviation_step__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,clock,all,15600,564,15036,274,185,0.4858156028368794,0.012303804203245543,0.5969498910675382,0.736755899316817,0.029423076923076923,0.876164650257266,13.0,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794
state_heldout,clock,standard_3_suites,11600,290,11310,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,clock,long,4000,274,3726,274,185,1.0,0.049651100375738055,0.5969498910675382,0.975174449812131,0.11475,0.7450980392156863,13.0,274,1.0,274,1.0,274,1.0,274,1.0
state_heldout,random,all,15600,564,15036,44,488,0.07801418439716312,0.03245544027666933,0.08270676691729323,0.5227793720602469,0.034102564102564105,0.9590401879074502,20.0,44,0.07801418439716312,40,0.07092198581560284,39,0.06914893617021277,34,0.06028368794326241
state_heldout,random,standard_3_suites,11600,290,11310,13,307,0.04482758620689655,0.027144120247568522,0.040625,0.508841732979664,0.027586206896551724,0.9791637569283227,13.0,13,0.04482758620689655,11,0.03793103448275862,10,0.034482758620689655,8,0.027586206896551724
state_heldout,random,long,4000,274,3726,31,181,0.11313868613138686,0.048577563070316694,0.14622641509433962,0.532280561530535,0.053,0.9377415199656505,32.0,31,0.11313868613138686,29,0.10583941605839416,29,0.10583941605839416,26,0.0948905109489051
state_heldout,v7_unlabeled_budget,all,15600,564,15036,413,92,0.7322695035460993,0.006118648576749135,0.8178217821782178,0.8630754274846751,0.032371794871794875,0.7901868418354543,13.0,413,0.7322695035460993,359,0.6365248226950354,315,0.5585106382978723,254,0.450354609929078
state_heldout,v7_unlabeled_budget,standard_3_suites,11600,290,11310,182,7,0.6275862068965518,0.000618921308576481,0.9629629629629629,0.8134836427939877,0.01629310344827586,0.8941132061227187,3.0,182,0.6275862068965518,131,0.4517241379310345,89,0.30689655172413793,37,0.12758620689655173
state_heldout,v7_unlabeled_budget,long,4000,274,3726,231,85,0.843065693430657,0.022812667740203973,0.7310126582278481,0.9101265128452265,0.079,0.6801917847430943,18.0,231,0.843065693430657,228,0.8321167883211679,226,0.8248175182481752,217,0.791970802919708
task_heldout,entropy_high__current,all,15600,564,15036,0,425,0.0,0.028265496142591114,0.0,0.48586725192870445,0.027243589743589744,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__current,standard_3_suites,11600,290,11310,0,425,0.0,0.03757736516357206,0.0,0.481211317418214,0.036637931034482756,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_high__mean,all,15600,564,15036,3,544,0.005319148936170213,0.036179835062516624,0.005484460694698354,0.48456965693682674,0.03506410256410256,0.9949865492785522,27.0,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213
task_heldout,entropy_high__mean,standard_3_suites,11600,290,11310,3,531,0.010344827586206896,0.04694960212201592,0.0056179775280898875,0.48169761273209544,0.04603448275862069,0.9902497027348396,27.0,3,0.010344827586206896,3,0.010344827586206896,3,0.010344827586206896,3,0.010344827586206896
task_heldout,entropy_high__mean,long,4000,274,3726,0,13,0.0,0.003488996242619431,0.0,0.4982555018786903,0.00325,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_low__current,all,15600,564,15036,71,517,0.12588652482269502,0.03438414471934025,0.12074829931972789,0.5457511900516774,0.03769230769230769,0.9362751948419378,11.0,71,0.12588652482269502,68,0.12056737588652482,67,0.11879432624113476,53,0.09397163120567376
task_heldout,entropy_low__current,standard_3_suites,11600,290,11310,69,511,0.23793103448275862,0.04518125552608311,0.11896551724137931,0.5963748894783377,0.05,0.8784327048298511,11.0,69,0.23793103448275862,67,0.23103448275862068,66,0.22758620689655173,52,0.1793103448275862
task_heldout,entropy_low__current,long,4000,274,3726,2,6,0.0072992700729927005,0.001610305958132045,0.25,0.5028444820574304,0.002,0.9974953485043653,17.5,2,0.0072992700729927005,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
task_heldout,entropy_low__mean,all,15600,564,15036,44,496,0.07801418439716312,0.03298749667464751,0.08148148148148149,0.5225133438612578,0.03461538461538462,0.9606551840594395,10.5,44,0.07801418439716312,36,0.06382978723404255,31,0.0549645390070922,25,0.044326241134751775
task_heldout,entropy_low__mean,standard_3_suites,11600,290,11310,44,496,0.15172413793103448,0.04385499557913351,0.08148148148148149,0.5539345711759506,0.04655172413793104,0.923481116584565,10.5,44,0.15172413793103448,36,0.12413793103448276,31,0.10689655172413794,25,0.08620689655172414
task_heldout,entropy_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,margin_low__current,all,15600,564,15036,15,464,0.026595744680851064,0.03085927108273477,0.031315240083507306,0.4978682367990582,0.030705128205128204,0.9811342242937772,27.0,15,0.026595744680851064,15,0.026595744680851064,15,0.026595744680851064,15,0.026595744680851064
task_heldout,margin_low__current,standard_3_suites,11600,290,11310,6,444,0.020689655172413793,0.039257294429708225,0.013333333333333334,0.4907161803713528,0.03879310344827586,0.9840665873959571,24.5,6,0.020689655172413793,6,0.020689655172413793,6,0.020689655172413793,6,0.020689655172413793
task_heldout,margin_low__current,long,4000,274,3726,9,20,0.032846715328467155,0.005367686527106817,0.3103448275862069,0.5137395144006801,0.00725,0.9780306283097179,35.0,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155
task_heldout,margin_low__mean,all,15600,564,15036,12,474,0.02127659574468085,0.031524341580207504,0.024691358024691357,0.4948761270822366,0.031153846153846153,0.9790291024700416,29.0,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085
task_heldout,margin_low__mean,standard_3_suites,11600,290,11310,10,425,0.034482758620689655,0.03757736516357206,0.022988505747126436,0.49845269672855885,0.0375,0.9661117717003567,29.0,10,0.034482758620689655,10,0.034482758620689655,10,0.034482758620689655,10,0.034482758620689655
task_heldout,margin_low__mean,long,4000,274,3726,2,49,0.0072992700729927005,0.013150831991411701,0.0392156862745098,0.4970742190407906,0.01275,0.9927007299270073,51.0,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
task_heldout,token_collapse__current,all,15600,564,15036,40,509,0.07092198581560284,0.033852088321362064,0.07285974499089254,0.5185349487471205,0.03519230769230769,0.9657515434096792,10.0,40,0.07092198581560284,40,0.07092198581560284,39,0.06914893617021277,39,0.06914893617021277
task_heldout,token_collapse__current,standard_3_suites,11600,290,11310,37,509,0.12758620689655173,0.045004420866489835,0.06776556776556776,0.5412908930150309,0.04706896551724138,0.9421147663716036,10.0,37,0.12758620689655173,37,0.12758620689655173,36,0.12413793103448276,36,0.12413793103448276
task_heldout,token_collapse__current,long,4000,274,3726,3,0,0.010948905109489052,0.0,1.0,0.5054744525547445,0.00075,0.9907685702018034,43.0,3,0.010948905109489052,3,0.010948905109489052,3,0.010948905109489052,3,0.010948905109489052
task_heldout,token_collapse__mean,all,15600,564,15036,59,402,0.10460992907801418,0.026735833998403832,0.1279826464208243,0.5389370475398052,0.02955128205128205,0.8953900709219859,51.0,59,0.10460992907801418,59,0.10460992907801418,59,0.10460992907801418,59,0.10460992907801418
task_heldout,token_collapse__mean,standard_3_suites,11600,290,11310,0,45,0.0,0.003978779840848806,0.0,0.4980106100795756,0.003879310344827586,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_collapse__mean,long,4000,274,3726,59,357,0.21532846715328466,0.09581320450885668,0.14182692307692307,0.559757631322214,0.104,0.7846715328467153,51.0,59,0.21532846715328466,59,0.21532846715328466,59,0.21532846715328466,59,0.21532846715328466
task_heldout,flow_path_high__current,all,15600,564,15036,122,459,0.21631205673758866,0.030526735833998404,0.2099827882960413,0.5928926604517951,0.037243589743589746,0.8993964015866394,9.0,122,0.21631205673758866,118,0.20921985815602837,116,0.20567375886524822,95,0.16843971631205673
task_heldout,flow_path_high__current,standard_3_suites,11600,290,11310,120,445,0.41379310344827586,0.03934571175950486,0.21238938053097345,0.6872236958443855,0.04870689655172414,0.8071154898741105,9.0,120,0.41379310344827586,116,0.4,114,0.3931034482758621,93,0.32068965517241377
task_heldout,flow_path_high__current,long,4000,274,3726,2,14,0.0072992700729927005,0.003757380568974772,0.125,0.501770944752009,0.004,0.9970659796765421,20.5,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
task_heldout,flow_path_high__mean,all,15600,564,15036,70,562,0.12411347517730496,0.037376961957967546,0.11075949367088607,0.5433682566096687,0.04051282051282051,0.94064505234718,8.0,70,0.12411347517730496,63,0.11170212765957446,52,0.09219858156028368,36,0.06382978723404255
task_heldout,flow_path_high__mean,standard_3_suites,11600,290,11310,70,562,0.2413793103448276,0.04969053934571176,0.11075949367088607,0.595844385499558,0.05448275862068966,0.8845648604269294,8.0,70,0.2413793103448276,63,0.21724137931034482,52,0.1793103448275862,36,0.12413793103448276
task_heldout,flow_path_high__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,frontback_inversion__current,all,15600,564,15036,197,387,0.34929078014184395,0.025738228252194732,0.3373287671232877,0.6617762759448246,0.03743589743589744,0.8542379153775582,10.0,197,0.34929078014184395,193,0.3421985815602837,184,0.3262411347517731,144,0.2553191489361702
task_heldout,frontback_inversion__current,standard_3_suites,11600,290,11310,164,348,0.5655172413793104,0.03076923076923077,0.3203125,0.7673740053050397,0.044137931034482755,0.7590466124354353,10.0,164,0.5655172413793104,162,0.5586206896551724,156,0.5379310344827586,120,0.41379310344827586
task_heldout,frontback_inversion__current,long,4000,274,3726,33,39,0.12043795620437957,0.010466988727858293,0.4583333333333333,0.5549854837382606,0.018,0.9549878345498785,19.0,33,0.12043795620437957,31,0.11313868613138686,28,0.10218978102189781,24,0.08759124087591241
task_heldout,frontback_inversion__mean,all,15600,564,15036,63,460,0.11170212765957446,0.030593242883745677,0.12045889101338432,0.5405544423879144,0.033525641025641026,0.9351715985978643,14.0,63,0.11170212765957446,58,0.10283687943262411,49,0.08687943262411348,39,0.06914893617021277
task_heldout,frontback_inversion__mean,standard_3_suites,11600,290,11310,63,460,0.21724137931034482,0.040671971706454466,0.12045889101338432,0.5882847038019452,0.045086206896551725,0.8739199365834325,14.0,63,0.21724137931034482,58,0.2,49,0.16896551724137931,39,0.13448275862068965
task_heldout,frontback_inversion__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__current,all,15600,564,15036,57,464,0.10106382978723404,0.03085927108273477,0.10940499040307101,0.5351022793522496,0.0333974358974359,0.9570246538331646,10.0,57,0.10106382978723404,55,0.0975177304964539,51,0.09042553191489362,43,0.07624113475177305
task_heldout,entropy_front_low__current,standard_3_suites,11600,290,11310,57,462,0.19655172413793104,0.04084880636604774,0.10982658959537572,0.5778514588859417,0.04474137931034483,0.9164203612479475,10.0,57,0.19655172413793104,55,0.1896551724137931,51,0.17586206896551723,43,0.1482758620689655
task_heldout,entropy_front_low__current,long,4000,274,3726,0,2,0.0,0.0005367686527106817,0.0,0.49973161567364466,0.0005,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_front_low__mean,all,15600,564,15036,12,848,0.02127659574468085,0.05639797818568768,0.013953488372093023,0.48243930877949653,0.05512820512820513,0.9787234042553191,21.0,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085
task_heldout,entropy_front_low__mean,standard_3_suites,11600,290,11310,12,848,0.041379310344827586,0.07497789566755084,0.013953488372093023,0.4832007073386384,0.07413793103448275,0.9586206896551724,21.0,12,0.041379310344827586,12,0.041379310344827586,12,0.041379310344827586,12,0.041379310344827586
task_heldout,entropy_front_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__current,all,15600,564,15036,107,537,0.18971631205673758,0.03571428571428571,0.16614906832298137,0.5770010131712259,0.041282051282051285,0.9135896281286352,9.0,107,0.18971631205673758,104,0.18439716312056736,99,0.17553191489361702,80,0.14184397163120568
task_heldout,entropy_first_flow_low__current,standard_3_suites,11600,290,11310,107,537,0.3689655172413793,0.047480106100795755,0.16614906832298137,0.6607427055702918,0.05551724137931034,0.8319467250501733,9.0,107,0.3689655172413793,104,0.3586206896551724,99,0.3413793103448276,80,0.27586206896551724
task_heldout,entropy_first_flow_low__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,entropy_first_flow_low__mean,all,15600,564,15036,85,539,0.15070921985815602,0.03584729981378026,0.1362179487179487,0.557430960022188,0.04,0.925869638635596,8.0,85,0.15070921985815602,79,0.1400709219858156,73,0.12943262411347517,45,0.0797872340425532
task_heldout,entropy_first_flow_low__mean,standard_3_suites,11600,290,11310,85,539,0.29310344827586204,0.04765694076038904,0.1362179487179487,0.6227232537577365,0.05379310344827586,0.8558292282430214,8.0,85,0.29310344827586204,79,0.27241379310344827,73,0.2517241379310345,45,0.15517241379310345
task_heldout,entropy_first_flow_low__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__current,all,15600,564,15036,1,737,0.0017730496453900709,0.04901569566374036,0.0013550135501355014,0.47637867699082487,0.04730769230769231,0.9984715089263879,25.0,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709,1,0.0017730496453900709
task_heldout,token_front_collapse__current,standard_3_suites,11600,290,11310,1,737,0.0034482758620689655,0.06516357206012378,0.0013550135501355014,0.46914235190097253,0.06362068965517241,0.9970273483947683,25.0,1,0.0034482758620689655,1,0.0034482758620689655,1,0.0034482758620689655,1,0.0034482758620689655
task_heldout,token_front_collapse__current,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,token_front_collapse__mean,all,15600,564,15036,2,795,0.0035460992907801418,0.0528731045490822,0.002509410288582183,0.47533649737084893,0.05108974358974359,0.9972487160674981,22.5,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418
task_heldout,token_front_collapse__mean,standard_3_suites,11600,290,11310,2,795,0.006896551724137931,0.07029177718832891,0.002509410288582183,0.4683023872679045,0.06870689655172414,0.9946492271105826,22.5,2,0.006896551724137931,2,0.006896551724137931,2,0.006896551724137931,2,0.006896551724137931
task_heldout,token_front_collapse__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,freeze__current,all,15600,564,15036,375,92,0.6648936170212766,0.006118648576749135,0.8029978586723768,0.8293874842222637,0.029935897435897436,0.7887659968745521,15.0,375,0.6648936170212766,340,0.6028368794326241,292,0.5177304964539007,222,0.39361702127659576
task_heldout,freeze__current,standard_3_suites,11600,290,11310,164,22,0.5655172413793104,0.0019451812555260832,0.8817204301075269,0.7817860300618922,0.01603448275862069,0.8942572774915224,4.0,164,0.5655172413793104,131,0.4517241379310345,90,0.3103448275862069,29,0.1
task_heldout,freeze__current,long,4000,274,3726,211,70,0.7700729927007299,0.01878690284487386,0.7508896797153025,0.875643044927928,0.07025,0.6771146414770288,20.0,211,0.7700729927007299,209,0.7627737226277372,202,0.7372262773722628,193,0.7043795620437956
task_heldout,freeze__mean,all,15600,564,15036,268,292,0.475177304964539,0.01942005852620378,0.4785714285714286,0.7278786232191675,0.035897435897435895,0.8029060758837923,14.0,268,0.475177304964539,236,0.41843971631205673,207,0.3670212765957447,191,0.33865248226950356
task_heldout,freeze__mean,standard_3_suites,11600,290,11310,82,167,0.2827586206896552,0.014765694076038904,0.3293172690763052,0.633996463306808,0.02146551724137931,0.9527917759784584,2.0,82,0.2827586206896552,52,0.1793103448275862,29,0.1,22,0.07586206896551724
task_heldout,freeze__mean,long,4000,274,3726,186,125,0.6788321167883211,0.03354804079441761,0.5980707395498392,0.8226420379969518,0.07775,0.6442679261485618,30.0,186,0.6788321167883211,184,0.6715328467153284,178,0.6496350364963503,169,0.6167883211678832
task_heldout,deviation_global__current,all,15600,564,15036,71,534,0.12588652482269502,0.0355147645650439,0.11735537190082644,0.5451858801288255,0.03878205128205128,0.9366128805262492,11.0,71,0.12588652482269502,70,0.12411347517730496,68,0.12056737588652482,61,0.10815602836879433
task_heldout,deviation_global__current,standard_3_suites,11600,290,11310,64,507,0.2206896551724138,0.04482758620689655,0.11208406304728546,0.5879310344827586,0.04922413793103448,0.8868649692668717,10.5,64,0.2206896551724138,64,0.2206896551724138,63,0.21724137931034482,56,0.19310344827586207
task_heldout,deviation_global__current,long,4000,274,3726,7,27,0.025547445255474453,0.007246376811594203,0.20588235294117646,0.5091505342219401,0.0085,0.9892657793044225,22.0,7,0.025547445255474453,6,0.021897810218978103,5,0.01824817518248175,5,0.01824817518248175
task_heldout,deviation_global__mean,all,15600,564,15036,32,537,0.05673758865248227,0.03571428571428571,0.056239015817223195,0.5105116514690983,0.036474358974358974,0.9631036811887875,13.5,32,0.05673758865248227,30,0.05319148936170213,25,0.044326241134751775,25,0.044326241134751775
task_heldout,deviation_global__mean,standard_3_suites,11600,290,11310,32,537,0.1103448275862069,0.047480106100795755,0.056239015817223195,0.5314323607427056,0.04905172413793103,0.9282430213464696,13.5,32,0.1103448275862069,30,0.10344827586206896,25,0.08620689655172414,25,0.08620689655172414
task_heldout,deviation_global__mean,long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
task_heldout,deviation_step__current,all,15600,564,15036,129,596,0.22872340425531915,0.03963820164937484,0.17793103448275863,0.5945426013029722,0.046474358974358976,0.9184777549507888,9.0,129,0.22872340425531915,112,0.19858156028368795,107,0.18971631205673758,78,0.13829787234042554
