setting,method,checkpoint,eligible_episodes,scored_episodes,overall_coverage,eligible_score_coverage,scored_failures,scored_successes,failure_coverage,auc,ap,task_macro_auc,task_macro_ap,macro_tasks
suite_heldout,entropy_front_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.47452803855891557,0.28915405920436643,0.4225239380425807,0.3546920861372865,29
suite_heldout,entropy_front_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.45116074712262527,0.31498559674779436,0.5236748070196647,0.49786846262908085,25
suite_heldout,entropy_front_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6066910455096893,0.07185270620802753,0.7058712308161854,0.2593649439575362,36
suite_heldout,entropy_first_flow_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
suite_heldout,entropy_first_flow_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4446799902456327,0.03275376867160722,0.5246703709363711,0.07303232441158425,36
suite_heldout,entropy_first_flow_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4523734040887127,0.03713145668399024,0.6706972159602551,0.14103980858837298,36
suite_heldout,entropy_first_flow_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5769074011704812,0.0940934137813095,0.6049531234454719,0.26977852217768006,32
suite_heldout,entropy_first_flow_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5571049755468541,0.2873511294116801,0.5647343236723554,0.44342483407707667,29
suite_heldout,entropy_first_flow_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5749340821440988,0.39482979835922427,0.5617107951084782,0.49551302440000355,25
suite_heldout,entropy_first_flow_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.44701652204920955,0.039393403749310066,0.5628525342593496,0.1789571643946361,36
suite_heldout,entropy_first_flow_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.43780989455095004,0.03400745326298155,0.5478391098938861,0.09434961303353227,36
suite_heldout,entropy_first_flow_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5057899457377943,0.08572416395796627,0.7994768871282252,0.2925237552892198,36
suite_heldout,entropy_first_flow_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
suite_heldout,entropy_first_flow_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4637458751478721,0.03458148765679438,0.5812666823741774,0.06634225116551368,36
suite_heldout,entropy_first_flow_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.42195160177821445,0.03641727912702507,0.6419338493103854,0.12284946917679503,36
suite_heldout,entropy_first_flow_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4420355188684837,0.12000128454902029,0.6980113001575854,0.3798985606454176,32
suite_heldout,entropy_first_flow_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4863573461653379,0.3600340345058779,0.660630319197718,0.5131372729597996,29
suite_heldout,entropy_first_flow_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4481735930657631,0.3895561137390467,0.6012511856948357,0.5685989881977002,25
suite_heldout,entropy_first_flow_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.47744556091385404,0.04410554501624611,0.723893455027985,0.37565276060804265,36
suite_heldout,entropy_first_flow_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4528917831247559,0.03625016170786645,0.6279044690315562,0.12409847027534353,36
suite_heldout,entropy_first_flow_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5074031544152191,0.09704726395819151,0.8513896790456943,0.3932950550693812,36
suite_heldout,entropy_first_flow_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
suite_heldout,entropy_first_flow_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.45455157032106397,0.033555159942257225,0.5622945610871078,0.08571832275971664,36
suite_heldout,entropy_first_flow_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.40836990344918195,0.032112921979868744,0.567846493527113,0.11372649221661761,36
suite_heldout,entropy_first_flow_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4129567027935773,0.06058464241553061,0.5717391256665034,0.23725611690593215,32
suite_heldout,entropy_first_flow_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4441988646192071,0.29867732532392893,0.5622118199290493,0.4121429373307436,29
suite_heldout,entropy_first_flow_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.41852663543607277,0.36923081490225873,0.5327507849505406,0.5045535843655902,25
suite_heldout,entropy_first_flow_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.502252808389888,0.04586597700792063,0.7906239389887284,0.24584758054870962,36
suite_heldout,token_front_collapse__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6249639753480536,0.05871780607388001,0.5080383299975277,0.04686767232387051,36
suite_heldout,token_front_collapse__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5601099913399331,0.04243354377632234,0.5377016046802834,0.055811657365047576,36
suite_heldout,token_front_collapse__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4766126195341779,0.03349423348876934,0.3682813627365857,0.042520706144300036,36
suite_heldout,token_front_collapse__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.33394965591924197,0.03585916826897788,0.4759897204553184,0.18061447951961282,32
suite_heldout,token_front_collapse__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4927955606925508,0.11733211848316198,0.4274572099518565,0.35301630694861597,29
suite_heldout,token_front_collapse__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.40442790134026274,0.12823628562490455,0.38099874527149713,0.45742680366201094,25
suite_heldout,token_front_collapse__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5425466469126579,0.039605250901552105,0.5085798061691134,0.16200534733814978,36
suite_heldout,token_front_collapse__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.47890435295715816,0.03281364521199492,0.38382344513854244,0.04078713281910642,36
suite_heldout,token_front_collapse__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4850164569572034,0.03302589275785402,0.4392550103689088,0.08136947668045752,36
suite_heldout,token_front_collapse__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6249639753480536,0.05871780607388001,0.5080383299975277,0.04686767232387051,36
suite_heldout,token_front_collapse__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5644293530043263,0.04183130622416205,0.5035711337819548,0.04924293598814164,36
suite_heldout,token_front_collapse__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5744969437236732,0.0453345718409539,0.4068876782496362,0.07863826909778608,36
suite_heldout,token_front_collapse__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.505628312592261,0.05960723475957803,0.39307886447052104,0.16151746493728183,32
suite_heldout,token_front_collapse__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4880134374361152,0.12820329550429993,0.451078061932834,0.3801744380585712,29
suite_heldout,token_front_collapse__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5145345857725955,0.22951509517357943,0.4331447521263804,0.49056082215041014,25
suite_heldout,token_front_collapse__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5245125056837585,0.036324503900105554,0.4369238659567868,0.16079510888462364,36
suite_heldout,token_front_collapse__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5717750802329727,0.04328887902401883,0.43270450219836254,0.04254579859001337,36
suite_heldout,token_front_collapse__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5723915086062953,0.043464784652488035,0.4653417087090065,0.04360029540452273,36
suite_heldout,token_front_collapse__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6249639753480536,0.05871780607388001,0.5080383299975277,0.04686767232387051,36
suite_heldout,token_front_collapse__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5417375367675499,0.03808328837982251,0.4808258453820114,0.043796771398260034,36
suite_heldout,token_front_collapse__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5308689026204338,0.03762323223958086,0.4322910838464647,0.043165032039494275,36
suite_heldout,token_front_collapse__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4514614803177718,0.047994259264843075,0.3587391146733792,0.15426291746965093,32
suite_heldout,token_front_collapse__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.43947689138400087,0.10719616866709128,0.3742958343054288,0.33779629770037134,29
suite_heldout,token_front_collapse__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.46841896625528295,0.15359986660493471,0.36606697958348206,0.4190219340360863,25
suite_heldout,token_front_collapse__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5776222762768882,0.04351682103880124,0.6361149333545018,0.17125213508096518,36
suite_heldout,freeze__current,q0,15600,0,0.0,0.0,0,0,0.0,,,,,0
suite_heldout,freeze__current,q3,15600,0,0.0,0.0,0,0,0.0,,,,,0
suite_heldout,freeze__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6535005324266134,0.11540751920297668,0.4735592594917585,0.08503512243270495,36
suite_heldout,freeze__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5488168279861182,0.10330273773213572,0.4840381930672707,0.24845051402289714,32
suite_heldout,freeze__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6346365837933041,0.26081159457688174,0.5567058598272937,0.4705966946676527,29
suite_heldout,freeze__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7524071070702929,0.4612227318257117,0.5928379813362956,0.561990139201872,25
suite_heldout,freeze__current,retrospective_half,15600,9146,0.5862820512820512,0.5862820512820512,564,8582,1.0,0.6832786253927484,0.27553065683490624,0.5852129239072923,0.4833692836876731,32
suite_heldout,freeze__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6241367054765962,0.2445962433895302,0.47568780562180063,0.11706607256369193,36
suite_heldout,freeze__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.9172133451819652,0.7070384065393907,0.8911678047201393,0.796830345517158,36
suite_heldout,freeze__mean,q0,15600,0,0.0,0.0,0,0,0.0,,,,,0
suite_heldout,freeze__mean,q3,15600,0,0.0,0.0,0,0,0.0,,,,,0
suite_heldout,freeze__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.66126552355601,0.10636451269681764,0.48032709437004356,0.08399893741346877,36
suite_heldout,freeze__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5988213255459306,0.15893656932970818,0.4712324372097769,0.24299825076342693,32
suite_heldout,freeze__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.7077982733405671,0.3071740763777059,0.5735590281881925,0.45640943421304664,29
suite_heldout,freeze__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7559692838869027,0.4517538639189191,0.6392071322774329,0.6125034212846947,25
suite_heldout,freeze__mean,retrospective_half,15600,9146,0.5862820512820512,0.5862820512820512,564,8582,1.0,0.7061439827050184,0.2304758652378445,0.5735499427375699,0.45558497261574904,32
suite_heldout,freeze__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.63247496787851,0.17385982725383428,0.44932665182569287,0.08922442466794146,36
suite_heldout,freeze__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.8283770251632488,0.4970780528717203,0.7974221236605783,0.6050750861770493,36
suite_heldout,freeze__max,q0,15600,0,0.0,0.0,0,0,0.0,,,,,0
suite_heldout,freeze__max,q3,15600,0,0.0,0.0,0,0,0.0,,,,,0
suite_heldout,freeze__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6612545156298272,0.11660749508190263,0.4781439479636732,0.08378516136837626,36
suite_heldout,freeze__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5382388462259895,0.10774406142974152,0.4504729666748172,0.2218166691007687,32
suite_heldout,freeze__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6936062099982702,0.312063602110003,0.5018550024768109,0.453828158638101,29
suite_heldout,freeze__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7672356101119598,0.49732983293871635,0.5253734422705175,0.5564268040368058,25
suite_heldout,freeze__max,retrospective_half,15600,9146,0.5862820512820512,0.5862820512820512,564,8582,1.0,0.8236276323031382,0.3682112490988232,0.7663445445529958,0.5909395820367846,32
suite_heldout,deviation_global__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4373393335899279,0.03209435618562575,0.46887432384356004,0.059178572852987305,36
suite_heldout,deviation_global__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5210389863382257,0.03631629276559099,0.5152280222663915,0.05728264499424058,36
suite_heldout,deviation_global__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6004313202989967,0.045853341320436045,0.6379925276264298,0.12969802906329292,36
suite_heldout,deviation_global__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.48444559033436047,0.06004521836531044,0.515749051255654,0.23374336674687243,32
suite_heldout,deviation_global__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.694713874604897,0.3183243974017537,0.5842214766493681,0.4390139509352433,29
suite_heldout,deviation_global__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7525603459883559,0.5564918006329626,0.6465552660763191,0.5404751677966982,25
suite_heldout,deviation_global__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5719254286167099,0.0433205104971432,0.588761650247451,0.22312330330551383,36
suite_heldout,deviation_global__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.460765970182201,0.036405368060922705,0.5461512313533418,0.12527444074594407,36
suite_heldout,deviation_global__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5385467313435933,0.05192542848562152,0.8082040770906477,0.3179243459455833,36
suite_heldout,deviation_global__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4373393335899279,0.03209435618562575,0.46887432384356004,0.059178572852987305,36
suite_heldout,deviation_global__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46981311047339813,0.03388598759738663,0.47171619957302874,0.05411099230079823,36
suite_heldout,deviation_global__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4685539845360653,0.03534469059639416,0.6116177641950253,0.13444830146413125,36
suite_heldout,deviation_global__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5388675458175831,0.09510037036159144,0.5576086316017195,0.28803478106826513,32
suite_heldout,deviation_global__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.7782315893758551,0.44022220068983486,0.5096966153509225,0.423408111797515,29
suite_heldout,deviation_global__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.8689128979941276,0.663128225039454,0.5918671737630343,0.5431321115932027,25
suite_heldout,deviation_global__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4684809648333362,0.03666391251380864,0.599071297319053,0.23017672753350057,36
suite_heldout,deviation_global__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4469992467251174,0.0330560060881282,0.5166852730961452,0.07007826566573282,36
suite_heldout,deviation_global__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4657998109501735,0.03744069515925192,0.6652840521854843,0.17496288489518666,36
suite_heldout,deviation_global__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4373393335899279,0.03209435618562575,0.46887432384356004,0.059178572852987305,36
suite_heldout,deviation_global__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.43601514757018145,0.031855538616859885,0.4613594171482151,0.05081826128121162,36
suite_heldout,deviation_global__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.44190748439016564,0.03406371960116496,0.5555288140877742,0.09510358389783982,36
suite_heldout,deviation_global__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5105350980502904,0.06486361877931592,0.5275877655819616,0.23972080741750035,32
suite_heldout,deviation_global__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.7138187793870202,0.3714698454444675,0.5629272217333915,0.41178302577555564,29
suite_heldout,deviation_global__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7642833744315087,0.5049566647346498,0.6240817156104442,0.5560379418788222,25
suite_heldout,deviation_global__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5352712591435401,0.05059749596110629,0.7450389980138171,0.27682324545159404,36
suite_heldout,deviation_step__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4787413281410666,0.0344072675853065,0.46992974693325884,0.05940682388892807,36
suite_heldout,deviation_step__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5297844275393901,0.03699588673755402,0.5197082035724319,0.056506071551114326,36
suite_heldout,deviation_step__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5884538635797824,0.04428912208839234,0.6179214395450291,0.12267668901126386,36
suite_heldout,deviation_step__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.48508126288690345,0.059831247594924725,0.5270008874233694,0.2348335412152089,32
suite_heldout,deviation_step__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.645913729930336,0.24200202893645933,0.530814993058234,0.43415326438309165,29
suite_heldout,deviation_step__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.7629735584990825,0.5836454746950493,0.6090686967307284,0.5288442157681378,25
suite_heldout,deviation_step__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6701587584596024,0.07094307976337433,0.8025115599222363,0.39446276210253,36
suite_heldout,deviation_step__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4465940725709833,0.0350880471982688,0.5156984555865295,0.12730554888607704,36
suite_heldout,deviation_step__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5225475997086897,0.061620743251434566,0.804098663879631,0.3299423429688962,36
suite_heldout,deviation_step__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4787413281410666,0.0344072675853065,0.46992974693325884,0.05940682388892807,36
suite_heldout,deviation_step__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.48400086836509637,0.034759058774535244,0.49031216992505183,0.05167565441289587,36
suite_heldout,deviation_step__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5386190181739077,0.0393626288242448,0.5899618304844086,0.11768235414404035,36
suite_heldout,deviation_step__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5893886526217287,0.10291710817951553,0.5626370998807768,0.28651038325591677,32
suite_heldout,deviation_step__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.736204022581812,0.4294567432500036,0.5685964317824862,0.47307250748810004,29
suite_heldout,deviation_step__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.8326615942072675,0.6293506070617538,0.6330227292039615,0.573047520906826,25
suite_heldout,deviation_step__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.500598386567274,0.03576561245912431,0.6024614417024039,0.21037533557385935,36
suite_heldout,deviation_step__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4824219744952539,0.035233772341789225,0.5001866484264081,0.07435749519955603,36
suite_heldout,deviation_step__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5110868666972316,0.03976448384460773,0.6430930025288399,0.1693523214939411,36
suite_heldout,deviation_step__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4787413281410666,0.0344072675853065,0.46992974693325884,0.05940682388892807,36
suite_heldout,deviation_step__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4683896355602346,0.03385613546230581,0.47637833126117396,0.049312177574951654,36
suite_heldout,deviation_step__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4933294942446992,0.03566084278306679,0.5248270051680487,0.1018987722588888,36
suite_heldout,deviation_step__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5319141091589145,0.07729837401478219,0.558250294663594,0.2561769898774331,32
suite_heldout,deviation_step__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.64599963045085,0.32176916256789634,0.6205722884731428,0.4830407638280954,29
suite_heldout,deviation_step__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6959365560733859,0.4532242505823759,0.6665779889240528,0.6087255305339903,25
suite_heldout,deviation_step__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5780833446536823,0.057586337335423406,0.7643045352882724,0.3066689492910997,36
suite_heldout,clock,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5,0.036153846153846154,0.5,0.03916666666666667,36
suite_heldout,clock,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5,0.036153846153846154,0.5,0.03916666666666667,36
suite_heldout,clock,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5,0.03647416413373861,0.5,0.03920453242078874,36
suite_heldout,clock,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5,0.052538425710293435,0.5,0.1501021433028745,32
suite_heldout,clock,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5,0.11115490737091052,0.5,0.31391299748470625,29
suite_heldout,clock,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5,0.13779623747862205,0.5,0.4259630439735702,25
suite_heldout,clock,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.9413768657350019,0.6394575347464744,0.9997419140299049,0.977158259315122,36
suite_heldout,clock,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6513624983255317,0.14478271364708645,0.5,0.03916666666666667,36
suite_heldout,clock,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.943968989790932,0.655897321040497,0.9998534713703778,0.9775213675213676,36
suite_heldout,random,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5159809129484038,0.03898107867667285,0.535573006509101,0.05534904304241229,36
suite_heldout,random,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5151004020610582,0.03818207100297048,0.5613138124655922,0.055247780700532136,36
suite_heldout,random,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.490497482100517,0.035584971289646695,0.4365153838907548,0.04862415699667608,36
suite_heldout,random,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5091877476708567,0.05826421392696097,0.5340263775954773,0.2080821467267573,32
suite_heldout,random,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.49561769747291284,0.11130002668796787,0.49915359609323257,0.35890155908900145,29
suite_heldout,random,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4808858314793936,0.13307652246252746,0.5156135160544905,0.4605844944756788,25
suite_heldout,random,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4906912535211002,0.03473636578899345,0.4429818889876944,0.04627730550337686,36
suite_heldout,random,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5568908260835932,0.04429790841778019,0.4704195238085892,0.04507431059723004,36
suite_heldout,random,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6953592701393724,0.06668812509467964,0.678458659336973,0.08492280632375565,36
reference_64,entropy_high__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5559956341187768,0.04304993150138409,0.46803025096048156,0.04753835361376385,36
reference_64,entropy_high__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5658051291557472,0.04317880471026972,0.48780655544272794,0.04697140128164877,36
reference_64,entropy_high__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5496537798957425,0.04422949939163007,0.3478093732986662,0.04463685277113575,36
reference_64,entropy_high__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.428243176434739,0.04217438029930142,0.41762346267768174,0.16756181153518457,32
reference_64,entropy_high__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.43770561085688225,0.10293139073120258,0.44167962815161316,0.364667338043293,29
reference_64,entropy_high__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.45545369773045624,0.24717446978624924,0.3803729363347784,0.4531552261700177,25
reference_64,entropy_high__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5765071629507621,0.05342036808888462,0.4308935297109364,0.14905112752390784,36
reference_64,entropy_high__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4473718159160332,0.029889832815963597,0.31336158605991227,0.04728349599160882,36
reference_64,entropy_high__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.44935287697233495,0.02995613014696274,0.3647763179600098,0.09075115070868428,36
reference_64,entropy_high__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5559956341187768,0.04304993150138409,0.46803025096048156,0.04753835361376385,36
reference_64,entropy_high__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.535546131365102,0.03714747279252602,0.42324901149141936,0.0460601588720639,36
reference_64,entropy_high__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5737007433979814,0.04548876058306119,0.36139062662129323,0.07717980279905565,36
reference_64,entropy_high__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5637596218144899,0.07267540530561592,0.32987620848556687,0.16289762042900235,32
reference_64,entropy_high__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.504001548961331,0.13012710475992403,0.37087503703896185,0.347862715167177,29
reference_64,entropy_high__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5393168357821415,0.23430804845716294,0.3432512166133368,0.44590760791914585,25
reference_64,entropy_high__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.531929928455395,0.03818540510655366,0.2829861094445367,0.12686051030522108,36
reference_64,entropy_high__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5520000816008482,0.03988942533708931,0.37209065965485,0.04564785167072069,36
reference_64,entropy_high__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5519955416692609,0.03988616369071279,0.37274386350013156,0.045661738534018774,36
reference_64,entropy_high__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5559956341187768,0.04304993150138409,0.46803025096048156,0.04753835361376385,36
reference_64,entropy_high__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5407152267182874,0.038282326975136886,0.42891459279774463,0.05368937253102979,36
reference_64,entropy_high__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5416180532845509,0.03959010583283247,0.4018719164787532,0.04981165550940858,36
reference_64,entropy_high__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.39123915443086343,0.039732237249823645,0.33459031125663624,0.15394489190013777,32
reference_64,entropy_high__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4672557830510607,0.11173351772808567,0.3340494974314054,0.31397069718862,29
