contrast,key,family,token_role,scope,metric,layer,layer_group,denoise_step,relative_query,expert,positive_mean,success_mean,adjusted_difference,within_init_residual_sd,effect_sigma,permutation_p_raw,permutation_p_max_family,permutation_p_max_global,effect_ci95_low,effect_ci95_high
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E5,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,5.0,0.032289940959368,0.03222843455815954,0.0001371583118309819,0.00013778424694847223,0.9954571358384358,0.0004997501249375312,0.012993503248375811,0.0239880059970015,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E6,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,6.0,0.030530856396907415,0.03076460104369159,2.2613712926461012e-05,0.00025203443930778556,0.08972469392901121,0.7211394302848576,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E7,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,7.0,0.03246496245265007,0.0325168861475374,5.496016980162829e-05,0.00019885608502962187,0.2763816344540895,0.19490254872563717,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E8,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,8.0,0.029330834937401306,0.02927671851856368,0.0001454346943196649,0.0003110705476741267,0.46752961798241444,0.044977511244377814,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E9,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,9.0,0.03088746726130828,0.03099427596732442,-8.561821773625324e-05,0.00017527641834544442,-0.48847539528969686,0.02448775612193903,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E10,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,10.0,0.030625294655179366,0.030473654258197973,5.462845826085215e-05,0.00022072503097348564,0.2474955288030488,0.23088455772113944,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E11,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,11.0,0.0308690658555581,0.03053684116873358,-0.0002570294160304218,0.0003346271687957181,-0.7681068364993762,0.0014992503748125937,0.30834582708645675,0.43778110944527737,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E12,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,12.0,0.02885272019566634,0.0291203597693571,-0.00014678273969277926,0.00037801955505616883,-0.38829403857419287,0.09995002498750624,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E13,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,13.0,0.032170495830285244,0.03208638577988105,5.946565639377329e-05,0.00018862374376157475,0.3152607153685774,0.13843078460769614,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E14,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,14.0,0.032312255448255785,0.03228777806673731,6.589858178973942e-05,0.00018779260364162274,0.35091148699071295,0.07446276861569215,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E15,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,15.0,0.031328511687043384,0.0314373099245131,-0.00012583404701742927,0.00016556812507132686,-0.760013722225941,0.0014992503748125937,0.3308345827086457,0.46526736631684157,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E16,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,16.0,0.03185885342267843,0.032098074460269084,-9.747665613997407e-05,0.0002083358972616728,-0.4678821913131083,0.02848575712143928,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E17,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,17.0,0.02993097820152075,0.029496128970224942,0.00017045970212987234,0.00035344690518808116,0.4822781006928464,0.017991004497751123,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E18,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,18.0,0.030360838780418422,0.030343691020139625,8.505923591083561e-05,0.0002683087623862582,0.3170199704040379,0.12643678160919541,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E19,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,19.0,0.03166207470572912,0.03181474850446518,-3.5078712150234994e-05,0.00018748017908325245,-0.1871062440934513,0.35332333833083457,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E20,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,20.0,0.031688351661731035,0.031516728972617,0.00012046827450718196,0.00019564831851252788,0.6157388697387044,0.012993503248375811,0.8775612193903048,0.9615192403798101,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E21,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,21.0,0.03265189866607006,0.0326778150296637,-2.7046525573609727e-05,0.00016566694805225898,-0.1632584283805241,0.4492753623188406,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E22,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,22.0,0.03131038757661978,0.03125080915300974,-0.00012156443710760779,0.00023419545255400366,-0.5190725771226321,0.03298350824587706,0.9955022488755623,0.9995002498750625,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E23,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,23.0,0.032040396466469154,0.032251790698085515,6.28121271991597e-05,0.0002268792066293244,0.2768527276357337,0.20889555222388806,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E24,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,24.0,0.03072712355508254,0.030709917241308306,3.13867809611684e-05,0.00023366798930446353,0.13432212539935118,0.519240379810095,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E25,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,25.0,0.031723925652794346,0.031864100618154874,-9.761468845402532e-05,0.00018802720413684798,-0.5191519434761176,0.018490754622688656,0.9955022488755623,0.9995002498750625,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E26,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,26.0,0.032291121303271025,0.03248651239222714,-7.092593489595169e-05,0.00015004096647564904,-0.47271046409490197,0.02948525737131434,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E27,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,27.0,0.0314101128337475,0.030955294579533593,0.0002429732269639789,0.00024139187978968664,1.0065509543057953,0.0004997501249375312,0.00849575212393803,0.01899050474762619,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E28,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,28.0,0.029264409477129962,0.029324583958701363,-8.669594818018947e-05,0.0002928905717402216,-0.29600115724136106,0.15442278860569716,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E29,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,29.0,0.03180695038575392,0.03194924402383289,-1.1481364155188707e-05,0.00024820055719207407,-0.04625841410300971,0.8355822088955522,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E30,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,30.0,0.03183320690041933,0.0318411164418129,3.532018764529687e-05,0.00018302657322051351,0.19297846768262722,0.39280359820089955,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E31,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,31.0,0.03122904825095947,0.030995902555462505,-3.845787365330487e-06,0.00025815890114765214,-0.014896977591064802,0.9490254872563718,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|entropy_mean|L3|D4,action_layer_denoise,action,layer_denoise,entropy_mean,3.0,,4.0,,,0.9988939979406691,0.9988812239919236,-1.9271872040385634e-05,5.228541778731383e-05,-0.36858980679430714,0.1199400299850075,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|entropy_std_query|L3|D4,action_layer_denoise,action,layer_denoise,entropy_std_query,3.0,,4.0,,,0.00014892303620255378,0.00016020536904482984,-3.7936669060051277e-06,4.5194889849133684e-05,-0.0839401737379795,0.6946526736631684,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|top1_mean|L3|D4,action_layer_denoise,action,layer_denoise,top1_mean,3.0,,4.0,,,0.03674726226390936,0.03675442378568862,5.4972792731036984e-05,0.0001936336160922893,0.2839010799903461,0.19140429785107446,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|top1_std_query|L3|D4,action_layer_denoise,action,layer_denoise,top1_std_query,3.0,,4.0,,,0.0005243067996791349,0.0005472899498012598,8.480378242820193e-06,0.00018202550149147318,0.04658895689523728,0.824087956021989,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|p4p5_gap_mean|L3|D4,action_layer_denoise,action,layer_denoise,p4p5_gap_mean,3.0,,4.0,,,0.00037181884489165474,0.0003733738139999332,1.1380030166528973e-06,3.613636049981331e-05,0.031491910112496704,0.8710644677661169,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|query_speed_mean|L3|D4,action_layer_denoise,action,layer_denoise,query_speed_mean,3.0,,4.0,,,0.010677491577389913,0.010552138647264135,0.00034546865946098466,0.0005902093969301568,0.5853323604433668,0.010994502748625687,0.815592203898051,0.9895052473763118,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|token_dispersion_mean|L3|D4,action_layer_denoise,action,layer_denoise,token_dispersion_mean,3.0,,4.0,,,0.027197995151464757,0.027195152893130268,0.00021105734513205562,0.0007206842823516564,0.2928568726979266,0.2128935532233883,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|denoise_delta_mean|L3|D4,action_layer_denoise,action,layer_denoise,denoise_delta_mean,3.0,,4.0,,,0.007218154087567177,0.007290044666400978,-3.110280195814017e-05,0.0001390846039775968,-0.22362505315937117,0.29535232383808097,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E0,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,0.0,0.031582083648596056,0.031654619345707555,-7.473683469749047e-05,0.0001431193512576478,-0.5221993674562356,0.02348825587206397,0.9930034982508745,0.9995002498750625,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E1,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,1.0,0.0312595831660124,0.031271132890002,1.3129802442852426e-05,0.00022288049464759757,0.0589096074271206,0.767616191904048,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E2,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,2.0,0.03165600286462368,0.03183049528992602,-3.974083035821427e-05,0.00020849560021394804,-0.1906075251345072,0.3843078460769615,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E3,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,3.0,0.031362888283836536,0.03122754198765116,-2.635176201807101e-05,0.0002088924054481414,-0.12614992853157111,0.5472263868065967,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E4,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,4.0,0.031629749406606726,0.03167713298794946,4.423943256944874e-06,0.00018544836369505173,0.02385539116548655,0.9195402298850575,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E5,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,5.0,0.03226676373145519,0.032207442015143375,0.00014544118992139752,0.00013663847298709094,1.0644234141517244,0.0004997501249375312,0.0029985007496251873,0.005997001499250375,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E6,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,6.0,0.030623017117763177,0.03086820535827428,1.526088636269396e-05,0.00024715895288707494,0.06174522987911567,0.8100949525237381,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E7,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,7.0,0.03237825058973753,0.03242789744399488,5.6027830393310026e-05,0.00019818645466250008,0.2827026220773874,0.1744127936031984,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E8,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,8.0,0.029728207880487807,0.02968273694360895,0.00014652507780522694,0.00030175873417850543,0.48557029576665045,0.03398300849575212,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E9,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,9.0,0.03114393678231117,0.031246822061283246,-6.562984952273371e-05,0.00017884780924084845,-0.3669592029184554,0.09395302348825588,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E10,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,10.0,0.030564869682376202,0.030439733660646846,3.767430551445752e-05,0.00021707027951373692,0.173558101085291,0.39080459770114945,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E11,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,11.0,0.030560332087752145,0.03022000632647957,-0.0002604128950491583,0.0003399319629877078,-0.7660735776664079,0.0014992503748125937,0.3148425787106447,0.44377811094452774,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E12,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,12.0,0.028918049083306238,0.029228303731153055,-0.00015928459797724388,0.00038664163594095085,-0.41196959450474274,0.07796101949025487,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E13,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,13.0,0.03155071049546584,0.031491178570182195,2.5372885021022048e-05,0.00019218518367501207,0.13202310675482645,0.5442278860569715,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E14,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,14.0,0.031883095701535545,0.03182936574531985,7.878522940385916e-05,0.00018776659387901968,0.41959130096710096,0.03548225887056472,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E15,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,15.0,0.031507197146614395,0.03162677423097193,-0.00012338257288139126,0.00017133136344432286,-0.7201400280777348,0.0024987506246876563,0.4912543728135932,0.6526736631684158,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E16,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,16.0,0.031335255274405845,0.03157012359172638,-8.907764782681329e-05,0.00020199608672788103,-0.4409869976680004,0.038980509745127435,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E17,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,17.0,0.030500555984102763,0.030054769628415152,0.00015713460769512083,0.00037417888860859124,0.41994514516689113,0.050474762618690654,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E18,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,18.0,0.029983965154641714,0.029950561351142824,8.193610286631221e-05,0.00026640725977409836,0.3075595722721311,0.15092453773113443,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E19,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,19.0,0.03221747097678673,0.03237513875189636,-3.6445789291638024e-05,0.00018149632736381735,-0.20080731010375125,0.3173413293353323,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E20,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,20.0,0.032304548109189056,0.03212718476009156,0.00011755303328239488,0.00019461799826017337,0.604019331887512,0.01249375312343828,0.9080459770114943,0.9765117441279361,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E21,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,21.0,0.032249870972755626,0.03224849521315524,5.56060191088049e-07,0.0001611105286483052,0.003451420560489226,0.9890054972513743,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E22,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,22.0,0.03162241302048548,0.031524082945127575,-9.131239189776943e-05,0.000241823009514902,-0.37760009719894927,0.1294352823588206,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E23,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,23.0,0.032216617407707066,0.03245919809809753,4.463558941121139e-05,0.00023844415829896653,0.18719514761710498,0.3983008495752124,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E24,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,24.0,0.03043747287339125,0.030363679813620235,7.411247821754407e-05,0.00022487580870183112,0.3295707023595935,0.13843078460769614,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E25,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,25.0,0.030888858370673962,0.031016207483064915,-7.859238229524466e-05,0.00019167667310701094,-0.4100258055468618,0.06196901549225387,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E26,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,26.0,0.03252471887912506,0.03273985694561686,-5.646298038578434e-05,0.00015173936129707626,-0.37210503526003885,0.0769615192403798,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E27,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,27.0,0.031175658584405214,0.030702519297067608,0.00022936212862678708,0.00023896725635078736,0.9598056743393303,0.0004997501249375312,0.0239880059970015,0.043478260869565216,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E28,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,28.0,0.029705909916605704,0.02980728362620409,-0.00013175357107551657,0.0002888251344124901,-0.45617072538898457,0.028985507246376812,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E29,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,29.0,0.03132369498220774,0.031476149219088256,-3.123183232268734e-05,0.0002498164946417868,-0.12501909598671948,0.5692153923038481,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E30,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,30.0,0.03159013428749182,0.03157669196038374,3.231181556533105e-05,0.00018977051314271888,0.17026784103719325,0.44427786106946526,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D4|E31,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,4.0,,31.0,0.03130812508364519,0.031078677724248598,4.173862707607278e-06,0.00024026464287425545,0.01737193894896847,0.9435282358820589,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|entropy_mean|L3|D5,action_layer_denoise,action,layer_denoise,entropy_mean,3.0,,5.0,,,0.9988457889399288,0.998825592279295,-2.0246878898392445e-05,5.5502960861355296e-05,-0.3647891677160887,0.13243378310844578,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|entropy_std_query|L3|D5,action_layer_denoise,action,layer_denoise,entropy_std_query,3.0,,5.0,,,0.00017956513010119815,0.00019448720526364676,-7.1493700466787034e-06,5.37658538703551e-05,-0.13297231480630597,0.5397301349325337,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|top1_mean|L3|D5,action_layer_denoise,action,layer_denoise,top1_mean,3.0,,5.0,,,0.0368840923676124,0.036926812126434276,4.554115993212259e-05,0.0002098804897140618,0.2169861524249692,0.3238380809595202,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|top1_std_query|L3|D5,action_layer_denoise,action,layer_denoise,top1_std_query,3.0,,5.0,,,0.0006208373304569903,0.0006907745513931981,-4.4715370296094285e-05,0.00024036495951244329,-0.18603115190664654,0.39730134932533734,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|p4p5_gap_mean|L3|D5,action_layer_denoise,action,layer_denoise,p4p5_gap_mean,3.0,,5.0,,,0.0003765838717719397,0.0003802137268524218,1.203945436544948e-06,4.63935975098581e-05,0.02595068072246658,0.9060469765117442,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|query_speed_mean|L3|D5,action_layer_denoise,action,layer_denoise,query_speed_mean,3.0,,5.0,,,0.010964174635517292,0.010921185728096004,0.0002921994521287375,0.000601841430260857,0.48550903516577293,0.02798600699650175,0.9950024987506247,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|token_dispersion_mean|L3|D5,action_layer_denoise,action,layer_denoise,token_dispersion_mean,3.0,,5.0,,,0.027368896282636203,0.027390178841804818,0.0002522699070675501,0.0007201387887771532,0.35030734491600196,0.13793103448275862,1.0,1.0,,
active_return_vs_success,action_layer_denoise|action|layer_denoise|denoise_delta_mean|L3|D5,action_layer_denoise,action,layer_denoise,denoise_delta_mean,3.0,,5.0,,,0.007346433981393392,0.007336253354359152,3.7371589401961094e-05,0.00014195544629846566,0.26326280798967155,0.22688655672163918,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E0,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,0.0,0.0314532830260503,0.03150317626672664,-8.786996868152572e-05,0.00014886871960594387,-0.5902513900443149,0.010994502748625687,0.9375312343828086,0.9890054972513743,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E1,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,1.0,0.031326125686367355,0.03132574168765651,5.795788317093455e-06,0.0002266863914707102,0.02556742943187359,0.904047976011994,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E2,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,2.0,0.03132681739635956,0.03151992056518793,-5.3513117476463894e-05,0.00022146069030397556,-0.2416370932602627,0.2723638180909545,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E3,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,3.0,0.03066415736117424,0.030574794625863433,-3.939008462676882e-05,0.00021822194251734303,-0.18050469248131784,0.39080459770114945,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E4,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,4.0,0.03197704599453853,0.03201578271442226,4.080115708130688e-05,0.00019791487459935842,0.2061550813899217,0.3313343328335832,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E5,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,5.0,0.032183397465791456,0.03212353989614972,0.0001414106448105867,0.00014201230672458611,0.9957633114490122,0.0004997501249375312,0.012993503248375811,0.0239880059970015,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E6,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,6.0,0.0307304869668606,0.030976607098377178,2.423510367643523e-05,0.0002488825069479358,0.09737568129488915,0.6881559220389805,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E7,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,7.0,0.03221940841430273,0.03227471177732306,5.432586712962072e-05,0.0001939499600446726,0.2801024919886955,0.17641179410294852,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E8,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,8.0,0.02952730679550232,0.029469751420297792,0.00014914610504217947,0.0002801712610014123,0.5323390575788844,0.02048975512243878,0.9885057471264368,0.999000499750125,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E9,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,9.0,0.031085107332238786,0.031179600162431598,-5.541292600989829e-05,0.0001824321277397199,-0.30374543506370316,0.14842578710644677,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E10,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,10.0,0.029638457709015943,0.0295504794090188,1.915647965542008e-05,0.0002076752068853349,0.09224249703527236,0.6376811594202898,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E11,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,11.0,0.030877138798435528,0.030523444775358906,-0.00026246361694770256,0.0003548353724050091,-0.739677149909752,0.001999000499750125,0.40879560219890054,0.5642178910544727,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E12,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,12.0,0.028903173712583687,0.02927751571405679,-0.00018841174398686358,0.00039555269293503273,-0.47632527183378104,0.031484257871064465,0.9995002498750625,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E13,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,13.0,0.03150816514897041,0.03147718426771462,-4.430844987968425e-06,0.00021261257364133912,-0.02083999507688062,0.9320339830084957,1.0,1.0,,
active_return_vs_success,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D5|E14,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,5.0,,14.0,0.032048010673278414,0.03198239955651973,9.11892189467494e-05,0.00019375803220403573,0.47063452239607356,0.017991004497751123,0.9995002498750625,1.0,,
