run_role,episode_index,init_state_id,failure_family,window,feature,score
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,nominal_action_log_margin,0.22682409072710358
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,phase_match_distance,0.0400106281042099
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,front_late_flow_wj,0.03549546003341675
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,back_late_flow_wj,0.027516890317201614
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,front_route_acceleration,0.0122522053483506
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,back_route_acceleration,0.007830832763754089
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,front_chunk_jump_h,0.03803915437310934
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,back_chunk_jump_h,0.029626977164298296
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,layer5_state_action_gap,0.22645671665668488
gpu5_extended,4,3,target_missed_grasp_proxy,at,frozen_conjunction_margin,-0.9825665427779661
gpu5_extended,4,3,target_missed_grasp_proxy,at,layer5_gap_log_ratio,-0.9825665427779661
gpu5_extended,4,3,target_missed_grasp_proxy,at,back_jump_log_ratio,-0.14123941842240048
gpu5_extended,4,3,target_missed_grasp_proxy,at,nominal_action_log_margin,0.26115376640515764
gpu5_extended,4,3,target_missed_grasp_proxy,at,phase_match_distance,0.03976973220705986
gpu5_extended,4,3,target_missed_grasp_proxy,at,front_late_flow_wj,0.03415190801024437
gpu5_extended,4,3,target_missed_grasp_proxy,at,back_late_flow_wj,0.0282887015491724
gpu5_extended,4,3,target_missed_grasp_proxy,at,front_route_acceleration,0.012718082889368838
gpu5_extended,4,3,target_missed_grasp_proxy,at,back_route_acceleration,0.008204934499787375
gpu5_extended,4,3,target_missed_grasp_proxy,at,front_chunk_jump_h,0.04239440057426691
gpu5_extended,4,3,target_missed_grasp_proxy,at,back_chunk_jump_h,0.0360815804451704
gpu5_extended,4,3,target_missed_grasp_proxy,at,layer5_state_action_gap,0.2637561857700348
gpu5_extended,4,3,target_missed_grasp_proxy,post5,frozen_conjunction_margin,-0.038564215374227696
gpu5_extended,4,3,target_missed_grasp_proxy,post5,layer5_gap_log_ratio,-0.038564215374227696
gpu5_extended,4,3,target_missed_grasp_proxy,post5,back_jump_log_ratio,0.18338674126670648
gpu5_extended,4,3,target_missed_grasp_proxy,post5,nominal_action_log_margin,0.24187089836536638
gpu5_extended,4,3,target_missed_grasp_proxy,post5,phase_match_distance,0.03874709382653237
gpu5_extended,4,3,target_missed_grasp_proxy,post5,front_late_flow_wj,0.02953796461224556
gpu5_extended,4,3,target_missed_grasp_proxy,post5,back_late_flow_wj,0.028184112161397934
gpu5_extended,4,3,target_missed_grasp_proxy,post5,front_route_acceleration,0.011794629026331238
gpu5_extended,4,3,target_missed_grasp_proxy,post5,back_route_acceleration,0.007779039187945905
gpu5_extended,4,3,target_missed_grasp_proxy,post5,front_chunk_jump_h,0.043507976457476616
gpu5_extended,4,3,target_missed_grasp_proxy,post5,back_chunk_jump_h,0.04657655023038387
gpu5_extended,4,3,target_missed_grasp_proxy,post5,layer5_state_action_gap,0.6800333857536316
gpu5_extended,4,3,target_missed_grasp_proxy,around5,frozen_conjunction_margin,-0.038564215374227696
gpu5_extended,4,3,target_missed_grasp_proxy,around5,layer5_gap_log_ratio,-0.038564215374227696
gpu5_extended,4,3,target_missed_grasp_proxy,around5,back_jump_log_ratio,0.18338674126670648
gpu5_extended,4,3,target_missed_grasp_proxy,around5,nominal_action_log_margin,0.26115376640515764
gpu5_extended,4,3,target_missed_grasp_proxy,around5,phase_match_distance,0.0400106281042099
gpu5_extended,4,3,target_missed_grasp_proxy,around5,front_late_flow_wj,0.03549546003341675
gpu5_extended,4,3,target_missed_grasp_proxy,around5,back_late_flow_wj,0.0282887015491724
gpu5_extended,4,3,target_missed_grasp_proxy,around5,front_route_acceleration,0.012718082889368838
gpu5_extended,4,3,target_missed_grasp_proxy,around5,back_route_acceleration,0.008204934499787375
gpu5_extended,4,3,target_missed_grasp_proxy,around5,front_chunk_jump_h,0.043507976457476616
gpu5_extended,4,3,target_missed_grasp_proxy,around5,back_chunk_jump_h,0.04657655023038387
gpu5_extended,4,3,target_missed_grasp_proxy,around5,layer5_state_action_gap,0.6800333857536316
gpu5_extended,5,7,success,pre5,frozen_conjunction_margin,-0.12159629926913912
gpu5_extended,5,7,success,pre5,layer5_gap_log_ratio,0.011875310350601563
gpu5_extended,5,7,success,pre5,back_jump_log_ratio,0.033965700420720474
gpu5_extended,5,7,success,pre5,nominal_action_log_margin,0.25752937295947975
gpu5_extended,5,7,success,pre5,phase_match_distance,0.03716558218002319
gpu5_extended,5,7,success,pre5,front_late_flow_wj,0.034848373383283615
gpu5_extended,5,7,success,pre5,back_late_flow_wj,0.026716530323028564
gpu5_extended,5,7,success,pre5,front_route_acceleration,0.012545823957404839
gpu5_extended,5,7,success,pre5,back_route_acceleration,0.007535079832528992
gpu5_extended,5,7,success,pre5,front_chunk_jump_h,0.03996695764362812
gpu5_extended,5,7,success,pre5,back_chunk_jump_h,0.031329852528870106
gpu5_extended,5,7,success,pre5,layer5_state_action_gap,0.3630439341068268
gpu5_extended,5,7,success,at,frozen_conjunction_margin,-0.11408308212408756
gpu5_extended,5,7,success,at,layer5_gap_log_ratio,-0.11408308212408756
gpu5_extended,5,7,success,at,back_jump_log_ratio,-0.017788765562651177
gpu5_extended,5,7,success,at,nominal_action_log_margin,0.2583320283404433
gpu5_extended,5,7,success,at,phase_match_distance,0.03879937827587128
gpu5_extended,5,7,success,at,front_late_flow_wj,0.03385648503899574
gpu5_extended,5,7,success,at,back_late_flow_wj,0.025993965566158295
gpu5_extended,5,7,success,at,front_route_acceleration,0.01271895541762493
gpu5_extended,5,7,success,at,back_route_acceleration,0.0076640762407459454
gpu5_extended,5,7,success,at,front_chunk_jump_h,0.04308992810547352
gpu5_extended,5,7,success,at,back_chunk_jump_h,0.03896079212427139
gpu5_extended,5,7,success,at,layer5_state_action_gap,0.1912059187889099
gpu5_extended,5,7,success,post5,frozen_conjunction_margin,-0.016235226514572446
gpu5_extended,5,7,success,post5,layer5_gap_log_ratio,0.04232037301462154
gpu5_extended,5,7,success,post5,back_jump_log_ratio,0.0648882505056761
gpu5_extended,5,7,success,post5,nominal_action_log_margin,0.3714238602827205
gpu5_extended,5,7,success,post5,phase_match_distance,0.03981884270906448
gpu5_extended,5,7,success,post5,front_late_flow_wj,0.03226722776889801
gpu5_extended,5,7,success,post5,back_late_flow_wj,0.02654111757874489
gpu5_extended,5,7,success,post5,front_route_acceleration,0.012340055543799069
gpu5_extended,5,7,success,post5,back_route_acceleration,0.007352006789939969
gpu5_extended,5,7,success,post5,front_chunk_jump_h,0.047007735818624496
gpu5_extended,5,7,success,post5,back_chunk_jump_h,0.04028991051018238
gpu5_extended,5,7,success,post5,layer5_state_action_gap,0.7121953368186951
gpu5_extended,5,7,success,around5,frozen_conjunction_margin,-0.016235226514572446
gpu5_extended,5,7,success,around5,layer5_gap_log_ratio,0.04232037301462154
gpu5_extended,5,7,success,around5,back_jump_log_ratio,0.0648882505056761
gpu5_extended,5,7,success,around5,nominal_action_log_margin,0.3714238602827205
gpu5_extended,5,7,success,around5,phase_match_distance,0.03981884270906448
gpu5_extended,5,7,success,around5,front_late_flow_wj,0.034848373383283615
gpu5_extended,5,7,success,around5,back_late_flow_wj,0.026716530323028564
gpu5_extended,5,7,success,around5,front_route_acceleration,0.01271895541762493
gpu5_extended,5,7,success,around5,back_route_acceleration,0.0076640762407459454
gpu5_extended,5,7,success,around5,front_chunk_jump_h,0.047007735818624496
gpu5_extended,5,7,success,around5,back_chunk_jump_h,0.04028991051018238
gpu5_extended,5,7,success,around5,layer5_state_action_gap,0.7121953368186951
gpu5_extended,6,0,success,pre5,frozen_conjunction_margin,-0.036390557494990386
gpu5_extended,6,0,success,pre5,layer5_gap_log_ratio,0.18112166178235545
gpu5_extended,6,0,success,pre5,back_jump_log_ratio,0.14665832640586232
gpu5_extended,6,0,success,pre5,nominal_action_log_margin,0.23482748904602557
gpu5_extended,6,0,success,pre5,phase_match_distance,0.0384689100086689
gpu5_extended,6,0,success,pre5,front_late_flow_wj,0.035230882465839386
gpu5_extended,6,0,success,pre5,back_late_flow_wj,0.029442524537444115
gpu5_extended,6,0,success,pre5,front_route_acceleration,0.012867244975859626
gpu5_extended,6,0,success,pre5,back_route_acceleration,0.00788018107325426
gpu5_extended,6,0,success,pre5,front_chunk_jump_h,0.041737765073776245
gpu5_extended,6,0,success,pre5,back_chunk_jump_h,0.033108977135270834
gpu5_extended,6,0,success,pre5,layer5_state_action_gap,0.2575955390930176
gpu5_extended,6,0,success,at,frozen_conjunction_margin,0.083691935583925
gpu5_extended,6,0,success,at,layer5_gap_log_ratio,0.083691935583925
gpu5_extended,6,0,success,at,back_jump_log_ratio,0.08741456999056826
gpu5_extended,6,0,success,at,nominal_action_log_margin,0.33192170355902
gpu5_extended,6,0,success,at,phase_match_distance,0.04237354472279549
gpu5_extended,6,0,success,at,front_late_flow_wj,0.035274866968393326
gpu5_extended,6,0,success,at,back_late_flow_wj,0.026923255994915962
gpu5_extended,6,0,success,at,front_route_acceleration,0.01291515402296092
gpu5_extended,6,0,success,at,back_route_acceleration,0.0075079329805196994
gpu5_extended,6,0,success,at,front_chunk_jump_h,0.047737738117575645
gpu5_extended,6,0,success,at,back_chunk_jump_h,0.04386106878519058
gpu5_extended,6,0,success,at,layer5_state_action_gap,0.30994167923927307
gpu5_extended,6,0,success,post5,frozen_conjunction_margin,0.045363794032753674
gpu5_extended,6,0,success,post5,layer5_gap_log_ratio,0.20006049261175957
gpu5_extended,6,0,success,post5,back_jump_log_ratio,0.17365542466237996
gpu5_extended,6,0,success,post5,nominal_action_log_margin,0.28847228206092446
gpu5_extended,6,0,success,post5,phase_match_distance,0.039078119397163394
gpu5_extended,6,0,success,post5,front_late_flow_wj,0.030911825597286224
gpu5_extended,6,0,success,post5,back_late_flow_wj,0.025646071881055832
gpu5_extended,6,0,success,post5,front_route_acceleration,0.012101730128226794
gpu5_extended,6,0,success,post5,back_route_acceleration,0.007044673964753617
gpu5_extended,6,0,success,post5,front_chunk_jump_h,0.040613303892314434
gpu5_extended,6,0,success,post5,back_chunk_jump_h,0.0433459747582674
gpu5_extended,6,0,success,post5,layer5_state_action_gap,0.6849684715270996
gpu5_extended,6,0,success,around5,frozen_conjunction_margin,0.083691935583925
gpu5_extended,6,0,success,around5,layer5_gap_log_ratio,0.20006049261175957
gpu5_extended,6,0,success,around5,back_jump_log_ratio,0.17365542466237996
gpu5_extended,6,0,success,around5,nominal_action_log_margin,0.33192170355902
gpu5_extended,6,0,success,around5,phase_match_distance,0.04237354472279549
gpu5_extended,6,0,success,around5,front_late_flow_wj,0.035274866968393326
gpu5_extended,6,0,success,around5,back_late_flow_wj,0.029442524537444115
gpu5_extended,6,0,success,around5,front_route_acceleration,0.01291515402296092
gpu5_extended,6,0,success,around5,back_route_acceleration,0.00788018107325426
gpu5_extended,6,0,success,around5,front_chunk_jump_h,0.047737738117575645
gpu5_extended,6,0,success,around5,back_chunk_jump_h,0.04386106878519058
gpu5_extended,6,0,success,around5,layer5_state_action_gap,0.6849684715270996
gpu5_extended,8,7,success,pre5,frozen_conjunction_margin,-0.05785368022923287
gpu5_extended,8,7,success,pre5,layer5_gap_log_ratio,-0.05785368022923287
gpu5_extended,8,7,success,pre5,back_jump_log_ratio,0.0015863369514937133
gpu5_extended,8,7,success,pre5,nominal_action_log_margin,0.19435440336966153
gpu5_extended,8,7,success,pre5,phase_match_distance,0.04115146696567536
gpu5_extended,8,7,success,pre5,front_late_flow_wj,0.037243716418743134
gpu5_extended,8,7,success,pre5,back_late_flow_wj,0.028290560469031334
gpu5_extended,8,7,success,pre5,front_route_acceleration,0.012901455895894318
gpu5_extended,8,7,success,pre5,back_route_acceleration,0.008080367374468173
gpu5_extended,8,7,success,pre5,front_chunk_jump_h,0.04361283127218485
gpu5_extended,8,7,success,pre5,back_chunk_jump_h,0.03380977688357234
gpu5_extended,8,7,success,pre5,layer5_state_action_gap,0.3303847014904022
gpu5_extended,8,7,success,at,frozen_conjunction_margin,-0.006136005730748201
gpu5_extended,8,7,success,at,layer5_gap_log_ratio,0.0039186728880439585
gpu5_extended,8,7,success,at,back_jump_log_ratio,-0.006136005730748201
gpu5_extended,8,7,success,at,nominal_action_log_margin,0.24706213081514716
gpu5_extended,8,7,success,at,phase_match_distance,0.04181942418217659
gpu5_extended,8,7,success,at,front_late_flow_wj,0.036170218139886856
gpu5_extended,8,7,success,at,back_late_flow_wj,0.026162978261709213
gpu5_extended,8,7,success,at,front_route_acceleration,0.01293668679024249
gpu5_extended,8,7,success,at,back_route_acceleration,0.007456681265422442
gpu5_extended,8,7,success,at,front_chunk_jump_h,0.044589427299797535
gpu5_extended,8,7,success,at,back_chunk_jump_h,0.04130105208605528
gpu5_extended,8,7,success,at,layer5_state_action_gap,0.33746203780174255
gpu5_extended,8,7,success,post5,frozen_conjunction_margin,-0.004619087625977644
gpu5_extended,8,7,success,post5,layer5_gap_log_ratio,0.0018732819509586548
gpu5_extended,8,7,success,post5,back_jump_log_ratio,0.018768793846819426
gpu5_extended,8,7,success,post5,nominal_action_log_margin,0.2676609336419516
gpu5_extended,8,7,success,post5,phase_match_distance,0.03837841898202896
gpu5_extended,8,7,success,post5,front_late_flow_wj,0.029866354539990425
gpu5_extended,8,7,success,post5,back_late_flow_wj,0.027902616187930107
gpu5_extended,8,7,success,post5,front_route_acceleration,0.011913923211499419
gpu5_extended,8,7,success,post5,back_route_acceleration,0.007374968170749932
gpu5_extended,8,7,success,post5,front_chunk_jump_h,0.044967032968997955
gpu5_extended,8,7,success,post5,back_chunk_jump_h,0.04317525587975979
gpu5_extended,8,7,success,post5,layer5_state_action_gap,0.6935469508171082
gpu5_extended,8,7,success,around5,frozen_conjunction_margin,-0.004619087625977644
gpu5_extended,8,7,success,around5,layer5_gap_log_ratio,0.0039186728880439585
gpu5_extended,8,7,success,around5,back_jump_log_ratio,0.018768793846819426
gpu5_extended,8,7,success,around5,nominal_action_log_margin,0.2676609336419516
gpu5_extended,8,7,success,around5,phase_match_distance,0.04181942418217659
gpu5_extended,8,7,success,around5,front_late_flow_wj,0.037243716418743134
gpu5_extended,8,7,success,around5,back_late_flow_wj,0.028290560469031334
gpu5_extended,8,7,success,around5,front_route_acceleration,0.01293668679024249
gpu5_extended,8,7,success,around5,back_route_acceleration,0.008080367374468173
gpu5_extended,8,7,success,around5,front_chunk_jump_h,0.044967032968997955
gpu5_extended,8,7,success,around5,back_chunk_jump_h,0.04317525587975979
gpu5_extended,8,7,success,around5,layer5_state_action_gap,0.6935469508171082
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,frozen_conjunction_margin,-0.03377590471719963
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,layer5_gap_log_ratio,0.06406165780625257
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,back_jump_log_ratio,0.004035217252169888
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,nominal_action_log_margin,0.13750873675067465
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,phase_match_distance,0.04149625971913338
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,front_late_flow_wj,0.03695245087146759
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,back_late_flow_wj,0.03352454677224159
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,front_route_acceleration,0.013318677522137052
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,back_route_acceleration,0.009030445953241128
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,front_chunk_jump_h,0.04350999929010868
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,back_chunk_jump_h,0.029909620992839336
gpu5_extended,10,20,target_missed_grasp_proxy,pre5,layer5_state_action_gap,0.25256815552711487
gpu5_extended,10,20,target_missed_grasp_proxy,at,frozen_conjunction_margin,-0.16670281188649225
gpu5_extended,10,20,target_missed_grasp_proxy,at,layer5_gap_log_ratio,-0.04066357447948452
gpu5_extended,10,20,target_missed_grasp_proxy,at,back_jump_log_ratio,-0.11713799626018753
gpu5_extended,10,20,target_missed_grasp_proxy,at,nominal_action_log_margin,0.15130581409966462
gpu5_extended,10,20,target_missed_grasp_proxy,at,phase_match_distance,0.04172069728374481
gpu5_extended,10,20,target_missed_grasp_proxy,at,front_late_flow_wj,0.03379594534635544
gpu5_extended,10,20,target_missed_grasp_proxy,at,back_late_flow_wj,0.03158389776945114
gpu5_extended,10,20,target_missed_grasp_proxy,at,front_route_acceleration,0.012786825539395284
gpu5_extended,10,20,target_missed_grasp_proxy,at,back_route_acceleration,0.008247090664645105
gpu5_extended,10,20,target_missed_grasp_proxy,at,front_chunk_jump_h,0.046598209999501705
gpu5_extended,10,20,target_missed_grasp_proxy,at,back_chunk_jump_h,0.03550091199576855
gpu5_extended,10,20,target_missed_grasp_proxy,at,layer5_state_action_gap,0.3585873246192932
gpu5_extended,10,20,target_missed_grasp_proxy,post5,frozen_conjunction_margin,0.05151971629304323
gpu5_extended,10,20,target_missed_grasp_proxy,post5,layer5_gap_log_ratio,0.20443730080290534
gpu5_extended,10,20,target_missed_grasp_proxy,post5,back_jump_log_ratio,0.13412930712938564
gpu5_extended,10,20,target_missed_grasp_proxy,post5,nominal_action_log_margin,0.1455380471666815
gpu5_extended,10,20,target_missed_grasp_proxy,post5,phase_match_distance,0.04305647313594818
gpu5_extended,10,20,target_missed_grasp_proxy,post5,front_late_flow_wj,0.033641085028648376
gpu5_extended,10,20,target_missed_grasp_proxy,post5,back_late_flow_wj,0.030304230749607086
gpu5_extended,10,20,target_missed_grasp_proxy,post5,front_route_acceleration,0.012864800063519288
gpu5_extended,10,20,target_missed_grasp_proxy,post5,back_route_acceleration,0.00808581078298099
gpu5_extended,10,20,target_missed_grasp_proxy,post5,front_chunk_jump_h,0.046001136302948
gpu5_extended,10,20,target_missed_grasp_proxy,post5,back_chunk_jump_h,0.043545075692236423
gpu5_extended,10,20,target_missed_grasp_proxy,post5,layer5_state_action_gap,0.7036219239234924
gpu5_extended,10,20,target_missed_grasp_proxy,around5,frozen_conjunction_margin,0.05151971629304323
gpu5_extended,10,20,target_missed_grasp_proxy,around5,layer5_gap_log_ratio,0.20443730080290534
gpu5_extended,10,20,target_missed_grasp_proxy,around5,back_jump_log_ratio,0.13412930712938564
gpu5_extended,10,20,target_missed_grasp_proxy,around5,nominal_action_log_margin,0.15130581409966462
gpu5_extended,10,20,target_missed_grasp_proxy,around5,phase_match_distance,0.04305647313594818
gpu5_extended,10,20,target_missed_grasp_proxy,around5,front_late_flow_wj,0.03695245087146759
gpu5_extended,10,20,target_missed_grasp_proxy,around5,back_late_flow_wj,0.03352454677224159
gpu5_extended,10,20,target_missed_grasp_proxy,around5,front_route_acceleration,0.013318677522137052
gpu5_extended,10,20,target_missed_grasp_proxy,around5,back_route_acceleration,0.009030445953241128
gpu5_extended,10,20,target_missed_grasp_proxy,around5,front_chunk_jump_h,0.046598209999501705
gpu5_extended,10,20,target_missed_grasp_proxy,around5,back_chunk_jump_h,0.043545075692236423
gpu5_extended,10,20,target_missed_grasp_proxy,around5,layer5_state_action_gap,0.7036219239234924
gpu5_extended,12,7,success,pre5,frozen_conjunction_margin,-0.1499031260841655
gpu5_extended,12,7,success,pre5,layer5_gap_log_ratio,-0.1499031260841655
gpu5_extended,12,7,success,pre5,back_jump_log_ratio,0.08775882290553848
gpu5_extended,12,7,success,pre5,nominal_action_log_margin,0.2131230128134104
gpu5_extended,12,7,success,pre5,phase_match_distance,0.03810594007372856
gpu5_extended,12,7,success,pre5,front_late_flow_wj,0.03697057440876961
gpu5_extended,12,7,success,pre5,back_late_flow_wj,0.027912091463804245
gpu5_extended,12,7,success,pre5,front_route_acceleration,0.012591897959944878
gpu5_extended,12,7,success,pre5,back_route_acceleration,0.007581493851888261
gpu5_extended,12,7,success,pre5,front_chunk_jump_h,0.043990316800773144
gpu5_extended,12,7,success,pre5,back_chunk_jump_h,0.03734555561095476
gpu5_extended,12,7,success,pre5,layer5_state_action_gap,0.2657851576805115
gpu5_extended,12,7,success,at,frozen_conjunction_margin,-0.02010963348182021
gpu5_extended,12,7,success,at,layer5_gap_log_ratio,-0.02010963348182021
gpu5_extended,12,7,success,at,back_jump_log_ratio,0.024333680602275125
gpu5_extended,12,7,success,at,nominal_action_log_margin,0.21986697683325465
gpu5_extended,12,7,success,at,phase_match_distance,0.040082474052906034
gpu5_extended,12,7,success,at,front_late_flow_wj,0.0332317091524601
gpu5_extended,12,7,success,at,back_late_flow_wj,0.026257745921611786
gpu5_extended,12,7,success,at,front_route_acceleration,0.012796689764393021
gpu5_extended,12,7,success,at,back_route_acceleration,0.007566143734025138
gpu5_extended,12,7,success,at,front_chunk_jump_h,0.047188506461679935
gpu5_extended,12,7,success,at,back_chunk_jump_h,0.04257884807884693
gpu5_extended,12,7,success,at,layer5_state_action_gap,0.2775205671787262
gpu5_extended,12,7,success,post5,frozen_conjunction_margin,-0.024368367248292166
gpu5_extended,12,7,success,post5,layer5_gap_log_ratio,-0.02195882138528938
gpu5_extended,12,7,success,post5,back_jump_log_ratio,0.01568567638204504
gpu5_extended,12,7,success,post5,nominal_action_log_margin,0.2479918528777643
gpu5_extended,12,7,success,post5,phase_match_distance,0.03918760940432549
gpu5_extended,12,7,success,post5,front_late_flow_wj,0.03029693104326725
gpu5_extended,12,7,success,post5,back_late_flow_wj,0.027994759380817413
gpu5_extended,12,7,success,post5,front_route_acceleration,0.011932640921210182
gpu5_extended,12,7,success,post5,back_route_acceleration,0.007403941191375281
gpu5_extended,12,7,success,post5,front_chunk_jump_h,0.0406244657933712
gpu5_extended,12,7,success,post5,back_chunk_jump_h,0.04284277930855751
gpu5_extended,12,7,success,post5,layer5_state_action_gap,0.6872490644454956
gpu5_extended,12,7,success,around5,frozen_conjunction_margin,-0.02010963348182021
gpu5_extended,12,7,success,around5,layer5_gap_log_ratio,-0.02010963348182021
gpu5_extended,12,7,success,around5,back_jump_log_ratio,0.08775882290553848
gpu5_extended,12,7,success,around5,nominal_action_log_margin,0.2479918528777643
gpu5_extended,12,7,success,around5,phase_match_distance,0.040082474052906034
gpu5_extended,12,7,success,around5,front_late_flow_wj,0.03697057440876961
gpu5_extended,12,7,success,around5,back_late_flow_wj,0.027994759380817413
gpu5_extended,12,7,success,around5,front_route_acceleration,0.012796689764393021
gpu5_extended,12,7,success,around5,back_route_acceleration,0.007581493851888261
gpu5_extended,12,7,success,around5,front_chunk_jump_h,0.047188506461679935
gpu5_extended,12,7,success,around5,back_chunk_jump_h,0.04284277930855751
gpu5_extended,12,7,success,around5,layer5_state_action_gap,0.6872490644454956
gpu5_extended,13,0,success,pre5,frozen_conjunction_margin,-0.032654933421372996
gpu5_extended,13,0,success,pre5,layer5_gap_log_ratio,0.031167855537704875
gpu5_extended,13,0,success,pre5,back_jump_log_ratio,0.04631825328394153
gpu5_extended,13,0,success,pre5,nominal_action_log_margin,0.18692129631030172
gpu5_extended,13,0,success,pre5,phase_match_distance,0.03697567135095596
gpu5_extended,13,0,success,pre5,front_late_flow_wj,0.0347883366048336
gpu5_extended,13,0,success,pre5,back_late_flow_wj,0.026525435969233513
gpu5_extended,13,0,success,pre5,front_route_acceleration,0.012252665197632814
gpu5_extended,13,0,success,pre5,back_route_acceleration,0.007442581392249771
gpu5_extended,13,0,success,pre5,front_chunk_jump_h,0.041318440809845924
gpu5_extended,13,0,success,pre5,back_chunk_jump_h,0.03431843454018235
gpu5_extended,13,0,success,pre5,layer5_state_action_gap,0.23890654742717743
gpu5_extended,13,0,success,at,frozen_conjunction_margin,-0.0258091651597561
gpu5_extended,13,0,success,at,layer5_gap_log_ratio,-0.0258091651597561
gpu5_extended,13,0,success,at,back_jump_log_ratio,-0.001475641933448626
gpu5_extended,13,0,success,at,nominal_action_log_margin,0.2694598903356793
gpu5_extended,13,0,success,at,phase_match_distance,0.039136587828397754
gpu5_extended,13,0,success,at,front_late_flow_wj,0.03248140960931778
gpu5_extended,13,0,success,at,back_late_flow_wj,0.02645733952522278
gpu5_extended,13,0,success,at,front_route_acceleration,0.012418179493729888
gpu5_extended,13,0,success,at,back_route_acceleration,0.007309628838610685
gpu5_extended,13,0,success,at,front_chunk_jump_h,0.04492422752082348
gpu5_extended,13,0,success,at,back_chunk_jump_h,0.041033205576241016
gpu5_extended,13,0,success,at,layer5_state_action_gap,0.2521005868911743
gpu5_extended,13,0,success,post5,frozen_conjunction_margin,-0.04810025305203029
gpu5_extended,13,0,success,post5,layer5_gap_log_ratio,-0.010448172709225961
gpu5_extended,13,0,success,post5,back_jump_log_ratio,-0.01842730055457133
gpu5_extended,13,0,success,post5,nominal_action_log_margin,0.3979812296008162
gpu5_extended,13,0,success,post5,phase_match_distance,0.03704695552587509
gpu5_extended,13,0,success,post5,front_late_flow_wj,0.031195955350995064
gpu5_extended,13,0,success,post5,back_late_flow_wj,0.02630855329334736
gpu5_extended,13,0,success,post5,front_route_acceleration,0.011882135984266245
gpu5_extended,13,0,success,post5,back_route_acceleration,0.007188206264346074
gpu5_extended,13,0,success,post5,front_chunk_jump_h,0.04119663406163454
gpu5_extended,13,0,success,post5,back_chunk_jump_h,0.042960500344634056
gpu5_extended,13,0,success,post5,layer5_state_action_gap,0.7080584168434143
gpu5_extended,13,0,success,around5,frozen_conjunction_margin,-0.0258091651597561
gpu5_extended,13,0,success,around5,layer5_gap_log_ratio,0.031167855537704875
gpu5_extended,13,0,success,around5,back_jump_log_ratio,0.04631825328394153
gpu5_extended,13,0,success,around5,nominal_action_log_margin,0.3979812296008162
gpu5_extended,13,0,success,around5,phase_match_distance,0.039136587828397754
gpu5_extended,13,0,success,around5,front_late_flow_wj,0.0347883366048336
gpu5_extended,13,0,success,around5,back_late_flow_wj,0.026525435969233513
gpu5_extended,13,0,success,around5,front_route_acceleration,0.012418179493729888
gpu5_extended,13,0,success,around5,back_route_acceleration,0.007442581392249771
gpu5_extended,13,0,success,around5,front_chunk_jump_h,0.04492422752082348
gpu5_extended,13,0,success,around5,back_chunk_jump_h,0.042960500344634056
gpu5_extended,13,0,success,around5,layer5_state_action_gap,0.7080584168434143
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,frozen_conjunction_margin,-0.07615377729514382
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,layer5_gap_log_ratio,-0.07615377729514382
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,back_jump_log_ratio,0.08930908766555819
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,nominal_action_log_margin,0.16230676637234032
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,phase_match_distance,0.03872606828808785
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,front_late_flow_wj,0.03549763932824135
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,back_late_flow_wj,0.02670007199048996
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,front_route_acceleration,0.012673351165172191
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,back_route_acceleration,0.007460487645475753
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,front_chunk_jump_h,0.03945078235119581
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,back_chunk_jump_h,0.03489087522029877
gpu5_extended,14,20,target_missed_grasp_proxy,pre5,layer5_state_action_gap,0.21442469954490662
gpu5_extended,14,20,target_missed_grasp_proxy,at,frozen_conjunction_margin,-0.1961841239139905
gpu5_extended,14,20,target_missed_grasp_proxy,at,layer5_gap_log_ratio,-0.1961841239139905
gpu5_extended,14,20,target_missed_grasp_proxy,at,back_jump_log_ratio,-0.08306799860828229
