feat,K,t,variant,res_A,res_B,raw_A,raw_B,p_res_A,p_res_B,both
mean32,4,20,absorb_w8,0.5035799522673031,0.5632470119521913,0.5115922263893624,0.5562749003984063,0.9751243781094527,0.48756218905472637,False
mean32,4,20,absorb_drift,0.548926014319809,0.5124501992031872,0.5334128878281623,0.5532868525896415,0.2835820895522388,0.7910447761194029,False
mean32,4,20,absorb_max_w8,0.6307534947153085,0.5727091633466136,0.6481418342993521,0.5639940239043825,0.10945273631840796,0.31343283582089554,False
mean32,4,20,frac_hirisk_w8,0.5352881009205591,0.5423306772908367,0.5593249232867371,0.5341135458167331,0.5621890547263682,0.2885572139303483,False
mean32,4,20,emp_pool,0.5458574838049779,0.5054780876494024,0.5898397545175589,0.524402390438247,0.5621890547263682,0.9353233830845771,False
mean32,4,20,emp_pool_w8,0.5410842141152403,0.5044820717131474,0.5852369587453119,0.5057270916334662,0.5074626865671642,0.9601990049751243,False
mean32,4,20,emp_time,0.5649505625639277,0.5139442231075697,0.6055233549266963,0.5124501992031872,0.48258706467661694,0.8706467661691543,False
mean32,4,20,esteps,0.5335833617456529,0.5677290836653387,0.5438117967950903,0.5712151394422311,0.5074626865671642,0.07960199004975124,False
mean32,4,20,esteps_w8,0.5349471530855779,0.5756972111553785,0.5528469144220933,0.5744521912350598,0.4527363184079602,0.04975124378109453,False
mean32,4,20,dwell,0.5775656324582339,0.5617529880478087,0.553017388339584,0.5647410358565736,0.1791044776119403,0.10945273631840796,False
mean32,4,20,stayp_w8,0.5765427889532901,0.5084661354581673,0.5985339243095805,0.5356075697211156,0.15920398009950248,0.8159203980099502,False
mean32,4,20,nll_w8,0.6668939652233209,0.5089641434262948,0.6882032049096488,0.5343625498007968,0.01990049751243781,0.7860696517412935,False
mean32,4,25,absorb,0.6566655301738833,0.5712151394422311,0.6725196045005113,0.5657370517928287,0.05472636815920398,0.34328358208955223,False
mean32,4,25,absorb_w8,0.6297306512103649,0.5617529880478087,0.5939311285373338,0.5612549800796812,0.13930348258706468,0.5422885572139303,False
mean32,4,25,absorb_drift,0.5032390044323218,0.50199203187251,0.5775656324582338,0.5007470119521913,0.9601990049751243,0.9601990049751243,False
mean32,4,25,absorb_max_w8,0.6406409819297647,0.5577689243027888,0.6213774292533243,0.5520418326693227,0.09950248756218906,0.572139303482587,False
mean32,4,25,frac_hirisk_w8,0.6314353903852711,0.5443227091633467,0.6418342993521992,0.5149402390438247,0.009950248756218905,0.24378109452736318,False
mean32,4,25,emp_pool,0.5731333106034777,0.5921314741035857,0.5906921241050119,0.5876494023904383,0.3880597014925373,0.12935323383084577,False
mean32,4,25,emp_pool_w8,0.6406409819297647,0.5363545816733067,0.638254347084896,0.5375996015936255,0.03980099502487562,0.6865671641791045,False
mean32,4,25,emp_time,0.5707466757586088,0.545816733067729,0.5906921241050119,0.5552788844621513,0.30845771144278605,0.7064676616915423,False
mean32,4,25,esteps,0.559836345039209,0.5054780876494024,0.5763723150357994,0.5034860557768924,0.208955223880597,0.900497512437811,False
mean32,4,25,esteps_w8,0.5823389021479713,0.546812749003984,0.557108762359359,0.5368525896414342,0.11940298507462686,0.23880597014925373,False
mean32,4,25,dwell,0.5676781452437777,0.547808764940239,0.5603477667916809,0.5592629482071713,0.19900497512437812,0.19402985074626866,False
mean32,4,25,stayp_w8,0.711217183770883,0.5403386454183268,0.7043982270712581,0.5366035856573705,0.004975124378109453,0.2537313432835821,False
mean32,4,25,nll_w8,0.5935901807023525,0.548804780876494,0.5559154449369246,0.5642430278884463,0.05970149253731343,0.21393034825870647,False
mean32,4,30,absorb,0.6225707466757586,0.5672310756972112,0.585236958745312,0.6668326693227091,0.12437810945273632,0.2835820895522388,False
mean32,4,30,absorb_w8,0.640981929764746,0.5438247011952191,0.6143879986362086,0.6506474103585658,0.09950248756218906,0.4925373134328358,False
mean32,4,30,absorb_drift,0.5560859188544153,0.5846613545816732,0.5289805659734061,0.7034362549800797,0.23383084577114427,0.04975124378109453,False
mean32,4,30,absorb_max_w8,0.6157517899761337,0.5527888446215139,0.6232526423457211,0.6324701195219123,0.23383084577114427,0.3880597014925373,False
mean32,4,30,frac_hirisk_w8,0.6068871462666212,0.5363545816733067,0.6148994203886805,0.5846613545816732,0.03482587064676617,0.29850746268656714,False
mean32,4,30,emp_pool,0.5219911353562905,0.5926294820717131,0.5402318445277873,0.6987051792828685,0.7910447761194029,0.09950248756218906,False
mean32,4,30,emp_pool_w8,0.5949539720422775,0.5373505976095618,0.6229116945107398,0.6566235059760956,0.15422885572139303,0.5522388059701493,False
mean32,4,30,emp_time,0.6587112171837709,0.5642430278884463,0.627855438117968,0.673804780876494,0.014925373134328358,0.43283582089552236,False
mean32,4,30,esteps,0.5697238322536653,0.6254980079681275,0.5658029321513809,0.7385458167330677,0.19402985074626866,0.004975124378109453,False
mean32,4,30,esteps_w8,0.59563586771224,0.5512948207171314,0.5656324582338902,0.6690737051792829,0.05970149253731343,0.19402985074626866,False
mean32,4,30,dwell,0.5506307534947154,0.5662350597609562,0.5405727923627686,0.512699203187251,0.32338308457711445,0.10945273631840796,False
mean32,4,30,stayp_w8,0.665871121718377,0.5507968127490039,0.672690078418002,0.6481573705179282,0.004975124378109453,0.1791044776119403,False
mean32,4,30,nll_w8,0.6130242072962837,0.671812749003984,0.5417661097852029,0.6805278884462151,0.029850746268656716,0.004975124378109453,True
mean32,8,20,absorb,0.5949539720422775,0.5014940239043825,0.6235935901807024,0.5044820717131474,0.23880597014925373,0.9751243781094527,False
mean32,8,20,absorb_w8,0.5472212751449028,0.5134462151394422,0.5412546880327309,0.5179282868525896,0.5970149253731343,0.8706467661691543,False
mean32,8,20,absorb_drift,0.6362086600750085,0.5353585657370519,0.6788271394476645,0.5288844621513944,0.009950248756218905,0.31840796019900497,False
mean32,8,20,absorb_max_w8,0.5325605182407092,0.50199203187251,0.5640981929764746,0.5144422310756972,0.6666666666666666,0.9850746268656716,False
mean32,8,20,frac_hirisk_w8,0.513126491646778,0.5129482071713147,0.5230139788612342,0.5151892430278884,0.8308457711442786,0.681592039800995,False
mean32,8,20,emp_pool,0.6150698943061712,0.5662350597609562,0.6515513126491647,0.5742031872509961,0.04975124378109453,0.09950248756218906,False
mean32,8,20,emp_pool_w8,0.5837026934878964,0.5562749003984064,0.5859188544152745,0.5662350597609562,0.16417910447761194,0.3880597014925373,False
mean32,8,20,emp_time,0.6327991817251961,0.5094621513944223,0.646437095124446,0.5537848605577689,0.03980099502487562,0.8507462686567164,False
mean32,8,20,esteps,0.5912035458574837,0.5657370517928286,0.6218888510057962,0.5388446215139442,0.05970149253731343,0.05970149253731343,False
mean32,8,20,esteps_w8,0.6116604159563587,0.5423306772908366,0.6406409819297647,0.5530378486055777,0.03482587064676617,0.24378109452736318,False
mean32,8,20,dwell,0.5250596658711217,0.5448207171314741,0.5037504261847937,0.5196713147410359,0.6965174129353234,0.2736318407960199,False
mean32,8,20,stayp_w8,0.6621206955335834,0.5353585657370519,0.6624616433685646,0.5443227091633467,0.004975124378109453,0.38308457711442784,False
mean32,8,20,nll_w8,0.6532560518240709,0.547808764940239,0.6593931128537335,0.5139442231075697,0.009950248756218905,0.23880597014925373,False
mean32,8,25,absorb,0.5775656324582339,0.5119521912350598,0.5288100920559154,0.5199203187250996,0.38308457711442784,0.9104477611940298,False
mean32,8,25,absorb_w8,0.6730310262529833,0.521414342629482,0.6975792703716331,0.5276394422310757,0.03482587064676617,0.8706467661691543,False
mean32,8,25,absorb_drift,0.5274463007159904,0.5184262948207171,0.5673371974087964,0.5069721115537849,0.5373134328358209,0.6019900497512438,False
mean32,8,25,absorb_max_w8,0.6665530173883396,0.5388446215139442,0.6431980906921241,0.5535358565737052,0.029850746268656716,0.7412935323383084,False
mean32,8,25,frac_hirisk_w8,0.5608591885441527,0.5547808764940239,0.5852369587453119,0.5545318725099602,0.21393034825870647,0.09950248756218906,False
mean32,8,25,emp_pool,0.6675758608932834,0.521414342629482,0.6771224002727583,0.522410358565737,0.004975124378109453,0.6119402985074627,False
mean32,8,25,emp_pool_w8,0.680872826457552,0.5164342629482072,0.6887146266621207,0.5169322709163346,0.004975124378109453,0.8507462686567164,False
mean32,8,25,emp_time,0.6324582338902149,0.5174302788844621,0.6102966246164336,0.5393426294820718,0.024875621890547265,0.7910447761194029,False
mean32,8,25,esteps,0.6573474258438459,0.5229083665338645,0.654619843163996,0.5428286852589641,0.004975124378109453,0.5323383084577115,False
mean32,8,25,esteps_w8,0.693146948516877,0.5473107569721116,0.689055574497102,0.5415836653386454,0.004975124378109453,0.1890547263681592,False
mean32,8,25,dwell,0.6876917831571769,0.5124501992031872,0.6553017388339584,0.5179282868525896,0.004975124378109453,0.7761194029850746,False
mean32,8,25,stayp_w8,0.6549607909989772,0.5502988047808766,0.6612683259461303,0.5562749003984064,0.004975124378109453,0.1691542288557214,False
mean32,8,25,nll_w8,0.5339243095806342,0.526394422310757,0.5746675758608932,0.5505478087649402,0.5124378109452736,0.5174129353233831,False
mean32,8,30,absorb,0.5690419365837027,0.5607569721115537,0.5574497101943403,0.6653386454183268,0.4427860696517413,0.2935323383084577,False
mean32,8,30,absorb_w8,0.5134674394817593,0.5612549800796813,0.6818956699624957,0.6720617529880478,0.9353233830845771,0.27860696517412936,False
mean32,8,30,absorb_drift,0.5877940675076714,0.5637450199203187,0.5098874872144562,0.670816733067729,0.08955223880597014,0.09950248756218906,False
mean32,8,30,absorb_max_w8,0.5155131264916468,0.524402390438247,0.5204568700988749,0.6033366533864541,0.8407960199004975,0.736318407960199,False
mean32,8,30,frac_hirisk_w8,0.5376747357654279,0.5557768924302788,0.5975110808046369,0.6257470119521913,0.5124378109452736,0.10945273631840796,False
mean32,8,30,emp_pool,0.5025571087623594,0.6075697211155379,0.6563245823389021,0.7161354581673307,0.9751243781094527,0.014925373134328358,False
mean32,8,30,emp_pool_w8,0.6058643027616775,0.5727091633466135,0.7061029662461643,0.7004482071713147,0.06467661691542288,0.1791044776119403,False
mean32,8,30,emp_time,0.5318786225707467,0.6486553784860558,0.6667234913058302,0.7280876494023905,0.6716417910447762,0.004975124378109453,False
mean32,8,30,esteps,0.5932492328673713,0.5811752988047809,0.5806341629730651,0.6628486055776892,0.05472636815920398,0.03482587064676617,False
mean32,8,30,esteps_w8,0.6174565291510399,0.5512948207171314,0.6351858165700648,0.6409362549800797,0.01990049751243781,0.19402985074626866,False
mean32,8,30,dwell,0.5148312308216842,0.5597609561752988,0.5482441186498466,0.6603585657370519,0.746268656716418,0.09950248756218906,False
mean32,8,30,stayp_w8,0.5772246846232527,0.5861553784860558,0.5555744971019434,0.68550796812749,0.13432835820895522,0.03980099502487562,False
mean32,8,30,nll_w8,0.5567678145243777,0.5079681274900398,0.6807023525400614,0.5891434262948207,0.25870646766169153,0.8159203980099502,False
mean32,16,20,absorb,0.5373337879304466,0.5632470119521913,0.5671667234913058,0.5679780876494024,0.6517412935323383,0.31840796019900497,False
mean32,16,20,absorb_w8,0.5738152062734402,0.5368525896414342,0.5802932151380839,0.5189243027888446,0.36318407960199006,0.7611940298507462,False
mean32,16,20,absorb_drift,0.5148312308216842,0.5463147410358565,0.5622229798840777,0.5699701195219123,0.7810945273631841,0.19900497512437812,False
mean32,16,20,absorb_max_w8,0.528128196385953,0.5383466135458167,0.5444936924650529,0.5358565737051793,0.7412935323383084,0.6069651741293532,False
mean32,16,20,frac_hirisk_w8,0.5032390044323218,0.6379482071713147,0.501363791339925,0.6000996015936255,0.9502487562189055,0.004975124378109453,False
mean32,16,20,emp_pool,0.5448346403000341,0.5039840637450199,0.5726218888510057,0.5231573705179282,0.4228855721393035,0.9054726368159204,False
mean32,16,20,emp_pool_w8,0.5813160586430276,0.5114541832669323,0.6195022161609274,0.549800796812749,0.14925373134328357,0.8905472636815921,False
mean32,16,20,emp_time,0.5918854415274464,0.5034860557768924,0.600238663484487,0.5565239043824701,0.12437810945273632,0.9900497512437811,False
mean32,16,20,esteps,0.634162973065121,0.5189243027888446,0.6537674735765427,0.5092131474103585,0.009950248756218905,0.5870646766169154,False
mean32,16,20,esteps_w8,0.58472553699284,0.5114541832669323,0.5922263893624276,0.5014940239043825,0.1044776119402985,0.7761194029850746,False
mean32,16,20,dwell,0.5840436413228776,0.5084661354581673,0.5531878622570747,0.5433266932270917,0.11940298507462686,0.8507462686567164,False
mean32,16,20,stayp_w8,0.6085918854415274,0.546812749003984,0.6297306512103649,0.5811752988047809,0.024875621890547265,0.18407960199004975,False
mean32,16,20,nll_w8,0.6079099897715651,0.5522908366533865,0.6121718377088305,0.5717131474103585,0.029850746268656716,0.13930348258706468,False
mean32,16,25,absorb,0.5751789976133652,0.5388446215139442,0.5207978179338562,0.5341135458167331,0.34328358208955223,0.5920398009950248,False
mean32,16,25,absorb_w8,0.5976815547221275,0.5428286852589641,0.6080804636890556,0.5393426294820717,0.23880597014925373,0.5920398009950248,False
mean32,16,25,absorb_drift,0.5209682918513467,0.5189243027888446,0.552165018752131,0.5338645418326693,0.6915422885572139,0.5920398009950248,False
mean32,16,25,absorb_max_w8,0.6062052505966586,0.5637450199203188,0.5937606546198432,0.5654880478087649,0.14925373134328357,0.3333333333333333,False
mean32,16,25,frac_hirisk_w8,0.5407432662802591,0.526394422310757,0.5095465393794749,0.5343625498007968,0.46766169154228854,0.5074626865671642,False
mean32,16,25,emp_pool,0.6771224002727583,0.5388446215139442,0.6684282304807365,0.536105577689243,0.004975124378109453,0.572139303482587,False
mean32,16,25,emp_pool_w8,0.6099556767814525,0.5119521912350598,0.6241050119331742,0.5258964143426295,0.05970149253731343,0.8656716417910447,False
mean32,16,25,emp_time,0.6147289464711899,0.525398406374502,0.5947834981247869,0.5062250996015937,0.029850746268656716,0.8308457711442786,False
mean32,16,25,esteps,0.7061029662461643,0.5079681274900398,0.70490964882373,0.5196713147410359,0.004975124378109453,0.8208955223880597,False
mean32,16,25,esteps_w8,0.6798499829526081,0.525398406374502,0.6868394135697238,0.5131972111553785,0.004975124378109453,0.48258706467661694,False
mean32,16,25,dwell,0.504943743607228,0.5204183266932271,0.5340947834981248,0.5562749003984064,0.9054726368159204,0.5870646766169154,False
mean32,16,25,stayp_w8,0.5925673371974087,0.5707171314741035,0.6431980906921241,0.5829183266932271,0.07462686567164178,0.06467661691542288,False
mean32,16,25,nll_w8,0.6542788953290146,0.5221613545816733,0.680872826457552,0.5338645418326693,0.009950248756218905,0.5323383084577115,False
mean32,16,30,absorb,0.5560859188544153,0.6065737051792829,0.5221616092737811,0.7081673306772909,0.4079601990049751,0.06467661691542288,False
mean32,16,30,absorb_w8,0.5001704739174906,0.5677290836653386,0.6072280941016024,0.6787848605577689,1.0,0.24378109452736318,False
mean32,16,30,absorb_drift,0.5622229798840778,0.6479083665338645,0.5329014660756904,0.7260956175298805,0.24378109452736318,0.004975124378109453,False
mean32,16,30,absorb_max_w8,0.532219570405728,0.5677290836653386,0.5508012274122059,0.6446713147410359,0.6865671641791045,0.18407960199004975,False
mean32,16,30,frac_hirisk_w8,0.5642686668939653,0.5637450199203187,0.5259120354585749,0.6576195219123506,0.23383084577114427,0.1044776119402985,False
mean32,16,30,emp_pool,0.5649505625639277,0.6225099601593626,0.6803614047050801,0.7151394422310757,0.24378109452736318,0.009950248756218905,False
mean32,16,30,emp_pool_w8,0.6508694169792022,0.5901394422310757,0.7548585066484828,0.7091633466135459,0.014925373134328358,0.04477611940298507,True
mean32,16,30,emp_time,0.5659734060688715,0.599601593625498,0.6924650528469144,0.6972111553784861,0.2736318407960199,0.07462686567164178,False
mean32,16,30,esteps,0.5196045005114217,0.5971115537848606,0.5565973406068871,0.6613545816733067,0.7014925373134329,0.01990049751243781,False
mean32,16,30,esteps_w8,0.6454142516195022,0.5786852589641435,0.6293897033753836,0.6205179282868526,0.004975124378109453,0.024875621890547265,True
mean32,16,30,dwell,0.5335833617456529,0.5159362549800797,0.5906921241050119,0.6466633466135459,0.5323383084577115,0.6965174129353234,False
mean32,16,30,stayp_w8,0.60109103307194,0.5981075697211156,0.6621206955335834,0.7156374501992031,0.06467661691542288,0.01990049751243781,False
mean32,16,30,nll_w8,0.5468803273099215,0.5288844621513944,0.6778042959427207,0.5460657370517928,0.3582089552238806,0.3781094527363184,False
mean32,32,20,absorb,0.5294919877258779,0.5239043824701195,0.582509376065462,0.5159362549800797,0.7313432835820896,0.6965174129353234,False
mean32,32,20,absorb_w8,0.5929082850323901,0.5268924302788844,0.60654619843164,0.5211653386454184,0.22885572139303484,0.7761194029850746,False
mean32,32,20,absorb_drift,0.5185816570064781,0.5672310756972112,0.5663143539038527,0.5712151394422311,0.736318407960199,0.07960199004975124,False
mean32,32,20,absorb_max_w8,0.5922263893624276,0.5004980079681275,0.6351858165700648,0.5064741035856574,0.19900497512437812,0.9950248756218906,False
mean32,32,20,frac_hirisk_w8,0.5775656324582339,0.5463147410358566,0.5872826457551994,0.5600099601593626,0.12437810945273632,0.22885572139303484,False
mean32,32,20,emp_pool,0.5806341629730651,0.5732071713147411,0.6166041595635867,0.5896414342629481,0.15920398009950248,0.12437810945273632,False
mean32,32,20,emp_pool_w8,0.6853051483123082,0.5239043824701195,0.7163314012956017,0.5475597609561753,0.004975124378109453,0.7014925373134329,False
mean32,32,20,emp_time,0.5768837367882713,0.5722111553784861,0.6097852028639619,0.6080677290836654,0.20398009950248755,0.30845771144278605,False
mean32,32,20,esteps,0.7037163314012956,0.5597609561752988,0.7355949539720423,0.5562749003984063,0.004975124378109453,0.16417910447761194,False
mean32,32,20,esteps_w8,0.6096147289464712,0.5473107569721115,0.636890555744971,0.563496015936255,0.029850746268656716,0.18407960199004975,False
mean32,32,20,dwell,0.5127855438117968,0.5089641434262948,0.5296624616433686,0.5582669322709164,0.7711442786069652,0.7860696517412935,False
mean32,32,20,stayp_w8,0.5833617456529151,0.5179282868525896,0.6171155813160587,0.5276394422310757,0.12935323383084577,0.6865671641791045,False
mean32,32,20,nll_w8,0.5738152062734402,0.5373505976095618,0.5386975792703717,0.5505478087649402,0.12935323383084577,0.2885572139303483,False
mean32,32,25,absorb,0.6512103648141834,0.5114541832669323,0.6041595635867711,0.5012450199203187,0.029850746268656716,0.8557213930348259,False
mean32,32,25,absorb_w8,0.621888851005796,0.5089641434262948,0.6171155813160587,0.5211653386454183,0.11940298507462686,0.8905472636815921,False
mean32,32,25,absorb_drift,0.6345039209001022,0.5114541832669323,0.5499488578247529,0.524402390438247,0.009950248756218905,0.8009950248756219,False
mean32,32,25,absorb_max_w8,0.6460961472894647,0.5423306772908366,0.6321172860552335,0.5413346613545816,0.05970149253731343,0.5323383084577115,False
mean32,32,25,frac_hirisk_w8,0.5594953972042278,0.5169322709163346,0.5151721786566655,0.5022410358565736,0.2885572139303483,0.681592039800995,False
mean32,32,25,emp_pool,0.7013296965564269,0.5846613545816732,0.7006478008864644,0.5963645418326693,0.004975124378109453,0.06467661691542288,False
mean32,32,25,emp_pool_w8,0.6730310262529833,0.5373505976095618,0.6651892260484146,0.5470617529880478,0.004975124378109453,0.48258706467661694,False
mean32,32,25,emp_time,0.7033753835663143,0.500996015936255,0.6934878963518581,0.5186752988047809,0.004975124378109453,0.9950248756218906,False
mean32,32,25,esteps,0.7146266621206956,0.5149402390438247,0.6846232526423457,0.5112051792828686,0.004975124378109453,0.7313432835820896,False
mean32,32,25,esteps_w8,0.719399931810433,0.5049800796812749,0.7207637231503582,0.5042330677290836,0.004975124378109453,0.8905472636815921,False
mean32,32,25,dwell,0.555744971019434,0.5074701195219123,0.5269348789635185,0.5064741035856574,0.30845771144278605,0.8407960199004975,False
mean32,32,25,stayp_w8,0.5837026934878964,0.5727091633466135,0.6177974769860212,0.5744521912350598,0.10945273631840796,0.04975124378109453,False
mean32,32,25,nll_w8,0.5073303784520968,0.5323705179282868,0.5354585748380498,0.5375996015936255,0.8706467661691543,0.3880597014925373,False
mean32,32,30,absorb,0.563927719058984,0.5971115537848606,0.5623934538015684,0.6979581673306773,0.3880597014925373,0.04477611940298507,False
mean32,32,30,absorb_w8,0.5243777702011593,0.5408366533864541,0.6005796113194681,0.6643426294820718,0.7611940298507462,0.4925373134328358,False
mean32,32,30,absorb_drift,0.5400613706102966,0.6100597609561753,0.5472212751449028,0.7051792828685259,0.472636815920398,0.014925373134328358,False
mean32,32,30,absorb_max_w8,0.5011933174224343,0.577191235059761,0.5271053528810092,0.6573705179282869,0.9950248756218906,0.0945273631840796,False
mean32,32,30,frac_hirisk_w8,0.5775656324582339,0.5348605577689243,0.5105693828844187,0.6613545816733069,0.19900497512437812,0.32338308457711445,False
mean32,32,30,emp_pool,0.5922263893624276,0.6284860557768924,0.733890214797136,0.7178784860557769,0.12437810945273632,0.014925373134328358,False
mean32,32,30,emp_pool_w8,0.6307534947153086,0.6354581673306773,0.7407091714967611,0.7574701195219123,0.024875621890547265,0.009950248756218905,True
mean32,32,30,emp_time,0.5168769178315717,0.6329681274900398,0.6660415956358677,0.726593625498008,0.8109452736318408,0.009950248756218905,False
mean32,32,30,esteps,0.5615410842141152,0.5871513944223108,0.5221616092737811,0.6401892430278885,0.23383084577114427,0.024875621890547265,False
mean32,32,30,esteps_w8,0.607909989771565,0.5846613545816733,0.5664848278213434,0.5981075697211156,0.029850746268656716,0.029850746268656716,True
mean32,32,30,dwell,0.5397204227753154,0.5094621513944223,0.6029662461643368,0.638695219123506,0.4427860696517413,0.8905472636815921,False
mean32,32,30,stayp_w8,0.5073303784520968,0.6469123505976095,0.577054210705762,0.75,0.8905472636815921,0.004975124378109453,False
mean32,32,30,nll_w8,0.5107398568019093,0.5149402390438247,0.6345039209001022,0.522410358565737,0.8706467661691543,0.6666666666666666,False
mean32,64,20,absorb,0.596999659052165,0.5423306772908366,0.6472894647118991,0.5540338645418327,0.21393034825870647,0.572139303482587,False
mean32,64,20,absorb_w8,0.5990453460620525,0.5483067729083665,0.6222297988407773,0.5547808764940239,0.2736318407960199,0.6119402985074627,False
mean32,64,20,absorb_drift,0.5823389021479713,0.5089641434262948,0.623764064098193,0.5149402390438247,0.1044776119402985,0.8706467661691543,False
mean32,64,20,absorb_max_w8,0.6181384248210025,0.5363545816733067,0.6535969996590522,0.5385956175298805,0.10945273631840796,0.7064676616915423,False
mean32,64,20,frac_hirisk_w8,0.5881350153426526,0.5104581673306773,0.6171155813160587,0.5039840637450199,0.12437810945273632,0.8059701492537313,False
mean32,64,20,emp_pool,0.6045005114217525,0.5014940239043825,0.6435390385271054,0.5351095617529881,0.07960199004975124,0.9800995024875622,False
mean32,64,20,emp_pool_w8,0.647800886464371,0.5109561752988048,0.6856460961472894,0.5129482071713147,0.01990049751243781,0.8507462686567164,False
mean32,64,20,emp_time,0.5898397545175589,0.546812749003984,0.6309239686327992,0.5993525896414342,0.12935323383084577,0.4228855721393035,False
mean32,64,20,esteps,0.6665530173883396,0.546812749003984,0.7093419706784861,0.5530378486055777,0.004975124378109453,0.19402985074626866,False
mean32,64,20,esteps_w8,0.7037163314012956,0.5388446215139442,0.7405386975792704,0.5582669322709163,0.004975124378109453,0.2885572139303483,False
mean32,64,20,dwell,0.5939311285373338,0.514691235059761,0.5388680531878622,0.5353585657370519,0.0945273631840796,0.6965174129353234,False
mean32,64,20,stayp_w8,0.5738152062734402,0.5871513944223108,0.5789294237981588,0.5971115537848606,0.19402985074626866,0.024875621890547265,False
mean32,64,20,nll_w8,0.5693828844186839,0.5662350597609562,0.5808046368905557,0.5742031872509961,0.1890547263681592,0.06965174129353234,False
mean32,64,25,absorb,0.59563586771224,0.5159362549800797,0.5683600409137401,0.536105577689243,0.18407960199004975,0.8955223880597015,False
mean32,64,25,absorb_w8,0.6467780429594272,0.5209163346613546,0.6430276167746335,0.5249003984063745,0.06467661691542288,0.8706467661691543,False
mean32,64,25,absorb_drift,0.5536992840095465,0.576195219123506,0.5044323218547562,0.5976095617529881,0.30845771144278605,0.04477611940298507,False
mean32,64,25,absorb_max_w8,0.6317763382202524,0.523406374501992,0.6353562904875554,0.5395916334661355,0.06467661691542288,0.8159203980099502,False
mean32,64,25,frac_hirisk_w8,0.5779065802932151,0.5378486055776892,0.5419365837026935,0.5258964143426295,0.12437810945273632,0.24875621890547264,False
mean32,64,25,emp_pool,0.6965564268666894,0.5602589641434264,0.6890555744971019,0.5789342629482072,0.004975124378109453,0.16417910447761194,False
mean32,64,25,emp_pool_w8,0.6679168087282645,0.6045816733067729,0.6645073303784521,0.6205179282868526,0.004975124378109453,0.03980099502487562,True
mean32,64,25,emp_time,0.6573474258438459,0.6105577689243028,0.6515513126491647,0.6172808764940239,0.009950248756218905,0.009950248756218905,True
mean32,64,25,esteps,0.6583702693487896,0.5602589641434264,0.605182407091715,0.5664840637450199,0.004975124378109453,0.1044776119402985,False
mean32,64,25,esteps_w8,0.6948516876917831,0.576195219123506,0.6955335833617456,0.5707171314741035,0.004975124378109453,0.05970149253731343,False
mean32,64,25,dwell,0.572110467098534,0.5537848605577689,0.5277872485509717,0.5249003984063745,0.16417910447761194,0.1691542288557214,False
mean32,64,25,stayp_w8,0.5069894306171157,0.5373505976095618,0.5823389021479713,0.5348605577689243,0.8606965174129353,0.29850746268656714,False
mean32,64,25,nll_w8,0.5704057279236276,0.5024900398406374,0.5987043982270712,0.5052290836653387,0.1890547263681592,0.9552238805970149,False
mean32,64,30,absorb,0.5254006137061029,0.6723107569721116,0.6607569041936583,0.7704183266932271,0.7213930348258707,0.004975124378109453,False
mean32,64,30,absorb_w8,0.5271053528810092,0.6578685258964143,0.6723491305830208,0.7554780876494024,0.736318407960199,0.004975124378109453,False
mean32,64,30,absorb_drift,0.5155131264916468,0.6762948207171315,0.5964882372996931,0.762699203187251,0.7611940298507462,0.004975124378109453,False
mean32,64,30,absorb_max_w8,0.5005114217524719,0.6623505976095618,0.5572792362768497,0.7382968127490039,0.9900497512437811,0.004975124378109453,False
mean32,64,30,frac_hirisk_w8,0.5284691442209342,0.6787848605577689,0.6075690419365837,0.7589641434262948,0.6218905472636815,0.004975124378109453,False
mean32,64,30,emp_pool,0.5976815547221275,0.7006972111553784,0.7149676099556768,0.7813745019920318,0.10945273631840796,0.004975124378109453,False
mean32,64,30,emp_pool_w8,0.5908625980225026,0.7250996015936255,0.7306512103648142,0.8137450199203187,0.08955223880597014,0.004975124378109453,False
mean32,64,30,emp_time,0.5860893283327651,0.6927290836653386,0.7333787930446642,0.772410358565737,0.208955223880597,0.004975124378109453,False
mean32,64,30,esteps,0.5059665871121718,0.5059760956175299,0.5209682918513467,0.525398406374502,0.8905472636815921,0.8706467661691543,False
mean32,64,30,esteps_w8,0.5993862938970338,0.5057270916334662,0.5458574838049778,0.5348605577689243,0.0845771144278607,0.8805970149253731,False
mean32,64,30,dwell,0.5325605182407092,0.5547808764940239,0.6841118308898739,0.6805278884462151,0.5621890547263682,0.18407960199004975,False
mean32,64,30,stayp_w8,0.5489260143198091,0.6439243027888446,0.6304125468803273,0.7295816733067729,0.3482587064676617,0.004975124378109453,False
mean32,64,30,nll_w8,0.521309239686328,0.5149402390438247,0.6362086600750085,0.546812749003984,0.6268656716417911,0.6716417910447762,False
