corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res
A,detect,mean32,16,30,emp_pool,0.3196385952949199,0.6803614047050801,0.4350494374360723,0.5649505625639277,0.7988407773610637,2933.0,352.0,0.0099502487562189,0.2786069651741293
A,detect,mean32,16,30,emp_pool_w8,0.2451414933515172,0.7548585066484828,0.3491305830207978,0.6508694169792022,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,16,30,emp_time,0.3075349471530856,0.6924650528469144,0.4340265939311285,0.5659734060688715,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.2587064676616915
A,detect,mean32,16,30,esteps,0.5565973406068871,0.5565973406068871,0.5196045005114217,0.5196045005114217,0.7988407773610637,2933.0,352.0,0.2686567164179104,0.6915422885572139
A,detect,mean32,16,30,esteps_w8,0.6293897033753836,0.6293897033753836,0.6454142516195022,0.6454142516195022,0.7988407773610637,2933.0,352.0,0.0099502487562189,0.0049751243781094
A,detect,mean32,16,30,dwell,0.409307875894988,0.5906921241050119,0.4664166382543471,0.5335833617456529,0.7988407773610637,2933.0,352.0,0.0696517412935323,0.5223880597014925
A,detect,mean32,16,30,stayp_w8,0.3378793044664166,0.6621206955335834,0.39890896692806,0.60109103307194,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.0497512437810945
A,detect,mean32,16,30,nll_w8,0.6778042959427207,0.6778042959427207,0.5468803273099215,0.5468803273099215,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.3930348258706467
A,detect,mean32,32,20,absorb,0.417490623934538,0.582509376065462,0.470508012274122,0.5294919877258779,0.594272076372315,2933.0,352.0,0.2835820895522388,0.7263681592039801
A,detect,mean32,32,20,absorb_w8,0.39345380156836,0.60654619843164,0.4070917149676099,0.5929082850323901,0.594272076372315,2933.0,352.0,0.1741293532338308,0.2388059701492537
A,detect,mean32,32,20,absorb_drift,0.4336856460961473,0.5663143539038527,0.481418342993522,0.5185816570064781,0.594272076372315,2933.0,352.0,0.2587064676616915,0.7014925373134329
A,detect,mean32,32,20,absorb_max_w8,0.3648141834299352,0.6351858165700648,0.4077736106375724,0.5922263893624276,0.594272076372315,2933.0,352.0,0.0298507462686567,0.2039800995024875
A,detect,mean32,32,20,frac_hirisk_w8,0.4127173542448005,0.5872826457551994,0.4224343675417661,0.5775656324582339,0.594272076372315,2933.0,352.0,0.0796019900497512,0.1492537313432835
A,detect,mean32,32,20,emp_pool,0.3833958404364132,0.6166041595635867,0.4193658370269348,0.5806341629730651,0.594272076372315,2933.0,352.0,0.0497512437810945,0.1592039800995024
A,detect,mean32,32,20,emp_pool_w8,0.2836685987043982,0.7163314012956017,0.3146948516876918,0.6853051483123082,0.594272076372315,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,20,emp_time,0.3902147971360382,0.6097852028639619,0.4231162632117286,0.5768837367882713,0.594272076372315,2933.0,352.0,0.0497512437810945,0.1691542288557214
A,detect,mean32,32,20,esteps,0.7355949539720423,0.7355949539720423,0.7037163314012956,0.7037163314012956,0.594272076372315,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,20,esteps_w8,0.636890555744971,0.636890555744971,0.6096147289464712,0.6096147289464712,0.594272076372315,2933.0,352.0,0.0149253731343283,0.0497512437810945
A,detect,mean32,32,20,dwell,0.5296624616433686,0.5296624616433686,0.4872144561882032,0.5127855438117968,0.594272076372315,2933.0,352.0,0.4676616915422885,0.8109452736318408
A,detect,mean32,32,20,stayp_w8,0.3828844186839413,0.6171155813160587,0.4166382543470849,0.5833617456529151,0.594272076372315,2933.0,352.0,0.0199004975124378,0.1194029850746268
A,detect,mean32,32,20,nll_w8,0.5386975792703717,0.5386975792703717,0.5738152062734402,0.5738152062734402,0.594272076372315,2933.0,352.0,0.4626865671641791,0.1393034825870646
A,detect,mean32,32,25,absorb,0.3958404364132288,0.6041595635867711,0.3487896351858165,0.6512103648141834,0.6345039209001023,2933.0,352.0,0.0895522388059701,0.0298507462686567
A,detect,mean32,32,25,absorb_w8,0.3828844186839413,0.6171155813160587,0.3781111489942039,0.621888851005796,0.6345039209001023,2933.0,352.0,0.0945273631840796,0.1044776119402985
A,detect,mean32,32,25,absorb_drift,0.4500511421752471,0.5499488578247529,0.3654960790998977,0.6345039209001022,0.6345039209001023,2933.0,352.0,0.3034825870646766,0.0099502487562189
A,detect,mean32,32,25,absorb_max_w8,0.3678827139447664,0.6321172860552335,0.3539038527105352,0.6460961472894647,0.6345039209001023,2933.0,352.0,0.0597014925373134,0.0348258706467661
A,detect,mean32,32,25,frac_hirisk_w8,0.5151721786566655,0.5151721786566655,0.5594953972042278,0.5594953972042278,0.6345039209001023,2933.0,352.0,0.7114427860696517,0.2736318407960199
A,detect,mean32,32,25,emp_pool,0.2993521991135356,0.7006478008864644,0.2986703034435731,0.7013296965564269,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,25,emp_pool_w8,0.3348107739515854,0.6651892260484146,0.3269689737470167,0.6730310262529833,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,25,emp_time,0.3065121036481418,0.6934878963518581,0.2966246164336856,0.7033753835663143,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,25,esteps,0.6846232526423457,0.6846232526423457,0.7146266621206956,0.7146266621206956,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,25,esteps_w8,0.7207637231503582,0.7207637231503582,0.719399931810433,0.719399931810433,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,32,25,dwell,0.5269348789635185,0.5269348789635185,0.555744971019434,0.555744971019434,0.6345039209001023,2933.0,352.0,0.6019900497512438,0.308457711442786
A,detect,mean32,32,25,stayp_w8,0.3822025230139788,0.6177974769860212,0.4162973065121036,0.5837026934878964,0.6345039209001023,2933.0,352.0,0.0398009950248756,0.1343283582089552
A,detect,mean32,32,25,nll_w8,0.5354585748380498,0.5354585748380498,0.4926696215479031,0.5073303784520968,0.6345039209001023,2933.0,352.0,0.5124378109452736,0.8905472636815921
A,detect,mean32,32,30,absorb,0.4376065461984316,0.5623934538015684,0.563927719058984,0.563927719058984,0.7988407773610637,2933.0,352.0,0.373134328358209,0.3582089552238806
A,detect,mean32,32,30,absorb_w8,0.3994203886805318,0.6005796113194681,0.5243777702011593,0.5243777702011593,0.7988407773610637,2933.0,352.0,0.1144278606965174,0.7761194029850746
A,detect,mean32,32,30,absorb_drift,0.4527787248550972,0.5472212751449028,0.5400613706102966,0.5400613706102966,0.7988407773610637,2933.0,352.0,0.3532338308457711,0.4477611940298507
A,detect,mean32,32,30,absorb_max_w8,0.4728946471189908,0.5271053528810092,0.5011933174224343,0.5011933174224343,0.7988407773610637,2933.0,352.0,0.7064676616915423,0.9900497512437813
A,detect,mean32,32,30,frac_hirisk_w8,0.4894306171155813,0.5105693828844187,0.5775656324582339,0.5775656324582339,0.7988407773610637,2933.0,352.0,0.8308457711442786,0.1343283582089552
A,detect,mean32,32,30,emp_pool,0.2661097852028639,0.733890214797136,0.4077736106375724,0.5922263893624276,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.1194029850746268
A,detect,mean32,32,30,emp_pool_w8,0.259290828503239,0.7407091714967611,0.3692465052846914,0.6307534947153086,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.0149253731343283
A,detect,mean32,32,30,emp_time,0.3339584043641322,0.6660415956358677,0.4831230821684282,0.5168769178315717,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.7960199004975125
A,detect,mean32,32,30,esteps,0.5221616092737811,0.5221616092737811,0.5615410842141152,0.5615410842141152,0.7988407773610637,2933.0,352.0,0.6567164179104478,0.2786069651741293
A,detect,mean32,32,30,esteps_w8,0.5664848278213434,0.5664848278213434,0.607909989771565,0.607909989771565,0.7988407773610637,2933.0,352.0,0.1890547263681592,0.0248756218905472
A,detect,mean32,32,30,dwell,0.3970337538356631,0.6029662461643368,0.5397204227753154,0.5397204227753154,0.7988407773610637,2933.0,352.0,0.0298507462686567,0.3980099502487562
A,detect,mean32,32,30,stayp_w8,0.422945789294238,0.577054210705762,0.5073303784520968,0.5073303784520968,0.7988407773610637,2933.0,352.0,0.1791044776119403,0.8805970149253731
A,detect,mean32,32,30,nll_w8,0.6345039209001022,0.6345039209001022,0.4892601431980907,0.5107398568019093,0.7988407773610637,2933.0,352.0,0.0149253731343283,0.8507462686567164
A,detect,mean32,64,20,absorb,0.3527105352881009,0.6472894647118991,0.403000340947835,0.596999659052165,0.594272076372315,2933.0,352.0,0.0199004975124378,0.1890547263681592
A,detect,mean32,64,20,absorb_w8,0.3777702011592226,0.6222297988407773,0.4009546539379475,0.5990453460620525,0.594272076372315,2933.0,352.0,0.1592039800995024,0.2786069651741293
A,detect,mean32,64,20,absorb_drift,0.376235935901807,0.623764064098193,0.4176610978520286,0.5823389021479713,0.594272076372315,2933.0,352.0,0.0248756218905472,0.1144278606965174
A,detect,mean32,64,20,absorb_max_w8,0.3464030003409478,0.6535969996590522,0.3818615751789976,0.6181384248210025,0.594272076372315,2933.0,352.0,0.0298507462686567,0.1393034825870646
A,detect,mean32,64,20,frac_hirisk_w8,0.3828844186839413,0.6171155813160587,0.4118649846573474,0.5881350153426526,0.594272076372315,2933.0,352.0,0.0149253731343283,0.1144278606965174
A,detect,mean32,64,20,emp_pool,0.3564609614728946,0.6435390385271054,0.3954994885782475,0.6045005114217525,0.594272076372315,2933.0,352.0,0.0149253731343283,0.0746268656716417
A,detect,mean32,64,20,emp_pool_w8,0.3143539038527105,0.6856460961472894,0.352199113535629,0.647800886464371,0.594272076372315,2933.0,352.0,0.0049751243781094,0.0099502487562189
A,detect,mean32,64,20,emp_time,0.3690760313672008,0.6309239686327992,0.4101602454824412,0.5898397545175589,0.594272076372315,2933.0,352.0,0.0547263681592039,0.2039800995024875
A,detect,mean32,64,20,esteps,0.7093419706784861,0.7093419706784861,0.6665530173883396,0.6665530173883396,0.594272076372315,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,64,20,esteps_w8,0.7405386975792704,0.7405386975792704,0.7037163314012956,0.7037163314012956,0.594272076372315,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,64,20,dwell,0.4611319468121377,0.5388680531878622,0.4060688714626662,0.5939311285373338,0.594272076372315,2933.0,352.0,0.3532338308457711,0.0696517412935323
A,detect,mean32,64,20,stayp_w8,0.4210705762018411,0.5789294237981588,0.4261847937265598,0.5738152062734402,0.594272076372315,2933.0,352.0,0.0796019900497512,0.099502487562189
A,detect,mean32,64,20,nll_w8,0.5808046368905557,0.5808046368905557,0.5693828844186839,0.5693828844186839,0.594272076372315,2933.0,352.0,0.1492537313432835,0.1890547263681592
A,detect,mean32,64,25,absorb,0.4316399590862598,0.5683600409137401,0.4043641322877599,0.59563586771224,0.6345039209001023,2933.0,352.0,0.3482587064676617,0.1840796019900497
A,detect,mean32,64,25,absorb_w8,0.3569723832253665,0.6430276167746335,0.3532219570405728,0.6467780429594272,0.6345039209001023,2933.0,352.0,0.0348258706467661,0.0348258706467661
A,detect,mean32,64,25,absorb_drift,0.5044323218547562,0.5044323218547562,0.4463007159904534,0.5536992840095465,0.6345039209001023,2933.0,352.0,0.9303482587064676,0.3034825870646766
A,detect,mean32,64,25,absorb_max_w8,0.3646437095124445,0.6353562904875554,0.3682236617797477,0.6317763382202524,0.6345039209001023,2933.0,352.0,0.0398009950248756,0.0547263681592039
A,detect,mean32,64,25,frac_hirisk_w8,0.4580634162973065,0.5419365837026935,0.4220934197067849,0.5779065802932151,0.6345039209001023,2933.0,352.0,0.3333333333333333,0.1442786069651741
A,detect,mean32,64,25,emp_pool,0.3109444255028981,0.6890555744971019,0.3034435731333106,0.6965564268666894,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,64,25,emp_pool_w8,0.3354926696215479,0.6645073303784521,0.3320831912717354,0.6679168087282645,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,64,25,emp_time,0.3484486873508353,0.6515513126491647,0.3426525741561541,0.6573474258438459,0.6345039209001023,2933.0,352.0,0.0248756218905472,0.0099502487562189
A,detect,mean32,64,25,esteps,0.605182407091715,0.605182407091715,0.6583702693487896,0.6583702693487896,0.6345039209001023,2933.0,352.0,0.0248756218905472,0.0049751243781094
A,detect,mean32,64,25,esteps_w8,0.6955335833617456,0.6955335833617456,0.6948516876917831,0.6948516876917831,0.6345039209001023,2933.0,352.0,0.0049751243781094,0.0049751243781094
A,detect,mean32,64,25,dwell,0.5277872485509717,0.5277872485509717,0.572110467098534,0.572110467098534,0.6345039209001023,2933.0,352.0,0.527363184079602,0.1691542288557214
A,detect,mean32,64,25,stayp_w8,0.4176610978520286,0.5823389021479713,0.4930105693828844,0.5069894306171157,0.6345039209001023,2933.0,352.0,0.0895522388059701,0.8805970149253731
A,detect,mean32,64,25,nll_w8,0.5987043982270712,0.5987043982270712,0.5704057279236276,0.5704057279236276,0.6345039209001023,2933.0,352.0,0.0696517412935323,0.1492537313432835
A,detect,mean32,64,30,absorb,0.3392430958063416,0.6607569041936583,0.474599386293897,0.5254006137061029,0.7988407773610637,2933.0,352.0,0.0199004975124378,0.7412935323383084
A,detect,mean32,64,30,absorb_w8,0.3276508694169792,0.6723491305830208,0.4728946471189908,0.5271053528810092,0.7988407773610637,2933.0,352.0,0.0099502487562189,0.7960199004975125
A,detect,mean32,64,30,absorb_drift,0.4035117627003068,0.5964882372996931,0.5155131264916468,0.5155131264916468,0.7988407773610637,2933.0,352.0,0.0746268656716417,0.7562189054726368
A,detect,mean32,64,30,absorb_max_w8,0.4427207637231503,0.5572792362768497,0.4994885782475281,0.5005114217524719,0.7988407773610637,2933.0,352.0,0.4278606965174129,1.0
A,detect,mean32,64,30,frac_hirisk_w8,0.3924309580634163,0.6075690419365837,0.4715308557790658,0.5284691442209342,0.7988407773610637,2933.0,352.0,0.044776119402985,0.5970149253731343
A,detect,mean32,64,30,emp_pool,0.2850323900443232,0.7149676099556768,0.4023184452778724,0.5976815547221275,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.099502487562189
A,detect,mean32,64,30,emp_pool_w8,0.2693487896351858,0.7306512103648142,0.4091374019774974,0.5908625980225026,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.154228855721393
A,detect,mean32,64,30,emp_time,0.2666212069553358,0.7333787930446642,0.4139106716672349,0.5860893283327651,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.2139303482587064
A,detect,mean32,64,30,esteps,0.4790317081486532,0.5209682918513467,0.5059665871121718,0.5059665871121718,0.7988407773610637,2933.0,352.0,0.7562189054726368,0.9502487562189056
A,detect,mean32,64,30,esteps_w8,0.5458574838049778,0.5458574838049778,0.5993862938970338,0.5993862938970338,0.7988407773610637,2933.0,352.0,0.3781094527363184,0.0497512437810945
A,detect,mean32,64,30,dwell,0.3158881691101261,0.6841118308898739,0.4674394817592908,0.5325605182407092,0.7988407773610637,2933.0,352.0,0.0049751243781094,0.5223880597014925
A,detect,mean32,64,30,stayp_w8,0.3695874531196726,0.6304125468803273,0.4510739856801909,0.5489260143198091,0.7988407773610637,2933.0,352.0,0.0149253731343283,0.3880597014925373
A,detect,mean32,64,30,nll_w8,0.6362086600750085,0.6362086600750085,0.521309239686328,0.521309239686328,0.7988407773610637,2933.0,352.0,0.0099502487562189,0.7562189054726368
B,detect,cell1280,4,20,absorb,0.579183266932271,0.579183266932271,0.579183266932271,0.579183266932271,0.6444223107569721,2008.0,512.0,0.2238805970149253,0.2139303482587064
B,detect,cell1280,4,20,absorb_w8,0.5301294820717132,0.5301294820717132,0.5418326693227091,0.5418326693227091,0.6444223107569721,2008.0,512.0,0.835820895522388,0.7114427860696517
B,detect,cell1280,4,20,absorb_drift,0.5276394422310757,0.5276394422310757,0.5204183266932271,0.5204183266932271,0.6444223107569721,2008.0,512.0,0.4975124378109453,0.6218905472636815
B,detect,cell1280,4,20,absorb_max_w8,0.5575199203187251,0.5575199203187251,0.5667330677290837,0.5667330677290837,0.6444223107569721,2008.0,512.0,0.5671641791044776,0.4079601990049751
B,detect,cell1280,4,20,frac_hirisk_w8,0.4056274900398406,0.5943725099601593,0.4322709163346613,0.5677290836653386,0.6444223107569721,2008.0,512.0,0.0049751243781094,0.0796019900497512
B,detect,cell1280,4,20,emp_pool,0.545816733067729,0.545816733067729,0.5672310756972112,0.5672310756972112,0.6444223107569721,2008.0,512.0,0.6019900497512438,0.3034825870646766
B,detect,cell1280,4,20,emp_pool_w8,0.476593625498008,0.523406374501992,0.497011952191235,0.5029880478087649,0.6444223107569721,2008.0,512.0,0.835820895522388,0.9701492537313432
B,detect,cell1280,4,20,emp_time,0.4830677290836653,0.5169322709163346,0.5273904382470119,0.5273904382470119,0.6444223107569721,2008.0,512.0,0.9154228855721394,0.8606965174129353
B,detect,cell1280,4,20,esteps,0.6060756972111554,0.6060756972111554,0.5826693227091634,0.5826693227091634,0.6444223107569721,2008.0,512.0,0.0099502487562189,0.0298507462686567
B,detect,cell1280,4,20,esteps_w8,0.5637450199203188,0.5637450199203188,0.5507968127490039,0.5507968127490039,0.6444223107569721,2008.0,512.0,0.1094527363184079,0.1940298507462686
B,detect,cell1280,4,20,dwell,0.4220617529880478,0.5779382470119522,0.4516932270916334,0.5483067729083666,0.6444223107569721,2008.0,512.0,0.0298507462686567,0.2139303482587064
B,detect,cell1280,4,20,stayp_w8,0.4815737051792829,0.5184262948207171,0.4955179282868526,0.5044820717131474,0.6444223107569721,2008.0,512.0,0.6019900497512438,0.9104477611940298
B,detect,cell1280,4,20,nll_w8,0.5495517928286853,0.5495517928286853,0.5039840637450199,0.5039840637450199,0.6444223107569721,2008.0,512.0,0.208955223880597,0.9303482587064676
B,detect,cell1280,4,25,absorb,0.5610059760956175,0.5610059760956175,0.5662350597609562,0.5662350597609562,0.5249003984063745,2008.0,512.0,0.527363184079602,0.3980099502487562
B,detect,cell1280,4,25,absorb_w8,0.5774402390438247,0.5774402390438247,0.576195219123506,0.576195219123506,0.5249003984063745,2008.0,512.0,0.2736318407960199,0.2736318407960199
B,detect,cell1280,4,25,absorb_drift,0.4596613545816733,0.5403386454183268,0.4561752988047808,0.5438247011952191,0.5249003984063745,2008.0,512.0,0.2238805970149253,0.2189054726368159
B,detect,cell1280,4,25,absorb_max_w8,0.5582669322709163,0.5582669322709163,0.5647410358565738,0.5647410358565738,0.5249003984063745,2008.0,512.0,0.5671641791044776,0.4328358208955223
B,detect,cell1280,4,25,frac_hirisk_w8,0.4907868525896414,0.5092131474103585,0.4940239043824701,0.5059760956175299,0.5249003984063745,2008.0,512.0,0.8308457711442786,0.8855721393034826
B,detect,cell1280,4,25,emp_pool,0.5699701195219123,0.5699701195219123,0.5742031872509961,0.5742031872509961,0.5249003984063745,2008.0,512.0,0.3383084577114428,0.2835820895522388
B,detect,cell1280,4,25,emp_pool_w8,0.6040836653386454,0.6040836653386454,0.6000996015936255,0.6000996015936255,0.5249003984063745,2008.0,512.0,0.044776119402985,0.0746268656716417
B,detect,cell1280,4,25,emp_time,0.5470617529880478,0.5470617529880478,0.5537848605577689,0.5537848605577689,0.5249003984063745,2008.0,512.0,0.7114427860696517,0.572139303482587
B,detect,cell1280,4,25,esteps,0.5281374501992032,0.5281374501992032,0.5393426294820717,0.5393426294820717,0.5249003984063745,2008.0,512.0,0.3930348258706467,0.2686567164179104
B,detect,cell1280,4,25,esteps_w8,0.5978585657370518,0.5978585657370518,0.5826693227091634,0.5826693227091634,0.5249003984063745,2008.0,512.0,0.0298507462686567,0.044776119402985
B,detect,cell1280,4,25,dwell,0.526394422310757,0.526394422310757,0.5149402390438247,0.5149402390438247,0.5249003984063745,2008.0,512.0,0.3283582089552239,0.6268656716417911
B,detect,cell1280,4,25,stayp_w8,0.3939243027888446,0.6060756972111554,0.4133466135458167,0.5866533864541832,0.5249003984063745,2008.0,512.0,0.0099502487562189,0.0348258706467661
B,detect,cell1280,4,25,nll_w8,0.6048306772908366,0.6048306772908366,0.5652390438247012,0.5652390438247012,0.5249003984063745,2008.0,512.0,0.0049751243781094,0.0696517412935323
B,detect,cell1280,4,30,absorb,0.3152390438247012,0.6847609561752988,0.4437250996015936,0.5562749003984064,0.750996015936255,2008.0,512.0,0.0049751243781094,0.3880597014925373
B,detect,cell1280,4,30,absorb_w8,0.3005478087649402,0.6994521912350598,0.4287848605577689,0.5712151394422311,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1592039800995024
B,detect,cell1280,4,30,absorb_drift,0.2883466135458167,0.7116533864541832,0.425796812749004,0.5742031872509961,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0597014925373134
B,detect,cell1280,4,30,absorb_max_w8,0.3197211155378486,0.6802788844621515,0.4083665338645418,0.5916334661354581,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0547263681592039
B,detect,cell1280,4,30,frac_hirisk_w8,0.422808764940239,0.577191235059761,0.5385956175298805,0.5385956175298805,0.750996015936255,2008.0,512.0,0.0348258706467661,0.2686567164179104
B,detect,cell1280,4,30,emp_pool,0.3187250996015936,0.6812749003984064,0.449203187250996,0.5507968127490039,0.750996015936255,2008.0,512.0,0.0049751243781094,0.5373134328358209
B,detect,cell1280,4,30,emp_pool_w8,0.3005478087649402,0.6994521912350598,0.4282868525896414,0.5717131474103585,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1691542288557214
B,detect,cell1280,4,30,emp_time,0.3535856573705179,0.646414342629482,0.4511952191235059,0.548804780876494,0.750996015936255,2008.0,512.0,0.0099502487562189,0.7014925373134329
B,detect,cell1280,4,30,esteps,0.700199203187251,0.700199203187251,0.6115537848605578,0.6115537848605578,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,4,30,esteps_w8,0.68949203187251,0.68949203187251,0.5936254980079682,0.5936254980079682,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0099502487562189
B,detect,cell1280,4,30,dwell,0.526394422310757,0.526394422310757,0.6095617529880478,0.6095617529880478,0.750996015936255,2008.0,512.0,0.3980099502487562,0.0149253731343283
B,detect,cell1280,4,30,stayp_w8,0.2955677290836653,0.7044322709163346,0.37300796812749,0.62699203187251,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,4,30,nll_w8,0.2671812749003984,0.7328187250996017,0.2883466135458167,0.7116533864541832,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,cell1280,8,20,absorb,0.5610059760956175,0.5610059760956175,0.5323705179282868,0.5323705179282868,0.6444223107569721,2008.0,512.0,0.2288557213930348,0.5970149253731343
B,detect,cell1280,8,20,absorb_w8,0.5079681274900398,0.5079681274900398,0.4935258964143426,0.5064741035856574,0.6444223107569721,2008.0,512.0,0.8805970149253731,0.9054726368159204
B,detect,cell1280,8,20,absorb_drift,0.5854083665338645,0.5854083665338645,0.5652390438247012,0.5652390438247012,0.6444223107569721,2008.0,512.0,0.0099502487562189,0.0597014925373134
B,detect,cell1280,8,20,absorb_max_w8,0.5545318725099602,0.5545318725099602,0.5249003984063745,0.5249003984063745,0.6444223107569721,2008.0,512.0,0.3034825870646766,0.7263681592039801
B,detect,cell1280,8,20,frac_hirisk_w8,0.5271414342629482,0.5271414342629482,0.4666334661354581,0.5333665338645419,0.6444223107569721,2008.0,512.0,0.4626865671641791,0.4129353233830846
B,detect,cell1280,8,20,emp_pool,0.5659860557768924,0.5659860557768924,0.547808764940239,0.547808764940239,0.6444223107569721,2008.0,512.0,0.2835820895522388,0.4975124378109453
B,detect,cell1280,8,20,emp_pool_w8,0.5383466135458167,0.5383466135458167,0.525398406374502,0.525398406374502,0.6444223107569721,2008.0,512.0,0.7064676616915423,0.8557213930348259
B,detect,cell1280,8,20,emp_time,0.4360059760956175,0.5639940239043825,0.4825697211155378,0.5174302788844621,0.6444223107569721,2008.0,512.0,0.1641791044776119,0.7512437810945274
B,detect,cell1280,8,20,esteps,0.539093625498008,0.539093625498008,0.5139442231075697,0.5139442231075697,0.6444223107569721,2008.0,512.0,0.2885572139303483,0.7164179104477612
B,detect,cell1280,8,20,esteps_w8,0.4985059760956175,0.5014940239043825,0.4930278884462151,0.5069721115537849,0.6444223107569721,2008.0,512.0,0.9552238805970148,0.8656716417910447
B,detect,cell1280,8,20,dwell,0.4556772908366533,0.5443227091633467,0.4800796812749004,0.5199203187250996,0.6444223107569721,2008.0,512.0,0.1990049751243781,0.6368159203980099
B,detect,cell1280,8,20,stayp_w8,0.5383466135458167,0.5383466135458167,0.524402390438247,0.524402390438247,0.6444223107569721,2008.0,512.0,0.3283582089552239,0.5472636815920398
B,detect,cell1280,8,20,nll_w8,0.5393426294820717,0.5393426294820717,0.525398406374502,0.525398406374502,0.6444223107569721,2008.0,512.0,0.3034825870646766,0.4527363184079602
B,detect,cell1280,8,25,absorb,0.5211653386454184,0.5211653386454184,0.5288844621513944,0.5288844621513944,0.5249003984063745,2008.0,512.0,0.681592039800995,0.5970149253731343
B,detect,cell1280,8,25,absorb_w8,0.5577689243027888,0.5577689243027888,0.549800796812749,0.549800796812749,0.5249003984063745,2008.0,512.0,0.2139303482587064,0.3333333333333333
B,detect,cell1280,8,25,absorb_drift,0.5537848605577689,0.5537848605577689,0.5756972111553785,0.5756972111553785,0.5249003984063745,2008.0,512.0,0.1343283582089552,0.0497512437810945
B,detect,cell1280,8,25,absorb_max_w8,0.5104581673306773,0.5104581673306773,0.5074701195219123,0.5074701195219123,0.5249003984063745,2008.0,512.0,0.8706467661691543,0.9203980099502488
B,detect,cell1280,8,25,frac_hirisk_w8,0.5268924302788844,0.5268924302788844,0.4840637450199203,0.5159362549800797,0.5249003984063745,2008.0,512.0,0.4925373134328358,0.746268656716418
B,detect,cell1280,8,25,emp_pool,0.5744521912350598,0.5744521912350598,0.5637450199203188,0.5637450199203188,0.5249003984063745,2008.0,512.0,0.2487562189054726,0.3184079601990049
B,detect,cell1280,8,25,emp_pool_w8,0.600597609561753,0.600597609561753,0.5831673306772909,0.5831673306772909,0.5249003984063745,2008.0,512.0,0.0796019900497512,0.1990049751243781
B,detect,cell1280,8,25,emp_time,0.5629980079681275,0.5629980079681275,0.5577689243027888,0.5577689243027888,0.5249003984063745,2008.0,512.0,0.5572139303482587,0.6318407960199005
B,detect,cell1280,8,25,esteps,0.5107071713147411,0.5107071713147411,0.5433266932270916,0.5433266932270916,0.5249003984063745,2008.0,512.0,0.7910447761194029,0.2537313432835821
B,detect,cell1280,8,25,esteps_w8,0.5612549800796812,0.5612549800796812,0.5712151394422311,0.5712151394422311,0.5249003984063745,2008.0,512.0,0.1293532338308457,0.0796019900497512
B,detect,cell1280,8,25,dwell,0.5181772908366534,0.5181772908366534,0.5473107569721115,0.5473107569721115,0.5249003984063745,2008.0,512.0,0.5472636815920398,0.2039800995024875
B,detect,cell1280,8,25,stayp_w8,0.4900398406374502,0.5099601593625498,0.4646414342629482,0.5353585657370519,0.5249003984063745,2008.0,512.0,0.8009950248756219,0.3184079601990049
B,detect,cell1280,8,25,nll_w8,0.5062250996015937,0.5062250996015937,0.474601593625498,0.525398406374502,0.5249003984063745,2008.0,512.0,0.8855721393034826,0.5024875621890548
B,detect,cell1280,8,30,absorb,0.313496015936255,0.686503984063745,0.4506972111553785,0.5493027888446216,0.750996015936255,2008.0,512.0,0.0049751243781094,0.3134328358208955
B,detect,cell1280,8,30,absorb_w8,0.3179780876494024,0.6820219123505976,0.4302788844621514,0.5697211155378485,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0845771144278607
