corpus,block,feat,K,t,variant,mode,eps,stat,metric,name,value
B,closed_class,cell1280,8,,,,0.02,,,n_visit,512
B,closed_class,cell1280,8,,,,0.02,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,8,,,,0.02,,,base_fail,0.421875
B,closed_class,cell1280,8,,,,0.02,,,states,0;1;2;3;4;6
B,closed_class,cell1280,8,,,,0.05,,,size,5
B,closed_class,cell1280,8,,,,0.05,,,leak,0.042913263001985474
B,closed_class,cell1280,8,,,,0.05,,,n_visit,512
B,closed_class,cell1280,8,,,,0.05,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,8,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,8,,,,0.05,,,states,0;1;3;4;6
B,closed_class,cell1280,8,,,,0.05,,,size,1
B,closed_class,cell1280,8,,,,0.05,,,leak,0.03220905499848071
B,closed_class,cell1280,8,,,,0.05,,,n_visit,201
B,closed_class,cell1280,8,,,,0.05,,,fail_rate_visitors,0.900497512437811
B,closed_class,cell1280,8,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,8,,,,0.05,,,states,2
B,structure,cell1280,8,,,,,,,self_p_max,0.9367973260407171
B,structure,cell1280,8,,,,,,,self_p_mean,0.6759772380569746
B,structure,cell1280,8,,,,,,,self_p_median,0.6854890148830617
B,structure,cell1280,8,,,,,,,p_exit_max,0.08291991495393337
B,structure,cell1280,8,,,,,,,h_min,0.33999616996903437
B,structure,cell1280,8,,,,,,,h_max,0.6815376953294389
B,structure,cell1280,8,,,,,,,h_std,0.10094366896735278
B,structure,cell1280,8,,,,,,,esteps_min,31.022236754329867
B,structure,cell1280,8,,,,,,,esteps_max,47.17351979658403
B,structure,cell1280,8,,,,,,,spearman_h_esteps,0.4285714285714286
B,structure,cell1280,8,,,,,,,nscc_eps0.0,1
B,structure,cell1280,8,,,,,,,maxscc_eps0.0,8
B,structure,cell1280,8,,,,,,,nclosed_eps0.0,1
B,structure,cell1280,8,,,,,,,closed_states_eps0.0,8
B,structure,cell1280,8,,,,,,,nscc_eps0.01,2
B,structure,cell1280,8,,,,,,,maxscc_eps0.01,6
B,structure,cell1280,8,,,,,,,nclosed_eps0.01,1
B,structure,cell1280,8,,,,,,,closed_states_eps0.01,6
B,structure,cell1280,8,,,,,,,nscc_eps0.02,2
B,structure,cell1280,8,,,,,,,maxscc_eps0.02,6
B,structure,cell1280,8,,,,,,,nclosed_eps0.02,1
B,structure,cell1280,8,,,,,,,closed_states_eps0.02,6
B,structure,cell1280,8,,,,,,,nscc_eps0.05,3
B,structure,cell1280,8,,,,,,,maxscc_eps0.05,5
B,structure,cell1280,8,,,,,,,nclosed_eps0.05,2
B,structure,cell1280,8,,,,,,,closed_states_eps0.05,6
B,structure,cell1280,8,,,,,,,dwell_mean_succ,2.9347607052896727
B,structure,cell1280,8,,,,,,,dwell_mean_fail,3.9
B,structure,cell1280,8,,,,,,,dwell_p_ge7_succ,0.005037783375314861
B,structure,cell1280,8,,,,,,,dwell_p_ge7_fail,0.06736111111111111
B,structure,cell1280,8,,,,,,,dwell_max_succ,16.0
B,structure,cell1280,8,,,,,,,dwell_max_fail,27.0
B,structure,cell1280,8,,,,,,,dwell_mwu_p,0.013495643941003133
B,structure,cell1280,8,,,,,,,dwell_auc_runlevel,0.517070170375035
B,structure,cell1280,8,,,,,,,maxdwell30_auc_succ,0.42554780876494025
B,structure,cell1280,8,,,,,,,maxdwell30_det_auc,0.5744521912350598
B,structure,cell1280,8,,,,,,,dwell7_fires,9
B,structure,cell1280,8,,,,,,,dwell7_fail_rate,0.2222222222222222
B,structure,cell1280,8,,,,,,,dwell7_base_fail,0.421875
B,closed_class,cell1280,16,,,,0.0,,,size,13
B,closed_class,cell1280,16,,,,0.0,,,leak,0.0
B,closed_class,cell1280,16,,,,0.0,,,n_visit,512
B,closed_class,cell1280,16,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,16,,,,0.0,,,base_fail,0.421875
B,closed_class,cell1280,16,,,,0.0,,,states,0;1;2;3;4;5;7;9;10;11;12;13;15
B,closed_class,cell1280,16,,,,0.01,,,size,12
B,closed_class,cell1280,16,,,,0.01,,,leak,0.0004798464491362764
B,closed_class,cell1280,16,,,,0.01,,,n_visit,512
B,closed_class,cell1280,16,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,16,,,,0.01,,,base_fail,0.421875
B,closed_class,cell1280,16,,,,0.01,,,states,0;1;2;3;4;7;9;10;11;12;13;15
B,closed_class,cell1280,16,,,,0.02,,,size,12
B,closed_class,cell1280,16,,,,0.02,,,leak,0.0004798464491362764
B,closed_class,cell1280,16,,,,0.02,,,n_visit,512
B,closed_class,cell1280,16,,,,0.02,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,16,,,,0.02,,,base_fail,0.421875
B,closed_class,cell1280,16,,,,0.02,,,states,0;1;2;3;4;7;9;10;11;12;13;15
B,closed_class,cell1280,16,,,,0.05,,,size,1
B,closed_class,cell1280,16,,,,0.05,,,leak,0.031982942430703626
B,closed_class,cell1280,16,,,,0.05,,,n_visit,199
B,closed_class,cell1280,16,,,,0.05,,,fail_rate_visitors,0.8994974874371859
B,closed_class,cell1280,16,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,16,,,,0.05,,,states,1
B,structure,cell1280,16,,,,,,,self_p_max,0.9369479134937557
B,structure,cell1280,16,,,,,,,self_p_mean,0.5156837517021109
B,structure,cell1280,16,,,,,,,self_p_median,0.6021341329418797
B,structure,cell1280,16,,,,,,,p_exit_max,0.16036772216547499
B,structure,cell1280,16,,,,,,,h_min,0.2727654296373429
B,structure,cell1280,16,,,,,,,h_max,0.6986675043605234
B,structure,cell1280,16,,,,,,,h_std,0.08927013215662913
B,structure,cell1280,16,,,,,,,esteps_min,21.759902121367695
B,structure,cell1280,16,,,,,,,esteps_max,43.852300791826764
B,structure,cell1280,16,,,,,,,spearman_h_esteps,0.2911764705882353
B,structure,cell1280,16,,,,,,,nscc_eps0.0,4
B,structure,cell1280,16,,,,,,,maxscc_eps0.0,13
B,structure,cell1280,16,,,,,,,nclosed_eps0.0,1
B,structure,cell1280,16,,,,,,,closed_states_eps0.0,13
B,structure,cell1280,16,,,,,,,nscc_eps0.01,5
B,structure,cell1280,16,,,,,,,maxscc_eps0.01,12
B,structure,cell1280,16,,,,,,,nclosed_eps0.01,1
B,structure,cell1280,16,,,,,,,closed_states_eps0.01,12
B,structure,cell1280,16,,,,,,,nscc_eps0.02,5
B,structure,cell1280,16,,,,,,,maxscc_eps0.02,12
B,structure,cell1280,16,,,,,,,nclosed_eps0.02,1
B,structure,cell1280,16,,,,,,,closed_states_eps0.02,12
B,structure,cell1280,16,,,,,,,nscc_eps0.05,8
B,structure,cell1280,16,,,,,,,maxscc_eps0.05,9
B,structure,cell1280,16,,,,,,,nclosed_eps0.05,1
B,structure,cell1280,16,,,,,,,closed_states_eps0.05,1
B,structure,cell1280,16,,,,,,,dwell_mean_succ,2.2290032523436007
B,structure,cell1280,16,,,,,,,dwell_mean_fail,2.928813559322034
B,structure,cell1280,16,,,,,,,dwell_p_ge7_succ,0.0022957719533193035
B,structure,cell1280,16,,,,,,,dwell_p_ge7_fail,0.04485006518904824
B,structure,cell1280,16,,,,,,,dwell_max_succ,16.0
B,structure,cell1280,16,,,,,,,dwell_max_fail,27.0
B,structure,cell1280,16,,,,,,,dwell_mwu_p,0.9950982478945528
B,structure,cell1280,16,,,,,,,dwell_auc_runlevel,0.4999636827035633
B,structure,cell1280,16,,,,,,,maxdwell30_auc_succ,0.6058266932270916
B,structure,cell1280,16,,,,,,,maxdwell30_det_auc,0.6058266932270916
B,structure,cell1280,16,,,,,,,dwell7_fires,1
B,structure,cell1280,16,,,,,,,dwell7_fail_rate,1.0
B,structure,cell1280,16,,,,,,,dwell7_base_fail,0.421875
B,closed_class,cell1280,32,,,,0.0,,,size,27
B,closed_class,cell1280,32,,,,0.0,,,leak,0.0
B,closed_class,cell1280,32,,,,0.0,,,n_visit,512
B,closed_class,cell1280,32,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,32,,,,0.0,,,base_fail,0.421875
B,closed_class,cell1280,32,,,,0.0,,,states,0;1;2;3;4;5;6;7;8;9;11;13;14;15;17;18;19;20;22;23;24;25;26;28;29;30;31
B,closed_class,cell1280,32,,,,0.01,,,size,25
B,closed_class,cell1280,32,,,,0.01,,,leak,0.008761611206653176
B,closed_class,cell1280,32,,,,0.01,,,n_visit,512
B,closed_class,cell1280,32,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,32,,,,0.01,,,base_fail,0.421875
B,closed_class,cell1280,32,,,,0.01,,,states,0;1;2;3;4;5;6;8;9;11;13;14;15;17;18;19;20;22;23;24;25;28;29;30;31
B,closed_class,cell1280,32,,,,0.02,,,size,2
B,closed_class,cell1280,32,,,,0.02,,,leak,0.05485771393603192
B,closed_class,cell1280,32,,,,0.02,,,n_visit,179
B,closed_class,cell1280,32,,,,0.02,,,fail_rate_visitors,0.9217877094972067
B,closed_class,cell1280,32,,,,0.02,,,base_fail,0.421875
B,closed_class,cell1280,32,,,,0.02,,,states,1;30
B,closed_class,cell1280,32,,,,0.05,,,size,1
B,closed_class,cell1280,32,,,,0.05,,,leak,0.06046931407942239
B,closed_class,cell1280,32,,,,0.05,,,n_visit,88
B,closed_class,cell1280,32,,,,0.05,,,fail_rate_visitors,0.9886363636363636
B,closed_class,cell1280,32,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,32,,,,0.05,,,states,30
B,closed_class,cell1280,32,,,,0.05,,,size,1
B,closed_class,cell1280,32,,,,0.05,,,leak,0.054162487462387165
B,closed_class,cell1280,32,,,,0.05,,,n_visit,142
B,closed_class,cell1280,32,,,,0.05,,,fail_rate_visitors,0.9084507042253521
B,closed_class,cell1280,32,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,32,,,,0.05,,,states,1
B,structure,cell1280,32,,,,,,,self_p_max,0.9172517552657974
B,structure,cell1280,32,,,,,,,self_p_mean,0.3349365434947315
B,structure,cell1280,32,,,,,,,self_p_median,0.3283020942120596
B,structure,cell1280,32,,,,,,,p_exit_max,0.2794759825327511
B,structure,cell1280,32,,,,,,,h_min,0.25152184540379197
B,structure,cell1280,32,,,,,,,h_max,0.7198592203920292
B,structure,cell1280,32,,,,,,,h_std,0.09737914112521076
B,structure,cell1280,32,,,,,,,esteps_min,19.431788327774953
B,structure,cell1280,32,,,,,,,esteps_max,43.554214728611576
B,structure,cell1280,32,,,,,,,spearman_h_esteps,0.31231671554252194
B,structure,cell1280,32,,,,,,,nscc_eps0.0,6
B,structure,cell1280,32,,,,,,,maxscc_eps0.0,27
B,structure,cell1280,32,,,,,,,nclosed_eps0.0,1
B,structure,cell1280,32,,,,,,,closed_states_eps0.0,27
B,structure,cell1280,32,,,,,,,nscc_eps0.01,8
B,structure,cell1280,32,,,,,,,maxscc_eps0.01,25
B,structure,cell1280,32,,,,,,,nclosed_eps0.01,1
B,structure,cell1280,32,,,,,,,closed_states_eps0.01,25
B,structure,cell1280,32,,,,,,,nscc_eps0.02,10
B,structure,cell1280,32,,,,,,,maxscc_eps0.02,22
B,structure,cell1280,32,,,,,,,nclosed_eps0.02,1
B,structure,cell1280,32,,,,,,,closed_states_eps0.02,2
B,structure,cell1280,32,,,,,,,nscc_eps0.05,11
B,structure,cell1280,32,,,,,,,maxscc_eps0.05,22
B,structure,cell1280,32,,,,,,,nclosed_eps0.05,2
B,structure,cell1280,32,,,,,,,closed_states_eps0.05,2
B,structure,cell1280,32,,,,,,,dwell_mean_succ,1.440885481078407
B,structure,cell1280,32,,,,,,,dwell_mean_fail,1.9883165161975571
B,structure,cell1280,32,,,,,,,dwell_p_ge7_succ,0.0012367054167697256
B,structure,cell1280,32,,,,,,,dwell_p_ge7_fail,0.031155956806514427
B,structure,cell1280,32,,,,,,,dwell_max_succ,15.0
B,structure,cell1280,32,,,,,,,dwell_max_fail,26.0
B,structure,cell1280,32,,,,,,,dwell_mwu_p,1.1858934310684006e-08
B,structure,cell1280,32,,,,,,,dwell_auc_runlevel,0.5243403942228935
B,structure,cell1280,32,,,,,,,maxdwell30_auc_succ,0.5550298804780877
B,structure,cell1280,32,,,,,,,maxdwell30_det_auc,0.5550298804780877
B,structure,cell1280,32,,,,,,,dwell7_fires,0
B,structure,cell1280,32,,,,,,,dwell7_fail_rate,
B,structure,cell1280,32,,,,,,,dwell7_base_fail,0.421875
B,closed_class,cell1280,64,,,,0.0,,,size,49
B,closed_class,cell1280,64,,,,0.0,,,leak,0.0
B,closed_class,cell1280,64,,,,0.0,,,n_visit,512
B,closed_class,cell1280,64,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,64,,,,0.0,,,base_fail,0.421875
B,closed_class,cell1280,64,,,,0.0,,,states,0;1;2;3;4;5;6;7;9;10;11;13;14;15;16;20;21;22;23;25;26;27;28;29;30;31;32;33;35;37;38;39;40;41;42;43;44;46;48;51;52;53;54;55;56;57;60;61;62
B,closed_class,cell1280,64,,,,0.01,,,size,46
B,closed_class,cell1280,64,,,,0.01,,,leak,0.012078442414749896
B,closed_class,cell1280,64,,,,0.01,,,n_visit,512
B,closed_class,cell1280,64,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,cell1280,64,,,,0.01,,,base_fail,0.421875
B,closed_class,cell1280,64,,,,0.01,,,states,0;1;2;3;4;5;7;9;10;11;13;14;15;16;20;21;22;23;25;26;27;28;29;30;31;32;33;35;38;39;40;41;42;43;46;48;51;52;53;54;55;56;57;60;61;62
B,closed_class,cell1280,64,,,,0.02,,,size,1
B,closed_class,cell1280,64,,,,0.02,,,leak,0.057803468208092484
B,closed_class,cell1280,64,,,,0.02,,,n_visit,21
B,closed_class,cell1280,64,,,,0.02,,,fail_rate_visitors,0.9523809523809523
B,closed_class,cell1280,64,,,,0.02,,,base_fail,0.421875
B,closed_class,cell1280,64,,,,0.02,,,states,2
B,closed_class,cell1280,64,,,,0.05,,,size,1
B,closed_class,cell1280,64,,,,0.05,,,leak,0.0851063829787234
B,closed_class,cell1280,64,,,,0.05,,,n_visit,87
B,closed_class,cell1280,64,,,,0.05,,,fail_rate_visitors,0.896551724137931
B,closed_class,cell1280,64,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,64,,,,0.05,,,states,29
B,closed_class,cell1280,64,,,,0.05,,,size,1
B,closed_class,cell1280,64,,,,0.05,,,leak,0.10614525139664804
B,closed_class,cell1280,64,,,,0.05,,,n_visit,54
B,closed_class,cell1280,64,,,,0.05,,,fail_rate_visitors,1.0
B,closed_class,cell1280,64,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,64,,,,0.05,,,states,46
B,closed_class,cell1280,64,,,,0.05,,,size,1
B,closed_class,cell1280,64,,,,0.05,,,leak,0.057803468208092484
B,closed_class,cell1280,64,,,,0.05,,,n_visit,21
B,closed_class,cell1280,64,,,,0.05,,,fail_rate_visitors,0.9523809523809523
B,closed_class,cell1280,64,,,,0.05,,,base_fail,0.421875
B,closed_class,cell1280,64,,,,0.05,,,states,2
B,structure,cell1280,64,,,,,,,self_p_max,0.8820116054158608
B,structure,cell1280,64,,,,,,,self_p_mean,0.24085644770242015
B,structure,cell1280,64,,,,,,,self_p_median,0.13140706987020162
B,structure,cell1280,64,,,,,,,p_exit_max,0.5991561181434599
B,structure,cell1280,64,,,,,,,h_min,0.18299388705130246
B,structure,cell1280,64,,,,,,,h_max,0.6328631946803974
B,structure,cell1280,64,,,,,,,h_std,0.07415014380211224
B,structure,cell1280,64,,,,,,,esteps_min,15.517794328376603
B,structure,cell1280,64,,,,,,,esteps_max,44.63221086149325
B,structure,cell1280,64,,,,,,,spearman_h_esteps,0.22170329670329667
B,structure,cell1280,64,,,,,,,nscc_eps0.0,16
B,structure,cell1280,64,,,,,,,maxscc_eps0.0,49
B,structure,cell1280,64,,,,,,,nclosed_eps0.0,1
B,structure,cell1280,64,,,,,,,closed_states_eps0.0,49
B,structure,cell1280,64,,,,,,,nscc_eps0.01,19
B,structure,cell1280,64,,,,,,,maxscc_eps0.01,46
B,structure,cell1280,64,,,,,,,nclosed_eps0.01,1
B,structure,cell1280,64,,,,,,,closed_states_eps0.01,46
B,structure,cell1280,64,,,,,,,nscc_eps0.02,21
B,structure,cell1280,64,,,,,,,maxscc_eps0.02,44
B,structure,cell1280,64,,,,,,,nclosed_eps0.02,1
B,structure,cell1280,64,,,,,,,closed_states_eps0.02,1
B,structure,cell1280,64,,,,,,,nscc_eps0.05,25
B,structure,cell1280,64,,,,,,,maxscc_eps0.05,40
B,structure,cell1280,64,,,,,,,nclosed_eps0.05,3
B,structure,cell1280,64,,,,,,,closed_states_eps0.05,3
B,structure,cell1280,64,,,,,,,dwell_mean_succ,1.2303062302006336
B,structure,cell1280,64,,,,,,,dwell_mean_fail,1.6964204802899865
B,structure,cell1280,64,,,,,,,dwell_p_ge7_succ,0.0009503695881731784
B,structure,cell1280,64,,,,,,,dwell_p_ge7_fail,0.026431052711070834
B,structure,cell1280,64,,,,,,,dwell_max_succ,16.0
B,structure,cell1280,64,,,,,,,dwell_max_fail,26.0
B,structure,cell1280,64,,,,,,,dwell_mwu_p,6.243279821238323e-25
B,structure,cell1280,64,,,,,,,dwell_auc_runlevel,0.5340439694058472
B,structure,cell1280,64,,,,,,,maxdwell30_auc_succ,0.5662350597609562
B,structure,cell1280,64,,,,,,,maxdwell30_det_auc,0.5662350597609562
B,structure,cell1280,64,,,,,,,dwell7_fires,0
B,structure,cell1280,64,,,,,,,dwell7_fail_rate,
B,structure,cell1280,64,,,,,,,dwell7_base_fail,0.421875
B,closed_class,mean32,4,,,,0.0,,,size,4
B,closed_class,mean32,4,,,,0.0,,,leak,0.0
B,closed_class,mean32,4,,,,0.0,,,n_visit,512
B,closed_class,mean32,4,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,mean32,4,,,,0.0,,,base_fail,0.421875
B,closed_class,mean32,4,,,,0.0,,,states,0;1;2;3
B,closed_class,mean32,4,,,,0.01,,,size,4
B,closed_class,mean32,4,,,,0.01,,,leak,0.0
B,closed_class,mean32,4,,,,0.01,,,n_visit,512
B,closed_class,mean32,4,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,mean32,4,,,,0.01,,,base_fail,0.421875
B,closed_class,mean32,4,,,,0.01,,,states,0;1;2;3
B,closed_class,mean32,4,,,,0.02,,,size,4
B,closed_class,mean32,4,,,,0.02,,,leak,0.0
B,closed_class,mean32,4,,,,0.02,,,n_visit,512
B,closed_class,mean32,4,,,,0.02,,,fail_rate_visitors,0.421875
B,closed_class,mean32,4,,,,0.02,,,base_fail,0.421875
B,closed_class,mean32,4,,,,0.02,,,states,0;1;2;3
B,closed_class,mean32,4,,,,0.05,,,size,3
B,closed_class,mean32,4,,,,0.05,,,leak,0.028321825051707872
B,closed_class,mean32,4,,,,0.05,,,n_visit,512
B,closed_class,mean32,4,,,,0.05,,,fail_rate_visitors,0.421875
B,closed_class,mean32,4,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,4,,,,0.05,,,states,0;1;2
B,closed_class,mean32,4,,,,0.05,,,size,1
B,closed_class,mean32,4,,,,0.05,,,leak,0.045508982035928146
B,closed_class,mean32,4,,,,0.05,,,n_visit,238
B,closed_class,mean32,4,,,,0.05,,,fail_rate_visitors,0.7899159663865546
B,closed_class,mean32,4,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,4,,,,0.05,,,states,3
B,structure,mean32,4,,,,,,,self_p_max,0.9230538922155689
B,structure,mean32,4,,,,,,,self_p_mean,0.7430056240830398
B,structure,mean32,4,,,,,,,self_p_median,0.7124254785288835
B,structure,mean32,4,,,,,,,p_exit_max,0.03143712574850299
B,structure,mean32,4,,,,,,,h_min,0.41833791042541457
B,structure,mean32,4,,,,,,,h_max,0.6557615455561644
B,structure,mean32,4,,,,,,,h_std,0.10217503917618939
B,structure,mean32,4,,,,,,,esteps_min,39.22508288264157
B,structure,mean32,4,,,,,,,esteps_max,46.5753620726188
B,structure,mean32,4,,,,,,,spearman_h_esteps,-1.0
B,structure,mean32,4,,,,,,,nscc_eps0.0,1
B,structure,mean32,4,,,,,,,maxscc_eps0.0,4
B,structure,mean32,4,,,,,,,nclosed_eps0.0,1
B,structure,mean32,4,,,,,,,closed_states_eps0.0,4
B,structure,mean32,4,,,,,,,nscc_eps0.01,1
B,structure,mean32,4,,,,,,,maxscc_eps0.01,4
B,structure,mean32,4,,,,,,,nclosed_eps0.01,1
B,structure,mean32,4,,,,,,,closed_states_eps0.01,4
B,structure,mean32,4,,,,,,,nscc_eps0.02,1
B,structure,mean32,4,,,,,,,maxscc_eps0.02,4
B,structure,mean32,4,,,,,,,nclosed_eps0.02,1
B,structure,mean32,4,,,,,,,closed_states_eps0.02,4
B,structure,mean32,4,,,,,,,nscc_eps0.05,2
B,structure,mean32,4,,,,,,,maxscc_eps0.05,3
B,structure,mean32,4,,,,,,,nclosed_eps0.05,2
B,structure,mean32,4,,,,,,,closed_states_eps0.05,4
B,structure,mean32,4,,,,,,,dwell_mean_succ,3.31748291571754
B,structure,mean32,4,,,,,,,dwell_mean_fail,4.166172106824926
B,structure,mean32,4,,,,,,,dwell_p_ge7_succ,0.155751708428246
B,structure,mean32,4,,,,,,,dwell_p_ge7_fail,0.1572700296735905
B,structure,mean32,4,,,,,,,dwell_max_succ,15.0
B,structure,mean32,4,,,,,,,dwell_max_fail,27.0
B,structure,mean32,4,,,,,,,dwell_mwu_p,0.0012741114469626666
B,structure,mean32,4,,,,,,,dwell_auc_runlevel,0.5231615280040286
B,structure,mean32,4,,,,,,,maxdwell30_auc_succ,0.44272908366533864
B,structure,mean32,4,,,,,,,maxdwell30_det_auc,0.5572709163346614
B,structure,mean32,4,,,,,,,dwell7_fires,397
B,structure,mean32,4,,,,,,,dwell7_fail_rate,0.3677581863979849
B,structure,mean32,4,,,,,,,dwell7_base_fail,0.421875
B,closed_class,mean32,8,,,,0.0,,,size,8
B,closed_class,mean32,8,,,,0.0,,,leak,0.0
B,closed_class,mean32,8,,,,0.0,,,n_visit,512
B,closed_class,mean32,8,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,mean32,8,,,,0.0,,,base_fail,0.421875
B,closed_class,mean32,8,,,,0.0,,,states,0;1;2;3;4;5;6;7
B,closed_class,mean32,8,,,,0.01,,,size,8
B,closed_class,mean32,8,,,,0.01,,,leak,0.0
B,closed_class,mean32,8,,,,0.01,,,n_visit,512
B,closed_class,mean32,8,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,mean32,8,,,,0.01,,,base_fail,0.421875
B,closed_class,mean32,8,,,,0.01,,,states,0;1;2;3;4;5;6;7
B,closed_class,mean32,8,,,,0.02,,,size,1
B,closed_class,mean32,8,,,,0.02,,,leak,0.03531598513011153
B,closed_class,mean32,8,,,,0.02,,,n_visit,209
B,closed_class,mean32,8,,,,0.02,,,fail_rate_visitors,0.8803827751196173
B,closed_class,mean32,8,,,,0.02,,,base_fail,0.421875
B,closed_class,mean32,8,,,,0.02,,,states,2
B,closed_class,mean32,8,,,,0.05,,,size,1
B,closed_class,mean32,8,,,,0.05,,,leak,0.03531598513011153
B,closed_class,mean32,8,,,,0.05,,,n_visit,209
B,closed_class,mean32,8,,,,0.05,,,fail_rate_visitors,0.8803827751196173
B,closed_class,mean32,8,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,8,,,,0.05,,,states,2
B,structure,mean32,8,,,,,,,self_p_max,0.9327757125154895
B,structure,mean32,8,,,,,,,self_p_mean,0.5685217839328257
B,structure,mean32,8,,,,,,,self_p_median,0.5429634526863416
B,structure,mean32,8,,,,,,,p_exit_max,0.08233731739707835
B,structure,mean32,8,,,,,,,h_min,0.360286791873206
B,structure,mean32,8,,,,,,,h_max,0.6894223759137529
B,structure,mean32,8,,,,,,,h_std,0.09423550281992664
B,structure,mean32,8,,,,,,,esteps_min,37.23258185351008
B,structure,mean32,8,,,,,,,esteps_max,47.513517005349286
B,structure,mean32,8,,,,,,,spearman_h_esteps,-0.11904761904761905
B,structure,mean32,8,,,,,,,nscc_eps0.0,1
B,structure,mean32,8,,,,,,,maxscc_eps0.0,8
B,structure,mean32,8,,,,,,,nclosed_eps0.0,1
B,structure,mean32,8,,,,,,,closed_states_eps0.0,8
B,structure,mean32,8,,,,,,,nscc_eps0.01,1
B,structure,mean32,8,,,,,,,maxscc_eps0.01,8
B,structure,mean32,8,,,,,,,nclosed_eps0.01,1
B,structure,mean32,8,,,,,,,closed_states_eps0.01,8
B,structure,mean32,8,,,,,,,nscc_eps0.02,2
B,structure,mean32,8,,,,,,,maxscc_eps0.02,7
B,structure,mean32,8,,,,,,,nclosed_eps0.02,1
B,structure,mean32,8,,,,,,,closed_states_eps0.02,1
B,structure,mean32,8,,,,,,,nscc_eps0.05,2
B,structure,mean32,8,,,,,,,maxscc_eps0.05,7
B,structure,mean32,8,,,,,,,nclosed_eps0.05,1
B,structure,mean32,8,,,,,,,closed_states_eps0.05,1
B,structure,mean32,8,,,,,,,dwell_mean_succ,1.9734078590785908
B,structure,mean32,8,,,,,,,dwell_mean_fail,2.780886358009408
B,structure,mean32,8,,,,,,,dwell_p_ge7_succ,0.0023712737127371273
B,structure,mean32,8,,,,,,,dwell_p_ge7_fail,0.04530824461500371
B,structure,mean32,8,,,,,,,dwell_max_succ,15.0
B,structure,mean32,8,,,,,,,dwell_max_fail,26.0
B,structure,mean32,8,,,,,,,dwell_mwu_p,6.84800098981967e-15
B,structure,mean32,8,,,,,,,dwell_auc_runlevel,0.543219111629096
B,structure,mean32,8,,,,,,,maxdwell30_auc_succ,0.5535358565737052
B,structure,mean32,8,,,,,,,maxdwell30_det_auc,0.5535358565737052
B,structure,mean32,8,,,,,,,dwell7_fires,2
B,structure,mean32,8,,,,,,,dwell7_fail_rate,0.5
B,structure,mean32,8,,,,,,,dwell7_base_fail,0.421875
B,closed_class,mean32,16,,,,0.0,,,size,16
B,closed_class,mean32,16,,,,0.0,,,leak,0.0
B,closed_class,mean32,16,,,,0.0,,,n_visit,512
B,closed_class,mean32,16,,,,0.0,,,fail_rate_visitors,0.421875
B,closed_class,mean32,16,,,,0.0,,,base_fail,0.421875
B,closed_class,mean32,16,,,,0.0,,,states,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
B,closed_class,mean32,16,,,,0.01,,,size,16
B,closed_class,mean32,16,,,,0.01,,,leak,0.0
B,closed_class,mean32,16,,,,0.01,,,n_visit,512
B,closed_class,mean32,16,,,,0.01,,,fail_rate_visitors,0.421875
B,closed_class,mean32,16,,,,0.01,,,base_fail,0.421875
B,closed_class,mean32,16,,,,0.01,,,states,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
B,closed_class,mean32,16,,,,0.02,,,size,2
B,closed_class,mean32,16,,,,0.02,,,leak,0.07151260393121042
B,closed_class,mean32,16,,,,0.02,,,n_visit,209
B,closed_class,mean32,16,,,,0.02,,,fail_rate_visitors,0.8803827751196173
B,closed_class,mean32,16,,,,0.02,,,base_fail,0.421875
B,closed_class,mean32,16,,,,0.02,,,states,1;7
B,closed_class,mean32,16,,,,0.05,,,size,1
B,closed_class,mean32,16,,,,0.05,,,leak,0.05638722554890219
B,closed_class,mean32,16,,,,0.05,,,n_visit,152
B,closed_class,mean32,16,,,,0.05,,,fail_rate_visitors,0.8421052631578947
B,closed_class,mean32,16,,,,0.05,,,base_fail,0.421875
B,closed_class,mean32,16,,,,0.05,,,states,7
B,closed_class,mean32,16,,,,0.05,,,size,1
B,closed_class,mean32,16,,,,0.05,,,leak,0.058774834437086095
B,closed_class,mean32,16,,,,0.05,,,n_visit,96
