fold,suite,seed,method,calibration,alpha,scope,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,task_init,0.2,seen,round5,560,7,553,7,7,1.0,0.012658227848101266,0.5,0.9936708860759493,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,task_init,0.2,unseen,round5,1200,13,1187,13,161,1.0,0.13563605728727884,0.07471264367816093,0.9321819713563606,0.5137362637362638,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.01,seen,round5,560,7,553,7,0,1.0,0.0,1.0,1.0,0.607142857142857,15.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.01,unseen,round5,1200,13,1187,10,15,0.7692307692307693,0.012636899747262006,0.4,0.8782969347417536,0.8104395604395604,20.5
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.03,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.03,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.05,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.05,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.1,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.1,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.15,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.15,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.2,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,episode,0.2,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.01,seen,round5,560,7,553,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.01,unseen,round5,1200,13,1187,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.03,seen,round5,560,7,553,7,0,1.0,0.0,1.0,1.0,0.607142857142857,15.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.03,unseen,round5,1200,13,1187,10,15,0.7692307692307693,0.012636899747262006,0.4,0.8782969347417536,0.8104395604395604,20.5
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.05,seen,round5,560,7,553,7,0,1.0,0.0,1.0,1.0,0.607142857142857,15.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.05,unseen,round5,1200,13,1187,10,15,0.7692307692307693,0.012636899747262006,0.4,0.8782969347417536,0.8104395604395604,20.5
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.1,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.1,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.15,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.15,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.2,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.5153061224489796,13.0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,task_init,0.2,unseen,round5,1200,13,1187,13,76,1.0,0.06402695871946082,0.14606741573033707,0.9679865206402696,0.5796703296703296,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.01,seen,round5,560,7,553,4,2,0.5714285714285714,0.003616636528028933,0.6666666666666666,0.7839059674502712,0.7602040816326531,15.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.01,unseen,round5,1200,13,1187,13,82,1.0,0.06908171861836562,0.1368421052631579,0.9654591406908172,0.6785714285714286,17.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.03,seen,round5,560,7,553,6,8,0.8571428571428571,0.014466546112115732,0.42857142857142855,0.9213381555153707,0.5969387755102041,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.03,unseen,round5,1200,13,1187,13,130,1.0,0.10951979780960404,0.09090909090909091,0.945240101095198,0.5989010989010988,15.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.05,seen,round5,560,7,553,7,13,1.0,0.023508137432188065,0.35,0.9882459312839059,0.576530612244898,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.05,unseen,round5,1200,13,1187,13,161,1.0,0.13563605728727884,0.07471264367816093,0.9321819713563606,0.5494505494505494,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.1,seen,round5,560,7,553,7,26,1.0,0.04701627486437613,0.21212121212121213,0.976491862567812,0.5510204081632653,13.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.1,unseen,round5,1200,13,1187,13,233,1.0,0.1962931760741365,0.052845528455284556,0.9018534119629318,0.5384615384615384,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.15,seen,round5,560,7,553,7,43,1.0,0.07775768535262206,0.14,0.961121157323689,0.5051020408163265,12.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.15,unseen,round5,1200,13,1187,13,293,1.0,0.2468407750631845,0.042483660130718956,0.8765796124684078,0.5302197802197802,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.2,seen,round5,560,7,553,7,64,1.0,0.11573236889692586,0.09859154929577464,0.9421338155515371,0.5051020408163265,12.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,episode,0.2,unseen,round5,1200,13,1187,13,341,1.0,0.2872788542544229,0.03672316384180791,0.8563605728727886,0.5274725274725275,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.01,seen,round5,560,7,553,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.01,unseen,round5,1200,13,1187,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.03,seen,round5,560,7,553,4,0,0.5714285714285714,0.0,1.0,0.7857142857142857,0.7653061224489796,15.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.03,unseen,round5,1200,13,1187,13,78,1.0,0.06571187868576242,0.14285714285714285,0.9671440606571188,0.6978021978021978,20.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.05,seen,round5,560,7,553,4,0,0.5714285714285714,0.0,1.0,0.7857142857142857,0.7653061224489796,15.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.05,unseen,round5,1200,13,1187,13,78,1.0,0.06571187868576242,0.14285714285714285,0.9671440606571188,0.6978021978021978,20.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.1,seen,round5,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.6887755102040816,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.1,unseen,round5,1200,13,1187,13,113,1.0,0.09519797809604044,0.10317460317460317,0.9524010109519798,0.6208791208791207,16.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.15,seen,round5,560,7,553,6,8,0.8571428571428571,0.014466546112115732,0.42857142857142855,0.9213381555153707,0.5969387755102041,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.15,unseen,round5,1200,13,1187,13,130,1.0,0.10951979780960404,0.09090909090909091,0.945240101095198,0.5989010989010988,15.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.2,seen,round5,560,7,553,7,12,1.0,0.0216998191681736,0.3684210526315789,0.9891500904159132,0.5816326530612245,14.0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,task_init,0.2,unseen,round5,1200,13,1187,13,156,1.0,0.13142375737152484,0.07692307692307693,0.9342881213142376,0.5494505494505494,14.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.01,seen,round5,560,7,553,5,4,0.7142857142857143,0.007233273056057866,0.5555555555555556,0.8535262206148283,0.6326530612244897,12.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.01,unseen,round5,1200,13,1187,7,56,0.5384615384615384,0.04717775905644482,0.1111111111111111,0.7456418897025467,0.8296703296703297,18.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.03,seen,round5,560,7,553,5,14,0.7142857142857143,0.02531645569620253,0.2631578947368421,0.844484629294756,0.576530612244898,11.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.03,unseen,round5,1200,13,1187,10,119,0.7692307692307693,0.10025273799494525,0.07751937984496124,0.834489015617912,0.6593406593406593,13.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.05,seen,round5,560,7,553,5,32,0.7142857142857143,0.05786618444846293,0.13513513513513514,0.8282097649186257,0.5561224489795918,10.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.05,unseen,round5,1200,13,1187,13,195,1.0,0.16427969671440606,0.0625,0.917860151642797,0.4505494505494505,12.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.1,seen,round5,560,7,553,7,48,1.0,0.0867992766726944,0.12727272727272726,0.9566003616636528,0.44387755102040816,12.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.1,unseen,round5,1200,13,1187,13,347,1.0,0.2923336141533277,0.03611111111111111,0.8538331929233361,0.3818681318681319,8.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.15,seen,round5,560,7,553,7,65,1.0,0.11754068716094032,0.09722222222222222,0.9412296564195298,0.35714285714285715,7.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.15,unseen,round5,1200,13,1187,13,485,1.0,0.4085930918281382,0.02610441767068273,0.7957034540859309,0.3406593406593406,7.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.2,seen,round5,560,7,553,7,81,1.0,0.14647377938517178,0.07954545454545454,0.9267631103074141,0.3112244897959183,7.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,0.2,unseen,round5,1200,13,1187,13,657,1.0,0.5534962089300758,0.019402985074626865,0.723251895534962,0.31868131868131866,7.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.01,seen,round5,560,7,553,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.01,unseen,round5,1200,13,1187,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.03,seen,round5,560,7,553,5,4,0.7142857142857143,0.007233273056057866,0.5555555555555556,0.8535262206148283,0.6326530612244897,12.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.03,unseen,round5,1200,13,1187,7,56,0.5384615384615384,0.04717775905644482,0.1111111111111111,0.7456418897025467,0.8296703296703297,18.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.05,seen,round5,560,7,553,5,5,0.7142857142857143,0.009041591320072333,0.5,0.852622061482821,0.6326530612244897,12.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.05,unseen,round5,1200,13,1187,7,67,0.5384615384615384,0.05644481887110362,0.0945945945945946,0.7410083597952174,0.8296703296703297,18.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.1,seen,round5,560,7,553,5,12,0.7142857142857143,0.0216998191681736,0.29411764705882354,0.8462929475587704,0.586734693877551,11.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.1,unseen,round5,1200,13,1187,9,106,0.6923076923076923,0.08930075821398484,0.0782608695652174,0.8015034670468537,0.7252747252747253,16.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.15,seen,round5,560,7,553,5,13,0.7142857142857143,0.023508137432188065,0.2777777777777778,0.8453887884267631,0.576530612244898,11.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.15,unseen,round5,1200,13,1187,10,115,0.7692307692307693,0.09688289806234204,0.08,0.8361739355842136,0.6758241758241758,14.5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.2,seen,round5,560,7,553,5,38,0.7142857142857143,0.06871609403254973,0.11627906976744186,0.8227848101265823,0.5561224489795918,10.0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,0.2,unseen,round5,1200,13,1187,13,244,1.0,0.2055602358887953,0.05058365758754864,0.8972198820556023,0.434065934065934,12.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.01,seen,round5,560,7,553,6,7,0.8571428571428571,0.012658227848101266,0.46153846153846156,0.9222423146473779,0.586734693877551,11.5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.01,unseen,round5,1200,13,1187,11,16,0.8461538461538461,0.013479359730412805,0.4074074074074074,0.9163372432117167,0.6483516483516484,16.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.03,seen,round5,560,7,553,7,12,1.0,0.0216998191681736,0.3684210526315789,0.9891500904159132,0.48469387755102045,10.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.03,unseen,round5,1200,13,1187,11,22,0.8461538461538461,0.018534119629317607,0.3333333333333333,0.9138098632622643,0.6346153846153845,15.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.05,seen,round5,560,7,553,7,16,1.0,0.028933092224231464,0.30434782608695654,0.9855334538878843,0.44897959183673475,9.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.05,unseen,round5,1200,13,1187,11,35,0.8461538461538461,0.02948609941027801,0.2391304347826087,0.9083338733717842,0.6291208791208791,15.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.1,seen,round5,560,7,553,7,25,1.0,0.045207956600361664,0.21875,0.9773960216998192,0.34183673469387754,8.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.1,unseen,round5,1200,13,1187,13,127,1.0,0.10699241786015164,0.09285714285714286,0.9465037910699242,0.532967032967033,14.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.15,seen,round5,560,7,553,7,54,1.0,0.09764918625678119,0.11475409836065574,0.9511754068716094,0.3112244897959183,7.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.15,unseen,round5,1200,13,1187,13,221,1.0,0.18618365627632688,0.05555555555555555,0.9069081718618366,0.45329670329670324,12.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.2,seen,round5,560,7,553,7,83,1.0,0.15009041591320071,0.07777777777777778,0.9249547920433996,0.30102040816326525,7.0
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,0.2,unseen,round5,1200,13,1187,13,306,1.0,0.2577927548441449,0.04075235109717868,0.8711036225779276,0.3736263736263736,7.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.01,seen,round5,560,7,553,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.01,unseen,round5,1200,13,1187,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.03,seen,round5,560,7,553,2,0,0.2857142857142857,0.0,1.0,0.6428571428571428,0.8622448979591837,13.5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.03,unseen,round5,1200,13,1187,9,8,0.6923076923076923,0.006739679865206402,0.5294117647058824,0.8427840062212429,0.7692307692307694,18.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.05,seen,round5,560,7,553,6,7,0.8571428571428571,0.012658227848101266,0.46153846153846156,0.9222423146473779,0.596938775510204,11.5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.05,unseen,round5,1200,13,1187,10,14,0.7692307692307693,0.011794439764111205,0.4166666666666667,0.878718164733329,0.6840659340659342,16.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.1,seen,round5,560,7,553,7,12,1.0,0.0216998191681736,0.3684210526315789,0.9891500904159132,0.49489795918367346,10.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.1,unseen,round5,1200,13,1187,11,20,0.8461538461538461,0.016849199663016005,0.3548387096774194,0.9146523232454151,0.6346153846153845,15.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.15,seen,round5,560,7,553,7,19,1.0,0.034358047016274866,0.2692307692307692,0.9828209764918626,0.41326530612244905,9.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.15,unseen,round5,1200,13,1187,13,87,1.0,0.07329401853411963,0.13,0.9633529907329402,0.5521978021978021,15.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.2,seen,round5,560,7,553,7,29,1.0,0.05244122965641953,0.19444444444444445,0.9737793851717902,0.34183673469387754,8.0
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,0.2,unseen,round5,1200,13,1187,13,135,1.0,0.11373209772535804,0.08783783783783784,0.943133951137321,0.5247252747252747,14.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.01,seen,round5,560,7,553,7,1,1.0,0.0018083182640144665,0.875,0.9990958408679927,0.7142857142857143,19.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.01,unseen,round5,1200,13,1187,13,8,1.0,0.006739679865206402,0.6190476190476191,0.9966301600673968,0.7142857142857142,19.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.03,seen,round5,560,7,553,7,1,1.0,0.0018083182640144665,0.875,0.9990958408679927,0.6785714285714287,18.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.03,unseen,round5,1200,13,1187,13,9,1.0,0.007582139848357203,0.5909090909090909,0.9962089300758215,0.6785714285714287,18.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.05,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.6428571428571429,17.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.05,unseen,round5,1200,13,1187,13,28,1.0,0.02358887952822241,0.3170731707317073,0.9882055602358888,0.642857142857143,17.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.1,seen,round5,560,7,553,7,7,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6071428571428571,16.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.1,unseen,round5,1200,13,1187,13,84,1.0,0.07076663858466722,0.13402061855670103,0.9646166807076664,0.607142857142857,16.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.15,seen,round5,560,7,553,7,21,1.0,0.0379746835443038,0.25,0.9810126582278481,0.5714285714285713,15.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.15,unseen,round5,1200,13,1187,13,237,1.0,0.1996630160067397,0.052,0.9001684919966302,0.5714285714285713,15.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.2,seen,round5,560,7,553,7,21,1.0,0.0379746835443038,0.25,0.9810126582278481,0.5714285714285713,15.0
libero_object_20260908,libero_object,20260908,clock_q7,episode,0.2,unseen,round5,1200,13,1187,13,237,1.0,0.1996630160067397,0.052,0.9001684919966302,0.5714285714285713,15.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.01,seen,round5,560,7,553,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.01,unseen,round5,1200,13,1187,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.03,seen,round5,560,7,553,7,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.03,unseen,round5,1200,13,1187,13,5,1.0,0.004212299915754001,0.7222222222222222,0.997893850042123,0.7857142857142858,21.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.05,seen,round5,560,7,553,7,0,1.0,0.0,1.0,1.0,0.75,20.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.05,unseen,round5,1200,13,1187,13,6,1.0,0.005054759898904802,0.6842105263157895,0.9974726200505476,0.75,20.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.1,seen,round5,560,7,553,7,4,1.0,0.007233273056057866,0.6363636363636364,0.9963833634719711,0.6428571428571429,17.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.1,unseen,round5,1200,13,1187,13,28,1.0,0.02358887952822241,0.3170731707317073,0.9882055602358888,0.642857142857143,17.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.15,seen,round5,560,7,553,7,7,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6071428571428571,16.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.15,unseen,round5,1200,13,1187,13,84,1.0,0.07076663858466722,0.13402061855670103,0.9646166807076664,0.607142857142857,16.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.2,seen,round5,560,7,553,7,7,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6071428571428571,16.0
libero_object_20260908,libero_object,20260908,clock_q7,task_init,0.2,unseen,round5,1200,13,1187,13,84,1.0,0.07076663858466722,0.13402061855670103,0.9646166807076664,0.607142857142857,16.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.01,seen,round3_v7,560,7,553,0,3,0.0,0.0054249547920434,0.0,0.4972875226039783,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.01,unseen,round3_v7,1200,13,1187,6,27,0.46153846153846156,0.02274641954507161,0.18181818181818182,0.7193960209966951,0.9120879120879122,21.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.03,seen,round3_v7,560,7,553,0,9,0.0,0.0162748643761302,0.0,0.4918625678119349,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.03,unseen,round3_v7,1200,13,1187,7,61,0.5384615384615384,0.051390058972198824,0.10294117647058823,0.7435357397446698,0.8763736263736264,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.05,seen,round3_v7,560,7,553,0,15,0.0,0.027124773960216998,0.0,0.4864376130198915,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.05,unseen,round3_v7,1200,13,1187,7,88,0.5384615384615384,0.07413647851727043,0.07368421052631578,0.7321625299721339,0.8763736263736264,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.1,seen,round3_v7,560,7,553,0,48,0.0,0.0867992766726944,0.0,0.4566003616636528,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.1,unseen,round3_v7,1200,13,1187,7,171,0.5384615384615384,0.14406065711878685,0.03932584269662921,0.6972004406713758,0.8653846153846154,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.15,seen,round3_v7,560,7,553,0,82,0.0,0.14828209764918626,0.0,0.42585895117540684,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.15,unseen,round3_v7,1200,13,1187,8,248,0.6153846153846154,0.20893007582139847,0.03125,0.7032272697816084,0.8406593406593406,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.2,seen,round3_v7,560,7,553,1,123,0.14285714285714285,0.2224231464737794,0.008064516129032258,0.4602169981916817,1.0,27.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,0.2,unseen,round3_v7,1200,13,1187,8,329,0.6153846153846154,0.2771693344566133,0.02373887240356083,0.6691076404640011,0.8406593406593406,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.01,seen,round3_v7,560,7,553,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.01,unseen,round3_v7,1200,13,1187,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.03,seen,round3_v7,560,7,553,0,3,0.0,0.0054249547920434,0.0,0.4972875226039783,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.03,unseen,round3_v7,1200,13,1187,6,27,0.46153846153846156,0.02274641954507161,0.18181818181818182,0.7193960209966951,0.9120879120879122,21.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.05,seen,round3_v7,560,7,553,0,3,0.0,0.0054249547920434,0.0,0.4972875226039783,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.05,unseen,round3_v7,1200,13,1187,6,28,0.46153846153846156,0.02358887952822241,0.17647058823529413,0.7189747910051196,0.9120879120879122,21.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.1,seen,round3_v7,560,7,553,0,10,0.0,0.018083182640144666,0.0,0.4909584086799277,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.1,unseen,round3_v7,1200,13,1187,7,65,0.5384615384615384,0.05475989890480202,0.09722222222222222,0.7418508197783682,0.8763736263736264,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.15,seen,round3_v7,560,7,553,0,23,0.0,0.04159132007233273,0.0,0.47920433996383366,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.15,unseen,round3_v7,1200,13,1187,7,104,0.5384615384615384,0.08761583824768324,0.06306306306306306,0.7254228501069275,0.8736263736263735,20.0
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.2,seen,round3_v7,560,7,553,0,34,0.0,0.06148282097649186,0.0,0.4692585895117541,1.0,
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,0.2,unseen,round3_v7,1200,13,1187,7,143,0.5384615384615384,0.12047177759056445,0.04666666666666667,0.708994880435487,0.8708791208791207,20.0
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,0.01,seen,round3_v7,560,7,553,0,8,0.0,0.014466546112115732,0.0,0.49276672694394213,1.0,
