fold,suite,seed,method,calibration,alpha,scope,task,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_long_20260909,libero_long,20260909,route_success_knn_k20,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,0,35,0.0,0.08771929824561403,0.0,0.45614035087719296,1.0,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,400,4,396,2,15,0.5,0.03787878787878788,0.11764705882352941,0.7310606060606061,0.673076923076923,17.0
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,0,80,0,10,,0.125,0.0,,,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,80,15,65,1,0,0.06666666666666667,0.0,1.0,0.5333333333333333,0.9987179487179486,50.0
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,80,3,77,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,8,72,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,19,61,1,0,0.05263157894736842,0.0,1.0,0.5263157894736842,0.9777327935222672,29.0
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,400,4,396,3,60,0.75,0.15151515151515152,0.047619047619047616,0.7992424242424242,0.6586538461538461,25.0
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,0,22,0.0,0.05513784461152882,0.0,0.4724310776942356,1.0,
libero_long_20260909,libero_long,20260909,route_success_knn_k20,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,400,4,396,1,1,0.25,0.0025252525252525255,0.5,0.6237373737373737,0.8365384615384616,17.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,0,80,0,9,,0.1125,0.0,,,
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,80,15,65,12,4,0.8,0.06153846153846154,0.75,0.8692307692307693,0.7064102564102563,35.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,80,3,77,3,5,1.0,0.06493506493506493,0.375,0.9675324675324676,0.1987179487179487,9.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,8,72,5,0,0.625,0.0,1.0,0.8125,0.9086538461538461,48.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,19,61,17,14,0.8947368421052632,0.22950819672131148,0.5483870967741935,0.8326143226919759,0.6022267206477734,27.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,3,1.0,0.039473684210526314,0.5714285714285714,0.9802631578947368,0.4903846153846153,24.5
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,400,4,396,4,128,1.0,0.32323232323232326,0.030303030303030304,0.8383838383838383,0.4326923076923077,20.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,10,1.0,0.02506265664160401,0.09090909090909091,0.987468671679198,0.36538461538461536,18.0
libero_long_20260909,libero_long,20260909,eef_motion_low,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,400,4,396,2,4,0.5,0.010101010101010102,0.3333333333333333,0.7449494949494949,0.7596153846153846,26.0
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,0,80,0,8,,0.1,0.0,,,
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,80,15,65,9,0,0.6,0.0,1.0,0.8,0.8474358974358973,37.0
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,80,3,77,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,8,72,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,19,61,10,5,0.5263157894736842,0.08196721311475409,0.6666666666666666,0.7221742881794649,0.7995951417004049,30.0
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,3,2,0.75,0.02631578947368421,0.6,0.8618421052631579,0.889423076923077,43.0
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,400,4,396,1,4,0.25,0.010101010101010102,0.2,0.6199494949494949,0.9375,38.0
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.5961538461538461,30.0
libero_long_20260909,libero_long,20260909,eef_motion_low,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,400,4,396,2,2,0.5,0.005050505050505051,0.5,0.7474747474747475,0.8798076923076923,38.5
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,80,15,65,15,25,1.0,0.38461538461538464,0.375,0.8076923076923077,0.7692307692307695,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.7692307692307693,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,8,72,8,1,1.0,0.013888888888888888,0.8888888888888888,0.9930555555555556,0.7692307692307693,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,19,61,19,0,1.0,0.0,1.0,1.0,0.7692307692307694,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,3,1.0,0.039473684210526314,0.5714285714285714,0.9802631578947368,0.7692307692307693,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,400,4,396,4,0,1.0,0.0,1.0,1.0,0.7692307692307693,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,0,1.0,0.0,1.0,1.0,0.7692307692307693,39.0
libero_long_20260909,libero_long,20260909,clock_q7,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,400,4,396,4,7,1.0,0.017676767676767676,0.36363636363636365,0.9911616161616161,0.7692307692307693,39.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,80,15,65,15,0,1.0,0.0,1.0,1.0,0.9230769230769232,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.923076923076923,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,8,72,8,0,1.0,0.0,1.0,1.0,0.9230769230769231,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,19,61,19,0,1.0,0.0,1.0,1.0,0.9230769230769231,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,0,1.0,0.0,1.0,1.0,0.9230769230769231,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,400,4,396,4,0,1.0,0.0,1.0,1.0,0.9230769230769231,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,0,1.0,0.0,1.0,1.0,0.9230769230769231,47.0
libero_long_20260909,libero_long,20260909,clock_q7,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,400,4,396,4,1,1.0,0.0025252525252525255,0.8,0.9987373737373737,0.9230769230769231,47.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7,80,0,80,0,7,,0.0875,0.0,,,
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7,80,15,65,12,6,0.8,0.09230769230769231,0.6666666666666666,0.8538461538461539,0.582051282051282,31.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7,80,3,77,2,0,0.6666666666666666,0.0,1.0,0.8333333333333333,0.75,31.5
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7,80,8,72,8,1,1.0,0.013888888888888888,0.8888888888888888,0.9930555555555556,0.6225961538461539,31.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7,80,19,61,13,3,0.6842105263157895,0.04918032786885246,0.8125,0.8175150992234684,0.7631578947368421,30.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7,80,4,76,4,4,1.0,0.05263157894736842,0.5,0.9736842105263158,0.46153846153846156,23.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7,400,4,396,4,1,1.0,0.0025252525252525255,0.8,0.9987373737373737,0.5336538461538463,27.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7,400,1,399,1,6,1.0,0.015037593984962405,0.14285714285714285,0.9924812030075187,0.5576923076923077,28.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7,400,4,396,2,2,0.5,0.005050505050505051,0.5,0.7474747474747475,0.7644230769230769,26.5
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7,80,15,65,9,1,0.6,0.015384615384615385,0.9,0.7923076923076924,0.8217948717948718,36.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7,80,3,77,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7,80,8,72,2,0,0.25,0.0,1.0,0.625,0.9567307692307693,42.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7,80,19,61,3,1,0.15789473684210525,0.01639344262295082,0.75,0.5707506471095772,0.9665991902834009,41.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7,80,4,76,4,3,1.0,0.039473684210526314,0.5714285714285714,0.9802631578947368,0.6346153846153846,29.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7,400,4,396,4,0,1.0,0.0,1.0,1.0,0.798076923076923,40.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.6153846153846154,31.0
libero_long_20260909,libero_long,20260909,v7_guard_constant,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7,400,4,396,2,1,0.5,0.0025252525252525255,0.6666666666666666,0.7487373737373737,0.7884615384615384,29.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7,80,0,80,0,7,,0.0875,0.0,,,
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7,80,15,65,2,5,0.13333333333333333,0.07692307692307693,0.2857142857142857,0.5282051282051282,0.9794871794871794,43.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7,80,3,77,2,12,0.6666666666666666,0.15584415584415584,0.14285714285714285,0.7554112554112553,0.7115384615384616,28.5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7,80,8,72,6,1,0.75,0.013888888888888888,0.8571428571428571,0.8680555555555556,0.6322115384615385,25.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7,80,19,61,19,6,1.0,0.09836065573770492,0.76,0.9508196721311475,0.5495951417004049,28.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7,80,4,76,4,5,1.0,0.06578947368421052,0.4444444444444444,0.9671052631578947,0.5384615384615385,27.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7,400,4,396,2,29,0.5,0.07323232323232323,0.06451612903225806,0.7133838383838383,0.8317307692307693,33.5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7,400,1,399,1,9,1.0,0.022556390977443608,0.1,0.9887218045112782,0.5769230769230769,29.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7,400,4,396,1,12,0.25,0.030303030303030304,0.07692307692307693,0.6098484848484849,0.8990384615384616,30.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7,80,15,65,1,0,0.06666666666666667,0.0,1.0,0.5333333333333333,0.9833333333333333,38.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7,80,3,77,0,1,0.0,0.012987012987012988,0.0,0.4935064935064935,1.0,
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7,80,0,80,0,0,,0.0,,,,
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7,80,8,72,4,1,0.5,0.013888888888888888,0.8,0.7430555555555556,0.7572115384615384,25.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7,80,19,61,17,2,0.8947368421052632,0.03278688524590164,0.8947368421052632,0.9309749784296808,0.638663967611336,29.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7,80,4,76,4,4,1.0,0.05263157894736842,0.5,0.9736842105263158,0.5576923076923077,28.0
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7,400,4,396,2,1,0.5,0.0025252525252525255,0.6666666666666666,0.7487373737373737,0.9086538461538461,41.5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7,400,4,396,1,4,0.25,0.010101010101010102,0.2,0.6199494949494949,0.9038461538461539,31.0
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7,80,0,80,0,18,,0.225,0.0,,,
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7,80,15,65,10,2,0.6666666666666666,0.03076923076923077,0.8333333333333334,0.8179487179487179,0.8205128205128205,36.0
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7,80,3,77,3,2,1.0,0.025974025974025976,0.6,0.987012987012987,0.5705128205128206,30.0
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7,80,0,80,0,2,,0.025,0.0,,,
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7,80,8,72,6,2,0.75,0.027777777777777776,0.75,0.8611111111111112,0.7163461538461537,28.5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7,80,19,61,11,6,0.5789473684210527,0.09836065573770492,0.6470588235294118,0.7402933563416738,0.7742914979757085,29.0
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7,80,4,76,4,4,1.0,0.05263157894736842,0.5,0.9736842105263158,0.6346153846153846,29.0
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7,400,4,396,4,37,1.0,0.09343434343434344,0.0975609756097561,0.9532828282828283,0.735576923076923,37.5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7,400,1,399,1,25,1.0,0.06265664160401002,0.038461538461538464,0.968671679197995,0.6153846153846154,31.0
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7,400,4,396,2,11,0.5,0.027777777777777776,0.15384615384615385,0.7361111111111112,0.6875,18.5
