cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,representation,direction,width,confirmations,quantile,max_suite_fpr,max_task_fpr,eligible
development_main,all,candidate,14800,487,14313,30,457,235,212,23,275,14290,0.4353182751540041,0.0016069307622441137,0.902127659574468,0.5666666666666667,0.42669584245076586,13.0,0.4127310061601643,0.3675564681724846,0.3162217659137577,0.26283367556468173,L3,low,2,2,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,210,187,23,300,14290,0.3839835728952772,0.0016069307622441137,0.8904761904761904,0.4,0.38293216630196936,13.0,0.3613963039014374,0.33880903490759756,0.2997946611909651,0.26078028747433263,L3,low,2,2,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,199,176,23,311,14290,0.3613963039014374,0.0016069307622441137,0.8844221105527639,0.3333333333333333,0.36323851203501095,14.0,0.3408624229979466,0.324435318275154,0.28952772073921973,0.25667351129363447,L3,low,2,2,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,333,306,27,181,14286,0.6283367556468172,0.0018863969817648292,0.918918918918919,0.6,0.6301969365426696,10.0,0.5400410677618069,0.4702258726899384,0.33059548254620125,0.2915811088295688,L3,low,2,4,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,320,297,23,190,14290,0.6098562628336756,0.0016069307622441137,0.928125,0.6,0.6105032822757112,11.0,0.5277207392197125,0.45790554414784396,0.32854209445585214,0.2915811088295688,L3,low,2,4,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,311,288,23,199,14290,0.5913757700205339,0.0016069307622441137,0.9260450160771704,0.6,0.5908096280087527,11.0,0.5092402464065708,0.44763860369609854,0.32854209445585214,0.2915811088295688,L3,low,2,4,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,304,281,23,206,14290,0.5770020533880903,0.0016069307622441137,0.9243421052631579,0.6,0.5754923413566739,12.0,0.4928131416837782,0.4394250513347023,0.32854209445585214,0.2915811088295688,L3,low,2,4,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,298,275,23,212,14290,0.5646817248459959,0.0016069307622441137,0.9228187919463087,0.6,0.562363238512035,12.0,0.4804928131416838,0.42505133470225875,0.3264887063655031,0.28952772073921973,L3,low,2,4,0.8,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,284,261,23,226,14290,0.5359342915811088,0.0016069307622441137,0.9190140845070423,0.5666666666666667,0.5339168490153173,12.0,0.46406570841889117,0.40451745379876797,0.324435318275154,0.2874743326488706,L3,low,2,4,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,269,246,23,241,14290,0.5051334702258727,0.0016069307622441137,0.9144981412639405,0.5333333333333333,0.5032822757111597,12.0,0.4353182751540041,0.3942505133470226,0.3203285420944558,0.28542094455852157,L3,low,2,4,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,254,231,23,256,14290,0.47433264887063653,0.0016069307622441137,0.9094488188976378,0.5333333333333333,0.47045951859956237,13.0,0.42299794661190965,0.38809034907597534,0.3203285420944558,0.28542094455852157,L3,low,2,4,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,241,218,23,269,14290,0.44763860369609854,0.0016069307622441137,0.9045643153526971,0.5,0.4442013129102845,13.0,0.406570841889117,0.3675564681724846,0.3203285420944558,0.28336755646817247,L3,low,2,4,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,234,211,23,276,14290,0.433264887063655,0.0016069307622441137,0.9017094017094017,0.4666666666666667,0.4310722100656455,13.0,0.38809034907597534,0.3675564681724846,0.3203285420944558,0.28336755646817247,L3,low,2,4,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,215,192,23,295,14290,0.3942505133470226,0.0016069307622441137,0.8930232558139535,0.4666666666666667,0.38949671772428884,13.0,0.35523613963039014,0.3408624229979466,0.2936344969199179,0.2546201232032854,L3,low,2,4,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,206,183,23,304,14290,0.3757700205338809,0.0016069307622441137,0.8883495145631068,0.4666666666666667,0.36980306345733044,13.0,0.3470225872689938,0.3326488706365503,0.2874743326488706,0.2546201232032854,L3,low,2,4,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,192,169,23,318,14290,0.3470225872689938,0.0016069307622441137,0.8802083333333334,0.3333333333333333,0.3479212253829322,14.0,0.33059548254620125,0.3182751540041068,0.2874743326488706,0.2546201232032854,L3,low,2,4,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,188,165,23,322,14290,0.33880903490759756,0.0016069307622441137,0.8776595744680851,0.3333333333333333,0.33916849015317285,14.0,0.3264887063655031,0.3141683778234086,0.2874743326488706,0.2546201232032854,L3,low,2,4,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,272,249,23,238,14290,0.5112936344969199,0.0016069307622441137,0.9154411764705882,0.5666666666666667,0.5076586433260394,12.0,0.44763860369609854,0.3798767967145791,0.324435318275154,0.2813141683778234,L3,low,2,6,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,267,244,23,243,14290,0.5010266940451745,0.0016069307622441137,0.9138576779026217,0.5666666666666667,0.49671772428884026,12.0,0.4353182751540041,0.3798767967145791,0.324435318275154,0.2792607802874743,L3,low,2,6,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,257,234,23,253,14290,0.4804928131416838,0.0016069307622441137,0.9105058365758755,0.5,0.47921225382932164,12.0,0.42299794661190965,0.37166324435318276,0.324435318275154,0.2792607802874743,L3,low,2,6,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,252,229,23,258,14290,0.4702258726899384,0.0016069307622441137,0.9087301587301587,0.5,0.4682713347921225,12.0,0.4188911704312115,0.36960985626283366,0.3203285420944558,0.2751540041067762,L3,low,2,6,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,247,224,23,263,14290,0.459958932238193,0.0016069307622441137,0.9068825910931174,0.4666666666666667,0.45951859956236324,12.0,0.4106776180698152,0.3613963039014374,0.3182751540041068,0.2731006160164271,L3,low,2,6,0.8,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,240,217,23,270,14290,0.4455852156057495,0.0016069307622441137,0.9041666666666667,0.4666666666666667,0.4442013129102845,12.0,0.39835728952772076,0.3593429158110883,0.3162217659137577,0.27104722792607805,L3,low,2,6,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,230,207,23,280,14290,0.42505133470225875,0.0016069307622441137,0.9,0.4666666666666667,0.4223194748358862,13.0,0.3921971252566735,0.3531827515400411,0.3162217659137577,0.26899383983572894,L3,low,2,6,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,224,201,23,286,14290,0.4127310061601643,0.0016069307622441137,0.8973214285714286,0.4666666666666667,0.40919037199124725,13.0,0.3860369609856263,0.3531827515400411,0.3162217659137577,0.26899383983572894,L3,low,2,6,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,219,196,23,291,14290,0.4024640657084189,0.0016069307622441137,0.8949771689497716,0.4666666666666667,0.3982494529540481,13.0,0.37166324435318276,0.3531827515400411,0.3162217659137577,0.26283367556468173,L3,low,2,6,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,212,189,23,298,14290,0.38809034907597534,0.0016069307622441137,0.8915094339622641,0.4666666666666667,0.38293216630196936,13.0,0.36960985626283366,0.351129363449692,0.3141683778234086,0.26078028747433263,L3,low,2,6,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,195,172,23,315,14290,0.3531827515400411,0.0016069307622441137,0.882051282051282,0.4666666666666667,0.34573304157549234,14.0,0.33880903490759756,0.3203285420944558,0.28542094455852157,0.25256673511293637,L3,low,2,6,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,194,171,23,316,14290,0.351129363449692,0.0016069307622441137,0.8814432989690721,0.4666666666666667,0.3435448577680525,14.0,0.33880903490759756,0.3182751540041068,0.28542094455852157,0.25256673511293637,L3,low,2,6,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,188,165,23,322,14290,0.33880903490759756,0.0016069307622441137,0.8776595744680851,0.3333333333333333,0.33916849015317285,14.0,0.324435318275154,0.31006160164271046,0.28542094455852157,0.25256673511293637,L3,low,2,6,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,186,163,23,324,14290,0.3347022587268994,0.0016069307622441137,0.8763440860215054,0.3333333333333333,0.3347921225382932,14.0,0.3203285420944558,0.31006160164271046,0.28542094455852157,0.25256673511293637,L3,low,2,6,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,243,220,23,267,14290,0.4517453798767967,0.0016069307622441137,0.9053497942386831,0.5,0.4485776805251641,12.0,0.38193018480492813,0.3470225872689938,0.3203285420944558,0.2546201232032854,L3,low,2,8,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,234,211,23,276,14290,0.433264887063655,0.0016069307622441137,0.9017094017094017,0.5,0.4288840262582057,12.0,0.3798767967145791,0.34496919917864477,0.3182751540041068,0.2546201232032854,L3,low,2,8,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,227,204,23,283,14290,0.4188911704312115,0.0016069307622441137,0.8986784140969163,0.5,0.4135667396061269,13.0,0.37166324435318276,0.34291581108829566,0.3162217659137577,0.2546201232032854,L3,low,2,8,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,225,202,23,285,14290,0.41478439425051333,0.0016069307622441137,0.8977777777777778,0.5,0.40919037199124725,13.0,0.36960985626283366,0.34291581108829566,0.3162217659137577,0.2546201232032854,L3,low,2,8,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,223,200,23,287,14290,0.4106776180698152,0.0016069307622441137,0.8968609865470852,0.4666666666666667,0.40700218818380746,13.0,0.3655030800821355,0.34291581108829566,0.3162217659137577,0.2546201232032854,L3,low,2,8,0.8,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,220,197,23,290,14290,0.40451745379876797,0.0016069307622441137,0.8954545454545455,0.4666666666666667,0.40043763676148797,13.0,0.3655030800821355,0.34291581108829566,0.3162217659137577,0.2546201232032854,L3,low,2,8,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,218,195,23,292,14290,0.4004106776180698,0.0016069307622441137,0.8944954128440367,0.4666666666666667,0.39606126914660833,13.0,0.3613963039014374,0.34291581108829566,0.3162217659137577,0.2546201232032854,L3,low,2,8,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,215,192,23,295,14290,0.3942505133470226,0.0016069307622441137,0.8930232558139535,0.4666666666666667,0.38949671772428884,13.0,0.3613963039014374,0.34291581108829566,0.3162217659137577,0.2546201232032854,L3,low,2,8,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,208,185,23,302,14290,0.3798767967145791,0.0016069307622441137,0.8894230769230769,0.4666666666666667,0.3741794310722101,13.0,0.3593429158110883,0.3408624229979466,0.3141683778234086,0.25256673511293637,L3,low,2,8,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,208,185,23,302,14290,0.3798767967145791,0.0016069307622441137,0.8894230769230769,0.4666666666666667,0.3741794310722101,13.0,0.3593429158110883,0.3408624229979466,0.3141683778234086,0.25256673511293637,L3,low,2,8,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,192,169,23,318,14290,0.3470225872689938,0.0016069307622441137,0.8802083333333334,0.4666666666666667,0.33916849015317285,14.0,0.32854209445585214,0.31006160164271046,0.28542094455852157,0.25256673511293637,L3,low,2,8,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,192,169,23,318,14290,0.3470225872689938,0.0016069307622441137,0.8802083333333334,0.4666666666666667,0.33916849015317285,14.0,0.3264887063655031,0.31006160164271046,0.28542094455852157,0.25256673511293637,L3,low,2,8,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,185,162,23,325,14290,0.3326488706365503,0.0016069307622441137,0.8756756756756757,0.3333333333333333,0.33260393873085337,14.0,0.3182751540041068,0.31006160164271046,0.28542094455852157,0.25256673511293637,L3,low,2,8,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,183,160,23,327,14290,0.32854209445585214,0.0016069307622441137,0.8743169398907104,0.3333333333333333,0.3282275711159737,14.0,0.3162217659137577,0.3080082135523614,0.28336755646817247,0.25256673511293637,L3,low,2,8,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,6157,379,5778,108,8535,0.7782340862422998,0.40368895409767347,0.06155595257430567,0.7,0.7833698030634574,12.0,0.7453798767967146,0.7002053388090349,0.5564681724845996,0.4209445585215606,L3,low,4,1,0.5,0.49835982841281856,0.5038560411311054,False
development_main,all,candidate,14800,487,14313,30,457,4983,376,4607,111,9706,0.7720739219712526,0.321875218332984,0.07545655227774434,0.6666666666666666,0.7789934354485777,12.0,0.7371663244353183,0.6919917864476386,0.5256673511293635,0.40451745379876797,L3,low,4,1,0.6,0.4002018672722685,0.40759493670886077,False
development_main,all,candidate,14800,487,14313,30,457,3796,372,3424,115,10889,0.7638603696098563,0.2392230839097324,0.09799789251844046,0.6666666666666666,0.7702407002188184,12.0,0.7268993839835729,0.6796714579055442,0.5010266940451745,0.39014373716632444,L3,low,4,1,0.7,0.29926823113802675,0.31,False
development_main,all,candidate,14800,487,14313,30,457,3184,370,2814,117,11499,0.7597535934291582,0.1966044854328233,0.11620603015075377,0.6666666666666666,0.7658643326039387,11.0,0.7227926078028748,0.6694045174537988,0.48459958932238195,0.37782340862423,L3,low,4,1,0.75,0.24829674489023468,0.25569620253164554,False
development_main,all,candidate,14800,487,14313,30,457,2619,370,2249,117,12064,0.7597535934291582,0.15712988192552224,0.14127529591447116,0.6666666666666666,0.7658643326039387,10.0,0.7166324435318275,0.6591375770020534,0.46406570841889117,0.35728952772073924,L3,low,4,1,0.8,0.20010093363613424,0.20854271356783918,False
development_main,all,candidate,14800,487,14313,30,457,2000,365,1635,122,12678,0.7494866529774127,0.11423181722909244,0.1825,0.6666666666666666,0.7549234135667396,10.0,0.704312114989733,0.6365503080082136,0.43121149897330596,0.3347022587268994,L3,low,4,1,0.85,0.14837244511733536,0.155,False
development_main,all,candidate,14800,487,14313,30,457,1421,354,1067,133,13246,0.7268993839835729,0.07454761405715084,0.24912033779028853,0.6666666666666666,0.7308533916849015,10.0,0.6652977412731006,0.5995893223819302,0.41478439425051333,0.32238193018480493,L3,low,4,1,0.9,0.09941963159222811,0.1075,False
development_main,all,candidate,14800,487,14313,30,457,1117,340,777,147,13536,0.6981519507186859,0.054286313141898974,0.3043867502238138,0.6666666666666666,0.700218818380744,9.5,0.6386036960985626,0.5564681724845996,0.3921971252566735,0.3141683778234086,L3,low,4,1,0.925,0.07342922028766086,0.08312342569269521,False
development_main,all,candidate,14800,487,14313,30,457,823,319,504,168,13809,0.6550308008213552,0.03521274365961014,0.38760631834750914,0.6666666666666666,0.6542669584245077,11.0,0.6057494866529775,0.5112936344969199,0.3860369609856263,0.31006160164271046,L3,low,4,1,0.95,0.04844814534443603,0.06,False
development_main,all,candidate,14800,487,14313,30,457,699,306,393,181,13920,0.6283367556468172,0.027457556067910293,0.43776824034334766,0.6666666666666666,0.6258205689277899,11.0,0.5790554414784395,0.4948665297741273,0.3798767967145791,0.3059548254620123,L3,low,4,1,0.96,0.03885944991168307,0.0475,False
development_main,all,candidate,14800,487,14313,30,457,506,279,227,208,14086,0.5728952772073922,0.0158597079578006,0.5513833992094862,0.6333333333333333,0.5689277899343544,11.0,0.5297741273100616,0.459958932238193,0.3593429158110883,0.27720739219712526,L3,low,4,1,0.975,0.0232147363108756,0.0325,False
development_main,all,candidate,14800,487,14313,30,457,448,268,180,219,14133,0.5503080082135524,0.012575979878432194,0.5982142857142857,0.6333333333333333,0.5448577680525164,12.0,0.5092402464065708,0.42915811088295686,0.351129363449692,0.27720739219712526,L3,low,4,1,0.98,0.0174110522331567,0.03,False
development_main,all,candidate,14800,487,14313,30,457,316,225,91,262,14222,0.4620123203285421,0.006357856494096276,0.7120253164556962,0.5,0.45951859956236324,12.0,0.43121149897330596,0.39014373716632444,0.32238193018480493,0.2731006160164271,L3,low,4,1,0.99,0.008327024981074944,0.022408963585434174,False
development_main,all,candidate,14800,487,14313,30,457,253,201,52,286,14261,0.4127310061601643,0.0036330608537693005,0.7944664031620553,0.43333333333333335,0.4113785557986871,13.0,0.3839835728952772,0.3613963039014374,0.31211498973305957,0.2669404517453799,L3,low,4,1,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,2439,365,2074,122,12239,0.7494866529774127,0.14490323482149095,0.14965149651496515,0.6666666666666666,0.7549234135667396,11.0,0.7063655030800822,0.6509240246406571,0.45585215605749485,0.36344969199178645,L3,low,4,2,0.5,0.19101703665462055,0.28350515463917525,False
development_main,all,candidate,14800,487,14313,30,457,1823,362,1461,125,12852,0.7433264887063655,0.1020750366799413,0.19857377948436644,0.6666666666666666,0.7483588621444202,10.5,0.6981519507186859,0.6365503080082136,0.433264887063655,0.3470225872689938,L3,low,4,2,0.6,0.1373257614868353,0.2268041237113402,False
development_main,all,candidate,14800,487,14313,30,457,1258,356,902,131,13411,0.731006160164271,0.06301963250192133,0.28298887122416533,0.6666666666666666,0.7352297592997812,9.5,0.6878850102669405,0.6180698151950719,0.40451745379876797,0.32854209445585214,L3,low,4,2,0.7,0.0867320598864223,0.15721649484536082,False
development_main,all,candidate,14800,487,14313,30,457,1028,353,675,134,13638,0.7248459958932238,0.04715992454412073,0.3433852140077821,0.6666666666666666,0.7286652078774617,9.0,0.6796714579055442,0.6016427104722792,0.3942505133470226,0.32238193018480493,L3,low,4,2,0.75,0.06504904491481672,0.11855670103092783,False
development_main,all,candidate,14800,487,14313,30,457,862,351,511,136,13802,0.7207392197125256,0.0357018095437714,0.4071925754060325,0.6666666666666666,0.7242888402625821,9.0,0.6714579055441479,0.5893223819301848,0.3839835728952772,0.3182751540041068,L3,low,4,2,0.8,0.05059370160041301,0.09,False
development_main,all,candidate,14800,487,14313,30,457,692,347,345,140,13968,0.7125256673511293,0.024103961433661707,0.5014450867052023,0.6666666666666666,0.7155361050328227,8.0,0.6611909650924025,0.5708418891170431,0.37166324435318276,0.31006160164271046,L3,low,4,2,0.85,0.03149199793495096,0.07,False
development_main,all,candidate,14800,487,14313,30,457,512,327,185,160,14128,0.6714579055441479,0.01292531265283309,0.638671875,0.6666666666666666,0.6717724288840262,9.0,0.6139630390143738,0.5236139630390144,0.3655030800821355,0.3059548254620123,L3,low,4,2,0.9,0.014879425346331451,0.04381443298969072,False
development_main,all,candidate,14800,487,14313,30,457,437,312,125,175,14188,0.6406570841889117,0.008733319360022357,0.7139588100686499,0.6333333333333333,0.6411378555798687,10.5,0.5811088295687885,0.48459958932238195,0.35728952772073924,0.30390143737166325,L3,low,4,2,0.925,0.010345697703759779,0.03350515463917526,False
development_main,all,candidate,14800,487,14313,30,457,389,298,91,189,14222,0.6119096509240246,0.006357856494096276,0.7660668380462725,0.6333333333333333,0.6105032822757112,11.0,0.5503080082135524,0.4702258726899384,0.35523613963039014,0.30390143737166325,L3,low,4,2,0.95,0.00757002271006813,0.028350515463917526,False
development_main,all,candidate,14800,487,14313,30,457,356,287,69,200,14244,0.5893223819301848,0.004820792286732341,0.8061797752808989,0.6333333333333333,0.5864332603938731,12.0,0.5277207392197125,0.44969199178644764,0.351129363449692,0.30184804928131415,L3,low,4,2,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,314,262,52,225,14261,0.5379876796714579,0.0036330608537693005,0.8343949044585988,0.6,0.5339168490153173,12.0,0.4887063655030801,0.4188911704312115,0.3264887063655031,0.27104722792607805,L3,low,4,2,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,291,246,45,241,14268,0.5051334702258727,0.0031439949696080486,0.845360824742268,0.6,0.4989059080962801,12.0,0.44969199178644764,0.39835728952772076,0.32238193018480493,0.26899383983572894,L3,low,4,2,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,245,214,31,273,14282,0.4394250513347023,0.0021658632012855447,0.8734693877551021,0.5,0.43544857768052514,13.0,0.4004106776180698,0.37166324435318276,0.3141683778234086,0.2669404517453799,L3,low,4,2,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,211,187,24,300,14289,0.3839835728952772,0.0016767973171242926,0.8862559241706162,0.4,0.38293216630196936,13.0,0.3593429158110883,0.3490759753593429,0.30390143737166325,0.26283367556468173,L3,low,4,2,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,385,332,53,155,14260,0.6817248459958932,0.0037029274086494797,0.8623376623376623,0.6333333333333333,0.6849015317286652,8.5,0.6098562628336756,0.5236139630390144,0.3531827515400411,0.2997946611909651,L3,low,4,4,0.5,0.007227671657201859,0.04,False
development_main,all,candidate,14800,487,14313,30,457,367,329,38,158,14275,0.675564681724846,0.0026549290854467967,0.896457765667575,0.6333333333333333,0.6783369803063457,9.0,0.5995893223819302,0.5112936344969199,0.3531827515400411,0.2997946611909651,L3,low,4,4,0.6,0.0065942591155934835,0.0275,False
development_main,all,candidate,14800,487,14313,30,457,356,324,32,163,14281,0.6652977412731006,0.0022357297561657235,0.9101123595505618,0.6333333333333333,0.6673960612691466,8.5,0.5872689938398358,0.49691991786447637,0.34291581108829566,0.29774127310061604,L3,low,4,4,0.7,0.0065942591155934835,0.0225,True
development_main,all,candidate,14800,487,14313,30,457,351,319,32,168,14281,0.6550308008213552,0.0022357297561657235,0.9088319088319088,0.6333333333333333,0.6564551422319475,9.0,0.5708418891170431,0.486652977412731,0.3408624229979466,0.29774127310061604,L3,low,4,4,0.75,0.0065942591155934835,0.0225,True
development_main,all,candidate,14800,487,14313,30,457,346,314,32,173,14281,0.6447638603696099,0.0022357297561657235,0.9075144508670521,0.6,0.6477024070021882,10.0,0.5564681724845996,0.46406570841889117,0.33675564681724846,0.29774127310061604,L3,low,4,4,0.8,0.0065942591155934835,0.0225,True
development_main,all,candidate,14800,487,14313,30,457,334,309,25,178,14288,0.6344969199178645,0.0017466638720044715,0.9251497005988024,0.6,0.6367614879649891,10.0,0.5420944558521561,0.4537987679671458,0.33675564681724846,0.29774127310061604,L3,low,4,4,0.85,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,307,282,25,205,14288,0.5790554414784395,0.0017466638720044715,0.9185667752442996,0.6,0.5776805251641138,12.0,0.486652977412731,0.4188911704312115,0.3347022587268994,0.29774127310061604,L3,low,4,4,0.9,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,296,271,25,216,14288,0.5564681724845996,0.0017466638720044715,0.9155405405405406,0.6,0.5536105032822757,12.0,0.4620123203285421,0.40451745379876797,0.33059548254620125,0.2936344969199179,L3,low,4,4,0.925,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,282,258,24,229,14289,0.5297741273100616,0.0016767973171242926,0.9148936170212766,0.6,0.5251641137855579,12.0,0.4517453798767967,0.39835728952772076,0.32854209445585214,0.2936344969199179,L3,low,4,4,0.95,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,272,248,24,239,14289,0.5092402464065708,0.0016767973171242926,0.9117647058823529,0.5666666666666667,0.5054704595185996,12.0,0.4353182751540041,0.3942505133470226,0.32854209445585214,0.2915811088295688,L3,low,4,4,0.96,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,251,227,24,260,14289,0.46611909650924027,0.0016767973171242926,0.9043824701195219,0.5666666666666667,0.45951859956236324,12.0,0.4004106776180698,0.3675564681724846,0.30184804928131415,0.26283367556468173,L3,low,4,4,0.975,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,234,211,23,276,14290,0.433264887063655,0.0016069307622441137,0.9017094017094017,0.5666666666666667,0.424507658643326,13.0,0.3860369609856263,0.3593429158110883,0.2997946611909651,0.26283367556468173,L3,low,4,4,0.98,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,211,188,23,299,14290,0.3860369609856263,0.0016069307622441137,0.8909952606635071,0.4666666666666667,0.38074398249452956,13.0,0.3613963039014374,0.33880903490759756,0.2997946611909651,0.26078028747433263,L3,low,4,4,0.99,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,197,174,23,313,14290,0.35728952772073924,0.0016069307622441137,0.883248730964467,0.4,0.3544857768052516,14.0,0.34496919917864477,0.3264887063655031,0.29568788501026694,0.2587268993839836,L3,low,4,4,0.995,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,316,293,23,194,14290,0.6016427104722792,0.0016069307622441137,0.9272151898734177,0.5666666666666667,0.6039387308533917,11.0,0.5092402464065708,0.3798767967145791,0.33059548254620125,0.2587268993839836,L3,low,4,6,0.5,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,309,286,23,201,14290,0.5872689938398358,0.0016069307622441137,0.9255663430420712,0.5666666666666667,0.5886214442013129,11.0,0.4928131416837782,0.37782340862423,0.32854209445585214,0.2587268993839836,L3,low,4,6,0.6,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,305,282,23,205,14290,0.5790554414784395,0.0016069307622441137,0.9245901639344263,0.5666666666666667,0.5798687089715536,11.0,0.48254620123203285,0.3737166324435318,0.32854209445585214,0.2587268993839836,L3,low,4,6,0.7,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,299,276,23,211,14290,0.5667351129363449,0.0016069307622441137,0.9230769230769231,0.5666666666666667,0.5667396061269147,11.0,0.47638603696098564,0.37166324435318276,0.32854209445585214,0.2587268993839836,L3,low,4,6,0.75,0.0065942591155934835,0.022408963585434174,True
development_main,all,candidate,14800,487,14313,30,457,289,266,23,221,14290,0.5462012320328542,0.0016069307622441137,0.9204152249134948,0.5666666666666667,0.5448577680525164,11.0,0.4620123203285421,0.3675564681724846,0.32854209445585214,0.2587268993839836,L3,low,4,6,0.8,0.0065942591155934835,0.022408963585434174,True
