fold,task,global_row,query,failure,first_alarm_query,length,front_mobility,back_mobility,front_base,back_base,front_relative,back_relative,acceleration,periodicity,score,threshold
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2034,12,False,11,14,0.024802498519420624,0.04036998376250267,0.026781931519508362,0.03771335631608963,0.3660328984260559,0.2465764582157135,0.03267090767621994,0.37151625752449036,3.5398447513580322,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2034,13,False,11,14,0.02230057120323181,0.03644261509180069,0.026781931519508362,0.03771335631608963,0.31173133850097656,0.18348070979118347,0.06730624288320541,0.3446882665157318,2.758199691772461,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,0,False,11,13,,,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,1,False,11,13,0.030098294839262962,0.039277806878089905,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,2,False,11,13,0.0247068852186203,0.03358425199985504,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,3,False,11,13,0.026459654793143272,0.03610650822520256,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,4,False,11,13,0.03197373077273369,0.04369974136352539,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,5,False,11,13,0.03261798620223999,0.04980243742465973,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,6,False,11,13,0.022068381309509277,0.032223135232925415,0.028309639543294907,0.0381670817732811,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,7,False,11,13,0.01743600144982338,0.02594415843486786,0.028309639543294907,0.0381670817732811,0.11318081617355347,0.05915366858243942,-0.010610967874526978,0.09043719619512558,1.0848504304885864,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,8,False,11,13,0.015795154497027397,0.021761903539299965,0.028309639543294907,0.0381670817732811,0.18808269500732422,0.1308167725801468,-0.020886996760964394,0.06072424724698067,1.1136763095855713,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,9,False,11,13,0.017852142453193665,0.029175059869885445,0.028309639543294907,0.0381670817732811,0.2546257972717285,0.16578234732151031,-0.013042471371591091,0.07990757375955582,1.6462892293930054,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,10,False,11,13,0.021000882610678673,0.03482154756784439,0.028309639543294907,0.0381670817732811,0.3246842324733734,0.2040199339389801,-0.0009055050904862583,0.09838402271270752,2.437526226043701,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,11,False,11,13,0.02565082535147667,0.04368745908141136,0.028309639543294907,0.0381670817732811,0.36460229754447937,0.22513091564178467,0.032491717487573624,0.1881505697965622,3.121213912963867,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2035,12,False,11,13,0.01908840239048004,0.02885320968925953,0.028309639543294907,0.0381670817732811,0.3887893259525299,0.24280360341072083,0.047456856817007065,0.3468373715877533,3.768592357635498,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,0,False,10,14,,,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,1,False,10,14,0.029203174635767937,0.03881872445344925,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,2,False,10,14,0.023506013676524162,0.03350140154361725,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,3,False,10,14,0.025000223889946938,0.03564579039812088,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,4,False,10,14,0.031674470752477646,0.04387468472123146,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,5,False,10,14,0.03259917348623276,0.04927004128694534,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,6,False,10,14,0.020488191395998,0.033132005482912064,0.027345970273017883,0.037960149347782135,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,7,False,10,14,0.016606051474809647,0.023450247943401337,0.027345970273017883,0.037960149347782135,0.1186516284942627,0.07042202353477478,-0.010965637862682343,0.01095049548894167,1.2004340887069702,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,8,False,10,14,0.017912058159708977,0.024748586118221283,0.027345970273017883,0.037960149347782135,0.1646226942539215,0.12160208821296692,-0.040689412504434586,-0.07493489980697632,1.4422603845596313,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,9,False,10,14,0.01752641052007675,0.03044605627655983,0.027345970273017883,0.037960149347782135,0.2241480052471161,0.14651809632778168,-0.02839786373078823,-0.0801997110247612,1.3796974420547485,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,10,False,10,14,0.018469607457518578,0.027889663353562355,0.027345970273017883,0.037960149347782135,0.31400567293167114,0.22305481135845184,0.004644764121621847,-0.011656294576823711,2.780482053756714,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,11,False,10,14,0.020335495471954346,0.03359723091125488,0.027345970273017883,0.037960149347782135,0.39239442348480225,0.28682005405426025,0.03476722165942192,0.15433961153030396,4.318440914154053,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,12,False,10,14,0.02584560215473175,0.04542192071676254,0.027345970273017883,0.037960149347782135,0.3537168800830841,0.23131641745567322,0.048874303698539734,0.06782260537147522,3.255546808242798,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2036,13,False,10,14,0.02222352661192417,0.03962806612253189,0.027345970273017883,0.037960149347782135,0.30622392892837524,0.14240364730358124,0.06731552630662918,-0.017662525177001953,2.2234344482421875,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,0,False,10,13,,,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,1,False,10,13,0.029345091432332993,0.03849482536315918,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,2,False,10,13,0.02424982190132141,0.03500145673751831,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,3,False,10,13,0.02672351524233818,0.03818458691239357,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,4,False,10,13,0.030917780473828316,0.04312560334801674,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,5,False,10,13,0.03271126002073288,0.05005059391260147,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,6,False,10,13,0.020484337583184242,0.0329572968184948,0.027809053659439087,0.0387016162276268,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,7,False,10,13,0.015809599310159683,0.024830613285303116,0.027809053659439087,0.0387016162276268,0.1309305727481842,0.06000460684299469,-0.0096413129940629,0.09104428440332413,0.9355672001838684,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,8,False,10,13,0.014179442077875137,0.021573642268776894,0.027809053659439087,0.0387016162276268,0.22002069652080536,0.13963620364665985,-0.0207462627440691,0.07769104093313217,1.1788125038146973,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,9,False,10,13,0.019062677398324013,0.03240532428026199,0.027809053659439087,0.0387016162276268,0.27640441060066223,0.1663663685321808,-0.005173598416149616,0.05438852310180664,1.7221505641937256,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,10,False,10,13,0.019004937261343002,0.030540496110916138,0.027809053659439087,0.0387016162276268,0.3570968806743622,0.22447411715984344,-0.0002266668016090989,0.09728244692087173,2.9666085243225098,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,11,False,10,13,0.022429097443819046,0.03598707169294357,0.027809053659439087,0.0387016162276268,0.4188574254512787,0.27845653891563416,0.03180480748414993,0.2788263261318207,4.330678462982178,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2037,12,False,10,13,0.02577028051018715,0.04789862409234047,0.027809053659439087,0.0387016162276268,0.3803170919418335,0.21503937244415283,0.0627116858959198,0.16950742900371552,3.379688024520874,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,0,False,11,13,,,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,1,False,11,13,0.03033514879643917,0.0386623740196228,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,2,False,11,13,0.023478928953409195,0.03440241143107414,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,3,False,11,13,0.024398207664489746,0.036339595913887024,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,4,False,11,13,0.0314754880964756,0.04299193620681763,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,5,False,11,13,0.030928127467632294,0.048927631229162216,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,6,False,11,13,0.021141642704606056,0.03350135684013367,0.027421943843364716,0.038099080324172974,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,7,False,11,13,0.01709309034049511,0.024435285478830338,0.027421943843364716,0.038099080324172974,0.12514740228652954,0.060149967670440674,-0.006547078024595976,0.06190107390284538,0.9855119585990906,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,8,False,11,13,0.016222825273871422,0.02370196394622326,0.027421943843364716,0.038099080324172974,0.18684221804141998,0.12138384580612183,-0.020284460857510567,0.014210072346031666,1.1497955322265625,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,9,False,11,13,0.017807740718126297,0.03389620780944824,0.027421943843364716,0.038099080324172974,0.23939944803714752,0.13250698149204254,-0.0040488769300282,0.00984281301498413,1.3700438737869263,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,10,False,11,13,0.02069229818880558,0.0348663404583931,0.027421943843364716,0.038099080324172974,0.30834057927131653,0.16804742813110352,0.02954445593059063,0.01346918661147356,2.131671190261841,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,11,False,11,13,0.024073295295238495,0.04173282906413078,0.027421943843364716,0.038099080324172974,0.3500763475894928,0.19407430291175842,0.06406264752149582,0.1579085737466812,2.766871452331543,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2038,12,False,11,13,0.019364602863788605,0.034920044243335724,0.027421943843364716,0.038099080324172974,0.36487656831741333,0.18566983938217163,0.08623847365379333,0.2546597421169281,3.046998977661133,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,0,False,10,13,,,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,1,False,10,13,0.029573867097496986,0.037975385785102844,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,2,False,10,13,0.024177156388759613,0.03415866941213608,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,3,False,10,13,0.025184525176882744,0.036151714622974396,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,4,False,10,13,0.03182796388864517,0.0434897318482399,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,5,False,10,13,0.03280820697546005,0.048232562839984894,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,6,False,10,13,0.02126663364470005,0.031020022928714752,0.02769087813794613,0.03794387727975845,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,7,False,10,13,0.01787678711116314,0.02714534103870392,0.02769087813794613,0.03794387727975845,0.10527750104665756,0.05444435030221939,-0.010575573891401291,0.011831889860332012,1.102748990058899,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,8,False,10,13,0.016991805285215378,0.0200725756585598,0.02769087813794613,0.03794387727975845,0.16385352611541748,0.1421964317560196,-0.022361187264323235,0.031147897243499756,1.417291522026062,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,9,False,10,13,0.016345269978046417,0.02837429568171501,0.02769087813794613,0.03794387727975845,0.2360714077949524,0.1814839392900467,-0.038378652185201645,0.011448349803686142,1.977378487586975,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,10,False,10,13,0.019123923033475876,0.0333404541015625,0.02769087813794613,0.03794387727975845,0.3210112452507019,0.22672739624977112,-0.023828497156500816,0.04507923498749733,2.863562822341919,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,11,False,10,13,0.025435451418161392,0.044919513165950775,0.02769087813794613,0.03794387727975845,0.36308977007865906,0.23822391033172607,0.003108565928414464,0.1243557333946228,3.268794059753418,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2039,12,False,10,13,0.021086983382701874,0.031757283955812454,0.02769087813794613,0.03794387727975845,0.36411577463150024,0.23295670747756958,0.04196958243846893,0.22590844333171844,3.4520082473754883,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,0,False,-1,21,,,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,1,False,-1,21,0.029405120760202408,0.04280303418636322,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,2,False,-1,21,0.023262962698936462,0.037313804030418396,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,3,False,-1,21,0.026067376136779785,0.03895322233438492,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,4,False,-1,21,0.02526812255382538,0.0410865917801857,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,5,False,-1,21,0.03348717838525772,0.05248104780912399,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,6,False,-1,21,0.029253322631120682,0.04602523893117905,0.026000898331403732,0.04003916680812836,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,7,False,-1,21,0.01898215524852276,0.030833188444375992,0.026000898331403732,0.04003916680812836,0.014676498249173164,-0.01062355749309063,0.010952609591186047,0.032348137348890305,0.9555294513702393,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,8,False,-1,21,0.02266228385269642,0.038138024508953094,0.026000898331403732,0.04003916680812836,0.01899786666035652,-0.014466691762208939,-0.019028587266802788,-0.16515575349330902,1.0767645835876465,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,9,False,-1,21,0.03637271746993065,0.05572807043790817,0.026000898331403732,0.04003916680812836,-0.035050470381975174,-0.07422095537185669,0.05965641140937805,-0.21435415744781494,1.2621632814407349,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,10,False,-1,21,0.046740882098674774,0.06546320021152496,0.026000898331403732,0.04003916680812836,-0.13763327896595,-0.15239180624485016,0.101848304271698,-0.5885045528411865,1.4603588581085205,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,11,False,-1,21,0.035492073744535446,0.05469903349876404,0.026000898331403732,0.04003916680812836,-0.14719420671463013,-0.15908852219581604,0.11413049697875977,-0.7109559178352356,1.417876124382019,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,12,False,-1,21,0.03299540653824806,0.05060117319226265,0.026000898331403732,0.04003916680812836,-0.16813217103481293,-0.17318953573703766,0.06432158499956131,-0.7206476330757141,1.3686954975128174,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,13,False,-1,21,0.027169106528162956,0.04445403069257736,0.026000898331403732,0.04003916680812836,-0.22750349342823029,-0.23493805527687073,0.04248741269111633,-0.8055089116096497,1.2307957410812378,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,14,False,-1,21,0.023813286796212196,0.03369291499257088,0.026000898331403732,0.04003916680812836,-0.235955610871315,-0.21483245491981506,0.018735436722636223,-0.5420093536376953,1.4528834819793701,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,15,False,-1,21,0.01958448439836502,0.03102387860417366,0.026000898331403732,0.04003916680812836,-0.13374866545200348,-0.11706245690584183,-0.010613895952701569,-0.41498661041259766,1.5735790729522705,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,16,False,-1,21,0.02225019410252571,0.03896883502602577,0.026000898331403732,0.04003916680812836,-0.01020281482487917,-0.03046964667737484,-0.007849154993891716,-0.12440868467092514,1.1846190690994263,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,17,False,-1,21,0.02632133476436138,0.0425647608935833,0.026000898331403732,0.04003916680812836,0.03962302207946777,0.012074178084731102,0.026214435696601868,0.08312254399061203,0.8908275961875916,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,18,False,-1,21,0.030450742691755295,0.04724013805389404,0.026000898331403732,0.04003916680812836,0.0538603737950325,0.023024819791316986,0.07996641844511032,0.15924151241779327,1.3473325967788696,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,19,False,-1,21,0.029102958738803864,0.047232162207365036,0.026000898331403732,0.04003916680812836,0.04334573447704315,0.012148321606218815,0.09580706804990768,0.09982063621282578,1.6418997049331665,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2040,20,False,-1,21,0.0212724432349205,0.02775500901043415,0.026000898331403732,0.04003916680812836,0.0622478686273098,0.04501193389296532,0.10317482799291611,0.2106815129518509,1.8969700336456299,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,0,False,10,15,,,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,1,False,10,15,0.030209923163056374,0.044205740094184875,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,2,False,10,15,0.024074863642454147,0.036893267184495926,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,3,False,10,15,0.024852003902196884,0.03888478875160217,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,4,False,10,15,0.025294229388237,0.04291170835494995,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,5,False,10,15,0.030235715210437775,0.0521874763071537,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,6,False,10,15,0.022278014570474625,0.038791216909885406,0.026107756420969963,0.04072387516498566,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,7,False,10,15,0.02069057524204254,0.03135228902101517,0.026107756420969963,0.04072387516498566,0.06861218810081482,0.027366630733013153,0.019717665389180183,0.08145233243703842,0.9363614320755005,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,8,False,10,15,0.016289491206407547,0.02153114601969719,0.026107756420969963,0.04072387516498566,0.1339218020439148,0.11661931872367859,-0.00949783157557249,0.12486136704683304,1.429402232170105,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,9,False,10,15,0.01757669821381569,0.022683169692754745,0.026107756420969963,0.04072387516498566,0.19184650480747223,0.20610040426254272,-0.005431706551462412,0.15914003551006317,2.255329132080078,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,10,False,10,15,0.018349941819906235,0.027349911630153656,0.026107756420969963,0.04072387516498566,0.24480605125427246,0.28077876567840576,-0.02183695137500763,0.0719122514128685,3.5849645137786865,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,11,False,10,15,0.017353354021906853,0.022801056504249573,0.026107756420969963,0.04072387516498566,0.33673518896102905,0.41853460669517517,-0.019847825169563293,0.31758934259414673,6.23966121673584,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,12,False,10,15,0.018312586471438408,0.02787584625184536,0.026107756420969963,0.04072387516498566,0.3698109984397888,0.4720001816749573,-0.00897542666643858,0.36412641406059265,7.325232982635498,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,13,False,10,15,0.030264485627412796,0.05574396997690201,0.026107756420969963,0.04072387516498566,0.3082370460033417,0.3750966787338257,0.054751455783843994,0.18790693581104279,5.516053199768066,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2041,14,False,10,15,0.031391441822052,0.054233480244874954,0.026107756420969963,0.04072387516498566,0.20119167864322662,0.22251024842262268,0.09123164415359497,-0.2329309731721878,3.3443615436553955,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,0,False,-1,21,,,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,1,False,-1,21,0.030314024537801743,0.04340532049536705,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,2,False,-1,21,0.023905081674456596,0.03664931654930115,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,3,False,-1,21,0.025827690958976746,0.039238765835762024,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,4,False,-1,21,0.02622448280453682,0.03931337222456932,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,5,False,-1,21,0.031017234548926353,0.05114804208278656,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,6,False,-1,21,0.029251955449581146,0.04652189090847969,0.026567818596959114,0.039651695638895035,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,7,False,-1,21,0.01869715377688408,0.030040491372346878,0.026567818596959114,0.039651695638895035,0.04198392480611801,-0.004907206632196903,0.040495626628398895,0.12674172222614288,1.2521518468856812,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,8,False,-1,21,0.02208661660552025,0.03336659073829651,0.026567818596959114,0.039651695638895035,0.054965078830718994,0.009894776158034801,-0.013556823134422302,-0.03810853883624077,1.2036432027816772,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,9,False,-1,21,0.02188427373766899,0.03457458317279816,0.026567818596959114,0.039651695638895035,0.08280661702156067,0.030769135802984238,0.012183071114122868,0.07448053359985352,1.1659274101257324,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,10,False,-1,21,0.03858531266450882,0.06209757551550865,0.026567818596959114,0.039651695638895035,0.01772300899028778,-0.046092066913843155,0.07634510844945908,-0.11489870399236679,1.9169961214065552,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,11,False,-1,21,0.040582071989774704,0.06557049602270126,0.026567818596959114,0.039651695638895035,-0.027177173644304276,-0.0867111012339592,0.12005671858787537,-0.4212716519832611,1.8940215110778809,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,12,False,-1,21,0.035802412778139114,0.055322036147117615,0.026567818596959114,0.039651695638895035,-0.06149670109152794,-0.11469598859548569,0.10836765915155411,-0.5538880825042725,1.5522007942199707,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,13,False,-1,21,0.03012477606534958,0.046262647956609726,0.026567818596959114,0.039651695638895035,-0.14052686095237732,-0.1878318041563034,0.06703119724988937,-0.7691971659660339,1.7031341791152954,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2042,14,False,-1,21,0.02463194727897644,0.035331740975379944,0.026567818596959114,0.039651695638895035,-0.1582786738872528,-0.1970437467098236,0.028628600761294365,-0.5479324460029602,1.4477344751358032,2.457061052322388
