global_row,task,mean_seen,mean_unseen,sum_seen,sum_unseen,size_seen,size_unseen
3757,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3758,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3759,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3816,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3817,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3818,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3819,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3820,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3821,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3822,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3823,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3984,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3985,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3986,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3987,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3988,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3989,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3990,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
3991,libero_goal/put_the_bowl_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
6000,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6001,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6002,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6003,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6004,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6005,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6006,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6007,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6008,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6009,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6010,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6011,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6012,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6013,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6014,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6015,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6072,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6073,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6074,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6075,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6076,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6077,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6078,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6079,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,2.0,1.0
6080,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6081,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6082,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6083,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6084,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6085,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6086,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6087,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6088,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6089,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6090,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6091,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6092,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6093,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6094,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6095,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6104,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6105,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6106,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6107,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6108,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6109,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6110,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6111,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6176,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6177,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6178,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6179,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6180,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6181,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6182,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6183,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6200,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6201,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6202,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6203,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6204,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6205,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6206,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6207,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6216,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6217,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6218,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6219,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6220,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6221,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6222,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6223,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6232,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6233,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6234,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6235,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6236,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6237,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6238,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6239,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6288,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6289,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6290,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6291,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6292,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6293,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6294,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6295,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6312,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6313,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6314,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6315,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6316,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6317,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6318,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6319,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6320,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6321,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6322,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6323,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6324,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6325,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6326,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6327,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6336,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6337,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6338,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6339,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6340,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6341,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6342,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6343,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6344,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6345,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6346,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6347,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6348,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6349,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6350,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6351,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6368,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6369,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6370,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6371,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6372,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6373,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6374,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6375,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6376,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6377,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6378,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6379,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6380,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6381,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6382,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6383,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6392,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6393,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6394,libero_goal/put_the_wine_bottle_on_the_rack,0.0,1.0,0.0,1.0,1.0,1.0
6395,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6396,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6397,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6398,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
6399,libero_goal/put_the_wine_bottle_on_the_rack,0.0,0.0,0.0,0.0,1.0,1.0
7600,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7601,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7602,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7603,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7604,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7605,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7606,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7607,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7608,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7609,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7610,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7611,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7612,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7613,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7614,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7615,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7672,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7673,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7674,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7675,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7676,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7677,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7678,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7679,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7688,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7689,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7690,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7691,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7692,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7693,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7694,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7695,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7704,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7705,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7706,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7707,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7708,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7709,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7710,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7711,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7888,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7889,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7890,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7891,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7892,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7893,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7894,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7895,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7912,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7913,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7914,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7915,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7916,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7917,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7918,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7919,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7920,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7921,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7922,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7923,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7924,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7925,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7926,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7927,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7936,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7937,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7938,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7939,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7940,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7941,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7942,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7943,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7992,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7993,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7994,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7995,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7996,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7997,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7998,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
7999,libero_goal/turn_on_the_stove,0.0,0.0,0.0,0.0,1.0,2.0
8400,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8401,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8402,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8403,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8404,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8405,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8406,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8407,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8408,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8409,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8410,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8411,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8412,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8413,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8414,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8415,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8416,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8417,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8418,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8419,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8420,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8421,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8422,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8423,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8432,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8433,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8434,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8435,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8436,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8437,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
8438,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.0,0.0,0.0,0.0,1.0,1.0
