episode,failure,query,back_mobility,back_flow_path,flow_acceleration,back_token_diversity,mobility_log_ratio,acceleration_log_ratio,path_log_ratio,diversity_log_ratio,front_back_path_log_ratio,decoupling,both_increasing,both_decreasing,outer_up_inner_down,path_decoupling,layer_agreement,token_diversity_contraction,recent_decoupling,persistent_decoupling,decoupling_occupancy,decoupling_drop,mobility_rebound,routing_recovery
62,False,7,0.09305182099342346,0.0919099748134613,0.009146399796009064,0.003044714452698827,0.2504056692123413,0.07789202034473419,0.14592500030994415,0.5545471906661987,0.1470034271478653,0.0,0.07789202034473419,0.0,0.0,0.0,0.0,0.0,,,,,,
62,False,8,0.091169573366642,0.08876299113035202,0.008963762782514095,0.002747266087681055,0.25214308500289917,0.05772397294640541,0.11709439009428024,0.44316473603248596,0.1436453014612198,0.0,0.05772397294640541,0.0,0.0,0.0,0.0,0.0,,,,,,
62,False,9,0.08700654655694962,0.08598628640174866,0.00875011831521988,0.002274228259921074,0.21552422642707825,0.033603787422180176,0.09218496829271317,0.2104993760585785,0.19786547124385834,0.0,0.033603787422180176,0.0,0.0,0.0,0.125,0.0,,,,,,
63,False,0,,,,,,,,,,,,,,,,,,,,,,
63,False,1,,,,,,,,,,,,,,,,,,,,,,
63,False,2,,,,,,,,,,,,,,,,,,,,,,
63,False,3,,,,,,,,,,,,,,,,,,,,,,
63,False,4,,,,,,,,,,,,,,,,,,,,,,
63,False,5,,,,,,,,,,,,,,,,,,,,,,
63,False,6,,,,,,,,,,,,,,,,,,,,,,
63,False,7,0.08504557609558105,0.08994332700967789,0.009057103656232357,0.0026105439756065607,0.14389432966709137,0.06560239940881729,0.11635717749595642,0.29300686717033386,0.15309618413448334,0.0,0.06560239940881729,0.0,0.0,0.0,0.125,0.0,,,,,,
63,False,8,0.08319898694753647,0.08967175334692001,0.008858973160386086,0.0025623205583542585,0.1512986421585083,0.04348630830645561,0.10921848565340042,0.25504574179649353,0.13111798465251923,0.0,0.04348630830645561,0.0,0.0,0.0,0.0,0.0,,,,,,
63,False,9,0.08885741233825684,0.09138346463441849,0.00901873130351305,0.0029830613639205694,0.16623185575008392,0.061357151716947556,0.11887253820896149,0.39097729325294495,0.1806028038263321,0.0,0.061357151716947556,0.0,0.0,0.0,0.0,0.0,,,,,,
64,False,0,,,,,,,,,,,,,,,,,,,,,,
64,False,1,,,,,,,,,,,,,,,,,,,,,,
64,False,2,,,,,,,,,,,,,,,,,,,,,,
64,False,3,,,,,,,,,,,,,,,,,,,,,,
64,False,4,,,,,,,,,,,,,,,,,,,,,,
64,False,5,,,,,,,,,,,,,,,,,,,,,,
64,False,6,,,,,,,,,,,,,,,,,,,,,,
64,False,7,0.09692598879337311,0.0986621230840683,0.009545153938233852,0.003195464378222823,0.2263861447572708,0.07998047024011612,0.1460915356874466,0.5270878076553345,0.07872556149959564,0.0,0.07998047024011612,0.0,0.0,0.0,0.0,0.0,,,,,,
64,False,8,0.09435726702213287,0.09160511195659637,0.008975773118436337,0.002687075873836875,0.1963621973991394,0.018482668325304985,0.06210866943001747,0.2911612093448639,0.11992356181144714,0.0,0.018482668325304985,0.0,0.0,0.0,0.0,0.0,,,,,,
64,False,9,0.08513206243515015,0.0881308764219284,0.008808483369648457,0.0023751205299049616,0.09825804829597473,-0.00032904656836763024,0.03315083310008049,0.20232954621315002,0.16329291462898254,0.0,0.0,0.0,0.00032904656836763024,0.0,0.0,0.0,,,,,,
65,False,0,,,,,,,,,,,,,,,,,,,,,,
65,False,1,,,,,,,,,,,,,,,,,,,,,,
65,False,2,,,,,,,,,,,,,,,,,,,,,,
65,False,3,,,,,,,,,,,,,,,,,,,,,,
65,False,4,,,,,,,,,,,,,,,,,,,,,,
65,False,5,,,,,,,,,,,,,,,,,,,,,,
65,False,6,,,,,,,,,,,,,,,,,,,,,,
65,False,7,0.09851880371570587,0.09778929501771927,0.00971201527863741,0.0030847275629639626,0.17621472477912903,0.0981852114200592,0.1248401626944542,0.4128594696521759,0.09846098721027374,0.0,0.0981852114200592,0.0,0.0,0.0,0.0,0.0,,,,,,
65,False,8,0.09535245597362518,0.0909256860613823,0.009121567010879517,0.002663601189851761,0.1661829799413681,0.03546964377164841,0.039324820041656494,0.25272154808044434,0.1418890357017517,0.0,0.03546964377164841,0.0,0.0,0.0,0.0,0.0,,,,,,
65,False,9,0.08733291923999786,0.08704639226198196,0.00880039669573307,0.0023709465749561787,0.06374050676822662,-0.00037113126018084586,0.009988470003008842,0.1656889021396637,0.1809120774269104,0.0,0.0,0.0,0.00037113126018084586,0.0,0.0,0.0,,,,,,
66,False,0,,,,,,,,,,,,,,,,,,,,,,
66,False,1,,,,,,,,,,,,,,,,,,,,,,
66,False,2,,,,,,,,,,,,,,,,,,,,,,
66,False,3,,,,,,,,,,,,,,,,,,,,,,
66,False,4,,,,,,,,,,,,,,,,,,,,,,
66,False,5,,,,,,,,,,,,,,,,,,,,,,
66,False,6,,,,,,,,,,,,,,,,,,,,,,
66,False,7,0.0989946573972702,0.09870851039886475,0.009644797071814537,0.003103827591985464,0.1998714953660965,0.1033267006278038,0.15097935497760773,0.529826819896698,0.07984067499637604,0.0,0.1033267006278038,0.0,0.0,0.0,0.0,0.0,,,,,,
66,False,8,0.09525328874588013,0.09086112678050995,0.008982716128230095,0.0026019299402832985,0.17456434667110443,0.032218001782894135,0.055301494896411896,0.28705790638923645,0.1176656037569046,0.0,0.032218001782894135,0.0,0.0,0.0,0.0,0.0,,,,,,
66,False,9,0.0855349749326706,0.08590517938137054,0.008650182746350765,0.0022715581580996513,0.06828822195529938,-0.005499534774571657,0.015532062388956547,0.17628856003284454,0.16575291752815247,0.0,0.0,0.0,0.005499534774571657,0.0,0.125,0.0,,,,,,
67,False,0,,,,,,,,,,,,,,,,,,,,,,
67,False,1,,,,,,,,,,,,,,,,,,,,,,
67,False,2,,,,,,,,,,,,,,,,,,,,,,
67,False,3,,,,,,,,,,,,,,,,,,,,,,
67,False,4,,,,,,,,,,,,,,,,,,,,,,
67,False,5,,,,,,,,,,,,,,,,,,,,,,
67,False,6,,,,,,,,,,,,,,,,,,,,,,
67,False,7,0.09625063091516495,0.09493084251880646,0.009348470717668533,0.0029702240135520697,0.20469039678573608,0.05878433585166931,0.1110263392329216,0.5886021256446838,0.10408893972635269,0.0,0.05878433585166931,0.0,0.0,0.0,0.0,0.0,,,,,,
67,False,8,0.0940445214509964,0.09021575003862381,0.008947488851845264,0.002693719696253538,0.1811690479516983,0.014949208125472069,0.05791303515434265,0.47169822454452515,0.12496892362833023,0.0,0.014949208125472069,0.0,0.0,0.0,0.0,0.0,,,,,,
67,False,9,0.08906298875808716,0.0879003033041954,0.008715621195733547,0.0024830433540046215,0.12778152525424957,-0.01130378246307373,0.047339923679828644,0.3687426447868347,0.16226284205913544,0.0,0.0,0.0,0.01130378246307373,0.0,0.0,0.0,,,,,,
68,False,0,,,,,,,,,,,,,,,,,,,,,,
68,False,1,,,,,,,,,,,,,,,,,,,,,,
68,False,2,,,,,,,,,,,,,,,,,,,,,,
68,False,3,,,,,,,,,,,,,,,,,,,,,,
68,False,4,,,,,,,,,,,,,,,,,,,,,,
68,False,5,,,,,,,,,,,,,,,,,,,,,,
68,False,6,,,,,,,,,,,,,,,,,,,,,,
68,False,7,0.09592440724372864,0.09308139234781265,0.009162752889096737,0.002974867820739746,0.20810934901237488,0.02675691805779934,0.08588676899671555,0.4551376402378082,0.11569427698850632,0.0,0.02675691805779934,0.0,0.0,0.0,0.0,0.0,,,,,,
68,False,8,0.09178366512060165,0.08890561759471893,0.008786030113697052,0.002619383158162236,0.1846381276845932,-0.015222165733575821,0.03171205893158913,0.25191545486450195,0.1423957347869873,0.0,0.0,0.0,0.015222165733575821,0.0,0.0,0.0,,,,,,
68,False,9,0.08573796600103378,0.08651561290025711,0.008578816428780556,0.002573559759184718,0.10031069815158844,-0.03908643126487732,0.006173640489578247,0.2658981680870056,0.1687324047088623,0.0,0.0,0.0,0.03908643126487732,0.0,0.0,0.0,,,,,,
68,False,10,0.08673449605703354,0.09488406032323837,0.009420539252460003,0.0031263146083801985,0.09008979052305222,0.05449959635734558,0.0995146706700325,0.4367479085922241,0.15742668509483337,0.0,0.05449959635734558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
69,False,0,,,,,,,,,,,,,,,,,,,,,,
69,False,1,,,,,,,,,,,,,,,,,,,,,,
69,False,2,,,,,,,,,,,,,,,,,,,,,,
69,False,3,,,,,,,,,,,,,,,,,,,,,,
69,False,4,,,,,,,,,,,,,,,,,,,,,,
69,False,5,,,,,,,,,,,,,,,,,,,,,,
69,False,6,,,,,,,,,,,,,,,,,,,,,,
69,False,7,0.0964595377445221,0.09712878614664078,0.00955901201814413,0.002975936746224761,0.1670411378145218,0.08756031095981598,0.1200866624712944,0.4786234498023987,0.07446616142988205,0.0,0.08756031095981598,0.0,0.0,0.0,0.0,0.0,,,,,,
69,False,8,0.09364771842956543,0.0890490859746933,0.008993765339255333,0.0024876422248780727,0.1462782323360443,0.02661413699388504,0.02469375543296337,0.21836437284946442,0.1177612692117691,0.0,0.02661413699388504,0.0,0.0,0.0,0.0,0.0,,,,,,
69,False,9,0.08471821993589401,0.08469456434249878,0.008701340295374393,0.0022146692499518394,0.03989847004413605,-0.006436653435230255,-0.013494082726538181,0.146880105137825,0.15962423384189606,0.0,0.0,0.0,0.006436653435230255,0.0,0.0,0.0,,,,,,
70,False,0,,,,,,,,,,,,,,,,,,,,,,
70,False,1,,,,,,,,,,,,,,,,,,,,,,
70,False,2,,,,,,,,,,,,,,,,,,,,,,
70,False,3,,,,,,,,,,,,,,,,,,,,,,
70,False,4,,,,,,,,,,,,,,,,,,,,,,
70,False,5,,,,,,,,,,,,,,,,,,,,,,
70,False,6,,,,,,,,,,,,,,,,,,,,,,
70,False,7,0.09962967038154602,0.10017557442188263,0.009735107421875,0.0031420267187058926,0.166033074259758,0.11465588212013245,0.15497161448001862,0.45478004217147827,0.10261869430541992,0.0,0.11465588212013245,0.0,0.0,0.0,0.0,0.0,,,,,,
70,False,8,0.09684307873249054,0.09230303019285202,0.009097636677324772,0.0025944020599126816,0.14670385420322418,0.04693901538848877,0.06688813865184784,0.2347257286310196,0.146534264087677,0.0,0.04693901538848877,0.0,0.0,0.0,0.0,0.0,,,,,,
70,False,9,0.08675817400217056,0.08714117109775543,0.008871743455529213,0.002349060494452715,0.03627115860581398,0.021798470988869667,0.019207429140806198,0.18731136620044708,0.17719171941280365,0.0,0.021798470988869667,0.0,0.0,0.000467553676571697,0.25,0.0,,,,,,
71,False,0,,,,,,,,,,,,,,,,,,,,,,
71,False,1,,,,,,,,,,,,,,,,,,,,,,
71,False,2,,,,,,,,,,,,,,,,,,,,,,
71,False,3,,,,,,,,,,,,,,,,,,,,,,
71,False,4,,,,,,,,,,,,,,,,,,,,,,
71,False,5,,,,,,,,,,,,,,,,,,,,,,
71,False,6,,,,,,,,,,,,,,,,,,,,,,
71,False,7,0.09389650076627731,0.1012875959277153,0.009868761524558067,0.003205724759027362,0.18787090480327606,0.1330828070640564,0.18478426337242126,0.5051977634429932,0.07466261833906174,0.0,0.1330828070640564,0.0,0.0,0.0,0.0,0.0,,,,,,
71,False,8,0.09435316175222397,0.0930359959602356,0.009170595556497574,0.0027730099391192198,0.17860740423202515,0.059718310832977295,0.07767773419618607,0.32543718814849854,0.12041585147380829,0.0,0.059718310832977295,0.0,0.0,0.0,0.0,0.0,,,,,,
71,False,9,0.08753383159637451,0.08893755078315735,0.00889996811747551,0.0026055420748889446,0.0929507240653038,0.029767125844955444,0.046597182750701904,0.31607452034950256,0.14254604279994965,0.0,0.029767125844955444,0.0,0.0,0.0,0.0,0.0,,,,,,
71,False,10,0.08388518542051315,0.0888957604765892,0.008832120336592197,0.003059767885133624,0.04781167581677437,0.02211540937423706,0.05399438366293907,0.47550973296165466,0.19709555804729462,0.0,0.02211540937423706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
72,False,0,,,,,,,,,,,,,,,,,,,,,,
72,False,1,,,,,,,,,,,,,,,,,,,,,,
72,False,2,,,,,,,,,,,,,,,,,,,,,,
72,False,3,,,,,,,,,,,,,,,,,,,,,,
72,False,4,,,,,,,,,,,,,,,,,,,,,,
72,False,5,,,,,,,,,,,,,,,,,,,,,,
72,False,6,,,,,,,,,,,,,,,,,,,,,,
72,False,7,0.09314986318349838,0.09256454557180405,0.009076404385268688,0.002757420763373375,0.1355966329574585,0.053176213055849075,0.11858819425106049,0.307876855134964,0.15025000274181366,0.0,0.053176213055849075,0.0,0.0,0.0,0.0,0.0,,,,,,
72,False,8,0.09258337318897247,0.0924253910779953,0.009067250415682793,0.002739102579653263,0.14117754995822906,0.052167199552059174,0.1197812482714653,0.3230794668197632,0.12073123455047607,0.0,0.052167199552059174,0.0,0.0,0.0,0.125,0.0,,,,,,
72,False,9,0.09614972025156021,0.09680353105068207,0.009522620588541031,0.0032334912102669477,0.16511839628219604,0.10116297751665115,0.15999753773212433,0.5090268850326538,0.13634762167930603,0.0,0.10116297751665115,0.0,0.0,0.0,0.0,0.0,,,,,,
73,False,0,,,,,,,,,,,,,,,,,,,,,,
73,False,1,,,,,,,,,,,,,,,,,,,,,,
73,False,2,,,,,,,,,,,,,,,,,,,,,,
73,False,3,,,,,,,,,,,,,,,,,,,,,,
73,False,4,,,,,,,,,,,,,,,,,,,,,,
73,False,5,,,,,,,,,,,,,,,,,,,,,,
73,False,6,,,,,,,,,,,,,,,,,,,,,,
73,False,7,0.08869770914316177,0.09386689960956573,0.009246283210814,0.0025165134575217962,0.15106378495693207,0.05931912735104561,0.10836901515722275,0.19491060078144073,0.14826960861682892,0.0,0.05931912735104561,0.0,0.0,0.0,0.0,0.0,,,,,,
73,False,8,0.08687575161457062,0.09396618604660034,0.009200822561979294,0.0025797015987336636,0.12524457275867462,0.05439089611172676,0.10791834443807602,0.22115780413150787,0.12650270760059357,0.0,0.05439089611172676,0.0,0.0,0.0,0.0,0.0,,,,,,
74,False,0,,,,,,,,,,,,,,,,,,,,,,
74,False,1,,,,,,,,,,,,,,,,,,,,,,
74,False,2,,,,,,,,,,,,,,,,,,,,,,
74,False,3,,,,,,,,,,,,,,,,,,,,,,
74,False,4,,,,,,,,,,,,,,,,,,,,,,
74,False,5,,,,,,,,,,,,,,,,,,,,,,
74,False,6,,,,,,,,,,,,,,,,,,,,,,
74,False,7,0.09587107598781586,0.0919475331902504,0.009190618060529232,0.002929585287347436,0.16783452033996582,0.04894097149372101,0.08712544292211533,0.5713911652565002,0.14553318917751312,0.0,0.04894097149372101,0.0,0.0,0.0,0.0,0.0,,,,,,
74,False,8,0.0971752479672432,0.08724735677242279,0.00881645642220974,0.0028019484598189592,0.18846718966960907,0.007382458541542292,0.03771340474486351,0.517084002494812,0.1444903016090393,0.0,0.007382458541542292,0.0,0.0,0.0,0.0,0.0,,,,,,
74,False,9,0.09279228746891022,0.08989400416612625,0.008991898037493229,0.0031431792303919792,0.17312955856323242,0.027084175497293472,0.056396786123514175,0.59139084815979,0.17393483221530914,0.0,0.027084175497293472,0.0,0.0,0.0,0.0,0.0,,,,,,
75,False,0,,,,,,,,,,,,,,,,,,,,,,
75,False,1,,,,,,,,,,,,,,,,,,,,,,
75,False,2,,,,,,,,,,,,,,,,,,,,,,
75,False,3,,,,,,,,,,,,,,,,,,,,,,
75,False,4,,,,,,,,,,,,,,,,,,,,,,
75,False,5,,,,,,,,,,,,,,,,,,,,,,
75,False,6,,,,,,,,,,,,,,,,,,,,,,
75,False,7,0.09649287164211273,0.09235046803951263,0.009045570157468319,0.002906969515606761,0.19213740527629852,0.03509672358632088,0.07728825509548187,0.31444838643074036,0.11230750381946564,0.0,0.03509672358632088,0.0,0.0,0.0,0.0,0.0,,,,,,
75,False,8,0.09278252720832825,0.0891801118850708,0.008691546507179737,0.0026539554819464684,0.1448765993118286,-0.004822969902306795,0.06679864227771759,0.17635244131088257,0.1431870013475418,0.0,0.0,0.0,0.004822969902306795,0.0,0.0,0.0,,,,,,
76,False,0,,,,,,,,,,,,,,,,,,,,,,
76,False,1,,,,,,,,,,,,,,,,,,,,,,
76,False,2,,,,,,,,,,,,,,,,,,,,,,
76,False,3,,,,,,,,,,,,,,,,,,,,,,
76,False,4,,,,,,,,,,,,,,,,,,,,,,
76,False,5,,,,,,,,,,,,,,,,,,,,,,
76,False,6,,,,,,,,,,,,,,,,,,,,,,
76,False,7,0.09096986055374146,0.09313936531543732,0.009026482701301575,0.002651780378073454,0.1619199812412262,0.022190168499946594,0.09419893473386765,0.20135876536369324,0.13933026790618896,0.0,0.022190168499946594,0.0,0.0,0.0,0.0,0.0,,,,,,
76,False,8,0.09112149477005005,0.09400781244039536,0.009100095368921757,0.002743764314800501,0.15631318092346191,0.030311420559883118,0.09912106394767761,0.2256382256746292,0.12201394885778427,0.0,0.030311420559883118,0.0,0.0,0.0,0.0,0.0,,,,,,
76,False,9,0.09636285901069641,0.09755416959524155,0.009384704753756523,0.0033275196328759193,0.20432190597057343,0.06110437214374542,0.14263010025024414,0.444171279668808,0.1263100504875183,0.0,0.06110437214374542,0.0,0.0,0.0,0.0,0.0,,,,,,
77,True,0,,,,,,,,,,,,,,,,,,,,,,
77,True,1,,,,,,,,,,,,,,,,,,,,,,
77,True,2,,,,,,,,,,,,,,,,,,,,,,
77,True,3,,,,,,,,,,,,,,,,,,,,,,
77,True,4,,,,,,,,,,,,,,,,,,,,,,
77,True,5,,,,,,,,,,,,,,,,,,,,,,
77,True,6,,,,,,,,,,,,,,,,,,,,,,
77,True,7,0.08913984894752502,0.09257617592811584,0.009093968197703362,0.00261720665730536,0.08323762565851212,0.03820185363292694,0.09591560065746307,0.16245676577091217,0.12932100892066956,0.0,0.03820185363292694,0.0,0.0,0.0,0.0,0.0,,,,,,
77,True,8,0.08983849734067917,0.0935046449303627,0.009116094559431076,0.0027377470396459103,0.08359288424253464,0.04063164442777634,0.10862503945827484,0.18521647155284882,0.10639410465955734,0.0,0.04063164442777634,0.0,0.0,0.0,0.125,0.0,,,,,,
77,True,9,0.0959341824054718,0.09810496866703033,0.009436863474547863,0.0033257927279919386,0.15376143157482147,0.07521013170480728,0.14314445853233337,0.41258469223976135,0.12409405410289764,0.0,0.07521013170480728,0.0,0.0,0.0,0.0,0.0,,,,,,
77,True,10,0.09696204960346222,0.09660280495882034,0.009457890875637531,0.003269772045314312,0.17769475281238556,0.07743560522794724,0.13760505616664886,0.4064945578575134,0.17236334085464478,0.0,0.07743560522794724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77,True,11,0.0891733393073082,0.09654293209314346,0.009563527069985867,0.002618424128741026,0.0915016233921051,0.08854162693023682,0.1300315260887146,0.1796448528766632,0.20573605597019196,0.0,0.08854162693023682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77,True,12,0.08262632042169571,0.09909360855817795,0.009934987872838974,0.0017709865933284163,-0.0018274948233738542,0.12664377689361572,0.15723158419132233,-0.2386513203382492,0.14286182820796967,0.0018274948233738542,0.0,0.0,0.0,0.012512857094407082,0.25,0.2386513203382492,0.00045687370584346354,0.0,0.25,,,
77,True,13,0.06685475260019302,0.10624536871910095,0.010487569496035576,0.0018203544896095991,-0.20220020413398743,0.18076658248901367,0.23097366094589233,-0.15590232610702515,0.07184519618749619,0.18076658248901367,0.0,0.0,0.0,0.19121167063713074,1.0,0.15590232610702515,0.045648518949747086,0.0,0.5,,,
77,True,14,0.06953725963830948,0.11464954167604446,0.011206695809960365,0.002620145445689559,-0.18192169070243835,0.24708117544651031,0.3038639426231384,0.19140411913394928,0.014782569371163845,0.18192169070243835,0.0,0.0,0.0,0.18192169070243835,1.0,0.0,0.09112893790006638,0.0,0.75,0.0,0.0,0.0
77,True,15,0.06889305263757706,0.10790478438138962,0.01059931330382824,0.0024023177102208138,-0.14637134969234467,0.1913640946149826,0.2447742074728012,0.08552834391593933,0.09615182876586914,0.14637134969234467,0.0,0.0,0.0,0.14637134969234467,1.0,0.0,0.12772177159786224,0.0018274948233738542,1.0,0.0,0.0,0.0
77,True,16,0.07753192633390427,0.10987367480993271,0.010777194984257221,0.0020608576014637947,-0.04189272224903107,0.20800559222698212,0.27058640122413635,-0.07257111370563507,0.09872028976678848,0.04189272224903107,0.0,0.0,0.0,0.04189272224903107,0.875,0.07257111370563507,0.13773807883262634,0.04189272224903107,1.0,0.0,0.0,0.0
77,True,17,0.07221613824367523,0.10901659727096558,0.010669989511370659,0.0016907157842069864,-0.0965787023305893,0.19800926744937897,0.26004040241241455,-0.20422814786434174,0.09147084504365921,0.0965787023305893,0.0,0.0,0.0,0.0965787023305893,1.0,0.20422814786434174,0.11669111251831055,0.04189272224903107,1.0,0.0,0.0,0.0
77,True,18,0.05920727923512459,0.11512341350317001,0.011192161589860916,0.0020550317130982876,-0.3250468075275421,0.24578355252742767,0.3146556317806244,0.004160494543612003,0.030340492725372314,0.24578355252742767,0.0,0.0,0.0,0.2876175343990326,1.0,0.0,0.13265657424926758,0.04189272224903107,1.0,0.0,0.0,0.0
77,True,19,0.05113033950328827,0.11388726532459259,0.011108203791081905,0.0022867864463478327,-0.450291246175766,0.23825444281101227,0.29987892508506775,0.11534150689840317,0.0545961856842041,0.23825444281101227,0.0,0.0,0.0,0.29987892508506775,1.0,0.0,0.15562735497951508,0.04189272224903107,1.0,0.0,0.0,0.0
77,True,20,0.05116065591573715,0.11804722249507904,0.011626577004790306,0.002221712376922369,-0.45413488149642944,0.28386011719703674,0.34107059240341187,0.04715653881430626,0.04979122802615166,0.28386011719703674,0.0,0.0,0.0,0.34107059240341187,1.0,0.0,0.2161191999912262,0.0965787023305893,1.0,0.0,0.0,0.0
77,True,21,0.056192539632320404,0.12443303316831589,0.012374680489301682,0.002336845500394702,-0.35859188437461853,0.34621378779411316,0.37435615062713623,0.06388948112726212,0.02359646186232567,0.34621378779411316,0.0,0.0,0.0,0.349966824054718,1.0,0.0,0.27852797508239746,0.23825444281101227,1.0,0.0,0.0,0.0
78,False,0,,,,,,,,,,,,,,,,,,,,,,
78,False,1,,,,,,,,,,,,,,,,,,,,,,
78,False,2,,,,,,,,,,,,,,,,,,,,,,
78,False,3,,,,,,,,,,,,,,,,,,,,,,
78,False,4,,,,,,,,,,,,,,,,,,,,,,
78,False,5,,,,,,,,,,,,,,,,,,,,,,
78,False,6,,,,,,,,,,,,,,,,,,,,,,
78,False,7,0.09557276964187622,0.09018351137638092,0.008780295960605145,0.002857235260307789,0.1558707058429718,-0.018072664737701416,0.07967863231897354,0.3248192071914673,0.14823675155639648,0.0,0.0,0.0,0.018072664737701416,0.0,0.0,0.0,,,,,,
78,False,8,0.09221921861171722,0.08733128011226654,0.008508222177624702,0.002648920053616166,0.1272401064634323,-0.04954609274864197,0.05232727900147438,0.2456231564283371,0.15613989531993866,0.0,0.0,0.0,0.04954609274864197,0.0,0.0,0.0,,,,,,
78,False,9,0.09268079698085785,0.09279371052980423,0.009090323001146317,0.003202267922461033,0.12531137466430664,0.016623742878437042,0.10095799714326859,0.4101797938346863,0.1733715981245041,0.0,0.016623742878437042,0.0,0.0,0.0,0.0,0.0,,,,,,
79,False,0,,,,,,,,,,,,,,,,,,,,,,
79,False,1,,,,,,,,,,,,,,,,,,,,,,
79,False,2,,,,,,,,,,,,,,,,,,,,,,
79,False,3,,,,,,,,,,,,,,,,,,,,,,
79,False,4,,,,,,,,,,,,,,,,,,,,,,
79,False,5,,,,,,,,,,,,,,,,,,,,,,
79,False,6,,,,,,,,,,,,,,,,,,,,,,
79,False,7,0.09406763315200806,0.0933414101600647,0.009100143797695637,0.0027598156593739986,0.15432888269424438,0.04524609446525574,0.09734450280666351,0.2515455186367035,0.14134547114372253,0.0,0.04524609446525574,0.0,0.0,0.0,0.0,0.0,,,,,,
79,False,8,0.09290754795074463,0.09151570498943329,0.008889208547770977,0.002797393361106515,0.13555671274662018,0.021796539425849915,0.08036446571350098,0.2545525133609772,0.13589289784431458,0.0,0.021796539425849915,0.0,0.0,0.0,0.0,0.0,,,,,,
80,False,0,,,,,,,,,,,,,,,,,,,,,,
80,False,1,,,,,,,,,,,,,,,,,,,,,,
80,False,2,,,,,,,,,,,,,,,,,,,,,,
80,False,3,,,,,,,,,,,,,,,,,,,,,,
80,False,4,,,,,,,,,,,,,,,,,,,,,,
80,False,5,,,,,,,,,,,,,,,,,,,,,,
80,False,6,,,,,,,,,,,,,,,,,,,,,,
80,False,7,0.09498579800128937,0.099728062748909,0.009728736244142056,0.0029707797802984715,0.09335841983556747,0.15816469490528107,0.20879115164279938,0.23512960970401764,0.05682973563671112,0.0,0.09335841983556747,0.0,0.0,0.0,0.0,0.0,,,,,,
80,False,8,0.09950242936611176,0.09814150631427765,0.009519742801785469,0.003471048315986991,0.13983702659606934,0.13645081222057343,0.18897800147533417,0.39200371503829956,0.05739220231771469,0.0,0.13645081222057343,0.0,0.0,0.0,0.0,0.0,,,,,,
80,False,9,0.10124945640563965,0.09526579082012177,0.009267075918614864,0.0029414596501737833,0.15717461705207825,0.10955376923084259,0.15741358697414398,0.2246435433626175,0.10630357265472412,0.0,0.10955376923084259,0.0,0.0,0.0,0.0,0.0,,,,,,
81,False,0,,,,,,,,,,,,,,,,,,,,,,
81,False,1,,,,,,,,,,,,,,,,,,,,,,
81,False,2,,,,,,,,,,,,,,,,,,,,,,
81,False,3,,,,,,,,,,,,,,,,,,,,,,
81,False,4,,,,,,,,,,,,,,,,,,,,,,
81,False,5,,,,,,,,,,,,,,,,,,,,,,
81,False,6,,,,,,,,,,,,,,,,,,,,,,
81,False,7,0.09781523793935776,0.09543150663375854,0.009388227015733719,0.0030059206765145063,0.1550774872303009,0.1356070190668106,0.14024962484836578,0.34840863943099976,0.09493935108184814,0.0,0.1356070190668106,0.0,0.0,0.0,0.0,0.0,,,,,,
81,False,8,0.10070657730102539,0.09438867121934891,0.009320895187556744,0.003172369673848152,0.18575988709926605,0.12841004133224487,0.1345217376947403,0.3553053140640259,0.09759572148323059,0.0,0.12841004133224487,0.0,0.0,0.0,0.0,0.0,,,,,,
81,False,9,0.1014912873506546,0.09150239080190659,0.00910387746989727,0.0032505968119949102,0.19495053589344025,0.10485430806875229,0.1256384402513504,0.4089820981025696,0.17095130681991577,0.0,0.10485430806875229,0.0,0.0,0.0,0.0,0.0,,,,,,
82,False,0,,,,,,,,,,,,,,,,,,,,,,
82,False,1,,,,,,,,,,,,,,,,,,,,,,
82,False,2,,,,,,,,,,,,,,,,,,,,,,
82,False,3,,,,,,,,,,,,,,,,,,,,,,
82,False,4,,,,,,,,,,,,,,,,,,,,,,
82,False,5,,,,,,,,,,,,,,,,,,,,,,
82,False,6,,,,,,,,,,,,,,,,,,,,,,
82,False,7,0.09425140917301178,0.09700681269168854,0.009416386485099792,0.003065809840336442,0.10060928016901016,0.12946268916130066,0.17304717004299164,0.2954663932323456,0.08516089618206024,0.0,0.10060928016901016,0.0,0.0,0.0,0.0,0.0,,,,,,
82,False,8,0.09803257882595062,0.09450361877679825,0.009131135419011116,0.003367456141859293,0.1399395614862442,0.09870463609695435,0.15263143181800842,0.3862910866737366,0.08162018656730652,0.0,0.09870463609695435,0.0,0.0,0.0,0.0,0.0,,,,,,
82,False,9,0.09732837229967117,0.09172289818525314,0.00898995716124773,0.0029829584527760744,0.16026262938976288,0.08312439173460007,0.1278170645236969,0.2695447504520416,0.15479250252246857,0.0,0.08312439173460007,0.0,0.0,0.0,0.0,0.0,,,,,,
83,False,0,,,,,,,,,,,,,,,,,,,,,,
83,False,1,,,,,,,,,,,,,,,,,,,,,,
83,False,2,,,,,,,,,,,,,,,,,,,,,,
83,False,3,,,,,,,,,,,,,,,,,,,,,,
83,False,4,,,,,,,,,,,,,,,,,,,,,,
