cohort,suite,task,query,feature,auc,v82_auc,delta,failures,successes,nonzero_failure,nonzero_success
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,layer_agreement,0.6053234844625573,0.7501273560876209,-0.14480387162506358,151,26,134,22
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,recent_decoupling,0.6444218033622007,0.7501273560876209,-0.10570555272542026,151,26,141,20
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,persistent_decoupling,0.6478604177279674,0.7501273560876209,-0.1022669383596535,151,26,98,11
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,decoupling_occupancy,0.6277381558838513,0.7501273560876209,-0.12238920020376964,151,26,141,20
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,routing_recovery,0.38321446765155376,0.7501273560876209,-0.3669128884360672,151,26,36,11
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,decoupling,0.681383370125092,0.7520235467255335,-0.07064017660044153,151,18,120,10
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,path_decoupling,0.5688005886681383,0.7520235467255335,-0.1832229580573952,151,18,102,12
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,acceleration_log_ratio,0.5338484179543782,0.7520235467255335,-0.2181751287711553,151,18,145,17
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,mobility_log_ratio,0.23509933774834438,0.7520235467255335,-0.5169242089771892,151,18,25,8
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,token_diversity_contraction,0.7152317880794702,0.7520235467255335,-0.03679175864606332,151,18,65,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,layer_agreement,0.6854304635761589,0.7520235467255335,-0.06659308314937462,151,18,133,16
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,recent_decoupling,0.6637233259749816,0.7520235467255335,-0.08830022075055188,151,18,137,13
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,persistent_decoupling,0.6681383370125092,0.7520235467255335,-0.08388520971302427,151,18,100,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,decoupling_occupancy,0.6878219278881531,0.7520235467255335,-0.0642016188373804,151,18,137,13
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,routing_recovery,0.41243561442236937,0.7520235467255335,-0.33958793230316414,151,18,28,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,decoupling,0.7123935666982024,0.7322611163670766,-0.019867549668874163,151,14,121,7
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,path_decoupling,0.6206244087038789,0.7322611163670766,-0.11163670766319767,151,14,103,8
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,acceleration_log_ratio,0.5960264900662252,0.7322611163670766,-0.13623462630085137,151,14,144,14
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,mobility_log_ratio,0.19914853358561968,0.7322611163670766,-0.5331125827814569,151,14,23,7
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,token_diversity_contraction,0.6986754966887417,0.7322611163670766,-0.033585619678334844,151,14,60,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,layer_agreement,0.6461684011352885,0.7322611163670766,-0.08609271523178808,151,14,134,11
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,recent_decoupling,0.7261116367076632,0.7322611163670766,-0.0061494796594133705,151,14,138,10
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,persistent_decoupling,0.7459791863765374,0.7322611163670766,0.013718070009460792,151,14,103,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,decoupling_occupancy,0.7473982970671712,0.7322611163670766,0.015137180700094621,151,14,138,10
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,routing_recovery,0.34200567644276253,0.7322611163670766,-0.39025543992431405,151,14,31,7
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,decoupling,0.7516556291390728,0.7433774834437086,0.008278145695364225,151,8,119,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,path_decoupling,0.6788079470198676,0.7433774834437086,-0.064569536423841,151,8,107,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,acceleration_log_ratio,0.5571192052980133,0.7433774834437086,-0.1862582781456953,151,8,144,8
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,mobility_log_ratio,0.1672185430463576,0.7433774834437086,-0.5761589403973509,151,8,25,5
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,token_diversity_contraction,0.6986754966887417,0.7433774834437086,-0.04470198675496684,151,8,60,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,layer_agreement,0.6970198675496688,0.7433774834437086,-0.04635761589403975,151,8,135,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,recent_decoupling,0.7417218543046358,0.7433774834437086,-0.0016556291390728006,151,8,137,5
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,persistent_decoupling,0.7417218543046358,0.7433774834437086,-0.0016556291390728006,151,8,101,1
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,decoupling_occupancy,0.7855960264900662,0.7433774834437086,0.04221854304635764,151,8,137,5
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,routing_recovery,0.35016556291390727,0.7433774834437086,-0.3932119205298013,151,8,32,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,decoupling,0.6882686849574267,0.7729422894985809,-0.08467360454115425,151,7,114,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,path_decoupling,0.6144749290444654,0.7729422894985809,-0.15846736045411547,151,7,98,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,acceleration_log_ratio,0.6111636707663197,0.7729422894985809,-0.16177861873226118,151,7,146,7
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,mobility_log_ratio,0.1750236518448439,0.7729422894985809,-0.597918637653737,151,7,32,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,token_diversity_contraction,0.7019867549668874,0.7729422894985809,-0.07095553453169345,151,7,61,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,layer_agreement,0.6433301797540208,0.7729422894985809,-0.12961210974456006,151,7,133,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,recent_decoupling,0.7360454115421002,0.7729422894985809,-0.03689687795648067,151,7,141,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,persistent_decoupling,0.7161778618732261,0.7729422894985809,-0.05676442762535483,151,7,93,1
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,decoupling_occupancy,0.7469252601702933,0.7729422894985809,-0.026017029328287644,151,7,141,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,routing_recovery,0.4030274361400189,0.7729422894985809,-0.369914853358562,151,7,40,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,decoupling,0.6269315673289183,0.7869757174392936,-0.16004415011037532,151,6,113,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,path_decoupling,0.5993377483443708,0.7869757174392936,-0.1876379690949228,151,6,95,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,acceleration_log_ratio,0.4977924944812362,0.7869757174392936,-0.28918322295805743,151,6,145,6
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,mobility_log_ratio,0.2141280353200883,0.7869757174392936,-0.5728476821192053,151,6,32,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,token_diversity_contraction,0.7185430463576159,0.7869757174392936,-0.06843267108167772,151,6,66,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,layer_agreement,0.6230684326710817,0.7869757174392936,-0.16390728476821192,151,6,125,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,recent_decoupling,0.7477924944812362,0.7869757174392936,-0.03918322295805743,151,6,140,5
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,persistent_decoupling,0.7058498896247241,0.7869757174392936,-0.08112582781456956,151,6,94,1
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,decoupling_occupancy,0.6903973509933775,0.7869757174392936,-0.09657836644591611,151,6,140,5
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,routing_recovery,0.35596026490066224,0.7869757174392936,-0.4310154525386314,151,6,32,3
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,decoupling,0.6605960264900662,0.7698675496688742,-0.10927152317880795,151,4,106,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,path_decoupling,0.6456953642384106,0.7698675496688742,-0.1241721854304636,151,4,90,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,acceleration_log_ratio,0.4552980132450331,0.7698675496688742,-0.31456953642384106,151,4,143,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,mobility_log_ratio,0.2731788079470199,0.7698675496688742,-0.4966887417218543,151,4,38,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,token_diversity_contraction,0.7350993377483444,0.7698675496688742,-0.03476821192052981,151,4,71,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,layer_agreement,0.5571192052980133,0.7698675496688742,-0.21274834437086088,151,4,118,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,recent_decoupling,0.6556291390728477,0.7698675496688742,-0.11423841059602646,151,4,135,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,persistent_decoupling,0.8013245033112583,0.7698675496688742,0.0314569536423841,151,4,91,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,decoupling_occupancy,0.6788079470198676,0.7698675496688742,-0.09105960264900659,151,4,135,4
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,routing_recovery,0.38741721854304634,0.7698675496688742,-0.3824503311258278,151,4,43,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,decoupling,0.3576158940397351,0.890728476821192,-0.5331125827814569,151,2,103,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,path_decoupling,0.40397350993377484,0.890728476821192,-0.4867549668874172,151,2,87,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,acceleration_log_ratio,0.5662251655629139,0.890728476821192,-0.32450331125827814,151,2,138,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,mobility_log_ratio,0.4370860927152318,0.890728476821192,-0.45364238410596025,151,2,37,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,token_diversity_contraction,0.7582781456953642,0.890728476821192,-0.13245033112582782,151,2,78,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,layer_agreement,0.10264900662251655,0.890728476821192,-0.7880794701986755,151,2,123,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,recent_decoupling,0.6490066225165563,0.890728476821192,-0.24172185430463577,151,2,124,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,persistent_decoupling,0.6903973509933775,0.890728476821192,-0.20033112582781454,151,2,92,1
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,decoupling_occupancy,0.47516556291390727,0.890728476821192,-0.4155629139072848,151,2,124,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,routing_recovery,0.43543046357615894,0.890728476821192,-0.4552980132450331,151,2,54,1
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,decoupling,0.2682119205298013,0.6821192052980133,-0.413907284768212,151,2,100,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,path_decoupling,0.3079470198675497,0.6821192052980133,-0.3741721854304636,151,2,85,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,acceleration_log_ratio,0.4105960264900662,0.6821192052980133,-0.2715231788079471,151,2,131,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,mobility_log_ratio,0.46688741721854304,0.6821192052980133,-0.21523178807947024,151,2,32,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,token_diversity_contraction,0.7814569536423841,0.6821192052980133,0.09933774834437081,151,2,85,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,layer_agreement,0.059602649006622516,0.6821192052980133,-0.6225165562913908,151,2,127,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,recent_decoupling,0.5,0.6821192052980133,-0.1821192052980133,151,2,125,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,persistent_decoupling,0.5331125827814569,0.6821192052980133,-0.1490066225165564,151,2,87,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,decoupling_occupancy,0.28807947019867547,0.6821192052980133,-0.3940397350993378,151,2,125,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,routing_recovery,0.7549668874172185,0.6821192052980133,0.07284768211920523,151,2,77,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,decoupling,0.11258278145695365,0.6258278145695364,-0.5132450331125827,151,2,106,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,path_decoupling,0.17218543046357615,0.6258278145695364,-0.45364238410596025,151,2,84,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,acceleration_log_ratio,0.22847682119205298,0.6258278145695364,-0.3973509933774834,151,2,130,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,mobility_log_ratio,0.3973509933774834,0.6258278145695364,-0.22847682119205298,151,2,24,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,token_diversity_contraction,0.8079470198675497,0.6258278145695364,0.1821192052980133,151,2,93,0
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,layer_agreement,0.23178807947019867,0.6258278145695364,-0.39403973509933776,151,2,133,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,recent_decoupling,0.304635761589404,0.6258278145695364,-0.3211920529801324,151,2,127,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,persistent_decoupling,0.2947019867549669,0.6258278145695364,-0.3311258278145695,151,2,84,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,decoupling_occupancy,0.2781456953642384,0.6258278145695364,-0.347682119205298,151,2,127,2
B,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,routing_recovery,0.7450331125827815,0.6258278145695364,0.11920529801324509,151,2,74,0
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,decoupling,0.845945945945946,0.8945045045045045,-0.04855855855855851,30,370,22,13
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,path_decoupling,0.8445945945945946,0.8945045045045045,-0.049909909909909844,30,370,22,16
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,acceleration_log_ratio,0.6207207207207207,0.8945045045045045,-0.27378378378378376,30,370,30,359
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,mobility_log_ratio,0.11153153153153153,0.8945045045045045,-0.782972972972973,30,370,8,357
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,token_diversity_contraction,0.6166666666666667,0.8945045045045045,-0.2778378378378378,30,370,8,15
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,layer_agreement,0.8495495495495495,0.8945045045045045,-0.04495495495495494,30,370,23,58
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,decoupling,0.7962612612612613,0.8897297297297297,-0.09346846846846846,30,370,19,17
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,path_decoupling,0.7822522522522523,0.8897297297297297,-0.10747747747747749,30,370,18,14
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,acceleration_log_ratio,0.8571171171171171,0.8897297297297297,-0.03261261261261261,30,370,30,283
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,mobility_log_ratio,0.20063063063063064,0.8897297297297297,-0.689099099099099,30,370,11,340
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,token_diversity_contraction,0.5278378378378379,0.8897297297297297,-0.36189189189189186,30,370,9,86
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,layer_agreement,0.8105405405405406,0.8897297297297297,-0.07918918918918916,30,370,22,82
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,decoupling,0.7713513513513514,0.9136036036036036,-0.14225225225225224,30,370,18,35
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,path_decoupling,0.7683783783783784,0.9136036036036036,-0.14522522522522519,30,370,18,39
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,acceleration_log_ratio,0.9640540540540541,0.9136036036036036,0.05045045045045049,30,370,30,144
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,mobility_log_ratio,0.36774774774774777,0.9136036036036036,-0.5458558558558558,30,370,12,225
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,token_diversity_contraction,0.31076576576576576,0.9136036036036036,-0.6028378378378378,30,370,7,217
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,layer_agreement,0.6737387387387387,0.9136036036036036,-0.2398648648648649,30,370,19,239
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,decoupling,0.7561711711711712,0.9607207207207207,-0.20454954954954951,30,370,19,89
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,path_decoupling,0.7807207207207207,0.9607207207207207,-0.17999999999999994,30,370,21,114
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,acceleration_log_ratio,0.9287387387387387,0.9607207207207207,-0.03198198198198199,30,370,30,204
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,mobility_log_ratio,0.37126126126126124,0.9607207207207207,-0.5894594594594594,30,370,11,153
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,token_diversity_contraction,0.3577027027027027,0.9607207207207207,-0.603018018018018,30,370,5,175
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,layer_agreement,0.6698648648648649,0.9607207207207207,-0.2908558558558558,30,370,23,320
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,recent_decoupling,0.8210810810810811,0.9607207207207207,-0.13963963963963955,30,370,23,110
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,persistent_decoupling,0.7897297297297298,0.9607207207207207,-0.1709909909909909,30,370,18,6
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,decoupling_occupancy,0.8172072072072072,0.9607207207207207,-0.1435135135135135,30,370,23,110
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,decoupling,0.8226126126126126,0.9795495495495495,-0.1569369369369369,30,370,24,101
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,path_decoupling,0.8068468468468468,0.9795495495495495,-0.17270270270270272,30,370,24,136
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,acceleration_log_ratio,0.7416216216216216,0.9795495495495495,-0.23792792792792794,30,370,30,337
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,mobility_log_ratio,0.20927927927927928,0.9795495495495495,-0.7702702702702703,30,370,6,240
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,token_diversity_contraction,0.5626126126126126,0.9795495495495495,-0.4169369369369369,30,370,7,40
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,layer_agreement,0.782027027027027,0.9795495495495495,-0.19752252252252256,30,370,25,249
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,recent_decoupling,0.8492792792792793,0.9795495495495495,-0.13027027027027027,30,370,27,184
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,persistent_decoupling,0.7625225225225225,0.9795495495495495,-0.21702702702702703,30,370,16,3
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,decoupling_occupancy,0.8378828828828829,0.9795495495495495,-0.1416666666666666,30,370,27,184
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,decoupling,0.8702252252252253,0.9722522522522522,-0.10202702702702693,30,370,23,27
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,path_decoupling,0.8614414414414414,0.9722522522522522,-0.11081081081081079,30,370,23,54
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,acceleration_log_ratio,0.5784684684684684,0.9722522522522522,-0.39378378378378376,30,370,30,369
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,mobility_log_ratio,0.09306306306306306,0.9722522522522522,-0.8791891891891892,30,370,7,343
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,token_diversity_contraction,0.5775225225225226,0.9722522522522522,-0.39472972972972964,30,370,5,5
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,layer_agreement,0.8741441441441441,0.9722522522522522,-0.0981081081081081,30,370,26,147
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,recent_decoupling,0.8982882882882883,0.9722522522522522,-0.07396396396396387,30,370,28,203
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,persistent_decoupling,0.729009009009009,0.9722522522522522,-0.2432432432432432,30,370,14,4
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,decoupling_occupancy,0.8882882882882883,0.9722522522522522,-0.08396396396396388,30,370,28,203
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,decoupling,0.8408108108108108,0.9804504504504504,-0.13963963963963966,30,370,21,10
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,path_decoupling,0.8403603603603603,0.9804504504504504,-0.1400900900900901,30,370,21,12
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,acceleration_log_ratio,0.5518918918918919,0.9804504504504504,-0.4285585585585585,30,370,30,366
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,mobility_log_ratio,0.09036036036036037,0.9804504504504504,-0.8900900900900901,30,370,9,359
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,token_diversity_contraction,0.5697747747747748,0.9804504504504504,-0.41067567567567564,30,370,5,11
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,layer_agreement,0.8762612612612612,0.9804504504504504,-0.10418918918918918,30,370,25,86
