alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,thr,excess_tp,family,k,q_min,K,M
1881,291,1590,0.5975359342915811,0.1547049441786284,15.0,291,1590,0.5975359342915811,290,918,0.5954825462012321,289,460,0.5934291581108829,278,96,0.5708418891170431,236,41,0.48459958932238195,5.568670643052539,-72,cusum,0.6,6,,
1707,280,1427,0.5749486652977412,0.16403046280023434,14.0,280,1427,0.5749486652977412,280,763,0.5749486652977412,279,395,0.5728952772073922,268,76,0.5503080082135524,222,37,0.45585215605749485,5.86435651421547,-82,cusum,0.6,6,,
1550,278,1272,0.5708418891170431,0.17935483870967742,14.0,278,1272,0.5708418891170431,278,659,0.5708418891170431,277,354,0.5687885010266941,264,68,0.5420944558521561,214,34,0.4394250513347023,6.124593944162936,-47,cusum,0.6,6,,
1407,270,1137,0.5544147843942505,0.19189765458422176,14.0,270,1137,0.5544147843942505,270,559,0.5544147843942505,268,307,0.5503080082135524,255,60,0.5236139630390144,203,32,0.41683778234086244,6.362134216025061,46,cusum,0.6,6,,
1278,267,1011,0.5482546201232033,0.20892018779342722,14.0,267,1011,0.5482546201232033,266,492,0.5462012320328542,265,276,0.5441478439425051,252,55,0.5174537987679672,196,31,0.4024640657084189,6.616845941285829,43,cusum,0.6,6,,
1160,263,897,0.5400410677618069,0.2267241379310345,13.0,263,897,0.5400410677618069,262,428,0.5379876796714579,260,241,0.5338809034907598,247,50,0.5071868583162218,189,26,0.38809034907597534,6.880665946651151,38,cusum,0.6,6,,
1053,257,796,0.5277207392197125,0.24406457739791074,13.0,257,796,0.5277207392197125,257,364,0.5277207392197125,255,210,0.5236139630390144,240,47,0.4928131416837782,177,26,0.36344969199178645,7.160920784086795,33,cusum,0.6,6,,
956,255,701,0.5236139630390144,0.26673640167364016,13.0,255,701,0.5236139630390144,254,314,0.5215605749486653,252,180,0.5174537987679672,236,43,0.48459958932238195,169,24,0.3470225872689938,7.398634014000762,30,cusum,0.6,6,,
868,251,617,0.5154004106776181,0.2891705069124424,13.0,251,617,0.5154004106776181,250,273,0.5133470225872689,249,159,0.5112936344969199,230,40,0.4722792607802875,162,24,0.3326488706365503,7.630181751766723,27,cusum,0.6,6,,
788,247,541,0.5071868583162218,0.3134517766497462,12.0,247,541,0.5071868583162218,247,224,0.5071868583162218,246,134,0.5051334702258727,225,38,0.4620123203285421,155,23,0.3182751540041068,7.88806076217342,24,cusum,0.6,6,,
715,242,473,0.49691991786447637,0.3384615384615385,12.0,242,473,0.49691991786447637,242,194,0.49691991786447637,240,120,0.4928131416837782,222,36,0.45585215605749485,149,23,0.3059548254620123,8.113880727097795,18,cusum,0.6,6,,
649,240,409,0.4928131416837782,0.3697996918335901,12.0,240,409,0.4928131416837782,240,168,0.4928131416837782,238,103,0.4887063655030801,219,33,0.44969199178644764,138,19,0.28336755646817247,8.337250749678228,16,cusum,0.6,6,,
590,234,356,0.4804928131416838,0.39661016949152544,12.0,234,356,0.4804928131416838,233,142,0.4784394250513347,232,83,0.47638603696098564,207,30,0.42505133470225875,125,17,0.25667351129363447,8.596730379156163,10,cusum,0.6,6,,
535,232,303,0.47638603696098564,0.4336448598130841,12.0,232,303,0.47638603696098564,232,121,0.47638603696098564,231,72,0.47433264887063653,203,30,0.41683778234086244,122,17,0.25051334702258726,8.842107555028555,9,cusum,0.6,6,,
486,228,258,0.4681724845995893,0.4691358024691358,12.0,228,258,0.4681724845995893,228,109,0.4681724845995893,227,60,0.46611909650924027,199,28,0.4086242299794661,118,16,0.24229979466119098,9.064624778386712,5,cusum,0.6,6,,
441,225,216,0.4620123203285421,0.5102040816326531,11.0,225,216,0.4620123203285421,225,94,0.4620123203285421,220,49,0.4517453798767967,192,27,0.3942505133470226,112,16,0.2299794661190965,9.403090652581803,-2,cusum,0.6,6,,
400,224,176,0.459958932238193,0.56,11.0,224,176,0.459958932238193,224,77,0.459958932238193,219,41,0.44969199178644764,187,24,0.3839835728952772,103,12,0.21149897330595482,9.685360728083435,-3,cusum,0.6,6,,
364,220,144,0.4517453798767967,0.6043956043956044,11.0,220,144,0.4517453798767967,218,62,0.44763860369609854,215,35,0.4414784394250513,178,24,0.3655030800821355,95,12,0.19507186858316222,10.022556237143439,-7,cusum,0.6,6,,
330,218,112,0.44763860369609854,0.6606060606060606,11.0,218,112,0.44763860369609854,217,49,0.4455852156057495,215,31,0.4414784394250513,173,23,0.35523613963039014,85,10,0.17453798767967146,10.392589111585874,-7,cusum,0.6,6,,
300,210,90,0.43121149897330596,0.7,11.0,210,90,0.43121149897330596,209,41,0.42915811088295686,206,29,0.42299794661190965,162,21,0.3326488706365503,76,8,0.15605749486652978,10.804785902435686,-16,cusum,0.6,6,,
272,205,67,0.4209445585215606,0.7536764705882353,10.0,205,67,0.4209445585215606,204,31,0.4188911704312115,201,23,0.4127310061601643,158,16,0.324435318275154,70,7,0.1437371663244353,11.263454831097574,-21,cusum,0.6,6,,
247,200,47,0.4106776180698152,0.8097165991902834,10.0,200,47,0.4106776180698152,199,28,0.4086242299794661,196,20,0.4024640657084189,151,13,0.31006160164271046,64,5,0.13141683778234087,11.719719571745083,-26,cusum,0.6,6,,
224,197,27,0.40451745379876797,0.8794642857142857,10.0,197,27,0.40451745379876797,195,19,0.4004106776180698,191,16,0.3921971252566735,138,11,0.28336755646817247,51,3,0.10472279260780287,12.744034046482405,191,cusum,0.6,6,,
204,188,16,0.3860369609856263,0.9215686274509803,9.0,188,16,0.3860369609856263,187,13,0.3839835728952772,183,12,0.3757700205338809,123,8,0.25256673511293637,35,3,0.07186858316221766,13.902582919404368,183,cusum,0.6,6,,
185,173,12,0.35523613963039014,0.9351351351351351,9.0,173,12,0.35523613963039014,172,11,0.3531827515400411,167,8,0.34291581108829566,101,7,0.20739219712525667,22,2,0.045174537987679675,15.91045980453502,167,cusum,0.6,6,,
168,161,7,0.33059548254620125,0.9583333333333334,6.0,161,7,0.33059548254620125,153,6,0.3141683778234086,125,5,0.25667351129363447,53,3,0.10882956878850103,9,1,0.018480492813141684,21.650647555170842,125,cusum,0.6,6,,
152,148,4,0.30390143737166325,0.9736842105263158,6.0,148,4,0.30390143737166325,135,3,0.27720739219712526,109,3,0.22381930184804927,27,1,0.055441478439425054,5,0,0.01026694045174538,24.31745428343069,109,cusum,0.6,6,,
138,136,2,0.2792607802874743,0.9855072463768116,5.0,136,2,0.2792607802874743,121,2,0.24845995893223818,92,2,0.188911704312115,15,0,0.030800821355236138,3,0,0.006160164271047228,26.79611787280529,92,cusum,0.6,6,,
126,124,2,0.2546201232032854,0.9841269841269841,5.0,124,2,0.2546201232032854,113,2,0.23203285420944558,81,2,0.16632443531827515,8,0,0.01642710472279261,3,0,0.006160164271047228,28.637601777927365,81,cusum,0.6,6,,
114,113,1,0.23203285420944558,0.9912280701754386,4.0,113,1,0.23203285420944558,104,1,0.2135523613963039,70,1,0.1437371663244353,6,0,0.012320328542094456,3,0,0.006160164271047228,30.561887578191172,70,cusum,0.6,6,,
103,102,1,0.20944558521560575,0.9902912621359223,4.0,102,1,0.20944558521560575,83,1,0.1704312114989733,56,1,0.11498973305954825,4,0,0.008213552361396304,3,0,0.006160164271047228,33.07215337959497,56,cusum,0.6,6,,
94,93,1,0.19096509240246407,0.9893617021276596,4.0,93,1,0.19096509240246407,75,1,0.1540041067761807,47,1,0.09650924024640657,3,0,0.006160164271047228,3,0,0.006160164271047228,34.37230699229889,47,cusum,0.6,6,,
85,84,1,0.17248459958932238,0.9882352941176471,3.0,84,1,0.17248459958932238,71,1,0.1457905544147844,40,0,0.08213552361396304,3,0,0.006160164271047228,3,0,0.006160164271047228,35.372641621409194,40,cusum,0.6,6,,
77,76,1,0.15605749486652978,0.987012987012987,3.0,76,1,0.15605749486652978,67,1,0.1375770020533881,30,0,0.061601642710472276,3,0,0.006160164271047228,3,0,0.006160164271047228,36.90599295126337,30,cusum,0.6,6,,
70,69,1,0.14168377823408623,0.9857142857142858,3.0,69,1,0.14168377823408623,62,1,0.1273100616016427,21,0,0.043121149897330596,2,0,0.004106776180698152,1,0,0.002053388090349076,38.41422555253312,21,cusum,0.6,6,,
64,63,1,0.1293634496919918,0.984375,2.0,63,1,0.1293634496919918,46,1,0.0944558521560575,11,0,0.022587268993839837,2,0,0.004106776180698152,1,0,0.002053388090349076,40.701700662149,11,cusum,0.6,6,,
58,57,1,0.11704312114989733,0.9827586206896551,2.0,57,1,0.11704312114989733,41,1,0.08418891170431211,10,0,0.02053388090349076,2,0,0.004106776180698152,1,0,0.002053388090349076,41.29156852155127,10,cusum,0.6,6,,
53,53,0,0.10882956878850103,1.0,2.0,53,0,0.10882956878850103,31,0,0.06365503080082136,8,0,0.01642710472279261,2,0,0.004106776180698152,1,0,0.002053388090349076,42.2451698823876,8,cusum,0.6,6,,
48,48,0,0.09856262833675565,1.0,2.0,48,0,0.09856262833675565,28,0,0.057494866529774126,5,0,0.01026694045174538,1,0,0.002053388090349076,1,0,0.002053388090349076,43.350865371291725,5,cusum,0.6,6,,
43,43,0,0.08829568788501027,1.0,2.0,43,0,0.08829568788501027,25,0,0.0513347022587269,5,0,0.01026694045174538,1,0,0.002053388090349076,1,0,0.002053388090349076,43.93938661961916,5,cusum,0.6,6,,
39,39,0,0.08008213552361396,1.0,2.0,39,0,0.08008213552361396,22,0,0.045174537987679675,5,0,0.01026694045174538,1,0,0.002053388090349076,1,0,0.002053388090349076,44.51899745889612,5,cusum,0.6,6,,
36,36,0,0.07392197125256673,1.0,2.0,36,0,0.07392197125256673,22,0,0.045174537987679675,4,0,0.008213552361396304,1,0,0.002053388090349076,1,0,0.002053388090349076,45.15717674358476,4,cusum,0.6,6,,
32,32,0,0.06570841889117043,1.0,2.0,32,0,0.06570841889117043,22,0,0.045174537987679675,4,0,0.008213552361396304,1,0,0.002053388090349076,1,0,0.002053388090349076,45.37159571467194,4,cusum,0.6,6,,
29,29,0,0.059548254620123205,1.0,2.0,29,0,0.059548254620123205,20,0,0.04106776180698152,4,0,0.008213552361396304,1,0,0.002053388090349076,0,0,0.0,46.24792847401389,4,cusum,0.6,6,,
27,27,0,0.055441478439425054,1.0,2.0,27,0,0.055441478439425054,15,0,0.030800821355236138,4,0,0.008213552361396304,1,0,0.002053388090349076,0,0,0.0,46.59620173273898,4,cusum,0.6,6,,
24,24,0,0.049281314168377825,1.0,1.5,24,0,0.049281314168377825,12,0,0.024640657084188913,3,0,0.006160164271047228,1,0,0.002053388090349076,0,0,0.0,47.410236346270615,3,cusum,0.6,6,,
22,22,0,0.045174537987679675,1.0,1.0,22,0,0.045174537987679675,7,0,0.014373716632443531,2,0,0.004106776180698152,0,0,0.0,0,0,0.0,47.94521843214287,2,cusum,0.6,6,,
20,20,0,0.04106776180698152,1.0,1.0,20,0,0.04106776180698152,7,0,0.014373716632443531,2,0,0.004106776180698152,0,0,0.0,0,0,0.0,48.18285488953461,2,cusum,0.6,6,,
6000,415,5585,0.8521560574948666,0.06916666666666667,22.0,415,5585,0.8521560574948666,414,5314,0.8501026694045175,413,5181,0.8480492813141683,409,4506,0.839835728952772,401,1490,0.8234086242299795,0.7169553025348765,-74,cusum,0.8,0,,
5447,409,5038,0.839835728952772,0.07508720396548559,22.0,409,5038,0.839835728952772,407,4713,0.8357289527720739,407,4609,0.8357289527720739,405,3761,0.8316221765913757,393,1152,0.8069815195071869,0.9193671860324371,-80,cusum,0.8,0,,
4945,403,4542,0.8275154004106776,0.08149646107178969,21.0,403,4542,0.8275154004106776,401,4172,0.8234086242299795,401,4066,0.8234086242299795,397,3095,0.8151950718685832,385,899,0.7905544147843943,1.1306491625067348,-86,cusum,0.8,0,,
4489,393,4096,0.8069815195071869,0.08754733793717977,21.0,393,4096,0.8069815195071869,393,3697,0.8069815195071869,393,3582,0.8069815195071869,386,2481,0.7926078028747433,374,716,0.7679671457905544,1.349884669369942,-94,cusum,0.8,0,,
4076,382,3694,0.784394250513347,0.09371933267909716,21.0,382,3694,0.784394250513347,382,3286,0.784394250513347,382,3166,0.784394250513347,374,1943,0.7679671457905544,359,561,0.7371663244353183,1.597858365258655,-105,cusum,0.8,0,,
3700,371,3329,0.7618069815195072,0.10027027027027027,20.0,371,3329,0.7618069815195072,371,2880,0.7618069815195072,369,2720,0.757700205338809,362,1433,0.7433264887063655,343,422,0.704312114989733,1.8849926590919495,-118,cusum,0.8,0,,
3359,356,3003,0.731006160164271,0.10598392378684132,19.0,356,3003,0.731006160164271,356,2551,0.731006160164271,353,2359,0.7248459958932238,346,1059,0.7104722792607803,326,330,0.6694045174537988,2.1637989385224676,-134,cusum,0.8,0,,
3050,346,2704,0.7104722792607803,0.11344262295081967,18.0,346,2704,0.7104722792607803,345,2244,0.7084188911704312,343,2018,0.704312114989733,336,795,0.6899383983572895,312,261,0.6406570841889117,2.4210223458908695,-18,cusum,0.8,0,,
2769,341,2428,0.7002053388090349,0.12314915131816541,17.0,341,2428,0.7002053388090349,340,1957,0.6981519507186859,338,1706,0.6940451745379876,330,607,0.6776180698151951,306,201,0.6283367556468172,2.673078121301291,-23,cusum,0.8,0,,
2514,328,2186,0.6735112936344969,0.13046937151949084,16.0,328,2186,0.6735112936344969,327,1689,0.6714579055441479,326,1407,0.6694045174537988,320,442,0.6570841889117043,293,148,0.6016427104722792,2.9412618550738774,-35,cusum,0.8,0,,
2282,316,1966,0.648870636550308,0.13847502191060473,16.0,316,1966,0.648870636550308,316,1444,0.648870636550308,315,1127,0.6468172484599589,309,336,0.6344969199178645,275,118,0.5646817248459959,3.215553305406828,-46,cusum,0.8,0,,
2072,303,1769,0.62217659137577,0.14623552123552125,16.0,303,1769,0.62217659137577,303,1239,0.62217659137577,302,939,0.6201232032854209,295,261,0.6057494866529775,255,94,0.5236139630390144,3.4538831186294527,-59,cusum,0.8,0,,
1881,295,1586,0.6057494866529775,0.1568314726209463,15.0,295,1586,0.6057494866529775,294,1045,0.6036960985626283,294,755,0.6036960985626283,282,203,0.5790554414784395,243,73,0.4989733059548255,3.731345637859524,-67,cusum,0.8,0,,
1707,286,1421,0.5872689938398358,0.1675454012888108,15.0,286,1421,0.5872689938398358,285,897,0.5852156057494866,285,601,0.5852156057494866,269,158,0.5523613963039015,226,60,0.46406570841889117,3.97238754828234,-76,cusum,0.8,0,,
1550,277,1273,0.5687885010266941,0.17870967741935484,15.0,277,1273,0.5687885010266941,277,767,0.5687885010266941,276,499,0.5667351129363449,261,132,0.5359342915811088,217,53,0.4455852156057495,4.2186924799068555,-85,cusum,0.8,0,,
1407,270,1137,0.5544147843942505,0.19189765458422176,14.0,270,1137,0.5544147843942505,270,642,0.5544147843942505,268,428,0.5503080082135524,254,105,0.5215605749486653,207,42,0.42505133470225875,4.469164422653816,-93,cusum,0.8,0,,
1278,265,1013,0.5441478439425051,0.20735524256651017,14.0,265,1013,0.5441478439425051,265,555,0.5441478439425051,263,371,0.5400410677618069,250,89,0.5133470225872689,197,38,0.40451745379876797,4.700810550290183,-61,cusum,0.8,0,,
1160,258,902,0.5297741273100616,0.22241379310344828,14.0,258,902,0.5297741273100616,258,491,0.5297741273100616,256,315,0.5256673511293635,243,74,0.4989733059548255,188,31,0.3860369609856263,4.941184310655337,34,cusum,0.8,0,,
1053,250,803,0.5133470225872689,0.23741690408357075,13.0,250,803,0.5133470225872689,250,419,0.5133470225872689,248,272,0.5092402464065708,232,65,0.47638603696098564,174,28,0.35728952772073924,5.168160909285418,26,cusum,0.8,0,,
956,248,708,0.5092402464065708,0.2594142259414226,13.0,248,708,0.5092402464065708,248,358,0.5092402464065708,247,230,0.5071868583162218,228,53,0.4681724845995893,167,26,0.34291581108829566,5.429022944037978,25,cusum,0.8,0,,
868,244,624,0.5010266940451745,0.28110599078341014,13.0,244,624,0.5010266940451745,244,304,0.5010266940451745,243,201,0.4989733059548255,224,49,0.459958932238193,163,26,0.3347022587268994,5.643944804346247,21,cusum,0.8,0,,
788,238,550,0.4887063655030801,0.3020304568527919,12.0,238,550,0.4887063655030801,238,257,0.4887063655030801,236,173,0.48459958932238195,218,42,0.44763860369609854,155,24,0.3182751540041068,5.859863536680066,14,cusum,0.8,0,,
715,237,478,0.486652977412731,0.33146853146853145,12.0,237,478,0.486652977412731,237,212,0.486652977412731,235,137,0.48254620123203285,216,39,0.44353182751540043,151,23,0.31006160164271046,6.059282015787589,13,cusum,0.8,0,,
649,232,417,0.47638603696098564,0.3574730354391371,12.0,232,417,0.47638603696098564,232,181,0.47638603696098564,230,123,0.4722792607802875,207,36,0.42505133470225875,134,21,0.2751540041067762,6.28960556626321,8,cusum,0.8,0,,
590,226,364,0.46406570841889117,0.38305084745762713,12.0,226,364,0.46406570841889117,226,158,0.46406570841889117,224,104,0.459958932238193,201,35,0.4127310061601643,127,20,0.26078028747433263,6.534389781307528,2,cusum,0.8,0,,
535,223,312,0.45790554414784396,0.41682242990654206,12.0,223,312,0.45790554414784396,223,140,0.45790554414784396,221,96,0.4537987679671458,195,33,0.4004106776180698,123,20,0.25256673511293637,6.717687799640605,-1,cusum,0.8,0,,
486,217,269,0.4455852156057495,0.44650205761316875,12.0,217,269,0.4455852156057495,217,124,0.4455852156057495,215,83,0.4414784394250513,186,32,0.38193018480492813,115,19,0.23613963039014374,6.9098414019636225,-7,cusum,0.8,0,,
441,214,227,0.4394250513347023,0.4852607709750567,12.0,214,227,0.4394250513347023,214,104,0.4394250513347023,211,67,0.433264887063655,180,29,0.36960985626283366,110,18,0.22587268993839835,7.168070025798436,-11,cusum,0.8,0,,
400,210,190,0.43121149897330596,0.525,11.5,210,190,0.43121149897330596,210,91,0.43121149897330596,208,58,0.4271047227926078,174,28,0.35728952772073924,105,17,0.21560574948665298,7.421302202585584,-14,cusum,0.8,0,,
364,208,156,0.4271047227926078,0.5714285714285714,11.0,208,156,0.4271047227926078,208,77,0.4271047227926078,205,46,0.4209445585215606,169,27,0.3470225872689938,93,16,0.19096509240246407,7.797006262701913,-17,cusum,0.8,0,,
330,207,123,0.42505133470225875,0.6272727272727273,11.0,207,123,0.42505133470225875,207,60,0.42505133470225875,204,39,0.4188911704312115,165,25,0.33880903490759756,87,14,0.17864476386036962,8.019953073037636,-18,cusum,0.8,0,,
300,201,99,0.4127310061601643,0.67,11.0,201,99,0.4127310061601643,200,48,0.4106776180698152,198,32,0.406570841889117,160,23,0.32854209445585214,82,12,0.16837782340862423,8.394784830711982,-24,cusum,0.8,0,,
272,196,76,0.4024640657084189,0.7205882352941176,10.0,196,76,0.4024640657084189,195,39,0.4004106776180698,192,30,0.3942505133470226,149,21,0.3059548254620123,70,8,0.1437371663244353,9.019467844576445,-30,cusum,0.8,0,,
247,192,55,0.3942505133470226,0.7773279352226721,10.0,192,55,0.3942505133470226,192,33,0.3942505133470226,190,25,0.39014373716632444,144,18,0.29568788501026694,63,7,0.1293634496919918,9.395537287544562,-32,cusum,0.8,0,,
224,189,35,0.38809034907597534,0.84375,10.0,189,35,0.38809034907597534,189,23,0.38809034907597534,186,18,0.38193018480492813,137,13,0.2813141683778234,55,6,0.11293634496919917,9.864791103053816,-36,cusum,0.8,0,,
204,181,23,0.37166324435318276,0.8872549019607843,9.0,181,23,0.37166324435318276,181,18,0.37166324435318276,179,16,0.3675564681724846,122,12,0.25051334702258726,42,3,0.08624229979466119,10.909757913125556,179,cusum,0.8,0,,
185,171,14,0.351129363449692,0.9243243243243243,9.0,171,14,0.351129363449692,170,13,0.3490759753593429,165,9,0.33880903490759756,105,7,0.21560574948665298,25,2,0.0513347022587269,12.843368136883033,165,cusum,0.8,0,,
168,160,8,0.32854209445585214,0.9523809523809523,7.0,160,8,0.32854209445585214,157,7,0.32238193018480493,131,5,0.26899383983572894,68,4,0.13963039014373715,12,1,0.024640657084188913,17.194770080978817,131,cusum,0.8,0,,
152,146,6,0.2997946611909651,0.9605263157894737,6.0,146,6,0.2997946611909651,136,4,0.2792607802874743,108,4,0.22176591375770022,32,2,0.06570841889117043,4,0,0.008213552361396304,20.621271064345798,108,cusum,0.8,0,,
138,136,2,0.2792607802874743,0.9855072463768116,5.0,136,2,0.2792607802874743,122,2,0.25051334702258726,97,2,0.19917864476386038,21,0,0.043121149897330596,3,0,0.006160164271047228,22.551878645097904,97,cusum,0.8,0,,
126,125,1,0.25667351129363447,0.9920634920634921,5.0,125,1,0.25667351129363447,111,1,0.22792607802874743,82,1,0.16837782340862423,13,0,0.026694045174537988,3,0,0.006160164271047228,24.736547171360865,82,cusum,0.8,0,,
114,113,1,0.23203285420944558,0.9912280701754386,5.0,113,1,0.23203285420944558,105,1,0.21560574948665298,72,1,0.14784394250513347,6,0,0.012320328542094456,3,0,0.006160164271047228,26.397351382745835,72,cusum,0.8,0,,
103,102,1,0.20944558521560575,0.9902912621359223,4.0,102,1,0.20944558521560575,85,1,0.17453798767967146,59,1,0.12114989733059549,5,0,0.01026694045174538,3,0,0.006160164271047228,28.689578777261996,59,cusum,0.8,0,,
94,93,1,0.19096509240246407,0.9893617021276596,4.0,93,1,0.19096509240246407,77,1,0.15811088295687886,50,1,0.1026694045174538,4,0,0.008213552361396304,3,0,0.006160164271047228,29.97230547853422,50,cusum,0.8,0,,
85,84,1,0.17248459958932238,0.9882352941176471,4.0,84,1,0.17248459958932238,73,1,0.14989733059548255,44,1,0.09034907597535935,3,0,0.006160164271047228,3,0,0.006160164271047228,31.21708830627229,44,cusum,0.8,0,,
77,76,1,0.15605749486652978,0.987012987012987,3.0,76,1,0.15605749486652978,66,1,0.13552361396303902,33,1,0.06776180698151951,2,0,0.004106776180698152,2,0,0.004106776180698152,32.14266754124567,33,cusum,0.8,0,,
70,69,1,0.14168377823408623,0.9857142857142858,3.0,69,1,0.14168377823408623,63,1,0.1293634496919918,22,0,0.045174537987679675,2,0,0.004106776180698152,2,0,0.004106776180698152,34.213670903283194,22,cusum,0.8,0,,
64,63,1,0.1293634496919918,0.984375,2.0,63,1,0.1293634496919918,49,1,0.10061601642710473,14,0,0.028747433264887063,2,0,0.004106776180698152,1,0,0.002053388090349076,36.337633361816465,14,cusum,0.8,0,,
58,57,1,0.11704312114989733,0.9827586206896551,2.0,57,1,0.11704312114989733,40,1,0.08213552361396304,12,0,0.024640657084188913,2,0,0.004106776180698152,1,0,0.002053388090349076,37.177805944391295,12,cusum,0.8,0,,
53,52,1,0.10677618069815195,0.9811320754716981,2.0,52,1,0.10677618069815195,30,1,0.061601642710472276,8,0,0.01642710472279261,2,0,0.004106776180698152,1,0,0.002053388090349076,38.49716219850466,8,cusum,0.8,0,,
48,47,1,0.09650924024640657,0.9791666666666666,2.0,47,1,0.09650924024640657,27,1,0.055441478439425054,6,0,0.012320328542094456,1,0,0.002053388090349076,0,0,0.0,39.29469401591536,6,cusum,0.8,0,,
43,43,0,0.08829568788501027,1.0,2.0,43,0,0.08829568788501027,25,0,0.0513347022587269,6,0,0.012320328542094456,1,0,0.002053388090349076,0,0,0.0,39.995435110556066,6,cusum,0.8,0,,
39,39,0,0.08008213552361396,1.0,2.0,39,0,0.08008213552361396,22,0,0.045174537987679675,6,0,0.012320328542094456,1,0,0.002053388090349076,0,0,0.0,40.13676344149822,6,cusum,0.8,0,,
36,36,0,0.07392197125256673,1.0,2.0,36,0,0.07392197125256673,21,0,0.043121149897330596,4,0,0.008213552361396304,0,0,0.0,0,0,0.0,40.5921986832491,4,cusum,0.8,0,,
32,32,0,0.06570841889117043,1.0,2.0,32,0,0.06570841889117043,21,0,0.043121149897330596,4,0,0.008213552361396304,0,0,0.0,0,0,0.0,40.84743788023248,4,cusum,0.8,0,,
29,29,0,0.059548254620123205,1.0,2.0,29,0,0.059548254620123205,19,0,0.039014373716632446,4,0,0.008213552361396304,0,0,0.0,0,0,0.0,41.82236869296513,4,cusum,0.8,0,,
27,27,0,0.055441478439425054,1.0,2.0,27,0,0.055441478439425054,19,0,0.039014373716632446,4,0,0.008213552361396304,0,0,0.0,0,0,0.0,41.980372455184636,4,cusum,0.8,0,,
24,24,0,0.049281314168377825,1.0,1.0,24,0,0.049281314168377825,11,0,0.022587268993839837,2,0,0.004106776180698152,0,0,0.0,0,0,0.0,42.93655590779073,2,cusum,0.8,0,,
22,22,0,0.045174537987679675,1.0,1.5,22,0,0.045174537987679675,11,0,0.022587268993839837,2,0,0.004106776180698152,0,0,0.0,0,0,0.0,43.01131310334048,2,cusum,0.8,0,,
20,20,0,0.04106776180698152,1.0,1.0,20,0,0.04106776180698152,8,0,0.01642710472279261,2,0,0.004106776180698152,0,0,0.0,0,0,0.0,43.7828533688107,2,cusum,0.8,0,,
6000,416,5584,0.8542094455852156,0.06933333333333333,22.5,416,5584,0.8542094455852156,415,5286,0.8521560574948666,414,5141,0.8501026694045175,409,3571,0.839835728952772,401,1254,0.8234086242299795,0.7024788953162522,-73,cusum,0.8,2,,
5447,409,5038,0.839835728952772,0.07508720396548559,21.0,409,5038,0.839835728952772,407,4692,0.8357289527720739,407,4581,0.8357289527720739,405,2973,0.8316221765913757,394,1023,0.8090349075975359,0.9101184643684214,-80,cusum,0.8,2,,
4945,403,4542,0.8275154004106776,0.08149646107178969,20.0,403,4542,0.8275154004106776,401,4163,0.8234086242299795,401,4057,0.8234086242299795,397,2511,0.8151950718685832,385,841,0.7905544147843943,1.12121524089897,-86,cusum,0.8,2,,
4489,393,4096,0.8069815195071869,0.08754733793717977,20.0,393,4096,0.8069815195071869,393,3689,0.8069815195071869,393,3575,0.8069815195071869,386,2052,0.7926078028747433,374,674,0.7679671457905544,1.3467123784406763,-94,cusum,0.8,2,,
4076,382,3694,0.784394250513347,0.09371933267909716,20.0,382,3694,0.784394250513347,382,3281,0.784394250513347,382,3161,0.784394250513347,374,1686,0.7679671457905544,359,534,0.7371663244353183,1.5954618863479515,-105,cusum,0.8,2,,
3700,371,3329,0.7618069815195072,0.10027027027027027,20.0,371,3329,0.7618069815195072,371,2881,0.7618069815195072,369,2719,0.757700205338809,362,1315,0.7433264887063655,343,406,0.704312114989733,1.884235918521881,-118,cusum,0.8,2,,
3359,356,3003,0.731006160164271,0.10598392378684132,19.0,356,3003,0.731006160164271,356,2551,0.731006160164271,353,2359,0.7248459958932238,346,1011,0.7104722792607803,326,328,0.6694045174537988,2.1637989385224676,-134,cusum,0.8,2,,
3050,346,2704,0.7104722792607803,0.11344262295081967,18.0,346,2704,0.7104722792607803,345,2244,0.7084188911704312,343,2018,0.704312114989733,336,777,0.6899383983572895,312,260,0.6406570841889117,2.4210223458908695,-18,cusum,0.8,2,,
2769,341,2428,0.7002053388090349,0.12314915131816541,17.0,341,2428,0.7002053388090349,340,1957,0.6981519507186859,338,1706,0.6940451745379876,330,601,0.6776180698151951,306,200,0.6283367556468172,2.673078121301291,-23,cusum,0.8,2,,
2514,328,2186,0.6735112936344969,0.13046937151949084,16.0,328,2186,0.6735112936344969,327,1689,0.6714579055441479,326,1407,0.6694045174537988,320,442,0.6570841889117043,293,148,0.6016427104722792,2.9412618550738774,-35,cusum,0.8,2,,
2282,316,1966,0.648870636550308,0.13847502191060473,16.0,316,1966,0.648870636550308,316,1444,0.648870636550308,315,1127,0.6468172484599589,309,336,0.6344969199178645,275,118,0.5646817248459959,3.215553305406828,-46,cusum,0.8,2,,
2072,303,1769,0.62217659137577,0.14623552123552125,16.0,303,1769,0.62217659137577,303,1239,0.62217659137577,302,939,0.6201232032854209,295,261,0.6057494866529775,255,94,0.5236139630390144,3.4538831186294527,-59,cusum,0.8,2,,
1881,295,1586,0.6057494866529775,0.1568314726209463,15.0,295,1586,0.6057494866529775,294,1045,0.6036960985626283,294,755,0.6036960985626283,282,203,0.5790554414784395,243,73,0.4989733059548255,3.731345637859524,-67,cusum,0.8,2,,
