ci,arm_i,win_tp,win_fp,win_excess,win_sign,win_k,win_thr,win_lead,v7dev_tp,v7dev_fp,v7dev_excess,v7dev_sign,v7dev_k,v7dev_thr,v7dev_lead,v7ext_tp,v7ext_fp,v7ext_excess,v7ext_sign,v7ext_k,v7ext_thr,v7ext_lead,fp80_tp,fp80_fp,fp80_excess,fp80_sign,fp80_k,fp80_thr,fp80_lead,channel,arm
228,0,200,285,-22,-1,0.0,15.215383497895422,15.0,159,31,-63,-1,0.0,18.55161861110378,11.0,172,54,-50,1,0.0,12.23715781082978,12.0,185,80,-37,1,0.0,11.067249470143704,12.0,flow:mobility:L5:sm,raw
484,0,200,311,-22,-1,0.75,6.992766001933332,25.0,125,35,-97,-1,0.0,26.281948566436732,19.0,133,54,-89,-1,0.0,24.90870202811988,20.0,140,75,-82,-1,0.0,24.206477178109658,20.5,flow:state_mobility:L15:s9,raw
485,0,200,311,-22,-1,0.75,6.994012643453238,25.0,125,35,-97,-1,0.0,26.277846111091364,19.0,133,54,-89,-1,0.0,24.92679538726806,20.0,140,77,-82,-1,0.0,24.206959046544252,21.0,flow:state_mobility:L15:sm,raw
482,0,200,310,-22,-1,0.75,6.991486453494511,25.0,125,34,-97,-1,0.0,26.288195236695735,19.0,134,53,-88,-1,0.0,24.923654255995878,20.0,141,77,-81,-1,0.0,24.196403874577697,21.0,flow:state_mobility:L15:s3,raw
455,1,200,296,-22,1,0.0,8.478764060767917,17.0,83,28,-139,1,0.0,17.557928817336624,10.0,94,54,-128,1,0.0,16.047403219583867,12.0,109,76,-113,1,0.0,14.483371157903926,13.0,flow:action_consensus:L15:sm,self
61,0,200,304,-22,-1,0.0,11.327971665665912,23.5,125,31,-97,-1,0.0,15.463425575720297,16.0,135,43,-87,-1,0.0,14.95614597198122,17.0,154,78,-68,-1,0.0,13.955006082637889,19.0,hb:conditional_query_d1:L2:-,raw
262,1,200,273,-22,-1,0.0,8.62544337349969,11.0,138,38,-84,-1,0.0,12.651278385471658,10.0,149,49,-73,-1,0.0,11.849974367618577,10.0,160,68,-62,-1,0.0,10.948670134673248,10.0,flow:action_consensus:L12:s0,self
450,1,199,300,-23,-1,0.0,8.52375723787256,16.0,86,36,-136,-1,0.0,16.88394885359584,11.0,93,47,-129,-1,0.0,15.910447285626375,12.0,104,75,-118,-1,0.0,14.39331045924006,13.0,flow:token_differentiation:L15:sm,self
197,0,199,310,-23,1,0.0,9.090443321949724,12.0,162,38,-60,-1,0.0,13.592157103564288,12.0,172,47,-50,-1,0.0,13.317529354095463,12.0,179,65,-43,-1,0.0,12.880521257761362,13.0,flow:token_differentiation:L5:s9,raw
513,0,199,316,-23,-1,0.0,15.179257602176152,21.5,109,27,-113,-1,0.0,24.533099571434224,16.0,113,45,-109,-1,0.0,22.858246489344364,16.0,131,77,-91,-1,0.0,20.538822480794543,18.0,deriv:log_state_mobility:L4:s9,raw
214,1,199,315,-23,1,0.0,11.904783792946795,14.0,96,35,-126,1,0.0,21.440061864337405,10.0,102,53,-120,1,0.0,20.42807375675923,11.0,110,73,-112,1,0.0,19.43962893898425,10.0,flow:conditional_effective_rank:L5:s0,self
481,0,199,311,-23,-1,0.75,7.002980406477645,25.0,125,35,-97,-1,0.0,26.241303224821298,19.0,133,54,-89,-1,0.0,24.93681804682757,20.0,140,77,-82,-1,0.0,24.218910214707655,21.0,flow:state_mobility:L15:s0,raw
483,0,199,285,-23,-1,0.0,20.23562068836109,28.0,125,34,-97,-1,0.0,26.28159358733404,19.0,133,54,-89,-1,0.0,24.928703082574376,20.0,141,76,-81,-1,0.0,24.219716909769417,21.0,flow:state_mobility:L15:s6,raw
515,0,199,316,-23,-1,0.0,15.180432342323098,21.5,110,28,-112,-1,0.0,24.517024542834307,16.0,113,45,-109,-1,0.0,22.868889362747563,16.0,131,77,-91,-1,0.0,20.54478437320606,18.0,deriv:log_state_mobility:L4:sm,raw
170,0,199,291,-23,-1,0.0,11.231293797879605,24.0,123,32,-99,-1,0.0,16.813490149910315,15.5,132,47,-90,-1,0.0,15.849248834558404,17.0,142,75,-80,-1,0.0,15.039695395650082,18.5,flow:state_mobility:L4:sm,raw
167,0,199,291,-23,-1,0.0,11.230066528835811,24.0,123,32,-99,-1,0.0,16.811919353845884,15.5,132,47,-90,-1,0.0,15.84770634496531,17.0,142,75,-80,-1,0.0,15.040197150771673,18.5,flow:state_mobility:L4:s3,raw
169,0,199,291,-23,-1,0.0,11.230050341631916,24.0,123,32,-99,-1,0.0,16.81129382932501,15.5,132,47,-90,-1,0.0,15.850503447893471,17.0,142,75,-80,-1,0.0,15.039790437028206,18.5,flow:state_mobility:L4:s9,raw
166,0,199,291,-23,-1,0.0,11.23046894795186,24.0,123,32,-99,-1,0.0,16.812837106601542,15.5,132,47,-90,-1,0.0,15.849077833665353,17.0,142,75,-80,-1,0.0,15.040179671467952,18.5,flow:state_mobility:L4:s0,raw
124,0,199,311,-23,-1,0.0,9.896466349008922,32.5,79,37,-143,-1,0.0,19.284592716113934,16.0,81,48,-141,-1,0.25,10.927668183558694,17.0,89,75,-133,-1,0.25,10.129533879821363,19.5,hb:conditional_query_d1:L3:-,raw
168,0,199,291,-23,-1,0.0,11.232382257306899,24.0,123,32,-99,-1,0.0,16.81457458186787,15.5,132,47,-90,-1,0.0,15.84946874670077,17.0,142,75,-80,-1,0.0,15.039909298355505,18.5,flow:state_mobility:L4:s6,raw
245,0,198,248,-24,-1,0.0,9.38062036823582,12.0,162,38,-60,1,0.0,14.145439958830137,11.0,172,49,-50,1,0.0,13.659891426563265,12.0,178,64,-44,1,0.0,13.261238818813014,13.0,hb:action_consensus:L5:-,raw
51,0,198,249,-24,1,0.0,13.616151710523143,13.0,182,32,-40,1,0.0,18.143918836438978,11.0,186,54,-36,1,0.0,17.083678243482435,12.0,188,71,-34,1,0.0,15.988924261041591,12.0,chan:selected_mass:L2:-,raw
439,0,198,296,-24,-1,0.0,9.819654721440497,19.0,132,31,-90,-1,0.0,15.0457586262677,14.0,149,52,-73,-1,0.0,13.393083824982513,16.0,156,65,-66,-1,0.0,12.734917460261164,16.0,hb:conditional_query_d1:L14:-,raw
218,1,198,312,-24,1,0.0,11.495684133735862,15.0,89,32,-133,1,0.0,21.431239010965484,9.0,96,43,-126,1,0.0,20.55300507674346,10.0,101,61,-121,1,0.0,19.584955751573705,11.0,flow:conditional_effective_rank:L5:sm,self
194,0,198,262,-24,1,0.0,12.535007634678403,12.0,175,33,-47,1,0.0,15.63635781313922,10.0,182,49,-40,1,0.0,14.958728049703549,11.0,184,70,-38,1,0.0,14.45834184285757,11.0,flow:token_differentiation:L5:s0,raw
199,0,198,262,-24,-1,0.0,12.544958224167695,12.0,174,33,-48,-1,0.0,15.639139213562013,10.0,181,50,-41,-1,0.0,14.967934139805873,11.0,184,71,-38,-1,0.0,14.485321517119539,11.0,flow:action_consensus:L5:s0,raw
215,1,198,311,-24,1,0.0,11.970752098495895,15.0,87,33,-135,1,0.0,22.483109904237686,10.5,91,46,-131,1,0.0,21.470008051073226,10.0,104,63,-118,1,0.0,20.483941544713193,11.0,flow:conditional_effective_rank:L5:s3,self
214,0,198,299,-24,1,0.0,11.719414741928508,17.0,119,33,-103,1,0.0,16.978817261876287,14.0,129,48,-93,1,0.0,16.432007379789606,14.0,144,80,-78,1,0.0,15.388129979468678,15.0,flow:conditional_effective_rank:L5:s0,raw
202,0,198,249,-24,-1,0.0,9.380647815498145,12.0,162,38,-60,1,0.0,14.145239817902848,11.0,172,49,-50,1,0.0,13.659983363151552,12.0,178,64,-44,1,0.0,13.26159288561022,13.0,flow:action_consensus:L5:s9,raw
399,0,198,285,-24,1,0.0,15.565404468291515,10.0,144,38,-78,1,0.0,20.74181805894182,7.0,155,51,-67,1,0.0,20.066968954962622,8.0,160,72,-62,1,0.0,19.50266648060567,8.0,flow:conditional_energy:L14:s3,raw
394,0,198,288,-24,-1,0.0,15.557875555979244,10.0,140,29,-82,-1,0.0,21.26832808159492,7.0,154,53,-68,-1,0.0,20.106419298842145,8.0,160,73,-62,-1,0.0,19.514331145415436,8.0,flow:state_action_alignment:L14:s3,raw
490,1,197,160,-25,-1,0.5,0.051630377769470215,11.0,83,29,-139,1,0.0,22.959092206181626,11.0,90,50,-132,1,0.0,20.29178946611044,11.0,106,70,-116,1,0.0,17.706654670302918,12.0,chan:set_dwell:L15:-,self
245,1,197,243,-25,1,0.0,7.342862986873937,12.0,130,33,-92,1,0.0,10.756233996313975,7.0,143,47,-79,1,0.0,10.024231817915634,8.0,157,71,-65,1,0.0,9.29666436169599,9.0,hb:action_consensus:L5:-,self
94,0,197,298,-25,1,0.0,13.061094536394686,11.0,179,38,-43,1,0.0,16.831986936363023,9.0,180,45,-42,1,0.0,16.39590352535251,9.0,186,75,-36,1,0.0,15.17462552972742,10.0,flow:flow_speed:L3:s3,raw
197,1,197,270,-25,-1,0.0,7.2028287384961125,12.0,119,35,-103,-1,0.0,11.178762461688066,7.0,134,49,-88,-1,0.0,10.424532449567636,8.0,155,77,-67,-1,0.0,9.257594902450975,9.0,flow:token_differentiation:L5:s9,self
321,1,197,281,-25,1,0.0,8.363918550594436,13.0,105,36,-117,1,0.0,15.263378056899874,8.0,134,53,-88,1,0.0,12.807890478598091,10.0,157,76,-65,1,0.0,10.95293169588656,11.0,flow:token_differentiation:L13:s3,self
202,1,197,243,-25,1,0.0,7.34307430241559,12.0,130,33,-92,1,0.0,10.756020977948168,7.0,143,47,-79,1,0.0,10.02326424521369,8.0,157,71,-65,1,0.0,9.296249537081337,9.0,flow:action_consensus:L5:s9,self
114,0,197,225,-25,1,0.0,14.496054737503465,13.0,187,37,-35,1,0.0,16.77313014881031,12.0,189,41,-33,1,0.0,16.324212294269252,12.0,192,68,-30,1,0.0,15.582114502288197,12.0,chan:selected_mass:L3:-,raw
527,0,197,278,-25,1,0.0,8.27885940371333,10.0,114,28,-108,-1,0.0,31.217213870383585,17.0,121,39,-101,-1,0.0,28.88232207465811,18.0,136,75,-86,1,0.0,10.010841534073288,9.0,deriv:log_state_mobility:L13:sm,raw
525,0,197,276,-25,1,0.0,8.278100717389906,10.0,114,28,-108,-1,0.0,31.21646480302552,17.0,121,39,-101,-1,0.0,28.937540257814746,18.0,136,75,-86,1,0.0,10.009349991566426,9.0,deriv:log_state_mobility:L13:s9,raw
326,1,197,283,-25,-1,0.0,8.36832541903934,13.0,105,36,-117,-1,0.0,15.369835666192529,8.0,135,53,-87,-1,0.0,12.80831797342041,10.0,156,76,-66,-1,0.0,10.953002066741124,11.0,flow:action_consensus:L13:s3,self
233,0,196,310,-26,-1,0.0,13.093568705481454,27.0,123,35,-99,-1,0.0,17.82434368649044,20.0,134,53,-88,-1,0.0,17.16903995307716,20.0,147,75,-75,-1,0.0,16.566620110176704,21.0,flow:state_mobility:L5:sm,raw
427,1,196,119,-26,-1,0.5,0.0007633306689929642,11.0,60,38,-162,1,0.0,24.206184404733886,10.0,60,38,-162,1,0.0,24.206184404733886,10.0,75,72,-147,1,0.0,20.150355833929893,11.0,chan:set_dwell:L14:-,self
231,0,196,310,-26,-1,0.0,13.093352894654146,27.0,123,35,-99,-1,0.0,17.82366712222228,20.0,134,53,-88,-1,0.0,17.168631369358785,20.0,147,75,-75,-1,0.0,16.562798190761256,21.0,flow:state_mobility:L5:s6,raw
230,0,196,310,-26,-1,0.0,13.093610022776838,27.0,123,35,-99,-1,0.0,17.824710760889825,20.0,133,54,-89,-1,0.0,17.168370083216075,20.0,146,76,-76,-1,0.0,16.566243720699,21.0,flow:state_mobility:L5:s3,raw
200,0,196,273,-26,-1,0.0,13.342369786855333,12.0,165,37,-57,-1,0.0,18.275104564976044,9.5,172,50,-50,-1,0.0,16.449593241923566,11.0,174,64,-48,-1,0.0,15.678189743918342,11.0,flow:action_consensus:L5:s3,raw
232,0,196,310,-26,-1,0.0,13.099323754697233,27.0,123,35,-99,-1,0.0,17.8245304071581,20.0,134,53,-88,-1,0.0,17.16918843114698,20.0,147,75,-75,-1,0.0,16.564514051901327,21.0,flow:state_mobility:L5:s9,raw
113,0,196,263,-26,1,0.0,13.177701350804922,12.0,177,36,-45,1,0.0,16.262145823916875,11.0,180,51,-42,1,0.0,15.88129206270785,11.0,182,62,-40,1,0.0,15.53016599423176,11.0,chan:tie_margin:L3:-,raw
229,0,196,310,-26,-1,0.0,13.093165207424681,27.0,123,34,-99,-1,0.0,17.824866019584032,20.0,133,54,-89,-1,0.0,17.168879789919465,20.0,146,76,-76,-1,0.0,16.5662938040656,21.0,flow:state_mobility:L5:s0,raw
226,0,196,256,-26,-1,0.0,14.45310878418588,14.0,149,36,-73,-1,0.0,17.503511084479257,10.0,158,54,-64,1,0.0,12.720266258652146,12.0,174,75,-48,1,0.0,11.942240415134947,12.0,flow:mobility:L5:s6,raw
375,0,195,281,-27,-1,0.0,10.488417777499638,22.0,119,34,-103,-1,0.0,15.044985852370376,17.0,129,46,-93,-1,0.0,14.403456270630276,18.0,143,80,-79,-1,0.0,13.45243872049692,18.0,hb:partial_edge_std:L13:-,raw
325,1,195,315,-27,-1,0.0,8.147075351637767,13.0,112,35,-110,-1,0.0,14.700528608141711,9.0,134,48,-88,-1,0.0,12.518307209530402,10.5,157,79,-65,-1,0.0,10.747752571105957,12.0,flow:action_consensus:L13:s0,self
320,1,195,317,-27,1,0.0,8.140137026374406,13.0,112,35,-110,1,0.0,14.708455333838588,9.0,134,48,-88,1,0.0,12.52641287674775,10.0,155,79,-67,1,0.0,10.731418614774137,12.0,flow:token_differentiation:L13:s0,self
55,0,195,320,-27,-1,0.0,18.41601431356894,14.0,182,23,-40,1,0.0,18.467320818901065,11.0,184,40,-38,1,0.0,17.89173679042507,11.0,186,72,-36,1,0.0,17.225243014258314,12.0,hb:flow_endpoint:L2:-,raw
110,0,195,297,-27,-1,0.0,11.241109325821336,11.0,61,38,-161,1,0.0,10.781696657232333,11.0,73,54,-149,1,0.0,10.304406640336316,12.0,96,78,-126,-1,0.0,16.297420084154282,8.0,chan:query_top1_churn:L3:-,raw
402,0,194,264,-28,1,0.0,15.72045442297654,10.0,148,35,-74,1,0.0,20.587080657546604,7.5,153,51,-69,1,0.0,20.044523889180773,8.0,164,80,-58,1,0.0,18.942987126273078,8.0,flow:conditional_energy:L14:sm,raw
400,0,194,311,-28,1,0.0,15.110237206123973,10.0,148,28,-74,1,0.0,20.56631802326925,8.0,152,45,-70,1,0.0,19.97936416729076,8.0,160,72,-62,1,0.0,18.948421726355686,8.0,flow:conditional_energy:L14:s6,raw
395,0,194,315,-28,-1,0.0,15.113496849472469,10.0,147,28,-75,-1,0.0,20.626950372489738,8.0,151,46,-71,-1,0.0,20.024448773667608,8.0,161,72,-61,-1,0.0,19.000823033822556,8.0,flow:state_action_alignment:L14:s6,raw
397,0,194,265,-28,-1,0.0,15.743408094225703,10.0,148,36,-74,-1,0.0,20.643321001207507,7.0,153,50,-69,-1,0.0,20.13103324065337,8.0,160,64,-62,-1,0.0,19.504554343352453,8.0,flow:state_action_alignment:L14:sm,raw
173,1,194,308,-28,-1,0.0,10.393382339735288,11.0,81,37,-141,-1,0.25,15.09901909699311,8.0,89,46,-133,-1,0.25,14.032446848379585,8.0,114,79,-108,-1,0.0,17.335481200347072,8.0,chan:query_top1_churn:L4:-,self
396,0,193,307,-29,1,0.0,12.783468677933152,25.0,140,29,-82,-1,0.0,20.62242397282575,8.0,147,54,-75,-1,0.0,19.458159935409963,9.0,158,75,-64,-1,0.0,18.81368808166401,9.0,flow:state_action_alignment:L14:s9,raw
275,0,193,287,-29,1,0.0,12.404444834992693,10.0,124,32,-98,1,0.0,18.617435295517378,7.0,131,45,-91,1,0.0,17.830573966825373,7.0,147,72,-75,1,0.0,16.305566504194932,8.0,flow:conditional_energy:L12:s9,raw
224,0,193,243,-29,1,0.0,10.413426672188013,13.0,165,38,-57,1,0.0,13.398941523577715,11.0,167,49,-55,1,0.0,12.88791085674956,11.0,172,70,-50,1,0.0,12.276449854309496,11.0,flow:mobility:L5:s0,raw
163,0,193,290,-29,1,0.0,10.346364499104991,13.0,168,38,-54,1,0.0,15.11840168366562,11.0,172,53,-50,1,0.0,13.824387660413175,11.0,179,75,-43,1,0.0,12.321777040893966,12.0,flow:mobility:L4:s6,raw
14,0,193,251,-29,-1,0.0,14.053700646194258,13.0,168,30,-54,-1,0.0,18.929282994270334,11.0,172,52,-50,-1,0.0,17.72647427430024,11.0,177,78,-45,-1,0.0,16.588865620381124,12.0,flow:action_consensus:L2:sm,raw
41,0,193,313,-29,-1,0.0,16.787447503579646,26.0,119,38,-103,-1,0.0,21.171842060475726,19.0,134,54,-88,-1,0.0,20.56248836259584,20.0,142,77,-80,-1,0.0,20.01800510303394,21.0,flow:state_mobility:L2:s3,raw
310,0,193,287,-29,1,0.0,12.404432804520066,10.0,124,32,-98,1,0.0,18.617439009692216,7.0,131,45,-91,1,0.0,17.83057205947674,7.0,147,72,-75,1,0.0,16.3055684663154,8.0,hb:conditional_energy:L12:-,raw
42,0,193,313,-29,-1,0.0,16.787447503579646,26.0,119,38,-103,-1,0.0,21.171842060475726,19.0,134,54,-88,-1,0.0,20.56248836259584,20.0,142,77,-80,-1,0.0,20.01800510303394,21.0,flow:state_mobility:L2:s6,raw
44,0,193,313,-29,-1,0.0,16.787447503579646,26.0,119,38,-103,-1,0.0,21.17184396782436,19.0,134,54,-88,-1,0.0,20.56248836259584,20.0,142,77,-80,-1,0.0,20.018006976875096,21.0,flow:state_mobility:L2:sm,raw
43,0,193,313,-29,-1,0.0,16.787447503579646,26.0,119,38,-103,-1,0.0,21.171842060475726,19.0,134,54,-88,-1,0.0,20.56248836259584,20.0,142,77,-80,-1,0.0,20.01800510303394,21.0,flow:state_mobility:L2:s9,raw
435,0,193,307,-29,1,0.0,12.78349411268492,25.0,140,29,-82,-1,0.0,20.62237376264624,8.0,147,54,-75,-1,0.0,19.45812867345037,9.0,158,75,-64,-1,0.0,18.813646667712444,9.0,hb:state_action_alignment:L14:-,raw
309,0,193,295,-29,-1,0.0,12.411659332223845,10.0,123,35,-99,-1,0.0,18.63446573824495,7.0,130,45,-92,-1,0.0,17.8665641908388,7.0,146,73,-76,-1,0.0,16.27631857910672,8.0,hb:state_action_alignment:L12:-,raw
270,0,193,295,-29,-1,0.0,12.411657277957817,10.0,123,35,-99,-1,0.0,18.634450982068028,7.0,130,45,-92,-1,0.0,17.866556447776603,7.0,146,73,-76,-1,0.0,16.276409629228954,8.0,flow:state_action_alignment:L12:s9,raw
9,0,193,251,-29,1,0.0,14.048736987887205,13.0,168,31,-54,1,0.0,18.939596953392034,11.0,171,51,-51,1,0.0,17.731724146250134,11.0,177,78,-45,1,0.0,16.57780473245157,12.0,flow:token_differentiation:L2:sm,raw
40,0,193,313,-29,-1,0.0,16.787447503579646,26.0,119,38,-103,-1,0.0,21.171842060475726,19.0,134,54,-88,-1,0.0,20.56248836259584,20.0,142,77,-80,-1,0.0,20.01800510303394,21.0,flow:state_mobility:L2:s0,raw
189,0,192,309,-30,-1,0.0,13.881883611550203,13.0,171,34,-51,-1,0.0,17.794985747466217,11.0,173,51,-49,-1,0.0,16.92095746890918,11.0,173,65,-49,-1,0.0,16.540879336563318,11.0,flow:token_entropy:L5:s0,raw
384,1,192,280,-30,-1,0.0,9.864400862100963,20.0,90,34,-132,1,0.0,16.620836025959726,9.0,121,53,-101,1,0.0,14.011043075870889,10.0,143,79,-79,1,0.0,12.451281829460255,11.0,flow:token_differentiation:L14:s3,self
52,0,192,269,-30,-1,0.0,14.48733487644711,14.0,180,36,-42,-1,0.0,17.8657022862821,12.0,181,43,-41,-1,0.0,17.4433503094235,12.0,185,80,-37,-1,0.0,16.535040127264487,12.0,chan:hb_entropy_action:L2:-,raw
436,0,192,308,-30,-1,0.0,12.814417360666637,25.0,140,29,-82,1,0.0,20.56985007492272,8.0,149,54,-73,1,0.0,19.42844841106518,9.0,158,74,-64,1,0.0,18.77116800321115,9.0,hb:conditional_energy:L14:-,raw
502,0,192,294,-30,-1,0.0,11.786454617268333,26.0,98,27,-124,-1,0.0,19.00128000362499,15.0,104,50,-118,-1,0.0,18.003496298918847,16.0,111,64,-111,-1,0.0,17.29012723703642,17.0,hb:conditional_query_d1:L15:-,raw
401,0,192,308,-30,-1,0.0,12.814411796363624,25.0,140,29,-82,1,0.0,20.569856137971623,8.0,149,54,-73,1,0.0,19.428440830127613,9.0,158,74,-64,1,0.0,18.771197261037052,9.0,flow:conditional_energy:L14:s9,raw
328,0,192,284,-30,-1,0.0,12.32485797224818,10.0,139,37,-83,-1,0.0,16.626056714444548,8.0,153,51,-69,-1,0.0,15.431580797143885,9.0,159,61,-63,-1,0.0,14.913136505436253,9.0,flow:action_consensus:L13:s9,raw
371,0,192,284,-30,-1,0.0,12.324874540664055,10.0,139,37,-83,-1,0.0,16.626118018691603,8.0,153,51,-69,-1,0.0,15.43157794539993,9.0,159,61,-63,-1,0.0,14.913085986472465,9.0,hb:action_consensus:L13:-,raw
177,0,192,301,-30,1,0.0,14.004984293757262,13.0,174,38,-48,1,0.0,17.739107933044433,11.0,178,50,-44,1,0.0,16.971373595418157,12.0,183,73,-39,1,0.0,16.214789040024215,12.0,chan:selected_mass:L4:-,raw
13,1,191,286,-31,-1,0.0,13.997095550330924,15.0,94,37,-128,-1,0.0,20.72753869829951,9.0,106,44,-116,-1,0.0,19.94183595760448,8.0,129,70,-93,-1,0.0,18.056757362468822,11.0,flow:action_consensus:L2:s9,self
8,1,191,285,-31,1,0.0,14.033766994991822,15.0,95,36,-127,1,0.0,20.81708720194327,8.5,105,44,-117,1,0.0,19.928562496803877,8.0,129,70,-93,1,0.0,18.111836852254093,10.0,flow:token_differentiation:L2:s9,self
311,1,191,275,-31,-1,0.0,10.085988014324291,13.0,102,30,-120,-1,0.0,15.097955812634643,13.0,105,39,-117,-1,0.0,14.646999297270904,13.5,113,64,-109,-1,0.0,13.954037776895495,14.0,hb:conditional_effective_rank:L12:-,self
280,1,191,275,-31,-1,0.0,10.085973759986258,13.0,102,30,-120,-1,0.0,15.097875160139955,13.0,105,39,-117,-1,0.0,14.646978200448526,13.5,113,64,-109,-1,0.0,13.954064674892965,14.0,flow:conditional_effective_rank:L12:s9,self
56,1,191,286,-31,-1,0.0,13.99983461740856,15.0,94,37,-128,-1,0.0,20.726075265472,9.0,106,44,-116,-1,0.0,19.942529456679882,8.0,129,70,-93,-1,0.0,18.043877508833596,11.0,hb:action_consensus:L2:-,self
4,0,191,269,-31,-1,0.0,14.493011680809225,14.0,181,38,-41,-1,0.0,17.844076561283423,12.0,181,44,-41,-1,0.0,17.452849970637143,12.0,182,66,-40,-1,0.0,16.943514413318116,12.0,flow:token_entropy:L2:sm,raw
335,1,191,318,-31,1,0.0,9.957735131753465,10.0,112,28,-110,1,0.0,14.769034247527246,8.5,128,54,-94,1,0.0,13.486376488530961,9.0,131,72,-91,1,0.0,12.874276249408728,8.0,flow:conditional_energy:L13:s0,self
330,1,191,311,-31,-1,0.0,9.926299712722376,10.0,110,27,-112,-1,0.0,14.804091342719824,8.0,128,54,-94,-1,0.0,13.441068193397006,9.0,131,70,-91,-1,0.0,12.85668226003647,8.0,flow:state_action_alignment:L13:s0,self
514,0,191,202,-31,1,0.0,10.249330933351777,13.0,173,37,-49,1,0.0,13.984609875679016,11.0,179,52,-43,1,0.0,12.389829868819264,12.0,184,74,-38,1,0.0,11.653440281893756,12.0,deriv:log_mobility:L4:sm,raw
195,0,191,272,-31,1,0.0,13.346432269070597,12.0,165,38,-57,1,0.0,18.271284234845954,9.5,172,52,-50,1,0.0,16.43506699433198,11.0,174,65,-48,1,0.0,15.67721459105208,11.0,flow:token_differentiation:L5:s3,raw
165,1,190,297,-32,-1,0.0,9.225915495382775,10.0,88,38,-134,-1,0.25,11.665627554300668,7.0,96,46,-126,-1,0.25,11.054362773895258,7.0,105,77,-117,-1,0.25,9.449337216970081,8.0,flow:mobility:L4:sm,self
2,0,190,272,-32,-1,0.0,14.087198927595807,14.0,174,36,-48,-1,0.0,18.264961057095913,11.5,174,54,-48,-1,0.0,17.215397466195597,12.0,177,73,-45,-1,0.0,16.470511526159335,12.0,flow:token_entropy:L2:s6,raw
323,0,190,287,-32,-1,0.0,16.45663517719991,28.0,138,37,-84,1,0.0,16.59803360603951,8.0,151,50,-71,1,0.0,15.42009884602315,9.0,159,62,-63,1,0.0,14.887259439519944,9.0,flow:token_differentiation:L13:s9,raw
444,1,190,280,-32,-1,0.0,9.246639826426636,12.0,91,38,-131,-1,0.0,16.518240835859967,9.0,98,45,-124,-1,0.0,15.586935929865396,9.0,116,72,-106,-1,0.0,14.088413596797631,9.0,flow:token_entropy:L15:s9,self
511,0,190,294,-32,-1,1.5,2.2900207965438453,15.0,117,31,-105,-1,0.0,26.435756621489652,19.0,122,43,-100,-1,0.0,25.429506027762947,19.0,140,76,-82,-1,1.0,6.789630326064839,13.0,deriv:log_state_mobility:L3:sm,raw
509,0,190,293,-32,-1,1.5,2.289923327677961,15.0,117,31,-105,-1,0.0,26.43279511219746,19.0,122,43,-100,-1,0.0,25.429600643853878,19.0,140,76,-82,-1,1.0,6.786984100212903,13.0,deriv:log_state_mobility:L3:s9,raw
179,0,190,271,-32,1,0.0,13.32670863286869,13.0,170,37,-52,1,0.0,18.360882151835682,10.0,174,53,-48,1,0.0,17.007787940566605,11.0,183,77,-39,1,0.0,15.15992795866889,12.0,hb:flow_path:L4:-,raw
33,1,190,310,-32,1,0.0,16.409976888089567,28.0,98,37,-124,1,0.0,28.29388762809134,20.0,106,47,-116,1,0.0,27.071691276576068,21.0,117,78,-105,1,0.0,25.112337589006145,22.0,flow:flow_speed:L2:s9,self
389,1,190,279,-32,1,0.0,9.865818422162855,20.0,90,34,-132,-1,0.0,16.581958175349875,9.0,121,53,-101,-1,0.0,14.043081191810419,10.0,143,79,-79,-1,0.0,12.449259728998756,11.0,flow:action_consensus:L14:s3,self
176,0,189,310,-33,1,0.0,12.791803857700248,12.0,174,34,-48,1,0.0,16.23587949495058,10.0,177,51,-45,1,0.0,15.798456969905544,11.0,180,74,-42,1,0.0,15.192751094843894,11.0,chan:tie_margin:L4:-,raw
116,1,189,305,-33,1,0.0,11.609835410762479,17.0,106,38,-116,1,0.0,18.677012332710056,16.0,116,47,-106,1,0.0,17.80489546982016,16.0,132,74,-90,1,0.0,15.922299122037128,15.0,hb:flow_path:L3:-,self
432,0,189,305,-33,-1,0.0,10.522906655685322,19.0,137,33,-85,-1,0.0,13.609702598726425,17.0,156,51,-66,-1,0.0,12.62726717588063,17.0,161,71,-61,-1,0.0,12.364180626740326,17.0,hb:flow_settling_log_ratio:L14:-,raw
272,0,189,302,-33,1,0.0,12.232701851870566,10.0,85,34,-137,1,0.0,19.636627323563033,5.0,115,53,-107,1,0.0,17.6683039897197,6.0,136,78,-86,1,0.0,15.985921117421755,7.0,flow:conditional_energy:L12:s0,raw
75,0,189,237,-33,-1,0.0,15.458109408971426,12.0,175,38,-47,-1,0.0,17.549764750326002,11.0,175,38,-47,-1,0.0,17.549764750326002,11.0,179,59,-43,-1,0.0,17.077276295842367,11.0,flow:action_consensus:L3:s6,raw
267,0,189,303,-33,-1,0.0,12.2346303772282,10.0,85,34,-137,-1,0.0,19.551332038157685,5.0,114,53,-108,-1,0.0,17.68648580860447,6.0,136,78,-86,-1,0.0,16.01248292768324,7.0,flow:state_action_alignment:L12:s0,raw
159,0,189,246,-33,1,0.0,13.396535171044839,13.0,169,32,-53,1,0.0,16.65984411072087,11.0,172,47,-50,1,0.0,16.129521735938823,12.0,176,71,-46,1,0.0,15.517614134453439,12.0,flow:flow_speed:L4:s9,raw
